@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.1228,4.2469,2.0608,12.1321,-1.1615,-0.1518,5.4022,2.3243,9.6784,-0.9573,0.2275,7.7794,2.7892,12.3347,-0.6967,3.8099,3.003,1.7329,8.3616,0.0152,-0.8089,0.5396,0.0322,-0.6671,-0.0398,0.0597,0.8866,0.7389,1.1892,0.8333,1.3412,1.6095,0.7861,0.5459,1.4142,0.6944,1.7989,2.5905,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.001,5.7899,0.3368,0.2815,0.1096,0.0029,-0.095,0.4286,0.2714,0.004,0.0631,0.2519,0.4438,-0.2142,0.0175,0.1323,0.3823,?,-0.1653,0.0058,0.0762,0.3482,?,-1.2666,-1.6417,1.2961,0.4767,0.8272,1.7352,0.2273,0.6843,3.0109,-0.5257,-0.5771,1.0978,0,0,1,0.6588,0.7233,1.0978,0.0013,0.6509,-0.5689,-0.1371,0.67,?,?,?,?,?,GIACCA
0.1046,6.5759,2.5644,22.1573,-1.8371,0.4243,28.8592,5.3721,40.1945,-0.339,0.0786,5.6995,2.3874,13.2028,-0.8157,4.9383,16.945,4.1164,32.8832,0.0157,0.2465,1.3297,0.0212,5.3949,0.0859,0.0159,0.4773,1.0741,0.623,2.2502,1.305,0.58,0.2279,1.1538,0.3881,5.0634,1.7031,0.3364,1.4098,2.4189,-27.4006,1.7158,-19.436,-11.3279,0.2602,1.0741,0.2338,4.1282,0.8985,0.2177,0.5513,1.6782,0.6738,3.0444,1.2223,0.4015,0.0015,7.234,-0.223,0.6439,-0.2905,-0.1698,0.6723,-0.1273,0.5693,0.0056,0.075,0.248,0.6246,-0.289,0.0008,0.0279,0.354,?,-0.1558,0.0028,0.0529,0.2334,?,-1.9698,-3.6538,1.8549,2.6923,1.4186,0.5269,7.2485,2.0124,0.2776,-1.1656,-1.7679,1.5167,0,0,1,0.7007,1.0628,1.5167,0.0023,1.0141,0.5609,-0.6575,-0.278,?,?,?,?,?,GIACCA
-0.0997,6.522,2.5538,16.4388,-1.2724,-0.0246,5.3747,2.3183,11.7085,-0.6895,0.316,14.6236,3.8241,25.9837,-1.1828,4.5034,6.3505,2.52,14.2886,0.0555,4.0605,-0.3156,-0.0221,-0.0777,-0.0055,0.0702,1.1016,0.6678,1.0134,0.6062,0.92,1.5175,1.2135,0.446,1.027,0.3675,0.8463,2.3027,1.9262,0.6537,-10.9638,0.3394,-5.6918,-16.7712,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.404,0.6327,1.1505,0.4506,0.8194,1.8185,0.0011,6.7324,0.5057,0.4201,0.0349,0.2938,0.1435,0.3537,0.3081,0.006,0.0775,0.2291,0.4974,-0.147,0.0145,0.1205,0.3132,?,-0.083,0.0007,0.027,0.162,?,-2.0965,-3.7121,1.7706,0.643,2.8722,4.4667,0.4135,8.2495,19.9511,-0.7241,-1.3997,1.9332,0,0,1,0.7315,1.4142,1.9332,0.0012,0.538,-0.9497,-0.5814,0.5396,?,?,?,?,?,GIACCA
0.1228,4.2469,2.0608,12.1321,-1.1615,-0.1518,5.4022,2.3243,9.6784,-0.9573,0.2275,7.7794,2.7892,12.3347,-0.6967,3.8099,3.003,1.7329,8.3616,0.0152,-0.8089,0.5396,0.0322,-0.6671,-0.0398,0.0597,0.8866,0.7389,1.1892,0.8333,1.3412,1.6095,0.7861,0.5459,1.4142,0.6944,1.7989,2.5905,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.001,5.7899,0.3368,0.2815,0.1096,0.0029,-0.095,0.4286,0.2714,0.004,0.0631,0.2519,0.4438,-0.2142,0.0175,0.1323,0.3823,?,-0.1653,0.0058,0.0762,0.3482,?,-1.2666,-1.6417,1.2961,0.4767,0.8272,1.7352,0.2273,0.6843,3.0109,-0.5257,-0.5771,1.0978,0,0,1,0.6588,0.7233,1.0978,0.0013,0.6509,-0.5689,-0.1371,0.67,?,?,?,?,?,GIACCA
0.6235,2.4858,1.5767,10.7972,-1.2854,-0.2885,3.1133,1.7645,9.0902,-1.2391,0.334,2.3728,1.5404,10.6948,-0.7776,2.5509,2.0482,1.4311,7.4974,0.02,-2.1615,1.8666,0.2444,-0.8636,-0.1131,0.1309,0.8936,1.0235,1.1017,1.1454,1.2329,1.0763,0.7985,1.0476,1.2137,1.3121,1.5201,1.1585,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.7853,0.6175,0.6748,0.5307,0.7864,1.1878,1.0096,1.4401,0.85,1.2124,1.4265,0.0027,3.7044,0.6491,-0.0309,0.1738,-0.0442,0.0489,0.1466,-0.1056,0.0205,0.143,0.4357,?,0.2907,0.023,0.1515,0.4515,0.2775,0.9153,0.0115,0.1072,0.3363,0.6567,-0.3632,-0.1153,0.3176,0.944,1.3341,1.4133,0.8911,1.7799,1.9974,-2.5131,-0.6774,0.2695,0,0,0.6379,0.9651,1.2957,1.3425,0.0034,1.3116,-0.9869,0.9911,-0.9819,?,?,?,?,?,GIACCA
0.5232,2.7889,1.67,9.9416,-1.3781,-0.2906,3.6075,1.8993,8.7703,-0.8721,0.0978,2.9769,1.7254,10.9678,-1.1701,2.8682,1.5144,1.2306,7.8007,0.064,-1.8006,5.3487,0.1824,-2.9705,-0.1013,0.0341,0.8793,0.9679,1.357,1.1008,1.5434,1.402,0.7731,0.9369,1.8415,1.2118,2.382,1.9656,1.4101,0.9742,-10.8041,0.6909,-7.6619,-11.0902,0.8924,0.8271,0.5016,0.9269,0.5621,0.6065,1.1335,0.9064,1.2745,0.7996,1.1243,1.406,0.0022,4.331,0.5296,0.0847,0.1742,0.0385,0.1054,-0.0418,0.4259,0.026,0.1613,0.4372,0.2822,0.2996,0.0566,0.238,0.7276,-0.0104,-0.2672,0.0015,0.0383,0.3531,?,1.4217,-1.5943,-1.1214,0.6776,4.2119,6.216,0.4591,17.7399,38.6386,-22.8606,-0.4867,0.0213,0.8458,0,0,0.6008,1.238,2.0605,0.0021,0.9934,0.8093,-0.0544,-0.5459,?,?,?,?,?,GIACCA
0.0418,1.2306,1.1093,6.6776,-0.5606,0.2311,0.4577,0.6765,2.7726,-0.3761,0.169,0.4072,0.6382,2.4494,-0.7638,1.2644,0.5806,0.762,4.0513,0.0639,0.1808,0.2473,0.033,1.3678,0.1828,0.1336,1.6397,1.7383,1.4559,1.0601,0.8879,0.8375,2.6887,3.0218,2.1195,1.1239,0.7883,0.7014,3.1651,2.2613,-8.669,0.7144,-2.7389,-3.8336,2.1239,3.0814,0.9887,1.4508,0.4655,0.3209,2.4085,2.7263,1.6483,1.1319,0.6844,0.6046,0.0011,1.8899,-0.1495,-0.2478,0.3318,0.2423,0.5521,0.1597,0.5483,0.0049,0.0701,0.215,0.6617,-0.3951,0.0087,0.0932,0.5388,?,0.244,0.0091,0.0953,0.3029,0.1545,-1.3879,2.2467,-1.6188,0.7523,0.7357,0.9779,0.566,0.5413,0.9564,-0.7806,7.5973,-9.7322,0,1.7742,0,0.3992,0.7099,1.7786,0.0028,1.1874,0.9808,0.9957,0.9695,?,?,?,?,?,GIACCA
-0.0868,1.2585,1.1218,6.1429,-0.8419,0.344,0.4045,0.636,2.6911,-0.2915,0.3432,0.5665,0.7527,2.9351,-0.685,1.3663,0.6064,0.7787,3.3808,0.0442,-0.2524,-0.253,-0.0636,1.0023,0.2518,0.2512,1.7639,1.4904,1.4405,0.845,0.8167,0.9665,3.1112,2.2214,2.0752,0.714,0.667,0.9342,4.6231,2.3532,-17.9546,0.509,-3.8836,-7.6299,1.6005,1.9147,0.9429,1.1963,0.5891,0.4924,2.2827,2.093,1.817,0.9169,0.796,0.8682,0.0018,2.0333,0.3607,-0.0634,0.2477,0.068,0.6716,0.2415,0.7103,0.0006,0.0251,0.0931,0.8738,0.1419,0.0085,0.0922,0.333,-0.1333,0.631,0.0014,0.0373,0.1447,0.7906,5.0064,1.1256,0.2248,0.2724,0.6742,2.4749,0.0742,0.4545,6.125,-16.4564,1.1804,-0.0717,2.5106,1.068,0.4254,0.2796,0.6436,2.3021,0.0035,1.4869,-0.8863,-0.8549,0.9927,?,?,?,?,?,GIACCA
0.209,4.3077,2.0755,16.1947,-0.6451,-1.3214,6.6348,2.5758,10.479,-3.4515,0.0867,8.6863,2.9473,11.9367,-0.9871,4.0072,5.3689,2.3171,10.279,0.0675,-0.1582,2.4102,0.0522,-15.2379,-0.3298,0.0216,0.8058,0.7042,0.8957,0.874,1.1117,1.272,0.6493,0.4959,0.8023,0.7638,1.2358,1.6179,0.7816,1.071,-8.5369,1.3702,-10.9219,-7.9709,4.1817,1.6387,0.893,0.3919,0.2136,0.545,1.5454,1.3567,1.5755,0.8779,1.0195,1.1613,0.0047,5.8222,0.156,0.1769,0.1352,-0.1544,-0.6775,0.4705,0.1561,0.015,0.1224,0.5072,-1.4049,-0.1672,0.0278,0.1667,0.6105,?,-0.2237,0.0096,0.0982,0.5482,-1.2009,-0.9335,-0.6976,0.7474,0.7345,1.2466,1.6972,0.5395,1.5539,2.8805,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0011,0.5972,0.6823,-0.9097,-0.8262,?,?,?,?,?,GIACCA
0.6754,8.0162,2.8313,19.9127,-0.6154,-0.9476,5.5958,2.3656,12.3704,-1.1139,0.6259,6.2443,2.4989,12.9302,-0.8501,4.0641,5.0852,2.255,11.9747,0.0566,-0.7128,1.0791,0.1662,-1.514,-0.2332,0.154,1.1969,1.133,1.2555,0.9467,1.049,1.1081,1.4325,1.2838,1.5764,0.8962,1.1004,1.2279,1.1637,1.2767,-10.5661,1.0971,-9.0796,-8.2759,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.54,1.6629,0.9567,1.033,1.0798,0.0046,6.1479,0.2156,-0.0252,0.2538,-0.0976,-0.3922,0.4219,0.1877,0.0207,0.1439,0.5036,-0.6004,-0.2066,0.0273,0.1653,0.5183,?,-0.2065,0.0257,0.1604,0.7317,-0.7062,-0.9084,-0.909,1.0006,0.8703,0.897,1.0307,0.7574,0.8047,1.0624,0.3645,0.6238,1.7115,0,0.7337,0,0.9715,0.6882,0.7084,0.0012,0.686,0.7056,-0.9328,-0.5318,?,?,?,?,?,GIACCA
0.209,4.3077,2.0755,16.1947,-0.6451,-1.3214,6.6348,2.5758,10.479,-3.4515,0.0867,8.6863,2.9473,11.9367,-0.9871,4.0072,5.3689,2.3171,10.279,0.0675,-0.1582,2.4102,0.0522,-15.2379,-0.3298,0.0216,0.8058,0.7042,0.8957,0.874,1.1117,1.272,0.6493,0.4959,0.8023,0.7638,1.2358,1.6179,0.7816,1.071,-8.5369,1.3702,-10.9219,-7.9709,4.1817,1.6387,0.893,0.3919,0.2136,0.545,1.5454,1.3567,1.5755,0.8779,1.0195,1.1613,0.0047,5.8222,0.156,0.1769,0.1352,-0.1544,-0.6775,0.4705,0.1561,0.015,0.1224,0.5072,-1.4049,-0.1672,0.0278,0.1667,0.6105,?,-0.2237,0.0096,0.0982,0.5482,-1.2009,-0.9335,-0.6976,0.7474,0.7345,1.2466,1.6972,0.5395,1.5539,2.8805,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0011,0.5972,0.6823,-0.9097,-0.8262,?,?,?,?,?,GIACCA
0.6754,8.0162,2.8313,19.9127,-0.6154,-0.9476,5.5958,2.3656,12.3704,-1.1139,0.6259,6.2443,2.4989,12.9302,-0.8501,4.0641,5.0852,2.255,11.9747,0.0566,-0.7128,1.0791,0.1662,-1.514,-0.2332,0.154,1.1969,1.133,1.2555,0.9467,1.049,1.1081,1.4325,1.2838,1.5764,0.8962,1.1004,1.2279,1.1637,1.2767,-10.5661,1.0971,-9.0796,-8.2759,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.54,1.6629,0.9567,1.033,1.0798,0.0046,6.1479,0.2156,-0.0252,0.2538,-0.0976,-0.3922,0.4219,0.1877,0.0207,0.1439,0.5036,-0.6004,-0.2066,0.0273,0.1653,0.5183,?,-0.2065,0.0257,0.1604,0.7317,-0.7062,-0.9084,-0.909,1.0006,0.8703,0.897,1.0307,0.7574,0.8047,1.0624,0.3645,0.6238,1.7115,0,0.7337,0,0.9715,0.6882,0.7084,0.0012,0.686,0.7056,-0.9328,-0.5318,?,?,?,?,?,GIACCA
-0.2392,8.2462,2.8716,27.5743,-2.4389,-1.1848,13.3595,3.6551,20.1076,-0.7976,0.4659,12.4711,3.5314,46.0207,-2.8744,4.114,18.8295,4.3393,38.9506,0.0119,0.2019,-0.5135,-0.0582,-2.5431,-0.288,0.1132,0.7857,0.8132,0.6618,1.035,0.8423,0.8138,0.6172,0.6612,0.4379,1.0712,0.7095,0.6623,2.1919,0.5728,-41.5245,0.2613,-18.9446,-72.4976,0.7168,0.6751,0.2034,0.9417,0.2837,0.3013,1.3713,0.5992,0.7079,0.4369,0.5162,1.1815,0.0046,6.0579,-0.4499,0.3557,-0.4971,0.0508,0.3071,-0.2606,0.2302,0.0031,0.0556,0.2241,0.4178,0.1067,0.044,0.2098,0.7422,-0.1713,-0.2624,0.0555,0.2355,0.8324,-10.0048,2.1581,-0.8775,-0.4066,0.2648,0.2359,0.8909,0.0701,0.0557,0.7937,-1.4814,-0.2125,0.1434,0.6074,5.089,8.3776,0.302,0.2692,0.8917,0.0013,0.6474,0.656,0.6402,0.4016,?,?,?,?,?,GIACCA
