@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
7.0269,0.0057,0.0753,0.338,0.9531,6.8933,0.0059,0.0765,0.3094,0.956,7.0269,0.0057,0.0753,0.338,0.9531,12.0948,0.0053,0.0726,0.3859,0.9685,1.0194,1,0.581,0.981,0.5699,0.581,0.9844,1,1.0373,1.0158,1.0536,1.0373,0.9691,1,1.0759,1.0318,1.1102,1.0759,1.0218,1,0.578,0.9787,0.5657,0.578,1.0249,1,0.5874,0.9757,0.5731,0.5874,1.0923,1,0.8759,0.9155,0.8019,0.8759,0.1247,20.9471,-0.5604,1.0005,0.8682,-0.5604,-0.0728,0.8682,-46.5877,0.0319,0.1787,46.9788,?,-12.8158,0.0185,0.1359,12.9593,?,12.4613,0.1852,0.4304,1.4999,0.8879,3.6352,-3.7386,-1.0285,1.3151,0.4153,0.3158,1.7295,0.1725,0.0997,3.6251,-3.9548,-1.0909,1,0,0,3.6251,31.3204,8.6399,0.5144,71.8648,-0.3367,-0.1166,0.7511,TASCA_SINISTRA_DAVANTI_PANTALONI
8.4379,5.0545,2.2482,13.1992,0.0465,3.9254,2.4351,1.5605,6.4472,0.1153,8.4379,5.0545,2.2482,13.1992,0.0465,12.7859,6.8718,2.6214,14.6135,0.2845,2.1496,1,0.6599,0.4652,0.307,0.6599,1.4407,1,0.8576,0.6941,0.5953,0.8576,2.0757,1,0.7355,0.4818,0.3544,0.7355,0.7664,1,0.1108,1.3048,0.1446,0.1108,1.8996,1,0.6778,0.5264,0.3568,0.6778,2.0473,1,0.9032,0.4885,0.4412,0.9032,0.1309,20.8013,-0.1814,1,0.9678,-0.1814,0.0301,0.9678,-45.3519,4.5817,2.1405,47.9996,?,-5.3817,10.578,3.2524,12.8998,?,16.8062,20.8304,4.564,18.7195,0.3173,8.4271,-2.6985,-0.3202,0.6581,0.469,0.7126,0.4331,0.22,0.5078,3.721,-5.5178,-1.4829,1,0,0,3.721,2.5642,0.6891,0.5069,67.5397,-0.943,0.9458,-0.9923,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.64,4.5095,2.1236,12.6302,?,-3.3065,5.1766,2.2752,10.4772,-2.3449,-7.64,4.5095,2.1236,12.6302,?,11.4735,10.2254,3.1977,15.2492,0.2051,2.3106,1,-0.6659,0.4328,-0.2882,-0.6659,0.9333,1,0.6641,1.0714,0.7115,0.6641,0.8711,1,0.441,1.1479,0.5063,0.441,1.7196,1,-3.2106,0.5815,-1.8671,-3.2106,0,1,0,0,0.1633,0,1.2055,1,0.8283,0.8295,0.6871,0.8283,0.1177,18.8395,0.7584,1,-0.9857,0.7584,-0.8332,-0.9857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-5.9844,9.5053,3.0831,11.559,?,-2.2753,17.0361,4.1275,13.1039,-1.6947,-5.9844,9.5053,3.0831,11.559,?,9.5951,20.7832,4.5589,13.3144,0.2537,2.6302,1,-0.6237,0.3802,-0.2371,-0.6237,0.747,1,0.6763,1.3388,0.9054,0.6763,0.558,1,0.4574,1.7923,0.8197,0.4574,1.4026,1,-2.554,0.713,-1.8209,-2.554,0,1,0,0,0.2726,0,0.8821,1,0.8682,1.1337,0.9842,0.8682,0.0913,15.9361,0.8442,1,-0.9781,0.8442,-0.8606,-0.9781,28.7581,42.4376,6.5144,19.6198,0.5083,-4.1136,202.7166,14.2379,52.6184,-0.5802,-31.3362,91.0221,9.5405,38.2797,?,-6.9909,-0.9177,0.1313,0.4575,0.6828,1.4924,0.2093,0.4662,2.2271,-1.0497,-0.5298,0.5047,1.1982,0,0,0.3729,0.5125,1.3746,0.4451,73.0624,0.9168,0.7609,0.9173,TASCA_SINISTRA_DIETRO_PANTALONI
-5.9544,9.3524,3.0582,11.9268,?,-4.6749,12.8703,3.5875,12.535,-3.5896,-5.9544,9.3524,3.0582,11.9268,?,9.9656,25.025,5.0025,18.1364,0.0632,1.2737,1,-0.5975,0.7851,-0.4691,-0.5975,0.8524,1,0.6113,1.1731,0.7171,0.6113,0.7267,1,0.3737,1.3762,0.5143,0.3737,1.2165,1,-9.7487,0.822,-8.0134,-9.7487,0,1,0,0,0.1411,0,0.9515,1,0.6576,1.051,0.6912,0.6576,0.1003,16.9301,0.7368,1,-0.9787,0.7368,-0.848,-0.9787,29.0849,59.1014,7.6877,25.9796,0.3651,7.2232,351.4969,18.7483,50.9384,-0.2358,-25.4874,150.6353,12.2734,38.6993,?,4.0266,-1.1411,-0.2834,0.4101,0.6264,1.5276,0.1681,0.3923,2.3334,-1.537,-0.386,0.2512,0.9927,0,0,0.51,0.6713,1.3163,0.4098,69.6372,-0.2673,0.0248,0.949,TASCA_SINISTRA_DIETRO_PANTALONI
-5.0808,19.0564,4.3654,17.0982,-5.4161,-5.9813,9.5998,3.0984,10.7762,?,-5.0808,19.0564,4.3654,17.0982,-5.4161,10.2985,29.0585,5.3906,19.2466,0.0913,0.8495,1,-0.4934,1.1772,-0.5808,-0.4934,1.4089,1,0.8098,0.7098,0.5748,0.8098,1.9851,1,0.6558,0.5038,0.3304,0.6558,1.3394,1,-7.4641,0.7466,-5.5729,-7.4641,0,1,0.1258,0,0,0.1258,1.5867,1,0.8884,0.6303,0.5599,0.8884,0.0984,16.6673,0.3319,1,-0.9308,0.3319,-0.5989,-0.9308,27.0946,110.4979,10.5118,30.481,0.2338,11.8972,133.6499,11.5607,36.5982,-0.0218,-27.1887,201.1965,14.1844,44.8196,?,2.2774,-0.9965,-0.4376,0.9093,0.7411,0.815,0.8268,0.5492,0.6643,-11.9256,-0.2075,0.0174,1.1106,0,0,0.8329,0.6801,0.8166,0.423,66.4164,0.7272,0.8446,0.9756,TASCA_SINISTRA_DIETRO_PANTALONI
4.9243,2.235,1.495,6.9876,0.1261,7.7234,4.8685,2.2065,8.1254,0.2639,4.9243,2.235,1.495,6.9876,0.1261,10.5422,6.3481,2.5195,9.6245,0.3182,0.6376,1,0.4671,1.5684,0.7326,0.4671,0.6776,1,0.5934,1.4759,0.8757,0.5934,0.4591,1,0.3521,2.1783,0.7669,0.3521,0.346,1,0.2243,2.8904,0.6484,0.2243,0.7243,1,0.5664,1.3806,0.7819,0.5664,0.86,1,0.726,1.1628,0.8442,0.726,0.1095,17.5719,0.3756,1,0.7908,0.3756,0.8625,0.7908,-28.0456,0.3446,0.587,28.6194,?,-15.8714,50.1482,7.0815,27.5986,?,-26.0916,21.193,4.6036,32.1594,?,1.7671,1.0749,0.6083,0.0829,0.1275,1.5383,0.0069,0.0163,2.3663,1.037,0.8899,0.8582,1,1,1,1.037,0.8899,0.8582,0.4365,70.0086,0.2189,-0.1657,-0.9978,TASCA_SINISTRA_DIETRO_PANTALONI
6.1998,13.1315,3.6237,12.4041,0.0288,3.2154,9.8032,3.131,12.2292,-0.4764,6.1998,13.1315,3.6237,12.4041,0.0288,9.7089,29.018,5.3868,17.7143,0.0618,1.9282,1,0.6386,0.5186,0.3312,0.6386,1.1574,1,0.6727,0.864,0.5812,0.6727,1.3395,1,0.4525,0.7465,0.3378,0.4525,-0.0932,1,0.3148,-10.7345,-3.3792,0.3148,1.5419,1,0.6764,0.6486,0.4387,0.6764,1.0143,1,0.7002,0.9859,0.6904,0.7002,0.0953,16.3186,0.8176,1,0.9958,0.8176,0.8278,0.9958,-32.7904,5.9356,2.4363,37.9791,?,7.044,50.0173,7.0723,22.4991,-0.3941,-26.4725,6.2881,2.5076,29.5792,?,-4.6551,1.2387,-0.2661,0.3445,0.9716,2.8203,0.1187,0.9439,7.9543,5.9717,1.284,0.215,0,1,0,1.688,1.284,0.7606,0.436,67.8667,0.012,-0.948,0.2294,TASCA_SINISTRA_DIETRO_PANTALONI
8.8531,0.0155,0.1244,0.507,0.9442,4.5795,0.0048,0.0696,0.3023,0.9357,8.8531,0.0155,0.1244,0.507,0.9442,13.3318,0.027,0.1644,0.7028,0.9486,1.9332,1,0.6641,0.5173,0.3435,0.6641,1.7864,1,0.7567,0.5598,0.4236,0.7567,3.1913,1,0.5726,0.3134,0.1794,0.5726,1.9525,1,0.6622,0.5122,0.3392,0.6622,1.9348,1,0.6652,0.5169,0.3438,0.6652,1.6772,1,0.7214,0.5962,0.4301,0.7214,0.136,22.2857,-0.1101,0.9978,0.9887,-0.1101,0.0367,0.9887,-46.316,0.0594,0.2438,46.8597,?,0.841,0.0376,0.194,0.7812,0.3146,-7.9836,0.0125,0.1117,8.2199,?,-55.0699,5.8014,-0.1053,1.2563,2.1828,1.7375,1.5784,4.7648,3.0188,-130.6808,5.7008,-0.0436,0,1,0,59.9805,5.7008,0.095,0.4797,55.1406,-0.2423,-0.389,0.3424,TASCA_SINISTRA_DIETRO_PANTALONI
7.9621,0.0852,0.2919,1.1342,0.8667,5.8679,0.1848,0.4299,1.2759,0.8037,7.9621,0.0852,0.2919,1.1342,0.8667,12.709,0.0593,0.2435,1.1506,0.9126,1.3569,1,0.6265,0.737,0.4617,0.6265,0.6789,1,1.1985,1.473,1.7653,1.1985,0.4609,1,1.4363,2.1696,3.1163,1.4363,1.4112,1,0.6136,0.7086,0.4348,0.6136,1.3087,1,0.6462,0.7641,0.4937,0.6462,0.889,1,0.9858,1.1249,1.1089,0.9858,0.1309,21.7921,-0.7894,0.9998,0.8663,-0.7894,-0.3772,0.8663,-46.1891,0.0468,0.2162,46.4996,?,-5.1697,3.2574,1.8048,8.519,?,-6.2659,0.3009,0.5485,7.4997,?,8.9347,7.3715,0.825,0.1198,0.3942,3.2903,0.0144,0.1554,10.8258,5.4584,6.2002,1.1359,1,1,1,5.4584,6.2002,1.1359,0.4835,57.6247,-0.5135,-0.7575,0.8731,TASCA_SINISTRA_DIETRO_PANTALONI
8.7352,0.0249,0.1577,0.7522,0.9173,4.7837,0.0045,0.0668,0.3178,0.9358,8.7352,0.0249,0.1577,0.7522,0.9173,13.2479,0.0398,0.1994,0.9434,0.9312,1.826,1,0.6594,0.5476,0.3611,0.6594,2.359,1,0.7906,0.4239,0.3351,0.7906,5.565,1,0.625,0.1797,0.1123,0.625,1.8025,1,0.6537,0.5548,0.3627,0.6537,1.8387,1,0.6636,0.5439,0.3609,0.6636,2.367,1,0.7973,0.4225,0.3368,0.7973,0.1505,22.2541,-0.4047,1.0004,0.9939,-0.4047,-0.301,0.9939,-46.0832,0.0471,0.2169,46.4996,?,-0.0346,0.119,0.345,1.2573,-1.3343,-8.4117,0.0305,0.1746,8.699,?,1330.1772,5.4785,0.0041,0.6288,1.2423,1.9757,0.3954,1.5434,3.9033,64.7006,5.3454,0.0826,0,1,0,36.983,5.3454,0.1445,0.5323,54.7866,0.124,0.6622,-0.3244,TASCA_SINISTRA_DIETRO_PANTALONI
1.6342,6.0132,2.4522,10.0499,-0.7482,7.1052,6.3552,2.5209,11.1044,0.1732,1.6342,6.0132,2.4522,10.0499,-0.7482,8.3485,4.5083,2.1233,9.6595,0.2834,0.23,1,0.1957,4.3478,0.8511,0.1957,0.9727,1,1.1549,1.028,1.1873,1.1549,0.9462,1,1.3338,1.0569,1.4097,1.3338,-1.8488,1,-1.1258,-0.5409,0.6089,-1.1258,0.428,1,0.4265,2.3364,0.9963,0.4265,0.905,1,1.0404,1.1049,1.1496,1.0404,0.077,12.1177,-0.4506,1,-0.0943,-0.4506,0.8598,-0.0943,-15.2892,11.3613,3.3707,19.3787,?,-38.3033,24.1314,4.9124,47.1588,?,-107.0805,9.8859,3.1442,112.7396,?,0.3992,0.1428,0.3577,0.6862,1.072,1.5624,0.4708,1.1493,2.441,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,1.183,160.6731,0.4653,-0.6664,-0.961,TASCA_GIACCA
1.95,5.5587,2.3577,10.3463,-0.5369,5.2208,6.1568,2.4813,9.4929,0.1133,1.95,5.5587,2.3577,10.3463,-0.5369,6.8389,5.365,2.3163,8.0948,0.2547,0.3735,1,0.2851,2.6773,0.7634,0.2851,0.9502,1,1.0179,1.0524,1.0713,1.0179,0.9029,1,1.0361,1.1076,1.1476,1.0361,-2.9811,1,-1.3065,-0.3354,0.4383,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0899,1,1.2781,0.9175,1.1727,1.2781,0.0609,10.2138,-0.2718,1,0.2566,-0.2718,0.7764,0.2566,-3.5212,71.8677,8.4775,26.3992,-1.4309,-30.0048,35.9273,5.9939,45.2393,?,-111.7038,9.0517,3.0086,114.119,?,0.1174,0.0315,0.2686,1.4143,2.8177,1.9923,2.0004,7.9397,3.9691,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,1.193,149.2735,0.9291,-0.7363,-0.8964,TASCA_GIACCA
2.0225,7.6852,2.7722,13.173,-1.1774,7.8919,9.5854,3.096,11.7257,0.172,2.0225,7.6852,2.7722,13.173,-1.1774,9.2715,9.459,3.0755,11.9664,0.2586,0.2563,1,0.2181,3.902,0.8512,0.2181,0.8954,1,0.9014,1.1168,1.0067,0.9014,0.8018,1,0.8125,1.2473,1.0134,0.8125,-2.9241,1,-1.707,-0.342,0.5838,-1.707,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1234,1,1.1008,0.8901,0.9799,1.1008,0.0857,13.7277,-0.0014,1,0.0696,-0.0014,0.8997,0.0696,-10.5789,32.3928,5.6915,19.0186,-5.8938,-43.446,22.1805,4.7096,51.4786,?,-104.6449,14.8513,3.8537,109.7992,?,0.2435,0.1011,0.4152,1.2085,1.4769,1.2221,1.4604,2.1811,1.4935,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,1.1612,158.8545,0.6363,-0.7131,-0.9924,TASCA_GIACCA
1.6342,6.0132,2.4522,10.0499,-0.7482,7.1052,6.3552,2.5209,11.1044,0.1732,1.6342,6.0132,2.4522,10.0499,-0.7482,8.3485,4.5083,2.1233,9.6595,0.2834,0.23,1,0.1957,4.3478,0.8511,0.1957,0.9727,1,1.1549,1.028,1.1873,1.1549,0.9462,1,1.3338,1.0569,1.4097,1.3338,-1.8488,1,-1.1258,-0.5409,0.6089,-1.1258,0.428,1,0.4265,2.3364,0.9963,0.4265,0.905,1,1.0404,1.1049,1.1496,1.0404,0.077,12.1177,-0.4506,1,-0.0943,-0.4506,0.8598,-0.0943,-15.2892,11.3613,3.3707,19.3787,?,-38.3033,24.1314,4.9124,47.1588,?,-107.0805,9.8859,3.1442,112.7396,?,0.3992,0.1428,0.3577,0.6862,1.072,1.5624,0.4708,1.1493,2.441,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,1.183,160.6731,0.4653,-0.6664,-0.961,TASCA_GIACCA
1.95,5.5587,2.3577,10.3463,-0.5369,5.2208,6.1568,2.4813,9.4929,0.1133,1.95,5.5587,2.3577,10.3463,-0.5369,6.8389,5.365,2.3163,8.0948,0.2547,0.3735,1,0.2851,2.6773,0.7634,0.2851,0.9502,1,1.0179,1.0524,1.0713,1.0179,0.9029,1,1.0361,1.1076,1.1476,1.0361,-2.9811,1,-1.3065,-0.3354,0.4383,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0899,1,1.2781,0.9175,1.1727,1.2781,0.0609,10.2138,-0.2718,1,0.2566,-0.2718,0.7764,0.2566,-3.5212,71.8677,8.4775,26.3992,-1.4309,-30.0048,35.9273,5.9939,45.2393,?,-111.7038,9.0517,3.0086,114.119,?,0.1174,0.0315,0.2686,1.4143,2.8177,1.9923,2.0004,7.9397,3.9691,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,1.193,149.2735,0.9291,-0.7363,-0.8964,TASCA_GIACCA
2.0225,7.6852,2.7722,13.173,-1.1774,7.8919,9.5854,3.096,11.7257,0.172,2.0225,7.6852,2.7722,13.173,-1.1774,9.2715,9.459,3.0755,11.9664,0.2586,0.2563,1,0.2181,3.902,0.8512,0.2181,0.8954,1,0.9014,1.1168,1.0067,0.9014,0.8018,1,0.8125,1.2473,1.0134,0.8125,-2.9241,1,-1.707,-0.342,0.5838,-1.707,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1234,1,1.1008,0.8901,0.9799,1.1008,0.0857,13.7277,-0.0014,1,0.0696,-0.0014,0.8997,0.0696,-10.5789,32.3928,5.6915,19.0186,-5.8938,-43.446,22.1805,4.7096,51.4786,?,-104.6449,14.8513,3.8537,109.7992,?,0.2435,0.1011,0.4152,1.2085,1.4769,1.2221,1.4604,2.1811,1.4935,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,1.1612,158.8545,0.6363,-0.7131,-0.9924,TASCA_GIACCA
-4.4315,2.8162,1.6782,7.7076,-6.7201,3.937,10.4584,3.2339,17.4112,-0.0099,-4.4315,2.8162,1.6782,7.7076,-6.7201,8.1382,4.6365,2.1532,12.9819,0.2493,-1.1256,1,-0.5445,-0.8884,0.4838,-0.5445,0.5189,1,0.7794,1.9271,1.5019,0.7794,0.2693,1,0.6074,3.7136,2.2557,0.6074,39.336,1,-1.5564,0.0254,-0.0396,-1.5564,0.0579,1,0.0577,17.2686,0.997,0.0577,0.4427,1,0.5937,2.259,1.3412,0.5937,0.0763,12.8857,0.6172,1,-0.0402,0.6172,0.6799,-0.0402,27.5778,3.0205,1.738,5.6396,0.8082,-11.8681,24.5097,4.9507,22.8592,?,-19.6756,18.2272,4.2693,25.6195,?,-2.3237,-1.4016,0.6032,0.351,0.4071,1.1596,0.1232,0.1657,1.3447,-1.0394,-0.9274,0.8923,0,0,1,0.2467,0.2201,0.8923,0.3701,59.1215,-0.6822,0.7656,-0.9821,TASCA_GIACCA
-4.2154,7.3122,2.7041,9.5834,-6.2616,3.0184,1.2114,1.1006,4.4382,0.1108,-4.2154,7.3122,2.7041,9.5834,-6.2616,7.2217,8.3331,2.8867,9.4915,0.2297,-1.3966,1,-0.5837,-0.716,0.418,-0.5837,2.4568,1,0.9367,0.407,0.3813,0.9367,6.0361,1,0.8775,0.1657,0.1454,0.8775,-14.9414,1,-2.9203,-0.0669,0.1955,-2.9203,0.2644,1,0.1071,3.782,0.4051,0.1071,2.1593,1,1.0097,0.4631,0.4676,1.0097,0.0711,11.5128,0.3526,1,-0.955,0.3526,-0.1465,-0.955,18.4191,59.0881,7.6869,26.2802,0.1797,-14.5384,8.0626,2.8395,18.1198,?,-24.4735,17.5892,4.1939,29.1595,?,-1.2669,-0.7526,0.594,2.7072,1.8329,0.677,7.3287,3.3593,0.4584,-0.3178,-0.1975,0.6214,0,0,1,1.4504,0.9013,0.6214,0.3607,57.4311,0.9701,0.952,0.9058,TASCA_GIACCA
