@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-1.1,1.4292,1.1955,5.0465,-3.2443,-0.3961,9.4749,3.0781,13.4828,-1.0967,0.9316,5.1031,2.259,9.057,-0.5578,3.5659,5.526,2.3507,8.6309,0.0214,2.7772,-1.1808,-0.3085,-0.4252,-0.1111,0.2612,0.3884,0.5292,0.5086,1.3626,1.3094,0.961,0.1508,0.2801,0.2586,1.8567,1.7146,0.9235,0.547,1.1895,-20.478,2.1747,-37.4382,-17.2149,0.1849,0.2045,0.1348,1.106,0.7291,0.6592,0.3743,0.5572,0.5847,1.4887,1.5622,1.0494,0.0164,5.4366,-0.3695,-0.4251,-0.4225,0.8819,0.1357,0.3294,0.399,0,0.0061,0.0202,0.9503,-0.6165,0.0001,0.0114,0.6318,?,-0.3525,0.0002,0.0142,0.3766,?,-0.6472,-1.1319,1.7488,0.5369,0.4307,0.8023,0.2882,0.1855,0.6437,-0.6122,-1.027,1.6775,0,0,1,0.032,0.0538,1.6775,0.009,1.3681,0.1143,0.1724,0.9452,-42.6684,0.9396,0.9693,43.4998,?,-27.1391,1.216,1.1027,29.2786,?,4.8144,6.106,2.471,8.8196,0.0869,1.5722,-8.8626,-5.6371,0.8791,0.3923,0.4463,0.7727,0.1539,0.1991,1.4857,-51.8327,-34.8873,1,0,0,1.4857,4.9322,3.3197,0.5582,74.6218,-0.9122,0.8481,-0.9708,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3649,4.3518,2.0861,7.8795,-1.5204,-0.8,21.2761,4.6126,18.3627,-1.4743,1.2639,9.64,3.1048,11.5415,-0.4758,5.4513,7.9216,2.8145,11.4885,0.035,0.4561,-0.2887,-0.0669,-0.633,-0.1468,0.2319,0.4523,0.6719,0.7412,1.4856,1.6389,1.1031,0.2045,0.4514,0.5494,2.2071,2.6858,1.2169,0.4344,1.2774,-11.4212,2.9403,-26.2901,-8.9412,0.4213,0.3998,0.2626,0.949,0.6234,0.6569,0.4291,0.6827,0.6859,1.591,1.5984,1.0046,0.0167,8.3267,0.6862,0.4117,-0.0935,0.9058,-0.1085,0.123,-0.2061,0.2212,0.4703,1.1247,-0.9708,-0.1681,0.2131,0.4616,1.1569,-0.9538,-0.3596,0.3431,0.5857,1.4315,-1.3236,1.2259,0.5731,0.4675,1.0188,0.803,0.7882,1.0379,0.6447,0.6212,0.981,0.6795,0.6926,0.9638,0.9264,0.9612,0.9722,0.7857,0.8082,0.0049,1.6724,0.9965,0.9751,0.9553,-23.3515,186.8844,13.6706,41.6992,?,-34.5025,11.6569,3.4142,38.1592,?,21.8705,103.822,10.1893,27.7191,0.1735,0.6768,-1.0677,-1.5776,4.004,1.3417,0.3351,16.0321,1.8,0.1123,1.0928,-7.1652,-6.5569,1,0,0,1.0928,1.5043,1.3766,0.5115,79.7245,-0.917,0.9825,-0.9523,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6592,0.6849,0.8276,3.4383,-0.5989,1.1554,8.2063,2.8647,9.079,-0.3299,-0.7112,2.1992,1.483,6.7646,-0.8122,3.2359,2.8947,1.7014,6.1525,0.1165,0.5706,-0.9269,0.2037,-1.6246,0.357,-0.2198,0.2889,0.558,0.4864,1.9317,1.6837,0.8716,0.0835,0.3114,0.2366,3.7315,2.8349,0.7597,0.5719,0.4248,-1.5872,0.7429,-2.7756,-3.7363,0.315,0.5761,0.3088,1.8289,0.9803,0.536,0.3787,0.5083,0.5588,1.3421,1.4757,1.0995,0.0162,4.7369,-0.1529,0.0575,-0.2097,0.6905,0.8306,0.4343,0.3041,0,0.0047,0.0232,0.9277,-0.7756,0.0005,0.0221,0.7997,?,-0.3237,0.0002,0.0139,0.348,?,-0.3921,-0.9395,2.3962,0.2122,0.3366,1.5863,0.045,0.1133,2.5163,-0.3727,-0.8564,2.2979,0,0,1,0.029,0.0667,2.2979,0.0096,1.4033,0.4315,-0.0535,-0.8902,-44.5095,1.1258,1.061,47.4594,?,-15.8333,0.9112,0.9546,18.0588,?,23.8586,10.2629,3.2036,12.5397,0.5456,2.8111,-1.8656,-0.6636,1.1115,0.3312,0.298,1.2355,0.1097,0.0888,2.6281,-3.1516,-1.1992,1,0,0,2.6281,3.7847,1.4401,0.5691,84.2014,0.2429,0.9928,0.3061,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4438,2.3813,1.5432,4.7053,-0.4519,0.3048,1.5052,1.2269,4.4843,-1.0378,1.2586,3.066,1.751,7.9196,-0.366,2.7827,1.0834,1.0408,4.7079,0.2206,1.456,0.3526,0.1595,0.2422,0.1095,0.4523,1.2578,0.8813,1.4826,0.7007,1.1787,1.6823,1.5821,0.7767,2.1981,0.4909,1.3894,2.8301,0.6412,0.6902,-1.0992,1.0763,-1.7141,-1.5927,1.4727,0.559,0.5366,0.3796,0.3643,0.9599,1.0493,0.5941,0.9994,0.5662,0.9525,1.6822,0.0146,4.0692,0.7063,-0.3538,0.3913,0.3204,0.6597,0.5442,-0.1348,0.0002,0.0158,0.1512,?,-0.716,0,0.0052,0.7282,?,-0.527,0.0001,0.0119,0.5476,?,0.1883,0.2558,1.3587,3.0334,1.3233,0.4362,9.2016,1.7511,0.1903,0.2076,0.2761,1.3297,1,1,1,0.2076,0.2761,1.3297,0.0096,1.3778,-0.8141,0.3917,-0.7705,-35.1835,0.4001,0.6326,36.1786,?,-16.9979,3.6458,1.9094,19.5587,?,35.1369,0.375,0.6124,1.86,0.948,2.0699,-1.0013,-0.4838,0.3313,1.033,3.118,0.1098,1.067,9.7219,1.8497,-1.0672,-0.577,1,0,0,1.8497,19.4504,10.5152,0.559,87.3183,-0.9037,-0.3826,0.7174,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6382,0.4407,0.6639,2.5786,-0.1452,-0.735,0.4373,0.6613,2.4662,-7.8184,-0.1508,0.4724,0.6873,2.8477,-1.3164,1.2842,0.6714,0.8194,2.9572,0.0181,-0.8684,-4.2326,0.497,4.8741,-0.5723,-0.1174,1.0039,0.9659,0.8102,0.9621,0.807,0.8388,1.0078,0.9329,0.6564,0.9257,0.6513,0.7036,0.1495,0.202,-5.9984,1.3511,-40.1234,-29.6975,8.0513,1.8316,0.7477,0.2275,0.0929,0.4082,1.0456,0.9055,0.872,0.866,0.834,0.963,0.0104,2.024,-0.6618,0.4225,0.7908,0.3956,-0.9249,-0.1583,0.7471,0,0.0058,0.0193,0.9744,-0.0734,0.0016,0.0401,0.1379,?,0.5287,0.0005,0.0234,0.0733,0.8714,-10.1774,1.413,-0.1388,0.1447,0.2473,1.7096,0.0209,0.0612,2.9226,-5.3321,1.4801,-0.2776,0,1.3236,0,0.1398,0.263,1.8807,0.0097,1.3492,-0.6378,-0.6878,0.9938,-23.3399,1.7511,1.3233,24.8993,?,-32.7016,1.2462,1.1164,34.7992,?,-7.1526,1.8524,1.361,9.8999,?,0.7137,3.2631,4.572,1.1854,0.9723,0.8202,1.4051,0.9453,0.6728,0.7155,2.5151,3.5151,1,1,1,0.7155,2.5151,3.5151,0.4296,63.1942,-0.9849,0.7861,-0.8651,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6242,1.8982,1.3778,4.5577,-0.4105,0.1278,0.3144,0.5607,2.1614,-0.8685,1.1619,4.3,2.0737,7.9193,-0.5611,2.6187,1.4109,1.1878,4.4003,0.1588,4.8826,0.5372,0.2383,0.11,0.0488,0.4437,2.4572,0.6644,1.1599,0.2704,0.4721,1.7458,6.0376,0.4414,1.3454,0.0731,0.2228,3.0478,1.3203,0.466,-1.5962,0.3529,-1.209,-3.4256,2.7934,0.637,0.6177,0.228,0.2211,0.9697,2.1087,0.5755,1.0358,0.2729,0.4912,1.7997,0.0144,3.6382,0.5034,-0.8687,-0.0991,-0.5709,-0.5952,0.3478,-0.229,0.0004,0.0189,0.2515,?,-0.695,0.0001,0.0098,0.7221,?,-0.5153,0.0001,0.0075,0.5253,?,0.3295,0.4445,1.3487,1.9356,2.5311,1.3077,3.7465,6.4065,1.71,0.3484,0.4788,1.3745,1,1,1,0.3484,0.4788,1.3745,0.0097,1.4393,-0.8902,0.4325,-0.7338,-35.9002,0.4533,0.6733,37.7991,?,-7.2343,0.1523,0.3903,7.7393,?,35.3146,0.5179,0.7197,2.8793,0.92,4.9625,-1.0166,-0.2049,1.7249,0.9356,0.5424,2.9754,0.8753,0.2942,4.8841,-1.1413,-0.2337,1,0,0,4.8841,13.1277,2.6879,0.553,78.4491,-0.2003,0.9496,-0.2307,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.538,0.8225,0.9069,3.578,-1.1313,1.6238,8.1615,2.8568,9.197,-0.4772,1.0502,4.5688,2.1375,6.7355,-0.5187,3.6727,4.0929,2.0231,7.5603,0.0358,-0.3313,-0.5123,-0.1465,1.5462,0.4421,0.2859,0.3175,0.4243,0.4483,1.3366,1.4121,1.0565,0.1008,0.18,0.201,1.7864,1.9941,1.1163,0.6392,0.8256,-6.7631,1.2917,-10.5806,-8.1914,0.2696,0.3785,0.2141,1.4037,0.794,0.5656,0.389,0.5312,0.4733,1.3655,1.2165,0.8909,0.0207,5.7248,-0.6232,-0.5461,-0.3307,0.9953,0.7559,0.7694,0.7577,0.0001,0.0091,0.0331,0.9572,0.1137,0.0013,0.0359,0.115,0.3464,0.4493,0.0003,0.0161,0.048,0.8976,6.6653,1.6863,0.253,0.2529,0.5631,2.2263,0.064,0.3171,4.9566,12.1413,1.7589,0.1449,4.394,1.6495,0.3754,0.288,0.6902,2.3964,0.0092,1.3207,-0.9779,-0.7938,0.8008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.718,1.5982,1.2642,4.3285,-0.2712,0.2655,0.4353,0.6598,2.8911,-0.487,1.0265,3.4951,1.8695,6.8966,-0.3838,2.4765,1.0353,1.0175,4.0085,0.2013,2.7042,0.6995,0.2899,0.2587,0.1072,0.4145,1.9161,0.6762,1.2425,0.3529,0.6484,1.8374,3.6715,0.4573,1.5438,0.1245,0.4205,3.376,0.9754,0.4828,-0.9143,0.495,-0.9373,-1.8936,1.7512,0.6832,0.6785,0.3901,0.3874,0.9931,1.4972,0.6276,1.0798,0.4192,0.7212,1.7205,0.0135,3.4207,0.836,-0.7376,0.1737,-0.4957,0.1919,0.3711,-0.1644,0.0002,0.0155,0.1846,?,-0.7225,0,0.005,0.7367,?,-0.5052,0,0.0059,0.5143,?,0.2276,0.3254,1.43,3.0844,2.6098,0.8461,9.5134,6.811,0.7159,0.2505,0.3589,1.4324,1,1,1,0.2505,0.3589,1.4324,0.0094,1.3921,-0.6,-0.0825,-0.6053,-34.3483,0.4042,0.6358,35.9985,?,-9.4295,0.0444,0.2107,9.8389,?,36.1231,0.7003,0.8368,2.9999,0.9191,3.6427,-0.9509,-0.261,3.0178,0.7598,0.2518,9.1071,0.5773,0.0634,3.6588,-1.0563,-0.2887,1,0,0,3.6588,12,3.2798,0.534,79.9009,-0.2738,0.8367,0.0415,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0056,0.0065,0.0809,0.3913,-0.8357,0.0399,0.0439,0.2096,0.8338,-0.7552,-0.0013,0.0026,0.0509,0.2607,-1.2155,0.211,0.0102,0.1009,0.4569,0.1038,-0.1404,4.4193,-0.0265,-31.4838,0.1891,-0.006,0.386,1.5903,0.8017,4.1203,2.0772,0.5041,0.149,2.5292,0.6428,16.977,4.3146,0.2541,0.4966,1.2458,-3.3672,2.5086,-6.7804,-2.7028,0.4488,1.8119,0.4182,4.0375,0.9318,0.2308,0.4694,1.5013,0.8565,3.1987,1.8249,0.5705,0.0004,0.2872,0.4871,0.0225,0.1403,0.2674,0.1588,-0.0547,0.2131,0,0.0008,0.0025,0.9882,-0.6991,0,0.0011,0.7004,?,-0.3207,0,0.0011,0.3219,?,-0.3049,-0.6647,2.1801,0.7077,0.6868,0.9705,0.5009,0.4717,0.9419,-0.3026,-0.6586,2.1761,0,0,1,0.0036,0.0078,2.1761,0.0082,1.2329,0.7948,-0.1029,-0.6308,-46.5877,0.0319,0.1787,46.9788,?,-12.8158,0.0185,0.1359,12.9593,?,12.4613,0.1852,0.4304,1.4999,0.8879,3.6352,-3.7386,-1.0285,1.3151,0.4153,0.3158,1.7295,0.1725,0.0997,3.6251,-3.9548,-1.0909,1,0,0,3.6251,31.3204,8.6399,0.5144,71.8648,-0.3367,-0.1166,0.7511,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5237,0.1813,0.4258,1.4207,-9.5119,0.1393,0.7738,0.8796,2.9361,-0.6979,0.2275,0.4026,0.6345,2.1237,-0.6156,1.2153,0.2261,0.4755,1.8868,0.1326,-3.7583,-2.3019,-0.4309,0.6125,0.1147,0.1872,0.4841,0.671,0.8954,1.3863,1.8499,1.3344,0.2343,0.4503,0.8018,1.9217,3.422,1.7807,1.0653,1.5887,-4.459,1.4914,-4.1858,-2.8067,0.0782,0.1028,0.0621,1.3156,0.795,0.6043,0.4839,0.669,0.753,1.3825,1.5561,1.1256,0.0063,1.8659,-0.7088,0.7096,-0.6427,-0.2221,0.8081,-0.1527,0.3009,0.0001,0.0095,0.0266,0.9145,-0.6316,0,0.0045,0.6415,?,-0.1948,0,0.0058,0.2053,?,-0.4764,-1.5446,3.2421,2.1156,1.6301,0.7705,4.4758,2.6572,0.5937,-0.4428,-1.3837,3.125,0,0,1,0.0414,0.1294,3.125,0.0078,1.1273,-0.835,-0.4124,0.6826,-43.7922,0.2352,0.485,44.339,?,-5.5006,0.5423,0.7364,6.2988,?,3.1019,0.8036,0.8965,3.4195,0.3294,7.9614,-14.1179,-1.7733,0.6586,0.541,0.8214,0.4338,0.2927,0.6748,7.0392,-26.3924,-3.7493,1,0,0,7.0392,12.9665,1.842,0.4758,52.3947,0.9452,-0.8752,-0.8081,TASCA_SINISTRA_DAVANTI_PANTALONI
