@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.818,2.6314,1.6222,7.77,-2.4316,5.3239,19.59,4.4261,16.5089,-0.0099,8.6021,1.6751,1.2942,6.094,0.4798,10.77,10.9112,3.3032,13.2032,0.3389,-0.1536,-0.0951,-0.0759,0.6189,0.4943,0.7987,0.3665,1.2534,0.4911,3.4198,1.3399,0.3918,0.1343,1.5709,0.2412,11.695,1.7954,0.1535,34.1618,-0.9796,-0.8136,-0.0287,-0.0238,0.8306,0.1385,0.1933,0.1134,1.3955,0.8186,0.5866,0.4707,1.275,0.5885,2.709,1.2504,0.4616,0.2071,15.2399,-0.1889,-0.1002,-0.287,0.6181,0.9258,0.8416,2.5383,0.3903,0.6247,2.3632,0.3925,8.5882,0.2438,0.4937,1.2843,0.861,3.6211,2.211,1.4869,4.1218,0.1913,0.2956,0.701,2.3717,1.2653,0.4201,0.332,1.601,0.1765,0.1103,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.1971,14.7476,0.0792,-0.5384,-0.8808,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0538,2.4459,1.5639,7.3844,-1.4944,6.9981,8.7779,2.9628,10.631,0.1223,8.9303,1.6055,1.2671,5.7199,0.5224,11.7061,5.6291,2.3726,9.661,0.4326,-0.1506,-0.118,-0.09,0.7836,0.5978,0.7629,0.5279,1.2343,0.6592,2.3383,1.2488,0.5341,0.2786,1.5235,0.4345,5.4674,1.5594,0.2852,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.6946,1.291,0.7644,1.8586,1.1004,0.5921,0.2325,17.382,0.0778,0.0264,-0.0031,0.5837,0.9127,0.8509,3.0962,0.3408,0.5838,1.8101,0.5241,8.7613,0.2018,0.4492,1.7147,0.8152,2.687,2.0485,1.4312,4.6226,0.0994,0.3534,1.1523,3.2606,1.2997,0.4079,0.3138,1.6891,0.1664,0.0985,0.2635,3.9062,14.8249,0.4099,0.741,1.8079,1.0557,0.3916,0.3709,0.1974,14.5445,0.0193,-0.4963,-0.8565,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7077,8.2702,2.8758,14.1798,-1.0619,4.8825,16.3026,4.0376,21.1289,-0.7457,8.274,2.0733,1.4399,6.468,0.452,10.7049,4.8483,2.2019,8.5214,0.4431,-0.145,-0.0855,-0.0661,0.5901,0.4561,0.7729,0.7122,1.9972,1.3061,2.8042,1.8337,0.6539,0.5073,3.989,1.7058,7.8633,3.3625,0.4276,0.8091,-1.3691,-1.0769,-1.6921,-1.331,0.7866,0.5682,0.5827,0.4494,1.0255,0.7909,0.7712,0.6711,2.1923,1.664,3.2667,2.4795,0.759,0.1966,15.7713,-0.1479,0.4071,-0.1466,-0.1056,0.5871,0.4619,2.5893,0.2534,0.5034,1.775,0.4837,8.6494,0.2172,0.4661,1.4878,0.8384,3.4999,1.9175,1.3847,4.6421,0.1845,0.2994,0.7398,2.4714,1.0801,0.3635,0.3366,1.1666,0.1322,0.1133,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.1976,14.7385,0.2119,-0.5581,-0.9108,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.818,2.6314,1.6222,7.77,-2.4316,5.3239,19.59,4.4261,16.5089,-0.0099,8.6021,1.6751,1.2942,6.094,0.4798,10.77,10.9112,3.3032,13.2032,0.3389,-0.1536,-0.0951,-0.0759,0.6189,0.4943,0.7987,0.3665,1.2534,0.4911,3.4198,1.3399,0.3918,0.1343,1.5709,0.2412,11.695,1.7954,0.1535,34.1618,-0.9796,-0.8136,-0.0287,-0.0238,0.8306,0.1385,0.1933,0.1134,1.3955,0.8186,0.5866,0.4707,1.275,0.5885,2.709,1.2504,0.4616,0.2071,15.2399,-0.1889,-0.1002,-0.287,0.6181,0.9258,0.8416,2.5383,0.3903,0.6247,2.3632,0.3925,8.5882,0.2438,0.4937,1.2843,0.861,3.6211,2.211,1.4869,4.1218,0.1913,0.2956,0.701,2.3717,1.2653,0.4201,0.332,1.601,0.1765,0.1103,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.1971,14.7476,0.0792,-0.5384,-0.8808,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0538,2.4459,1.5639,7.3844,-1.4944,6.9981,8.7779,2.9628,10.631,0.1223,8.9303,1.6055,1.2671,5.7199,0.5224,11.7061,5.6291,2.3726,9.661,0.4326,-0.1506,-0.118,-0.09,0.7836,0.5978,0.7629,0.5279,1.2343,0.6592,2.3383,1.2488,0.5341,0.2786,1.5235,0.4345,5.4674,1.5594,0.2852,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.6946,1.291,0.7644,1.8586,1.1004,0.5921,0.2325,17.382,0.0778,0.0264,-0.0031,0.5837,0.9127,0.8509,3.0962,0.3408,0.5838,1.8101,0.5241,8.7613,0.2018,0.4492,1.7147,0.8152,2.687,2.0485,1.4312,4.6226,0.0994,0.3534,1.1523,3.2606,1.2997,0.4079,0.3138,1.6891,0.1664,0.0985,0.2635,3.9062,14.8249,0.4099,0.741,1.8079,1.0557,0.3916,0.3709,0.1974,14.5445,0.0193,-0.4963,-0.8565,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7077,8.2702,2.8758,14.1798,-1.0619,4.8825,16.3026,4.0376,21.1289,-0.7457,8.274,2.0733,1.4399,6.468,0.452,10.7049,4.8483,2.2019,8.5214,0.4431,-0.145,-0.0855,-0.0661,0.5901,0.4561,0.7729,0.7122,1.9972,1.3061,2.8042,1.8337,0.6539,0.5073,3.989,1.7058,7.8633,3.3625,0.4276,0.8091,-1.3691,-1.0769,-1.6921,-1.331,0.7866,0.5682,0.5827,0.4494,1.0255,0.7909,0.7712,0.6711,2.1923,1.664,3.2667,2.4795,0.759,0.1966,15.7713,-0.1479,0.4071,-0.1466,-0.1056,0.5871,0.4619,2.5893,0.2534,0.5034,1.775,0.4837,8.6494,0.2172,0.4661,1.4878,0.8384,3.4999,1.9175,1.3847,4.6421,0.1845,0.2994,0.7398,2.4714,1.0801,0.3635,0.3366,1.1666,0.1322,0.1133,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.1976,14.7385,0.2119,-0.5581,-0.9108,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0915,2.0962,1.4478,5.7893,-1.1512,8.4571,7.2797,2.6981,10.9208,0.2248,8.5653,3.1922,1.7867,6.0864,0.4596,12.3242,5.5763,2.3614,8.9014,0.4797,-0.0108,-0.0107,-0.0074,0.9874,0.6862,0.695,0.5366,0.8103,0.6131,1.5101,1.1426,0.7566,0.288,0.6567,0.3759,2.2804,1.3055,0.5725,-0.9782,-0.5986,-0.3775,0.6119,0.3859,0.6307,0.191,0.2389,0.1573,1.2509,0.8234,0.6583,0.5301,0.9512,0.6504,1.7943,1.2269,0.6838,0.2561,18.2595,-0.297,-0.4662,-0.4914,0.1231,0.8063,0.6775,-7.1551,3.4779,1.8649,9.5783,?,5.9958,5.0273,2.2422,6.6752,0.2376,-0.0988,0.5225,0.7229,2.2308,-1.1611,-1.1934,72.4444,-60.7067,0.8318,2.5799,3.1018,0.6918,6.656,9.6211,-4.6037,7.9916,-1.7359,0,0,8.482,1.4349,4.2936,2.9922,0.1986,13.7922,0.9724,-0.7435,-0.5852,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.606,3.7766,1.9434,8.6913,-1.7268,9.7376,5.6541,2.3778,8.5869,0.4178,9.3473,1.7111,1.3081,4.6493,0.598,13.8092,3.007,1.7341,7.119,0.6016,-0.0622,-0.0648,-0.0439,1.0418,0.7052,0.6769,0.8173,1.4856,1.1207,1.8178,1.3713,0.7544,0.6679,2.2071,1.256,3.3043,1.8803,0.5691,-0.893,-0.7958,-0.5119,0.8911,0.5732,0.6433,0.2161,0.2756,0.1784,1.2753,0.8254,0.6472,1.0122,1.8694,1.2209,1.8469,1.2062,0.6531,0.2757,20.7129,0.3607,-0.4213,0.0361,-0.2913,0.8031,0.3249,-7.2324,1.9711,1.404,8.9016,?,6.0442,2.996,1.7309,4.8068,0.4317,0.4644,2.1478,1.4655,3.3684,-0.7093,-1.1966,-15.5734,13.0148,0.8111,0.958,1.1811,0.6579,0.9177,1.3949,-2.4382,6.3686,-2.612,0,0,4.2918,1.8519,2.6427,1.427,0.1926,14.7388,0.9838,-0.9683,-0.9533,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1188,0.0035,0.0594,0.2996,-0.2662,6.3481,0.0248,0.1575,0.6313,0.9039,9.9292,0.0039,0.0621,0.2779,0.9724,11.7865,0.0116,0.1076,0.5284,0.9561,0.0187,0.012,0.0101,0.6393,0.5386,0.8424,0.377,0.956,0.552,2.5358,1.4643,0.5775,0.1421,0.9139,0.3047,6.4305,2.1443,0.3335,-0.0106,-0.0064,-0.0055,0.605,0.5157,0.8524,0.036,0.0235,0.0197,0.6509,0.5455,0.8381,0.4745,1.0778,0.567,2.2714,1.1949,0.526,0.2405,16.3993,-0.2763,0.4318,-0.0021,0.1992,0.8784,0.6451,7.5402,0.0004,0.0196,0.0569,0.9925,6.2654,0.0005,0.0233,0.0679,0.9892,0.2437,0,0.0068,0.0212,0.9168,1.2035,30.9448,25.7133,0.8399,2.8758,3.424,0.7054,8.2701,11.724,1.2077,32.2108,26.6713,1.2037,29.7533,24.7179,0.8385,2.686,3.2032,0.2001,14.0493,-1.028,-0.9015,0.9028,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0957,0.009,0.0948,0.4042,-0.3173,6.6419,0.0631,0.2511,1.3358,0.8201,9.9353,0.0129,0.1136,0.5302,0.9483,11.9539,0.0223,0.1493,0.6224,0.9494,0.0144,0.0096,0.008,0.6685,0.5556,0.8311,0.3775,0.8348,0.635,2.2112,1.6821,0.7607,0.1425,0.6968,0.4032,4.8895,2.8296,0.5787,-0.016,-0.01,-0.0083,0.6262,0.5216,0.833,0.0413,0.0299,0.0249,0.7241,0.6038,0.8339,0.3026,0.7623,0.6494,2.5193,2.1463,0.8519,0.2598,16.6898,-0.0147,0.5886,0.362,-0.2539,0.7888,0.3933,7.4206,0.0009,0.0306,0.1244,0.9834,6.4091,0.0012,0.0346,0.1433,0.9778,-0.1666,0.0012,0.0352,0.2157,?,1.1578,-44.5364,-38.4654,0.8818,0.8686,0.9851,0.7775,0.7545,0.9704,1.1713,-34.2319,-29.226,1.1645,0,0,0.8682,0.5767,0.6643,0.2132,13.9963,-0.9946,0.8282,-0.8263,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6215,2.3583,1.5357,5.8854,-0.6643,0.3449,15.3876,3.9227,14.8401,-0.4772,9.7284,2.7167,1.6482,6.3298,0.5112,10.5246,4.8416,2.2004,7.7745,0.4892,1.802,0.0639,0.059,0.0354,0.0328,0.9243,0.3915,0.9317,0.6979,2.38,1.7828,0.7491,0.1533,0.8681,0.4871,5.6642,3.1782,0.5611,0.49,-0.3548,-0.3155,-0.7242,-0.6439,0.8891,0.352,0.2731,0.2323,0.7758,0.66,0.8508,0.3966,0.9298,0.757,2.3445,1.9088,0.8142,0.2032,13.744,0.0377,-0.0653,0.0302,0.4635,0.765,0.8732,-4.2838,8.1632,2.8571,8.1622,?,1.7162,1.869,1.3671,4.6803,-0.5486,7.9182,2.142,1.4636,3.9679,0.5757,-2.4961,-0.541,0.2167,2.0899,1.9522,0.9341,4.3677,3.811,0.8725,4.9228,-1.5163,-0.308,0,0,0.3232,1.7439,2.057,1.1795,0.1909,14.1828,0.9057,0.948,0.9723,?,?,?,?,?,TASCA_GIACCA_BASSA
