@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.098,3.3679,1.8352,14.7071,-2.3121,-0.8188,2.7793,1.6671,8.7833,-1.0645,-0.9192,16.5499,4.0682,19.9843,-0.9027,3.8947,9.0531,3.0088,14.1136,0.0244,0.1197,0.1066,-0.0252,0.8908,-0.2102,-0.236,1.1008,0.4511,0.6099,0.4098,0.5541,1.3521,1.2118,0.2035,0.372,0.1679,0.307,1.8281,2.267,1.0828,-29.0409,0.4777,-12.8105,-26.8197,1.0437,0.4228,0.3069,0.4051,0.2941,0.726,1.6744,0.7359,1.0421,0.4395,0.6223,1.416,0.0062,5.4851,0.4055,-0.0556,-0.4179,0.3523,-0.2294,0.1926,-1.5444,5.074,2.2525,9.8851,-10.9851,1.7214,4.8502,2.2023,8.1549,-1.0934,8.8562,2.5302,1.5907,8.8569,0.0948,-0.8972,-0.1744,0.1944,1.0228,1.4161,1.3845,1.0461,2.0054,1.917,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0458,12.9796,0.3805,0.9029,0.3432,?,?,?,?,?,DAVANTI_PANTALONI
0.2536,1.8428,1.3575,10.4375,-1.7268,-0.607,1.236,1.1117,7.1984,-1.3911,0.421,2.1087,1.4521,9.2341,-0.2473,1.6938,2.9283,1.7112,7.8069,0.0136,-0.4179,0.6025,0.1497,-1.4419,-0.3583,0.2485,1.2211,0.9348,0.7933,0.7656,0.6497,0.8486,1.491,0.8739,0.6293,0.5861,0.4221,0.7201,1.5783,3.61,-61.2603,2.2872,-38.8133,-16.9698,1.2714,0.517,0.4836,0.4067,0.3804,0.9354,1.45,1.1303,1.337,0.7795,0.9221,1.1828,0.0039,2.5058,-0.6808,-0.312,-0.295,0.0071,-0.2353,0.6795,0.3357,7.8096,2.7946,10.107,-0.5098,5.8276,3.2357,1.7988,5.3526,0.4516,6.2942,11.499,3.391,8.3721,0.0429,0.0576,0.0533,0.9259,1.5536,0.8241,0.5305,2.4136,0.6792,0.2814,-0.7741,-9.1014,11.7573,0.6858,0.7653,1.1159,1.8882,1.2072,0.6393,0.0429,14.113,0.488,-0.7701,-0.9292,?,?,?,?,?,DAVANTI_PANTALONI
0.1962,2.6095,1.6154,7.6618,-0.5946,0.3154,4.5214,2.1264,13.5088,-1.5283,0.0489,4.0588,2.0146,10.9162,-0.643,2.9656,2.5356,1.5924,8.0853,0.0544,0.6222,4.009,0.0662,6.4436,0.1064,0.0165,0.7597,0.8018,1.0145,1.0555,1.3354,1.2652,0.5771,0.6429,1.0291,1.114,1.7832,1.6007,0.3499,0.6688,-6.1408,1.9115,-17.5509,-9.1818,0.8993,0.7231,0.5619,0.8042,0.6249,0.7771,0.5672,0.7019,0.9476,1.2375,1.6708,1.3501,0.0019,4.3565,0.3068,0.2226,0.2212,0.1288,-0.205,0.374,-0.1658,0.2165,0.4653,1.9513,-2.0078,-9.4837,0.0666,0.2581,9.8097,?,-2.0564,1.7572,1.3256,4.1795,-18.2293,0.0175,0.0806,4.6119,1.8031,0.351,0.1947,3.2513,0.1232,0.0379,0.1328,0.3288,2.4759,0,2.9848,0,0.1989,0.4669,2.3471,0.0483,11.97,-0.6737,0.6276,-0.948,?,?,?,?,?,DAVANTI_PANTALONI
-1.637,16.948,4.1168,18.4316,-1.9029,-1.2689,14.6796,3.8314,16.3512,-2.4997,-0.069,11.0339,3.3217,24.5305,-0.6111,5.3497,18.3371,4.2822,16.7823,0.0254,1.2902,23.7249,-0.306,18.389,-0.2372,-0.0129,1.0745,1.2394,0.9614,1.1534,0.8947,0.7757,1.1545,1.536,0.9242,1.3304,0.8005,0.6017,1.0345,1.2985,-27.5828,1.2551,-26.662,-21.2425,1.3589,0.417,0.3687,0.3069,0.2713,0.8842,1.1272,0.7514,1.0983,0.6666,0.9743,1.4617,0.0105,8.0935,0.1639,-0.4964,-0.6208,-0.0857,-0.5763,0.2867,-7.0403,13.124,3.6227,9.9432,-70.7885,0.6948,20.0878,4.4819,13.4426,-0.7621,1.6683,10.1264,3.1822,10.4488,-0.4642,-10.1332,-4.2201,0.4165,0.8083,1.1384,1.4084,0.6533,1.296,1.9837,1.6865,2.9598,1.7551,0.0182,0.0194,1.069,0.7397,0.9516,1.2865,0.0369,13.4166,0.7923,0.852,0.7536,?,?,?,?,?,DAVANTI_PANTALONI
-0.783,21.6941,4.6577,28.2515,-0.9,-0.5368,10.6509,3.2636,15.2372,-1.4583,-0.6297,17.6087,4.1963,29.3049,-1.377,6.1625,13.275,3.6435,18.2783,0.0544,1.4585,1.2433,-0.1271,0.8525,-0.0871,-0.1022,1.4272,1.11,1.2784,0.7777,0.8957,1.1517,2.0368,1.232,1.6342,0.6049,0.8023,1.3265,1.4805,0.7883,-12.7304,0.5324,-8.5987,-16.1494,2.399,1.2061,0.7693,0.5028,0.3207,0.6378,1.8541,0.9641,1.5456,0.52,0.8336,1.6033,0.0057,9.0976,0.0821,0.0214,-0.1548,-0.0375,-0.0102,0.0139,-7.4102,4.5544,2.1341,9.7504,?,-2.9079,9.3819,3.063,11.7799,-2.8723,2.4656,12.8025,3.5781,11.1377,-0.2221,2.5483,-3.0055,-1.1794,0.6967,0.5964,0.856,0.4854,0.3557,0.7328,1.1159,4.8166,4.3164,0,0,0.3338,0.8277,0.8754,1.0577,0.0419,13.9482,0.347,0.7468,0.7707,?,?,?,?,?,DAVANTI_PANTALONI
0.618,4.4822,2.1171,14.0153,-0.3178,-0.3359,4.0662,2.0165,10.2678,-1.2753,-0.0922,4.8096,2.1931,22.4871,-0.3059,3.1409,3.9958,1.9989,17.7256,0.0134,-1.84,-6.6991,0.1968,3.6408,-0.1069,-0.0294,1.0499,0.9654,1.0591,0.9195,1.0088,1.0971,1.1023,0.9319,1.1217,0.8454,1.0176,1.2037,0.5874,0.6418,-13.9915,1.0927,-23.8206,-21.8003,2.3566,0.6176,0.5919,0.2621,0.2512,0.9584,1.365,0.6233,0.7907,0.4566,0.5793,1.2686,0.0039,4.6152,0.4869,0.0949,0.3504,-0.0483,-0.06,0.4023,2.4352,15.4382,3.9291,10.7921,-0.15,3.1878,2.1074,1.4517,6.2961,-0.0486,7.5173,6.0071,2.4509,7.6576,0.1742,0.7639,0.3239,0.4241,2.7066,1.6031,0.5923,7.3257,2.57,0.3508,4.8245,-0.8714,-0.1806,1.563,1.012,0.6475,1.7141,1.4093,0.8222,0.0468,14.0293,-0.4127,-0.8818,0.1046,?,?,?,?,?,DAVANTI_PANTALONI
0.423,16.6213,4.0769,31.5683,-0.7659,-0.9192,8.8436,2.9738,23.265,-0.3842,0.0761,9.095,3.0158,21.1038,-0.2937,4.6244,14.204,3.7688,23.0441,0.0256,-0.4601,5.5605,0.0915,-12.0849,-0.1988,0.0164,1.3709,1.3519,1.0818,0.9861,0.7891,0.8002,1.8795,1.8275,1.1702,0.9724,0.6226,0.6403,2.1204,2.8578,-22.6471,1.3478,-10.6807,-7.9247,1.0636,1.0959,0.7559,1.0303,0.7107,0.6898,1.3569,1.4959,1.3699,1.1024,1.0096,0.9158,0.0055,6.8884,0.0268,0.1003,0.2741,0.3313,0.5677,0.5982,5.7611,6.0214,2.4539,8.9563,-0.0124,4.1847,10.468,3.2354,9.1604,0.0137,3.2504,18.4214,4.292,12.1837,-0.3544,1.3767,1.7724,1.2874,0.7584,0.5717,0.7538,0.5752,0.3269,0.5683,-0.8567,0.0343,-0.04,0.9525,0.9835,1.0325,0.9777,0.7351,0.7519,0.0423,14.4532,-0.4217,-0.0647,-0.8497,?,?,?,?,?,DAVANTI_PANTALONI
0.2533,0.5238,0.7237,3.378,-0.6894,-0.2581,0.2416,0.4915,1.9666,-1.5152,-0.1266,0.3381,0.5814,2.2164,-1.2301,1.062,0.1225,0.35,1.9134,0.1209,-0.9815,-2.0011,0.2386,2.0389,-0.2431,-0.1192,1.4724,1.2447,2.0676,0.8454,1.4043,1.6612,2.1679,1.5492,4.2751,0.7146,1.972,2.7595,1.1635,1.1276,-5.2388,0.9691,-4.5025,-4.6461,2.5574,2.0119,0.9187,0.7867,0.3592,0.4566,1.7177,1.5241,1.7654,0.8873,1.0278,1.1583,0.0021,1.623,0.0678,0.0618,0.3622,0.4132,-0.1342,-0.1598,7.1206,0.0577,0.2403,0.8617,0.8855,6.7094,0.0657,0.2564,0.9275,0.8707,-0.4473,0.1299,0.3605,1.2167,-2.2678,1.0613,-15.9201,-15.0008,0.9372,0.6666,0.7113,0.8784,0.4444,0.5059,1.0666,-7.8896,-7.3971,1.0488,20.2064,19.2665,0.9291,0.7082,0.7623,0.0538,14.3427,-0.9961,-0.1075,0.1743,?,?,?,?,?,DAVANTI_PANTALONI
0.0988,0.6106,0.7814,3.9386,-0.7084,-0.2215,0.2488,0.4988,2.29,-1.136,-0.2828,0.5052,0.7108,2.6206,-1.8318,1.1247,0.2384,0.4883,2.353,0.0734,-0.4461,-0.3494,0.0879,0.7832,-0.1969,-0.2515,1.5666,1.0993,1.6004,0.7017,1.0216,1.4558,2.4542,1.2085,2.5612,0.4924,1.0436,2.1193,1.341,0.9635,-8.7607,0.7184,-6.5328,-9.093,2.1503,2.4911,0.9078,1.1585,0.4222,0.3644,1.7199,1.5029,1.6739,0.8739,0.9733,1.1138,0.002,1.7002,0.1945,-0.1902,0.3995,0.3659,-0.1484,-0.6297,7.3665,0.0118,0.1087,0.4908,0.9357,6.4651,0.0161,0.127,0.5634,0.9161,0.1074,0.0675,0.2598,0.7724,-0.4394,1.1394,68.5847,60.1926,0.8561,0.4186,0.489,0.733,0.1752,0.2391,1.1618,-30.3035,-26.0823,1.1374,14.231,12.5113,0.8711,0.6354,0.7294,0.053,14.0671,-1.0011,0.099,-0.1387,?,?,?,?,?,DAVANTI_PANTALONI
-0.0811,3.7159,1.9277,11.5591,-0.7604,-0.4602,1.1397,1.0676,6.8071,-1.8666,0.4194,4.6412,2.1543,12.5942,-0.6247,2.4639,3.8205,1.9546,7.8823,0.0302,0.1761,-0.1933,-0.0329,-1.0973,-0.1868,0.1702,1.8057,0.8948,0.9862,0.4955,0.5462,1.1022,3.2605,0.8006,0.9726,0.2456,0.2983,1.2148,1.1264,1.0311,-20.3412,0.9153,-18.058,-19.7283,2.7651,0.8471,0.8079,0.3063,0.2922,0.9537,1.6981,0.9178,1.4665,0.5405,0.8636,1.5978,0.0031,3.5709,-0.2016,-0.5907,-0.0913,-0.0604,-0.3736,0.253,5.7494,7.5265,2.7434,6.7772,0.1673,6.7831,1.4571,1.2071,3.6966,0.5945,1.9556,4.3593,2.0879,5.7766,-0.0186,0.8476,2.94,3.4686,2.2728,1.314,0.5781,5.1655,1.7265,0.3342,0.2512,-12.9007,-51.3546,0.8928,1.4351,1.6075,1.8334,1.1732,0.6399,0.0455,14.4974,-0.943,-0.9576,0.8302,?,?,?,?,?,DIETRO_PANTALONI
-0.0052,5.7549,2.3989,13.3987,-0.5671,-0.8871,4.3125,2.0767,9.8024,-1.2122,0.5324,7.5716,2.7517,12.6914,-0.6247,3.8577,3.8279,1.9565,8.18,0.0999,0.0058,-0.0097,-0.0013,-1.6663,-0.2299,0.138,1.1552,0.8718,1.2261,0.7547,1.0614,1.4064,1.3345,0.7601,1.5034,0.5696,1.1266,1.978,0.9027,0.9936,-5.3432,1.1007,-5.9192,-5.3777,1.9296,1.0946,0.9409,0.5672,0.4876,0.8596,1.3669,1.0557,1.638,0.7724,1.1983,1.5515,0.0056,5.8652,0.2331,0.4805,0.3271,-0.0254,-0.2206,0.3496,4.7296,4.7057,2.1693,7.7182,-0.0075,4.6865,3.492,1.8687,7.7203,0.1204,6.2419,4.6833,2.1641,7.6775,0.147,1.0092,0.7577,0.7508,1.1608,1.0024,0.8635,1.3476,1.0048,0.7456,-0.0541,-0.0432,0.7982,0.8729,0.8511,0.9751,0.9997,1.0053,1.0056,0.0493,15.6635,0.1658,-0.6157,-0.8262,?,?,?,?,?,DIETRO_PANTALONI
0.2902,10.0646,3.1725,18.4203,-0.4753,-0.7163,4.1366,2.0339,11.8292,-2.2803,0.7517,5.3861,2.3208,15.4668,-0.2234,3.0444,11.4814,3.3884,16.1962,0.0047,-0.4051,0.386,0.0953,-0.9529,-0.2353,0.2469,1.5598,1.367,0.9363,0.8764,0.6002,0.6849,2.4331,1.8686,0.8766,0.768,0.3603,0.4691,0.7217,2.101,-77.0544,2.9113,-106.7713,-36.6747,3.4624,0.9876,0.7673,0.2852,0.2216,0.7769,1.5572,1.191,1.1373,0.7648,0.7304,0.955,0.0058,4.4186,0.3782,0.5064,0.4433,0.0663,-0.2652,0.741,1.7915,6.4765,2.5449,6.9468,-0.0265,6.1247,0.3109,0.5576,2.4031,0.6703,6.7578,2.9968,1.7311,6.1585,0.2359,0.2925,0.2651,0.9063,4.5643,1.4701,0.3221,20.8328,2.1611,0.1037,-0.0368,-0.0945,2.5694,0.9284,0.8396,0.9043,2.8907,1.128,0.3902,0.0497,14.7409,0.15,-0.8545,-0.5755,?,?,?,?,?,DIETRO_PANTALONI
0.6283,4.7888,2.1883,15.8984,-0.3933,-0.6726,3.3668,1.8349,9.3439,-1.5056,0.0856,5.0766,2.2531,13.7477,-1.11,3.0633,4.7029,2.1686,12.599,0.004,-0.9341,7.3392,0.2051,-7.8571,-0.2196,0.0279,1.1926,0.9712,1.0091,0.8144,0.8461,1.039,1.4224,0.9433,1.0183,0.6632,0.7159,1.0794,0.7993,0.6206,-89.1066,0.7764,-111.4742,-143.5876,3.0597,1.7513,0.902,0.5724,0.2948,0.5151,1.7015,1.1564,1.2619,0.6797,0.7416,1.0912,0.0049,4.5731,0.4051,0.5672,0.4297,0.0726,-0.138,0.2127,1.3045,6.9453,2.6354,8.9382,-0.1745,2.5152,1.26,1.1225,5.5513,0.042,8.8772,1.0425,1.0211,5.3429,0.4373,0.5186,0.1469,0.2833,2.3478,2.5811,1.0993,5.5122,6.6619,1.2086,-5.4545,-0.3199,0.0587,1.3132,0.8015,0.6103,1.6101,1.6729,1.039,0.0501,13.6214,-0.2436,-0.7299,-0.3837,?,?,?,?,?,DIETRO_PANTALONI
-0.3579,1.0808,1.0396,6.0429,-1.1637,0.5126,1.2586,1.1219,4.5138,-0.4061,0.962,1.6378,1.2798,7.0387,-0.4589,1.9545,1.4737,1.214,5.4381,0.0436,-0.6983,-0.3721,-0.1831,0.5328,0.2623,0.4922,0.9267,0.8124,0.8564,0.8766,0.9242,1.0542,0.8587,0.6599,0.7334,0.7685,0.8541,1.1114,2.4929,1.4679,-13.1252,0.5888,-5.265,-8.9417,0.87,0.5789,0.4912,0.6654,0.5646,0.8485,1.3388,0.8585,1.1112,0.6413,0.83,1.2943,0.006,2.9755,-0.2663,-0.2915,-0.3033,0.4515,0.7221,0.7884,8.388,0.0215,0.1466,0.62,0.9289,5.0603,0.0629,0.2509,1.0406,0.8116,-0.0326,0.1191,0.3451,1.2486,-1.029,1.6576,-256.9345,-155.0034,0.5843,0.4248,0.727,0.3415,0.1805,0.5285,1.8066,-12.7922,-7.0807,1.5786,14.1713,8.9773,0.5959,0.4966,0.8334,0.0505,13.7304,-0.9975,0.3669,-0.3752,?,?,?,?,?,DIETRO_PANTALONI
0.0945,0.5286,0.7271,3.7016,-0.6068,-0.148,0.2806,0.5297,2.4386,-0.7336,0.386,0.8418,0.9175,3.4196,-0.228,1.1974,0.3971,0.6301,2.8044,0.0929,-0.6388,0.2449,0.079,-0.3833,-0.1236,0.3224,1.3727,0.7924,1.1538,0.5773,0.8406,1.456,1.8842,0.628,1.3313,0.3333,0.7065,2.12,1.3546,2.2019,-4.8677,1.6255,-3.5935,-2.2107,1.6378,0.8273,0.7452,0.5051,0.455,0.9008,1.5179,1.0825,1.3199,0.7131,0.8696,1.2194,0.0022,1.7516,-0.3704,-0.4534,-0.0542,0.4955,0.3682,0.771,8.5756,0.0472,0.2172,0.7018,0.9211,4.7233,0.1471,0.3835,1.2537,0.767,-0.3015,0.035,0.1872,0.7343,-7.4893,1.8156,-28.442,-15.6654,0.5664,1.1608,2.0492,0.3209,1.3473,4.1992,1.9847,-12.6477,-6.3727,1.6527,102.8355,62.2214,0.5598,0.9557,1.7074,0.0505,13.6056,-0.9993,0.1739,-0.1767,?,?,?,?,?,DIETRO_PANTALONI
-0.4044,0.9515,0.9754,6.0682,-0.7233,0.3827,0.4982,0.7058,3.1312,-0.4472,0.8063,1.0946,1.0462,4.5801,-0.3883,1.5716,1.0345,1.0171,3.7246,0.0537,-1.0567,-0.5015,-0.2573,0.4746,0.2435,0.513,1.382,0.9323,0.959,0.6747,0.694,1.0286,1.9098,0.8693,0.9198,0.4552,0.4816,1.0581,2.6322,1.9882,-12.0536,0.7553,-4.5794,-6.0627,1.6275,1.0674,0.8946,0.6558,0.5497,0.8382,1.938,1.3249,1.6292,0.6837,0.8407,1.2297,0.0053,2.391,-0.245,-0.3861,-0.2255,0.4397,0.7128,0.7833,8.4229,0.0268,0.1638,0.614,0.929,5.0007,0.0724,0.2691,1.0179,0.8189,-0.1151,0.1053,0.3245,1.0117,-1.2509,1.6843,-73.1622,-43.437,0.6087,0.5048,0.8293,0.3705,0.2548,0.6877,1.7448,-14.2818,-8.1853,1.538,19.2312,12.5038,0.6032,0.6069,1.0062,0.0527,13.7363,-0.9983,-0.6337,0.637,?,?,?,?,?,DIETRO_PANTALONI
-0.0937,7.4856,2.736,21.9305,-1.892,0.0442,25.7145,5.0709,40.0879,-0.3355,0.1937,7.5762,2.7525,12.4145,-0.9289,5.1109,14.703,3.8344,32.6255,0.0234,-2.1212,-0.484,-0.0183,0.2282,0.0086,0.0379,0.5395,0.994,0.7135,1.8423,1.3225,0.7178,0.2911,0.988,0.5091,3.3941,1.7489,0.5153,1.4247,2.3998,-18.3628,1.6844,-12.8888,-7.6517,0.2526,1.1782,0.227,4.664,0.8985,0.1927,0.5471,1.7665,0.6722,3.2291,1.2287,0.3805,0.0011,7.5126,-0.0923,0.6124,-0.333,-0.0568,0.6101,-0.1729,2.8918,1.8847,1.3728,3.9972,0.2076,8.2812,2.7301,1.6523,5.0114,0.486,2.895,6.2254,2.4951,8.3982,-0.0189,0.3492,0.9989,2.8605,0.8309,0.5502,0.6622,0.6903,0.3027,0.4385,0.221,-6.7311,-30.4522,0.5174,0.612,1.1829,0.7976,0.476,0.5967,0.0476,14.0756,-0.7538,0.7724,-0.9816,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0303,5.5756,2.3613,15.6644,-1.4249,0.0281,6.0145,2.4524,11.9898,-0.7301,0.2875,13.8496,3.7215,18.7826,-0.6278,4.479,5.4624,2.3372,10.954,0.0615,1.0796,0.1054,0.0068,0.0977,0.0063,0.0642,0.9628,0.6345,1.0103,0.659,1.0493,1.5923,0.927,0.4026,1.0207,0.4343,1.1011,2.5354,1.8191,1.2706,-12.8317,0.6985,-7.0538,-10.0989,0.9322,0.5599,0.5535,0.6006,0.5938,0.9886,1.3065,0.834,1.43,0.6383,1.0946,1.7147,0.0015,6.6839,0.5119,0.4056,0.0528,0.2483,0.1188,0.4116,1.5928,2.9524,1.7182,4.6566,0.0008,5.392,1.7654,1.3287,4.3908,0.4695,7.5484,2.8495,1.688,5.0866,0.4345,0.2954,0.211,0.7143,1.2932,1.0179,0.7871,1.6724,1.0361,0.6195,0.001,0.001,0.9944,0.563,0.5181,0.9202,1.0605,0.9155,0.8632,0.0471,14.5331,0.9332,-0.9466,-0.9901,?,?,?,?,?,TASCA_GIACCA_ALTA
