@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-1.2111,6.4947,2.5485,11.7432,-6.8061,2.6964,6.8805,2.6231,9.3225,-1.0324,-1.2111,6.4947,2.5485,11.7432,-6.8061,4.8404,6.6447,2.5777,13.8592,0.0846,-0.4492,1,-0.2502,-2.2264,0.5571,-0.2502,0.9716,1,0.9887,1.0293,1.0176,0.9887,0.9439,1,0.9774,1.0594,1.0355,0.9774,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.328,1,0.0994,3.0491,0.303,0.0994,1.2597,1,0.8473,0.7939,0.6727,0.8473,0.0319,6.4866,0.8824,1,-0.9255,0.8824,-0.7426,-0.9255,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.1342,6.042,2.458,16.3745,?,-5.7253,11.3055,3.3624,12.7064,-10.889,-7.1342,6.042,2.458,16.3745,?,12.2618,7.6109,2.7588,20.315,0.1486,1.2461,1,-0.5818,0.8025,-0.4669,-0.5818,0.731,1,0.891,1.3679,1.2188,0.891,0.5344,1,0.7939,1.8712,1.4854,0.7939,1.407,1,-4.6191,0.7107,-3.2829,-4.6191,0,1,0,0,0.0448,0,1.2887,1,0.806,0.776,0.6255,0.806,0.1184,20.0188,-0.4224,1,-0.8006,-0.4224,-0.1824,-0.8006,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
4.0004,21.2909,4.6142,18.8121,-0.176,2.4532,3.7446,1.9351,10.5784,-0.6247,4.0004,21.2909,4.6142,18.8121,-0.176,7.6512,25.8093,5.0803,20.665,0.1026,1.6307,1,0.5228,0.6132,0.3206,0.5228,2.3845,1,0.9083,0.4194,0.3809,0.9083,5.6858,1,0.8249,0.1759,0.1451,0.8249,0.6921,1,-1.1918,1.4449,-1.722,-1.1918,2.4569,1,0.6947,0.407,0.2828,0.6947,1.7784,1,0.9103,0.5623,0.5119,0.9103,0.0656,11.7751,-0.128,1,0.9646,-0.128,-0.0023,0.9646,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.5329,0.0174,0.132,0.6641,0.9031,7.3028,0.0105,0.1024,0.4606,0.9389,6.5329,0.0174,0.132,0.6641,0.9031,11.7776,0.0217,0.1472,0.6712,0.9448,0.8946,1,0.5547,1.1178,0.6201,0.5547,1.2885,1,0.8966,0.7761,0.6959,0.8966,1.6603,1,0.8039,0.6023,0.4842,0.8039,0.8746,1,0.539,1.1434,0.6163,0.539,0.9093,1,0.5639,1.0998,0.6201,0.5639,1.4419,1,0.9894,0.6935,0.6862,0.9894,0.1253,20.3685,-0.1987,1.0007,0.9067,-0.1987,0.2344,0.9067,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.0795,0.0129,0.1135,0.5558,0.9253,6.8454,0.0106,0.1027,0.457,0.9348,7.0795,0.0129,0.1135,0.5558,0.9253,12.1295,0.0095,0.0977,0.5691,0.9543,1.0342,1,0.5837,0.9669,0.5644,0.5837,1.1043,1,1.1612,0.9055,1.0514,1.1612,1.2196,1,1.3483,0.82,1.1055,1.3483,1.0505,1,0.5796,0.9519,0.5517,0.5796,1.0613,1,0.5977,0.9422,0.5632,0.5977,1.2161,1,0.9767,0.8223,0.8031,0.9767,0.125,21.0045,-0.7487,0.9986,0.9207,-0.7487,-0.4248,0.9207,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.3451,7.0776,2.6604,13.3075,0.0461,3.7563,2.6665,1.633,8.1111,-0.1346,8.3451,7.0776,2.6604,13.3075,0.0461,12.5777,12.0163,3.4665,14.3375,0.2883,2.2216,1,0.6635,0.4501,0.2986,0.6635,1.6292,1,0.7675,0.6138,0.4711,0.7675,2.6542,1,0.589,0.3768,0.2219,0.589,-0.6691,1,0.1108,-1.4945,-0.1656,0.1108,1.9515,1,0.6925,0.5124,0.3548,0.6925,1.6406,1,0.9282,0.6095,0.5657,0.9282,0.129,20.5007,0.0991,1,0.9803,0.0991,0.2602,0.9803,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.6379,13.2523,3.6404,13.7788,-10.9964,0.9571,21.607,4.6483,14.3156,-1.0074,-4.6379,13.2523,3.6404,13.7788,-10.9964,8.86,13.5478,3.6807,15.8761,0.1724,-4.8459,1,-0.5235,-0.2064,0.108,-0.5235,0.7832,1,0.989,1.2769,1.2629,0.989,0.6133,1,0.9782,1.6304,1.5949,0.9782,1.758,1,-3.8193,0.5688,-2.1725,-3.8193,0.1611,1,0.0599,6.2088,0.3717,0.0599,0.9625,1,0.8679,1.039,0.9017,0.8679,0.069,13.7584,0.9271,1,-0.9414,0.9271,-0.8423,-0.9414,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-3.2341,13.8074,3.7158,13.8002,-5.1576,2.0453,30.3439,5.5085,20.8306,-0.6546,-3.2341,13.8074,3.7158,13.8002,-5.1576,8.2601,14.8322,3.8513,13.7523,0.2291,-1.5812,1,-0.3915,-0.6324,0.2476,-0.3915,0.6746,1,0.9648,1.4824,1.4303,0.9648,0.455,1,0.9309,2.1977,2.0458,0.9309,1.4026,1,-2.8276,0.713,-2.016,-2.8276,0.178,1,0.1256,5.6174,0.7057,0.1256,0.6625,1,1.0035,1.5094,1.5147,1.0035,0.0522,12.5677,0.9226,1,-0.6702,0.9226,-0.5249,-0.6702,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-3.7668,11.4656,3.3861,13.893,-6.0658,0.0303,31.6775,5.6283,19.8737,-0.9736,-3.7668,11.4656,3.3861,13.893,-6.0658,8.0198,18.6707,4.321,18.027,0.0688,-124.4508,1,-0.4697,-0.008,0.0038,-0.4697,0.6016,1,0.7836,1.6622,1.3026,0.7836,0.3619,1,0.6141,2.7628,1.6966,0.6141,1.2165,1,-8.9484,0.822,-7.3556,-8.9484,0.1953,1,0.1016,5.1214,0.5201,0.1016,0.6991,1,0.7707,1.4305,1.1024,0.7707,0.0555,13.0482,0.8303,1,-0.7972,0.8303,-0.6272,-0.7972,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-1.3167,28.6659,5.3541,35.6044,-0.6817,-2.9309,15.5733,3.9463,17.0244,-1.7247,-1.3167,28.6659,5.3541,35.6044,-0.6817,7.1922,33.2354,5.765,29.4429,0.0374,0.4492,1,-0.1831,2.226,-0.4075,-0.1831,1.3567,1,0.9287,0.7371,0.6845,0.9287,1.8407,1,0.8625,0.5433,0.4686,0.8625,1.3394,1,-12.6334,0.7466,-9.4324,-12.6334,3.3884,1,0.6922,0.2951,0.2043,0.6922,2.0914,1,1.2093,0.4782,0.5782,1.2093,0.0366,11.5419,0.7213,1,-0.5122,0.7213,-0.5309,-0.5122,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
5.9162,6.5446,2.5582,12.8885,0.0863,5.8019,10.9721,3.3124,13.8942,-0.2587,5.9162,6.5446,2.5582,12.8885,0.0863,10.7201,12.806,3.5786,17.1439,0.1762,1.0197,1,0.5519,0.9807,0.5412,0.5519,0.7723,1,0.7149,1.2948,0.9256,0.7149,0.5965,1,0.5111,1.6765,0.8568,0.5111,-0.4263,1,0.3319,-2.3457,-0.7785,0.3319,1.2779,1,0.6778,0.7826,0.5304,0.6778,0.9276,1,0.7518,1.078,0.8104,0.7518,0.1072,17.9205,0.1504,1,0.8819,0.1504,0.5659,0.8819,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
4.3354,13.286,3.645,16.0366,-0.2556,2.0793,6.9078,2.6283,11.8542,-0.468,4.3354,13.286,3.645,16.0366,-0.2556,7.2564,22.7403,4.7687,17.7143,0.0618,2.085,1,0.5975,0.4796,0.2866,0.5975,1.3868,1,0.7644,0.7211,0.5512,0.7644,1.9233,1,0.5843,0.5199,0.3038,0.5843,0.8639,1,-2.796,1.1575,-3.2365,-2.796,1.5816,1,0.6764,0.6323,0.4277,0.6764,1.3528,1,0.9053,0.7392,0.6692,0.9053,0.0661,11.9016,0.5836,1,0.9558,0.5836,0.7008,0.9558,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.8427,0.0142,0.1192,0.5594,0.9389,4.6187,0.0111,0.1052,0.5856,0.8834,8.8427,0.0142,0.1192,0.5594,0.9389,13.3318,0.0225,0.1502,0.821,0.9404,1.9145,1,0.6633,0.5223,0.3464,0.6633,1.1329,1,0.7939,0.8827,0.7008,0.7939,1.2834,1,0.6303,0.7792,0.4911,0.6303,1.9387,1,0.6634,0.5158,0.3422,0.6634,1.824,1,0.6645,0.5482,0.3643,0.6645,0.9553,1,0.6813,1.0468,0.7132,0.6813,0.136,22.3041,-0.3278,0.998,0.9709,-0.3278,-0.0963,0.9709,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.2612,0.1716,0.4143,1.7186,0.811,5.4229,0.3119,0.5585,1.9769,0.6959,8.2612,0.1716,0.4143,1.7186,0.811,12.9008,0.1257,0.3545,1.7872,0.8705,1.5234,1,0.6404,0.6564,0.4204,0.6404,0.7418,1,1.1687,1.3481,1.5755,1.1687,0.5503,1,1.366,1.8172,2.4823,1.366,1.6299,1,0.6136,0.6135,0.3765,0.6136,1.3986,1,0.6587,0.715,0.471,0.6587,0.8694,1,0.9616,1.1503,1.1061,0.9616,0.1328,21.9452,-0.8351,1,0.9215,-0.8351,-0.5577,0.9215,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.7082,0.0953,0.3087,1.946,0.7986,4.8338,0.0246,0.157,0.7855,0.8458,8.7082,0.0953,0.3087,1.946,0.7986,13.2324,0.151,0.3886,2.5475,0.8244,1.8015,1,0.6581,0.5551,0.3653,0.6581,1.9664,1,0.7943,0.5085,0.4039,0.7943,3.8668,1,0.6309,0.2586,0.1632,0.6309,1.7905,1,0.6449,0.5585,0.3602,0.6449,1.8964,1,0.6658,0.5273,0.3511,0.6658,2.4773,1,0.7639,0.4037,0.3083,0.7639,0.1503,22.2503,-0.3665,1.0002,0.9909,-0.3665,-0.2379,0.9909,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
1.639,5.2529,2.2919,13.9502,-0.4458,5.9425,5.356,2.3143,11.0794,0.1456,1.639,5.2529,2.2919,13.9502,-0.4458,7.1027,6.0995,2.4697,11.4287,0.1929,0.2758,1,0.2308,3.6257,0.8367,0.2308,0.9903,1,0.928,1.0098,0.9371,0.928,0.9807,1,0.8612,1.0196,0.8781,0.8612,-2.279,1,-1.5752,-0.4388,0.6911,-1.5752,0.7441,1,0.6814,1.3439,0.9158,0.6814,1.2591,1,1.2206,0.7942,0.9694,1.2206,0.0658,10.4882,-0.2057,1,0.2729,-0.2057,0.8038,0.2729,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
0.7992,4.4581,2.1114,9.5834,-0.5623,5.0304,3.5327,1.8796,9.4929,0.1133,0.7992,4.4581,2.1114,9.5834,-0.5623,5.9342,3.8172,1.9538,7.6009,0.294,0.1589,1,0.1347,6.2947,0.8477,0.1347,1.1234,1,1.0807,0.8902,0.962,1.0807,1.2619,1,1.1679,0.7924,0.9255,1.1679,-2.8446,1,-1.0899,-0.3515,0.3831,-1.0899,0.573,1,0.5698,1.7452,0.9944,0.5698,1.0095,1,1.2608,0.9906,1.2489,1.2608,0.0532,8.2861,-0.1079,1,0.4673,-0.1079,0.751,0.4673,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
1.3981,5.5128,2.3479,12.8088,-1.1172,6.7017,6.4855,2.5467,11.5281,0.178,1.3981,5.5128,2.3479,12.8088,-1.1172,7.6358,8.0271,2.8332,12.034,0.2544,0.2086,1,0.1831,4.7936,0.8777,0.1831,0.922,1,0.8287,1.0846,0.8989,0.8287,0.85,1,0.6868,1.1765,0.808,0.6868,-2.7085,1,-1.6464,-0.3692,0.6079,-1.6464,0.4314,1,0.3748,2.3181,0.8689,0.3748,1.1111,1,1.0644,0.9,0.958,1.0644,0.0713,10.8676,0.2106,1,0.3446,0.2106,0.9055,0.3446,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
1.639,5.2529,2.2919,13.9502,-0.4458,5.9425,5.356,2.3143,11.0794,0.1456,1.639,5.2529,2.2919,13.9502,-0.4458,7.1027,6.0995,2.4697,11.4287,0.1929,0.2758,1,0.2308,3.6257,0.8367,0.2308,0.9903,1,0.928,1.0098,0.9371,0.928,0.9807,1,0.8612,1.0196,0.8781,0.8612,-2.279,1,-1.5752,-0.4388,0.6911,-1.5752,0.7441,1,0.6814,1.3439,0.9158,0.6814,1.2591,1,1.2206,0.7942,0.9694,1.2206,0.0658,10.4882,-0.2057,1,0.2729,-0.2057,0.8038,0.2729,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
0.7992,4.4581,2.1114,9.5834,-0.5623,5.0304,3.5327,1.8796,9.4929,0.1133,0.7992,4.4581,2.1114,9.5834,-0.5623,5.9342,3.8172,1.9538,7.6009,0.294,0.1589,1,0.1347,6.2947,0.8477,0.1347,1.1234,1,1.0807,0.8902,0.962,1.0807,1.2619,1,1.1679,0.7924,0.9255,1.1679,-2.8446,1,-1.0899,-0.3515,0.3831,-1.0899,0.573,1,0.5698,1.7452,0.9944,0.5698,1.0095,1,1.2608,0.9906,1.2489,1.2608,0.0532,8.2861,-0.1079,1,0.4673,-0.1079,0.751,0.4673,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
1.3981,5.5128,2.3479,12.8088,-1.1172,6.7017,6.4855,2.5467,11.5281,0.178,1.3981,5.5128,2.3479,12.8088,-1.1172,7.6358,8.0271,2.8332,12.034,0.2544,0.2086,1,0.1831,4.7936,0.8777,0.1831,0.922,1,0.8287,1.0846,0.8989,0.8287,0.85,1,0.6868,1.1765,0.808,0.6868,-2.7085,1,-1.6464,-0.3692,0.6079,-1.6464,0.4314,1,0.3748,2.3181,0.8689,0.3748,1.1111,1,1.0644,0.9,0.958,1.0644,0.0713,10.8676,0.2106,1,0.3446,0.2106,0.9055,0.3446,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
-3.5704,2.5961,1.6112,7.6339,-7.0593,2.6008,8.4193,2.9016,17.9528,-0.0413,-3.5704,2.5961,1.6112,7.6339,-7.0593,6.2303,7.055,2.6561,15.115,0.1259,-1.3728,1,-0.5731,-0.7284,0.4174,-0.5731,0.5553,1,0.6066,1.8009,1.0924,0.6066,0.3083,1,0.368,3.2431,1.1934,0.368,9.3901,1,-3.0706,0.1065,-0.327,-3.0706,0.0549,1,0.0548,18.2016,0.997,0.0548,0.4252,1,0.5051,2.3517,1.1877,0.5051,0.0586,9.8323,0.2073,1,-0.5054,0.2073,0.6762,-0.5054,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
-1.6864,12.8091,3.579,14.1715,-1.3987,3.2818,2.8884,1.6995,7.8112,-0.025,-1.6864,12.8091,3.579,14.1715,-1.3987,6.0463,8.4074,2.8995,12.0658,0.0207,-0.5139,1,-0.2789,-1.9461,0.5428,-0.2789,2.1058,1,1.2343,0.4749,0.5861,1.2343,4.4346,1,1.5236,0.2255,0.3436,1.5236,43.3114,1,-32.359,0.0231,-0.7471,-32.359,0.7753,1,0.4795,1.2899,0.6185,0.4795,1.8143,1,1.1745,0.5512,0.6474,1.1745,0.0432,9.4938,0.3079,1,-0.5451,0.3079,0.2728,-0.5451,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
8.4462,0.014,0.1184,0.607,0.9307,5.2511,0.0067,0.0821,0.3797,0.9306,8.4462,0.014,0.1184,0.607,0.9307,13.0485,0.0214,0.1463,0.7243,0.9461,1.6085,1,0.6473,0.6217,0.4024,0.6473,1.4426,1,0.8098,0.6932,0.5613,0.8098,2.0812,1,0.6558,0.4805,0.3151,0.6558,1.603,1,0.6422,0.6238,0.4007,0.6422,1.6027,1,0.6528,0.624,0.4073,0.6528,1.5987,1,0.8381,0.6255,0.5242,0.8381,0.1418,22.1434,-0.3134,1,0.9772,-0.3134,-0.0997,0.9772,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
7.987,0.0136,0.1165,0.5284,0.9361,5.9151,0.0102,0.1008,0.4285,0.93,7.987,0.0136,0.1165,0.5284,0.9361,12.7513,0.0156,0.1251,0.5328,0.9591,1.3503,1,0.6264,0.7406,0.4639,0.6264,1.1562,1,0.9314,0.8649,0.8055,0.9314,1.3368,1,0.8674,0.748,0.6489,0.8674,1.3603,1,0.6191,0.7351,0.4551,0.6191,1.3514,1,0.6343,0.74,0.4694,0.6343,1.2333,1,0.9919,0.8108,0.8042,0.9919,0.1328,21.8891,-0.58,1.0007,0.9522,-0.58,-0.3075,0.9522,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
3.4577,23.0511,4.8012,16.0937,-0.224,1.1988,53.935,7.344,26.3424,-1.6067,3.4577,23.0511,4.8012,16.0937,-0.224,9.9763,25.8599,5.0853,19.718,0.1419,2.8842,1,0.3466,0.3467,0.1202,0.3466,0.6537,1,0.9441,1.5296,1.4442,0.9441,0.4274,1,0.8914,2.3398,2.0857,0.8914,0.1814,1,-0.9038,5.5121,-4.9816,-0.9038,1.3011,1,0.5722,0.7686,0.4398,0.5722,0.6109,1,0.8162,1.6368,1.336,0.8162,0.0524,15.2908,-0.7652,1,0.8868,-0.7652,-0.7971,0.8868,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
3.2452,36.8893,6.0737,22.0756,-0.1498,2.3139,30.6341,5.5348,23.386,-1.5632,3.2452,36.8893,6.0737,22.0756,-0.1498,9.2749,44.8057,6.6937,28.0335,0.086,1.4025,1,0.3499,0.713,0.2495,0.3499,1.0974,1,0.9074,0.9113,0.8269,0.9074,1.2042,1,0.8233,0.8304,0.6837,0.8233,0.2016,1,-1.0903,4.96,-5.4078,-1.0903,2.1044,1,0.626,0.4752,0.2975,0.626,0.944,1,0.7875,1.0594,0.8342,0.7875,0.0541,13.9619,-0.8655,1,0.9633,-0.8655,-0.8473,0.9633,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
3.4577,23.0511,4.8012,16.0937,-0.224,1.1988,53.935,7.344,26.3424,-1.6067,3.4577,23.0511,4.8012,16.0937,-0.224,9.9763,25.8599,5.0853,19.718,0.1419,2.8842,1,0.3466,0.3467,0.1202,0.3466,0.6537,1,0.9441,1.5296,1.4442,0.9441,0.4274,1,0.8914,2.3398,2.0857,0.8914,0.1814,1,-0.9038,5.5121,-4.9816,-0.9038,1.3011,1,0.5722,0.7686,0.4398,0.5722,0.6109,1,0.8162,1.6368,1.336,0.8162,0.0524,15.2908,-0.7652,1,0.8868,-0.7652,-0.7971,0.8868,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
3.2452,36.8893,6.0737,22.0756,-0.1498,2.3139,30.6341,5.5348,23.386,-1.5632,3.2452,36.8893,6.0737,22.0756,-0.1498,9.2749,44.8057,6.6937,28.0335,0.086,1.4025,1,0.3499,0.713,0.2495,0.3499,1.0974,1,0.9074,0.9113,0.8269,0.9074,1.2042,1,0.8233,0.8304,0.6837,0.8233,0.2016,1,-1.0903,4.96,-5.4078,-1.0903,2.1044,1,0.626,0.4752,0.2975,0.626,0.944,1,0.7875,1.0594,0.8342,0.7875,0.0541,13.9619,-0.8655,1,0.9633,-0.8655,-0.8473,0.9633,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
8.2528,17.3841,4.1694,24.0816,-0.2524,-2.6882,17.3968,4.1709,16.734,-2.3863,8.2528,17.3841,4.1694,24.0816,-0.2524,13.2091,21.1279,4.5965,23.5926,0.1328,-3.07,1,0.6248,-0.3257,-0.2035,0.6248,0.9996,1,0.9071,1.0004,0.9074,0.9071,0.9993,1,0.8228,1.0007,0.8234,0.8228,0.4116,1,-1.3432,2.4297,-3.2636,-1.3432,3.8911,1,0.7068,0.257,0.1816,0.7068,1.4391,1,1.0207,0.6949,0.7093,1.0207,0.121,20.8992,0.2555,1,0.8734,0.2555,-0.0387,0.8734,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
