@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.1923,0.0156,0.1248,0.6881,-4.4223,0.2265,0.0321,0.1791,0.9027,-0.1993,0.0388,0.017,0.1304,0.5549,-0.708,0.3426,0.037,0.1925,0.9177,0.0414,-0.8489,-4.9612,-0.5612,5.8441,0.661,0.1131,0.6968,0.9574,0.6485,1.374,0.9308,0.6774,0.4855,0.9166,0.4206,1.888,0.8663,0.4589,3.7412,2.4399,-14.1435,0.6522,-3.7805,-5.7968,0.1686,0.3906,0.1326,2.3169,0.7862,0.3393,0.7623,1.2401,0.7498,1.6268,0.9837,0.6047,0.0032,0.5468,-0.8638,-0.2075,-0.8898,0.6645,0.9421,0.5301,-27.1856,0.253,0.503,28.0197,?,-24.231,0.2723,0.5218,25.4395,?,-9.7156,0.096,0.3099,10.1395,?,1.1219,2.7982,2.494,0.9639,1.6231,1.6839,0.929,2.6344,2.8356,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.3967,61.1321,-0.8591,0.872,-0.6835,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0423,2.6999,1.6431,8.5447,-1.7611,-0.3184,6.1648,2.4829,13.7124,-0.6077,-0.2135,2.7575,1.6606,6.8106,-1.413,2.8999,3.3613,1.8334,8.9951,0.0052,0.1328,0.1981,-0.0146,1.4916,-0.1098,-0.0736,0.6618,0.9895,0.8962,1.4952,1.3543,0.9057,0.438,0.9791,0.8032,2.2356,1.8341,0.8204,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.004,4.3067,-0.1262,0.4322,-0.3247,0.4359,0.2042,0.0018,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0668,2.5616,1.6005,7.5041,-1.3032,-0.0922,3.6588,1.9128,8.8977,-0.9202,-0.1659,1.6948,1.3018,5.5168,-0.9178,2.6016,1.1874,1.0897,5.0124,0.06,0.724,0.4025,-0.0257,0.5559,-0.0354,-0.0638,0.8367,1.2294,1.4688,1.4693,1.7554,1.1947,0.7001,1.5114,2.1573,2.1588,3.0813,1.4273,0.9958,1.6082,-13.2682,1.615,-13.3241,-8.2503,0.7031,1.1326,0.611,1.6108,0.869,0.5395,0.8434,1.3602,1.4971,1.6128,1.7751,1.1006,0.0021,3.9446,-0.1527,0.35,-0.2734,0.2864,-0.2564,-0.1331,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0131,5.4158,2.3272,14.0879,-1.0572,-0.5577,7.0607,2.6572,19.1241,-3.6258,-0.3545,3.0077,1.7343,8.3818,-1.0526,3.2844,5.1339,2.2658,15.2402,0.0049,-0.0235,-0.0369,0.004,1.5734,-0.1698,-0.1079,0.8758,1.3419,1.0271,1.5322,1.1727,0.7654,0.767,1.8007,1.0549,2.3476,1.3753,0.5858,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.6564,1.677,0.4471,1.0124,0.2699,0.2666,0.7367,1.6808,0.9244,2.2816,1.2549,0.55,0.0068,4.9304,0.088,0.5064,-0.3431,0.1765,-0.4475,-0.2986,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0423,2.6999,1.6431,8.5447,-1.7611,-0.3184,6.1648,2.4829,13.7124,-0.6077,-0.2135,2.7575,1.6606,6.8106,-1.413,2.8999,3.3613,1.8334,8.9951,0.0052,0.1328,0.1981,-0.0146,1.4916,-0.1098,-0.0736,0.6618,0.9895,0.8962,1.4952,1.3543,0.9057,0.438,0.9791,0.8032,2.2356,1.8341,0.8204,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.004,4.3067,-0.1262,0.4322,-0.3247,0.4359,0.2042,0.0018,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0668,2.5616,1.6005,7.5041,-1.3032,-0.0922,3.6588,1.9128,8.8977,-0.9202,-0.1659,1.6948,1.3018,5.5168,-0.9178,2.6016,1.1874,1.0897,5.0124,0.06,0.724,0.4025,-0.0257,0.5559,-0.0354,-0.0638,0.8367,1.2294,1.4688,1.4693,1.7554,1.1947,0.7001,1.5114,2.1573,2.1588,3.0813,1.4273,0.9958,1.6082,-13.2682,1.615,-13.3241,-8.2503,0.7031,1.1326,0.611,1.6108,0.869,0.5395,0.8434,1.3602,1.4971,1.6128,1.7751,1.1006,0.0021,3.9446,-0.1527,0.35,-0.2734,0.2864,-0.2564,-0.1331,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0131,5.4158,2.3272,14.0879,-1.0572,-0.5577,7.0607,2.6572,19.1241,-3.6258,-0.3545,3.0077,1.7343,8.3818,-1.0526,3.2844,5.1339,2.2658,15.2402,0.0049,-0.0235,-0.0369,0.004,1.5734,-0.1698,-0.1079,0.8758,1.3419,1.0271,1.5322,1.1727,0.7654,0.767,1.8007,1.0549,2.3476,1.3753,0.5858,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.6564,1.677,0.4471,1.0124,0.2699,0.2666,0.7367,1.6808,0.9244,2.2816,1.2549,0.55,0.0068,4.9304,0.088,0.5064,-0.3431,0.1765,-0.4475,-0.2986,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2005,3.4227,1.8501,8.6251,-1.2647,-1.1951,6.456,2.5409,11.749,-3.244,-0.9936,2.2669,1.5056,7.2129,-1.8394,3.2709,3.9025,1.9755,9.1507,0.0761,0.1678,0.2018,-0.0613,1.2028,-0.3654,-0.3038,0.7281,1.2288,0.9365,1.6876,1.2862,0.7622,0.5302,1.5099,0.8771,2.848,1.6543,0.5809,0.5363,1.0308,-6.391,1.922,-11.9159,-6.1999,1.3757,1.4992,0.3845,1.0898,0.2795,0.2565,0.7341,1.1958,0.9426,1.6289,1.284,0.7882,0.0167,4.9763,-0.4087,-0.2118,0.2269,0.5966,-0.7828,-0.716,26.3361,146.265,12.094,40.5594,-0.0352,-27.1205,91.4773,9.5644,40.3198,?,7.0806,26.3727,5.1354,18.3594,-0.0552,-0.9711,3.7195,-3.8303,1.2645,2.355,1.8624,1.5989,5.5461,3.4686,0.0342,1.4372,42.0095,0,2.2518,0,1.0059,2.2092,2.1961,0.4092,60.7158,0.9205,-0.1245,0.2089,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.744,3.466,1.8617,8.5286,-1.8711,-1.1945,3.1812,1.7836,8.7343,-1.5662,-0.7615,3.3931,1.842,8.2791,-2.6538,3.1124,2.9137,1.7069,8.1594,0.0301,0.6229,0.9771,-0.2391,1.5687,-0.3838,-0.2447,1.0438,1.0107,1.0907,0.9683,1.0449,1.0791,1.0895,1.0215,1.1896,0.9376,1.0918,1.1645,1.0427,0.9243,-21.9313,0.8865,-21.034,-23.7272,0.8727,1.3109,0.3531,1.5021,0.4046,0.2693,0.9764,1.0301,1.0452,1.055,1.0705,1.0147,0.0165,4.7392,-0.1385,-0.4246,-0.0579,0.8112,-0.6133,-0.5879,13.8939,23.0481,4.8008,19.9188,0.0377,-35.7605,6.7785,2.6035,41.5192,?,-8.8937,45.9077,6.7755,26.0986,-2.7183,-0.3885,-1.5622,4.0209,1.844,0.7086,0.3843,3.4002,0.5021,0.1477,-0.0188,-0.0409,2.1761,0,2.9489,0,0.4798,0.7632,1.5909,0.406,59.4895,0.575,-0.362,-0.9463,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.115,0.0045,0.067,0.301,-0.2646,0.0193,0.028,0.1674,0.7794,-1.0032,0.0076,0.0055,0.0745,0.4073,-1.0927,0.2086,0.0082,0.0907,0.3873,0.1099,5.9649,15.167,0.5514,2.5427,0.0924,0.0364,0.4001,0.8993,0.7389,2.2475,1.8466,0.8216,0.1601,0.8088,0.546,5.0513,3.4099,0.6751,0.1614,0.2962,-1.3176,1.8354,-8.1653,-4.4489,0.6117,1.2229,0.547,1.999,0.8943,0.4473,0.3862,0.739,0.7772,1.9136,2.0125,1.0517,0.0012,0.3096,-0.2209,0.4783,0.4673,0.171,-0.1346,0.0597,-41.187,0.0539,0.2323,41.6397,?,-7.1268,0.0651,0.2551,7.7393,?,-6.3885,0.0567,0.2382,6.839,?,5.7792,6.4471,1.1156,0.9105,0.975,1.0709,0.8289,0.9506,1.1468,5.3803,6.0886,1.1316,1,1,1,5.3803,6.0886,1.1316,0.4359,54.7023,-0.5094,0.278,0.1584,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1137,0.0079,0.089,0.3975,-0.1688,-0.0001,0.0638,0.2526,1.352,-0.4312,0.0031,0.0107,0.1033,0.509,-0.7654,0.2704,0.0223,0.1492,0.9019,0.05,-1094.2538,36.5758,0.4207,-0.0334,-0.0004,0.0115,0.3523,0.8613,0.5965,2.4446,1.693,0.6925,0.1241,0.7419,0.3558,5.9761,2.8662,0.4796,0.1409,0.2601,-1.2089,1.8461,-8.579,-4.6472,0.3601,1.1798,0.3583,3.2765,0.995,0.3037,0.294,0.7811,0.4408,2.6563,1.4991,0.5643,0.0012,0.3866,0.0764,0.5245,0.2576,-0.032,0.3773,0.0946,-41.3874,0.0426,0.2063,41.9388,?,-7.7355,0.1383,0.3719,8.6395,?,-4.4478,0.3296,0.5741,5.159,?,5.3503,9.3052,1.7392,0.5547,0.3593,0.6478,0.3076,0.1291,0.4197,4.8543,8.1293,1.6747,1,1,1,4.8543,8.1293,1.6747,0.4602,53.5707,-0.5632,-0.1232,-0.4792,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4322,1.4778,1.2156,5.6952,-0.6001,-0.3387,15.6671,3.9582,17.0193,-0.5546,-0.2455,1.8341,1.3543,7.6248,-1.6124,3.7252,5.4638,2.3375,10.8713,0.0084,-1.276,-1.7605,0.116,1.3798,-0.0909,-0.0659,0.3071,0.8976,0.5201,2.9227,1.6934,0.5794,0.0943,0.8057,0.2705,8.5421,2.8674,0.3357,0.3518,0.4539,-23.2973,1.2902,-66.2237,-51.3295,0.3251,1.2194,0.3247,3.7508,0.9986,0.2662,0.3346,0.7469,0.5239,2.2321,1.5655,0.7014,0.0063,5.2027,0.0476,-0.0781,0.3085,0.5773,0.4338,0.1325,15.6309,43.4057,6.5883,19.0796,0.374,13.7676,9.0211,3.0035,12.059,0.4779,-50.3311,14.4354,3.7994,52.8,?,1.1353,-0.3106,-0.2735,2.1935,1.734,0.7905,4.8116,3.0069,0.6249,1.0326,-0.2159,-0.2091,1.3195,0,0,1.5822,0.3614,0.2284,0.5734,79.7297,0.9495,0.9853,0.9841,1100,0,0,0,1,TASCA_GIACCA_BASSA
