@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0351,0.6784,0.8237,8.8306,-0.4483,-0.0216,1.8244,1.3507,12.93,-1.216,-0.0145,1.7161,1.31,17.1007,-1.2199,1.1958,2.7909,1.6706,9.5178,0.004,-1.6227,-2.427,0.0294,1.4957,-0.0181,-0.0121,0.6098,0.6288,0.493,1.0311,0.8085,0.7841,0.3719,0.3953,0.2431,1.0631,0.6537,0.6149,0.3853,0.2909,-71.8222,0.755,-186.4272,-246.9201,1.045,0.7915,0.6381,0.7574,0.6106,0.8061,0.683,0.5164,0.9278,0.7561,1.3585,1.7967,0.0001,1.7766,-0.237,-0.2242,0.1095,-0.1797,-0.0141,-0.2562,-0.5512,0.0047,0.0688,0.6655,?,-0.2006,0.0047,0.0683,0.3355,?,0.0352,0.0007,0.0263,0.112,-0.3105,2.7484,-15.6772,-5.7041,1.0072,2.6187,2.6,1.0145,6.8577,6.76,1.9834,25.0898,12.6498,1,0,0,1.9834,5.9439,2.9968,0.002,0.7925,0.8637,0.3981,0.7162,2.6924,0.988,0.994,2.9587,0.3701,-8.6747,0.1687,0.4108,9.6311,?,2.8793,4.2274,2.0561,5.6959,-0.1813,-0.3104,0.9351,-3.0128,2.4197,0.4834,0.1998,5.855,0.2337,0.0399,-0.1805,-1.9889,11.0172,0,0.9742,0,0.3072,0.5194,1.6909,0.0323,14.3893,-0.1618,-0.813,0.6508,DIETRO_PANTALONI
-0.0432,5.67,2.3812,23.6129,-0.3465,-0.3282,3.384,1.8396,15.9756,-0.5209,-0.1184,3.2585,1.8051,19.0225,-0.8002,2.6864,5.2193,2.2846,20.3589,0.0059,0.1317,0.3651,-0.0161,2.7722,-0.1222,-0.0441,1.2944,1.3191,1.0423,1.0191,0.8052,0.7901,1.6755,1.7401,1.0864,1.0385,0.6484,0.6243,1.1106,0.7186,-50.6281,0.647,-45.5882,-70.4556,1.6695,1.6596,0.8563,0.9941,0.5129,0.516,1.4781,1.2413,1.1598,0.8398,0.7847,0.9344,0.0012,3.9418,0.4681,0.3806,0.2868,0.0187,-0.0319,0.1247,0.049,0.0056,0.0746,0.2475,-0.9982,-0.2528,0.0132,0.115,0.7011,?,-0.6578,0.0759,0.2756,0.8901,?,-0.1939,-0.0745,0.3843,0.6483,0.2706,0.4174,0.4203,0.0732,0.1742,0.1763,0.1389,0.7876,0,0,1,0.353,0.278,0.7876,0.0025,0.9934,0.6545,-0.8718,-0.9199,2.4047,10.3513,3.2173,10.2412,-0.0674,3.0212,2.5468,1.5959,6.1455,-0.1905,8.1133,2.5005,1.5813,9.1855,0.0032,0.7959,0.2964,0.3724,2.0161,2.0346,1.0092,4.0645,4.1397,1.0185,0.6573,-22.1598,-33.712,1.8587,1.0413,0.5602,1.6664,1.1149,0.669,0.0315,14.1088,-0.7093,-0.8264,0.5,DAVANTI_PANTALONI
-0.0027,0.0271,0.1647,2.6612,-1.4625,-0.0195,0.054,0.2324,3.9273,-1.259,-0.1196,0.004,0.0634,0.5541,-1.7722,0.1951,0.0618,0.2485,2.7113,0.0042,0.1362,0.0222,-0.0136,0.1631,-0.1,-0.613,0.7087,2.5988,0.6626,3.6671,0.935,0.255,0.5022,6.7535,0.4391,13.4479,0.8743,0.065,0.7221,4.4621,-136.6065,6.1793,-189.1781,-30.615,0.6216,5.407,0.3969,8.6985,0.6385,0.0734,0.6776,4.8029,0.9815,7.088,1.4485,0.2044,0.0004,0.2873,0.8318,0.4098,-0.0788,0.2591,0.031,-0.1253,0.3978,0,0.0042,0.0126,0.9687,-0.6276,0,0.0059,0.6373,?,0.1158,0.0001,0.0108,0.0347,0.7325,-0.6338,3.434,-5.4181,0.7129,0.3876,0.5437,0.5082,0.1502,0.2956,-0.6141,4.1153,-6.7013,0,3.1117,0,0.0198,0.364,18.3463,0.0026,1.1412,0.9944,0.9864,0.995,9.0167,0.0011,0.0333,0.1121,0.9876,3.7169,0.0034,0.0583,0.2035,0.9472,-1.0217,0.0064,0.0801,1.1701,?,2.4259,-8.8254,-3.638,0.5706,0.4154,0.7279,0.3256,0.1725,0.5299,2.4483,-7.6418,-3.1213,2.3482,0,0,0.551,0.0958,0.1739,0.0344,13.7552,-0.9884,0.978,-0.9712,DAVANTI_PANTALONI
0.099,4.0521,2.013,15.3251,-0.3046,-0.5158,3.9589,1.9897,8.4058,-0.9636,-0.1172,0.8785,0.9373,5.2543,-0.9621,2.6565,2.122,1.4567,11.8689,0.0103,-0.1919,-0.8444,0.0373,4.4003,-0.1942,-0.0441,1.0117,2.1477,1.3819,2.1228,1.3659,0.6434,1.0236,4.6124,1.9096,4.5063,1.8657,0.414,0.8673,1.3887,-29.0052,1.6011,-33.4423,-20.8873,2.7442,4.3868,0.9796,1.5986,0.357,0.2233,1.8232,2.9167,1.2912,1.5998,0.7082,0.4427,0.0019,3.9372,0.6097,0.3135,0.2334,0.1471,-0.0198,0.0756,0.1322,0.0079,0.0891,0.2784,-0.2995,-0.1798,0.0183,0.1351,0.3992,?,-0.0858,0.1519,0.3897,1.1178,-0.4953,-0.7352,-1.5408,2.0959,0.6591,0.2285,0.3467,0.4344,0.0522,0.1202,0.1608,0.1733,1.078,0,0.2866,0,0.6975,0.2491,0.3571,0.0008,0.6945,0.8901,-0.9012,-0.9293,2.0617,6.9313,2.6327,7.0137,-0.0487,1.6967,12.2516,3.5002,9.763,-1.2397,8.313,0.7441,0.8626,2.6698,0.7056,1.2151,0.248,0.2041,0.7522,3.0521,4.0578,0.5657,9.3153,16.4655,0.0603,-0.0509,-0.8446,1.5343,0.7376,0.4807,0.7184,2.6271,3.6569,0.0304,14.3034,-0.7741,-0.9514,0.905,DAVANTI_PANTALONI
-0.0205,0.008,0.0894,0.8122,-3.1044,-0.0678,0.0142,0.1193,1.6931,-0.7228,-0.1531,0.0079,0.0888,0.557,-2.6003,0.216,0.0119,0.1092,0.9882,0.0166,0.3031,0.1342,-0.0951,0.4427,-0.3138,-0.7089,0.7494,1.0072,0.8189,1.3441,1.0928,0.813,0.5615,1.0145,0.6705,1.8067,1.1941,0.661,0.8649,1.5272,-36.8472,1.7657,-42.6029,-24.128,0.2014,1.2792,0.1969,6.3527,0.978,0.1539,0.4797,1.4583,0.8219,3.0397,1.7133,0.5636,0.0006,0.3149,0.3161,-0.1003,-0.1803,0.1616,-0.0401,-0.446,-0.1445,0,0.003,0.1525,?,-0.731,0,0.0005,0.7318,?,-0.4819,0,0.0066,0.4953,?,0.1976,0.2998,1.5169,5.7551,0.4537,0.0788,33.1212,0.2059,0.0062,0.2084,0.308,1.4774,1,1,1,0.2084,0.308,1.4774,0.0031,1.3573,0.5113,-0.9275,-0.7046,7.974,0.0081,0.0901,0.3203,0.9605,5.6022,0.0176,0.1326,0.4658,0.9207,-1.0834,0.0008,0.0279,1.1237,?,1.4234,-7.36,-5.1709,0.6792,3.2281,4.7525,0.4614,10.4204,22.5862,1.44,-6.9288,-4.8117,1.3803,0,0,0.6875,0.285,0.4146,0.0343,14.6596,-1.0004,-0.9341,0.9345,DAVANTI_PANTALONI
0.0321,0.0032,0.0562,0.3504,-0.7627,-0.0306,0.0023,0.048,0.2897,-1.4866,-0.1093,0.0047,0.0687,0.3275,-5.5263,0.1445,0.0032,0.0567,0.292,0.0649,-1.049,-0.294,0.2224,0.2803,-0.212,-0.7565,1.1702,0.8184,0.9906,0.6993,0.8465,1.2105,1.3694,0.6697,0.9813,0.4891,0.7166,1.4652,0.8755,0.5467,-7.4784,0.6244,-8.5421,-13.68,1.7065,3.9611,0.6366,2.3212,0.373,0.1607,1.2097,1.0699,1.2,0.8844,0.992,1.1217,0.0004,0.2102,-0.3796,0.0408,0.2027,-0.189,-0.033,-0.8477,-0.6217,0,0.0018,0.6252,?,-0.3649,0,0.0008,0.3659,?,-0.6918,0,0.001,0.6937,?,1.7038,0.8986,0.5274,2.1083,1.7768,0.8428,4.445,3.1571,0.7102,1.7084,0.9012,0.5275,1,1,1,1.7084,0.9012,0.5275,0.0035,1.6784,-0.6286,-0.8112,0.4886,8.7352,0.0008,0.0288,0.092,0.9895,4.4401,0.0029,0.0535,0.1716,0.9622,-0.3842,0.0013,0.036,0.4295,?,1.9673,-22.7342,-11.5559,0.5373,0.7984,1.486,0.2887,0.6375,2.2082,1.9916,-20.2247,-10.1548,1.9365,0,0,0.5361,0.2142,0.3995,0.0344,13.5595,-1.0056,0.947,-0.9463,DAVANTI_PANTALONI
-1.708,4.5214,2.1264,7.0254,-18.8729,-0.1471,0.5178,0.7196,3.1758,-1.5054,-1.1667,4.1299,2.0322,8.2773,-9.0665,2.582,6.8024,2.6081,9.2779,0.0134,11.6082,1.4639,-0.6615,0.1261,-0.057,-0.4519,2.9549,1.0463,0.8153,0.3541,0.2759,0.7792,8.7314,1.0948,0.6647,0.1254,0.0761,0.6071,3.4964,0.8949,-52.9819,0.256,-15.1532,-59.2014,0.2789,0.4299,0.0376,1.5416,0.1348,0.0874,2.2122,0.8487,0.7572,0.3837,0.3423,0.8922,0.0628,3.8225,0.016,0.8349,-0.9646,-0.039,-0.0106,-0.9363,0.2041,0.0437,0.209,0.6502,0.0852,-0.0019,0.0264,0.1626,0.5048,-0.2839,-0.6549,0.0024,0.0494,0.6905,?,-105.1928,-0.3116,0.003,1.2851,4.226,3.2885,1.6514,17.8587,10.8142,-0.5423,-0.0877,0.1617,1.8077,0,0,1.288,0.9417,0.7311,0.0052,0.9907,0.993,0.9895,0.9926,-0.6413,3.1882,1.7856,6.3691,-9.6918,1.9916,0.0425,0.2061,0.873,0.6256,8.8464,1.1582,1.0762,4.5234,0.5273,-0.322,-0.0725,0.2251,8.6631,1.6592,0.1915,75.0486,2.7529,0.0367,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0694,12.0937,0.6522,0.9589,0.6379,DAVANTI_PANTALONI
0.1505,16.2068,4.0258,47.044,-1.2226,-0.4252,2.8094,1.6761,9.3674,-1.5773,0.2084,8.3856,2.8958,36.4042,-0.5403,3.511,15.3212,3.9142,31.4348,0.0153,-0.3539,0.722,0.0429,-2.0403,-0.1211,0.0594,2.4018,1.3902,1.0285,0.5788,0.4282,0.7398,5.7688,1.9327,1.0578,0.335,0.1834,0.5473,4.514,2.0266,-52.9161,0.449,-11.7226,-26.1109,5.8235,0.8955,0.663,0.1538,0.1139,0.7404,5.0221,1.2923,1.4966,0.2573,0.298,1.1581,0.0017,5.1207,-0.0753,0.6714,-0.1818,0.1241,0.0206,0.0587,0.7147,0.2724,0.5219,1.9242,-0.9951,-0.2526,0.0359,0.1895,0.7685,-1.0048,0.2695,0.023,0.1518,0.5809,-0.1487,-2.8297,2.6522,-0.9373,2.754,3.4381,1.2484,7.5846,11.8205,1.5585,2.4918,12.767,5.1235,2.5161,1.9071,0.758,2.504,3.3126,1.3229,0.0028,1.4667,-0.9583,0.301,-0.3661,5.0072,11.0737,3.3277,12.0572,-0.3677,0.624,0.4739,0.6884,2.6366,-0.283,-7.521,2.6484,1.6274,9.8059,?,8.0245,-0.6658,-0.083,4.8338,2.0448,0.423,23.3654,4.1813,0.179,5.574,0.3306,0.0593,4.2897,0,0,4.573,1.2296,0.2689,0.0314,13.6653,0.0369,0.8957,-0.1473,DAVANTI_PANTALONI
0.1238,0.0272,0.1649,0.8681,-0.6081,-0.1741,0.0247,0.1573,0.7731,-3.6933,-0.0645,0.0148,0.1217,0.6753,-1.6305,0.3036,0.0244,0.1561,0.6583,0.0731,-0.7111,-1.9208,0.4078,2.7012,-0.5735,-0.2123,1.0487,1.3549,1.0564,1.2919,1.0073,0.7797,1.0998,1.8357,1.116,1.6691,1.0147,0.6079,0.5396,0.7843,-6.322,1.4535,-11.7162,-8.0605,3.2771,2.1028,0.7601,0.6417,0.2319,0.3615,1.1229,1.2855,1.3188,1.1449,1.1745,1.0259,0.0008,0.4619,-0.3819,-0.2931,0.6247,-0.0137,-0.8149,-0.2211,0.6189,0,0.0019,0.0081,0.9871,0.36,0,0.0026,0.0121,0.9668,0.6444,0.0001,0.0099,0.0348,0.947,1.7193,0.9605,0.5587,0.7369,0.1967,0.2669,0.543,0.0387,0.0712,1.7527,0.9918,0.5659,1.7167,0.9515,0.5543,0.6689,0.2325,0.3476,0.0034,1.6233,-0.5871,-0.8703,0.3024,5.9344,0.0572,0.2391,0.8034,0.8705,7.7975,0.0315,0.1776,0.59,0.9279,-0.2485,0.0016,0.04,0.3513,?,0.7611,-23.8768,-31.3728,1.3462,5.9842,4.4452,1.8123,35.811,19.76,0.7109,-15.366,-21.615,0.7578,0,0,1.3617,2.2868,1.6794,0.0349,13.9804,-0.9998,0.7159,-0.7084,DAVANTI_PANTALONI
0.0352,0.0103,0.1012,0.6485,-0.4887,-0.0444,0.0061,0.0778,0.5111,-1.7832,-0.1139,0.0061,0.0783,0.7128,-1.7312,0.1811,0.0058,0.0762,0.4582,0.0849,-0.7922,-0.3086,0.1941,0.3896,-0.245,-0.629,1.3015,1.2932,1.3282,0.9936,1.0205,1.0271,1.694,1.6724,1.7642,0.9872,1.0415,1.0549,0.6501,0.4712,-5.0069,0.7247,-7.7012,-10.6263,2.3723,1.6691,0.87,0.7036,0.3667,0.5213,1.2689,0.9098,1.4154,0.717,1.1154,1.5558,0.0004,0.2724,-0.0135,-0.1144,0.5284,-0.2405,-0.2467,-0.3984,0.6306,0,0.0014,0.0049,0.9923,0.356,0,0.0023,0.0099,0.9727,0.6758,0,0.0014,0.0048,0.993,1.7714,0.9331,0.5268,0.5987,0.9877,1.6496,0.3585,0.9755,2.7211,1.7922,0.9339,0.5211,1.7567,0.9345,0.532,0.4928,1.0193,2.0685,0.0035,1.6624,-0.0377,-0.7622,-0.2934,7.4,0.0004,0.02,0.0934,0.9874,6.417,0.0006,0.0247,0.1087,0.9832,-0.479,0.0021,0.0454,0.5494,?,1.1532,-15.4496,-13.3973,0.8095,0.4399,0.5434,0.6554,0.1935,0.2953,1.1528,-13.3661,-11.5944,1.1479,0,0,0.86,0.1701,0.1978,0.0344,14.296,-1.0384,-0.4332,0.5436,DAVANTI_PANTALONI
0.1031,9.6981,3.1142,22.5925,-1.1495,-0.3833,5.1569,2.2709,13.2687,-1.1613,-0.1067,2.6281,1.6211,12.8972,-1.1212,3.5287,5.2006,2.2805,12.3078,0.0149,-0.269,-0.9661,0.0292,3.591,-0.1086,-0.0302,1.3714,1.921,1.3656,1.4008,0.9958,0.7109,1.8806,3.6902,1.8648,1.9622,0.9916,0.5053,1.6946,1.7722,-65.1034,1.0458,-38.4177,-36.7349,1.7121,1.7287,0.8413,1.0097,0.4914,0.4867,1.7027,1.7517,1.8356,1.0288,1.0781,1.0479,0.0014,5.1364,-0.1225,-0.0406,-0.01,0.0344,0.0431,0.0109,-0.5011,0.0024,0.0494,0.5794,?,0.4238,0.0035,0.0592,0.1914,0.6292,0.0815,0.0053,0.0729,0.2933,-0.5167,-1.1823,-6.1468,5.1989,0.8353,0.6779,0.8116,0.6977,0.4595,0.6586,-1.7834,5.7986,-3.2514,0,0,2.6702,3.0265,1.9755,0.6528,0.0023,1.0192,0.5357,-0.1056,0.27,-6.9536,1.0835,1.0409,8.4321,?,-6.581,1.043,1.0213,8.5434,?,1.2377,0.848,0.9209,4.2757,-0.116,1.0566,-5.6182,-5.3171,1.0193,1.1304,1.109,1.0389,1.2777,1.2299,0.987,18.9787,19.2293,1,0,0,0.987,1.9721,1.9981,0.0332,14.846,-0.9734,0.3465,-0.1972,DIETRO_PANTALONI
0.5558,6.3634,2.5226,15.1847,-0.6678,-0.8031,5.5658,2.3592,12.1576,-1.7385,0.692,7.0591,2.6569,16.4516,-0.5685,3.7033,6.7068,2.5897,13.3058,0.0083,-0.692,0.8031,0.1501,-1.1606,-0.2169,0.1869,1.0693,0.9494,0.9741,0.888,0.911,1.0259,1.1433,0.9014,0.9488,0.7885,0.8299,1.0525,0.7878,1.0197,-54.4179,1.2944,-69.0784,-53.3674,2.0508,0.868,0.6786,0.4233,0.3309,0.7817,1.249,0.923,1.1412,0.739,0.9137,1.2364,0.0043,5.461,0.127,0.2427,0.3582,0.2459,-0.3064,0.3829,0.2481,0.0345,0.1859,0.5395,0.0533,-0.1265,0.0075,0.0868,0.4469,-2.551,0.0198,0.0608,0.2466,0.827,-0.4544,-1.9609,12.5546,-6.4024,2.1408,0.7536,0.352,4.5831,0.568,0.1239,-0.0946,-0.1176,1.2425,4.5285,1.0022,0.2213,1.2073,0.6524,0.5404,0.001,0.5819,-0.3259,0.9272,-0.2516,3.1338,5.4965,2.3445,7.3305,0.0234,3.8212,4.1227,2.0304,7.3901,0.0649,7.4546,6.5441,2.5581,6.9486,0.2771,0.8201,0.4204,0.5126,1.1547,0.9165,0.7937,1.3332,0.8399,0.63,0.3434,0.0661,0.1924,0.9499,0.7809,0.8221,0.9919,1.055,1.0635,0.0323,14.4097,0.8075,-0.9559,-0.8932,DIETRO_PANTALONI
