@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0525,0.014,0.1183,0.8167,-0.6433,0.028,0.0252,0.1586,1.6921,-0.3856,0.0202,0.0216,0.1471,0.8861,-1.4494,0.1917,0.028,0.1673,1.3021,0.0284,1.878,2.5992,0.2739,1.384,0.1458,0.1054,0.7458,0.8041,0.7072,1.0782,0.9482,0.8794,0.5562,0.6466,0.5001,1.1625,0.8991,0.7734,0.6789,0.6097,-8.4,0.8981,-12.3731,-13.7768,0.407,1.3739,0.3708,3.3759,0.9112,0.2699,0.4826,0.9217,0.6272,1.9097,1.2995,0.6805,0.0006,0.2926,0.1444,0.3478,0.0418,-0.5899,0.5252,-0.3217,-13.0014,0.5033,0.7094,14.6515,?,59.7028,0.3101,0.5569,1.8997,0.9686,-12.1603,0.8054,0.8975,13.9267,?,-0.2178,1.0692,-4.9097,1.274,0.7905,0.6205,1.6231,0.6249,0.385,-0.2501,1.052,-4.2063,0,1,0,7.7125,1.052,0.1364,0.6293,84.8644,-0.1,0.0035,-0.448,?,?,?,?,?,DIETRO_PANTALONI
-0.1041,12.5276,3.5394,23.6129,-0.3465,-0.6819,0.8771,0.9365,4.3623,-1.6922,-0.3588,8.5016,2.9158,19.0225,-0.8002,3.6678,9.0581,3.0097,20.1216,0.0174,0.1526,0.29,-0.0284,1.9005,-0.1859,-0.0978,3.7793,1.2139,1.176,0.3212,0.3112,0.9688,14.283,1.4736,1.383,0.1032,0.0968,0.9386,2.216,0.7186,-17.0065,0.3243,-7.6744,-23.6668,10.8229,1.6596,0.8563,0.1533,0.0791,0.516,5.413,1.2413,1.1735,0.2293,0.2168,0.9454,0.0082,5.2607,0.38,0.4537,0.5454,-0.067,0.0167,0.1969,-35.7074,5.7027,2.388,38.6398,?,10.4662,167.4712,12.9411,38.7589,-0.4323,-14.7272,5.4629,2.3373,19.0186,?,-3.4117,2.4246,-0.7107,0.1845,1.0217,5.5368,0.0341,1.0439,30.6561,3.3029,2.0317,0.6151,0,1,0,0.9969,2.0317,2.0379,0.4212,64.6015,0.5243,0.257,0.8654,?,?,?,?,?,DAVANTI_PANTALONI
0.013,0.0685,0.2617,2.6612,-1.4625,-0.0185,0.1555,0.3943,3.9273,-1.259,-0.1174,0.005,0.0709,0.5541,-1.7722,0.2708,0.17,0.4123,2.6522,0.026,-0.704,-0.111,0.0481,0.1576,-0.0683,-0.4334,0.6636,3.691,0.6348,5.5621,0.9566,0.172,0.4404,13.6234,0.4029,30.9366,0.915,0.0296,0.7221,4.4621,-22.3475,6.1793,-30.9476,-5.0083,0.6216,5.407,0.3969,8.6985,0.6385,0.0734,0.6776,4.8029,1.0034,7.088,1.4808,0.2089,0.0013,0.3992,0.9356,0.578,-0.0845,0.4628,0.0292,-0.0217,-41.7262,0.0384,0.1959,42.2989,?,-1.8972,0.0735,0.271,2.2797,?,-9.562,0.0604,0.2458,9.9594,?,21.994,4.3638,0.1984,0.723,0.7971,1.1026,0.5227,0.6354,1.2156,18.5549,4.2471,0.2289,1,1,1,18.5549,4.2471,0.2289,0.4511,53.1854,0.2658,-0.3346,0.3601,?,?,?,?,?,DAVANTI_PANTALONI
0.5649,6.6827,2.5851,14.8479,-0.2639,-0.8526,2.2217,1.4905,5.4802,-1.0358,-0.2764,1.8785,1.3706,4.7636,-0.7789,3.1141,2.2074,1.4857,11.129,0.072,-0.6625,-2.0433,0.1814,3.0841,-0.2738,-0.0888,1.7343,1.8861,1.7399,1.0875,1.0032,0.9225,3.0079,3.5575,3.0274,1.1827,1.0065,0.851,1.112,1.4866,-3.5921,1.3369,-3.2304,-2.4164,4.364,4.3868,0.9796,1.0052,0.2245,0.2233,2.7094,3.117,1.3342,1.1504,0.4924,0.428,0.011,4.7214,0.3534,0.504,0.5287,0.2872,0.0111,0.2391,-13.0845,111.4324,10.5562,27.7191,-19.0951,20.7916,53.4774,7.3128,23.1003,0.2127,-29.9103,6.0569,2.4611,35.3394,?,-0.6293,0.4375,-0.6951,1.4435,4.2893,2.9714,2.0837,18.3977,8.8292,-4.2216,0.7453,-0.1766,0.047,0,0,1.1999,0.7844,0.6537,0.4032,64.0399,0.6442,-0.4343,0.3774,?,?,?,?,?,DAVANTI_PANTALONI
-0.0167,0.0122,0.1103,0.8122,-3.1044,-0.0254,0.0298,0.1725,1.6931,-0.7228,-0.0941,0.0082,0.0905,0.4782,-2.0911,0.1846,0.0258,0.1607,0.9882,0.0166,0.6578,0.1775,-0.0905,0.2699,-0.1375,-0.5095,0.6392,1.2186,0.6865,1.9064,1.0739,0.5633,0.4086,1.485,0.4712,3.6345,1.1533,0.3173,0.8649,1.8991,-36.8472,2.1957,-42.6029,-19.4028,0.2014,1.2792,0.1969,6.3527,0.978,0.1539,0.4797,1.6985,0.8219,3.5405,1.7133,0.4839,0.001,0.2698,0.5624,-0.1105,-0.281,0.239,0.1241,-0.217,-35.7913,0.0811,0.2848,36.5997,?,-7.228,0.2073,0.4553,7.8598,?,23.5219,0.0301,0.1735,0.7202,0.9699,4.9517,-1.5216,-0.3073,0.6255,1.6416,2.6247,0.3912,2.695,6.8891,4.6566,-1.5763,-0.3385,1,0,0,4.6566,50.8178,10.9131,0.4524,66.5412,-0.8164,0.0679,0.0587,?,?,?,?,?,DAVANTI_PANTALONI
0.0241,0.0024,0.0489,0.2592,-0.6373,-0.0322,0.0018,0.0424,0.2503,-2.246,-0.0906,0.0033,0.0572,0.2842,-9.9918,0.1221,0.0024,0.049,0.2459,0.0762,-0.746,-0.2654,0.1971,0.3557,-0.2642,-0.7426,1.1537,0.8558,0.9989,0.7418,0.8658,1.1672,1.331,0.7324,0.9978,0.5503,0.7497,1.3623,0.5826,0.3906,-4.9766,0.6704,-8.5421,-12.7423,2.0531,6.1229,0.5947,2.9823,0.2896,0.0971,1.0356,0.9121,1.0539,0.8807,1.0177,1.1555,0.001,0.1766,-0.1662,0.1183,0.1773,-0.326,-0.063,-0.8209,-24.92,0.0764,0.2764,25.3189,?,-27.8758,0.0104,0.102,28.0197,?,18.7648,0.032,0.1788,0.7202,0.9624,0.894,-1.328,-1.4855,2.7094,1.5459,0.5706,7.3408,2.3897,0.3255,0.9036,-1.3746,-1.5212,1,0,0,0.9036,35.1547,38.9047,0.4404,71.5606,0.0087,-0.7021,0.2008,?,?,?,?,?,DAVANTI_PANTALONI
-4.4338,1.3891,1.1786,6.6719,?,-0.2246,0.9962,0.9981,3.1758,-1.5054,-3.6033,3.0454,1.7451,7.4551,?,5.9391,2.851,1.6885,6.665,0.2912,19.7399,1.2305,-0.7465,0.0623,-0.0378,-0.6067,1.1808,0.6754,0.698,0.5719,0.5911,1.0335,1.3944,0.4561,0.4872,0.3271,0.3494,1.0682,3.4964,0.8949,-2.436,0.256,-0.6967,-2.722,0,1,0,0,0.1348,0,2.1009,0.8949,1.001,0.426,0.4765,1.1185,0.5198,8.9226,-0.2248,0.4087,-0.8048,-0.1527,0.2079,-0.8623,11.1321,245.1588,15.6575,46.3125,-0.2955,-8.9517,7.6401,2.7641,12.875,?,-24.8423,52.3369,7.2344,31.125,?,-1.2436,-0.4481,0.3603,5.6647,2.1643,0.3821,32.0886,4.6842,0.146,0.8204,0.3394,0.4137,0,0,1,3.5971,1.488,0.4137,0.6513,49.2784,-0.5252,0.885,-0.0777,?,?,?,?,?,DAVANTI_PANTALONI
0.1771,45.6314,6.7551,47.044,-1.2226,-0.1066,3.7563,1.9381,9.2712,-1.6202,0.4646,18.8925,4.3466,36.4042,-0.5403,5.5526,37.7071,6.1406,31.3545,0.0178,-1.6617,0.3811,0.0319,-0.2294,-0.0192,0.0837,3.4854,1.5541,1.1001,0.4459,0.3156,0.7078,12.148,2.4153,1.2102,0.1988,0.0996,0.501,4.514,2.0266,-45.4544,0.449,-10.0696,-22.4291,5.9818,0.8955,0.663,0.1497,0.1108,0.7404,5.0742,1.2923,1.5004,0.2547,0.2957,1.1611,0.0053,8.0565,-0.0826,0.783,-0.2123,0.1226,0.0154,0.0642,-29.9122,136.2446,11.6724,46.3196,?,-23.9635,17.2251,4.1503,28.1387,?,46.5299,91.5846,9.57,24.9008,0.5713,1.2482,-0.6429,-0.515,2.8124,1.2197,0.4337,7.9096,1.4876,0.1881,1.6461,-1.3961,-0.8481,1,0,0,1.6461,1.8602,1.13,0.6279,100.4056,0.6308,0.9898,0.6821,?,?,?,?,?,DAVANTI_PANTALONI
0.059,0.0146,0.1208,0.5495,-0.7651,-0.07,0.0059,0.0771,0.3727,-1.4706,-0.0904,0.0148,0.1216,0.5449,-3.3133,0.2117,0.007,0.0839,0.3873,0.1411,-0.8423,-0.6529,0.2786,0.7751,-0.3308,-0.4268,1.5667,0.9942,1.4399,0.6345,0.919,1.4483,2.4546,0.9883,2.0732,0.4026,0.8446,2.0976,1.0736,0.569,-3.7437,0.53,-3.4872,-6.579,2.0634,2.4641,0.6904,1.1942,0.3346,0.2802,1.4742,1.0084,1.4188,0.684,0.9624,1.407,0.0014,0.321,-0.1522,-0.3008,0.5283,0.141,-0.2372,-0.7193,-9.0105,0.0802,0.2832,9.4193,?,-53.4609,0.0433,0.208,53.8193,?,12.4868,0.0597,0.2443,0.8408,0.9348,0.1685,-0.7216,-4.2814,1.3618,1.1597,0.8516,1.8546,1.3448,0.7251,0.175,-0.7811,-4.463,1,0,0,0.175,11.2033,64.0127,0.5919,74.9582,-0.5657,0.3065,-0.6127,?,?,?,?,?,DAVANTI_PANTALONI
0.0249,0.008,0.0893,0.3847,-0.5114,-0.0363,0.0036,0.0601,0.2711,-2.5407,-0.1034,0.0032,0.0569,0.3005,-4.2987,0.157,0.0028,0.053,0.2422,0.1957,-0.6867,-0.2412,0.1588,0.3512,-0.2313,-0.6585,1.4856,1.5681,1.6842,1.0556,1.1337,1.074,2.2069,2.4589,2.8364,1.1142,1.2853,1.1535,0.6691,0.5339,-2.209,0.798,-3.3017,-4.1372,3.3242,4.4884,0.8454,1.3502,0.2543,0.1884,1.419,1.2802,1.5886,0.9022,1.1196,1.2409,0.0012,0.2365,0.0832,-0.1234,0.4555,-0.2418,-0.2202,-0.4992,-19.1334,0.0197,0.1405,19.4397,?,-49.7056,0.0278,0.1667,50.0992,?,16.8979,0.0272,0.165,0.4791,0.972,0.3849,-1.1323,-2.9415,0.8429,0.8512,1.0098,0.7105,0.7245,1.0197,0.388,-1.1697,-3.0144,1,0,0,0.388,40.5732,104.5637,0.5882,85.7369,0.3754,-0.0211,-0.0044,?,?,?,?,?,DAVANTI_PANTALONI
0.6133,8.8453,2.9741,14.1208,-0.6181,-0.4215,4.3882,2.0948,8.7331,-0.789,-0.0423,3.9992,1.9998,12.1801,-1.2712,3.7268,3.8993,1.9747,9.3518,0.0649,-1.4548,-14.5087,0.1646,9.9728,-0.1131,-0.0113,1.4197,1.4872,1.5061,1.0475,1.0608,1.0127,2.0157,2.2117,2.2684,1.0973,1.1254,1.0256,1.4005,0.7912,-8.3132,0.565,-5.9359,-10.5066,1.7877,1.6273,0.8726,0.9103,0.4881,0.5363,1.6169,1.1593,1.51,0.717,0.9338,1.3024,0.0076,5.474,0.3799,0.1206,0.4071,0.4081,0.144,0.0787,18.047,10.5846,3.2534,11.4075,0.4673,26.8819,2.1334,1.4606,5.6976,0.8091,10.197,4.6659,2.1601,6.5079,0.5076,0.6713,1.7698,2.6363,2.2274,1.5062,0.6762,4.9613,2.2685,0.4572,0.4145,1.4917,3.5988,0.7176,1.6203,2.2579,2.0021,1.7529,0.8755,0.35,55.1258,-0.7297,-0.5418,0.0394,?,?,?,?,?,DIETRO_PANTALONI
1.137,14.1921,3.7672,15.1847,-0.6678,-1.617,7.3152,2.7047,10.8895,-2.4336,1.8269,18.5095,4.3023,16.4516,-0.5685,6.4922,5.1125,2.2611,10.6423,0.2068,-0.7032,0.6223,0.1751,-0.8851,-0.2491,0.2814,1.3929,0.8756,1.6661,0.6287,1.1962,1.9027,1.9401,0.7667,2.776,0.3952,1.4308,3.6204,0.7878,1.0197,-2.1909,1.2944,-2.7811,-2.1486,2.8708,0.868,0.6786,0.3024,0.2364,0.7817,1.3944,0.923,1.4268,0.6619,1.0232,1.5459,0.0293,9.8244,-0.1121,0.2644,0.558,0.5247,-0.265,0.2987,-15.8031,10.7808,3.2834,20.7596,?,-13.3793,54.1532,7.3589,26.7578,-54.8471,-26.9256,25.5199,5.0517,34.1995,?,1.1812,0.5869,0.4969,0.4462,0.65,1.4567,0.1991,0.4224,2.122,0.79,0.607,0.7684,0,1,0,0.7758,0.607,0.7824,0.3652,56.1287,0.2485,-0.3128,-0.9815,?,?,?,?,?,DIETRO_PANTALONI
1.2422,13.1711,3.6292,16.2265,-0.3456,-1.3211,9.5241,3.0861,13.7628,-0.9328,0.0705,17.7603,4.2143,26.176,-0.8975,6.0182,7.5301,2.7441,12.952,0.1259,-0.9403,17.6091,0.2064,-18.7278,-0.2195,0.0117,1.176,0.8612,1.3225,0.7323,1.1246,1.5358,1.3829,0.7416,1.7491,0.5363,1.2648,2.3586,0.6275,0.3366,-2.2338,0.5365,-3.5598,-6.6356,1.6934,0.8741,0.8138,0.5162,0.4806,0.931,1.179,0.6199,1.2528,0.5258,1.0626,2.021,0.0195,8.6803,0.1111,0.2836,0.4895,0.0672,0.2916,0.0656,-6.0353,6.3578,2.5215,11.3388,?,-0.7061,53.6802,7.3267,26.3977,-4.5008,-33.601,7.3386,2.709,35.3394,?,8.5473,0.1796,0.021,0.3441,0.9308,2.7046,0.1184,0.8663,7.3148,0.525,0.3209,0.6112,0,1,0,0.4295,0.3209,0.747,0.3672,45.2368,0.165,-0.3665,-0.9427,?,?,?,?,?,DIETRO_PANTALONI
0.0433,2.1777,1.4757,6.3724,-1.0645,-0.9134,3.7847,1.9454,8.5032,-0.999,-0.1322,4.3865,2.0944,9.2403,-0.9388,3.1441,1.3171,1.1477,4.37,0.1915,-0.0474,-0.3278,0.0138,6.9099,-0.2905,-0.042,0.7586,0.7046,1.2858,0.9289,1.6951,1.8249,0.5754,0.4965,1.6534,0.8628,2.8734,3.3304,0.7732,0.7344,-3.1753,0.9497,-4.1067,-4.324,0.7256,0.6476,0.5711,0.8925,0.7871,0.8818,0.7494,0.6896,1.4582,0.9202,1.9458,2.1145,0.0099,4.8225,0.2935,0.3809,-0.0283,-0.1061,-0.1704,-0.13,-2.8979,0.4359,0.6603,4.1397,?,-30.9575,1.2069,1.0986,34.1995,?,-16.2237,5.5396,2.3536,18.7195,?,0.0936,0.1786,1.9082,0.601,0.2805,0.4668,0.3612,0.0787,0.2179,0.121,0.2211,1.8269,1,1,1,0.121,0.2211,1.8269,0.3771,50.0791,0.3204,-0.4022,-0.9683,?,?,?,?,?,DIETRO_PANTALONI
0.0903,0.0068,0.0826,0.388,-0.16,-0.0431,0.0061,0.0782,0.3715,-2.4109,-0.1919,0.0037,0.0607,0.3602,?,0.2413,0.0052,0.0723,0.3344,0.245,-2.093,-0.4704,0.3741,0.2248,-0.1787,-0.7952,1.0571,1.3613,1.1433,1.2877,1.0815,0.8399,1.1175,1.8531,1.3071,1.6582,1.1697,0.7054,0.2038,0.1486,-0.493,0.729,-2.4195,-3.3188,3.0712,0,0.7551,0,0.2459,0,1.0444,1.0772,1.1601,1.0314,1.1107,1.0769,0.0024,0.3619,-0.2857,-0.0753,0.6692,-0.1816,-0.2618,-0.6959,-24.9491,0.0399,0.1998,25.1999,?,-24.7712,0.0266,0.1631,25.1999,?,-11.954,0.0561,0.2368,12.3596,?,1.0072,2.0871,2.0722,1.225,0.8438,0.6888,1.5007,0.712,0.4744,1,2.0389,2.0389,1,1,1,1,2.0389,2.0389,0.4172,61.6744,0.3052,0.8409,0.3278,?,?,?,?,?,DIETRO_PANTALONI
0.0441,0.0091,0.0951,0.4802,-0.6672,-0.0292,0.0097,0.0983,0.4338,-1.0934,-0.1139,0.0108,0.1041,0.4591,-4.3166,0.1971,0.0065,0.0804,0.3549,0.1616,-1.5128,-0.3875,0.2239,0.2561,-0.148,-0.5778,0.9678,0.9137,1.1827,0.9441,1.222,1.2944,0.9367,0.8349,1.3989,0.8913,1.4934,1.6756,0.8481,0.5156,-2.8101,0.6079,-3.3135,-5.4506,1.3898,3.3355,0.6804,2.3999,0.4896,0.204,1.1069,1.046,1.353,0.945,1.2224,1.2936,0.0013,0.2963,-0.3512,0.1214,0.1083,-0.681,0.3342,-0.7291,-25.452,0.0307,0.1753,25.679,?,-26.5338,0.0376,0.1938,26.8188,?,-8.6077,0.0602,0.2453,9.0591,?,0.9592,2.9569,3.0826,0.9047,0.7146,0.7899,0.8184,0.5107,0.624,0.9575,2.8346,2.9604,1,1,1,0.9575,2.8346,2.9604,0.3975,60.5934,-0.3755,-0.149,0.148,?,?,?,?,?,DIETRO_PANTALONI
0.0479,0.0285,0.1688,0.8588,-1.0523,-0.0486,0.0141,0.1188,0.4802,-1.9575,-0.1144,0.0123,0.111,0.7129,-3.5908,0.2439,0.0132,0.1149,0.5552,0.044,-0.9863,-0.4189,0.1965,0.4248,-0.1993,-0.4691,1.4205,1.5197,1.4691,1.0698,1.0342,0.9667,2.0179,2.3095,2.1582,1.1445,1.0695,0.9345,1.3854,0.7897,-17.2145,0.57,-12.4255,-21.7992,2.5772,2.6947,0.7205,1.0456,0.2796,0.2674,1.7884,1.2047,1.5467,0.6736,0.8649,1.284,0.0014,0.3618,-0.3714,-0.051,0.3104,-0.0253,-0.1654,-0.1886,-22.0152,0.1734,0.4164,22.6196,?,-28.8645,0.0496,0.2228,29.2786,?,-9.5869,0.0117,0.108,9.8389,?,0.7627,2.2964,3.0108,1.8691,3.8557,2.0629,3.4936,14.8667,4.2554,0.7726,2.299,2.9758,1,1,1,0.7726,2.299,2.9758,0.4037,60.4666,-0.125,-0.1273,-0.1281,?,?,?,?,?,DIETRO_PANTALONI
0.019,0.0137,0.1169,0.5047,-0.9859,0.07,0.0194,0.1392,0.6439,-0.6681,-0.226,0.0074,0.086,0.472,?,0.2926,0.0112,0.1056,0.5273,0.1308,0.2718,-0.0841,0.065,-0.3095,0.2391,-0.7724,0.8402,1.3592,1.107,1.6178,1.3175,0.8144,0.7059,1.8475,1.2254,2.6172,1.7359,0.6633,0.9716,0.5309,-3.1564,0.5464,-3.2488,-5.9459,0.6584,0,0.4189,0,0.6363,0,0.7838,1.0693,0.9571,1.3642,1.2211,0.8951,0.0025,0.4402,-0.0966,-0.1831,0.2286,-0.3355,0.4558,-0.8364,-27.5885,0.1078,0.3284,28.0197,?,-23.8886,0.0964,0.3104,24.4797,?,-9.986,0.0281,0.1676,10.1395,?,1.1549,2.7627,2.3922,1.0579,1.9594,1.8521,1.1192,3.8392,3.4303,1.1446,2.7634,2.4143,1,1,1,1.1446,2.7634,2.4143,0.3983,61.4631,-0.6256,0.657,-0.3159,?,?,?,?,?,DIETRO_PANTALONI
