@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0254,3.9674,1.9918,17.9608,-3.9705,0.6881,31.9432,5.6518,35.5691,-0.1849,0.2211,3.637,1.9071,10.9413,-1.1413,4.2479,22.0258,4.6932,32.7066,0.021,0.037,0.115,0.006,3.1126,0.162,0.052,0.3524,1.0444,0.4244,2.9636,1.2043,0.4064,0.1242,1.0908,0.1801,8.7829,1.4503,0.1651,2.5844,2.4603,-20.4893,0.952,-7.9282,-8.3281,0.1204,0.7072,0.1082,5.8747,0.8985,0.153,0.505,1.6416,0.5491,3.2509,1.0875,0.3345,0.0037,5.963,-0.6466,0.4713,-0.6334,-0.3669,0.8736,-0.327,-7.6276,4.6762,2.1624,12.2986,?,-54.2612,3.4995,1.8707,57.5394,?,-101.0827,6.1354,2.477,105.7785,?,0.1406,0.0755,0.5368,1.1559,0.873,0.7552,1.3362,0.7622,0.5704,0.2137,0.1163,0.544,1,1,1,0.2137,0.1163,0.544,0.5927,162.9715,-0.7222,0.3301,-0.8425,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0927,9.4422,3.0728,16.4388,-1.2724,-0.0343,6.8045,2.6085,11.7085,-0.6895,0.1599,17.8704,4.2273,25.9837,-1.1828,5.26,6.4848,2.5465,14.1222,0.0665,2.7043,-0.5798,-0.0176,-0.2144,-0.0065,0.0304,1.178,0.7269,1.2067,0.6171,1.0244,1.66,1.3876,0.5284,1.456,0.3808,1.0493,2.7557,1.9262,0.6537,-9.1507,0.3394,-4.7506,-13.9977,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.404,0.6327,1.164,0.4506,0.8291,1.8399,0.0009,7.9295,0.5091,0.4512,0.0179,0.2524,0.1424,0.3716,-2.3169,102.3622,10.1174,25.7385,-1.2001,-27.6754,52.9489,7.2766,39.0594,?,-113.7821,0.4927,0.7019,115.1993,?,0.0837,0.0204,0.2432,1.3904,14.4138,10.3666,1.9332,207.7573,107.4667,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.5856,151.0424,0.965,-0.1827,-0.3475,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0997,5.0497,2.2471,12.1321,-1.1615,-0.2449,5.0558,2.2485,8.1944,-0.8291,-0.113,6.9985,2.6455,12.3347,-0.6967,3.8116,2.6583,1.6304,7.6972,0.0423,-0.4069,-0.8815,0.0261,2.1664,-0.0643,-0.0297,0.9994,0.8494,1.3782,0.8499,1.3791,1.6226,0.9988,0.7215,1.8996,0.7224,1.9019,2.6327,1.7552,1.2872,-19.1748,0.7333,-10.9243,-14.8969,1.2528,0.7721,0.6983,0.6163,0.5574,0.9045,1.4805,0.9836,1.5762,0.6643,1.0646,1.6025,0.0015,5.769,0.122,0.3344,0.0979,-0.1575,-0.3192,0.3157,-11.8134,89.9156,9.4824,32.1579,-2.6218,-27.4266,14.5459,3.8139,37.7396,?,-109.6535,2.2924,1.5141,111.8393,?,0.4307,0.1077,0.2501,2.4863,6.2629,2.519,6.1815,39.2234,6.3453,0.6168,0.2081,0.3374,0,0,1,0.8521,0.2875,0.3374,0.5798,150.5659,0.3284,-0.8912,-0.4165,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0254,3.9674,1.9918,17.9608,-3.9705,0.6881,31.9432,5.6518,35.5691,-0.1849,0.2211,3.637,1.9071,10.9413,-1.1413,4.2479,22.0258,4.6932,32.7066,0.021,0.037,0.115,0.006,3.1126,0.162,0.052,0.3524,1.0444,0.4244,2.9636,1.2043,0.4064,0.1242,1.0908,0.1801,8.7829,1.4503,0.1651,2.5844,2.4603,-20.4893,0.952,-7.9282,-8.3281,0.1204,0.7072,0.1082,5.8747,0.8985,0.153,0.505,1.6416,0.5491,3.2509,1.0875,0.3345,0.0037,5.963,-0.6466,0.4713,-0.6334,-0.3669,0.8736,-0.327,-7.6276,4.6762,2.1624,12.2986,?,-54.2612,3.4995,1.8707,57.5394,?,-101.0827,6.1354,2.477,105.7785,?,0.1406,0.0755,0.5368,1.1559,0.873,0.7552,1.3362,0.7622,0.5704,0.2137,0.1163,0.544,1,1,1,0.2137,0.1163,0.544,0.5927,162.9715,-0.7222,0.3301,-0.8425,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0927,9.4422,3.0728,16.4388,-1.2724,-0.0343,6.8045,2.6085,11.7085,-0.6895,0.1599,17.8704,4.2273,25.9837,-1.1828,5.26,6.4848,2.5465,14.1222,0.0665,2.7043,-0.5798,-0.0176,-0.2144,-0.0065,0.0304,1.178,0.7269,1.2067,0.6171,1.0244,1.66,1.3876,0.5284,1.456,0.3808,1.0493,2.7557,1.9262,0.6537,-9.1507,0.3394,-4.7506,-13.9977,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.404,0.6327,1.164,0.4506,0.8291,1.8399,0.0009,7.9295,0.5091,0.4512,0.0179,0.2524,0.1424,0.3716,-2.3169,102.3622,10.1174,25.7385,-1.2001,-27.6754,52.9489,7.2766,39.0594,?,-113.7821,0.4927,0.7019,115.1993,?,0.0837,0.0204,0.2432,1.3904,14.4138,10.3666,1.9332,207.7573,107.4667,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.5856,151.0424,0.965,-0.1827,-0.3475,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0997,5.0497,2.2471,12.1321,-1.1615,-0.2449,5.0558,2.2485,8.1944,-0.8291,-0.113,6.9985,2.6455,12.3347,-0.6967,3.8116,2.6583,1.6304,7.6972,0.0423,-0.4069,-0.8815,0.0261,2.1664,-0.0643,-0.0297,0.9994,0.8494,1.3782,0.8499,1.3791,1.6226,0.9988,0.7215,1.8996,0.7224,1.9019,2.6327,1.7552,1.2872,-19.1748,0.7333,-10.9243,-14.8969,1.2528,0.7721,0.6983,0.6163,0.5574,0.9045,1.4805,0.9836,1.5762,0.6643,1.0646,1.6025,0.0015,5.769,0.122,0.3344,0.0979,-0.1575,-0.3192,0.3157,-11.8134,89.9156,9.4824,32.1579,-2.6218,-27.4266,14.5459,3.8139,37.7396,?,-109.6535,2.2924,1.5141,111.8393,?,0.4307,0.1077,0.2501,2.4863,6.2629,2.519,6.1815,39.2234,6.3453,0.6168,0.2081,0.3374,0,0,1,0.8521,0.2875,0.3374,0.5798,150.5659,0.3284,-0.8912,-0.4165,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6044,3.6565,1.9122,10.7972,-1.2854,-0.4015,4.3851,2.0941,9.0902,-1.2391,0.4202,2.6683,1.6335,10.6948,-0.7776,3.047,2.1289,1.4591,7.4974,0.02,-1.5054,1.4384,0.1984,-0.9555,-0.1318,0.1379,0.9132,1.1706,1.3106,1.282,1.4352,1.1195,0.8338,1.3704,1.7176,1.6434,2.0598,1.2534,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.7853,0.6175,0.6748,0.5307,0.7864,1.1878,1.0096,1.4401,0.85,1.2124,1.4265,0.0045,4.4471,0.6583,-0.0787,0.2273,-0.0112,0.1426,0.1555,10.9063,12.1512,3.4859,10.0815,0.4063,-31.5403,1.6281,1.276,34.259,?,-8.1602,236.8241,15.3891,46.3791,-0.7608,-0.3458,-1.3365,3.8651,2.7319,0.2265,0.0829,7.4634,0.0513,0.0069,-0.2014,-0.3442,1.7096,0,0.6447,0,0.2943,0.2174,0.7387,0.1818,59.0052,-0.47,0.8511,-0.1058,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.3596,2.4937,1.5791,9.9416,-1.3781,-0.4993,1.9643,1.4015,8.7703,-0.8721,0.3738,3.4328,1.8528,10.9678,-1.1701,2.6373,1.454,1.2058,7.673,0.0793,-0.7204,0.9622,0.1364,-1.3357,-0.1893,0.1417,1.1267,0.8523,1.3096,0.7564,1.1623,1.5365,1.2695,0.7264,1.715,0.5722,1.351,2.3609,1.4101,0.9742,-8.7167,0.6909,-6.1816,-8.9475,0.8924,0.8271,0.5016,0.9269,0.5621,0.6065,1.1335,0.9064,1.2957,0.7996,1.143,1.4294,0.0039,3.937,0.2054,0.1495,0.0194,0.0832,-0.122,0.0853,24.3807,151.3869,12.3039,46.199,-0.2126,-12.5247,51.7541,7.194,28.1982,-1.9375,-18.1867,94.5861,9.7255,34.9792,?,-1.9466,-1.3406,0.6887,1.7103,1.2651,0.7397,2.9251,1.6005,0.5472,0.4355,0.2315,0.5317,3.969,0,0,1.6384,1.3208,0.8061,0.175,56.5479,0.0881,0.9562,0.3432,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0368,1.0742,1.0364,5.9711,-0.3954,0.2311,0.492,0.7014,2.7726,-0.3761,0.3117,0.4328,0.6579,2.2986,-0.6552,1.2362,0.6227,0.7891,4.0513,0.0639,-0.1592,-0.1181,-0.0298,0.7416,0.187,0.2521,1.4776,1.5754,1.3134,1.0662,0.8889,0.8337,2.1833,2.482,1.725,1.1368,0.7901,0.695,2.2328,1.8596,-6.1156,0.8329,-2.7389,-3.2886,2.1239,3.0814,0.9887,1.4508,0.4655,0.3209,2.1536,2.5978,1.4739,1.2062,0.6844,0.5674,0.0022,1.856,-0.2648,-0.5295,0.3707,0.365,0.5345,0.2086,-31.4254,2.891,1.7003,34.0195,?,-14.5583,3.473,1.8636,18.2999,?,-25.343,10.3761,3.2212,28.7399,?,2.1586,1.24,0.5744,0.9124,0.5278,0.5785,0.8324,0.2786,0.3347,1.859,1.1837,0.6367,1,1,1,1.859,1.1837,0.6367,0.2466,71.3268,-0.9745,-0.8044,0.7726,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1361,0.7531,0.8678,5.0106,-0.5024,0.242,0.4022,0.6342,2.3523,-0.3481,0.4133,0.5699,0.7549,2.6274,-0.5084,1.2057,0.5194,0.7207,3.3808,0.0442,-0.5624,-0.3292,-0.1129,0.5854,0.2007,0.3428,1.3683,1.1495,1.2041,0.8401,0.88,1.0475,1.8723,1.3214,1.4499,0.7058,0.7744,1.0972,2.7587,1.8921,-10.7139,0.6858,-3.8836,-5.6626,1.9112,1.9147,0.9429,1.0018,0.4933,0.4924,2.13,1.9071,1.4821,0.8953,0.6958,0.7772,0.0027,1.8181,0.1619,-0.3788,0.2451,0.161,0.7302,0.4711,-23.897,2.9743,1.7246,25.8591,?,-35.2802,9.6081,3.0997,41.4597,?,-0.9605,0.7634,0.8737,3.8391,-1.5595,0.6774,24.8793,36.7303,0.5564,1.9739,3.5478,0.3096,3.8963,12.5866,0.6237,11.0548,17.7241,1,0,0,0.6237,6.7357,10.7993,0.2304,60.3295,-0.99,0.8413,-0.82,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1105,5.9443,2.4381,16.1947,-0.6451,-1.8803,8.3011,2.8812,10.479,-3.4515,0.5849,7.8565,2.8029,10.685,-0.8908,4.412,6.5263,2.5547,10.279,0.0675,-0.0588,0.189,0.0251,-3.2148,-0.4262,0.1326,0.8462,0.8698,0.9544,1.0279,1.1278,1.0972,0.7161,0.7566,0.9108,1.0566,1.2719,1.2038,0.7816,1.2615,-8.5369,1.614,-10.9219,-6.7671,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.5156,1.5755,0.9807,1.0195,1.0395,0.0103,6.4946,0.123,0.1826,0.2241,-0.2666,-0.7449,0.5827,-2.4536,202.7975,14.2407,42.7795,-4.4428,-15.8515,17.5463,4.1888,23.8785,-27.4527,-114.4698,16.2109,4.0263,117.1188,?,0.1548,0.0214,0.1385,3.3997,3.5369,1.0404,11.5578,12.5099,1.0824,1.5157,0.2982,0.1967,9.3655,0,0,1.7916,0.3653,0.2039,0.6052,141.0659,-0.1297,-0.8929,0.5282,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.9917,10.4089,3.2263,19.9127,-0.6154,-1.2954,4.5602,2.1355,9.6068,-2.1106,0.784,7.4332,2.7264,12.9302,-0.8501,4.418,6.1597,2.4819,11.8179,0.0689,-0.7655,1.2649,0.2245,-1.6523,-0.2932,0.1775,1.5108,1.1834,1.2999,0.7833,0.8604,1.0985,2.2826,1.4003,1.6899,0.6135,0.7403,1.2068,1.1637,1.2767,-8.672,1.0971,-7.452,-6.7923,3.9915,1.7638,0.9712,0.4419,0.2433,0.5506,2.0728,1.54,1.685,0.743,0.8129,1.0941,0.0095,6.6714,0.1407,-0.0539,0.284,-0.2836,-0.5113,0.432,-21.7809,92.0588,9.5947,38.7589,?,-19.929,131.1862,11.4537,41.3376,-2.5887,-102.5796,67.4602,8.2134,110.3394,?,1.0929,0.2123,0.1943,0.8377,1.1682,1.3945,0.7017,1.3646,1.9446,1.2998,0.3513,0.2702,0,1,0,0.9376,0.3513,0.3746,0.5618,146.076,-0.2918,-0.8913,0.6825,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.1105,5.9443,2.4381,16.1947,-0.6451,-1.8803,8.3011,2.8812,10.479,-3.4515,0.5849,7.8565,2.8029,10.685,-0.8908,4.412,6.5263,2.5547,10.279,0.0675,-0.0588,0.189,0.0251,-3.2148,-0.4262,0.1326,0.8462,0.8698,0.9544,1.0279,1.1278,1.0972,0.7161,0.7566,0.9108,1.0566,1.2719,1.2038,0.7816,1.2615,-8.5369,1.614,-10.9219,-6.7671,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.5156,1.5755,0.9807,1.0195,1.0395,0.0103,6.4946,0.123,0.1826,0.2241,-0.2666,-0.7449,0.5827,-2.4536,202.7975,14.2407,42.7795,-4.4428,-15.8515,17.5463,4.1888,23.8785,-27.4527,-114.4698,16.2109,4.0263,117.1188,?,0.1548,0.0214,0.1385,3.3997,3.5369,1.0404,11.5578,12.5099,1.0824,1.5157,0.2982,0.1967,9.3655,0,0,1.7916,0.3653,0.2039,0.6052,141.0659,-0.1297,-0.8929,0.5282,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.9917,10.4089,3.2263,19.9127,-0.6154,-1.2954,4.5602,2.1355,9.6068,-2.1106,0.784,7.4332,2.7264,12.9302,-0.8501,4.418,6.1597,2.4819,11.8179,0.0689,-0.7655,1.2649,0.2245,-1.6523,-0.2932,0.1775,1.5108,1.1834,1.2999,0.7833,0.8604,1.0985,2.2826,1.4003,1.6899,0.6135,0.7403,1.2068,1.1637,1.2767,-8.672,1.0971,-7.452,-6.7923,3.9915,1.7638,0.9712,0.4419,0.2433,0.5506,2.0728,1.54,1.685,0.743,0.8129,1.0941,0.0095,6.6714,0.1407,-0.0539,0.284,-0.2836,-0.5113,0.432,-21.7809,92.0588,9.5947,38.7589,?,-19.929,131.1862,11.4537,41.3376,-2.5887,-102.5796,67.4602,8.2134,110.3394,?,1.0929,0.2123,0.1943,0.8377,1.1682,1.3945,0.7017,1.3646,1.9446,1.2998,0.3513,0.2702,0,1,0,0.9376,0.3513,0.3746,0.5618,146.076,-0.2918,-0.8913,0.6825,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.1641,12.0434,3.4704,27.5743,-2.4389,-0.7809,19.3485,4.3987,20.1076,-0.7976,0.4678,18.6461,4.3181,46.0207,-2.8744,5.0574,25.3162,5.0315,38.9506,0.0119,0.2102,-0.3509,-0.0325,-1.6694,-0.1544,0.0925,0.789,0.8037,0.6897,1.0187,0.8742,0.8582,0.6224,0.6459,0.4757,1.0377,0.7643,0.7365,2.1919,0.5728,-41.5245,0.2613,-18.9446,-72.4976,0.7168,0.6751,0.2034,0.9417,0.2837,0.3013,1.3713,0.5992,0.7079,0.4369,0.5162,1.1815,0.0049,7.4976,-0.4801,0.3596,-0.5316,0.0521,0.2858,-0.2758,8.1767,161.5218,12.7091,35.759,-0.1732,-1.3222,20.7065,4.5504,20.0989,-1.1338,-32.7291,67.7884,8.2334,41.0385,?,-6.184,-0.2498,0.0404,2.7929,1.5436,0.5527,7.8005,2.3827,0.3055,0.4944,0.1286,0.2602,3.2359,0,0,1.7792,0.8714,0.4898,0.1786,46.5466,-0.4542,0.9963,-0.4025,1100,0,0,0,1,TASCA_GIACCA_BASSA
