@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.3231,1.7379,1.3183,8.5005,-1.3251,4.6177,11.8424,3.4413,13.5046,-0.3896,9.841,5.8126,2.4109,11.7745,0.3225,11.4369,6.865,2.6201,13.0922,0.324,-0.07,-0.0328,-0.0283,0.4692,0.4038,0.8605,0.3831,0.5468,0.5031,1.4274,1.3134,0.9202,0.1468,0.299,0.2532,2.0374,1.725,0.8467,1.2794,-0.8643,-0.7721,-0.6755,-0.6035,0.8933,0.3762,0.2104,0.1888,0.5592,0.5018,0.8974,0.6294,0.7219,0.6493,1.1469,1.0315,0.8994,0.0582,15.9526,0.3677,-0.1728,-0.097,0.2135,0.5571,0.9044,0.7164,0.833,0.9127,4.3451,-0.3316,-0.4683,0.4404,0.6636,3.7651,-2.9887,1.5689,1.5569,1.2478,5.002,-0.3111,-1.5297,0.4566,-0.2985,1.3753,0.7315,0.5319,1.8914,0.535,0.2829,0.3836,0.9117,2.3769,3.4568,0.8553,0.2474,1.154,0.8687,0.7527,0.0096,3.1621,-0.3818,0.1283,0.0475,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1773,0.0155,0.1245,0.6036,-4.7402,13.0637,0.0209,0.1445,0.6794,0.9493,9.8536,0.0107,0.1036,0.5014,0.9504,16.3647,0.0293,0.1712,0.7737,0.9538,-0.0136,-0.018,-0.0108,1.3258,0.7983,0.6021,0.8613,1.2012,0.7271,1.3946,0.8442,0.6053,0.7419,1.4429,0.5287,1.945,0.7127,0.3664,-0.0392,-0.0519,-0.0312,1.3238,0.7965,0.6017,0.0078,0.0104,0.0063,1.3254,0.8003,0.6038,0.8884,1.2038,0.7801,1.355,0.8781,0.6481,0.087,23.1002,-0.5437,-0.2277,-0.4582,0.8175,0.9761,0.9199,0.034,0.0052,0.0718,0.3087,-0.5884,0.0559,0.0081,0.0899,0.5191,-1.4701,0.0014,0.0012,0.0345,0.1314,-1.1655,0.6084,23.9986,39.448,0.7989,2.0787,2.6019,0.6383,4.3211,6.7696,0.3701,1.6172,4.3692,0.9247,3.2032,3.464,0.5947,2.3496,3.9512,0.0003,0.1791,0.7002,0.0073,0.0155,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2322,0.0159,0.1263,0.5843,-0.0514,7.0291,0.0863,0.2938,1.3767,0.8175,9.8746,0.0029,0.0539,0.358,0.9643,12.1261,0.0308,0.1755,0.8069,0.9351,0.033,0.0235,0.0192,0.7118,0.5797,0.8143,0.4297,2.3434,0.7193,5.4534,1.6739,0.3069,0.1846,5.4913,0.5174,29.7396,2.802,0.0942,-0.0046,-0.003,-0.0025,0.638,0.5304,0.8315,0.0737,0.0554,0.0447,0.7525,0.6067,0.8063,0.4245,1.6322,0.7241,3.8454,1.7061,0.4437,0.0625,17.1366,-0.347,-0.1098,-0.3482,0.0602,0.9681,0.3114,-0.0136,0.0023,0.0475,0.2147,-0.6758,-0.0276,0.0023,0.048,0.2499,-1.6364,0.0011,0.0003,0.016,0.0908,-1.3098,0.491,-12.6884,-25.8399,0.9886,2.9733,3.0075,0.9774,8.8404,9.0448,0.5581,1.6817,3.0133,1.3514,3.2593,2.4119,0.859,2.3647,2.7529,0.0002,0.0972,0.4215,0.3626,0.4393,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4092,3.8844,1.9709,9.0794,-1.0457,3.9061,6.6207,2.5731,13.018,-0.3865,9.8795,5.6463,2.3762,10.904,0.2933,11.0794,6.4273,2.5352,10.7404,0.3742,-0.1047,-0.0414,-0.0369,0.3954,0.3526,0.8917,0.766,0.8294,0.7774,1.0829,1.0149,0.9373,0.5867,0.688,0.6044,1.1726,1.0301,0.8785,1.2789,-1.0258,-0.7227,-0.8021,-0.5651,0.7045,0.4727,0.2877,0.2586,0.6085,0.5471,0.899,0.6975,0.8327,0.8454,1.1939,1.2121,1.0152,0.0557,15.5012,0.1596,-0.6185,-0.5069,0.2865,0.5511,0.9356,0.4876,1.5093,1.2285,5.8127,-0.4555,-0.6055,1.9412,1.3933,6.3799,-2.8418,-0.1977,1.567,1.2518,5.0426,-1.1991,-0.8053,-2.4667,3.063,0.8818,0.9814,1.113,0.7775,0.9632,1.2388,0.3855,0.6616,1.7164,2.4048,1.7416,0.7242,0.9111,1.1527,1.2652,0.0042,3.2831,-0.0239,0.1621,0.6267,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1254,11.6237,3.4093,14.3253,-0.988,0.027,18.0948,4.2538,17.2404,-0.9501,9.1429,11.5717,3.4017,16.7876,0.1206,10.6291,11.9211,3.4527,16.5712,0.1874,4.647,0.0137,0.0118,0.003,0.0025,0.8602,0.8015,1.0022,0.9874,1.2505,1.232,0.9852,0.6424,1.0045,0.975,1.5637,1.5179,0.9707,0.8476,-3.0928,-1.8631,-3.6489,-2.1981,0.6024,0.8151,0.3775,0.3534,0.4631,0.4335,0.9361,0.8309,0.8533,0.8645,1.027,1.0404,1.0131,0.0479,15.4104,-0.6138,0.2525,0.3622,-0.0453,-0.2401,0.9452,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.8775,6.9798,2.6419,14.4062,-0.948,0.4712,28.3044,5.3202,21.6525,-0.5905,9.3117,13.0881,3.6177,13.6943,0.2304,10.8711,17.891,4.2298,14.1605,0.2525,1.8623,0.0942,0.0807,0.0506,0.0433,0.8566,0.4966,0.7303,0.6246,1.4706,1.2578,0.8553,0.2466,0.5333,0.3901,2.1626,1.5821,0.7315,0.8721,-1.71,-1.466,-1.9609,-1.681,0.8573,0.5432,0.4156,0.3904,0.7651,0.7187,0.9394,0.6653,1.052,1.0174,1.5811,1.5291,0.9671,0.049,15.6173,-0.6469,0.4443,0.467,0.0875,0.0985,0.9567,-1.0797,1.5571,1.2478,4.1122,-6.1357,1.0288,1.8429,1.3575,7.3647,-0.7116,-0.5239,0.9786,0.9892,4.0791,-2.2905,-1.0495,2.0609,-1.9638,0.9192,1.2614,1.3723,0.8449,1.5912,1.8832,1.1549,1.2453,1.0783,0.1339,0.4649,3.471,0.5584,1.0081,1.8054,0.0083,3.2531,-0.7411,0.6188,-0.3398,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.936,13.506,3.675,17.8617,-1.0159,-1.0737,27.3476,5.2295,21.5678,-1.2726,8.989,15.1081,3.8869,17.7572,0.163,10.9843,18.139,4.259,17.6098,0.1806,-0.8717,0.1041,0.0852,-0.1194,-0.0978,0.8184,0.7028,0.9455,0.8629,1.3454,1.2279,0.9126,0.4939,0.894,0.7446,1.8101,1.5077,0.8329,0.7453,-2.6033,-2.3194,-3.4929,-3.112,0.8909,0.9336,0.4176,0.4123,0.4473,0.4416,0.9872,0.8282,1.0059,1.0143,1.2146,1.2248,1.0084,0.0477,16.0457,-0.6184,0.1668,0.4166,0.1293,-0.2063,0.8669,-0.9475,1.8692,1.3672,5.0212,-2.1454,1.0014,2.6876,1.6394,6.6618,-0.5016,-0.6306,2.4452,1.5637,5.8607,-2.4517,-0.9462,1.5025,-1.588,0.834,0.8743,1.0484,0.6955,0.7644,1.0991,1.539,0.8227,0.5346,0.3598,0.9402,2.6129,0.7537,0.8568,1.1367,0.0079,3.8847,-0.7457,0.6392,-0.3966,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.552,12.2662,3.5023,17.6006,-1.163,-2.5513,9.9521,3.1547,23.7188,-0.7319,10.6529,16.8471,4.1045,33.501,0.0985,11.8419,19.1339,4.3742,34.5743,0.1271,-0.2164,0.0518,0.0466,-0.2395,-0.2155,0.8996,1.1102,0.8533,0.8007,0.7686,0.7212,0.9383,1.2325,0.7281,0.6411,0.5907,0.5201,0.8805,0.9441,-2.5857,-1.8805,-2.7388,-1.9918,0.7273,0.5942,0.219,0.2055,0.3685,0.3458,0.9382,0.7421,0.5254,0.5091,0.708,0.686,0.969,0.0577,16.541,-0.265,-0.1689,-0.1683,0.1439,-0.0118,0.956,-0.328,0.718,0.8474,3.4564,-1.4825,1.34,4.7856,2.1876,8.3612,-0.3982,-0.3853,5.105,2.2594,8.8023,-1.3622,-0.2448,0.8514,-3.4776,0.3873,0.375,0.9682,0.15,0.1407,0.9374,0.8668,0.4066,0.4691,0.2328,0.3737,1.6048,0.4134,0.3927,0.9499,0.0075,4.602,-0.5473,-0.2067,-0.2953,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.3946,7.3732,2.7154,14.008,-0.5804,3.4288,18.5539,4.3074,16.2602,-0.4502,10.3365,11.2451,3.3534,20.8394,-0.0185,12.028,11.2546,3.3548,14.9475,0.2782,0.1151,0.0382,0.0328,0.3317,0.2851,0.8594,0.6304,0.8097,0.8094,1.2845,1.284,0.9996,0.3974,0.6557,0.6551,1.65,1.6486,0.9992,1.0192,13.5915,-0.8931,13.3349,-0.8763,-0.0657,0.7905,0.4332,0.428,0.548,0.5415,0.9881,0.8615,0.6722,0.9371,0.7803,1.0878,1.3942,0.0577,16.9186,0.3499,-0.3549,-0.0509,0.0682,0.4076,0.8851,1.1195,1.6891,1.2997,6.7654,-0.1105,-0.1004,0.6176,0.7859,4.0182,-1.2068,-0.1168,1.6678,1.2914,6.162,-0.4,-11.1537,-9.5872,0.8596,1.6537,1.0064,0.6085,2.7348,1.0128,0.3703,0.3063,0.3823,1.2482,3.3459,1.3842,0.4137,1.6837,1.0979,0.6521,0.006,2.7325,-0.1915,0.3469,-0.1328,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.6687,2.4974,1.5803,8.7072,-1.3396,1.6343,6.5521,2.5597,10.7361,-0.7706,10.2881,7.765,2.7866,12.1784,0.3226,10.9202,6.5284,2.5551,12.3928,0.3347,-0.4092,-0.065,-0.0612,0.1589,0.1497,0.9421,0.6174,0.5671,0.6185,0.9186,1.0018,1.0906,0.3812,0.3216,0.3825,0.8438,1.0036,1.1894,1.067,-0.8597,-0.7996,-0.8057,-0.7494,0.9301,0.6138,0.207,0.1998,0.3373,0.3255,0.9651,0.811,0.715,0.7026,0.8816,0.8663,0.9827,0.0533,14.1775,0.5183,-0.1341,-0.1079,-0.0548,0.0277,0.9818,1.5804,3.5288,1.8785,6.805,-0.1477,-0.3824,0.6725,0.82,3.6925,-1.5146,2.2447,1.5474,1.2439,4.3088,-0.0055,-4.1333,0.7041,-0.1703,2.2908,1.5101,0.6592,5.2476,2.2805,0.4346,0.3938,36.9395,93.7947,4.0378,1.3837,0.3427,1.8429,1.5793,0.857,0.0141,4.7773,-0.0608,-0.1078,-0.1483,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1442,0.009,0.0948,0.5027,-0.2674,4.6238,0.0355,0.1885,1.2385,0.7692,9.9779,0.0103,0.1015,0.582,0.9435,10.9999,0.0159,0.1259,0.707,0.9379,0.0312,0.0145,0.0131,0.4634,0.4203,0.9071,0.5033,0.9342,0.7532,1.8564,1.4967,0.8062,0.2533,0.8728,0.5673,3.4462,2.24,0.65,-0.0257,-0.0109,-0.0099,0.4248,0.3867,0.9102,0.0739,0.0385,0.0349,0.5211,0.4715,0.9048,0.4059,0.8639,0.711,2.1282,1.7517,0.8231,0.0564,14.7513,-0.2426,0.5625,0.2714,0.0564,0.6749,0.7776,-0.0189,0.0008,0.0277,0.1228,-1.5031,0.0131,0.0018,0.0422,0.188,-0.8574,0.0123,0.0014,0.0368,0.1837,-1.0773,-1.4386,-1.5316,1.0647,0.6553,0.7531,1.1492,0.4294,0.5671,1.3206,0.85,0.7742,0.9108,0.4848,0.5549,1.1444,0.6534,0.6686,1.0233,0.0001,0.0934,0.7602,0.3789,0.6207,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.184,0.0208,0.1441,0.939,-0.59,5.3939,0.4159,0.6449,2.4456,0.6371,9.9074,0.0357,0.1889,1.0215,0.902,11.2968,0.1407,0.3752,1.6923,0.8621,0.0341,0.0186,0.0163,0.5444,0.4775,0.877,0.2234,0.7627,0.3841,3.4139,1.7191,0.5036,0.0499,0.5817,0.1475,11.6547,2.9553,0.2536,-0.0812,-0.0371,-0.0329,0.4566,0.4057,0.8884,0.0876,0.0567,0.0481,0.6465,0.549,0.8491,0.3839,0.9192,0.5549,2.3941,1.4452,0.6036,0.0585,15.4992,0.0597,0.3088,0.1952,0.1225,0.8916,0.5574,-0.0972,0.0411,0.2028,0.7402,-4.73,0.0188,0.0232,0.1522,0.8374,-1.3993,-0.2405,0.0192,0.1386,0.5866,?,-5.1708,0.4044,-0.0782,1.3325,1.4628,1.0978,1.7756,2.1399,1.2051,1.2511,1.0416,0.8326,0.3701,0,0,0.8839,1.2618,1.4275,0.0013,0.5059,0.5204,-0.2221,0.3299,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2383,0.0162,0.1271,0.6981,-0.1687,4.7987,0.105,0.3241,1.7674,0.6759,9.9809,0.0606,0.2463,1.7692,0.8366,11.0834,0.0438,0.2094,1.2241,0.896,0.0497,0.0239,0.0215,0.4808,0.433,0.9005,0.3924,0.5163,0.6073,1.316,1.5479,1.1762,0.1539,0.2666,0.3688,1.7318,2.396,1.3835,-0.0273,-0.0111,-0.0096,0.4068,0.3493,0.8588,0.1095,0.0552,0.0507,0.5036,0.4631,0.9197,0.395,0.3945,0.5703,0.9989,1.4438,1.4453,0.0629,15.0206,-0.4608,0.6901,0.4431,-0.3942,0.2322,0.8011,-0.0037,0.0016,0.0395,0.1602,-1.0286,0.0152,0.0039,0.0623,0.2809,-0.8553,0.0268,0.0059,0.0765,0.4251,-0.3365,-0.2453,-0.1394,0.5683,0.6348,0.5163,0.8134,0.403,0.2666,0.6616,0.6273,0.7591,1.21,0.5216,0.2483,0.476,0.5703,0.3769,0.6608,0.0002,0.1389,0.6679,0.2571,0.1783,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0432,5.5045,2.3462,19.0282,-1.1697,2.8557,14.0933,3.7541,19.3433,-0.405,9.43,5.4391,2.3322,14.4986,0.1341,10.7174,7.2556,2.6936,14.4959,0.2155,-0.0151,-0.0046,-0.004,0.3028,0.2665,0.8799,0.625,1.006,0.871,1.6097,1.3937,0.8658,0.3906,1.012,0.7587,2.5911,1.9424,0.7496,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.637,0.5237,0.4746,0.8222,0.7451,0.9063,0.9837,1.3124,1.3127,1.3341,1.3344,1.0002,0.0508,14.5592,-0.2755,0.0762,-0.2132,-0.0632,0.4202,0.8107,0.7201,0.9261,0.9623,4.2789,-0.6053,-0.5796,2.2651,1.505,6.0156,-1.9265,-0.3454,1.4983,1.224,5.8276,-1.5299,-1.2423,-2.085,1.6784,0.6394,0.7862,1.2296,0.4088,0.6181,1.5118,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0051,3.1839,0.3706,0.1854,0.5236,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0273,3.5179,1.8756,12.2322,-1.3353,1.4754,14.4055,3.7955,17.7562,-0.4021,9.4985,3.3592,1.8328,9.2885,0.3238,10.5017,3.3963,1.8429,8.8944,0.4296,0.0185,0.0029,0.0026,0.1553,0.1405,0.9045,0.4942,1.0234,1.0177,2.0709,2.0595,0.9945,0.2442,1.0473,1.0358,4.2884,4.2415,0.9891,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0498,13.2274,-0.0965,0.5453,0.2787,-0.2486,0.574,0.5116,0.7247,1.3042,1.142,4.5235,-0.0863,-0.5729,1.9361,1.3914,6.9032,-2.0522,-0.2691,0.4027,0.6346,3.8559,-1.04,-1.2649,-2.6935,2.1294,0.8208,1.7996,2.1926,0.6736,3.2384,4.8074,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.005,2.2091,0.3309,-0.1721,0.6838,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0375,4.9535,2.2256,14.6297,-1.6513,3.6562,20.4043,4.5171,18.9724,-0.2356,9.5775,7.2093,2.685,10.4684,0.3285,11.2344,11.4523,3.3841,14.7561,0.2848,-0.0103,-0.0039,-0.0033,0.3818,0.3254,0.8525,0.4927,0.8289,0.6577,1.6823,1.3348,0.7934,0.2428,0.6871,0.4325,2.8303,1.7817,0.6295,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.3594,0.3539,0.2674,0.9849,0.7442,0.7556,0.7711,1.3975,0.9914,1.8123,1.2857,0.7094,0.0523,15.1399,-0.2108,0.2549,-0.0149,0.0025,0.6027,0.7467,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0432,5.5045,2.3462,19.0282,-1.1697,2.8557,14.0933,3.7541,19.3433,-0.405,9.43,5.4391,2.3322,14.4986,0.1341,10.7174,7.2556,2.6936,14.4959,0.2155,-0.0151,-0.0046,-0.004,0.3028,0.2665,0.8799,0.625,1.006,0.871,1.6097,1.3937,0.8658,0.3906,1.012,0.7587,2.5911,1.9424,0.7496,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.637,0.5237,0.4746,0.8222,0.7451,0.9063,0.9837,1.3124,1.3127,1.3341,1.3344,1.0002,0.0508,14.5592,-0.2755,0.0762,-0.2132,-0.0632,0.4202,0.8107,0.7201,0.9261,0.9623,4.2789,-0.6053,-0.5796,2.2651,1.505,6.0156,-1.9265,-0.3454,1.4983,1.224,5.8276,-1.5299,-1.2423,-2.085,1.6784,0.6394,0.7862,1.2296,0.4088,0.6181,1.5118,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0051,3.1839,0.3706,0.1854,0.5236,?,?,?,?,?,TASCA_GIACCA_ALTA
