@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.6733,7.4235,2.7246,17.5795,-0.4041,1.2947,8.6389,2.9392,16.4436,-0.4616,10.1415,6.1776,2.4855,15.0166,0.2015,10.9784,6.694,2.5873,14.2589,0.2662,0.52,0.0664,0.0613,0.1277,0.1179,0.9238,0.927,1.0962,1.0531,1.1825,1.136,0.9607,0.8593,1.2017,1.109,1.3984,1.2905,0.9229,0.9742,-1.3355,-0.978,-1.3708,-1.0038,0.7323,1.1129,0.6658,0.6443,0.5983,0.5789,0.9677,1.0691,1.1707,1.2329,1.095,1.1532,1.0531,0.037,14.607,0.3925,0.295,0.5017,0.1506,0.3952,0.8886,3.1338,5.4965,2.3445,7.3305,0.0234,3.8212,4.1227,2.0304,7.3901,0.0649,7.4546,6.5441,2.5581,6.9486,0.2771,0.8201,0.4204,0.5126,1.1547,0.9165,0.7937,1.3332,0.8399,0.63,0.3434,0.0661,0.1924,0.9499,0.7809,0.8221,0.9919,1.055,1.0635,0.0323,14.4097,0.8075,-0.9559,-0.8932,1.3138,2.2132,1.4877,5.4901,-0.0411,0.4164,2.1245,1.4576,7.4095,-0.5111,0.5569,1.3059,1.1428,5.1942,-1.0811,3.1553,2.359,0.7476,1.0207,1.3018,1.2755,1.0418,1.6948,1.6269,0.0865,0.0804,0.9288,1.0754,2.1127,1.9645,0.741,1.057,1.4265,0.0054,3.4178,0.3712,0.4747,-0.4435,SINISTRA_PANTALONI
0.1816,10.9413,3.3078,24.3815,-1.0735,0.8141,14.8054,3.8478,30.0589,-0.4185,10.1014,6.7902,2.6058,18.0969,0.0712,11.193,9.9874,3.1603,21.8067,0.1888,0.2231,0.018,0.0162,0.0806,0.0727,0.9025,0.8597,1.2694,1.0467,1.4766,1.2175,0.8245,0.739,1.6113,1.0955,2.1804,1.4824,0.6799,1.4233,-9.1004,-2.4873,-6.3939,-1.7476,0.2733,0.5549,0.6035,0.4374,1.0876,0.7883,0.7248,0.8111,1.3473,1.1181,1.661,1.3784,0.8299,0.0366,15.2779,-0.0774,0.3622,0.1229,0.3968,0.6989,0.8075,1.3075,8.3804,2.8949,8.5863,-0.1552,2.8088,0.8373,0.915,5.3722,0.1555,8.7103,1.465,1.2104,7.6381,0.1901,0.4655,0.1501,0.3225,3.1637,2.3917,0.756,10.009,5.7204,0.5715,-1.1663,-0.6436,0.5518,1.1684,0.7881,0.6745,1.5983,1.1241,0.7033,0.0334,13.8948,-0.0688,-0.7958,-0.4096,0.9088,2.1727,1.474,5.8575,-0.1206,-0.1786,1.7707,1.3307,7.6306,-1.4064,1.7445,4.2444,2.0602,9.9858,-0.4608,-5.0894,0.521,-0.1024,1.1077,0.7155,0.6459,1.227,0.5119,0.4172,0.1413,0.2001,1.4157,1.6485,0.7647,0.4639,0.7676,0.5866,0.7641,0.0071,3.6625,-0.4138,0.2535,-0.0151,SINISTRA_PANTALONI
0.5572,7.1516,2.6743,20.8735,-1.7709,9.0454,24.6816,4.9681,27.6999,-0.3589,9.842,8.1686,2.8581,16.1348,0.1146,14.1258,19.4595,4.4113,21.0403,0.2088,0.0616,0.0566,0.0394,0.9191,0.6403,0.6967,0.5383,0.9357,0.6062,1.7383,1.1262,0.6479,0.2898,0.8755,0.3675,3.0215,1.2684,0.4198,1.8235,-6.3906,-2.4019,-3.5046,-1.3172,0.3758,0.3696,0.4134,0.2833,1.1186,0.7665,0.6852,0.7536,1.2937,0.9921,1.7168,1.3165,0.7668,0.048,21.1259,-0.5279,0.2026,-0.2891,0.5159,0.8318,0.8256,5.0678,0.8675,0.9314,3.8772,0.495,6.3722,5.8176,2.412,8.7346,0.0255,4.4186,3.7147,1.9274,8.398,0.0704,0.7953,1.1469,1.4421,0.3862,0.4833,1.2514,0.1491,0.2335,1.5661,16.6391,5.976,0.3592,0.8565,0.8498,0.9922,0.4439,0.4617,1.0401,0.0332,15.8587,0.0218,-0.1751,-0.9256,0.6406,1.4666,1.211,6.2218,-0.2562,-0.1745,1.2011,1.0959,7.0827,-2.7918,0.0733,2.2026,1.4841,7.5003,-0.4542,-3.672,8.7353,-2.3789,1.105,0.816,0.7384,1.2211,0.6659,0.5453,0.2433,0.5417,2.2261,2.6516,0.9603,0.3622,0.8784,0.8295,0.9443,0.0024,2.5278,-0.3586,0.6269,-0.0286,SINISTRA_PANTALONI
-0.1178,0.0146,0.1209,0.9917,-3.7846,7.3919,0.051,0.2257,1.3221,0.8422,10.0123,0.008,0.0897,0.6408,0.9376,12.4478,0.0278,0.1668,0.966,0.9263,-0.0159,-0.0118,-0.0095,0.7383,0.5938,0.8043,0.5357,1.3489,0.725,2.5179,1.3532,0.5374,0.287,1.8195,0.5256,6.3399,1.8312,0.2888,-0.1112,-0.0815,-0.0646,0.7336,0.581,0.792,0.0247,0.0202,0.0158,0.8166,0.639,0.7825,0.7501,1.5476,1.0266,2.0633,1.3686,0.6633,0.0466,17.5366,-0.66,-0.0092,-0.557,0.1904,0.906,0.5866,8.7839,0.0037,0.0605,0.176,0.9801,4.1946,0.0126,0.1124,0.3308,0.9248,1.1833,0.0028,0.0525,0.1532,0.8778,2.0941,7.4229,3.5447,0.5383,1.1515,2.1389,0.2898,1.3259,4.575,2.1343,7.884,3.694,2.0137,7.061,3.5064,0.5321,1.1488,2.159,0.0367,14.1618,-0.995,-0.9222,0.9063,-0.0103,0.0023,0.0484,0.2435,-2.3558,0.018,0.0011,0.0338,0.2382,-0.5621,0.0123,0.0011,0.0326,0.2275,-0.5021,-0.5752,-0.8385,1.4577,1.4324,1.4858,1.0373,2.0517,2.2077,1.076,1.9947,2.248,1.127,0.4759,0.4791,1.0067,1.0224,1.0704,1.0469,0.0001,0.0938,0.4259,0.653,0.5386,SINISTRA_PANTALONI
-0.0209,0.0105,0.1025,0.6079,-2.2277,7.4756,0.0232,0.1523,0.8448,0.8938,9.9844,0.0132,0.1151,0.7189,0.9307,12.4737,0.0258,0.1606,0.8476,0.9344,-0.0028,-0.0021,-0.0017,0.7487,0.5993,0.8004,0.673,0.891,0.6384,1.3239,0.9486,0.7165,0.453,0.794,0.4076,1.7528,0.8999,0.5134,-0.059,-0.0434,-0.0348,0.7358,0.5889,0.8004,0.0237,0.0181,0.0146,0.7662,0.6157,0.8036,0.7196,0.8457,0.7172,1.1752,0.9967,0.8481,0.0438,17.5401,-0.4465,-0.0109,-0.2628,0.5315,0.8696,0.877,8.7722,0.0024,0.0495,0.2012,0.9773,4.3778,0.0096,0.0979,0.4019,0.9129,0.1998,0.0014,0.0374,0.1401,0.5207,2.0038,43.8982,21.9075,0.5051,1.3227,2.6187,0.2551,1.7495,6.8575,2.0529,56.8322,27.6844,1.9177,30.2822,15.7909,0.5007,1.4364,2.869,0.0344,13.3498,-0.9972,-0.3262,0.3009,0.0142,0.0008,0.0284,0.1538,-0.7573,0.0329,0.0016,0.0396,0.2339,-0.3133,0.0151,0.0012,0.0347,0.1997,-0.3976,0.4329,0.9419,2.1756,0.7181,0.819,1.1406,0.5156,0.6708,1.3009,1.1879,1.1665,0.982,0.4914,0.6124,1.2463,0.6575,0.7701,1.1711,0.0001,0.0956,0.3544,0.4221,0.7513,SINISTRA_PANTALONI
-0.0495,0.0113,0.1061,0.7551,-1.7984,8.7189,0.064,0.2529,1.3763,0.8553,9.9696,0.0186,0.1363,0.7871,0.9249,13.2459,0.054,0.2324,1.3875,0.9019,-0.0057,-0.005,-0.0037,0.8745,0.6582,0.7527,0.4196,0.7788,0.4567,1.8559,1.0883,0.5864,0.1761,0.6065,0.2085,3.4444,1.1843,0.3438,-0.0596,-0.05,-0.0381,0.839,0.6381,0.7605,0.0284,0.0257,0.0191,0.9073,0.6728,0.7415,0.5487,0.9594,0.5443,1.7486,0.9919,0.5673,0.0476,18.7801,-0.5603,0.0138,-0.3949,0.4587,0.9185,0.7695,8.1501,0.0118,0.1085,0.3339,0.9598,5.4343,0.0268,0.1638,0.4994,0.9123,0.4158,0.0019,0.0434,0.1559,0.672,1.4998,19.6019,13.07,0.6622,2.5006,3.7763,0.4385,6.2528,14.2608,1.5331,24.9449,16.2704,1.4574,17.4648,11.9839,0.6686,2.1412,3.2026,0.0353,14.0002,-0.9989,0.5176,-0.5388,0.0043,0.003,0.0544,0.2318,-1.8203,0.0315,0.0067,0.0816,0.4102,-0.9819,0.0321,0.0032,0.0566,0.2457,-0.6335,0.1367,0.134,0.9803,0.6663,0.9608,1.442,0.4439,0.9231,2.0793,0.7362,1.5701,2.1328,0.3971,0.5465,1.3761,0.5651,0.9435,1.6696,0.0002,0.1678,0.5999,0.4318,0.7517,SINISTRA_PANTALONI
-0.0818,0.1156,0.34,1.9092,-1.071,7.2325,0.3041,0.5514,3.2531,0.6709,9.9713,0.0325,0.1803,1.2563,0.882,12.3283,0.2086,0.4567,2.7823,0.8087,-0.0113,-0.0082,-0.0066,0.7253,0.5867,0.8088,0.6166,1.886,0.7445,3.0586,1.2073,0.3947,0.3802,3.5569,0.5542,9.3549,1.4577,0.1558,-0.1489,-0.1052,-0.0839,0.7065,0.5637,0.7979,0.0933,0.0866,0.0634,0.9287,0.6795,0.7317,0.5869,1.5197,0.6862,2.5894,1.1692,0.4515,0.0432,17.4782,-0.4036,-0.4822,-0.4519,0.6896,0.9735,0.837,8.813,0.028,0.1675,0.6314,0.9293,4.28,0.0964,0.3104,1.1476,0.7791,0.1389,0.0353,0.1878,0.6696,-0.2252,2.0591,63.4556,30.8168,0.5395,0.8915,1.6525,0.291,0.7948,2.7309,2.0503,-67.4434,-32.8949,1.719,16.3414,9.5065,0.5502,0.9428,1.7137,0.0344,13.2764,-0.9989,-0.8536,0.8641,-0.0188,0.0266,0.1631,0.8844,-0.6662,-0.0235,0.011,0.105,0.6003,-0.5753,0.0875,0.022,0.1484,0.6868,-0.2564,0.7984,-0.2149,-0.2691,1.5535,1.0996,0.7078,2.4134,1.209,0.501,1.613,2.5233,1.5644,1.3929,0.971,0.6971,1.4733,1.2877,0.874,0.0003,0.3227,0.7653,0.5607,0.2678,SINISTRA_PANTALONI
-0.0053,1.8767,1.3699,8.85,-1.6463,3.0562,12.6604,3.5581,19.4691,-0.1909,9.5889,2.4929,1.5789,7.4947,0.4075,10.6229,5.4713,2.3391,13.2032,0.3389,-0.0017,-0.0006,-0.0005,0.3187,0.2877,0.9027,0.385,0.8676,0.5857,2.2536,1.5212,0.675,0.1482,0.7528,0.343,5.0785,2.314,0.4556,1.7639,-1.0681,-0.8136,-0.6055,-0.4613,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.4546,1.1808,0.6703,2.5977,1.4746,0.5676,0.0346,13.9713,-0.2068,0.4395,0.029,0.2687,0.7967,0.7288,1.2081,1.2644,1.1245,3.7474,0.0367,6.6558,2.3065,1.5187,3.9276,0.5749,6.4575,5.1285,2.2646,7.2665,0.1183,0.1815,0.1871,1.0307,0.7404,0.4965,0.6706,0.5482,0.2465,0.4497,0.0268,0.1462,5.4482,0.421,0.472,1.1212,0.9541,0.5157,0.5405,0.0321,14.3215,0.9177,-0.9129,-0.9661,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,TASCA_GIACCA_ALTA
-0.0427,1.7612,1.3271,7.6979,-1.3513,4.0002,9.1338,3.0222,15.2266,-0.1854,9.5922,1.3856,1.1771,6.2436,0.5005,10.8177,3.2712,1.8087,9.7428,0.4278,-0.0107,-0.0044,-0.0039,0.417,0.3698,0.8867,0.4391,1.1274,0.7337,2.5675,1.671,0.6508,0.1928,1.271,0.5384,6.5918,2.7922,0.4236,1.858,-0.707,-0.6073,-0.3805,-0.3269,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5056,1.2329,0.7901,2.4388,1.5629,0.6408,0.0357,14.5667,-0.3082,0.3469,-0.0895,0.0991,0.8293,0.6011,1.983,1.7996,1.3415,3.5174,0.0752,7.0986,1.7434,1.3204,3.5501,0.6174,5.6969,5.8463,2.4179,7.4429,0.0642,0.2794,0.3481,1.246,1.016,0.5548,0.5461,1.0322,0.3078,0.2982,0.0499,0.5606,11.2283,0.4099,0.4782,1.1668,0.9908,0.4726,0.477,0.032,14.7785,0.8299,-0.8054,-0.9757,0.4794,0.4003,0.6327,3.4789,-0.3534,-0.4371,0.5596,0.7481,3.7096,-1.6201,-0.1312,0.7651,0.8747,4.4006,-1.4825,-1.0967,-3.655,3.3327,0.8457,0.7233,0.8552,0.7152,0.5231,0.7314,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0023,1.6643,0.2991,0.2046,0.5884,TASCA_GIACCA_ALTA
0.0066,3.4816,1.8659,14.2512,-1.0723,3.4938,10.5987,3.2556,21.1461,-0.7447,9.4777,2.9906,1.7293,8.6858,0.3805,10.7139,4.3161,2.0775,8.533,0.4428,0.0019,0.0007,0.0006,0.3686,0.3261,0.8846,0.5731,1.079,0.8981,1.8826,1.5671,0.8324,0.3285,1.1642,0.8067,3.544,2.4557,0.6929,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0348,14.482,-0.0974,0.4717,0.0986,0.1772,0.7316,0.6977,1.3151,1.1688,1.0811,3.1319,0.089,7.1372,1.2862,1.1341,2.9962,0.6746,6.0808,4.0663,2.0165,6.5311,0.1385,0.1843,0.2163,1.1737,0.9532,0.5361,0.5624,0.9087,0.2874,0.3163,0.0493,0.2913,5.9129,0.3734,0.4535,1.2144,1.0453,0.4795,0.4588,0.0326,14.5331,0.8999,-0.886,-0.9766,0.4505,0.5372,0.7329,3.8719,-0.5038,-0.4167,0.7806,0.8835,5.2306,-1.78,-0.0608,0.84,0.9165,5.8981,-1.2162,-1.081,-7.4071,6.8521,0.8295,0.7997,0.964,0.6881,0.6395,0.9294,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0021,1.6024,-0.0379,0.1394,0.6796,TASCA_GIACCA_ALTA
-0.0053,1.8767,1.3699,8.85,-1.6463,3.0562,12.6604,3.5581,19.4691,-0.1909,9.5889,2.4929,1.5789,7.4947,0.4075,10.6229,5.4713,2.3391,13.2032,0.3389,-0.0017,-0.0006,-0.0005,0.3187,0.2877,0.9027,0.385,0.8676,0.5857,2.2536,1.5212,0.675,0.1482,0.7528,0.343,5.0785,2.314,0.4556,1.7639,-1.0681,-0.8136,-0.6055,-0.4613,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.4546,1.1808,0.6703,2.5977,1.4746,0.5676,0.0346,13.9713,-0.2068,0.4395,0.029,0.2687,0.7967,0.7288,1.2081,1.2644,1.1245,3.7474,0.0367,6.6558,2.3065,1.5187,3.9276,0.5749,6.4575,5.1285,2.2646,7.2665,0.1183,0.1815,0.1871,1.0307,0.7404,0.4965,0.6706,0.5482,0.2465,0.4497,0.0268,0.1462,5.4482,0.421,0.472,1.1212,0.9541,0.5157,0.5405,0.0321,14.3215,0.9177,-0.9129,-0.9661,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,TASCA_GIACCA_ALTA
