@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.115,0.0165,0.1286,0.8462,-1.0772,-0.1065,0.0205,0.1433,0.876,-0.7138,-0.0013,0.0139,0.118,0.6134,-0.7129,0.2412,0.0174,0.1318,0.6578,0.0283,-1.0805,-85.7541,0.4768,79.3667,-0.4413,-0.0056,0.8969,1.0895,0.9755,1.2148,1.0877,0.8954,0.8044,1.187,0.9517,1.4757,1.1831,0.8017,1.2027,1.7189,-22.8758,1.4292,-19.0208,-13.3082,0.797,1.1376,0.6018,1.4273,0.7551,0.529,0.966,1.3795,1.2864,1.4281,1.3318,0.9325,0.0017,0.3776,-0.687,0.223,0.4632,0.5507,-0.3485,0.0571,-21.7062,0.2844,0.5333,22.6196,?,-29.116,0.1033,0.3215,29.7592,?,-9.6064,0.0145,0.1204,9.8999,?,0.7455,2.2596,3.0309,1.6588,4.4296,2.6703,2.7517,19.6216,7.1307,0.7601,2.2848,3.006,1,1,1,0.7601,2.2848,3.006,0.4039,60.4286,-0.5686,-0.2638,-0.0371,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.082,0.0218,0.1476,0.7781,-1.6009,0.0897,0.0384,0.1959,0.9859,-0.5035,0.007,0.0176,0.1328,0.5641,-0.8401,0.2559,0.0271,0.1647,0.8093,0.0418,-0.9146,-11.729,-0.3205,12.8246,0.3504,0.0273,0.7537,1.1121,0.8963,1.4755,1.1892,0.806,0.5681,1.2369,0.8034,2.1772,1.4142,0.6496,1.4505,1.8595,-13.5653,1.2819,-9.352,-7.2953,0.4562,0.9758,0.3542,2.1388,0.7763,0.363,0.7892,1.3793,0.9614,1.7476,1.2182,0.697,0.0013,0.4023,-0.8791,-0.1519,-0.7226,0.6018,0.724,0.3025,-27.1856,0.253,0.503,28.0197,?,-24.231,0.2723,0.5218,25.4395,?,-9.7156,0.096,0.3099,10.1395,?,1.1219,2.7982,2.494,0.9639,1.6231,1.6839,0.929,2.6344,2.8356,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.3967,61.1321,-0.8591,0.872,-0.6835,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0971,3.2383,1.7995,10.0415,-1.4463,2.5824,9.5326,3.0875,13.6889,-0.0609,0.2191,2.6541,1.6291,6.9186,-0.72,3.6587,8.7644,2.9605,13.3554,0.009,0.0376,0.4434,0.0265,11.7885,0.7058,0.0599,0.5828,1.1046,0.6078,1.8952,1.0429,0.5503,0.3397,1.2201,0.3695,3.5917,1.0876,0.3028,7.559,2.0499,-48.9935,0.2712,-6.4815,-23.9,0.3181,1.0204,0.3046,3.2078,0.9575,0.2985,0.7335,1.4514,0.7519,1.9786,1.025,0.518,0.0267,5.2213,-0.2016,0.3599,-0.204,0.3107,0.939,0.3604,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2075,3.5478,1.8836,8.1498,-1.6111,2.9161,5.0941,2.257,9.1347,-0.1687,0.3101,2.1003,1.4492,7.1592,-0.6201,3.9976,3.4043,1.8451,7.6189,0.033,0.0712,0.6691,0.0519,9.4023,0.7295,0.0776,0.8345,1.2997,1.0209,1.5574,1.2233,0.7855,0.6965,1.6892,1.0422,2.4254,1.4964,0.6169,3.8142,1.835,-19.3157,0.4811,-5.0642,-10.5261,0.3993,0.7063,0.3961,1.7688,0.992,0.5608,0.8922,1.1384,1.0697,1.2759,1.1989,0.9397,0.0303,5.7468,-0.2436,0.3094,-0.3496,0.3558,0.9032,0.3493,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1094,5.7661,2.4013,12.0488,-2.3133,2.0586,10.5365,3.246,14.1338,-0.4861,-0.0834,2.7164,1.6482,7.9166,-0.9722,4.0527,6.8515,2.6175,9.5106,0.0204,-0.0532,1.3114,-0.027,-24.669,0.508,-0.0206,0.7398,1.4569,0.9174,1.9695,1.2401,0.6297,0.5472,2.1227,0.8416,3.8788,1.5378,0.3965,1.8195,2.1556,-42.4315,1.1847,-23.3203,-19.6842,0.3824,0.9059,0.3746,2.3693,0.9796,0.4134,0.8525,1.522,1.2669,1.7853,1.4861,0.8324,0.0213,5.8291,-0.0784,0.4996,-0.3946,0.1492,0.7144,-0.1035,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0971,3.2383,1.7995,10.0415,-1.4463,2.5824,9.5326,3.0875,13.6889,-0.0609,0.2191,2.6541,1.6291,6.9186,-0.72,3.6587,8.7644,2.9605,13.3554,0.009,0.0376,0.4434,0.0265,11.7885,0.7058,0.0599,0.5828,1.1046,0.6078,1.8952,1.0429,0.5503,0.3397,1.2201,0.3695,3.5917,1.0876,0.3028,7.559,2.0499,-48.9935,0.2712,-6.4815,-23.9,0.3181,1.0204,0.3046,3.2078,0.9575,0.2985,0.7335,1.4514,0.7519,1.9786,1.025,0.518,0.0267,5.2213,-0.2016,0.3599,-0.204,0.3107,0.939,0.3604,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2075,3.5478,1.8836,8.1498,-1.6111,2.9161,5.0941,2.257,9.1347,-0.1687,0.3101,2.1003,1.4492,7.1592,-0.6201,3.9976,3.4043,1.8451,7.6189,0.033,0.0712,0.6691,0.0519,9.4023,0.7295,0.0776,0.8345,1.2997,1.0209,1.5574,1.2233,0.7855,0.6965,1.6892,1.0422,2.4254,1.4964,0.6169,3.8142,1.835,-19.3157,0.4811,-5.0642,-10.5261,0.3993,0.7063,0.3961,1.7688,0.992,0.5608,0.8922,1.1384,1.0697,1.2759,1.1989,0.9397,0.0303,5.7468,-0.2436,0.3094,-0.3496,0.3558,0.9032,0.3493,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1094,5.7661,2.4013,12.0488,-2.3133,2.0586,10.5365,3.246,14.1338,-0.4861,-0.0834,2.7164,1.6482,7.9166,-0.9722,4.0527,6.8515,2.6175,9.5106,0.0204,-0.0532,1.3114,-0.027,-24.669,0.508,-0.0206,0.7398,1.4569,0.9174,1.9695,1.2401,0.6297,0.5472,2.1227,0.8416,3.8788,1.5378,0.3965,1.8195,2.1556,-42.4315,1.1847,-23.3203,-19.6842,0.3824,0.9059,0.3746,2.3693,0.9796,0.4134,0.8525,1.522,1.2669,1.7853,1.4861,0.8324,0.0213,5.8291,-0.0784,0.4996,-0.3946,0.1492,0.7144,-0.1035,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.9716,6.9997,2.6457,12.1031,-0.7226,-0.1088,10.6312,3.2605,11.9149,-0.9795,0.7225,1.8783,1.3705,5.8208,-0.7051,4.3092,2.418,1.555,7.2066,0.0785,8.9268,-1.3448,-0.2255,-0.1506,-0.0253,0.1677,0.8114,1.9304,1.7014,2.379,2.0968,0.8814,0.6584,3.7265,2.8949,5.6599,4.3967,0.7768,0.8611,2.1092,-8.2656,2.4494,-9.5986,-3.9188,1.1673,2.0582,0.8984,1.7632,0.7696,0.4365,1.0158,2.0793,1.6795,2.047,1.6533,0.8077,0.0129,6.4679,-0.443,0.006,0.0503,0.2977,0.1853,0.2852,26.3361,146.265,12.094,40.5594,-0.0352,-27.1205,91.4773,9.5644,40.3198,?,7.0806,26.3727,5.1354,18.3594,-0.0552,-0.9711,3.7195,-3.8303,1.2645,2.355,1.8624,1.5989,5.5461,3.4686,0.0342,1.4372,42.0095,0,2.2518,0,1.0059,2.2092,2.1961,0.4092,60.7158,0.9205,-0.1245,0.2089,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.9828,6.5163,2.5527,11.6227,-1.1199,-0.1138,3.2663,1.8073,9.0945,-0.6623,0.1901,3.8215,1.9549,8.8429,-1.3465,3.3804,3.1916,1.7865,7.5737,0.0438,-8.6344,5.1698,0.2907,-0.5987,-0.0337,0.0562,1.4124,1.3058,1.4289,0.9245,1.0116,1.0942,1.995,1.7052,2.0417,0.8547,1.0234,1.1973,1.6945,1.21,-17.6938,0.7141,-10.4416,-14.623,1.0021,1.4548,0.6922,1.4518,0.6907,0.4758,1.278,1.3143,1.5346,1.0284,1.2008,1.1676,0.0104,5.205,0.0186,-0.3502,0.45,0.7791,0.068,-0.1757,13.8939,23.0481,4.8008,19.9188,0.0377,-35.7605,6.7785,2.6035,41.5192,?,-8.8937,45.9077,6.7755,26.0986,-2.7183,-0.3885,-1.5622,4.0209,1.844,0.7086,0.3843,3.4002,0.5021,0.1477,-0.0188,-0.0409,2.1761,0,2.9489,0,0.4798,0.7632,1.5909,0.406,59.4895,0.575,-0.362,-0.9463,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0009,0.0058,0.076,0.3548,-1.2926,0.0352,0.044,0.2099,1.0223,-0.9556,0.0017,0.0056,0.0751,0.4345,-1.3351,0.2019,0.016,0.1263,0.52,0.0424,-0.0265,-0.5454,-0.0046,20.5553,0.1745,0.0085,0.3622,1.0115,0.6017,2.7926,1.6613,0.5949,0.1312,1.0231,0.3621,7.7988,2.7599,0.3539,0.4005,0.8052,-8.6811,2.0107,-21.6783,-10.7816,0.2961,0.8317,0.285,2.8093,0.9626,0.3427,0.3471,0.8165,0.6823,2.3527,1.9659,0.8356,0.0004,0.2801,-0.3927,0.4329,-0.1241,0.1511,0.0964,-0.1038,-41.187,0.0539,0.2323,41.6397,?,-7.1268,0.0651,0.2551,7.7393,?,-6.3885,0.0567,0.2382,6.839,?,5.7792,6.4471,1.1156,0.9105,0.975,1.0709,0.8289,0.9506,1.1468,5.3803,6.0886,1.1316,1,1,1,5.3803,6.0886,1.1316,0.4359,54.7023,-0.5094,0.278,0.1584,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1056,0.018,0.1343,0.6192,-1.7347,0.1456,0.0984,0.3137,1.8139,-0.5077,0.0113,0.0113,0.1062,0.5477,-0.5366,0.3389,0.0454,0.213,1.1806,0.0223,-0.7249,-9.3027,-0.3115,12.8329,0.4297,0.0335,0.4281,1.2643,0.6304,2.9536,1.4728,0.4986,0.1832,1.5985,0.3974,8.724,2.1691,0.2486,0.6431,2.0535,-14.618,3.1934,-22.7321,-7.1185,0.1882,0.6352,0.1875,3.3755,0.9964,0.2952,0.3414,1.1305,0.5245,3.3119,1.5364,0.4639,0.002,0.4625,0.137,0.3181,-0.0969,0.1053,0.6879,0.0591,-41.3874,0.0426,0.2063,41.9388,?,-7.7355,0.1383,0.3719,8.6395,?,-4.4478,0.3296,0.5741,5.159,?,5.3503,9.3052,1.7392,0.5547,0.3593,0.6478,0.3076,0.1291,0.4197,4.8543,8.1293,1.6747,1,1,1,4.8543,8.1293,1.6747,0.4602,53.5707,-0.5632,-0.1232,-0.4792,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.0381,2.7838,1.6685,9.2863,-4.4714,-0.1217,16.5379,4.0667,18.5984,-0.5575,0.3483,2.9881,1.7286,9.9332,-0.8245,3.9449,7.961,2.8215,13.0314,0.0108,8.529,-2.9806,-0.2631,-0.3495,-0.0309,0.0883,0.4103,0.9652,0.5913,2.3526,1.4413,0.6127,0.1683,0.9316,0.3497,5.5345,2.0774,0.3753,1.14,1.6906,-53.4663,1.483,-46.8997,-31.6252,0.1421,0.3117,0.1288,2.1934,0.9065,0.4133,0.4993,0.9349,0.7126,1.8723,1.4272,0.7623,0.0116,5.7028,-0.2448,-0.6422,-0.6059,0.5915,0.455,0.5147,15.6309,43.4057,6.5883,19.0796,0.374,13.7676,9.0211,3.0035,12.059,0.4779,-50.3311,14.4354,3.7994,52.8,?,1.1353,-0.3106,-0.2735,2.1935,1.734,0.7905,4.8116,3.0069,0.6249,1.0326,-0.2159,-0.2091,1.3195,0,0,1.5822,0.3614,0.2284,0.5734,79.7297,0.9495,0.9853,0.9841,1100,0,0,0,1,TASCA_GIACCA_BASSA
