@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0494,1.566,1.2514,4.986,-1.4301,-0.3833,2.5332,1.5916,6.5049,-0.7164,0.1041,0.2824,0.5314,2.5969,-0.485,1.9535,0.7257,0.8519,4.0777,0.0763,-0.1289,0.4746,0.0253,-3.6804,-0.1962,0.0533,0.7863,2.3549,1.469,2.995,1.8683,0.6238,0.6182,5.5453,2.1579,8.9702,3.4906,0.3891,1.0807,3.4596,-8.7143,3.2012,-8.0635,-2.5189,0.5414,1.1732,0.4648,2.1671,0.8585,0.3962,0.7665,1.9199,1.2228,2.5048,1.5952,0.6369,0.0027,2.8391,-0.7179,-0.2452,-0.4517,0.435,0.3693,0.1166,14.1928,1.1355,1.0656,4.9,0.6976,-36.8879,0.268,0.5177,37.9137,?,-23.5887,2.3859,1.5446,26.4643,?,-0.3848,-0.6017,1.5638,2.0582,0.6899,0.3352,4.2364,0.4759,0.1123,-0.2981,-0.4271,1.4326,0,0,1,0.1292,0.1852,1.4326,0.3069,74.6695,0.3959,0.3961,-0.6059,DESTRA_PANTALONI
0.6548,1.8288,1.3523,6.7406,-1.1956,-0.3347,5.8283,2.4142,9.3578,-0.6261,-0.1424,0.5168,0.7189,4.2467,-0.7119,2.687,1.5149,1.2308,6.7667,0.0454,-1.9564,-4.5989,0.2437,2.3508,-0.1246,-0.053,0.5602,1.8812,1.0987,3.3583,1.9615,0.5841,0.3138,3.5388,1.2072,11.2779,3.8473,0.3411,1.0187,2.0784,-11.3929,2.0402,-11.1833,-5.4816,0.5335,1.2376,0.4331,2.3199,0.8118,0.3499,0.7203,1.5873,0.9961,2.2036,1.3829,0.6276,0.005,4.0375,-0.9418,-0.6382,-0.2077,0.6097,0.1876,0.2313,4.8743,1.1092,1.0532,4.3,0.3488,-41.2974,0.8272,0.9095,42.8177,?,-22.9706,2.9555,1.7192,25.6384,?,-0.118,-0.2122,1.7978,1.158,0.6126,0.529,1.341,0.3753,0.2799,-0.0538,-0.0898,1.6701,0,0,1,0.1004,0.1677,1.6701,0.3146,69.1423,0.6016,-0.3319,-0.8914,DESTRA_PANTALONI
0.0698,0.2982,0.5461,2.761,-1.3923,-0.2946,0.2675,0.5172,2.522,-1.3114,0.2341,0.2067,0.4546,1.8653,-0.7847,0.8701,0.1618,0.4023,1.8753,0.0719,-0.2368,0.2979,0.0802,-1.2583,-0.3386,0.2691,1.0558,1.2012,1.3575,1.1378,1.2858,1.1301,1.1146,1.4429,1.8428,1.2945,1.6533,1.2772,1.123,1.9593,-11.0658,1.7447,-9.8536,-5.6478,1.0578,1.1043,0.5712,1.044,0.54,0.5173,1.0948,1.4802,1.4723,1.3521,1.3448,0.9946,0.0025,1.3526,-0.6884,-0.1577,0.0107,0.1598,-0.133,0.3543,14.9604,5.5554,2.357,7.5,0.6155,-43.0464,0.4826,0.6947,44.248,?,-3.0833,25.8707,5.0863,14.557,-2.8457,-0.3475,-4.852,13.9609,3.3929,0.4634,0.1366,11.5115,0.2147,0.0187,-0.2713,-1.1143,4.1078,0,5.1525,0,0.1695,0.5152,3.0396,0.3025,63.0827,0.6646,0.853,0.2135,DESTRA_PANTALONI
0.2077,0.0144,0.1202,0.5627,-0.1208,-0.1725,0.0171,0.1308,0.6989,-2.8208,0.2397,0.0125,0.1118,0.5998,-0.0853,0.4027,0.0122,0.1106,0.4715,0.2691,-1.204,0.8667,0.5158,-0.7198,-0.4284,0.5952,0.9186,1.0751,1.0862,1.1703,1.1824,1.0104,0.8439,1.1558,1.1799,1.3696,1.3982,1.0208,0.1175,1.2857,-0.3492,10.9429,-2.972,-0.2716,2.7447,0.9085,0.7782,0.331,0.2835,0.8566,0.8051,0.9381,1.1933,1.1652,1.4821,1.272,0.0024,0.6344,-0.0176,-0.1014,0.496,-0.0458,-0.5307,0.5838,44.6388,0.0362,0.1901,0.9,0.98,2.6166,0.0141,0.1189,0.5108,0.8208,-15.3377,0.0921,0.3035,16.037,?,17.0601,-2.9104,-0.1706,1.5994,0.6265,0.3917,2.5582,0.3925,0.1534,18.8901,-2.7563,-0.1459,15.821,0,0,1.7618,0.0561,0.0319,0.3152,62.5931,-0.1249,0.091,-0.256,DESTRA_PANTALONI
0.0715,0.0153,0.1239,0.5785,-0.7754,-0.3349,0.0193,0.139,0.7642,-8.761,0.1581,0.0127,0.1125,0.6782,-0.3546,0.4183,0.0146,0.1206,0.6469,0.108,-0.2135,0.4522,0.1709,-2.1183,-0.8005,0.3779,0.891,1.1005,1.0265,1.2352,1.1521,0.9328,0.7938,1.2111,1.0538,1.5256,1.3274,0.8701,0.3684,1.4233,-3.2247,3.8634,-8.7534,-2.2657,4.1625,0.6508,0.4493,0.1564,0.1079,0.6904,0.7571,0.853,0.8944,1.1267,1.1813,1.0485,0.0025,0.6206,0.3133,0.0631,-0.1243,0.0456,-0.8483,0.3622,40.9608,0.0323,0.1798,0.8,0.9806,-10.3388,0.0213,0.1458,10.7373,?,6.2458,0.0798,0.2825,1.2389,0.8173,-3.9618,6.5581,-1.6553,1.2329,0.6364,0.5162,1.52,0.405,0.2664,-3.7722,7.3106,-1.938,0,6.0926,0,0.0745,0.6457,8.6669,0.2847,57.5455,0.1863,-0.1376,0.1241,DESTRA_PANTALONI
-0.0895,1.8061,1.3439,5.9009,-0.8318,-0.5584,1.8284,1.3522,5.7211,-1.4863,-0.4452,1.4064,1.1859,5.5177,-1.372,2.2095,0.677,0.8228,3.5622,0.1747,0.1602,0.201,-0.0405,1.2543,-0.2527,-0.2015,0.9939,1.1332,1.6334,1.1402,1.6434,1.4413,0.9878,1.2842,2.6679,1.3001,2.7009,2.0775,0.7835,0.8396,-3.5525,1.0716,-4.5342,-4.2312,1.3999,1.3848,0.7463,0.9892,0.5331,0.5389,1.0314,1.0695,1.6565,1.0369,1.6061,1.549,0.0048,3.2853,-0.0985,0.0741,0.2309,-0.1943,-0.587,-0.0261,-22.8164,34.7641,5.8961,36.3965,?,43.9334,16.8782,4.1083,15.6315,0.6765,2.7993,4.1834,2.0453,7.6398,-0.1269,-0.5193,-8.1507,15.6942,1.4352,2.8827,2.0086,2.0597,8.3101,4.0346,-1.1136,42.293,-37.9785,0,0,7.1269,2.3284,4.7641,2.0461,0.3284,69.6244,0.978,0.6349,0.5175,DESTRA_PANTALONI
0.3021,1.8673,1.3665,6.5809,-1.49,0.0631,1.1259,1.0611,5.9902,-0.8546,-0.4464,2.6542,1.6292,11.0348,-1.5394,1.9298,2.218,1.4893,6.6783,0.0039,4.7866,-0.6769,0.1566,-0.1414,0.0327,-0.2313,1.2878,0.8388,0.9175,0.6513,0.7125,1.0939,1.6585,0.7035,0.8419,0.4242,0.5076,1.1967,1.4267,0.5887,-149.3087,0.4126,-104.6545,-253.6227,0.8182,0.6082,0.3942,0.7433,0.4818,0.6481,1.0986,0.5964,0.9854,0.5429,0.897,1.6523,0.0036,2.8473,0.2716,-0.3607,-0.2701,-0.0417,-0.109,-0.1957,-21.1336,33.8868,5.8212,36.4965,?,-26.7599,15.934,3.9917,33.1118,?,-23.8184,298.941,17.2899,65.2483,-1.0676,0.7897,0.8873,1.1235,1.4583,0.3367,0.2309,2.1267,0.1134,0.0533,1.1022,1.0833,0.9828,1,0,0,1.1022,0.5593,0.5075,0.2755,76.4208,-0.4562,-0.8878,0.7548,DESTRA_PANTALONI
0.2602,0.5059,0.7113,4.1218,-0.7274,-0.0859,0.3449,0.5873,3.3237,-1.1291,-0.4264,2.244,1.498,5.8452,-1.3004,1.5786,0.8598,0.9273,3.2623,0.0443,-3.0283,-0.6101,0.1648,0.2015,-0.0544,-0.2701,1.2111,0.4748,0.7671,0.3921,0.6334,1.6155,1.4667,0.2254,0.5884,0.1537,0.4012,2.61,0.9847,0.5253,-11.4899,0.5334,-11.6683,-21.8739,1.5285,0.9391,0.6991,0.6144,0.4574,0.7444,1.2401,0.7052,1.2635,0.5686,1.0188,1.7917,0.0034,2.2679,0.4969,0.0944,0.1015,0.3024,-0.2474,-0.3342,-13.5647,86.0891,9.2784,34.5965,?,9.7792,15.5526,3.9437,12.873,0.3365,-42.0907,33.1002,5.7533,46.4931,?,-1.3871,0.3223,-0.2323,2.3527,1.6127,0.6855,5.5354,2.6009,0.4699,-5.299,0.7441,-0.1404,0,1,0,2.6875,0.7441,0.2769,0.2999,65.4347,-0.8441,-0.9833,0.8788,DESTRA_PANTALONI
0.8741,2.1726,1.474,6.9454,-0.4434,-0.3885,3.162,1.7782,7.2157,-1.4785,-0.4417,5.9085,2.4307,11.616,-1.8428,3.1307,2.5517,1.5974,7.7054,0.0955,-2.2499,-1.979,0.2792,0.8796,-0.1241,-0.1411,0.8289,0.6064,0.9227,0.7315,1.1132,1.5217,0.6871,0.3677,0.8514,0.5352,1.2392,2.3155,0.4957,0.2834,-2.6219,0.5716,-5.2894,-9.2529,1.6528,1.1776,0.5648,0.7125,0.3417,0.4796,0.9625,0.5979,0.9014,0.6212,0.9365,1.5075,0.007,4.6883,0.6025,0.6399,0.3015,0.617,-0.1879,-0.1592,-1.5384,248.5824,15.7665,44,-2.6975,-2.827,39.2059,6.2615,24.3057,-1.47,-32.5243,8.8827,2.9804,36.7255,?,0.5442,0.0473,0.0869,2.518,5.2901,2.1009,6.3404,27.985,4.4137,2.2191,0.8741,0.3939,1.2093,0,0,1.8103,1.1981,0.6618,0.2164,51.9785,-0.7598,-0.7286,0.8829,DESTRA_PANTALONI
-0.1157,1.9993,1.414,6.8066,-0.6052,-0.6533,2.6801,1.6371,6.6366,-3.3437,0.0268,1.4844,1.2183,6.069,-0.906,2.2155,1.6963,1.3024,6.2689,0.0165,0.1771,-4.3146,-0.0522,-24.3635,-0.2949,0.0121,0.8637,1.1606,1.0857,1.3437,1.257,0.9355,0.746,1.3469,1.1787,1.8055,1.58,0.8751,0.5023,0.8896,-24.407,1.7709,-48.5877,-27.4365,2.7754,1.3317,0.6653,0.4798,0.2397,0.4996,1.0256,1.1215,1.0858,1.0935,1.0586,0.9681,0.0044,3.3386,-0.2584,0.1764,0.4432,-0.3895,-0.7961,0.2889,-30.4795,34.9062,5.9081,45.9345,?,27.8645,43.5327,6.5979,28.4002,0.1978,15.9397,6.7107,2.5905,14.3517,0.2634,-1.0938,-1.9122,1.7481,0.8955,2.2807,2.547,0.8018,5.2016,6.4871,-6.561,-8.9519,1.3644,0,0,1.817,1.6174,3.2006,1.9789,0.2932,74.2837,0.9766,0.7052,0.702,DESTRA_PANTALONI
0.4708,2.1899,1.4798,7.5039,-1.0235,-0.2381,1.1428,1.069,7.837,-1.271,-0.1697,3.9197,1.9798,10.2122,-1.2375,2.3441,2.065,1.437,7.2859,0.0319,-1.9769,-2.7746,0.2008,1.4035,-0.1016,-0.0724,1.3843,0.7475,1.0298,0.54,0.7439,1.3778,1.9162,0.5587,1.0605,0.2916,0.5534,1.8982,0.8654,0.672,-15.8158,0.7766,-18.2765,-23.5353,1.0746,0.8125,0.4928,0.7561,0.4585,0.6065,0.9575,0.7348,1.0299,0.7674,1.0756,1.4016,0.0037,3.4049,0.0208,0.215,-0.0335,0.2314,-0.3266,-0.0676,-18.182,101.4025,10.0699,36.5,-2.883,0.0953,224.4256,14.9808,47.6188,-0.546,-26.0453,76.3093,8.7355,40.7847,?,-190.8259,0.6981,-0.0037,0.6722,1.1528,1.7149,0.4518,1.3288,2.941,1.6113,0.6645,0.4124,0.3052,0,0,0.7665,0.8949,1.1676,0.2104,58.9571,0.2091,-0.4907,-0.4101,DESTRA_PANTALONI
0.6339,1.0724,1.0356,5.953,-0.873,-0.414,0.3949,0.6284,3.5021,-2.2182,-0.377,3.3485,1.8299,9.2651,-1.0231,2.0517,1.3216,1.1496,4.7595,0.0974,-1.5313,-1.6813,0.309,1.0979,-0.2018,-0.1838,1.6479,0.5659,0.9008,0.3434,0.5466,1.5917,2.7155,0.3203,0.8114,0.1179,0.2988,2.5336,1.1494,0.5922,-5.4017,0.5152,-4.6994,-9.1219,2.9206,0.694,0.6027,0.2376,0.2064,0.8685,1.6998,0.6425,1.2508,0.378,0.7358,1.9467,0.0056,3.0217,-0.0012,-0.1503,0.2626,0.0995,-0.4595,-0.1327,-82.2348,91.2036,9.5501,99.3546,?,56.527,66.8219,8.1745,26.3723,0.6418,-35.0702,168.3394,12.9746,44.8122,?,-1.4548,2.3449,-1.6118,1.1683,0.7361,0.63,1.3649,0.5418,0.3969,-2.1031,2.2171,-1.0542,0,1,0,3.7674,2.2171,0.5885,0.7005,173.8321,-0.8471,-0.9631,0.944,DESTRA_PANTALONI
0.1911,2.1334,1.4606,7.5097,-0.9109,-0.1532,2.0745,1.4403,8.3559,-1.8472,-0.3894,2.6535,1.6289,8.5576,-1.9618,2.2359,2.0737,1.44,6.0358,0.0303,-1.2472,-0.4908,0.0855,0.3935,-0.0685,-0.1741,1.0141,0.8967,1.0143,0.8842,1.0002,1.1312,1.0284,0.804,1.0288,0.7818,1.0004,1.2796,0.6603,0.6316,-18.9543,0.9564,-28.7037,-30.0123,1.3391,1.3602,0.6314,1.0157,0.4715,0.4642,0.8987,0.8776,1.2442,0.9764,1.3844,1.4178,0.003,3.3252,0.5341,-0.2541,-0.2189,0.0627,-0.3734,-0.2608,-47.1235,79.3482,8.9078,64.3546,?,13.0397,8.2831,2.878,7.7739,0.4971,-12.1817,75.6595,8.6982,28.7039,-1.5753,-3.6139,3.8684,-1.0704,3.0951,1.0241,0.3309,9.5795,1.0488,0.1095,-8.375,3.6653,-0.4376,0,0,1.3869,8.2783,2.242,0.2708,0.3337,74.3851,0.9733,-0.9277,-0.8485,DESTRA_PANTALONI
0.3706,20.0786,4.4809,21.2749,-0.9848,-0.2614,19.289,4.3919,29.4565,-0.8184,-0.681,19.5006,4.4159,29.4585,-1.6745,6.4123,18.4203,4.2919,26.2017,0.019,-1.4178,-0.5442,0.0578,0.3838,-0.0408,-0.1062,1.0203,1.0147,1.044,0.9946,1.0233,1.0289,1.0409,1.0296,1.09,0.9891,1.0472,1.0586,0.7963,0.5723,-20.8069,0.7188,-26.1309,-36.3537,0.6617,0.9731,0.4013,1.4707,0.6065,0.4124,0.7222,0.7222,0.812,0.9999,1.1242,1.1243,0.0031,9.4521,-0.0802,0.1487,0.4109,-0.2133,0.1259,-0.1458,-29.2302,14.0024,3.742,39.4547,?,-12.2488,367.3027,19.1651,73.6404,-1.0968,-28.1929,57.3326,7.5718,39.0717,?,2.3864,1.0368,0.4345,0.1952,0.4942,2.5311,0.0381,0.2442,6.4065,1.0243,1.0098,0.9859,0,1,0,0.5358,1.0098,1.8848,0.0975,78.1284,-0.5356,-0.4718,0.4827,DESTRA_PANTALONI
0.6863,13.244,3.6392,17.5083,-0.7056,-1.2216,10.1111,3.1798,14.58,-1.9104,-0.6681,5.2227,2.2853,13.862,-1.326,4.8159,7.7948,2.7919,10.7239,0.0682,-0.5618,-1.0272,0.1425,1.8284,-0.2537,-0.1387,1.1445,1.5924,1.3035,1.3914,1.1389,0.8185,1.3098,2.5358,1.6991,1.936,1.2972,0.67,0.7569,0.9166,-9.2219,1.2111,-12.1844,-10.0609,2.049,1.7224,0.8919,0.8406,0.4353,0.5178,1.2008,1.263,1.6326,1.0518,1.3596,1.2926,0.0052,6.929,0.0614,0.2249,0.4328,0.0271,-0.484,-0.0054,-19.7469,53.4654,7.312,40.2649,?,-27.9595,83.0232,9.1117,43.1366,-3.9012,-20.6608,42.2638,6.5011,30.2719,-4.184,0.7063,0.9558,1.3533,0.8025,1.1247,1.4016,0.644,1.265,1.9644,1.1727,1.648,1.4053,0,0,1.5072,0.9334,1.3301,1.425,0.1351,69.2061,-0.9356,-0.865,0.9502,DESTRA_PANTALONI
-0.2066,7.9152,2.8134,18.8235,-0.439,-0.4459,5.7646,2.401,12.2478,-2.7335,-0.0229,10.1311,3.1829,22.0649,-0.5484,4.0216,7.8794,2.807,14.2425,0.0228,0.4633,9.0079,-0.0514,19.4428,-0.1109,-0.0057,1.1718,0.8839,1.0023,0.7543,0.8553,1.1339,1.3731,0.7813,1.0045,0.569,0.7316,1.2858,0.6404,0.7348,-17.2414,1.1475,-26.9248,-23.4644,3.9876,0.918,0.8975,0.2302,0.2251,0.9777,1.5369,0.8531,1.3216,0.5551,0.8599,1.5492,0.0034,6.0809,-0.1642,-0.225,0.1945,0.0892,-0.4904,0.1473,-93.4747,24.5873,4.9586,100.75,?,-10.027,287.0854,16.9436,58.9375,-3.0299,-4.3609,93.8551,9.6879,30.625,-1.7684,9.3223,21.4349,2.2993,0.2927,0.5118,1.7489,0.0856,0.262,3.0588,2.2736,5.1502,2.2652,0,0,1.322,1.7094,3.2898,1.9245,0.6446,115.6751,0.923,0.6012,0.4719,DESTRA_PANTALONI
1.1115,13.1039,3.6199,16.6196,-0.7057,-0.3366,8.6155,2.9352,13.8545,-0.7945,-0.89,5.3707,2.3175,19.338,-4.2693,4.2645,11.0446,3.3233,17.2098,0.0022,-3.3018,-1.2488,0.2606,0.3782,-0.0789,-0.2087,1.2333,1.562,1.0892,1.2666,0.8832,0.6973,1.521,2.4399,1.1865,1.6042,0.7801,0.4863,1.121,0.4389,-181.9223,0.3915,-162.2821,-414.5348,1.262,2.6549,0.5649,2.1038,0.4476,0.2128,1.1996,0.8594,0.9657,0.7164,0.805,1.1237,0.0053,6.1512,0.0988,-0.0294,0.5664,-0.1712,0.0964,-0.4186,-9.3467,484.9143,22.0208,56.5521,-6.1,-36.844,136.1921,11.6701,46.5408,?,-12.9082,146.5114,12.1042,34.3964,-1.8764,0.2537,0.7241,2.8543,1.8869,1.8193,0.9641,3.5605,3.3097,0.9296,1.044,2.1654,2.0742,0,0.6661,0,1.2151,1.6441,1.3531,0.1375,70.1824,-0.8567,-0.988,0.849,DESTRA_PANTALONI
0.0062,0.0078,0.0883,0.4053,-0.9509,-0.2788,0.0047,0.0684,0.4143,?,0.0543,0.0081,0.0903,0.4916,-1.0324,0.3108,0.0048,0.0691,0.3313,0.2751,-0.0222,0.1139,0.0199,-5.1316,-0.8971,0.1748,1.2904,0.9785,1.278,0.7583,0.9904,1.306,1.6651,0.9575,1.6332,0.575,0.9808,1.7057,0.4769,0.7911,-1.5711,1.6589,-3.2946,-1.9859,0,0.8589,0.4546,0,0,0.5293,0.9783,0.8245,1.2235,0.8427,1.2505,1.484,0.0019,0.438,0.4627,0.1223,-0.3663,-0.0135,-0.929,0.118,38.2089,0.0248,0.1576,0.63,0.9836,-15.4089,0.0907,0.3012,15.863,?,15.1935,0.0043,0.0656,0.311,0.9799,-2.4797,2.5148,-1.0142,0.5231,2.4021,4.5917,0.2737,5.77,21.0841,-2.3831,2.4905,-1.0451,0,2.4811,0,0.0397,2.0257,51.0065,0.2927,68.8113,0.7703,-0.3838,-0.3244,DESTRA_PANTALONI
