@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.1463,3.7322,1.9319,10.7926,-1.3161,-0.4719,4.2579,2.0635,9.3741,-1.6713,0.1871,2.374,1.5408,12.3374,-0.7605,2.6455,3.6448,1.9091,8.7038,0.0052,0.3099,-0.7816,-0.0553,-2.5218,-0.1784,0.0707,0.9362,1.2538,1.0119,1.3392,1.0808,0.8071,0.8765,1.5721,1.024,1.7936,1.1682,0.6513,1.0457,1.1507,-136.0761,1.1005,-130.1344,-118.2552,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.24,0.7598,1.077,1.4175,0.0036,3.8922,0.4741,0.421,-0.2169,-0.0797,-0.3568,0.0355,6.3591,74.1846,8.613,27.478,-1.3016,-25.0547,24.7548,4.9754,45.2393,?,-111.7151,3.0972,1.7599,114.119,?,-0.2538,-0.0569,0.2243,1.7311,4.8941,2.8271,2.9968,23.9519,7.9926,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.7908,146.8843,0.9558,-0.4255,-0.6223,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.247,3.5466,1.8832,13.1818,-2.551,-0.3086,2.7772,1.6665,9.8208,-0.9219,0.097,4.8598,2.2045,15.9643,-1.1967,2.4192,5.4968,2.3445,9.6586,0.0078,0.8003,-2.545,-0.1021,-3.1799,-0.1276,0.0401,1.1301,0.8543,0.8032,0.7559,0.7108,0.9403,1.2771,0.7298,0.6452,0.5715,0.5052,0.8841,2.0101,1.0889,-125.5265,0.5417,-62.4469,-115.2824,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3648,0.6152,1.0168,1.6529,0.0028,3.5144,0.1703,0.1342,-0.3544,0.1559,-0.0039,0.1057,3.5381,115.386,10.7418,28.7994,-1.2967,-31.5963,86.3373,9.2918,51.4786,?,-109.1661,15.4461,3.9301,111.7798,?,-0.112,-0.0324,0.2894,1.1561,2.7332,2.3642,1.3365,7.4703,5.5896,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.7735,151.4608,0.9598,-0.9031,-0.9283,0,0,0,0,0,TASCA_GIACCA_ALTA
0.6278,2.0067,1.4166,8.4227,-0.3204,-0.0329,3.7522,1.937,17.6602,-0.4065,0.2713,2.0681,1.4381,9.0611,-0.38,2.3047,2.9842,1.7275,13.8427,0.0239,-19.0709,2.3139,0.2724,-0.1213,-0.0143,0.1177,0.7313,0.9851,0.82,1.347,1.1213,0.8325,0.5348,0.9703,0.6724,1.8143,1.2573,0.693,0.4004,0.8191,-6.0305,2.0458,-15.0611,-7.3621,0.508,0.9715,0.4498,1.9122,0.8854,0.463,0.4769,0.9295,0.6085,1.949,1.2758,0.6546,0.0047,3.4169,0.6146,0.0057,0.4547,0.3505,0.5474,0.327,18.9893,49.0502,7.0036,20.8801,0.2898,-9.9564,22.2132,4.7131,22.8592,?,-26.2851,29.9509,5.4727,30.719,?,-1.9073,-0.7224,0.3788,1.486,1.2797,0.8612,2.2082,1.6377,0.7417,-0.3727,-0.2773,0.7441,0,0,1,0.9134,0.6797,0.7441,0.2323,55.2307,-0.0511,0.8708,-0.5052,0,0,0,0,0,TASCA_GIACCA_ALTA
0.4266,3.0551,1.7479,10.3848,-1.0331,0.0124,2.9464,1.7165,7.9602,-1.0118,-0.0872,1.5089,1.2284,10.9478,-1.3064,2.3776,2.047,1.4307,6.9336,0.0151,34.2953,-4.8913,0.1794,-0.1426,0.0052,-0.0367,1.0183,1.4229,1.2217,1.3974,1.1997,0.8586,1.0369,2.0247,1.4925,1.9527,1.4394,0.7371,1.3181,0.851,-49.5463,0.6456,-37.5902,-58.2241,1.291,1.0761,0.7256,0.8336,0.562,0.6742,1.3046,0.9486,1.4978,0.7271,1.1481,1.579,0.0031,3.4637,0.4225,-0.0866,0.1498,0.0163,0.0452,-0.101,9.8784,55.9805,7.482,28.5004,0.1104,-15.8685,3.9596,1.9899,18.1198,?,-27.7184,10.9374,3.3072,29.9988,?,-0.6225,-0.3564,0.5725,3.7601,2.2624,0.6017,14.138,5.1183,0.362,-0.1953,-0.118,0.604,0,0,1,1.5729,0.9501,0.604,0.2371,53.4652,0.8647,0.9562,0.8478,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0725,0.0147,0.1211,0.5435,-0.443,0.0371,0.0076,0.0874,0.4381,-0.4961,-0.1713,0.0137,0.117,0.5789,-2.9865,0.2461,0.0114,0.1069,0.5552,0.0939,1.9525,-0.4233,0.2947,-0.2168,0.151,-0.6963,1.3859,1.0347,1.1321,0.7466,0.8169,1.0941,1.9208,1.0707,1.2817,0.5574,0.6673,1.1971,1.1485,0.3847,-2.9005,0.335,-2.5256,-7.5397,1.286,2.5934,0.6146,2.0166,0.4779,0.237,1.2404,0.9387,0.9788,0.7568,0.7891,1.0427,0.0014,0.3682,0.0181,-0.3255,0.547,-0.5221,0.5408,-0.8029,-35.9887,0.0743,0.2726,36.5387,?,-11.2005,0.109,0.3302,11.879,?,-12.7871,0.0577,0.2402,13.3194,?,3.2131,2.8144,0.8759,0.8258,1.135,1.3744,0.6819,1.2882,1.8891,3.0759,2.7433,0.8919,1,1,1,3.0759,2.7433,0.8919,0.2884,59.9764,-0.6045,-0.1962,-0.1214,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0628,0.0146,0.121,0.648,-0.5617,-0.0708,0.0053,0.0728,0.3259,-1.9786,-0.0824,0.0044,0.0661,0.3332,-2.1571,0.1863,0.0054,0.0732,0.3823,0.1264,-0.8872,-0.7624,0.3373,0.8593,-0.3802,-0.4424,1.661,1.8308,1.6518,1.1022,0.9944,0.9022,2.7591,3.3519,2.7285,1.2149,0.9889,0.814,1.0764,1.0236,-4.2141,0.9509,-3.9149,-4.1169,3.792,3.9312,0.9482,1.0367,0.2501,0.2412,1.9881,1.9446,1.695,0.9781,0.8526,0.8717,0.0009,0.2807,-0.3719,0.1644,0.5687,-0.1737,-0.4011,-0.218,-35.2093,0.097,0.3115,35.64,?,-11.653,0.4352,0.6597,12.8387,?,-13.3831,0.0838,0.2894,13.9786,?,3.0215,2.6309,0.8707,0.4721,1.0763,2.2795,0.2229,1.1583,5.1963,2.776,2.5496,0.9185,1,1,1,2.776,2.5496,0.9185,0.2757,60.2453,-0.3937,-0.0267,-0.0362,0,0,0,0,0,TASCA_GIACCA_ALTA
0.5613,5.5656,2.3591,14.3584,-0.5301,-1.6662,8.3573,2.8909,13.3227,-2.9238,0.0555,3.513,1.8743,11.5542,-1.057,3.3774,9.1237,3.0205,11.9239,0.0085,-0.3369,10.1098,0.1662,-30.0103,-0.4933,0.0164,0.8161,1.2587,0.781,1.5424,0.9571,0.6205,0.666,1.5843,0.61,2.379,0.916,0.385,0.5011,0.8378,-48.7616,1.6721,-97.3158,-58.2013,2.7638,1.6707,0.7803,0.6045,0.2823,0.4671,1.0777,1.2427,1.2042,1.1531,1.1173,0.969,0.0123,5.1431,0.0532,0.0301,0.306,-0.3251,-0.7924,0.3028,2.7931,256.6189,16.0193,46.3791,-2.5298,-29.1924,77.8577,8.8237,37.0789,-10.0354,-108.3235,8.1744,2.8591,112.2589,?,-0.0957,-0.0258,0.2695,1.8155,5.603,3.0862,3.296,31.3931,9.5246,0.9858,0.2961,0.3004,3.9105,0,0,1.2508,0.4131,0.3303,0.7848,152.1056,-0.8639,-0.6855,0.9128,?,?,?,?,?,TASCA_GIACCA_BASSA
0.8581,6.2215,2.4943,14.4043,-0.2186,-1.5618,10.0862,3.1759,14.9118,-3.5576,-0.3147,3.6258,1.9041,13.7149,-0.8562,3.1928,13.0139,3.6075,15.6675,0.0028,-0.5494,-2.7268,0.2688,4.9628,-0.4891,-0.0986,0.7854,1.3099,0.6914,1.6679,0.8804,0.5278,0.6168,1.7159,0.4781,2.7818,0.775,0.2786,0.2219,0.4084,-58.3442,1.84,-262.8746,-142.8705,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9194,1.0873,0.9518,0.8754,0.0127,4.8465,-0.3942,0.3266,0.694,0.1084,-0.8297,0.0139,5.3455,187.4425,13.691,53.3386,-3.4902,-28.6581,9.0149,3.0025,34.3185,?,-109.3556,18.2466,4.2716,111.4792,?,-0.1865,-0.0489,0.2621,4.5599,3.2051,0.7029,20.7926,10.2727,0.4941,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,0.797,150.8834,-0.3283,-0.91,0.681,0,0,0,0,0,TASCA_GIACCA_BASSA
0.5613,5.5656,2.3591,14.3584,-0.5301,-1.6662,8.3573,2.8909,13.3227,-2.9238,0.0555,3.513,1.8743,11.5542,-1.057,3.3774,9.1237,3.0205,11.9239,0.0085,-0.3369,10.1098,0.1662,-30.0103,-0.4933,0.0164,0.8161,1.2587,0.781,1.5424,0.9571,0.6205,0.666,1.5843,0.61,2.379,0.916,0.385,0.5011,0.8378,-48.7616,1.6721,-97.3158,-58.2013,2.7638,1.6707,0.7803,0.6045,0.2823,0.4671,1.0777,1.2427,1.2042,1.1531,1.1173,0.969,0.0123,5.1431,0.0532,0.0301,0.306,-0.3251,-0.7924,0.3028,2.7931,256.6189,16.0193,46.3791,-2.5298,-29.1924,77.8577,8.8237,37.0789,-10.0354,-108.3235,8.1744,2.8591,112.2589,?,-0.0957,-0.0258,0.2695,1.8155,5.603,3.0862,3.296,31.3931,9.5246,0.9858,0.2961,0.3004,3.9105,0,0,1.2508,0.4131,0.3303,0.7848,152.1056,-0.8639,-0.6855,0.9128,?,?,?,?,?,TASCA_GIACCA_BASSA
0.8581,6.2215,2.4943,14.4043,-0.2186,-1.5618,10.0862,3.1759,14.9118,-3.5576,-0.3147,3.6258,1.9041,13.7149,-0.8562,3.1928,13.0139,3.6075,15.6675,0.0028,-0.5494,-2.7268,0.2688,4.9628,-0.4891,-0.0986,0.7854,1.3099,0.6914,1.6679,0.8804,0.5278,0.6168,1.7159,0.4781,2.7818,0.775,0.2786,0.2219,0.4084,-58.3442,1.84,-262.8746,-142.8705,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9194,1.0873,0.9518,0.8754,0.0127,4.8465,-0.3942,0.3266,0.694,0.1084,-0.8297,0.0139,5.3455,187.4425,13.691,53.3386,-3.4902,-28.6581,9.0149,3.0025,34.3185,?,-109.3556,18.2466,4.2716,111.4792,?,-0.1865,-0.0489,0.2621,4.5599,3.2051,0.7029,20.7926,10.2727,0.4941,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,0.797,150.8834,-0.3283,-0.91,0.681,0,0,0,0,0,TASCA_GIACCA_BASSA
1.2232,26.4526,5.1432,26.2788,-1.115,-0.0665,12.0432,3.4703,15.9583,-1.0764,-1.2264,15.2885,3.91,21.284,-1.0184,6.2664,17.5219,4.1859,17.1194,0.0314,-18.3921,-0.9974,0.1952,0.0542,-0.0106,-0.1957,1.4821,1.3154,1.2287,0.8875,0.829,0.9341,2.1965,1.7302,1.5097,0.7877,0.6873,0.8725,1.6746,1.29,-24.9611,0.7703,-14.9056,-19.3492,1.6167,1.1783,0.703,0.7288,0.4348,0.5966,1.6467,1.2347,1.535,0.7498,0.9322,1.2433,0.0116,9.5928,0.6951,-0.1012,0.2892,-0.2032,0.0482,-0.3458,-36.0719,58.18,7.6276,43.4631,?,-5.7319,228.5158,15.1167,45.34,-1.8069,10.7425,173.9144,13.1877,40.7333,-0.0546,6.2932,-3.3579,-0.5336,0.5046,0.5784,1.1463,0.2546,0.3345,1.314,1.4891,20.6256,13.8508,0,0,0.4182,0.9586,1.067,1.1131,0.2572,61.0518,0.2321,0.9018,0.4899,0.0811,0.0745,0.273,1,0,TASCA_GIACCA_BASSA
