@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.192,3.6728,1.9165,13.6304,-0.9635,-0.2896,1.8176,1.3482,8.7369,-1.2141,-0.1705,2.0652,1.4371,8.6294,-0.8969,2.0838,3.3634,1.834,8.2007,0.0123,-0.6631,-1.1261,0.0922,1.6983,-0.139,-0.0818,1.4215,1.3336,1.045,0.9381,0.7351,0.7836,2.0207,1.7784,1.092,0.8801,0.5404,0.614,1.3961,1.6393,-65.6107,1.1742,-46.9957,-40.023,1.7592,1.5259,0.8361,0.8674,0.4753,0.5479,1.5601,1.5795,1.6621,1.0125,1.0654,1.0523,0.0028,3.0515,0.5642,0.2904,0.2413,0.1745,-0.0188,0.1488,-5.6946,540.7371,23.2538,61.499,-3.8812,-31.4024,106.0026,10.2958,42.0593,?,-18.9888,77.2395,8.7886,44.6991,-1.3955,0.1813,0.2999,1.6537,2.2586,2.6459,1.1715,5.1012,7.0008,1.3724,1.1626,1.8779,1.6152,0,0.6752,0,1.4622,1.3758,0.9409,0.2653,70.5261,-0.7901,-0.9321,0.7798,3.4143,0.2998,0.5475,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1599,0.0833,0.2885,1.877,-0.8129,-0.0992,0.0839,0.2896,1.3154,-0.8146,0.0057,0.1128,0.3358,1.5795,-0.4612,0.5006,0.0647,0.2544,1.0785,0.0759,-1.6128,28.1694,0.3194,-17.4666,-0.1981,0.0113,0.9962,0.8593,1.1342,0.8626,1.1385,1.3199,0.9924,0.7384,1.2863,0.744,1.2962,1.7421,1.4252,1.6883,-9.4967,1.1846,-6.6633,-5.6251,1.4282,0.9578,0.8871,0.6706,0.6211,0.9262,1.4269,1.1884,1.7404,0.8328,1.2197,1.4645,0.0013,0.7749,-0.5177,-0.5291,-0.0661,0.6655,0.226,0.6077,-15.7792,0.1832,0.4281,16.6794,?,-46.969,0.2212,0.4703,47.699,?,5.3745,0.8436,0.9185,2.9404,0.5701,0.3359,-2.9359,-8.7392,0.9102,0.4661,0.5121,0.8284,0.2172,0.2622,0.3497,-4.2783,-12.2348,1,0,0,0.3497,5.6725,16.2221,0.3535,68.1229,-0.2983,-0.3118,0.8975,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2536,0.1598,0.3998,2.6349,-1.1567,-0.0801,0.0982,0.3134,1.9636,-0.6828,-0.2145,0.0351,0.1873,0.947,-2.117,0.5381,0.1203,0.3469,1.7976,0.0192,-3.166,-1.1824,0.4713,0.3735,-0.1489,-0.3986,1.2754,2.1339,1.1525,1.6731,0.9036,0.5401,1.6266,4.5535,1.3281,2.7993,0.8165,0.2917,1.7737,2.1972,-40.0827,1.2387,-22.5981,-18.2427,1.047,4.0214,0.6666,3.8409,0.6367,0.1658,1.3419,2.7824,1.4658,2.0736,1.0924,0.5268,0.0023,0.8246,-0.7125,-0.1403,0.2274,0.4198,0.0399,0.1104,-45.8758,1.6137,1.2703,47.0398,?,-13.6369,2.0845,1.4438,17.4591,?,12.0058,1.7112,1.3081,5.3391,0.6537,3.3641,-3.8211,-1.1359,0.8799,0.9711,1.1037,0.7742,0.943,1.2181,2.6943,-4.6667,-1.7321,1,0,0,2.6943,8.8105,3.2701,0.338,71.5185,-0.9721,0.6502,-0.6097,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1952,5.1577,2.2711,12.4513,-1.0663,-0.4703,1.1485,1.0717,5.4732,-2.0447,-0.4202,5.0656,2.2507,15.3371,-0.5377,2.8366,3.7612,1.9394,10.882,0.023,-0.4151,-0.4645,0.0688,1.119,-0.1658,-0.1482,2.1192,1.0091,1.171,0.4761,0.5526,1.1605,4.491,1.0182,1.3713,0.2267,0.3053,1.3468,1.7481,1.1981,-25.0432,0.6854,-14.3257,-20.9025,3.3522,0.6042,0.541,0.1802,0.1614,0.8955,2.275,0.8118,1.1442,0.3569,0.503,1.4094,0.0046,4.1883,-0.0263,0.2788,0.313,-0.0183,-0.2572,0.2582,-38.9117,120.481,10.9764,47.9996,?,-15.2358,160.5128,12.6694,38.2187,?,4.5474,160.594,12.6726,45.0577,-0.6433,2.554,-8.5569,-3.3504,0.8664,0.8662,0.9997,0.7506,0.7502,0.9995,1.2559,2.7212,2.1667,1,0,0,1.2559,1.0653,0.8482,0.2919,66.3885,-0.95,-0.7721,0.8548,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6922,3.2831,1.8119,7.597,-2.0313,-0.9196,11.3089,3.3629,12.6792,-1.3671,0.3454,8.3721,2.8935,16.3607,-0.7173,4.1248,7.3943,2.7192,10.6596,0.0181,0.7528,-2.004,-0.1678,-2.6621,-0.2229,0.0837,0.5388,0.6262,0.6663,1.1622,1.2367,1.0641,0.2903,0.3921,0.444,1.3508,1.5294,1.1322,0.6952,0.745,-25.9139,1.0716,-37.2751,-34.7855,0.4679,0.2631,0.2309,0.5622,0.4934,0.8776,0.5992,0.4643,0.7127,0.775,1.1895,1.5348,0.0084,6.1375,0.1426,-0.4012,-0.3732,0.0445,-0.3474,0.4287,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,19.7361,135.0831,11.6225,46,0.2069,TASCA_SINISTRA_DIETRO_PANTALONI
-0.6036,2.7405,1.6555,8.3253,-2.2436,-1.5933,8.775,2.9623,12.9363,-1.3041,0.1371,7.376,2.7159,14.9158,-0.4838,3.9067,6.5512,2.5595,10.6204,0.0353,0.3789,-4.4029,-0.1545,-11.6212,-0.4078,0.0351,0.5588,0.6095,0.6468,1.0907,1.1574,1.0611,0.3123,0.3715,0.4183,1.1897,1.3395,1.1259,0.7865,1.1841,-14.8141,1.5055,-18.8352,-12.5112,0.4571,0.2553,0.2331,0.5585,0.51,0.9131,0.6436,0.5582,0.7839,0.8673,1.2181,1.4044,0.012,5.7971,0.6223,-0.2547,-0.5605,-0.0873,-0.508,0.4621,19.8893,55.9192,7.4779,25.7401,0.3549,-13.7749,118.1265,10.8686,53.3386,-0.6018,-36.1235,43.9598,6.6302,39.8987,?,-1.4439,-0.5506,0.3813,0.688,1.1279,1.6393,0.4734,1.2721,2.6871,-0.7065,-0.3549,0.5023,1.1982,0,0,0.4826,0.6451,1.3369,0.3019,72.8259,0.9037,0.7825,0.9325,16.3264,3.0671,1.7513,8,0.6522,TASCA_SINISTRA_DIETRO_PANTALONI
-0.9571,3.7153,1.9275,9.6847,-2.3916,-1.5766,11.8536,3.4429,15.4403,-1.5099,0.0961,10.6032,3.2563,20.337,-0.4128,4.4985,9.3467,3.0572,15.5462,0.0141,0.6071,-9.9628,-0.2128,-16.4112,-0.3505,0.0214,0.5599,0.5919,0.6305,1.0573,1.1261,1.0651,0.3134,0.3504,0.3975,1.1179,1.2682,1.1344,0.7352,1.1492,-30.6271,1.5631,-41.6562,-26.6503,0.4642,0.1984,0.1811,0.4274,0.3901,0.9128,0.6272,0.4762,0.623,0.7592,0.9932,1.3082,0.0129,6.5781,0.0372,-0.3241,-0.4206,0.0106,-0.4393,0.4949,22.0327,49.1171,7.0084,25.1404,0.3856,-7.9979,239.2514,15.4678,59.0378,-0.4407,-34.4607,91.8478,9.5837,39.5996,?,-2.7548,-0.6394,0.2321,0.4531,0.7313,1.614,0.2053,0.5348,2.6049,-0.8738,-0.3985,0.456,0.9985,0,0,0.4258,0.6349,1.4909,0.2914,71.9286,0.4331,0.4952,0.9631,13.8322,3.2166,1.7935,8,0.4667,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8912,7.4219,2.7243,21.9978,-0.8258,-1.2187,5.1502,2.2694,13.0584,-1.5605,0.5896,10.395,3.2241,19.7915,-0.3388,3.9928,9.6519,3.1068,18.6647,0.0228,0.7313,-1.5116,-0.2232,-2.0669,-0.3052,0.1477,1.2005,0.845,0.8769,0.7039,0.7305,1.0378,1.4411,0.714,0.769,0.4954,0.5336,1.077,1.2502,1.9865,-22.8035,1.589,-18.2403,-11.4791,2.3625,0.815,0.6308,0.345,0.267,0.7739,1.6846,1.1115,1.1786,0.6598,0.6996,1.0604,0.0114,5.9471,-0.2817,0.0975,-0.0946,-0.1333,-0.2096,0.6465,17.0811,94.7232,9.7326,33.0597,0.1689,-0.3385,148.5766,12.1892,50.5173,-0.4104,-37.6427,124.7122,11.1675,45.1187,?,-50.4613,-0.4538,0.009,0.7985,0.8715,1.0915,0.6375,0.7595,1.1914,-0.4572,-0.1489,0.3258,1.1106,0,0,0.6544,0.7327,1.1197,0.2891,63.5732,0.658,0.9048,0.8152,14.7762,100.4674,10.0233,56,0.1642,TASCA_SINISTRA_DIETRO_PANTALONI
0.9672,5.3024,2.3027,11.5832,-0.4393,-1.0463,3.1495,1.7747,9.3306,-1.0893,0.3728,12.609,3.5509,26.4601,-0.6314,3.9359,7.7387,2.7819,17.2631,0.0377,-0.9244,2.5946,0.2457,-2.8067,-0.2658,0.0947,1.2975,0.6485,0.8278,0.4998,0.6379,1.2765,1.6836,0.4205,0.6852,0.2498,0.407,1.6293,0.7267,0.3452,-5.2309,0.475,-7.1981,-15.153,1.8021,0.4962,0.4486,0.2753,0.2489,0.9041,1.2414,0.4378,0.671,0.3526,0.5405,1.5328,0.0104,6.0348,0.3716,0.401,0.6294,0.132,0.147,0.4923,-29.5687,34.672,5.8883,39.7186,?,-10.546,175.9013,13.2628,49.7391,-2.2509,-25.0429,24.0805,4.9072,32.6385,?,2.8038,1.1807,0.4211,0.444,1.1999,2.7027,0.1971,1.4398,7.3047,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2828,68.3263,-0.6175,-0.3134,-0.4151,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.3749,4.2589,2.0637,9.8265,-0.6298,-0.5377,3.7102,1.9262,8.369,-0.9252,0.3401,5.2517,2.2917,12.8886,-0.5597,3.2602,3.1376,1.7713,8.6689,0.0342,-0.6973,1.1023,0.115,-1.5808,-0.1649,0.1043,1.0714,0.9005,1.1651,0.8405,1.0874,1.2938,1.1479,0.8109,1.3574,0.7065,1.1825,1.6738,0.9441,0.821,-12.3676,0.8696,-13.0997,-15.0647,1.387,0.7297,0.6717,0.5261,0.4843,0.9206,1.1742,0.7624,1.1335,0.6493,0.9654,1.4868,0.005,4.898,0.5818,0.5766,0.3312,0.1324,0.1644,0.3584,-23.5127,110.637,10.5184,38.4598,?,-14.0188,297.9479,17.2612,47.3984,-1.9368,-26.6812,7.0202,2.6496,29.5792,?,1.6772,0.8812,0.5254,0.6094,3.9699,6.5147,0.3713,15.7597,42.4413,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.26,69.4915,-0.861,-0.7434,0.4236,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0512,0.0166,0.1286,0.6565,-0.6338,-0.0197,0.0086,0.0928,0.5492,-1.0321,-0.1522,0.0083,0.0909,0.459,-5.9168,0.2259,0.0086,0.0925,0.4628,0.0767,-2.5997,-0.3366,0.2267,0.1295,-0.0872,-0.6735,1.3864,1.4149,1.3912,1.0205,1.0034,0.9833,1.9222,2.0018,1.9354,1.0414,1.0069,0.9668,0.9128,0.6486,-6.6285,0.7105,-7.2614,-10.2198,1.4866,6.0554,0.8017,4.0733,0.5393,0.1324,1.1952,1.4303,1.4185,1.1967,1.1869,0.9918,0.0011,0.3352,-0.2763,-0.2729,0.5476,-0.3143,-0.0567,-0.6561,-46.209,0.0694,0.2635,46.8597,?,0.0677,0.527,0.7259,2.2797,-1,-8.1116,0.0803,0.2834,8.8791,?,-682.7357,5.6966,-0.0083,0.363,0.9296,2.561,0.1318,0.8642,6.559,41.1111,5.2775,0.1284,0,1,0,20.5556,5.2775,0.2567,0.3213,54.9877,0.1214,0.311,0.6657,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.025,0.0287,0.1693,0.9355,-1.0605,-0.0826,0.0234,0.153,0.7222,-1.0829,-0.1547,0.016,0.1265,0.6161,-2.8138,0.2938,0.0132,0.1147,0.508,0.1084,-0.3027,-0.1617,0.0852,0.5341,-0.2813,-0.5267,1.1066,1.3385,1.4754,1.2096,1.3333,1.1023,1.2245,1.7916,2.1769,1.4631,1.7777,1.215,1.2823,1.0593,-7.7956,0.8261,-6.0794,-7.3594,1.3093,2.8104,0.7968,2.1465,0.6086,0.2835,1.2953,1.5184,1.8415,1.1723,1.4217,1.2128,0.0012,0.4427,0.114,-0.1678,0.1402,-0.2659,0.0604,-0.5341,-46.3543,0.0603,0.2456,46.7987,?,-1.9193,7.0681,2.6586,9.5978,-7.8967,-6.956,0.9362,0.9676,8.5785,?,24.1523,6.6639,0.2759,0.0924,0.2539,2.7477,0.0085,0.0645,7.55,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.3235,55.5535,-0.4569,0.0293,-0.5436,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.1052,0.0743,0.2726,1.8517,-0.8101,-0.0119,0.0147,0.1212,0.7715,-2.259,-0.2403,0.009,0.095,0.6486,-52.7719,0.3671,0.0322,0.1795,0.9699,0.0822,-8.8113,-0.4378,0.2866,0.0497,-0.0325,-0.6546,2.2502,2.8699,1.5187,1.2754,0.6749,0.5292,5.0635,8.2361,2.3066,1.6266,0.4555,0.2801,1.5496,1.3019,-9.5457,0.8401,-6.1599,-7.3323,4.3209,84.8031,0.9681,19.6261,0.224,0.0114,2.4,2.8548,1.9092,1.1895,0.7955,0.6688,0.002,0.5343,-0.2634,-0.0071,0.4308,-0.3145,-0.1351,-0.3914,-45.9483,0.0424,0.2059,46.4996,?,-0.7386,0.4813,0.6938,2.7573,-4.119,-8.717,0.1801,0.4243,9.6588,?,62.2133,5.2711,0.0847,0.2968,0.4853,1.635,0.0881,0.2355,2.6733,20.9587,4.8142,0.2297,0,1,0,16.8644,4.8142,0.2855,0.3543,55.4873,-0.5233,-0.2169,0.6063,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.209,4.3218,2.0789,14.5572,-0.7539,-0.471,4.9109,2.2161,10.0117,-1.0344,0.1521,3.5748,1.8907,13.047,-0.3906,3.0697,3.6729,1.9165,11.1655,0.0128,0.4438,-1.3739,-0.0681,-3.096,-0.1534,0.0496,0.9381,1.0995,1.0847,1.1721,1.1563,0.9866,0.88,1.209,1.1767,1.3738,1.3371,0.9733,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0037,4.6137,0.3162,0.1641,-0.2254,0.1433,-0.1064,0.2383,0.5979,147.974,12.1645,31.5582,-1.5911,-26.9955,75.3875,8.6826,47.1588,?,-110.5208,10.3465,3.2166,114.8987,?,-0.0221,-0.0054,0.2443,1.401,3.7818,2.6993,1.9628,14.3019,7.2863,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.7793,148.8116,0.9372,-0.6813,-0.8621,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1463,3.7322,1.9319,10.7926,-1.3161,-0.4719,4.2579,2.0635,9.3741,-1.6713,0.1871,2.374,1.5408,12.3374,-0.7605,2.6455,3.6448,1.9091,8.7038,0.0052,0.3099,-0.7816,-0.0553,-2.5218,-0.1784,0.0707,0.9362,1.2538,1.0119,1.3392,1.0808,0.8071,0.8765,1.5721,1.024,1.7936,1.1682,0.6513,1.0457,1.1507,-136.0761,1.1005,-130.1344,-118.2552,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.24,0.7598,1.077,1.4175,0.0036,3.8922,0.4741,0.421,-0.2169,-0.0797,-0.3568,0.0355,6.3591,74.1846,8.613,27.478,-1.3016,-25.0547,24.7548,4.9754,45.2393,?,-111.7151,3.0972,1.7599,114.119,?,-0.2538,-0.0569,0.2243,1.7311,4.8941,2.8271,2.9968,23.9519,7.9926,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.7908,146.8843,0.9558,-0.4255,-0.6223,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.247,3.5466,1.8832,13.1818,-2.551,-0.3086,2.7772,1.6665,9.8208,-0.9219,0.097,4.8598,2.2045,15.9643,-1.1967,2.4192,5.4968,2.3445,9.6586,0.0078,0.8003,-2.545,-0.1021,-3.1799,-0.1276,0.0401,1.1301,0.8543,0.8032,0.7559,0.7108,0.9403,1.2771,0.7298,0.6452,0.5715,0.5052,0.8841,2.0101,1.0889,-125.5265,0.5417,-62.4469,-115.2824,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3648,0.6152,1.0168,1.6529,0.0028,3.5144,0.1703,0.1342,-0.3544,0.1559,-0.0039,0.1057,3.5381,115.386,10.7418,28.7994,-1.2967,-31.5963,86.3373,9.2918,51.4786,?,-109.1661,15.4461,3.9301,111.7798,?,-0.112,-0.0324,0.2894,1.1561,2.7332,2.3642,1.3365,7.4703,5.5896,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.7735,151.4608,0.9598,-0.9031,-0.9283,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.209,4.3218,2.0789,14.5572,-0.7539,-0.471,4.9109,2.2161,10.0117,-1.0344,0.1521,3.5748,1.8907,13.047,-0.3906,3.0697,3.6729,1.9165,11.1655,0.0128,0.4438,-1.3739,-0.0681,-3.096,-0.1534,0.0496,0.9381,1.0995,1.0847,1.1721,1.1563,0.9866,0.88,1.209,1.1767,1.3738,1.3371,0.9733,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0037,4.6137,0.3162,0.1641,-0.2254,0.1433,-0.1064,0.2383,0.5979,147.974,12.1645,31.5582,-1.5911,-26.9955,75.3875,8.6826,47.1588,?,-110.5208,10.3465,3.2166,114.8987,?,-0.0221,-0.0054,0.2443,1.401,3.7818,2.6993,1.9628,14.3019,7.2863,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.7793,148.8116,0.9372,-0.6813,-0.8621,0,0,0,0,0,TASCA_GIACCA_ALTA
