@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.6044,3.2183,1.794,10.2939,-0.7187,4.2065,25.0812,5.0081,23.2926,-0.8099,9.9215,7.1622,2.6762,33.3774,0.0171,11.9,10.3471,3.2167,33.5605,0.0367,-0.1437,-0.0609,-0.0508,0.424,0.3535,0.8337,0.3582,0.6703,0.5577,1.8713,1.5569,0.832,0.1283,0.4494,0.311,3.5019,2.424,0.6922,0.413,-7.4235,-3.363,-17.9755,-8.1433,0.453,0.4654,0.1764,0.1719,0.379,0.3694,0.9746,0.4419,0.3084,0.3067,0.6979,0.694,0.9945,0.029,17.4113,-0.0843,-0.3026,-0.4497,-0.0257,0.0299,0.9372,0.4873,7.7748,2.7883,8.4513,-0.1843,2.5669,4.6066,2.1463,9.492,-0.7233,8.7225,0.8373,0.9151,3.1404,0.6671,0.1898,0.0559,0.2943,1.2991,3.0472,2.3455,1.6878,9.2853,5.5016,0.3301,-0.209,-0.633,1.2956,0.7564,0.5838,0.8904,2.6911,3.0225,0.0245,13.9171,-0.7035,-0.9752,0.6514,0.6398,0.2305,0.4801,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1189,2.2935,1.5144,14.1107,-0.6505,4.108,8.6147,2.9351,21.2032,-0.269,9.9771,4.4775,2.116,25.4055,0.1448,11.2474,5.3137,2.3051,25.5168,0.155,-0.029,-0.0119,-0.0106,0.4117,0.3652,0.8871,0.516,0.7157,0.657,1.3871,1.2733,0.9179,0.2662,0.5122,0.4316,1.924,1.6212,0.8426,1.2373,-1.2931,-1.1879,-1.0451,-0.9601,0.9186,0.5117,0.2878,0.2831,0.5625,0.5533,0.9837,0.6655,0.5554,0.553,0.8346,0.831,0.9956,0.0285,15.5179,0.2083,0.2624,0.3925,0.0877,0.317,0.9407,1.5762,9.8701,3.1417,10.7263,-0.1179,3.0609,1.9242,1.3872,6.1455,-0.1905,8.3895,2.1118,1.4532,9.2463,0.0031,0.515,0.1879,0.3649,2.2648,2.1619,0.9545,5.1295,4.6738,0.9112,1.1506,-38.7906,-33.712,1.8587,1.0344,0.5565,1.7454,1.1601,0.6646,0.0239,13.9191,-0.6502,-0.8447,0.4867,6.3298,10.0311,3.1672,13,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5463,2.8638,1.6923,8.9758,-0.7671,-0.1015,22.065,4.6973,30.5656,-0.9001,9.922,12.6907,3.5624,22.8646,0.1138,10.981,15.7923,3.974,26.9616,0.1144,-5.3817,0.0551,0.0497,-0.0102,-0.0092,0.9036,0.3603,0.475,0.4258,1.3186,1.182,0.8964,0.1298,0.2257,0.1813,1.7387,1.3972,0.8036,0.2691,-1.3265,-1.119,-4.9294,-4.1582,0.8436,0.3158,0.1969,0.1668,0.6235,0.5284,0.8475,0.2937,0.3926,0.3329,1.3368,1.1337,0.848,0.0266,14.7888,-0.5101,0.065,0.205,-0.3695,-0.3505,0.9436,4.9952,16.4868,4.0604,11.3148,-0.1959,2.3154,10.3611,3.2189,11.4372,-0.3307,4.2264,21.1302,4.5968,13.1683,-0.4244,2.1573,1.1819,0.5478,1.2614,0.8833,0.7002,1.5912,0.7803,0.4903,0.6522,0.4725,0.7244,1.1008,1.0234,0.9297,0.9893,0.8592,0.8685,0.0186,14.5937,-0.3955,-0.6226,-0.4073,1.8342,0.3041,0.5514,2,0.3333,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6281,5.1149,2.2616,18.6858,-0.7447,2.6846,32.6332,5.7125,34.1424,-0.4982,10.1797,13.0387,3.6109,26.1195,0.0866,11.9539,19.118,4.3724,26.0883,0.1078,-0.234,-0.0617,-0.0525,0.2637,0.2246,0.8516,0.3959,0.6263,0.5172,1.582,1.3065,0.8258,0.1567,0.3923,0.2675,2.5028,1.7069,0.682,0.7025,-3.2193,-2.5312,-4.5827,-3.6032,0.7863,0.47,0.3745,0.3663,0.7969,0.7794,0.978,0.5473,0.7154,0.7163,1.3072,1.3087,1.0012,0.0283,16.7382,0.2925,-0.1015,0.0242,0.0427,0.4018,0.8784,5.7794,10.1898,3.1922,10.3419,-0.1391,2.7993,10.0582,3.1715,10.6852,-0.2826,5.2312,7.312,2.7041,8.4552,0.0913,2.0646,1.1048,0.5351,1.0065,1.1805,1.1728,1.0131,1.3936,1.3756,0.5363,-1.4864,-2.7713,1.0898,0.9758,0.8954,0.9679,1.2231,1.2637,0.0222,14.7053,-0.3143,-0.6467,-0.3929,1.6005,1.4088,1.1869,4,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4351,0.1651,0.4064,1.4569,-3.0624,11.1538,1.3891,1.1786,6.3105,0.5729,9.5649,0.9295,0.9641,5.5482,0.5712,14.7066,2.2837,1.5112,8.376,0.5736,-0.039,-0.0455,-0.0296,1.1661,0.7584,0.6504,0.3448,0.4215,0.2689,1.2225,0.7799,0.638,0.1189,0.1777,0.0723,1.4945,0.6083,0.407,-0.1298,-0.1486,-0.0975,1.145,0.7511,0.656,0.0243,0.0277,0.0183,1.1417,0.7521,0.6587,0.2309,0.2626,0.1739,1.1374,0.7534,0.6624,0.0398,21.1922,0.056,-0.0055,0.0226,0.9757,0.9956,0.9918,7.2659,0.0328,0.181,0.6365,0.9146,6.4696,0.0384,0.196,0.6808,0.9021,-1.2006,0.0086,0.0926,1.342,?,1.1231,-6.0516,-5.3885,0.9237,1.9547,2.1161,0.8532,3.8208,4.478,1.0856,-5.0767,-4.6763,1.0709,0,0,0.935,0.4743,0.5073,0.0266,14.9361,-0.997,0.1565,-0.0758,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.216,0.822,0.9067,4.0405,-0.3835,7.4104,2.6976,1.6424,7.3969,0.3309,9.619,1.0645,1.0317,5.5687,0.5771,12.2433,2.1701,1.4731,6.7928,0.5774,0.0292,0.0225,0.0176,0.7704,0.6053,0.7857,0.552,0.8788,0.6155,1.5919,1.115,0.7004,0.3047,0.7722,0.3788,2.5342,1.2431,0.4905,-0.3061,-0.1474,-0.1207,0.4814,0.3942,0.8189,0.2642,0.2218,0.1817,0.8395,0.6878,0.8193,0.5462,0.7256,0.5948,1.3283,1.0889,0.8198,0.0328,17.6975,0.3338,-0.0903,0.2173,0.281,0.8509,0.7392,7.3241,0.0567,0.2381,0.9076,0.8819,6.4335,0.0753,0.2744,1.0764,0.8481,-0.819,0.3327,0.5768,1.6264,-20.8728,1.1384,-8.9423,-7.855,0.8677,0.4128,0.4758,0.7529,0.1704,0.2264,1.127,-4.3659,-3.8738,1.0839,103.3346,95.333,0.8431,0.558,0.6619,0.0264,14.585,-0.9724,-0.214,0.4339,1.8946,0.9105,0.9542,3,0.25,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0063,0.0276,0.1662,1.7504,-4.6226,6.4441,0.0541,0.2325,2.2405,0.6862,9.8605,0.0217,0.1473,1.0449,0.9006,11.7827,0.0289,0.1699,0.9985,0.9192,-0.001,-0.0006,-0.0005,0.6535,0.5469,0.8369,0.7148,1.1281,0.9782,1.5781,1.3684,0.8671,0.511,1.2726,0.9569,2.4904,1.8726,0.7519,-0.2937,-0.1519,-0.1267,0.5173,0.4314,0.834,0.0436,0.0296,0.0252,0.679,0.5779,0.8512,0.7812,1.6752,1.7531,2.1443,2.244,1.0465,0.0303,16.415,0.1431,-0.402,-0.2266,-0.0667,0.673,0.6863,7.7851,0.0134,0.1156,0.3752,0.953,5.6449,0.0218,0.1476,0.4789,0.9183,-1.9129,0.0028,0.053,2.1117,?,1.3791,-4.0697,-2.9509,0.7828,2.1809,2.786,0.6128,4.7562,7.7617,1.4131,-3.6027,-2.5496,1.3616,0,0,0.7835,0.1777,0.2268,0.0252,15.3429,-0.9951,0.6939,-0.6214,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0185,0.205,0.4528,1.919,-0.9739,5.6802,0.6011,0.7753,3.2359,0.5497,9.8939,0.3106,0.5573,3.3562,0.7232,11.4424,0.3424,0.5851,2.6761,0.7948,0.0033,0.0019,0.0016,0.5741,0.4964,0.8647,0.584,0.8125,0.7739,1.3911,1.3251,0.9525,0.3411,0.6601,0.5989,1.9353,1.7558,0.9072,-0.2397,-0.108,-0.0913,0.4505,0.3809,0.8456,0.1353,0.0802,0.0745,0.5927,0.5509,0.9294,0.593,0.5718,0.7171,0.9642,1.2092,1.2542,0.0305,15.957,0.0143,-0.3071,-0.2327,-0.0887,0.5844,0.7545,8.2075,0.0457,0.2137,0.7319,0.9148,5.078,0.2364,0.4862,1.4774,0.7392,-1.6051,0.1628,0.4035,2.2132,?,1.6163,-5.1133,-3.1637,0.4395,0.5296,1.2049,0.1931,0.2804,1.4519,1.8769,-3.5506,-1.8917,1.5165,0,0,0.4954,0.3307,0.6676,0.0262,14.8906,-0.9921,-0.8995,0.9421,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0957,0.0167,0.1291,2.4173,-0.7158,4.0036,0.0971,0.3116,5.5728,0.147,9.9506,0.0395,0.1987,3.8645,0.6663,10.7297,0.0785,0.2801,5.3579,0.596,0.0239,0.0096,0.0089,0.4023,0.3731,0.9274,0.4143,0.6496,0.4608,1.568,1.1123,0.7094,0.1716,0.4219,0.2123,2.4585,1.2372,0.5032,-1.0503,-0.1307,-0.1276,0.1244,0.1215,0.9765,0.2156,0.1216,0.1062,0.5641,0.4926,0.8734,0.4338,0.6255,0.4512,1.4421,1.0401,0.7213,0.0282,14.0669,-0.8604,-0.8651,-0.9073,0.7987,0.9209,0.9646,8.9908,0.0029,0.0541,0.1804,0.9801,3.767,0.0105,0.1026,0.3479,0.913,-1.0592,0.0091,0.0952,1.1947,?,2.3867,-8.4884,-3.5565,0.5272,0.5681,1.0776,0.2779,0.3227,1.1611,2.4296,-7.4278,-3.0572,2.2634,0,0,0.5185,0.151,0.2912,0.0258,13.8171,-0.9936,0.9532,-0.935,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1541,0.7454,0.8634,5.7536,-1.2851,0.2659,5.3459,2.3121,12.1843,-0.6905,10.1453,3.9971,1.9993,13.7363,0.3066,10.4296,4.3334,2.0817,14.6983,0.2928,0.5795,0.0152,0.0148,0.0262,0.0255,0.9727,0.3734,0.4318,0.4148,1.1565,1.1107,0.9604,0.1394,0.1865,0.172,1.3374,1.2336,0.9224,0.6501,-0.5328,-0.5318,-0.8195,-0.818,0.9982,0.3494,0.1271,0.1212,0.3638,0.3468,0.9532,0.4722,0.4189,0.3914,0.887,0.829,0.9346,0.0276,12.4508,0.0447,0.1624,0.1529,0.3756,0.3999,0.9825,1.6457,10.0574,3.1713,9.8539,-0.0705,2.1435,2.129,1.4591,6.1006,-0.5446,8.6425,1.9668,1.4024,6.1928,0.3431,0.7678,0.1904,0.248,2.1735,2.2613,1.0404,4.724,5.1135,1.0824,0.3018,-0.2007,-0.665,2.3305,0.9764,0.419,1.6152,1.5912,0.9851,0.0246,13.3798,-0.7923,-0.8936,0.6249,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.569,3.234,1.7983,12.5815,-0.5959,3.7459,29.0053,5.3857,21.317,-0.6558,9.756,7.89,2.8089,18.5985,0.0514,11.8393,9.495,3.0814,17.744,0.1095,-0.1519,-0.0583,-0.0481,0.384,0.3164,0.824,0.3339,0.6402,0.5836,1.9173,1.7478,0.9116,0.1115,0.4099,0.3406,3.6762,3.0548,0.831,0.5564,-4.6609,-2.1522,-8.3764,-3.8678,0.4618,0.6124,0.4021,0.3956,0.6566,0.6461,0.9839,0.5902,0.6765,0.7091,1.1462,1.2014,1.0482,0.0284,16.6939,0.1033,0.0424,-0.0774,-0.0111,0.4097,0.8346,4.9764,19.0417,4.3637,12.3574,-0.2635,2.6983,9.572,3.0939,11.7496,-0.3258,4.9114,11.3916,3.3751,9.3398,-0.0639,1.8442,1.0132,0.5494,1.4104,1.2929,0.9167,1.9893,1.6716,0.8403,0.8926,4.5941,5.1468,1.1036,1.1141,1.0095,1.0517,1.3231,1.258,0.0204,14.1451,-0.4539,-0.7291,-0.2101,0.7527,0.9959,0.998,3,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0321,3.5583,1.8863,9.0514,-0.8975,-0.0162,6.5529,2.5599,13.4831,-1.6851,10.0141,2.168,1.4724,12.4927,0.345,10.4925,2.4695,1.5715,13.263,0.3443,-1.9858,0.0032,0.0031,-0.0016,-0.0015,0.9544,0.7369,1.2811,1.2004,1.7386,1.629,0.937,0.543,1.6413,1.4409,3.0226,2.6536,0.8779,0.506,-0.6506,-0.6148,-1.2858,-1.2151,0.945,0.9499,0.2501,0.2358,0.2633,0.2483,0.943,0.6713,0.7245,0.6825,1.0793,1.0166,0.9419,0.0261,13.392,0.1984,0.5196,0.5766,0.2556,0.0397,0.94,1.5517,5.9721,2.4438,7.0137,-0.0487,2.17,9.8521,3.1388,9.763,-1.2397,8.5171,0.6824,0.8261,2.7803,0.6971,0.7151,0.1822,0.2548,0.7786,2.9583,3.7997,0.6062,8.7516,14.4374,0.0603,-0.0509,-0.8446,1.5343,0.7287,0.4749,0.7184,2.5226,3.5115,0.0233,13.9183,-0.7911,-0.956,0.9008,4.6423,34.2506,5.8524,18,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.04,3.64,1.9079,11.3379,-0.6279,2.6796,38.8605,6.2338,33.9986,-0.1934,10.042,20.8197,4.5629,26.2409,-0.0641,11.7212,33.9572,5.8273,30.8063,0.0851,-0.0149,-0.004,-0.0034,0.2668,0.2286,0.8567,0.3061,0.4181,0.3274,1.3662,1.0698,0.783,0.0937,0.1748,0.1072,1.8665,1.1444,0.6131,0.7936,2.7673,-1.5254,3.4869,-1.9221,-0.5512,0.2445,0.2824,0.2068,1.1552,0.846,0.7323,0.3335,0.4321,0.368,1.2956,1.1036,0.8518,0.0279,15.8636,-0.0076,-0.079,-0.049,0.2658,0.6483,0.8647,6.2105,7.9642,2.8221,9.6296,-0.029,3.3368,11.5816,3.4032,12.5618,-0.3234,3.5952,13.9878,3.74,10.7563,-0.1993,1.8612,1.7274,0.9281,0.8293,0.7546,0.9099,0.6877,0.5694,0.828,0.0884,0.1517,1.7172,0.9859,1.0435,1.0583,0.7666,0.8953,1.1678,0.0213,14.2886,-0.3761,-0.4776,-0.5775,2.9892,0.387,0.6221,3,0.25,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4332,0.4073,0.6382,3.5226,-1.6404,4.4042,2.7856,1.669,7.7838,0.035,9.8006,1.3581,1.1654,6.1099,0.5427,10.8633,2.1768,1.4754,6.2269,0.5628,-0.0984,-0.0442,-0.0399,0.4494,0.4054,0.9022,0.3824,0.5476,0.4325,1.4322,1.1312,0.7899,0.1462,0.2999,0.1871,2.0511,1.2797,0.6239,-7.7444,-0.3018,-0.273,0.039,0.0352,0.9044,0.1654,0.0999,0.0937,0.6038,0.5663,0.938,0.4526,0.5765,0.5657,1.274,1.25,0.9812,0.0292,14.8344,-0.2549,-0.1094,-0.1964,0.4073,0.7311,0.917,-0.8797,0.8127,0.9015,3.5232,-1.9939,2.316,0.2102,0.4584,1.7873,0.3869,9.4338,0.0129,0.1134,0.3944,0.9591,-0.3798,-0.0932,0.2455,1.9665,7.9494,4.0424,3.8672,63.1926,16.3408,-2.0803,-0.2538,0.122,0.4037,0.1221,0.3025,1.9712,8.9334,4.5319,0.0265,12.739,0.4475,0.4169,-0.5226,2.1658,0.1383,0.3719,1,0.6667,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0312,4.5089,2.1234,17.4767,-0.6766,2.8156,26.2833,5.1267,22.1578,-0.691,10.0852,34.6054,5.8826,41.9598,-0.2407,12.284,24.1412,4.9134,31.6051,0.0685,0.0111,0.0031,0.0025,0.2792,0.2292,0.821,0.4142,0.361,0.4322,0.8715,1.0434,1.1973,0.1715,0.1303,0.1868,0.7595,1.0887,1.4335,0.779,0.8663,-3.0334,1.1121,-3.8941,-3.5016,0.7955,0.3082,0.3072,0.3875,0.3862,0.9967,0.7887,0.4165,0.553,0.5281,0.7011,1.3276,0.0282,15.4935,-0.3687,0.1284,0.2692,0.022,0.1424,0.7745,1.4749,10.5422,3.2469,9.0425,-0.2433,4.5972,3.9394,1.9848,6.6535,0.3009,6.1332,20.7558,4.5559,10.6163,-0.1324,0.3208,0.2405,0.7496,1.6359,0.7127,0.4357,2.6761,0.5079,0.1898,-0.6179,1.4251,-2.3062,0.7642,0.7758,1.0152,1.359,0.8517,0.6267,0.021,13.5143,0.7396,-0.9651,-0.8892,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0435,0.3843,0.6199,2.543,-0.9744,5.0181,0.7568,0.8699,4.4127,0.3472,9.9936,0.7073,0.841,4.8093,0.6492,11.231,0.7677,0.8762,4.912,0.6672,0.0087,0.0044,0.0039,0.5021,0.4468,0.8898,0.7126,0.7371,0.7075,1.0344,0.9929,0.9599,0.5078,0.5433,0.5005,1.07,0.9858,0.9213,-0.5346,-0.141,-0.1274,0.2637,0.2383,0.9039,0.1905,0.0939,0.0873,0.493,0.458,0.9289,0.5763,0.5288,0.5177,0.9175,0.8983,0.9791,0.0314,15.5209,0.8307,-0.2097,0.176,0.0878,0.5112,0.899,8.5713,0.0217,0.1474,0.5752,0.9357,4.7481,0.0723,0.2688,1.0716,0.7894,-0.1336,0.0459,0.2142,0.6948,-3.3004,1.8052,-64.1344,-35.5272,0.5483,0.688,1.2549,0.3006,0.4734,1.5748,2.0845,-15.6977,-7.5308,1.7585,55.3694,31.4872,0.5368,0.8278,1.5422,0.0275,13.4966,-0.9974,0.8457,-0.809,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0671,0.015,0.1225,0.8357,-0.4112,6.5982,0.1175,0.3428,2.9333,0.6341,9.8934,0.0105,0.1024,1.5798,0.8513,11.8956,0.0571,0.239,2.8337,0.7873,0.0102,0.0068,0.0056,0.6669,0.5547,0.8317,0.3573,1.1962,0.5124,3.3476,1.434,0.4284,0.1277,1.4309,0.2626,11.2062,2.0565,0.1835,-0.0479,-0.0269,-0.0232,0.5621,0.4847,0.8623,0.0739,0.0557,0.0445,0.7546,0.6018,0.7974,0.2849,0.529,0.2949,1.8567,1.0351,0.5575,0.0312,16.589,0.7326,0.2756,0.7033,0.3578,0.9441,0.6471,7.8899,0.0291,0.1707,0.6092,0.9249,5.7188,0.057,0.2388,0.8384,0.8658,-1.0608,0.0022,0.047,1.1237,?,1.3796,-7.4375,-5.3909,0.7149,3.6317,5.0803,0.511,13.189,25.8094,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0257,14.6695,-0.9991,-0.972,0.9748,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
