@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0795,3.8475,1.9615,8.9722,-0.9773,3.9623,17.3054,4.16,16.1868,-0.4034,9.6399,6.8626,2.6197,12.0601,0.1916,11.2988,8.9872,2.9979,12.1395,0.3258,0.0201,0.0082,0.007,0.411,0.3507,0.8532,0.4715,0.7488,0.6543,1.588,1.3876,0.8738,0.2223,0.5606,0.4281,2.5217,1.9256,0.7636,0.9531,-1.5511,-0.7559,-1.6274,-0.7931,0.4873,0.3934,0.3041,0.252,0.7731,0.6406,0.8286,0.5543,0.744,0.7391,1.3422,1.3334,0.9935,0.0532,15.8929,0.2215,-0.0971,-0.0616,-0.0098,0.4009,0.8721,0.2954,0.0042,0.0648,0.2519,0.4438,-0.2953,0.0065,0.0807,0.3823,?,-0.1846,0.0075,0.0868,0.3482,?,-1.0004,-1.6001,1.5994,0.8033,0.7471,0.9301,0.6453,0.5582,0.865,-0.5257,-0.5771,1.0978,0,0,1,0.6588,0.7233,1.0978,0.0023,0.7752,-0.2391,0.0706,0.7804,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.127,2.4594,1.5682,14.5812,-2.8512,9.7587,63.6714,7.9794,55.4049,-0.0462,10.1863,27.5156,5.2455,33.1663,0.1179,14.371,86.1278,9.2805,60.2884,0.0686,-0.013,-0.0125,-0.0088,0.958,0.6791,0.7088,0.1965,0.299,0.169,1.5212,0.8598,0.5652,0.0386,0.0894,0.0286,2.314,0.7393,0.3195,4.414,-2.4357,-2.4321,-0.5518,-0.551,0.9985,0.0715,0.1007,0.0585,1.4086,0.8182,0.5809,0.2632,0.4396,0.2419,1.6705,0.919,0.5501,0.0727,21.0299,-0.4616,-0.4725,-0.4756,0.9576,0.9886,0.9874,0.6136,0.0007,0.0256,0.0939,0.8579,-0.2768,0.0005,0.0226,0.3203,?,-0.1815,0.0021,0.0456,0.2334,?,-2.2171,-3.3799,1.5245,1.1336,0.5621,0.4958,1.2851,0.3159,0.2458,-1.7693,-2.4284,1.3725,0,0,1,0.2931,0.4023,1.3725,0.0036,1.0719,0.2194,-0.2753,0.2196,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.063,6.488,2.5471,16.5019,-1.9606,3.3687,15.5831,3.9475,18.2794,-0.4783,9.6855,19.4747,4.413,21.6661,-0.1165,11.3023,18.9636,4.3547,17.531,0.1828,-0.0187,-0.0065,-0.0056,0.3478,0.2981,0.8569,0.6452,0.5772,0.5849,0.8945,0.9065,1.0134,0.4163,0.3331,0.3421,0.8002,0.8217,1.027,1.8476,4.8328,-2.7875,2.6156,-1.5087,-0.5768,0.4508,0.2872,0.2598,0.6372,0.5764,0.9046,0.9028,0.7616,0.9413,0.8437,1.0427,1.2359,0.0513,15.559,0.1723,0.154,0.1243,-0.1079,0.2303,0.8947,0.3443,0.0051,0.0712,0.2135,0.5317,-0.2055,0.0115,0.1071,0.3132,?,-0.0833,0.0011,0.0327,0.162,?,-1.6752,-4.1312,2.4661,0.6642,2.179,3.2806,0.4411,4.7479,10.7626,-0.774,-1.4962,1.9332,0,0,1,0.6816,1.3177,1.9332,0.002,0.6331,-0.9094,-0.777,0.7395,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0795,3.8475,1.9615,8.9722,-0.9773,3.9623,17.3054,4.16,16.1868,-0.4034,9.6399,6.8626,2.6197,12.0601,0.1916,11.2988,8.9872,2.9979,12.1395,0.3258,0.0201,0.0082,0.007,0.411,0.3507,0.8532,0.4715,0.7488,0.6543,1.588,1.3876,0.8738,0.2223,0.5606,0.4281,2.5217,1.9256,0.7636,0.9531,-1.5511,-0.7559,-1.6274,-0.7931,0.4873,0.3934,0.3041,0.252,0.7731,0.6406,0.8286,0.5543,0.744,0.7391,1.3422,1.3334,0.9935,0.0532,15.8929,0.2215,-0.0971,-0.0616,-0.0098,0.4009,0.8721,0.2954,0.0042,0.0648,0.2519,0.4438,-0.2953,0.0065,0.0807,0.3823,?,-0.1846,0.0075,0.0868,0.3482,?,-1.0004,-1.6001,1.5994,0.8033,0.7471,0.9301,0.6453,0.5582,0.865,-0.5257,-0.5771,1.0978,0,0,1,0.6588,0.7233,1.0978,0.0023,0.7752,-0.2391,0.0706,0.7804,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.609,4.3275,2.0803,10.3808,-1.0886,9.7708,13.3293,3.6509,15.6005,0.1504,9.8194,2.158,1.469,6.7489,0.4925,14.2133,10.0584,3.1715,14.6342,0.3564,-0.0623,-0.062,-0.0428,0.9951,0.6874,0.6909,0.5698,1.4161,0.6559,2.4853,1.1512,0.4632,0.3247,2.0053,0.4302,6.1768,1.3252,0.2145,-1.9598,-0.8262,-0.6675,0.4216,0.3406,0.8079,0.2707,0.3738,0.2186,1.3808,0.8075,0.5848,0.6654,1.5381,0.7094,2.3116,1.066,0.4612,0.0734,21.2683,-0.5511,-0.3643,-0.5768,0.4834,0.9567,0.7056,-0.1455,0.0258,0.1607,0.4357,?,0.3414,0.0266,0.1631,0.4311,0.3102,0.8848,0.0144,0.12,0.3309,0.6603,-0.4261,-0.1644,0.3859,0.985,1.3386,1.3589,0.9703,1.7918,1.8467,-2.2483,-0.6774,0.3013,0,0,0.6414,1.0109,1.3167,1.3025,0.0051,1.3717,-0.9893,0.9897,-0.9817,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2612,3.6101,1.9,10.7714,-1.5026,2.9598,18.6164,4.3147,18.1321,-0.6322,9.6779,1.6784,1.2955,6.0883,0.5342,11.1687,1.6559,1.2868,8.0581,0.487,-0.0883,-0.027,-0.0234,0.3058,0.265,0.8665,0.4404,1.4666,1.4765,3.3304,3.353,1.0068,0.1939,2.1509,2.1801,11.0917,11.2423,1.0136,0.9208,-0.9263,-0.8454,-1.0059,-0.918,0.9127,0.3875,0.3293,0.274,0.8499,0.7072,0.8321,0.5941,1.7692,1.3367,2.9782,2.2502,0.7555,0.0538,16.0619,0.4255,-0.3638,-0.3424,0.1661,0.3082,0.7099,0.532,0.0047,0.0683,0.3058,0.4979,0.4432,0.0229,0.1513,0.6323,0.1219,-0.2701,0.0021,0.0454,0.3531,?,1.2004,-1.9694,-1.6406,0.4512,1.5026,3.3302,0.2036,2.2577,11.0901,3.456,-0.8587,-0.2485,0.8458,0,0,0.4836,0.8659,1.7907,0.004,1.2453,0.056,0.0878,-0.9078,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.394,1.0248,1.0123,4.7351,-1.2205,5.6661,1.0811,1.0398,5.0815,0.3702,9.9438,0.7121,0.8439,4.4449,0.6728,11.5314,0.9847,0.9923,5.1204,0.6559,-0.0695,-0.0396,-0.0342,0.5698,0.4914,0.8623,0.9736,1.1996,1.0202,1.2321,1.0478,0.8504,0.948,1.4391,1.0408,1.5181,1.0979,0.7232,-0.8715,-0.2847,-0.2666,0.3267,0.3059,0.9365,0.2643,0.157,0.1433,0.5938,0.5421,0.9129,0.9318,1.0653,0.9248,1.1432,0.9924,0.8681,0.0658,16.505,-0.3012,0.4455,0.1219,0.1726,0.6751,0.837,0.5112,0.0032,0.0565,0.1803,0.6999,-0.4498,0.0036,0.0604,0.5388,?,0.1948,0.0062,0.079,0.2588,0.1762,-1.1365,2.6247,-2.3095,0.9355,0.7157,0.7651,0.8751,0.5123,0.5854,-0.7806,7.5973,-9.7322,0,1.9126,0,0.3347,0.6967,2.0817,0.0041,1.1558,0.9893,0.9914,0.971,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2016,0.3044,0.5517,2.1742,-0.6959,9.4777,1.0005,1.0003,4.3374,0.6495,9.8558,0.7694,0.8772,4.6294,0.6525,13.6914,1.625,1.2748,5.9761,0.6714,0.0213,0.0205,0.0147,0.9616,0.6922,0.7199,0.5515,0.6289,0.4328,1.1403,0.7847,0.6881,0.3042,0.3956,0.1873,1.3003,0.6157,0.4735,-0.111,-0.1026,-0.0731,0.9246,0.6583,0.712,0.1036,0.0962,0.0705,0.9289,0.6805,0.7326,0.5013,0.4697,0.3638,0.9369,0.7258,0.7747,0.0739,19.7954,-0.5639,-0.158,-0.3746,0.8618,0.9662,0.9633,0.7255,0.0001,0.0086,0.0289,0.9608,0.0918,0.0049,0.0699,0.234,-0.201,0.6115,0.0009,0.0298,0.1027,0.8417,7.9008,1.1864,0.1502,0.1231,0.2892,2.3494,0.0152,0.0836,5.5196,-18.0955,1.298,-0.0717,3.7856,1.1371,0.3004,0.1235,0.2815,2.2792,0.0052,1.4345,-0.8933,-0.8157,0.9868,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7062,5.8527,2.4192,13.2617,-1.5861,-2.0291,29.1533,5.3994,20.4366,-5.1009,9.7641,10.7298,3.2756,14.0809,0.255,11.3532,16.7931,4.0979,15.1012,0.2923,0.348,-0.0723,-0.0622,-0.2078,-0.1787,0.86,0.4481,0.7386,0.5904,1.6483,1.3176,0.7993,0.2008,0.5455,0.3485,2.717,1.736,0.6389,0.476,-1.6879,-1.3043,-3.5459,-2.7401,0.7727,1.5309,0.2713,0.2403,0.1772,0.157,0.8858,0.6489,0.9418,0.8782,1.4514,1.3533,0.9324,0.0523,15.3524,0.5506,0.0765,-0.3543,-0.1837,-0.7294,0.7556,0.137,0.0213,0.1459,0.5072,-1.4049,-0.2171,0.034,0.1845,0.6105,?,-0.2015,0.0128,0.1133,0.5482,-1.2009,-0.6312,-0.6799,1.0772,0.7905,1.2873,1.6283,0.625,1.657,2.6515,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0017,0.6308,0.6664,-0.9156,-0.813,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0597,7.8036,2.7935,13.6435,-1.4786,-0.3504,13.6098,3.6891,19.0556,-1.1373,10.0485,10.7878,3.2845,14.3391,0.2073,11.0741,10.6638,3.2655,14.1197,0.2617,0.1704,-0.0059,-0.0054,-0.0349,-0.0316,0.9074,0.7572,0.8505,0.8554,1.1232,1.1297,1.0058,0.5734,0.7234,0.7318,1.2616,1.2763,1.0116,0.8027,-2.1701,-1.6259,-2.7036,-2.0256,0.7492,0.6174,0.3043,0.2878,0.4929,0.4662,0.9458,0.716,0.9515,0.9663,1.3289,1.3496,1.0155,0.0529,15.0717,0.4806,0.2584,0.0735,-0.2671,-0.43,0.929,0.156,0.028,0.1674,0.5036,-0.6004,-0.269,0.0293,0.1712,0.5183,?,-0.1771,0.0358,0.1891,0.7317,-0.7062,-0.58,-0.8808,1.5186,0.9775,0.8848,0.9052,0.9555,0.7829,0.8194,0.3645,0.6238,1.7115,0,0.7337,0,0.9715,0.6882,0.7084,0.0019,0.7297,0.6712,-0.9324,-0.4851,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.7062,5.8527,2.4192,13.2617,-1.5861,-2.0291,29.1533,5.3994,20.4366,-5.1009,9.7641,10.7298,3.2756,14.0809,0.255,11.3532,16.7931,4.0979,15.1012,0.2923,0.348,-0.0723,-0.0622,-0.2078,-0.1787,0.86,0.4481,0.7386,0.5904,1.6483,1.3176,0.7993,0.2008,0.5455,0.3485,2.717,1.736,0.6389,0.476,-1.6879,-1.3043,-3.5459,-2.7401,0.7727,1.5309,0.2713,0.2403,0.1772,0.157,0.8858,0.6489,0.9418,0.8782,1.4514,1.3533,0.9324,0.0523,15.3524,0.5506,0.0765,-0.3543,-0.1837,-0.7294,0.7556,0.137,0.0213,0.1459,0.5072,-1.4049,-0.2171,0.034,0.1845,0.6105,?,-0.2015,0.0128,0.1133,0.5482,-1.2009,-0.6312,-0.6799,1.0772,0.7905,1.2873,1.6283,0.625,1.657,2.6515,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0017,0.6308,0.6664,-0.9156,-0.813,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0597,7.8036,2.7935,13.6435,-1.4786,-0.3504,13.6098,3.6891,19.0556,-1.1373,10.0485,10.7878,3.2845,14.3391,0.2073,11.0741,10.6638,3.2655,14.1197,0.2617,0.1704,-0.0059,-0.0054,-0.0349,-0.0316,0.9074,0.7572,0.8505,0.8554,1.1232,1.1297,1.0058,0.5734,0.7234,0.7318,1.2616,1.2763,1.0116,0.8027,-2.1701,-1.6259,-2.7036,-2.0256,0.7492,0.6174,0.3043,0.2878,0.4929,0.4662,0.9458,0.716,0.9515,0.9663,1.3289,1.3496,1.0155,0.0529,15.0717,0.4806,0.2584,0.0735,-0.2671,-0.43,0.929,0.156,0.028,0.1674,0.5036,-0.6004,-0.269,0.0293,0.1712,0.5183,?,-0.1771,0.0358,0.1891,0.7317,-0.7062,-0.58,-0.8808,1.5186,0.9775,0.8848,0.9052,0.9555,0.7829,0.8194,0.3645,0.6238,1.7115,0,0.7337,0,0.9715,0.6882,0.7084,0.0019,0.7297,0.6712,-0.9324,-0.4851,?,?,?,?,?,TASCA_GIACCA_BASSA
0.9835,12.8602,3.5861,35.7888,-1.7228,0.6539,44.9988,6.7081,41.4539,-0.2404,9.719,14.4624,3.8029,18.8221,0.0503,11.715,30.9345,5.5619,39.9389,0.0813,1.5041,0.1012,0.084,0.0673,0.0558,0.8296,0.5346,0.943,0.6448,1.7639,1.2061,0.6838,0.2858,0.8892,0.4157,3.1114,1.4546,0.4675,2.819,-22.7042,-6.4084,-8.054,-2.2733,0.2823,0.3933,0.6632,0.3023,1.6863,0.7688,0.4559,0.8633,1.9014,0.8961,2.2024,1.0379,0.4713,0.0518,15.7412,0.087,0.3426,0.163,0.6341,0.8848,0.7747,0.2475,0.0037,0.0604,0.2039,0.4702,0.1865,0.0466,0.2158,0.6404,-0.0107,-0.1235,0.016,0.1264,0.4474,-4.9147,1.3274,-2.0051,-1.5106,0.2801,0.478,1.7067,0.0784,0.2285,2.9129,-26.7212,-0.4869,0.0182,0.6074,5.089,8.3776,0.3184,0.4559,1.4316,0.0018,0.5774,0.5499,0.6101,-0.2055,?,?,?,?,?,TASCA_GIACCA_BASSA
