@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
2.3105,8.877,2.9794,18.0174,-0.3681,-0.4238,3.7102,1.9262,11.6681,-1.219,-0.9775,2.7097,1.6461,8.5111,-1.3283,3.8102,7.253,2.6931,13.2497,0.0031,-5.4516,-2.3637,0.6064,0.4336,-0.1112,-0.2565,1.5468,1.81,1.1063,1.1702,0.7152,0.6112,2.3926,3.2761,1.2239,1.3693,0.5115,0.3736,0.7563,0.9985,-118.5726,1.3201,-156.7717,-118.7557,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.3598,1.3709,0.8806,0.6424,0.0136,5.6195,0.2634,-0.1313,0.7364,-0.1754,-0.0179,-0.1862,-14.8115,567.8553,23.8297,61.3785,-3.9187,-29.5395,150.2698,12.2585,42.0593,?,-15.6114,85.8013,9.2629,44.3985,-1.3793,0.5014,0.9488,1.8922,1.9439,2.5726,1.3234,3.7789,6.6183,1.7514,1.1626,1.8999,1.6341,0,0.6687,0,1.4593,1.3824,0.9473,0.1954,69.3277,-0.8075,-0.9018,0.7923,PANTALONI
0.0889,0.0361,0.1901,0.8448,-0.4047,-0.0712,0.0344,0.1854,0.8554,-4.3757,-0.0647,0.0218,0.1476,0.6652,-1.6716,0.2631,0.0402,0.2005,0.9358,0.0237,-1.2472,-1.374,0.3377,1.1016,-0.2708,-0.2458,1.0252,1.2879,0.9479,1.2562,0.9246,0.736,1.051,1.6586,0.8985,1.5781,0.8549,0.5418,0.3496,0.5847,-10.6915,1.6728,-30.586,-18.2848,3.7799,2.4155,0.6275,0.639,0.166,0.2598,0.9877,1.27,0.9028,1.2858,0.9141,0.7109,0.0007,0.4011,-0.6995,-0.4219,0.8061,0.3327,-0.8334,-0.5851,-15.8995,0.1707,0.4131,16.6794,?,-46.7344,0.1522,0.3901,47.5189,?,5.9018,0.3917,0.6259,1.9196,0.7193,0.3402,-2.694,-7.9186,1.059,0.6601,0.6233,1.1216,0.4357,0.3884,0.351,-3.3905,-9.6594,1,0,0,0.351,8.6892,24.7552,0.2644,68.5357,0.0466,0.1534,0.8835,PANTALONI
-0.0188,0.0211,0.1453,0.7936,-0.5471,0.0158,0.0195,0.1396,0.6642,-1.9163,-0.0937,0.0194,0.1391,0.6762,-2.6695,0.2243,0.019,0.1379,0.6244,0.0589,-1.1884,0.2002,-0.0837,-0.1685,0.0704,-0.4178,1.0408,1.0442,1.0534,1.0033,1.012,1.0088,1.0833,1.0904,1.1096,1.0065,1.0242,1.0176,0.643,0.5705,-7.1874,0.8873,-11.1781,-12.5984,2.2523,2.7837,0.7732,1.236,0.3433,0.2778,1.1948,1.1736,1.2711,0.9823,1.0638,1.083,0.0005,0.3422,-0.8567,-0.0589,0.3885,0.0904,-0.4439,-0.6898,-46.618,0.0348,0.1865,47.0398,?,-12.8062,0.1021,0.3196,13.4995,?,11.7292,0.8338,0.9131,3.299,0.7534,3.6403,-3.9745,-1.0918,0.5836,0.2042,0.35,0.3406,0.0417,0.1225,3.4846,-4.6667,-1.3392,1,0,0,3.4846,14.259,4.092,0.2564,71.1533,-0.2468,0.0047,0.4865,PANTALONI
0.7031,7.8813,2.8074,15.4972,-1.059,0.4956,2.9132,1.7068,8.1114,-1.074,-1.6051,5.8331,2.4152,12.9694,-0.9932,3.8844,4.8552,2.2035,9.891,0.0531,1.4185,-0.438,0.181,-0.3088,0.1276,-0.4132,1.6448,1.1624,1.2741,0.7067,0.7746,1.0961,2.7053,1.3511,1.6233,0.4994,0.6,1.2014,1.8976,1.2334,-14.3764,0.65,-7.5761,-11.6563,1.9245,1.1567,0.7206,0.6011,0.3744,0.6229,1.9106,1.1949,1.5668,0.6254,0.8201,1.3112,0.0095,5.7772,0.1589,0.0101,0.3357,-0.336,0.239,-0.4915,-45.5194,3.5157,1.875,47.9996,?,-6.9152,14.9261,3.8634,17.4591,?,12.1562,59.7286,7.7284,33.0582,-0.2057,6.5826,-3.7445,-0.5689,0.4853,0.2426,0.4999,0.2355,0.0589,0.2499,2.7493,8.5111,3.0958,1,0,0,2.7493,1.452,0.5281,0.2493,65.3809,-0.8001,0.1615,0.3121,PANTALONI
-1.978,5.072,2.2521,10.1203,-3.5332,-2.5041,8.7915,2.965,11.1721,-2.2439,0.2721,10.5794,3.2526,14.4066,-0.8681,4.7453,12.1816,3.4902,12.9013,0.0224,0.7899,-7.269,-0.4168,-9.2023,-0.5277,0.0573,0.7596,0.6924,0.6453,0.9116,0.8495,0.9319,0.5769,0.4794,0.4164,0.831,0.7217,0.8685,1.0207,1.1782,-26.6616,1.1544,-26.1217,-22.6285,0.6482,0.2895,0.1692,0.4466,0.261,0.5844,0.9059,0.7025,0.7844,0.7755,0.866,1.1167,0.0168,7.5008,0.7966,-0.6267,-0.7534,-0.5163,-0.906,0.5183,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
-1.9401,5.7942,2.4071,8.9496,-2.6644,-2.9938,13.2492,3.6399,15.7942,-1.572,0.738,7.3999,2.7203,11.4106,-0.6502,5.4244,10.2908,3.2079,12.4409,0.0443,0.648,-2.629,-0.3577,-4.0569,-0.5519,0.136,0.6613,0.8849,0.7504,1.3381,1.1347,0.848,0.4373,0.783,0.5631,1.7905,1.2875,0.7191,0.6741,1.4474,-11.2762,2.1471,-16.7278,-7.7909,0.3977,0.3532,0.1876,0.8881,0.4717,0.5312,0.5666,0.7843,0.7194,1.3842,1.2695,0.9172,0.0191,8.5836,0.8147,-0.5545,-0.8199,-0.5564,-0.7759,0.7139,22.4641,62.9451,7.9338,25.4395,0.3624,-11.0681,150.887,12.2836,52.6184,-0.5802,-34.9878,59.3804,7.7059,39.18,?,-2.0296,-0.6421,0.3163,0.6459,1.0296,1.5941,0.4172,1.06,2.541,-0.7484,-0.369,0.4931,1.1982,0,0,0.4835,0.6493,1.343,0.2253,72.9705,0.8918,0.7758,0.932,PANTALONI
-1.7226,5.5415,2.354,10.3105,-2.9863,-3.1355,9.8478,3.1381,13.1551,-2.7664,0.2623,11.1224,3.335,16.3123,-0.4943,5.4626,9.539,3.0885,14.257,0.0564,0.5494,-6.568,-0.3153,-11.9552,-0.574,0.048,0.7501,0.7059,0.7622,0.941,1.0161,1.0798,0.5627,0.4982,0.5809,0.8854,1.0324,1.166,0.7994,1.4314,-9.072,1.7906,-11.3487,-6.3379,0.7405,0.2369,0.1712,0.32,0.2312,0.7225,0.7838,0.6321,0.7232,0.8064,0.9227,1.1442,0.0188,8.2028,0.5911,-0.5673,-0.7527,-0.1993,-0.7622,0.5734,24.6379,54.1611,7.3594,25.9796,0.3651,-3.2066,292.3633,17.0986,58.8577,-0.4279,-32.1313,120.3745,10.9715,39.299,?,-7.6836,-0.7668,0.0998,0.4304,0.6708,1.5585,0.1853,0.4499,2.4288,-0.847,-0.3802,0.4488,0.9927,0,0,0.4414,0.6611,1.4977,0.2127,71.1781,0.2587,0.3895,0.9607,PANTALONI
-1.8926,17.0253,4.1262,32.1138,-0.5529,-2.7369,5.9503,2.4393,12.0368,-2.8597,0.4652,10.8181,3.2891,28.3974,-0.2288,5.6859,12.7527,3.5711,30.6926,0.0153,0.6915,-4.0682,-0.3328,-5.8833,-0.4813,0.0818,1.6915,1.2545,1.1554,0.7416,0.6831,0.921,2.8612,1.5738,1.335,0.55,0.4666,0.8483,1.282,2.1626,-24.0111,1.6868,-18.7288,-11.103,6.6313,0.8948,0.6635,0.1349,0.1001,0.7415,2.668,1.1309,1.0463,0.4239,0.3922,0.9252,0.0177,8.5769,0.1898,0.3699,-0.0839,-0.1101,-0.2368,0.5369,18.0361,138.5856,11.7722,33.0597,0.1689,5.731,107.4799,10.3673,41.9373,-0.1708,-35.8795,176.2519,13.276,45.1187,?,3.1471,-0.5027,-0.1597,1.1355,0.8867,0.7809,1.2894,0.7863,0.6098,-1.0983,-0.1489,0.1356,1.1106,0,0,0.7883,0.7327,0.9295,0.2135,60.855,0.8094,0.9084,0.9666,PANTALONI
-0.0167,6.6508,2.5789,14.1905,-0.728,2.1787,6.5226,2.5539,12.191,-0.4153,-1.8404,11.1917,3.3454,19.2942,-1.6199,5.1322,6.1594,2.4818,12.1853,0.0748,-0.0076,0.0091,-0.0032,-1.1838,0.4245,-0.3586,1.0098,0.7709,1.0391,0.7634,1.0291,1.348,1.0197,0.5943,1.0798,0.5828,1.059,1.817,1.6712,0.5011,-6.0657,0.2999,-3.6295,-12.1044,0.9534,1.1151,0.6235,1.1696,0.654,0.5591,1.164,0.7355,1.1646,0.6318,1.0005,1.5834,0.0151,7.7196,0.5742,0.2868,0.5006,0.0694,0.6316,-0.1091,-29.211,8.7757,2.9624,38.2187,?,-6.6798,136.1521,11.6684,42.8986,-1.8038,-27.4256,18.1213,4.2569,32.6385,?,4.373,1.0651,0.2436,0.2539,0.6959,2.7411,0.0645,0.4843,7.5134,1.3848,1.171,0.8456,0,1,0,0.8909,1.171,1.3144,0.2149,67.8908,-0.5854,-0.3949,-0.4025,PANTALONI
2.1857,6.4202,2.5338,11.1031,-0.3929,0.4839,7.2591,2.6943,12.3684,-0.6373,-0.3843,4.657,2.158,11.6168,-0.8379,4.394,4.188,2.0465,9.6721,0.0947,4.5165,-5.6871,0.4974,-1.2592,0.1101,-0.0875,0.9404,1.1741,1.2381,1.2485,1.3165,1.0545,0.8844,1.3786,1.533,1.5587,1.7333,1.112,0.6505,0.5914,-3.0953,0.909,-4.7579,-5.2341,1.0552,1.2611,0.7461,1.1951,0.707,0.5916,0.8977,0.9558,1.1479,1.0647,1.2788,1.2011,0.0116,6.7078,0.3506,0.4704,0.6949,-0.0317,0.5364,0.2146,-29.4834,60.8985,7.8037,38.4598,?,-6.1355,262.2,16.1926,47.3984,-1.9368,-25.5533,6.6886,2.5862,29.5792,?,4.8054,1.1538,0.2401,0.4819,3.0174,6.2611,0.2323,9.1048,39.2011,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.2015,69.075,-0.7542,-0.5443,0.0596,PANTALONI
0.0163,0.0149,0.122,0.6286,-0.8092,-0.0416,0.0092,0.0959,0.5751,-1.0941,-0.0035,0.0083,0.091,0.4681,-0.9203,0.164,0.0075,0.0864,0.4008,0.054,-0.3911,-4.7058,0.0992,12.0322,-0.2537,-0.0211,1.2726,1.3406,1.4116,1.0534,1.1092,1.053,1.6196,1.7971,1.9927,1.1096,1.2304,1.1088,0.9356,1.2532,-12.2994,1.3394,-13.1458,-9.8146,1.2651,1.4253,0.8202,1.1266,0.6483,0.5755,1.093,1.3428,1.5685,1.2286,1.4351,1.1681,0.0002,0.247,-0.2916,-0.3427,0.2023,-0.0515,-0.2388,-0.1649,-46.186,0.0935,0.3058,46.8597,?,0.4934,0.2123,0.4607,1.619,-0.4203,-7.9885,0.0604,0.2457,8.5785,?,-93.6167,5.7816,-0.0618,0.6638,1.2448,1.8754,0.4406,1.5496,3.517,97.8026,5.4625,0.0559,0,1,0,28.9444,5.4625,0.1887,0.2404,54.7788,-0.0004,0.3656,0.4417,PANTALONI
-0.2968,0.0495,0.2224,1.0319,-3.4327,0.4244,0.0503,0.2243,0.9832,0.0773,0.0393,0.0266,0.1631,0.9649,-0.8511,0.5821,0.0572,0.2392,0.9289,0.1665,-0.6993,-7.5443,-0.5098,10.7879,0.729,0.0676,0.9916,1.3634,0.9296,1.375,0.9375,0.6818,0.9832,1.8589,0.8641,1.8906,0.8788,0.4648,-9.697,1.8012,-4.3057,-0.1858,0.444,-2.3904,0.2184,0.4466,0.2089,2.0444,0.9562,0.4677,1.0495,1.0694,1.1109,1.019,1.0585,1.0388,0.0027,0.8774,-0.3163,-0.0236,-0.6333,-0.1068,0.8862,-0.0678,-46.3415,0.0541,0.2326,46.7392,?,-3.0984,6.3409,2.5181,8.7585,-35.5605,-6.3816,0.3995,0.632,7.8598,?,14.9564,7.2617,0.4855,0.0924,0.368,3.9841,0.0085,0.1354,15.8733,5.4865,5.9466,1.0839,0,1,0,5.3364,5.9466,1.1143,0.2429,55.8413,-0.7329,-0.1333,-0.0536,PANTALONI
0.0206,0.0961,0.3101,2.1089,-0.9433,-0.0486,0.0209,0.1444,0.843,-3.5723,-0.0401,0.0159,0.126,0.776,-2.5829,0.2873,0.0547,0.234,1.0802,0.0208,-0.4251,-0.5141,0.0718,1.2094,-0.169,-0.1398,2.1466,2.461,1.3252,1.1465,0.6173,0.5385,4.608,6.0566,1.7561,1.3144,0.3811,0.2899,1.5543,1.8299,-44.5126,1.1774,-28.6388,-24.3246,5.8861,5.0105,0.9837,0.8513,0.1671,0.1963,2.5017,2.7177,1.9523,1.0863,0.7804,0.7184,0.0004,0.4011,-0.3652,-0.0671,0.3336,-0.1463,-0.3866,-0.4175,-45.9967,0.047,0.2168,46.4996,?,-0.3544,0.2491,0.4991,1.9775,-2.6714,-8.5005,0.0644,0.2538,9.2392,?,129.7991,5.411,0.0417,0.4343,0.8542,1.967,0.1886,0.7297,3.8689,32.316,5.0329,0.1557,0,1,0,23.5139,5.0329,0.214,0.2658,54.9801,-0.4772,-0.1792,0.509,PANTALONI
0.4326,5.7918,2.4066,15.9484,-0.7688,0.9106,4.1491,2.0369,11.4834,-0.4328,-1.509,8.104,2.8467,13.9959,-1.0376,4.0677,4.7918,2.189,9.5706,0.0229,0.4751,-0.2867,0.1063,-0.6034,0.2239,-0.371,1.1815,0.8454,1.0994,0.7155,0.9305,1.3005,1.3959,0.7147,1.2087,0.512,0.8659,1.6912,1.9985,0.9726,-30.9054,0.4867,-15.4642,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3888,1.1395,1.6664,0.8205,1.1999,1.4624,0.0094,6.1433,-0.3042,0.196,-0.2338,-0.091,0.465,-0.3659,-4.7592,134.5633,11.6001,31.5582,-1.5911,-30.1276,81.9629,9.0533,47.1588,?,-110.0715,14.7598,3.8418,114.8987,?,0.158,0.0432,0.2737,1.2813,3.0194,2.3565,1.6418,9.1169,5.5531,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.5888,151.4225,0.9188,-0.7216,-0.9011,GIACCA
0.3986,4.7302,2.1749,11.6607,-0.968,0.311,3.4999,1.8708,9.1607,-0.5938,-1.0678,8.8854,2.9808,14.5983,-2.4967,3.1581,8.5376,2.9219,11.3307,0.0031,1.2815,-0.3733,0.1262,-0.2913,0.0985,-0.3381,1.1626,0.7296,0.7443,0.6276,0.6403,1.0202,1.3516,0.5324,0.554,0.3939,0.4099,1.0407,1.6805,0.5502,-163.0948,0.3274,-97.0537,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.0291,0.6275,0.8085,1.2884,0.0061,4.7378,-0.1843,0.4955,-0.1262,-0.5245,0.5207,-0.7353,3.9933,93.205,9.6543,27.478,-1.3016,-26.3759,31.4021,5.6038,45.2393,?,-111.8157,4.5865,2.1416,114.119,?,-0.1514,-0.0357,0.2359,1.7228,4.5079,2.6166,2.9681,20.3215,6.8466,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.5956,147.7565,0.9478,-0.4979,-0.7095,GIACCA
0.6829,5.2301,2.2869,13.1207,-1.8932,1.1434,4.2752,2.0677,9.8469,-0.4417,-1.6019,10.7739,3.2824,18.1479,-2.157,4.2842,6.2648,2.503,13.2723,0.0174,0.5973,-0.4263,0.1594,-0.7138,0.2669,-0.3739,1.1061,0.6967,0.9137,0.6299,0.8261,1.3114,1.2234,0.4854,0.8348,0.3968,0.6824,1.7197,2.8459,0.6924,-36.533,0.2433,-12.8369,-52.76,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.3325,0.723,0.9886,0.5426,0.7419,1.3674,0.0106,6.2385,-0.0221,0.1392,-0.1022,-0.0474,0.5304,-0.4629,-0.4099,124.6229,11.1635,28.7994,-1.2967,-35.3661,85.3465,9.2383,51.4786,?,-108.0016,18.808,4.3368,111.7188,?,0.0116,0.0038,0.3275,1.2084,2.5741,2.1302,1.4602,6.626,4.5378,0.3159,0.1455,0.4608,0,0,1,0.5594,0.2578,0.4608,0.5798,153.6291,0.9444,-0.88,-0.9235,GIACCA
0.4326,5.7918,2.4066,15.9484,-0.7688,0.9106,4.1491,2.0369,11.4834,-0.4328,-1.509,8.104,2.8467,13.9959,-1.0376,4.0677,4.7918,2.189,9.5706,0.0229,0.4751,-0.2867,0.1063,-0.6034,0.2239,-0.371,1.1815,0.8454,1.0994,0.7155,0.9305,1.3005,1.3959,0.7147,1.2087,0.512,0.8659,1.6912,1.9985,0.9726,-30.9054,0.4867,-15.4642,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3888,1.1395,1.6664,0.8205,1.1999,1.4624,0.0094,6.1433,-0.3042,0.196,-0.2338,-0.091,0.465,-0.3659,-4.7592,134.5633,11.6001,31.5582,-1.5911,-30.1276,81.9629,9.0533,47.1588,?,-110.0715,14.7598,3.8418,114.8987,?,0.158,0.0432,0.2737,1.2813,3.0194,2.3565,1.6418,9.1169,5.5531,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.5888,151.4225,0.9188,-0.7216,-0.9011,GIACCA
0.3986,4.7302,2.1749,11.6607,-0.968,0.311,3.4999,1.8708,9.1607,-0.5938,-1.0678,8.8854,2.9808,14.5983,-2.4967,3.1581,8.5376,2.9219,11.3307,0.0031,1.2815,-0.3733,0.1262,-0.2913,0.0985,-0.3381,1.1626,0.7296,0.7443,0.6276,0.6403,1.0202,1.3516,0.5324,0.554,0.3939,0.4099,1.0407,1.6805,0.5502,-163.0948,0.3274,-97.0537,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.0291,0.6275,0.8085,1.2884,0.0061,4.7378,-0.1843,0.4955,-0.1262,-0.5245,0.5207,-0.7353,3.9933,93.205,9.6543,27.478,-1.3016,-26.3759,31.4021,5.6038,45.2393,?,-111.8157,4.5865,2.1416,114.119,?,-0.1514,-0.0357,0.2359,1.7228,4.5079,2.6166,2.9681,20.3215,6.8466,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.5956,147.7565,0.9478,-0.4979,-0.7095,GIACCA
