@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0277,1.0671,1.033,5.2292,-1.6744,-12.1577,16.0702,4.0088,25.1107,?,9.5115,7.9157,2.8135,15.3643,0.1518,15.4855,23.5311,4.8509,27.2587,0.1222,0.0023,-0.0029,-0.0018,-1.2782,-0.7851,0.6142,0.2577,0.3672,0.213,1.4248,0.8264,0.58,0.0664,0.1348,0.0453,2.0302,0.6829,0.3364,0.1304,-1.1906,-0.8626,-9.1319,-6.6159,0.7245,0,0.1079,0.063,0,0,0.5833,0.2082,0.3403,0.1918,1.6343,0.9212,0.5637,0.1608,22.4228,0.532,-0.5355,-0.5374,-0.977,-0.9968,0.9905,-0.5393,0.0004,0.0201,0.5642,?,-0.3275,0.0061,0.0779,0.4138,?,0.5516,0.0025,0.0497,0.1423,0.7746,1.6466,-0.9777,-0.5938,0.2586,0.4057,1.5686,0.0669,0.1646,2.4606,1.3632,-1.1534,-0.8461,1,0,0,1.3632,3.9632,2.9072,0.0087,1.4185,-0.9424,-0.9091,0.984,DIETRO_PANTALONI
0.0839,0.3718,0.6098,3.2707,-0.8054,-10.7558,2.2867,1.5122,13.525,?,9.6353,0.8449,0.9192,3.9126,0.6659,14.4803,2.3558,1.5349,6.5348,0.6239,-0.0078,0.0087,0.0058,-1.1163,-0.7428,0.6654,0.4032,0.6634,0.3973,1.6451,0.9852,0.5989,0.1626,0.4401,0.1578,2.7065,0.9707,0.3586,0.1079,-0.1871,-0.1346,-1.7343,-1.2476,0.7194,0,0.1547,0.1043,0,0,0.674,0.2418,0.836,0.5005,3.4568,2.0697,0.5987,0.1504,20.8588,-0.4151,0.5541,0.5356,-0.5275,-0.9372,0.7903,-0.4649,0.0005,0.0224,0.4841,?,-0.3691,0,0.0054,0.3836,?,0.5119,0.0014,0.0372,0.1159,0.7879,1.2597,-0.9081,-0.7209,4.1152,0.602,0.1463,16.9349,0.3625,0.0214,1.2619,-1.1245,-0.8911,1,0,0,1.2619,4.1781,3.3108,0.0082,1.3459,-0.8498,-0.9926,0.8227,DIETRO_PANTALONI
-2.2025,3.0644,1.7505,7.8491,-1.8907,-14.322,13.6239,3.6911,19.4546,?,11.2911,5.4483,2.3342,6.5817,0.5436,18.4527,19.0932,4.3696,12.2816,0.4872,0.1538,-0.1951,-0.1194,-1.2684,-0.7761,0.6119,0.4743,0.75,0.4006,1.5813,0.8447,0.5342,0.2249,0.5624,0.1605,2.5006,0.7135,0.2854,0.2639,-0.655,-0.4399,-2.4822,-1.6672,0.6717,0,0.1883,0.1134,0,0,0.602,0.4035,1.1926,0.6391,2.9558,1.584,0.5359,0.3602,28.05,0.1848,-0.0999,-0.1881,-0.9795,-0.9978,0.9885,-0.0107,0.0757,0.2751,0.8509,-0.9223,-0.6788,0.006,0.0774,0.7621,?,0.6419,0.0048,0.0695,0.2308,0.6745,0.0157,-0.0166,-1.0574,3.5532,3.9582,1.114,12.6252,15.6677,1.241,0.5357,-0.8535,-1.5933,0,0.6242,0,1.1166,3.6864,3.3016,0.0183,1.5636,-0.9445,-0.7717,0.5234,DIETRO_PANTALONI
-0.574,66.8749,8.1777,29.9542,-1.8068,-4.9268,60.0841,7.7514,30.2059,-3.6825,10.6839,83.4078,9.1328,30.3993,-0.2545,16.7176,69.6386,8.345,25.3841,0.1585,0.1165,-0.0537,-0.0343,-0.4611,-0.2947,0.6391,1.055,0.8954,0.98,0.8487,0.9289,1.0944,1.113,0.8018,0.9603,0.7204,0.8628,1.1977,0.8117,3.1266,-4.0337,3.8519,-4.9694,-1.2901,1.6544,0.4404,0.3538,0.2662,0.2139,0.8033,0.9917,0.9854,1.18,0.9936,1.1899,1.1976,0.1214,25.1651,0.9558,0.0774,-0.467,0.2312,-0.3802,0.7043,-0.3663,0.0432,0.2079,0.6107,-7.6305,-0.2189,0.0132,0.1147,0.3547,-11.3041,-0.5922,0.0155,0.1243,0.8257,?,1.6736,0.6186,0.3696,1.8117,1.6721,0.9229,3.2822,2.7958,0.8518,1.6569,0.6539,0.3946,2.4546,0,0,1.7218,0.7396,0.4295,0.0075,1.1894,-0.5731,-0.9763,0.6418,DIETRO_PANTALONI
0.4605,1.781,1.3345,5.9619,-1.0493,-0.7425,5.3963,2.323,10.5899,-3.1007,10.3408,9.1865,3.0309,12.1246,0.3413,10.7423,8.663,2.9433,11.8839,0.3573,-0.6202,0.0445,0.0429,-0.0718,-0.0691,0.9626,0.5745,0.4403,0.4534,0.7664,0.7892,1.0298,0.33,0.1939,0.2056,0.5874,0.6229,1.0604,0.3812,-0.4859,-0.462,-1.2747,-1.2118,0.9507,1.1265,0.1581,0.1573,0.1403,0.1397,0.9954,0.563,0.4917,0.5017,0.8734,0.8911,1.0203,0.1092,13.5229,-0.2359,-0.047,0.0238,0.1939,0.0706,0.9839,0.3275,0.0074,0.086,0.3171,0.448,-0.191,0.0039,0.0626,0.2667,?,0.7329,0.0139,0.1179,0.4014,0.5524,-1.7142,0.4468,-0.2607,1.3732,0.729,0.5309,1.8856,0.5314,0.2818,-0.965,0.5195,-0.5383,0,0.6406,0,1.189,0.79,0.6644,0.0087,1.2514,0.6625,0.1608,-0.4958,DAVANTI_PANTALONI
0.0181,0.0109,0.1045,0.5187,-0.8164,6.2376,0.0165,0.1284,0.6614,0.8997,9.8714,0.0094,0.0971,0.4689,0.9534,11.6782,0.0076,0.0874,0.3694,0.9689,0.0029,0.0018,0.0015,0.6319,0.5341,0.8453,0.8137,1.0762,1.195,1.3226,1.4686,1.1104,0.6621,1.1583,1.428,1.7493,2.1567,1.2329,-0.0393,-0.0243,-0.0203,0.6177,0.5157,0.8348,0.0433,0.0284,0.0241,0.6546,0.5553,0.8483,0.7843,1.1062,1.4041,1.4105,1.7903,1.2693,0.1192,16.1973,0.0833,-0.2841,-0.2024,-0.335,0.4694,0.6837,-0.1562,0,0.0019,0.1591,?,-0.756,0,0.0005,0.7569,?,-0.4585,0,0.0032,0.464,?,0.2066,0.3406,1.6491,3.4169,0.5837,0.1708,11.6753,0.3407,0.0292,0.2102,0.3428,1.6311,1,1,1,0.2102,0.3428,1.6311,0.0092,1.3707,-0.8153,0.95,-0.9178,DAVANTI_PANTALONI
0.5431,1.2883,1.135,4.8213,-1.388,-0.5516,3.8519,1.9626,11.4836,-0.5933,10.7629,10.8549,3.2947,13.7363,0.3066,11.0097,11.2208,3.3497,14.6983,0.2928,-0.9846,0.0505,0.0493,-0.0513,-0.0501,0.9776,0.5783,0.3445,0.3388,0.5957,0.5859,0.9836,0.3345,0.1187,0.1148,0.3549,0.3433,0.9674,0.6553,-0.4614,-0.4606,-0.7041,-0.7028,0.9982,0.2801,0.1019,0.0971,0.3638,0.3468,0.9532,0.4198,0.351,0.328,0.836,0.7813,0.9346,0.1173,13.3499,-0.5589,-0.1052,-0.1234,0.6058,0.6195,0.9971,0.3019,0.0172,0.1313,0.3625,0.3559,-0.2089,0.0021,0.0459,0.2615,?,0.713,0.0096,0.098,0.3371,0.5935,-1.4455,0.4234,-0.2929,2.8574,1.3387,0.4685,8.1645,1.7922,0.2195,-0.766,0.407,-0.5314,0,0.6787,0,1.3862,1.0754,0.7758,0.0087,1.2238,0.8194,0.5123,-0.0344,DAVANTI_PANTALONI
-1.0659,4.4527,2.1101,8.4513,-5.0435,10.4449,9.9982,3.162,11.8295,0.0972,8.9034,5.5672,2.3595,10.2708,0.0064,14.0611,11.8052,3.4359,14.1695,0.141,-0.102,-0.1197,-0.0758,1.1731,0.7428,0.6332,0.6673,0.8943,0.6142,1.3401,0.9203,0.6867,0.4454,0.7998,0.3772,1.7959,0.8469,0.4716,-5.5352,-106.5018,-3.0334,19.241,0.548,0.0285,0.1067,0.1353,0.0848,1.2676,0.7944,0.6267,0.7144,0.8228,0.5964,1.1518,0.8349,0.7249,0.148,20.7589,0.7117,0.4302,0.509,0.9354,0.9653,0.9902,0.6168,0,0.0069,0.0383,0.9392,0.4162,0,0.005,0.0216,0.9492,0.6548,0.0001,0.0086,0.0317,0.9522,1.4821,0.942,0.6356,1.3732,0.8094,0.5895,1.8856,0.6552,0.3475,1.4628,0.9358,0.6397,1.4783,0.9487,0.6418,1.7694,1.2065,0.6819,0.0107,1.6879,-0.8331,-0.0407,0.3092,DAVANTI_PANTALONI
-0.096,0.0148,0.1216,0.5646,-3.0461,11.7282,0.009,0.0949,0.4612,0.9616,9.9128,0.0047,0.0686,0.3008,0.9701,15.3571,0.0122,0.1103,0.5449,0.9652,-0.0082,-0.0097,-0.0063,1.1831,0.7637,0.6455,1.2817,1.7721,1.1032,1.3827,0.8608,0.6226,1.6426,3.1403,1.2171,1.9117,0.741,0.3876,-0.0368,-0.0435,-0.0281,1.1811,0.7631,0.6461,0.0116,0.0139,0.0089,1.1917,0.766,0.6428,1.2242,1.8768,1.0361,1.533,0.8463,0.5521,0.1634,21.7596,0.4727,0.0322,0.3147,0.78,0.9697,0.9113,0.6356,0,0.0016,0.0047,0.9927,0.355,0,0.001,0.0036,0.9898,0.6728,0,0.0016,0.0046,0.9932,1.7901,0.9447,0.5277,1.5112,0.991,0.6557,2.2838,0.982,0.43,1.7947,0.9454,0.5268,1.7896,0.9459,0.5286,1.2861,1.0212,0.794,0.0105,1.6634,-1.0026,-0.9861,0.9659,DAVANTI_PANTALONI
-0.0572,1.8903,1.3749,15.5512,-0.7979,-12.328,0.395,0.6285,15.7699,?,9.783,0.0607,0.2463,2.279,0.7883,15.8004,0.3861,0.6214,5.2114,0.738,0.0046,-0.0058,-0.0036,-1.2601,-0.7802,0.6192,2.1875,5.5811,2.2126,2.5513,1.0115,0.3964,4.7851,31.1483,4.8954,6.5094,1.023,0.1572,0.4376,-0.8134,-0.4703,-1.8585,-1.0745,0.5782,0,0.8036,0.4349,0,0,0.5413,0.9861,6.8239,2.9841,6.9198,3.026,0.4373,0.1657,22.5499,-0.6281,-0.4998,0.3544,0.1136,-0.8567,0.0507,-0.4006,0,0.0027,0.4044,?,0.5497,0,0.0013,0.0049,0.9911,-0.5233,0,0.0034,0.5293,?,-0.7287,0.7655,-1.0504,2.0332,0.7914,0.3893,4.1339,0.6264,0.1515,-0.7396,0.764,-1.033,0,1,0,82.3306,0.764,0.0093,0.009,1.4735,0.7077,-0.9237,-0.8632,DAVANTI_PANTALONI
1.869,4.2621,2.0645,8.8103,-0.5675,0.0228,8.4623,2.909,10.9903,-0.3195,10.4573,25.1303,5.013,16.369,0.1504,11.1765,25.7886,5.0783,16.4956,0.1623,81.8214,0.1787,0.1672,0.0022,0.002,0.9356,0.7097,0.4118,0.4065,0.5803,0.5728,0.9872,0.5037,0.1696,0.1653,0.3367,0.3281,0.9745,1.1987,-1.1009,-0.9978,-0.9184,-0.8324,0.9064,0.6748,0.2917,0.2854,0.4323,0.423,0.9784,0.8016,0.5382,0.5341,0.6714,0.6663,0.9923,0.1118,14.8967,-0.4611,-0.1468,-0.1043,0.6434,0.6667,0.9955,-0.0135,0.0572,0.2391,0.6197,-1.0765,0.3557,0.0122,0.1106,0.3052,0.3799,0.3378,0.0168,0.1294,0.3958,0.1328,-0.0379,-0.0399,1.053,2.1617,1.8474,0.8546,4.6729,3.4127,0.7303,-1.7176,-5.2996,3.0854,0.6062,0.6538,1.0786,2.0301,1.5656,0.7712,0.0052,0.9137,-0.994,0.9022,-0.8884,DAVANTI_PANTALONI
0.0214,0.2748,0.5242,6.2633,-0.574,-12.9411,0.1676,0.4094,14.5569,?,9.8136,0.0101,0.1003,0.6382,0.9378,16.2502,0.1621,0.4026,2.5399,0.8608,-0.0017,0.0022,0.0013,-1.3187,-0.7964,0.6039,1.2804,5.2241,1.302,4.0801,1.0169,0.2492,1.6394,27.2908,1.6953,16.647,1.0341,0.0621,0.1569,-0.2374,-0.1454,-1.5127,-0.9267,0.6126,0,0.3878,0.2181,0,0,0.5623,0.4303,9.8135,2.466,22.8084,5.7314,0.2513,0.171,22.9212,-0.124,0.1151,0.1792,-0.789,-0.9861,0.8586,-0.5383,0,0.0066,0.5449,?,0.4311,0.0001,0.0088,0.0286,0.9364,-0.5064,0.0002,0.0125,0.5352,?,-1.2485,1.063,-0.8514,0.7548,0.5302,0.7024,0.5696,0.2811,0.4934,-1.2931,1.0182,-0.7874,0,1,0,19.0245,1.0182,0.0535,0.009,1.4758,0.9937,-0.9983,-0.9967,DAVANTI_PANTALONI
1.4583,6.8393,2.6152,9.258,-0.949,-0.7989,1.1603,1.0772,4.2991,-2.3922,9.1425,6.4868,2.5469,13.0799,0.1519,9.7427,5.9156,2.4322,12.6915,0.186,-1.8253,0.1595,0.1497,-0.0874,-0.082,0.9384,2.4279,1.0268,1.0752,0.4229,0.4429,1.0472,5.8945,1.0543,1.1561,0.1789,0.1961,1.0966,1.4869,-1.9236,-1.5545,-1.2937,-1.0455,0.8082,3.7481,0.308,0.3047,0.0822,0.0813,0.9892,2.1535,0.7078,0.7295,0.3287,0.3387,1.0306,0.0968,12.9606,0.0524,-0.3781,-0.3283,-0.3155,-0.3446,0.9893,-0.1913,0.0335,0.183,0.4995,-27.7006,0.257,0.0049,0.0698,0.239,0.4304,0.5613,0.027,0.1642,0.4977,0.283,-0.7443,-0.3408,0.458,2.6209,1.1142,0.4251,6.869,1.2416,0.1807,-2.6689,-2.4538,0.9194,0.0415,0.0251,0.6045,2.0899,1.0036,0.4802,0.0067,1.0116,-0.9685,0.9082,-0.9076,DAVANTI_PANTALONI
0.3971,0.6163,0.7851,3.518,-1.5142,-1.7874,1.5175,1.2319,4.9593,-3.7919,10.4174,1.2519,1.1189,4.0245,0.6711,10.6686,1.4394,1.1998,4.1475,0.6647,-0.2222,0.0381,0.0372,-0.1716,-0.1675,0.9764,0.6373,0.7017,0.6544,1.101,1.0267,0.9326,0.4062,0.4923,0.4282,1.2121,1.0542,0.8697,0.5399,-0.258,-0.2577,-0.478,-0.4773,0.9986,1.352,0.1144,0.1131,0.0846,0.0837,0.9892,0.7094,0.8741,0.8482,1.2323,1.1957,0.9704,0.2404,13.053,0.3358,-0.235,-0.2982,-0.4937,-0.6082,0.9886,-0.3603,0.0049,0.0698,0.431,?,0.4512,0.0072,0.085,0.2296,0.5756,0.3693,0.0421,0.2052,0.6266,0.0305,-0.7986,-0.9758,1.2218,0.8208,0.34,0.4142,0.6737,0.1156,0.1715,-1.384,-21.8432,15.7822,0,0,0.837,1.8768,0.6878,0.3665,0.0156,1.1808,-0.9668,0.8376,-0.9364,DAVANTI_PANTALONI
1.2936,1.2816,1.1321,4.6009,-0.516,-0.188,3.6156,1.9015,8.7344,-0.6671,8.5933,5.9085,2.4307,8.4287,0.3525,8.9846,5.637,2.3742,8.4012,0.3679,-6.88,0.1505,0.144,-0.0219,-0.0209,0.9565,0.5954,0.4657,0.4768,0.7823,0.8009,1.0238,0.3545,0.2169,0.2274,0.6119,0.6414,1.0482,0.448,-0.3413,-0.3202,-0.7618,-0.7148,0.9383,0.5793,0.2332,0.2283,0.4025,0.3942,0.9794,0.5268,0.5459,0.5476,1.0363,1.0397,1.0033,0.1738,11.6875,-0.0189,-0.4913,-0.4543,-0.3468,-0.2957,0.9923,-0.0629,0.0298,0.1726,0.4882,-2.5714,0.2404,0.0004,0.019,0.0508,0.808,0.6179,0.0152,0.1232,0.3743,0.5067,-0.2618,-0.1019,0.3891,9.0728,1.401,0.1544,82.3149,1.9627,0.0238,-1.6431,-0.9144,0.5565,0.5163,0.1802,0.349,9.6045,1.3043,0.1358,0.0133,1.013,-0.4831,0.9966,-0.4301,DAVANTI_PANTALONI
1.9659,5.2332,2.2876,7.0342,-0.157,0.3179,9.9254,3.1505,10.1186,-1.0429,7.4481,10.5108,3.242,11.2799,0.2172,8.4614,13.5151,3.6763,12.0184,0.2105,6.1841,0.264,0.2323,0.0427,0.0376,0.8802,0.7261,0.7056,0.6223,0.9718,0.857,0.8819,0.5273,0.4979,0.3872,0.9443,0.7344,0.7777,0.1848,-0.3049,-0.2979,-1.65,-1.6121,0.977,1.2275,0.4219,0.3994,0.3437,0.3254,0.9467,0.6952,0.6236,0.5853,0.897,0.8419,0.9386,0.1542,12.4859,-0.8611,0.6844,0.7702,-0.3716,-0.4667,0.9832,0.1287,0.0233,0.1527,0.5458,-1.021,0.2232,0.0075,0.0868,0.2685,0.3245,0.6172,0.006,0.0773,0.3317,0.525,0.5764,0.2084,0.3616,1.7595,1.9765,1.1233,3.0957,3.9064,1.2619,-2.1382,-0.7521,0.3518,0.6795,0.3867,0.5691,2.0327,1.6453,0.8094,0.0134,1.0274,-0.9762,0.8869,-0.849,DAVANTI_PANTALONI
0.0189,10.0952,3.1773,19.0168,-0.4589,-3.1993,15.4379,3.9291,22.8625,-3.136,8.1784,7.0521,2.6556,16.5764,0.0689,9.9583,10.5394,3.2464,17.7273,0.2398,-0.0059,0.0023,0.0019,-0.3912,-0.3213,0.8213,0.8087,1.1965,0.9787,1.4796,1.2103,0.818,0.6539,1.4315,0.9579,2.1891,1.4648,0.6691,0.3451,-4.8752,-1.0696,-14.1275,-3.0997,0.2194,2.3581,0.7322,0.559,0.3105,0.237,0.7634,0.8318,1.1472,1.0727,1.3792,1.2897,0.9351,0.0896,14.3116,-0.4465,0.2557,0.5919,-0.0936,-0.6583,0.6748,-0.0704,0.0003,0.0164,0.1077,?,0.6712,0.0009,0.0301,0.1167,0.8353,-0.1901,0.004,0.0629,0.3254,?,-0.1048,0.37,-3.53,0.5445,0.2609,0.4793,0.2965,0.0681,0.2297,-0.182,0.3309,-1.8182,0,1,0,0.923,0.3309,0.3585,0.0072,0.9317,-0.2403,-0.4892,0.933,DAVANTI_PANTALONI
-0.6811,2.445,1.5636,8.5005,-1.3251,2.4317,12.0986,3.4783,12.5041,-0.4343,10.3318,9.5451,3.0895,11.7745,0.3225,11.1851,12.1051,3.4792,13.0922,0.324,-0.2801,-0.0659,-0.0609,0.2354,0.2174,0.9237,0.4495,0.5061,0.4494,1.1258,0.9997,0.888,0.2021,0.2561,0.202,1.2675,0.9995,0.7885,1.2794,-0.8643,-0.7721,-0.6755,-0.6035,0.8933,0.4194,0.2104,0.1888,0.5016,0.4501,0.8974,0.6798,0.7219,0.6493,1.062,0.9551,0.8994,0.1131,15.0917,0.4277,-0.1847,-0.1174,0.5445,0.6567,0.9782,-0.2838,0.0006,0.0236,0.3064,?,-0.2697,0.0134,0.1158,0.5873,?,-0.8054,0.0118,0.1087,0.9443,?,1.0524,0.3524,0.3349,0.2037,0.217,1.0653,0.0415,0.0471,1.1349,0.5217,0.3245,0.6219,1,1,1,0.5217,0.3245,0.6219,0.0095,1.3589,0.122,-0.5109,-0.8599,DAVANTI_PANTALONI
-0.1038,0.0054,0.0734,0.3735,-2.552,13.0063,0.0167,0.1291,0.6314,0.9527,9.866,0.0107,0.1035,0.4811,0.9524,16.3254,0.0265,0.1628,0.7576,0.9547,-0.008,-0.0105,-0.0064,1.3183,0.7967,0.6043,0.5684,0.7092,0.4506,1.2476,0.7926,0.6353,0.3231,0.503,0.203,1.5566,0.6283,0.4036,-0.0211,-0.0279,-0.0168,1.321,0.7965,0.6029,0.0079,0.0104,0.0063,1.3206,0.7982,0.6044,0.5916,0.7763,0.493,1.3124,0.8334,0.6351,0.1737,22.9829,0.0933,0.1321,0.1072,0.9405,0.9874,0.9737,0.6739,0,0.0006,0.0022,0.9968,0.3103,0,0.0016,0.0052,0.9835,0.6106,0,0.002,0.0067,0.9892,2.1717,1.1037,0.5082,0.3654,0.3068,0.8396,0.1335,0.0941,0.705,2.1865,1.1082,0.5068,2.1575,1.0998,0.5097,0.4251,0.329,0.7741,0.0102,1.5948,-0.6683,0.8927,-0.8296,DAVANTI_PANTALONI
