@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0243,2.1417,1.4635,12.2322,-1.3353,1.1181,8.9673,2.9945,17.7562,-0.4021,9.6011,2.0537,1.4331,9.2885,0.3238,10.2156,2.2372,1.4957,8.8944,0.4296,0.0217,0.0025,0.0024,0.1165,0.1094,0.9399,0.4887,1.0212,0.9784,2.0896,2.0021,0.9581,0.2388,1.0428,0.9573,4.3663,4.0082,0.918,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0251,12.5117,0.0904,0.6129,0.39,-0.0369,0.6514,0.5689,0.3668,0.7829,0.8848,4.5235,-0.0863,-0.2873,1.0533,1.0263,6.9032,-2.0522,-0.1249,0.2235,0.4727,3.8559,-1.04,-1.2769,-2.9373,2.3003,0.8621,1.8717,2.171,0.7433,3.5032,4.7132,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0013,1.153,0.177,-0.2731,0.7084,1100,0,0,0,1,TASCA_GIACCA
-0.0331,2.6789,1.6367,14.6297,-1.6513,2.2215,13.4324,3.665,18.9724,-0.2356,9.6124,3.8893,1.9721,10.4684,0.3285,10.5231,6.6005,2.5691,14.7561,0.2848,-0.0149,-0.0034,-0.0031,0.2311,0.2111,0.9135,0.4466,0.8299,0.6371,1.8584,1.4266,0.7676,0.1994,0.6888,0.4059,3.4537,2.0351,0.5892,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.3594,0.3539,0.2674,0.9849,0.7442,0.7556,0.7711,1.3975,0.9914,1.8123,1.2857,0.7094,0.0252,13.2519,-0.1068,0.3009,0.0395,0.0668,0.6596,0.725,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
-0.2379,4.4841,2.1176,18.7377,-3.0352,4.0424,16.6157,4.0762,28.1715,-0.0683,10.0093,1.7714,1.3309,10.2094,0.3964,11.4487,8.383,2.8953,24.4709,0.2305,-0.0589,-0.0238,-0.0208,0.4039,0.3531,0.8743,0.5195,1.591,0.7314,3.0627,1.4079,0.4597,0.2699,2.5314,0.5349,9.3799,1.9821,0.2113,7.8257,-2.1018,-1.923,-0.2686,-0.2457,0.9149,0.1761,0.2745,0.146,1.559,0.8293,0.5319,0.6651,1.8353,0.7657,2.7594,1.1512,0.4172,0.0279,15.8081,-0.7874,-0.3186,-0.6831,0.2831,0.8053,0.727,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
-0.1933,2.872,1.6947,9.0747,-1.0894,4.8218,6.8691,2.6209,14.7756,-0.2342,9.9404,1.2938,1.1375,9.6742,0.3045,11.3952,3.2834,1.812,10.3189,0.4052,-0.0401,-0.0194,-0.017,0.4851,0.4231,0.8723,0.6466,1.4899,0.9353,2.3041,1.4464,0.6277,0.4181,2.2198,0.8747,5.3091,2.0921,0.3941,1.6878,-1.1172,-0.6731,-0.6619,-0.3988,0.6025,0.3628,0.3122,0.2504,0.8607,0.6901,0.8018,0.6142,0.938,0.8794,1.5273,1.4319,0.9375,0.0294,15.9791,-0.8795,-0.2366,-0.668,0.3475,0.8063,0.7589,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA
0.0921,0.0181,0.1347,0.882,-1.3363,5.6214,0.0576,0.24,1.2785,0.7965,9.9451,0.0176,0.1327,0.8641,0.9158,11.4268,0.0348,0.1865,1.2057,0.8997,0.0164,0.0093,0.0081,0.5652,0.4919,0.8703,0.561,1.0146,0.7223,1.8084,1.2874,0.7119,0.3148,1.0294,0.5217,3.2704,1.6573,0.5068,-0.1008,-0.0536,-0.0467,0.5321,0.463,0.87,0.0601,0.0368,0.0314,0.6119,0.5229,0.8546,0.6898,1.0207,0.7315,1.4796,1.0604,0.7167,0.0311,15.7035,0.0448,0.8081,0.531,0.27,0.8004,0.7934,0.0011,0.0012,0.0343,0.2008,-0.8624,0.0307,0.002,0.0446,0.2339,-0.4624,0.013,0.0017,0.0415,0.2478,-0.5385,0.0343,0.081,2.3639,0.7685,0.8263,1.0752,0.5906,0.6828,1.156,1.2573,1.0721,0.8527,0.674,0.6694,0.9931,0.8584,0.8103,0.944,0.0001,0.1047,0.5739,0.7011,0.7747,1100,0,0,0,1,TASCA_GIACCA
0.1348,0.0097,0.0985,0.5022,-0.2518,5.9606,0.0344,0.1854,1.1102,0.8316,9.9361,0.0115,0.1074,0.6436,0.9371,11.589,0.0233,0.1526,1.0785,0.9112,0.0226,0.0136,0.0116,0.5999,0.5143,0.8574,0.5316,0.9176,0.6459,1.7261,1.215,0.7039,0.2826,0.842,0.4172,2.9795,1.4763,0.4955,-0.0184,-0.0105,-0.0091,0.5719,0.4957,0.8668,0.0608,0.0392,0.033,0.6444,0.5431,0.8428,0.4523,0.7803,0.4657,1.725,1.0295,0.5968,0.0303,16.039,-0.1916,0.4588,0.1637,0.3113,0.8162,0.8043,-0.0062,0.0025,0.0501,0.2766,-1.1775,0.0278,0.0013,0.0363,0.22,-0.5287,0.0262,0.0017,0.0408,0.2628,-0.4154,-0.2234,-0.2368,1.0601,1.3798,1.2276,0.8897,1.9039,1.507,0.7915,1.9659,1.9398,0.9867,0.8826,0.6844,0.7754,1.2573,1.0528,0.8374,0.0001,0.1096,0.5644,0.6799,0.7495,1100,0,0,0,1,TASCA_GIACCA
0.5154,3.1127,1.7643,13.9706,-1.1544,-0.5361,39.9879,6.3236,30.0334,-4.4535,9.787,7.4236,2.7246,17.8247,0.1324,11.2198,20.9785,4.5802,28.4614,0.1005,-0.9615,0.0527,0.0459,-0.0548,-0.0478,0.8723,0.279,0.6475,0.3852,2.3209,1.3806,0.5949,0.0778,0.4193,0.1484,5.3866,1.9061,0.3539,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.0258,14.8646,-0.014,-0.0397,0.0973,-0.4495,-0.8211,0.8294,0.1809,0.5048,0.7105,5.1579,-0.4255,-0.669,1.5682,1.2523,7.7983,-3.0822,1.1656,5.396,2.3229,7.998,-0.0547,-0.2703,0.1552,-0.574,0.5673,0.3058,0.5391,0.3219,0.0935,0.2906,0.2615,3.7115,14.1939,1.8941,0.4771,0.2519,0.6614,0.6449,0.975,0.0036,2.3195,0.0769,0.6549,-0.4756,1100,0,0,0,1,TASCA_GIACCA
0.7833,5.2032,2.281,16.6464,-0.6115,-0.1132,27.2363,5.2188,32.6871,-5.0621,9.6194,8.2126,2.8658,22.2655,0.0359,10.7243,18.8021,4.3361,32.0094,0.0997,-6.9197,0.0814,0.073,-0.0118,-0.0106,0.897,0.4371,0.796,0.5261,1.8211,1.2036,0.6609,0.191,0.6336,0.2767,3.3164,1.4486,0.4368,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,1.9157,0.4473,0.2905,0.2335,0.1517,0.6496,0.5093,0.7476,0.52,1.4681,1.0212,0.6956,0.0255,13.7783,-0.2801,-0.09,0.2423,-0.4968,-0.8243,0.8414,0.2707,0.9132,0.9556,9.3311,-0.408,-0.7929,2.7505,1.6585,6.0114,-43.1412,0.8745,4.0635,2.0158,7.8036,-0.0079,-0.3414,0.3096,-0.9067,0.5762,0.474,0.8227,0.332,0.2247,0.6769,0.4602,44.124,95.8753,48.6631,0.856,0.0176,1.5522,1.1957,0.7703,0.0032,2.0996,-0.2888,0.571,-0.7989,1100,0,0,0,1,TASCA_GIACCA
0.5154,3.1127,1.7643,13.9706,-1.1544,-0.5361,39.9879,6.3236,30.0334,-4.4535,9.787,7.4236,2.7246,17.8247,0.1324,11.2198,20.9785,4.5802,28.4614,0.1005,-0.9615,0.0527,0.0459,-0.0548,-0.0478,0.8723,0.279,0.6475,0.3852,2.3209,1.3806,0.5949,0.0778,0.4193,0.1484,5.3866,1.9061,0.3539,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.0258,14.8646,-0.014,-0.0397,0.0973,-0.4495,-0.8211,0.8294,0.1809,0.5048,0.7105,5.1579,-0.4255,-0.669,1.5682,1.2523,7.7983,-3.0822,1.1656,5.396,2.3229,7.998,-0.0547,-0.2703,0.1552,-0.574,0.5673,0.3058,0.5391,0.3219,0.0935,0.2906,0.2615,3.7115,14.1939,1.8941,0.4771,0.2519,0.6614,0.6449,0.975,0.0036,2.3195,0.0769,0.6549,-0.4756,1100,0,0,0,1,TASCA_GIACCA
0.7833,5.2032,2.281,16.6464,-0.6115,-0.1132,27.2363,5.2188,32.6871,-5.0621,9.6194,8.2126,2.8658,22.2655,0.0359,10.7243,18.8021,4.3361,32.0094,0.0997,-6.9197,0.0814,0.073,-0.0118,-0.0106,0.897,0.4371,0.796,0.5261,1.8211,1.2036,0.6609,0.191,0.6336,0.2767,3.3164,1.4486,0.4368,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,1.9157,0.4473,0.2905,0.2335,0.1517,0.6496,0.5093,0.7476,0.52,1.4681,1.0212,0.6956,0.0255,13.7783,-0.2801,-0.09,0.2423,-0.4968,-0.8243,0.8414,0.2707,0.9132,0.9556,9.3311,-0.408,-0.7929,2.7505,1.6585,6.0114,-43.1412,0.8745,4.0635,2.0158,7.8036,-0.0079,-0.3414,0.3096,-0.9067,0.5762,0.474,0.8227,0.332,0.2247,0.6769,0.4602,44.124,95.8753,48.6631,0.856,0.0176,1.5522,1.1957,0.7703,0.0032,2.0996,-0.2888,0.571,-0.7989,1100,0,0,0,1,TASCA_GIACCA
-0,17.9912,4.2416,20.9827,-1.2569,-3.6334,34.9642,5.9131,25.5691,-2.848,9.5664,25.6004,5.0597,26.5398,-0.2119,12.5757,25.1245,5.0124,26.3625,0.0827,0,-0,-0,-0.3798,-0.2889,0.7607,0.7173,0.8383,0.8462,1.1687,1.1797,1.0094,0.5146,0.7028,0.7161,1.3658,1.3916,1.0189,0.6175,2.5184,-4.9143,4.0784,-7.9585,-1.9514,1.3992,0.4245,0.3235,0.3034,0.2312,0.762,0.8206,0.7906,0.7959,0.9634,0.9699,1.0067,0.026,18.3673,-0.0624,0.4385,0.199,-0.1711,-0.5251,0.7733,0.2052,2.3838,1.5439,8.4755,-0.5609,0.1332,5.3443,2.3118,15.1288,-2.0466,1.1761,8.0963,2.8454,10.2101,-0.4792,1.5401,0.1745,0.1133,0.6679,0.5426,0.8125,0.446,0.2944,0.6601,0.2997,0.9208,3.0726,1.0935,0.7867,0.7194,0.5602,0.8301,1.4817,0.0031,4.9707,-0.4761,0.497,0.1253,1100,0,0,0,1,TASCA_GIACCA
