@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1925,0.0167,0.1292,0.6881,-4.4223,0.2457,0.0318,0.1782,0.8953,-0.1895,0.0477,0.0135,0.1163,0.5272,-0.6086,0.3483,0.0404,0.2011,0.9107,0.0488,-0.7835,-4.0329,-0.5529,5.1471,0.7056,0.1371,0.7251,1.1112,0.6426,1.5325,0.8863,0.5783,0.5257,1.2347,0.413,2.3486,0.7855,0.3345,3.9353,2.8137,-12.0036,0.715,-3.0503,-4.2661,0.1686,0.3872,0.1326,2.2968,0.7862,0.3423,0.7686,1.3053,0.7556,1.6983,0.9832,0.5789,0.0033,0.55,-0.8995,-0.1992,-0.9097,0.6068,0.9674,0.5172,-27.5885,0.1078,0.3284,28.0197,?,-23.8886,0.0964,0.3104,24.4797,?,-9.986,0.0281,0.1676,10.1395,?,1.1549,2.7627,2.3922,1.0579,1.9594,1.8521,1.1192,3.8392,3.4303,1.1446,2.7634,2.4143,1,1,1,1.1446,2.7634,2.4143,0.3983,61.4631,-0.6256,0.657,-0.3159,?,?,?,?,?,SINISTRA_PANTALONI
-0.8159,2.733,1.6532,8.7668,-1.6432,-0.4198,10.9654,3.3114,13.7124,-0.6077,-1.08,1.7417,1.3197,6.5625,-2.0983,3.7635,3.2843,1.8123,8.4368,0.067,1.9437,0.7554,-0.2168,0.3887,-0.1115,-0.287,0.4992,1.2527,0.9122,2.5091,1.8272,0.7282,0.2492,1.5692,0.8321,6.2958,3.3387,0.5303,1.0514,1.2263,-8.9987,1.1663,-8.5584,-7.3382,0.3889,1.5659,0.3668,4.0267,0.9432,0.2342,0.6393,1.3359,1.0391,2.0895,1.6253,0.7778,0.0146,5.5072,-0.2535,-0.1393,-0.5414,0.6069,0.4601,0.4111,10.3162,1.9179,1.3849,6.3004,0.5353,-46.5507,8.8677,2.9779,53.9398,?,-97.8289,10.6905,3.2696,101.4587,?,-0.2216,-0.1055,0.4758,0.4651,0.4236,0.9108,0.2163,0.1794,0.8295,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,1.122,154.6957,0.4792,-0.3729,-0.9888,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0746,2.1913,1.4803,7.3405,-1.4766,0.4365,3.4293,1.8518,8.7867,-0.8962,-0.6869,1.7417,1.3197,6.2609,-1.1764,2.8407,1.11,1.0536,4.7817,0.1033,-2.4619,1.5644,-0.3783,-0.6355,0.1537,-0.2418,0.7994,1.1217,1.405,1.4032,1.7577,1.2527,0.639,1.2581,1.9742,1.9689,3.0895,1.5691,1.0539,1.2932,-7.9475,1.2271,-7.5412,-6.1454,0.6396,1.0303,0.5558,1.6108,0.869,0.5395,0.8354,1.1725,1.5351,1.4034,1.8376,1.3093,0.0139,4.3926,-0.0358,0.0832,-0.4577,0.4356,-0.1196,0.1896,6.2393,1.0165,1.0082,3.1799,0.5985,-47.2151,14.3472,3.7878,53.2791,?,-96.3228,16.5306,4.0658,101.1597,?,-0.1321,-0.0648,0.4902,0.2662,0.248,0.9316,0.0709,0.0615,0.8679,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,1.1078,149.7771,0.5631,-0.4895,-0.9941,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7131,7.8788,2.8069,14.1918,-1.0724,-1.1093,9.1365,3.0227,19.1241,-3.6258,-1.4157,2.0506,1.432,6.3101,-2.1365,4.2218,4.9859,2.2329,14.2523,0.0694,0.6429,0.5037,-0.1689,0.7836,-0.2628,-0.3353,0.9286,1.9601,1.2571,2.1108,1.3537,0.6413,0.8623,3.8421,1.5802,4.4555,1.8325,0.4113,0.4899,1.7086,-6.9088,3.4874,-14.1019,-4.0436,1.6564,3.4038,0.4471,2.0549,0.2699,0.1314,0.7421,2.2491,0.9958,3.0307,1.3418,0.4427,0.0199,6.2317,-0.0737,0.418,-0.5337,-0.0402,-0.484,-0.296,9.781,3.8176,1.9539,6.5399,0.4906,-47.1289,4.3667,2.0897,52.4399,?,-95.6095,6.2948,2.5089,98.8785,?,-0.2075,-0.1023,0.4929,0.935,0.7788,0.8329,0.8743,0.6065,0.6937,-0.1201,-0.0637,0.5303,0,0,1,0.1247,0.0661,0.5303,1.1035,152.5196,0.8833,-0.7851,-0.9758,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.8159,2.733,1.6532,8.7668,-1.6432,-0.4198,10.9654,3.3114,13.7124,-0.6077,-1.08,1.7417,1.3197,6.5625,-2.0983,3.7635,3.2843,1.8123,8.4368,0.067,1.9437,0.7554,-0.2168,0.3887,-0.1115,-0.287,0.4992,1.2527,0.9122,2.5091,1.8272,0.7282,0.2492,1.5692,0.8321,6.2958,3.3387,0.5303,1.0514,1.2263,-8.9987,1.1663,-8.5584,-7.3382,0.3889,1.5659,0.3668,4.0267,0.9432,0.2342,0.6393,1.3359,1.0391,2.0895,1.6253,0.7778,0.0146,5.5072,-0.2535,-0.1393,-0.5414,0.6069,0.4601,0.4111,10.3162,1.9179,1.3849,6.3004,0.5353,-46.5507,8.8677,2.9779,53.9398,?,-97.8289,10.6905,3.2696,101.4587,?,-0.2216,-0.1055,0.4758,0.4651,0.4236,0.9108,0.2163,0.1794,0.8295,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,1.122,154.6957,0.4792,-0.3729,-0.9888,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0746,2.1913,1.4803,7.3405,-1.4766,0.4365,3.4293,1.8518,8.7867,-0.8962,-0.6869,1.7417,1.3197,6.2609,-1.1764,2.8407,1.11,1.0536,4.7817,0.1033,-2.4619,1.5644,-0.3783,-0.6355,0.1537,-0.2418,0.7994,1.1217,1.405,1.4032,1.7577,1.2527,0.639,1.2581,1.9742,1.9689,3.0895,1.5691,1.0539,1.2932,-7.9475,1.2271,-7.5412,-6.1454,0.6396,1.0303,0.5558,1.6108,0.869,0.5395,0.8354,1.1725,1.5351,1.4034,1.8376,1.3093,0.0139,4.3926,-0.0358,0.0832,-0.4577,0.4356,-0.1196,0.1896,6.2393,1.0165,1.0082,3.1799,0.5985,-47.2151,14.3472,3.7878,53.2791,?,-96.3228,16.5306,4.0658,101.1597,?,-0.1321,-0.0648,0.4902,0.2662,0.248,0.9316,0.0709,0.0615,0.8679,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,1.1078,149.7771,0.5631,-0.4895,-0.9941,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7131,7.8788,2.8069,14.1918,-1.0724,-1.1093,9.1365,3.0227,19.1241,-3.6258,-1.4157,2.0506,1.432,6.3101,-2.1365,4.2218,4.9859,2.2329,14.2523,0.0694,0.6429,0.5037,-0.1689,0.7836,-0.2628,-0.3353,0.9286,1.9601,1.2571,2.1108,1.3537,0.6413,0.8623,3.8421,1.5802,4.4555,1.8325,0.4113,0.4899,1.7086,-6.9088,3.4874,-14.1019,-4.0436,1.6564,3.4038,0.4471,2.0549,0.2699,0.1314,0.7421,2.2491,0.9958,3.0307,1.3418,0.4427,0.0199,6.2317,-0.0737,0.418,-0.5337,-0.0402,-0.484,-0.296,9.781,3.8176,1.9539,6.5399,0.4906,-47.1289,4.3667,2.0897,52.4399,?,-95.6095,6.2948,2.5089,98.8785,?,-0.2075,-0.1023,0.4929,0.935,0.7788,0.8329,0.8743,0.6065,0.6937,-0.1201,-0.0637,0.5303,0,0,1,0.1247,0.0661,0.5303,1.1035,152.5196,0.8833,-0.7851,-0.9758,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1,2.1801,1.4765,6.016,-1.2155,-2.1164,9.3578,3.059,11.1837,-4.0765,-1.2548,2.9419,1.7152,6.4021,-2.7018,3.6903,6.9254,2.6316,9.3016,0.0609,0.0473,0.0797,-0.0271,1.6867,-0.5735,-0.34,0.4827,0.8608,0.5611,1.7835,1.1624,0.6518,0.233,0.741,0.3148,3.1809,1.3512,0.4248,0.3675,0.7064,-5.4754,1.922,-14.8982,-7.7516,1.2326,1.5702,0.2742,1.2739,0.2224,0.1746,0.5379,0.9397,0.6468,1.7469,1.2023,0.6883,0.0262,5.6973,-0.7791,-0.4356,0.5762,0.8061,-0.8865,-0.8732,17.3273,120.7305,10.9877,35.939,-0.0399,-34.8675,29.4972,5.4311,40.3198,?,5.0184,33.9652,5.828,18.3594,-0.0552,-0.4969,3.4528,-6.9479,2.0231,1.8853,0.9319,4.0929,3.5545,0.8685,0.0342,1.4372,42.0095,0,1.9862,0,0.8913,1.9575,2.1961,0.4176,57.5717,0.9181,-0.9073,-0.6696,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6754,3.6916,1.9214,9.9979,-2.3658,-1.163,1.3471,1.1606,4.6488,-3.8176,-0.558,1.7235,1.3128,4.736,-1.6573,2.7126,1.5241,1.2345,6.9335,0.043,0.5807,1.2104,-0.249,2.0842,-0.4287,-0.2057,1.6554,1.4635,1.5563,0.8841,0.9401,1.0634,2.7405,2.1419,2.4222,0.7816,0.8839,1.1309,1.9077,2.3792,-22.5499,1.2472,-11.8207,-9.4779,3.0783,1.6667,0.41,0.5414,0.1332,0.246,2.1507,2.111,1.442,0.9816,0.6705,0.6831,0.015,4.054,-0.1255,-0.4462,-0.4088,0.6218,-0.5386,-0.0875,13.7566,41.6147,6.4509,19.9188,0.0377,-37.0979,7.6284,2.7619,41.5192,?,-4.2843,27.4451,5.2388,16.7389,-1.3848,-0.3708,-3.2109,8.659,2.3356,1.2314,0.5272,5.4553,1.5163,0.2779,-0.0188,-0.0802,4.2716,0,2.9489,0,0.4798,1.19,2.4804,0.4103,57.0896,0.9796,-0.9902,-0.9662,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1239,0.0035,0.0588,0.3124,-0.2526,-0.0041,0.0212,0.1455,0.6269,-1.5653,0.0002,0.0036,0.06,0.319,-0.7032,0.1948,0.0057,0.0753,0.3552,0.1562,-30.3284,641.9655,0.6362,-21.1671,-0.021,0.001,0.4038,0.9789,0.78,2.4243,1.9317,0.7968,0.1631,0.9583,0.6084,5.8774,3.7314,0.6349,0.1647,0.4782,-0.9577,2.9043,-5.8167,-2.0028,1.0204,1.3315,0.5924,1.3048,0.5805,0.4449,0.4983,0.9792,0.8794,1.9652,1.7649,0.8981,0.0013,0.2906,-0.1687,0.48,0.6043,0.2168,-0.4701,0.1735,-40.9935,0.0091,0.0956,41.2186,?,-7.2213,0.0595,0.244,7.7393,?,-6.3576,0.0714,0.2672,6.72,?,5.6768,6.448,1.1359,0.3918,0.3578,0.9131,0.1535,0.128,0.8338,5.3259,6.1337,1.1517,1,1,1,5.3259,6.1337,1.1517,0.4341,54.5723,0.2146,0.2509,0.5678,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0966,0.0089,0.0944,0.4369,-0.2846,0.0652,0.0636,0.2521,1.3603,-0.44,0.0129,0.0129,0.1135,0.5347,-0.5651,0.2581,0.0325,0.1803,0.9019,0.05,1.481,7.4677,0.3743,5.0422,0.2527,0.0501,0.3742,0.8311,0.5233,2.2207,1.3982,0.6296,0.1401,0.6907,0.2738,4.9314,1.955,0.3964,0.2329,0.5014,-2.0385,2.1528,-8.7534,-4.0661,0.3601,0.9955,0.3583,2.7648,0.995,0.3599,0.3212,0.8171,0.4845,2.5438,1.5083,0.5929,0.0013,0.3681,-0.0385,0.6169,0.246,-0.2578,0.6919,0.0235,-41.3541,0.0696,0.2638,41.9388,?,-7.9286,0.1465,0.3827,8.6395,?,-4.0186,0.2843,0.5332,5.04,?,5.2158,10.2908,1.973,0.6892,0.4947,0.7177,0.4751,0.2447,0.5151,4.8543,8.3212,1.7142,1,1,1,4.8543,8.3212,1.7142,0.4598,53.3013,-0.6385,-0.5108,-0.1304,?,?,?,?,?,TASCA_GIACCA_ALTA
0.7933,2.456,1.5672,5.7641,-0.5887,-0.2678,20.6193,4.5408,16.6255,-0.5186,-0.2709,2.7162,1.6481,7.8309,-1.506,4.3425,7.7084,2.7764,10.8713,0.0084,-2.962,-2.9284,0.1827,0.9887,-0.0617,-0.0624,0.3451,0.9509,0.5645,2.7552,1.6355,0.5936,0.1191,0.9042,0.3186,7.5914,2.6749,0.3524,0.3762,0.4539,-23.2973,1.2065,-61.9289,-51.3295,0.3314,1.1611,0.3309,3.5035,0.9986,0.285,0.3467,0.7361,0.5302,2.1231,1.5293,0.7203,0.0093,6.2681,-0.0289,-0.0909,0.3187,0.4849,0.7431,0.2892,19.7949,55.9095,7.4773,18.84,0.3819,15.0528,15.4506,3.9307,12.059,0.4779,-48.2205,21.4525,4.6317,52.8,?,1.315,-0.4105,-0.3122,1.9023,1.6144,0.8487,3.6186,2.6062,0.7202,1.0543,-0.2204,-0.2091,1.3195,0,0,1.5623,0.3568,0.2284,0.5711,83.0682,0.9723,0.9859,0.9936,?,?,?,?,?,TASCA_GIACCA_BASSA
