@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-4.4576,1.8515,1.3607,6.0499,?,-0.6753,2.8512,1.6885,5.1793,-1.9624,3.601,5.7109,2.3897,8.0722,-0.1659,6.4911,1.5729,1.2542,3.9993,0.4968,6.6008,-1.2379,-0.6867,-0.1875,-0.104,0.5548,0.8058,0.5694,1.085,0.7066,1.3464,1.9055,0.6494,0.3242,1.1771,0.4992,1.8127,3.6308,1.7633,5.2678,-1.5325,2.9874,-0.8691,-0.2909,0,0,0,0.2525,0.22,0.8712,1.1681,0.7495,1.5127,0.6416,1.2951,2.0184,0.5245,9.8013,-0.2761,0.2409,-0.1955,-0.7849,-0.7596,0.8785,17.804,192.2052,13.8638,43.8125,-0.2429,1.3551,9.3819,3.063,10.125,-0.218,-36.1065,180.6077,13.439,49.9375,?,13.1384,-0.4931,-0.0375,4.5262,1.0316,0.2279,20.4868,1.0642,0.0519,4.7241,0.1715,0.0363,4.2406,0,0,4.3272,0.8773,0.2028,0.9155,58.0355,0.8144,0.879,0.7459,125000,0,0,0,1,SINISTRA_PANTALONI
0.8679,2.1921,1.4806,5.8825,-0.3589,-2.2021,17.7267,4.2103,17.9567,-1.0031,-1.1086,26.6249,5.1599,20.244,-0.8384,6.4734,11.4697,3.3867,12.0595,0.1113,-0.3941,-0.7828,0.1341,1.9863,-0.3402,-0.1713,0.3517,0.2869,0.4372,0.816,1.2432,1.5236,0.1237,0.0823,0.1911,0.6658,1.5455,2.3213,0.1728,0.1683,-1.0284,0.974,-5.9522,-6.1111,0.4829,0.3931,0.319,0.8141,0.6606,0.8115,0.3276,0.2906,0.4878,0.887,1.489,1.6787,0.0523,9.3561,-0.7063,-0.0158,0.5376,0.5347,-0.3649,-0.02,30.3654,71.3471,8.4467,21.9,0.4925,-0.2038,92.852,9.636,31.8847,-0.3389,-21.9155,328.7252,18.1308,52.274,-2.59,-148.9754,-1.3856,0.0093,0.8766,0.4659,0.5315,0.7684,0.217,0.2825,-2.6334,-0.5636,0.214,1.8121,2.9637,1.6355,0.6869,0.4189,0.61,0.749,63.4027,0.6356,0.8498,0.9315,1100,0,0,0,1,SINISTRA_PANTALONI
1.4127,0.9326,0.9657,4.7141,-0.0536,-2.8615,3.3848,1.8398,6.671,-5.7158,-1.1578,1.1754,1.0841,4.0667,-8.1121,3.7274,3.1237,1.7674,7.0204,0.0618,-0.4937,-1.2202,0.379,2.4714,-0.7677,-0.3106,0.5249,0.8908,0.5464,1.697,1.041,0.6134,0.2755,0.7935,0.2986,2.8798,1.0836,0.3763,0.0422,0.0662,-0.5183,1.5683,-12.2806,-7.8307,4.5045,10.0258,0.598,2.2257,0.1328,0.0596,0.7066,1.1592,0.6715,1.6404,0.9502,0.5793,0.0679,5.7035,-0.4975,-0.5174,0.6803,0.6962,-0.9404,-0.8141,-28.3666,23.7976,4.8783,32.1466,?,-30.2242,18.0929,4.2536,38.6878,?,-21.8891,2.2923,1.514,24.6446,?,0.9385,1.2959,1.3808,1.1469,3.222,2.8094,1.3153,10.3814,7.8928,0.8309,1.3044,1.5698,1,1,1,0.8309,1.3044,1.5698,0.9375,80.4799,-0.9628,0.6085,-0.7689,1100,0,0,0,1,SINISTRA_PANTALONI
0.4372,7.2619,2.6948,9.4235,-0.5693,0.2254,9.8508,3.1386,14.463,-1.0018,-0.0951,7.3859,2.7177,12.3789,-1.1993,4.2213,6.9303,2.6325,9.9536,0.056,1.9396,-4.5971,0.1036,-2.3701,0.0534,-0.0225,0.8586,0.9916,1.0236,1.1549,1.1922,1.0323,0.7372,0.9832,1.0479,1.3337,1.4214,1.0657,0.4723,0.5064,-5.7906,1.0722,-12.261,-11.4348,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9467,1.1684,1.453,1.2437,0.0098,6.71,0.3197,-0.321,0.4075,-0.951,-0.0604,0.0271,-16.2584,3.0924,1.7585,19.2466,?,32.691,0.7729,0.8791,3.3152,0.9021,19.0044,22.3897,4.7318,16.1077,0.4083,-0.4973,-0.8555,1.7202,2.0003,0.3716,0.1858,4.0011,0.1381,0.0345,-0.6302,-1.7314,2.7475,0,0,1.2436,5.8055,1.1949,0.2058,0.8071,67.9537,-0.7169,0.9336,-0.859,1100,0,0,0,1,SINISTRA_PANTALONI
-0.2785,3.6208,1.9029,12.6426,-2.0065,-0.0556,5.1879,2.2777,12.3332,-0.8206,0.3075,3.5518,1.8846,11.3107,-0.8726,3.1573,2.5673,1.6023,11.5663,0.039,5.0068,-0.9056,-0.0882,-0.1809,-0.0176,0.0974,0.8354,1.0097,1.1876,1.2086,1.4215,1.1762,0.6979,1.0194,1.4104,1.4606,2.0208,1.3835,1.5178,1.6009,-17.9753,1.0548,-11.8431,-11.2281,0.6208,0.6962,0.3494,1.1215,0.5628,0.5019,1.0251,1.1178,1.0931,1.0904,1.0663,0.9779,0.0042,4.8907,-0.9337,0.0927,-0.3838,-0.2231,0.226,-0.1264,39.9738,3.8424,1.9602,5.4184,0.8733,-8.7846,9.3682,3.0607,12.8387,-13.532,22.7091,16.2465,4.0307,10.8002,0.6211,-4.5505,1.7603,-0.3868,0.6404,0.4863,0.7594,0.4102,0.2365,0.5766,-3.1228,2.1089,-0.6753,48.3903,1.4999,0.031,0.422,0.5017,1.1888,0.4728,71.521,-0.2406,-0.9755,0.3403,1100,0,0,0,1,SINISTRA_PANTALONI
0.0633,8.7012,2.9498,16.1085,-1.1644,-1.4702,34.4415,5.8687,29.9429,-0.826,-0.181,25.406,5.0404,19.7912,-1.0803,7.1475,19.6607,4.434,19.0013,0.0324,-0.0431,-0.3499,0.0089,8.1224,-0.2057,-0.0253,0.5026,0.5852,0.6653,1.1643,1.3236,1.1368,0.2526,0.3425,0.4426,1.3556,1.7518,1.2922,0.6398,0.8432,-13.6005,1.318,-21.2579,-16.1293,0.4539,0.7823,0.379,1.7236,0.835,0.4844,0.538,0.8139,0.8478,1.5129,1.5758,1.0416,0.0148,10.9749,-0.6212,0.1235,-0.2146,-0.6977,-0.1341,0.1374,37.5802,29.6352,5.4438,23.1354,0.4841,6.2776,74.7236,8.6443,29.097,-0.3241,24.4544,14.4725,3.8043,13.1119,0.5842,5.9864,1.5367,0.2567,0.6298,1.431,2.2723,0.3966,2.0477,5.1631,-3.048,1.1783,-0.3866,2.0408,1.422,0.6968,0.7951,1.7645,2.2191,0.4527,71.3396,-0.9148,-0.9492,0.8956,1100,0,0,0,1,SINISTRA_PANTALONI
-1.1298,3.7444,1.935,6.7532,-2.1452,-1.4589,7.4624,2.7317,9.9351,-1.9777,0.4647,8.1501,2.8548,9.4477,-0.6756,4.4377,3.2842,1.8122,7.2225,0.1004,0.7744,-2.431,-0.2546,-3.1392,-0.3288,0.1047,0.7084,0.6778,1.0678,0.9569,1.5074,1.5753,0.5018,0.4594,1.1401,0.9156,2.2722,2.4816,0.698,1.2091,-5.7141,1.7322,-8.186,-4.7258,0.6435,0.3808,0.2674,0.5918,0.4156,0.7023,0.6797,0.7148,0.935,1.0516,1.3756,1.3081,0.0209,7.1118,0.8186,0.1935,-0.6131,0.5923,-0.5037,-0.0488,-39.5378,12.2876,3.5054,46.4386,?,-18.842,26.0199,5.101,28.7994,?,8.1652,284.5871,16.8697,37.9181,-0.5229,2.0984,-4.8422,-2.3076,0.6872,0.2078,0.3024,0.4722,0.0432,0.0914,1.6125,3.567,2.2121,1,0,0,1.6125,1.2247,0.7595,0.4896,75.874,-0.9861,0.1655,-0.2104,1100,0,0,0,1,SINISTRA_PANTALONI
-0.9527,6.9762,2.6412,14.1882,-4.4275,1.0431,106.2486,10.3077,48.0902,-0.284,-0.5385,25.1296,5.0129,27.0629,-0.3411,7.997,76.6885,8.7572,39.0159,0.0119,-0.9133,1.7692,-0.1191,-1.9371,0.1304,-0.0673,0.2562,0.5269,0.3016,2.0562,1.1771,0.5724,0.0657,0.2776,0.091,4.228,1.3855,0.3277,1.0881,1.6814,-24.6887,1.5453,-22.6904,-14.6832,0.0698,0.1295,0.0662,1.856,0.9485,0.5111,0.295,0.5243,0.3637,1.777,1.2326,0.6936,0.0163,11.3019,-0.6493,-0.6616,-0.7271,0.5865,0.7937,0.6735,-38.3638,34.0055,5.8314,47.58,?,-20.9477,14.8274,3.8506,25.3189,?,20.6722,129.3165,11.3717,37.619,-0.0432,1.8314,-1.8558,-1.0133,1.5144,0.5128,0.3386,2.2934,0.263,0.1147,1.8792,30.5108,16.2358,1,0,0,1.8792,1.2648,0.673,0.5199,80.0507,-0.6044,0.994,-0.6427,1100,0,0,0,1,SINISTRA_PANTALONI
0.7848,0.027,0.1643,0.7533,0.3529,-0.1865,0.523,0.7232,3.0452,-1.0717,-0.3711,0.0934,0.3056,1.2968,-5.8347,1.1488,0.1121,0.3348,1.235,0.3336,-4.2078,-2.1145,0.6832,0.5025,-0.1624,-0.3231,0.2272,0.5377,0.4907,2.3664,2.1598,0.9127,0.0516,0.2891,0.2408,5.5999,4.6649,0.833,-0.2608,-0.3711,0.6645,1.423,-2.5479,-1.7905,0.792,6.1359,0.6282,7.7473,0.7931,0.1024,0.2474,0.5809,0.61,2.3483,2.4657,1.05,0.0098,1.7659,-0.262,0.418,0.4824,0.1337,-0.2419,-0.2274,-41.9293,0.9189,0.9586,43.1396,?,-10.5505,2.0529,1.4328,13.0188,?,-3.4319,0.6878,0.8293,4.4998,?,3.9741,12.2177,3.0743,0.669,1.1558,1.7276,0.4476,1.336,2.9847,3.3136,9.587,2.8932,1,1,1,3.3136,9.587,2.8932,0.4766,55.9117,-0.9879,-0.8856,0.8541,1100,0,0,0,1,SINISTRA_PANTALONI
0.6979,0.1989,0.446,1.5563,-0.1539,-0.8941,1.0391,1.0194,3.2328,-2.9669,0.1252,0.3468,0.5889,1.9677,-0.5528,1.5645,0.4393,0.6628,2.1956,0.1755,-0.7806,5.5735,0.4461,-7.1402,-0.5715,0.08,0.4375,0.7573,0.6729,1.7309,1.538,0.8886,0.1914,0.5735,0.4528,2.9959,2.3656,0.7896,0.0859,0.2964,-0.4442,3.4516,-5.174,-1.499,1.655,1.0644,0.5065,0.6431,0.306,0.4759,0.4814,0.791,0.7089,1.643,1.4724,0.8962,0.0123,2.3318,-0.8152,0.5201,0.9221,-0.1525,-0.9243,0.364,-43.7922,0.2352,0.485,44.339,?,-5.5006,0.5423,0.7364,6.2988,?,3.1019,0.8036,0.8965,3.4195,0.3294,7.9614,-14.1179,-1.7733,0.6586,0.541,0.8214,0.4338,0.2927,0.6748,7.0392,-26.3924,-3.7493,1,0,0,7.0392,12.9665,1.842,0.4758,52.3947,0.9452,-0.8752,-0.8081,1100,0,0,0,1,SINISTRA_PANTALONI
1.221,5.7197,2.3916,10.8114,-0.3945,-0.5149,1.0153,1.0076,4.7644,-4.6509,0.0402,1.2582,1.1217,5.4908,-1.2705,2.6024,2.9783,1.7258,7.866,0.0343,-2.3715,30.375,0.4692,-12.8085,-0.1978,0.0154,2.3735,2.1322,1.3858,0.8983,0.5839,0.65,5.6334,4.5461,1.9204,0.807,0.3409,0.4224,0.7799,0.9954,-10.9511,1.2763,-14.0415,-11.0019,9.1957,3.206,0.9519,0.3486,0.1035,0.2969,2.2692,1.969,1.3744,0.8677,0.6057,0.698,0.0265,3.7821,-0.3252,0.525,0.6786,0.2475,-0.507,0.0393,6.3894,16.8131,4.1004,16.3,-0.8411,-39.9359,8.9139,2.9856,46.3908,?,-15.5534,62.9585,7.9346,27.2513,-3.8268,-0.16,-0.4108,2.5677,1.3734,0.5168,0.3763,1.8862,0.267,0.1416,0.1605,0.3447,2.1472,0,1.5681,0,0.3514,0.5981,1.7023,0.8666,63.4794,0.7644,-0.8577,-0.974,1100,0,0,0,1,SINISTRA_PANTALONI
0.4062,5.1964,2.2796,9.6274,-1.2554,-0.6404,6.0532,2.4603,11.5635,-0.905,0.2943,7.1358,2.6713,12.8827,-0.5881,3.8183,4.4677,2.1137,8.9117,0.0816,-0.6343,1.3801,0.1064,-2.1756,-0.1677,0.0771,0.9265,0.8534,1.0785,0.921,1.164,1.2638,0.8585,0.7282,1.1631,0.8483,1.3549,1.5972,0.9755,1.1233,-6.7675,1.1515,-6.9374,-6.0246,0.7032,0.5262,0.4399,0.7483,0.6256,0.836,0.8326,0.7473,1.0803,0.8976,1.2976,1.4456,0.0088,5.8836,-0.2204,0.5715,-0.0261,0.6212,0.4563,0.4776,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,SINISTRA_PANTALONI
0.1746,17.3437,4.1646,14.0819,-0.8694,-4.8607,12.7319,3.5682,15.1365,-3.759,1.591,22.8897,4.7843,18.7836,-0.574,8.2833,10.5401,3.2466,12.2206,0.1881,-0.0359,0.1098,0.0211,-3.0551,-0.5868,0.1921,1.1671,0.8705,1.2828,0.7458,1.0991,1.4737,1.3622,0.7577,1.6455,0.5562,1.2079,2.1717,0.5478,0.9561,-2.313,1.7454,-4.2225,-2.4192,2.3684,0.6312,0.5005,0.2665,0.2113,0.7928,0.9303,0.7497,1.1523,0.8058,1.2386,1.537,0.0544,13.1001,0.42,0.5581,-0.001,0.0216,-0.7571,0.3783,-32.3065,22.7471,4.7694,38.6993,?,-10.055,53.4667,7.3121,24.1196,?,-24.166,10.3095,3.2108,28.2593,?,3.213,1.3369,0.4161,0.6523,1.4854,2.2773,0.4254,2.2064,5.1862,1.6045,1.3694,0.8535,1,1,1,1.6045,1.3694,0.8535,0.4423,66.5275,-0.6693,-0.607,-0.1614,1100,0,0,0,1,SINISTRA_PANTALONI
1.0457,2.9904,1.7293,7.02,-0.5331,-0.3814,7.2263,2.6882,12.3141,-0.8718,0.0575,17.9857,4.241,17.6231,-0.6992,4.8579,5.8452,2.4177,11.3302,0.0717,-2.742,18.1824,0.2153,-6.6312,-0.0785,0.0118,0.6433,0.4078,0.7153,0.6339,1.1119,1.7541,0.4138,0.1663,0.5116,0.4018,1.2363,3.077,0.4256,0.3366,-2.7893,0.7909,-6.5536,-8.2862,0.696,0.4415,0.3752,0.6343,0.539,0.8497,0.5701,0.3983,0.6196,0.6987,1.0868,1.5554,0.0119,7.3324,-0.2238,0.515,0.244,0.5622,0.2799,0.1295,-2.3619,33.4361,5.7824,18.2983,-7.0268,-7.1584,139.2616,11.8009,37.9791,-3.8321,-31.703,50.3246,7.094,36.2396,?,0.3299,0.0745,0.2258,0.49,0.8151,1.6635,0.2401,0.6644,2.7673,0.5318,0.442,0.8311,0.29,0,0,0.4818,0.5049,1.048,0.3504,45.8621,0.8122,-0.9483,-0.9007,1100,0,0,0,1,SINISTRA_PANTALONI
0.4997,0.2756,0.525,1.9022,-0.3265,0.4217,0.4049,0.6363,2.3477,-0.3014,0.239,0.9069,0.9523,3.8029,-0.5086,1.2645,0.473,0.6877,2.7155,0.1273,1.1848,2.0903,0.3951,1.7642,0.3335,0.189,0.825,0.5512,0.7633,0.6682,0.9252,1.3847,0.6806,0.3039,0.5827,0.4464,0.856,1.9175,0.8611,0.3652,-1.1821,0.4241,-1.3728,-3.2368,0.7949,0.5688,0.4609,0.7156,0.5797,0.8102,0.8102,0.5002,0.7005,0.6173,0.8645,1.4005,0.0073,1.9357,-0.0979,-0.3782,0.1546,0.8825,0.7462,0.647,-24.13,0.0872,0.2954,24.5392,?,-40.4616,0.0674,0.2595,40.86,?,6.0253,2.3492,1.5327,4.7394,0.4475,0.5964,-4.0048,-6.7153,1.138,0.1927,0.1693,1.2951,0.0371,0.0287,0.6006,-6.3919,-10.6431,1,0,0,0.6006,5.1777,8.6214,0.4896,70.6169,-0.7477,-0.4336,0.6002,1100,0,0,0,1,SINISTRA_PANTALONI
0.298,0.537,0.7328,2.3374,-0.5505,0.2806,0.313,0.5595,2.1727,-0.5791,0.2476,0.7599,0.8717,2.8332,-0.3566,1.2425,0.2951,0.5432,1.9851,0.1952,1.0621,1.2034,0.2398,1.133,0.2258,0.1993,1.3099,0.8406,1.3491,0.6418,1.0299,1.6049,1.7158,0.7067,1.8201,0.4119,1.0608,2.5756,1.0415,1.1143,-1.7234,1.0698,-1.6547,-1.5466,1.0956,0.7218,0.6112,0.6588,0.5578,0.8467,1.0758,0.825,1.1775,0.7669,1.0945,1.4273,0.0049,1.8655,0.1681,-0.5646,0.046,0.5463,0.6852,0.7279,-24.1722,0.0671,0.259,24.6597,?,-38.6034,0.0504,0.2245,38.9389,?,12.1087,2.9953,1.7307,5.7007,0.6184,0.6262,-1.9963,-3.1881,1.1538,0.1497,0.1297,1.3312,0.0224,0.0168,0.6333,-2.669,-4.2145,1,0,0,0.6333,4.3257,6.8306,0.4859,74.8843,-0.0745,-0.2716,0.7989,1100,0,0,0,1,SINISTRA_PANTALONI
0.6995,0.193,0.4393,1.7017,0.0407,-0.1352,0.2995,0.5473,2.0091,-0.7394,-0.5321,0.2228,0.472,2.2322,-2.3918,1.1607,0.1589,0.3986,1.4587,0.3063,-5.1719,-1.3145,0.6026,0.2542,-0.1165,-0.4585,0.8027,0.9307,1.1022,1.1595,1.3731,1.1842,0.6443,0.8662,1.2148,1.3445,1.8855,1.4024,-0.0845,-0.0458,0.1121,0.5426,-1.3261,-2.4441,1.5357,2.6955,0.8436,1.7552,0.5493,0.313,0.847,0.7624,1.1666,0.9001,1.3774,1.5303,0.0096,1.8135,0.558,0.5127,0.6648,0.4009,0.4478,-0.1185,-23.3198,0.5721,0.7563,24.1791,?,-38.8599,0.1408,0.3752,39.5386,?,4.5528,0.3698,0.6081,2.2812,0.6309,0.6001,-5.1221,-8.5355,2.0157,1.2438,0.617,4.0632,1.547,0.3807,0.6115,-6.202,-10.1417,1,0,0,0.6115,10.5993,17.3324,0.4898,66.7324,-0.6276,0.8358,-0.4206,1100,0,0,0,1,SINISTRA_PANTALONI
