@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.1711,0.7749,0.8803,3.5908,-1.1673,-0.8899,3.3465,1.8294,7.7096,-1.287,0.2886,3.079,1.7547,7.8776,-0.4813,2.5686,1.5072,1.2277,5.2403,0.0644,0.1922,-0.5927,-0.0666,-3.0835,-0.3465,0.1124,0.4812,0.5017,0.717,1.0425,1.4901,1.4293,0.2315,0.2517,0.5141,1.0869,2.2204,2.0429,0.4458,0.7556,-5.3639,1.6951,-12.0332,-7.0987,0.4915,0.3115,0.2958,0.6339,0.6019,0.9495,0.4658,0.4558,0.6852,0.9787,1.4712,1.5033,0.0033,3.8168,0.5469,0.1085,-0.1501,0.7224,-0.053,0.3335,0.0847,0.1269,0.3563,1.4954,-1.1278,0.0594,0.0688,0.2623,0.9196,-0.7402,-0.0984,0.0588,0.2425,1.2646,-1.1535,1.4252,-0.8603,-0.6036,1.358,1.4691,1.0818,1.8442,2.1584,1.1704,2.0261,1.1701,0.5775,1.3298,1.1967,0.8999,1.626,1.1824,0.7272,0.0005,0.7346,0.6164,0.3371,0.0585,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3275,3.9192,1.9797,9.4929,-1.2412,0.0356,8.1041,2.8468,15.657,-0.8562,-0.2486,4.0568,2.0142,12.5367,-0.4802,3.2549,5.656,2.3782,9.037,0.0286,-9.2028,1.3173,-0.1006,-0.1431,0.0109,-0.0764,0.6954,0.9829,0.8324,1.4134,1.197,0.8469,0.4836,0.9661,0.6929,1.9977,1.4328,0.7173,0.728,1.2926,-19.7821,1.7757,-27.1745,-15.3037,0.5021,0.5001,0.4553,0.9959,0.9067,0.9104,0.6063,0.7572,1.0504,1.2489,1.7325,1.3873,0.0015,4.9451,-0.7667,0.0097,0.1282,0.5121,-0.0558,0.2092,0.4006,0.5493,0.7411,4.4006,-0.8377,0.9723,1.782,1.3349,4.9646,-0.1321,0.1566,0.2086,0.4568,1.6353,-0.4983,0.412,2.5574,6.2076,0.5552,1.6225,2.9225,0.3082,2.6326,8.541,3.4635,3.6883,1.0649,0.546,2.1941,4.0182,0.8864,2.6911,3.0359,0.0038,2.1184,0.759,0.3841,0.7036,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2128,4.0006,2.0001,10.681,-0.7907,-0.4185,7.626,2.7615,15.1956,-1.433,-0.518,3.4547,1.8587,10.9153,-0.7074,3.1894,5.3976,2.3233,10.0635,0.0382,0.5084,0.4107,-0.0667,0.8079,-0.1312,-0.1624,0.7243,1.0761,0.8609,1.4857,1.1886,0.8,0.5246,1.158,0.7412,2.2074,1.4128,0.64,0.527,1.0429,-11.8017,1.9791,-22.395,-11.3158,0.955,0.933,0.5701,0.977,0.5969,0.611,0.7029,0.9785,1.0614,1.3921,1.51,1.0846,0.0025,4.9255,-0.7786,0.0791,0.2285,0.4137,-0.3061,0.1319,0.5451,0.6669,0.8166,4.0022,-0.602,0.8283,1.8935,1.376,4.4124,-0.2399,-0.0286,0.1659,0.4073,1.9301,-0.765,0.6581,-19.0824,-28.9964,0.5935,2.0052,3.3787,0.3522,4.0207,11.4155,1.7617,1.7978,1.0205,0.702,2.2846,3.2543,0.907,2.0736,2.2861,0.0035,2.3221,0.823,0.3938,0.5501,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0791,0.6084,0.78,2.9801,-0.7494,-0.6343,1.8881,1.3741,6.2052,-0.9496,-0.2776,1.5059,1.2272,6.3272,-0.5943,1.9521,0.6774,0.823,4.0108,0.0833,-0.1248,-0.2851,0.0405,2.2851,-0.3249,-0.1422,0.5676,0.6356,0.9477,1.1197,1.6696,1.491,0.3222,0.404,0.8981,1.2538,2.7875,2.2232,0.4224,0.5413,-3.5026,1.2815,-8.2923,-6.4708,0.5352,0.4292,0.3893,0.802,0.7274,0.9071,0.4803,0.471,0.743,0.9807,1.5471,1.5775,0.0025,2.923,0.6163,0.0915,-0.0617,0.4402,0.1774,0.3435,0.0745,0.0695,0.2637,1.0318,-0.9757,0.1107,0.0823,0.2869,1.3084,-1.5115,0.0114,0.0319,0.1785,0.9549,-2.1501,0.6732,6.5215,9.6878,0.9189,1.4773,1.6076,0.8444,2.1823,2.5844,0.6471,0.7818,1.2082,1.0024,1.7228,1.7187,0.7886,1.0805,1.3702,0.0005,0.6515,0.91,0.4189,0.4661,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.294,0.6154,0.7845,3.6327,-0.6936,-0.5868,2.1904,1.48,6.1839,-0.8057,0.0565,1.5377,1.24,6.0925,-0.5236,1.8977,1.1763,1.0846,5.0688,0.0242,0.501,-5.2027,-0.1549,-10.3844,-0.3092,0.0298,0.53,0.6326,0.7233,1.1935,1.3646,1.1433,0.2809,0.4002,0.5231,1.4245,1.8621,1.3072,0.5392,0.7106,-11.8399,1.3178,-21.9588,-16.6627,0.6263,0.5364,0.4129,0.8564,0.6593,0.7698,0.5874,0.5963,0.7167,1.015,1.22,1.202,0.0024,2.8675,0.7174,0.0482,0.0247,0.6621,0.0575,0.3022,-0.049,0.0865,0.294,1.0104,-1.039,0.0016,0.042,0.205,0.7648,-1.1517,0.0072,0.0248,0.1576,0.8951,-1.58,-29.789,-6.7883,0.2279,1.4343,1.8656,1.3007,2.0571,3.4803,1.6918,1.2578,0.9393,0.7468,1.3942,1.4284,1.0245,1.3212,1.1289,0.8544,0.0002,0.5416,0.7295,0.2488,0.1248,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4582,7.2761,2.6974,10.7087,-1.1467,0.4651,10.5545,3.2488,14.2711,-0.9865,-0.0424,5.9007,2.4291,9.6865,-0.7323,4.493,3.9727,1.9932,9.1373,0.0124,-0.9852,10.8135,-0.102,-10.9761,0.1035,-0.0094,0.8303,1.1104,1.3533,1.3374,1.63,1.2187,0.6894,1.2331,1.8315,1.7887,2.6568,1.4853,0.8072,1.3969,-50.0555,1.7307,-62.0145,-35.8328,0.6944,0.8921,0.5392,1.2848,0.7765,0.6044,0.7504,1.1055,1.172,1.4733,1.5618,1.0601,0.0023,7.1543,-0.7601,0.2146,-0.1535,0.2373,0.0813,-0.0256,-0.1704,0.375,0.6124,2.3296,-1.5186,0.2451,0.8605,0.9276,4.5715,-0.4211,-1.1521,0.7366,0.8582,3.2054,-10.1231,-0.6954,0.1479,-0.2127,0.6601,0.7135,1.0809,0.4358,0.5091,1.1683,1.0369,0.4815,0.4644,0.2875,3.2096,11.1629,0.5096,0.7268,1.4262,0.0042,2.3048,0.2734,0.4835,0.2232,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.7348,0.8742,0.935,3.3536,-2.0483,-1.1165,3.6367,1.907,6.8855,-1.5637,0.0666,2.8767,1.6961,7.0349,-0.5217,2.743,1.6548,1.2864,4.8622,0.0337,0.6582,-11.0384,-0.2679,-16.7712,-0.407,0.0243,0.4903,0.5513,0.7268,1.1244,1.4824,1.3185,0.2404,0.3039,0.5283,1.2642,2.1976,1.7384,0.5366,0.9344,-13.2973,1.7413,-24.7813,-14.2313,0.4096,0.238,0.2186,0.581,0.5338,0.9188,0.4871,0.4767,0.6897,0.9788,1.4161,1.4468,0.0047,4.2184,0.7566,0.1298,-0.497,0.7157,-0.4927,-0.0903,-0.0224,0.177,0.4207,1.5637,-0.6848,-0.0005,0.0806,0.2839,1.1557,-0.9125,0.0558,0.0324,0.1799,1.0938,-1.7321,41.7924,-0.4007,-0.0096,1.4817,2.3386,1.5783,2.1955,5.4688,2.4909,1.1527,0.9166,0.7952,1.5359,2.3184,1.5095,1.353,1.4297,1.0566,0.0002,0.7397,0.8824,0.1327,0.0269,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.0269,0.6805,0.8249,4.0578,-0.4846,-0.3298,3.4503,1.8575,8.1136,-0.6839,-0.1897,3.6336,1.9062,8.4517,-0.4837,2.5416,1.4501,1.2042,5.5738,0.0583,0.0817,0.142,-0.0106,1.7386,-0.1297,-0.0746,0.4441,0.4327,0.685,0.9744,1.5425,1.5829,0.1972,0.1873,0.4692,0.9495,2.3793,2.5057,0.402,0.4807,-3.8372,1.1959,-9.546,-7.9823,0.5672,0.4798,0.4618,0.8459,0.814,0.9624,0.5001,0.4801,0.728,0.96,1.4557,1.5163,0.0013,3.7296,0.4379,0.053,0.0333,0.6564,0.3123,0.4969,-0.0256,0.1712,0.4138,1.2967,-1.079,-0.0481,0.1455,0.3815,1.2636,-0.9857,0.0421,0.0766,0.2768,1.3939,-0.8864,0.5314,-0.6077,-1.1436,1.0847,1.495,1.3783,1.1766,2.2352,1.8998,1.0729,1.0275,0.9577,0.9802,0.8441,0.8612,1.0262,0.9303,0.9065,0.0002,0.962,0.8671,-0.3321,-0.2909,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.5574,8.4311,2.9036,10.5752,-1.5134,0.1088,13.0378,3.6108,14.8495,-0.7147,-0.1144,5.1063,2.2597,11.3551,-0.8274,4.6959,4.8596,2.2045,11.4028,0.0146,-5.1245,4.8729,-0.1187,-0.9509,0.0232,-0.0244,0.8042,1.285,1.3172,1.5979,1.638,1.0251,0.6467,1.6511,1.7349,2.5533,2.6829,1.0508,1.0288,1.2386,-37.6582,1.2039,-36.6045,-30.4044,0.4859,0.6771,0.3636,1.3936,0.7484,0.537,0.7122,0.9313,0.9274,1.3077,1.3023,0.9958,0.002,7.2591,-0.8434,-0.3545,-0.4313,0.4814,0.41,0.2024,0.0266,0.6412,0.8007,4.3814,-1.1376,0.848,1.4367,1.1986,4.6538,-0.102,-0.7738,1.2934,1.1373,4.5064,-2.3095,0.0314,-0.0344,-1.0959,0.668,0.7041,1.0539,0.4463,0.4957,1.1108,5.4138,0.7415,0.137,0.4853,1.5053,3.1015,0.9415,0.9723,1.0327,0.0041,2.3945,0.3559,-0.168,-0.2585,0,0,0,0,0,TASCA_GIACCA_BASSA
0.0352,0.497,0.705,3.7529,-0.7013,-0.688,2.8693,1.6939,5.9739,-1.2067,-0.0561,3.8772,1.9691,8.1801,-0.4365,2.6326,0.7907,0.8892,5.1966,0.1362,-0.0512,-0.6282,0.0134,12.2621,-0.2613,-0.0213,0.4162,0.358,0.7928,0.8603,1.905,2.2144,0.1732,0.1282,0.6286,0.7401,3.6289,4.9036,0.4736,0.6223,-1.8879,1.3142,-3.9865,-3.0335,0.8148,0.3874,0.3667,0.4754,0.45,0.9465,0.6282,0.4588,0.7222,0.7303,1.1496,1.5741,0.0024,3.7739,0.3249,-0.2051,-0.2797,0.556,-0.0149,0.4281,0.1521,0.1677,0.4095,1.4484,-0.5954,0.1469,0.0567,0.2382,0.8449,-0.3344,-0.0692,0.0506,0.2249,1.067,-1.6797,1.0353,-2.1971,-2.1221,1.7191,1.8208,1.0592,2.9553,3.3153,1.1218,2.5527,0.8081,0.3166,1.4339,2.2799,1.59,1.7143,1.3574,0.7918,0.0008,0.7876,0.8088,-0.1825,-0.2983,0,0,0,0,0,TASCA_GIACCA_BASSA
