@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.6008,2.5143,1.5857,6.9155,-0.8916,2.4197,12.0355,3.4692,12.4309,-0.4294,10.2948,8.8757,2.9792,11.1804,0.3418,11.1477,11.3539,3.3696,12.9015,0.3336,-0.2483,-0.0584,-0.0539,0.235,0.2171,0.9235,0.4571,0.5322,0.4706,1.1645,1.0296,0.8842,0.2089,0.2833,0.2214,1.356,1.06,0.7817,0.8729,-0.5613,-0.5047,-0.643,-0.5782,0.8992,0.4204,0.2152,0.1888,0.5119,0.4492,0.8775,0.5563,0.6185,0.536,1.1119,0.9635,0.8666,0.2254,15.0544,0.4381,-0.1247,-0.0587,0.5401,0.6585,0.9765,-36.3504,132.3739,11.5054,48.8998,?,-21.8177,168.1803,12.9684,41.2186,?,-8.5524,49.8362,7.0595,32.8186,-0.7588,1.6661,4.2503,2.5511,0.8872,1.6298,1.837,0.7871,2.6562,3.3747,1.1864,3.4537,2.9112,1,0,0,1.1864,1.49,1.256,0.9202,68.7093,-0.9677,-0.6615,0.7798,?,?,?,?,?,SINISTRA_PANTALONI
-0.1036,0.0047,0.0683,0.3281,-4.4922,13.0095,0.0182,0.1349,0.6314,0.9527,9.8673,0.0119,0.1091,0.4674,0.9538,16.3287,0.0292,0.171,0.7576,0.9547,-0.008,-0.0105,-0.0063,1.3184,0.7967,0.6043,0.5064,0.6263,0.3996,1.2366,0.789,0.6381,0.2565,0.3922,0.1597,1.5292,0.6226,0.4071,-0.0211,-0.0278,-0.0168,1.3192,0.7965,0.6038,0.0045,0.0059,0.0036,1.3206,0.7982,0.6044,0.5196,0.7019,0.4331,1.3509,0.8334,0.617,0.3474,22.9853,0.1309,0.1741,0.147,0.9431,0.9938,0.9763,-15.9298,0.2332,0.4829,16.6794,?,-46.4454,0.0353,0.1879,46.7987,?,6.3975,0.0321,0.1791,0.7202,0.8947,0.343,-2.49,-7.26,2.5705,2.6966,1.0491,6.6076,7.2719,1.1005,0.3564,-2.7259,-7.6484,1,0,0,0.3564,23.1589,64.9788,1.0535,68.7726,-0.678,-0.306,0.1723,?,?,?,?,?,SINISTRA_PANTALONI
0.1434,0.0075,0.0868,0.4054,-0.0758,7.2169,0.0219,0.1479,0.6514,0.9137,9.8714,0.0024,0.0495,0.2376,0.9762,12.2299,0.0111,0.1054,0.4012,0.9677,0.0199,0.0145,0.0117,0.7311,0.5901,0.8072,0.5867,1.755,0.8232,2.9913,1.4032,0.4691,0.3442,3.0801,0.6777,8.9477,1.9689,0.22,-0.0041,-0.0029,-0.0024,0.7081,0.5728,0.809,0.0499,0.0378,0.0303,0.7565,0.6067,0.802,0.6223,1.7063,1.0102,2.742,1.6234,0.5921,0.2496,17.2336,0.2987,-0.1121,0.2143,0.2649,0.9318,0.5999,-46.5849,0.0326,0.1807,46.9788,?,-12.8173,0.0183,0.1354,12.9593,?,12.467,0.1904,0.4364,1.4999,0.8879,3.6345,-3.7367,-1.0281,1.3338,0.414,0.3104,1.7791,0.1714,0.0963,3.6251,-3.9548,-1.0909,1,0,0,3.6251,31.3204,8.6399,1.0183,71.8692,-0.3318,-0.0736,0.7361,?,?,?,?,?,SINISTRA_PANTALONI
-0.6553,3.2888,1.8135,8.6935,-0.9905,4.6888,4.5687,2.1375,9.6173,-0.0492,9.9968,3.5303,1.8789,10.0809,0.3131,11.3733,4.3871,2.0945,9.0736,0.4713,-0.1398,-0.0656,-0.0576,0.469,0.4123,0.879,0.8484,0.9652,0.8658,1.1376,1.0205,0.897,0.7199,0.9316,0.7496,1.2941,1.0414,0.8047,9.5982,-0.9412,-0.5348,-0.0981,-0.0557,0.5682,0.4765,0.2976,0.2545,0.6246,0.5341,0.8552,0.904,0.8624,0.9581,0.954,1.0599,1.111,0.2304,16.0602,0.0619,-0.6916,-0.5389,0.354,0.7002,0.8989,-45.4631,4.0841,2.0209,47.9996,?,-5.2479,10.0727,3.1738,12.8998,?,16.5918,20.0396,4.4766,18.7195,0.3173,8.6631,-2.7401,-0.3163,0.6368,0.4514,0.709,0.4055,0.2038,0.5026,3.721,-5.5178,-1.4829,1,0,0,3.721,2.5642,0.6891,1.0142,67.3028,-0.9424,0.9442,-0.9909,?,?,?,?,?,SINISTRA_PANTALONI
0.7461,21.4523,4.6317,14.2185,-0.9732,-2.7176,14.4308,3.7988,12.4519,-2.0727,9.9459,15.8787,3.9848,16.4905,0.1302,12.0128,14.3191,3.7841,15.8994,0.2113,-0.2746,0.075,0.0621,-0.2732,-0.2262,0.8279,1.2192,1.1623,1.224,0.9533,1.0039,1.0531,1.4866,1.351,1.4982,0.9088,1.0078,1.1089,0.8349,-2.8399,-1.6466,-3.4015,-1.9722,0.5798,1.7782,0.3801,0.3575,0.2137,0.201,0.9405,1.1419,0.8622,0.8943,0.7551,0.7832,1.0372,0.2154,18.185,-0.7639,0.2279,0.3667,0.1227,-0.1149,0.9533,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
1.8381,10.93,3.3061,14.3852,-0.9451,-3.2651,13.2522,3.6404,12.2036,-1.9304,9.3119,22.1322,4.7045,13.4304,0.2339,11.0323,25.3538,5.0353,13.9549,0.2566,-0.5629,0.1974,0.1666,-0.3506,-0.296,0.8441,0.9082,0.7027,0.6566,0.7738,0.723,0.9343,0.8248,0.4939,0.4311,0.5988,0.5227,0.8729,0.8695,-1.7049,-1.4508,-1.9609,-1.6686,0.851,1.7758,0.4219,0.3939,0.2376,0.2218,0.9338,1.1788,1.0711,1.0308,0.9087,0.8745,0.9624,0.2091,16.7478,-0.7808,0.5834,0.6944,-0.1849,-0.3396,0.9758,28.6619,42.1012,6.4885,19.6198,0.5083,-4.3761,199.9059,14.1388,52.6184,-0.5802,-31.5043,87.5778,9.3583,38.2797,?,-6.5496,-0.9098,0.1389,0.4589,0.6933,1.5108,0.2106,0.4807,2.2826,-1.0497,-0.5298,0.5047,1.1982,0,0,0.3729,0.5125,1.3746,0.892,73.1368,0.915,0.7532,0.9149,?,?,?,?,?,SINISTRA_PANTALONI
2.1464,22.2363,4.7155,17.8617,-1.0159,-4.3844,24.2941,4.9289,19.8952,-1.5434,9.1982,22.1404,4.7054,16.4524,0.2245,12.431,22.5774,4.7516,16.1912,0.2466,-0.4895,0.2333,0.1727,-0.4767,-0.3527,0.7399,0.9567,1.0022,0.9924,1.0475,1.0373,0.9903,0.9153,1.0043,0.9849,1.0973,1.076,0.9806,0.7456,-1.8901,-1.6985,-2.535,-2.2781,0.8986,1.1327,0.4176,0.4123,0.3687,0.364,0.9872,0.8978,1.0857,1.1032,1.2093,1.2288,1.0161,0.2169,19.4811,-0.663,0.1059,0.3374,0.2257,-0.125,0.878,29.093,57.2241,7.5647,25.1404,0.3856,7.1176,350.8918,18.7321,50.6989,-0.2372,-25.5031,152.6757,12.3562,38.6993,?,4.0875,-1.1408,-0.2791,0.4038,0.6122,1.516,0.1631,0.3748,2.2983,-1.6234,-0.4077,0.2512,0.9985,0,0,0.4959,0.6496,1.3101,0.8195,69.6353,-0.2577,0.0282,0.9511,?,?,?,?,?,SINISTRA_PANTALONI
0.2312,22.0636,4.6972,17.6006,-1.163,-4.2831,4.666,2.1601,9.8059,-95.5538,11.6058,13.8994,3.7282,15.4422,0.2083,13.3956,14.2803,3.7789,14.8727,0.2528,-0.054,0.0199,0.0173,-0.369,-0.3197,0.8664,2.1745,1.2599,1.243,0.5794,0.5716,0.9866,4.7286,1.5874,1.545,0.3357,0.3267,0.9733,0.9752,-2.3289,-1.8805,-2.3883,-1.9284,0.8074,80.1241,0.4172,0.4088,0.0052,0.0051,0.9799,1.7949,1.1398,1.1834,0.635,0.6593,1.0383,0.2578,19.7391,-0.4095,-0.2569,-0.249,-0.0631,-0.3322,0.9269,27.0054,111.7125,10.5694,30.481,0.2338,11.902,134.6603,11.6043,36.5982,-0.0218,-27.2217,201.9908,14.2123,44.8196,?,2.269,-0.9921,-0.4372,0.9108,0.7437,0.8165,0.8296,0.5531,0.6667,-11.9256,-0.2075,0.0174,1.1106,0,0,0.8329,0.6801,0.8166,0.8364,66.3664,0.7231,0.8434,0.9747,?,?,?,?,?,SINISTRA_PANTALONI
0.4295,3.4686,1.8624,8.5932,-1.1236,5.8187,11.1864,3.3446,11.9888,-0.0692,9.9586,2.5408,1.594,7.3894,0.4733,12.0101,6.1695,2.4838,9.1253,0.4387,0.0738,0.0431,0.0358,0.5843,0.4845,0.8292,0.5568,1.1684,0.7498,2.0982,1.3465,0.6417,0.3101,1.3652,0.5622,4.4026,1.8132,0.4118,5.8585,-0.6846,-0.6374,-0.1169,-0.1088,0.9311,0.3609,0.2884,0.2489,0.7991,0.6897,0.863,0.7168,1.1629,0.9417,1.6224,1.3138,0.8098,0.2405,17.3018,0.5689,0.2212,0.3995,0.4722,0.8447,0.8557,-28.0366,0.3488,0.5906,28.6194,?,-15.9716,51.0774,7.1468,27.5986,?,-26.0192,21.6789,4.6561,32.1594,?,1.7554,1.0775,0.6138,0.0826,0.1268,1.535,0.0068,0.0161,2.3561,1.037,0.8899,0.8582,1,1,1,1.037,0.8899,0.8582,0.8636,70.0274,0.1861,-0.1327,-0.9978,?,?,?,?,?,SINISTRA_PANTALONI
-0.8465,4.1294,2.0321,8.5293,-1.4068,1.1062,5.4743,2.3397,9.9869,-0.871,10.652,11.3612,3.3706,12.0891,0.3275,11.2253,10.3626,3.2191,12.3165,0.3388,-0.7652,-0.0795,-0.0754,0.1038,0.0985,0.9489,0.8685,0.6029,0.6313,0.6941,0.7268,1.0471,0.7543,0.3635,0.3985,0.4818,0.5283,1.0964,1.0723,-0.8467,-0.7899,-0.7896,-0.7366,0.933,0.6639,0.1971,0.1902,0.2969,0.2865,0.9651,0.854,0.7055,0.6925,0.8261,0.8109,0.9815,0.2192,14.6286,0.4926,-0.0624,-0.0733,0.2937,0.2844,0.9901,-32.8449,6.1689,2.4837,37.9791,?,7.1542,48.5148,6.9653,22.4991,-0.3941,-26.4174,6.4749,2.5446,29.5792,?,-4.591,1.2433,-0.2708,0.3566,0.9761,2.7373,0.1272,0.9527,7.4927,5.9717,1.284,0.215,0,1,0,1.688,1.284,0.7606,0.8725,67.8465,0.0331,-0.9491,0.2103,?,?,?,?,?,SINISTRA_PANTALONI
0.0998,0.0066,0.081,0.3721,-0.3286,4.5805,0.0182,0.1349,0.5743,0.8815,9.9695,0.0137,0.117,0.4982,0.9512,10.9729,0.0148,0.1218,0.5411,0.9518,0.0218,0.01,0.0091,0.4595,0.4174,0.9086,0.6004,0.6923,0.6651,1.1531,1.1078,0.9608,0.3604,0.4792,0.4424,1.3296,1.2273,0.9231,-0.0215,-0.0095,-0.0086,0.4399,0.4003,0.91,0.0578,0.0274,0.025,0.4747,0.4322,0.9105,0.6479,0.7469,0.6877,1.1527,1.0613,0.9207,0.2239,14.6592,-0.335,0.6904,0.4562,0.0247,0.4789,0.8897,-46.3129,0.0561,0.2369,46.8597,?,0.8441,0.038,0.1948,0.7812,0.3146,-7.9879,0.013,0.1139,8.2199,?,-54.8672,5.7979,-0.1057,1.2159,2.08,1.7106,1.4785,4.3262,2.926,-130.6808,5.7008,-0.0436,0,1,0,59.9805,5.7008,0.095,0.9593,55.1449,-0.2648,-0.3948,0.3077,?,?,?,?,?,SINISTRA_PANTALONI
0.1991,0.012,0.1095,0.4817,-0.0599,5.8805,0.2838,0.5328,1.6079,0.7601,9.8997,0.0274,0.1656,0.8019,0.922,11.5249,0.1247,0.3531,1.3276,0.8918,0.0339,0.0201,0.0173,0.594,0.5102,0.859,0.2055,0.6611,0.3101,3.2165,1.509,0.4691,0.0422,0.437,0.0962,10.3456,2.2769,0.2201,-0.0053,-0.0029,-0.0025,0.5374,0.4655,0.8661,0.0678,0.0442,0.037,0.6519,0.5461,0.8377,0.2996,0.6007,0.3628,2.0051,1.2111,0.604,0.235,15.9813,-0.0186,0.2638,0.0951,0.3939,0.927,0.7106,-46.1856,0.0516,0.2272,46.4996,?,-5.1506,3.3051,1.818,8.519,?,-6.2613,0.3024,0.5499,7.4997,?,8.967,7.3763,0.8226,0.125,0.4132,3.3061,0.0156,0.1708,10.9302,5.4584,6.2002,1.1359,1,1,1,5.4584,6.2002,1.1359,0.957,57.5975,-0.4953,-0.7459,0.8723,?,?,?,?,?,SINISTRA_PANTALONI
0.2432,0.0083,0.0913,0.4267,0.0536,4.7282,0.0265,0.1629,0.6588,0.8694,9.9815,0.0164,0.1281,0.5871,0.943,11.0492,0.011,0.105,0.4536,0.9599,0.0514,0.0244,0.022,0.4737,0.4279,0.9034,0.5608,0.7131,0.8701,1.2716,1.5516,1.2201,0.3145,0.5085,0.757,1.617,2.4073,1.4887,0.0055,0.0025,0.0022,0.4518,0.4039,0.894,0.0894,0.0438,0.0399,0.4901,0.446,0.9101,0.6477,0.7269,0.9407,1.1222,1.4524,1.2942,0.2511,14.9529,-0.292,0.6545,0.5448,-0.4637,0.1491,0.806,-46.0845,0.0477,0.2184,46.4996,?,-0.038,0.1178,0.3432,1.2573,-1.3343,-8.4103,0.0303,0.174,8.699,?,1211.3818,5.4795,0.0045,0.6364,1.255,1.972,0.405,1.5751,3.8888,64.7006,5.3454,0.0826,0,1,0,36.983,5.3454,0.1445,1.0647,54.7831,0.141,0.6545,-0.3154,?,?,?,?,?,SINISTRA_PANTALONI
-0.7411,5.6254,2.3718,12.5072,-4.5616,5.0834,13.5065,3.6751,15.0578,-0.0961,8.2896,4.4199,2.1024,10.7486,0.1728,10.4084,10.3238,3.2131,14.4959,0.2155,-0.1458,-0.0894,-0.0712,0.6132,0.4884,0.7964,0.6454,1.1282,0.7382,1.7481,1.1438,0.6543,0.4165,1.2727,0.5449,3.0558,1.3083,0.4281,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1637,0.1731,0.1217,1.0572,0.7435,0.7033,0.8306,1.1636,0.8628,1.4009,1.0388,0.7415,0.199,15.3376,-0.3666,-0.3167,-0.5259,0.3957,0.7545,0.8706,-15.2673,11.4201,3.3794,19.3787,?,-38.3306,24.4102,4.9407,47.1588,?,-107.0709,9.9125,3.1484,112.7396,?,0.3983,0.1426,0.358,0.684,1.0734,1.5693,0.4678,1.1521,2.4626,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,2.3417,160.6688,0.4714,-0.6668,-0.9617,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0031,6.3828,2.5264,11.3504,-1.6056,2.1899,26.7704,5.174,17.7562,-0.4021,8.9179,5.3063,2.3035,9.0747,0.3394,10.82,5.7115,2.3899,8.4032,0.4435,0.0014,0.0003,0.0003,0.2456,0.2024,0.8242,0.4883,1.0968,1.0571,2.2461,2.165,0.9639,0.2384,1.2029,1.1175,5.0451,4.6871,0.929,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.1874,15.0158,-0.1741,0.6126,0.2557,-0.2471,0.5737,0.559,-3.4933,72.7411,8.5288,26.3992,-1.4309,-30.0078,35.9883,5.999,45.2393,?,-111.6948,9.0174,3.0029,114.119,?,0.1164,0.0313,0.2687,1.4217,2.8402,1.9977,2.0212,8.0667,3.991,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,2.3614,149.3218,0.9294,-0.7293,-0.893,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5604,6.869,2.6209,14.4537,-1.6194,6.2343,25.1923,5.0192,18.4191,-0.205,9.0459,5.762,2.4004,8.6415,0.4195,11.9693,15.5683,3.9457,13.5321,0.3382,-0.0899,-0.062,-0.0468,0.6892,0.5209,0.7558,0.5222,1.0918,0.6642,2.091,1.2721,0.6084,0.2727,1.1921,0.4412,4.3722,1.6182,0.3701,2.8512,-1.4311,-1.2923,-0.5019,-0.4532,0.903,0.361,0.3707,0.2699,1.0268,0.7475,0.728,0.7847,1.6726,1.0681,2.1315,1.3611,0.6386,0.2245,17.7528,-0.0372,0.087,-0.0446,0.5067,0.8627,0.8002,-10.4981,32.7104,5.7193,19.0186,-5.8938,-43.367,22.4434,4.7374,51.4786,?,-104.6957,14.9819,3.8706,109.7992,?,0.2421,0.1003,0.4142,1.2073,1.4776,1.2239,1.4575,2.1833,1.498,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,2.3226,158.7688,0.6346,-0.7109,-0.992,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7411,5.6254,2.3718,12.5072,-4.5616,5.0834,13.5065,3.6751,15.0578,-0.0961,8.2896,4.4199,2.1024,10.7486,0.1728,10.4084,10.3238,3.2131,14.4959,0.2155,-0.1458,-0.0894,-0.0712,0.6132,0.4884,0.7964,0.6454,1.1282,0.7382,1.7481,1.1438,0.6543,0.4165,1.2727,0.5449,3.0558,1.3083,0.4281,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1637,0.1731,0.1217,1.0572,0.7435,0.7033,0.8306,1.1636,0.8628,1.4009,1.0388,0.7415,0.199,15.3376,-0.3666,-0.3167,-0.5259,0.3957,0.7545,0.8706,-15.2673,11.4201,3.3794,19.3787,?,-38.3306,24.4102,4.9407,47.1588,?,-107.0709,9.9125,3.1484,112.7396,?,0.3983,0.1426,0.358,0.684,1.0734,1.5693,0.4678,1.1521,2.4626,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,2.3417,160.6688,0.4714,-0.6668,-0.9617,?,?,?,?,?,TASCA_GIACCA_ALTA
