@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.2908,2.8392,1.685,8.7034,-1.2554,5.2592,9.6444,3.1055,14.9311,-0.3398,9.9417,3.2429,1.8008,11.7745,0.3225,11.7071,5.2522,2.2918,13.0922,0.324,-0.0553,-0.0293,-0.0248,0.529,0.4492,0.8492,0.5426,0.9357,0.7352,1.7245,1.3551,0.7858,0.2944,0.8755,0.5406,2.974,1.8363,0.6174,1.2794,-0.8643,-0.7721,-0.6755,-0.6035,0.8933,0.3463,0.222,0.1993,0.6412,0.5755,0.8974,0.5829,0.7392,0.6648,1.2681,1.1405,0.8994,0.0602,16.6495,-0.314,-0.2914,-0.4943,0.3016,0.6899,0.8552,-1.2896,471.0738,21.7042,62.3398,-3.6384,-32.2161,83.3606,9.1302,42.0593,?,-20.3973,68.0781,8.2509,44.6991,-1.3955,0.04,0.0632,1.5794,2.3772,2.6305,1.1066,5.651,6.9196,1.2245,1.1626,1.8779,1.6152,0,0.7203,0,1.4822,1.3947,0.9409,0.204,70.9746,-0.7875,-0.9353,0.7892,?,?,?,?,?,SINISTRA_PANTALONI
0.0437,0.0934,0.3056,1.545,-0.4763,13.1413,0.1371,0.3703,1.8978,0.8652,9.8494,0.0681,0.261,1.4668,0.8611,16.4256,0.2015,0.4489,2.3988,0.8637,0.0033,0.0044,0.0027,1.3342,0.8,0.5996,0.8253,1.1709,0.6807,1.4187,0.8248,0.5814,0.6812,1.371,0.4634,2.0128,0.6803,0.338,-0.0409,-0.0548,-0.0328,1.3393,0.8013,0.5983,0.0743,0.0991,0.0595,1.333,0.7999,0.6001,0.8141,1.0533,0.6441,1.2938,0.7911,0.6115,0.0874,23.2332,0.2336,0.0756,0.1876,0.9491,0.9946,0.9768,-15.5814,0.3053,0.5526,16.6794,?,-46.9776,0.1828,0.4276,47.699,?,4.8053,1.7549,1.3247,5.5801,0.1841,0.3317,-3.2426,-9.7762,1.2923,0.4171,0.3228,1.67,0.174,0.1042,0.3497,-13.2497,-37.8909,1,0,0,0.3497,2.9891,8.548,0.2645,67.3643,-0.2222,-0.6637,0.5095,?,?,?,?,?,SINISTRA_PANTALONI
0.1632,0.0771,0.2777,1.514,-0.8459,7.7429,1.8976,1.3775,5.9805,0.4736,9.8705,0.0378,0.1945,1.4467,0.866,12.5945,0.7981,0.8934,3.6871,0.7534,0.0211,0.0165,0.013,0.7844,0.6148,0.7837,0.2016,1.4275,0.3109,7.0809,1.542,0.2178,0.0406,2.0378,0.0966,50.1396,2.3777,0.0474,-0.1289,-0.0742,-0.0616,0.5755,0.4777,0.8301,0.0722,0.076,0.0549,1.0523,0.7599,0.7222,0.2531,1.0465,0.4106,4.134,1.622,0.3924,0.0647,17.8852,0.1472,-0.5635,0.071,-0.0545,0.9866,0.1003,-45.1801,2.7298,1.6522,47.0398,?,-14.4914,3.731,1.9316,17.4591,?,12.9066,3.7231,1.9295,6.1188,0.6223,3.1177,-3.5005,-1.1228,0.8554,0.8563,1.0011,0.7317,0.7332,1.0021,2.6943,-4.6667,-1.7321,1,0,0,2.6943,7.6878,2.8534,0.2535,72.5782,-0.9749,0.835,-0.8403,?,?,?,?,?,SINISTRA_PANTALONI
-0.2646,2.8994,1.7028,9.0088,-1.0626,5.367,9.1559,3.0259,16.0085,-0.2932,9.8491,4.5977,2.1442,15.3465,0.2305,11.6625,6.5194,2.5533,15.4758,0.2933,-0.0493,-0.0269,-0.0227,0.5449,0.4602,0.8445,0.5627,0.7941,0.6669,1.4112,1.1851,0.8398,0.3167,0.6306,0.4447,1.9914,1.4044,0.7052,1.2789,-1.0098,-0.7227,-0.7896,-0.5651,0.7157,0.3528,0.219,0.1995,0.6207,0.5653,0.9107,0.5627,0.587,0.5821,1.0431,1.0344,0.9916,0.0587,16.6717,0.0942,-0.5139,-0.4003,0.2607,0.6612,0.8692,-30.1928,326.6302,18.0729,47.9996,?,-20.8496,218.522,14.7825,38.3392,?,-1.372,220.6102,14.853,46.8582,-0.709,1.4481,22.0059,15.1962,1.2226,1.2168,0.9953,1.4947,1.4806,0.9905,1.252,2.4692,1.9722,1,0,0,1.252,1.0244,0.8182,0.1922,64.8598,-0.9398,-0.88,0.9252,?,?,?,?,?,SINISTRA_PANTALONI
0.0947,5.8065,2.4097,14.2185,-0.9732,1.8565,16.1079,4.0135,17.3205,-0.9415,9.4821,6.2687,2.5037,16.5516,0.127,10.6813,7.4604,2.7314,15.8994,0.2113,0.051,0.01,0.0089,0.1958,0.1738,0.8877,0.6004,0.9624,0.8822,1.603,1.4694,0.9167,0.3605,0.9263,0.7783,2.5696,2.1591,0.8403,0.8349,-2.9118,-1.6466,-3.4877,-1.9722,0.5655,0.8078,0.3801,0.3575,0.4705,0.4425,0.9405,0.8209,0.859,0.8943,1.0465,1.0894,1.041,0.0506,14.7572,-0.501,0.2071,0.2821,0.1876,0.0893,0.9235,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.4399,3.6936,1.9219,14.3852,-0.9451,2.5393,19.9373,4.4651,21.3095,-0.6058,9.608,7.0928,2.6632,13.4304,0.2339,10.9308,10.1959,3.1931,13.9549,0.2566,0.1732,0.0458,0.0402,0.2643,0.2323,0.879,0.4304,0.7216,0.6019,1.6766,1.3984,0.8341,0.1853,0.5207,0.3623,2.8109,1.9554,0.6957,0.8695,-1.7049,-1.4508,-1.9609,-1.6686,0.851,0.5573,0.4219,0.3939,0.757,0.7069,0.9338,0.6751,1.0711,1.0308,1.5867,1.527,0.9624,0.0521,15.1641,-0.644,0.3923,0.423,0.1767,0.1728,0.9489,18.2108,48.9356,6.9954,27.179,0.3188,-15.0713,88.9916,9.4335,53.3386,-0.6018,-37.1801,33.2911,5.7698,40.2588,?,-1.2083,-0.4898,0.4054,0.7415,1.2124,1.635,0.5499,1.4699,2.6731,-0.6347,-0.3159,0.4978,1.1982,0,0,0.5096,0.6751,1.3249,0.2307,72.6221,0.8903,0.7941,0.9316,?,?,?,?,?,SINISTRA_PANTALONI
0.4802,7.129,2.67,17.1959,-0.9656,1.4077,22.501,4.7435,21.5678,-1.2726,9.3341,8.1885,2.8615,17.7572,0.163,10.7982,10.5556,3.2489,17.6098,0.1806,0.3411,0.0514,0.0445,0.1508,0.1304,0.8644,0.5629,0.9331,0.8218,1.6577,1.46,0.8808,0.3168,0.8706,0.6754,2.7479,2.1317,0.7757,0.6994,-2.4431,-2.1767,-3.4929,-3.112,0.8909,0.9218,0.4124,0.4071,0.4473,0.4416,0.9872,0.7973,0.9684,0.9765,1.2146,1.2248,1.0084,0.0495,15.0226,-0.5669,0.1447,0.3923,0.2277,-0.0694,0.8582,20.856,41.9559,6.4773,25.9796,0.3651,-10.1987,196.7678,14.0274,59.2773,-0.4381,-35.6587,72.2445,8.4997,39.5996,?,-2.045,-0.5849,0.286,0.4618,0.7621,1.6503,0.2132,0.5807,2.7236,-0.8273,-0.3773,0.456,0.9927,0,0,0.4383,0.6561,1.4969,0.2228,72.3476,0.4692,0.527,0.963,?,?,?,?,?,SINISTRA_PANTALONI
0.2311,6.3433,2.5186,17.5203,-1.1534,0.0536,15.2868,3.9098,23.7188,-0.7319,10.0078,10.6635,3.2655,33.4833,0.099,10.9214,13.2286,3.6371,33.9926,0.1417,4.3113,0.0231,0.0212,0.0054,0.0049,0.9163,0.6442,0.7713,0.6925,1.1973,1.075,0.8978,0.415,0.5949,0.4795,1.4336,1.1556,0.8061,0.9362,-2.5517,-1.6716,-2.7256,-1.7855,0.6551,0.5941,0.2189,0.2054,0.3685,0.3458,0.9382,0.7387,0.5233,0.5154,0.7084,0.6978,0.985,0.0527,14.7237,-0.2617,-0.1254,-0.1153,0.0837,0.0085,0.9589,16.4778,71.6402,8.4641,33.0597,0.1689,-3.9219,146.4568,12.1019,50.5783,-0.4121,-38.4522,93.9404,9.6923,45.1187,?,-4.2015,-0.4285,0.102,0.6994,0.8733,1.2486,0.4892,0.7626,1.559,-0.4553,-0.1489,0.3271,1.1106,0,0,0.6536,0.7327,1.121,0.2211,65.1167,0.624,0.9073,0.7626,?,?,?,?,?,SINISTRA_PANTALONI
0.0655,4.6636,2.1595,13.6938,-0.545,3.8184,15.652,3.9563,15.7592,-0.4055,10.0214,9.6535,3.107,28.1737,-0.0136,11.6428,9.4258,3.0701,22.3865,0.2046,0.0172,0.0065,0.0056,0.381,0.328,0.8607,0.5459,0.6951,0.7034,1.2733,1.2886,1.012,0.298,0.4831,0.4948,1.6214,1.6606,1.0242,1.0625,12.7613,-0.8386,12.0112,-0.7893,-0.0657,0.7905,0.3189,0.3149,0.4034,0.3984,0.9875,0.8689,0.486,0.6117,0.5594,0.704,1.2585,0.0567,16.2055,0.3506,-0.3086,-0.0346,-0.0075,0.3225,0.8989,-24.5942,100.897,10.0447,39.7186,?,-16.2613,230.8775,15.1947,49.7391,-2.2509,-25.5336,18.9667,4.3551,32.6385,?,1.5124,0.9632,0.6369,0.6611,2.3064,3.489,0.437,5.3197,12.1728,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2064,68.7698,-0.7999,-0.326,-0.1794,?,?,?,?,?,SINISTRA_PANTALONI
-0.491,1.4307,1.1961,8.2112,-1.2063,3.4291,7.5713,2.7516,12.6491,-0.5858,10.1223,4.5059,2.1227,12.6573,0.2882,11.1188,4.3411,2.0835,12.3653,0.3352,-0.1432,-0.0485,-0.0442,0.3388,0.3084,0.9104,0.4347,0.5635,0.5741,1.2963,1.3206,1.0188,0.189,0.3175,0.3296,1.6803,1.7441,1.038,0.9608,-0.876,-0.72,-0.9117,-0.7494,0.822,0.4666,0.2093,0.2001,0.4486,0.4288,0.956,0.6492,0.6487,0.664,0.9994,1.0229,1.0236,0.0546,14.9561,0.3471,-0.2017,-0.1686,0.0012,0.2332,0.9481,-20.537,111.5238,10.5605,38.4598,?,-17.8526,269.3106,16.4107,47.3984,-1.9368,-27.3169,6.5199,2.5534,29.9393,?,1.1504,0.7518,0.6535,0.6435,4.1359,6.427,0.4141,17.1053,41.3062,1.2304,1.2846,1.0441,0,1,0,0.8114,1.2846,1.5832,0.1967,69.6503,-0.8857,-0.7924,0.5243,?,?,?,?,?,SINISTRA_PANTALONI
0.1814,0.011,0.105,0.5501,-0.2389,4.7226,0.0555,0.2355,1.1937,0.7791,9.9804,0.0132,0.115,0.6015,0.9416,11.0454,0.0226,0.1505,0.7511,0.9342,0.0384,0.0182,0.0164,0.4732,0.4276,0.9036,0.4458,0.9129,0.6979,2.0479,1.5654,0.7644,0.1987,0.8335,0.487,4.1938,2.4506,0.5843,-0.0252,-0.0109,-0.0099,0.4342,0.3945,0.9084,0.0822,0.0431,0.0389,0.5248,0.473,0.9013,0.4608,0.9145,0.7324,1.9844,1.5892,0.8008,0.0566,14.8897,0.0908,0.4881,0.4119,0.0572,0.7169,0.7367,-46.2456,0.0597,0.2444,46.8597,?,-0.2101,0.6445,0.8028,2.8793,-1.5261,-7.9768,0.1271,0.3565,8.8791,?,220.1022,5.7975,0.0263,0.3044,0.6855,2.2517,0.0927,0.4699,5.0703,26.9386,5.2775,0.1959,0,1,0,16.2745,5.2775,0.3243,0.2407,54.9801,0.2289,0.0651,-0.0364,?,?,?,?,?,SINISTRA_PANTALONI
0.176,0.0136,0.1166,0.939,-0.59,4.901,0.4954,0.7038,2.8233,0.5788,9.9471,0.0286,0.169,1.1037,0.8949,11.109,0.1241,0.3522,1.7697,0.8558,0.0359,0.0177,0.0158,0.4927,0.4412,0.8954,0.1657,0.6899,0.331,4.164,1.9981,0.4799,0.0274,0.4759,0.1096,17.3389,3.9925,0.2303,-0.0898,-0.0371,-0.0332,0.4127,0.3693,0.8949,0.0881,0.0562,0.0481,0.6381,0.5461,0.8558,0.3326,0.8508,0.5306,2.5581,1.5954,0.6237,0.0575,15.0322,0.0818,0.2604,0.1934,-0.0658,0.8999,0.3726,-46.3623,0.0514,0.2267,46.7987,?,-1.5167,5.8156,2.4116,9.5978,-7.8967,-7.251,0.9781,0.989,8.5785,?,30.5677,6.3939,0.2092,0.094,0.2292,2.4384,0.0088,0.0525,5.9458,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.2433,55.3821,-0.4337,0.0474,-0.5933,?,?,?,?,?,SINISTRA_PANTALONI
0.2424,0.0193,0.1389,0.8692,-0.3358,4.9496,0.1588,0.3985,2.7886,0.5692,9.9834,0.0482,0.2196,1.6804,0.8448,11.153,0.0632,0.2514,1.5416,0.8725,0.049,0.0243,0.0217,0.4958,0.4438,0.8951,0.3486,0.6326,0.5526,1.8145,1.5852,0.8736,0.1215,0.4002,0.3054,3.2926,2.5128,0.7632,-0.0593,-0.0239,-0.0207,0.4029,0.3492,0.8668,0.1005,0.0601,0.0538,0.5979,0.5352,0.8952,0.3117,0.5173,0.5639,1.6594,1.8089,1.0901,0.0633,15.1813,-0.2845,0.5956,0.2822,-0.1234,0.6086,0.7109,-45.9517,0.0473,0.2176,46.4996,?,-1.3231,1.4888,1.2202,4.7379,-7.796,-8.656,0.1558,0.3947,9.6588,?,34.7298,5.3087,0.1529,0.1783,0.5514,3.0916,0.0318,0.304,9.5582,11.0734,4.8142,0.4348,0,1,0,9.8145,4.8142,0.4905,0.2658,55.9933,-0.1369,-0.2303,0.0637,?,?,?,?,?,SINISTRA_PANTALONI
0.0235,2.7775,1.6666,19.0282,-1.1697,2.1177,9.5715,3.0938,19.3134,-0.4059,9.5964,3.1736,1.7815,14.4529,0.1345,10.3765,4.4271,2.1041,14.4959,0.2155,0.0111,0.0025,0.0023,0.2207,0.2041,0.9248,0.5387,0.9355,0.7921,1.7367,1.4704,0.8467,0.2902,0.8752,0.6274,3.016,2.162,0.7169,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0507,13.2776,-0.1734,0.1201,-0.1326,0.0688,0.5108,0.8097,3.3499,134.4242,11.5941,31.6772,-1.5757,-25.4942,63.609,7.9755,47.1588,?,-110.848,8.1611,2.8568,114.8987,?,-0.1314,-0.0302,0.23,1.4537,4.0585,2.7918,2.1133,16.4713,7.7941,0.4109,0.1687,0.4104,0,0,1,0.6717,0.2757,0.4104,0.5866,147.7426,0.9413,-0.6892,-0.86,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0344,2.1005,1.4493,11.3504,-1.6056,1.1711,9.1362,3.0226,17.7562,-0.4021,9.6131,2.0967,1.448,9.0747,0.3394,10.2394,2.271,1.507,8.4032,0.4435,0.0294,0.0036,0.0034,0.1218,0.1144,0.9388,0.4795,1.0009,0.9617,2.0875,2.0057,0.9608,0.2299,1.0018,0.9249,4.3575,4.023,0.9232,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0502,12.5811,0.0703,0.6382,0.3917,-0.0136,0.6627,0.5769,7.6801,61.0139,7.8111,27.5986,-1.2886,-24.3971,19.9097,4.462,45.2393,?,-111.7193,2.3335,1.5276,114.119,?,-0.3148,-0.0687,0.2184,1.7506,5.1134,2.921,3.0645,26.1466,8.532,0.3435,0.1362,0.3964,0,0,1,0.6101,0.2418,0.3964,0.5938,146.6177,0.9581,-0.4073,-0.6018,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0486,2.7382,1.6548,12.9635,-2.3656,2.2098,13.4506,3.6675,18.9724,-0.2356,9.599,3.9987,1.9997,10.3779,0.3305,10.5181,6.5822,2.5656,14.7561,0.2848,-0.022,-0.0051,-0.0046,0.2302,0.2101,0.9126,0.4512,0.8275,0.645,1.8341,1.4295,0.7794,0.2036,0.6848,0.416,3.3638,2.0435,0.6075,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0503,13.2206,-0.1368,0.2837,-0.0096,0.0491,0.6535,0.7133,5.5465,98.6655,9.9331,28.7994,-1.2967,-29.73,75.2079,8.6722,51.4786,?,-109.7331,12.5542,3.5432,111.7798,?,-0.1866,-0.0505,0.2709,1.1454,2.8034,2.4476,1.3119,7.8592,5.9907,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.5807,150.3799,0.9645,-0.9096,-0.9307,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0235,2.7775,1.6666,19.0282,-1.1697,2.1177,9.5715,3.0938,19.3134,-0.4059,9.5964,3.1736,1.7815,14.4529,0.1345,10.3765,4.4271,2.1041,14.4959,0.2155,0.0111,0.0025,0.0023,0.2207,0.2041,0.9248,0.5387,0.9355,0.7921,1.7367,1.4704,0.8467,0.2902,0.8752,0.6274,3.016,2.162,0.7169,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0507,13.2776,-0.1734,0.1201,-0.1326,0.0688,0.5108,0.8097,3.3499,134.4242,11.5941,31.6772,-1.5757,-25.4942,63.609,7.9755,47.1588,?,-110.848,8.1611,2.8568,114.8987,?,-0.1314,-0.0302,0.23,1.4537,4.0585,2.7918,2.1133,16.4713,7.7941,0.4109,0.1687,0.4104,0,0,1,0.6717,0.2757,0.4104,0.5866,147.7426,0.9413,-0.6892,-0.86,?,?,?,?,?,TASCA_GIACCA_ALTA
