@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-1.61,6.7722,2.6023,14.2763,-1.2874,-8.597,5.7564,2.3992,15.9893,?,-1.61,6.7722,2.6023,14.2763,-1.2874,9.658,5.1155,2.2617,16.9705,0.1349,0.1873,1,-0.1667,5.3398,-0.8901,-0.1667,1.0846,1,1.1506,0.922,1.0608,1.1506,1.1765,1,1.3239,0.85,1.1253,1.3239,0.5025,1,-3.0375,1.99,-6.0446,-3.0375,0,1,0.3182,0,0,0.3182,0.8929,1,0.8412,1.12,0.9422,0.8412,0.0309,13.6654,0.3916,1,-0.5067,0.3916,-0.8809,-0.5067,-0.4746,0.0067,0.0818,0.5642,?,-0.334,0.004,0.0635,0.4141,?,0.62,0.004,0.063,0.249,0.6627,1.421,-0.7654,-0.5386,1.288,1.2982,1.008,1.6588,1.6854,1.016,1.3625,-1.1534,-0.8466,1,0,0,1.3625,2.2656,1.6629,0.0029,1.4286,-0.3074,0.564,0.4067,10.1215,895.5627,29.926,107,0,TASCA_DESTRA_DIETRO_PANTALONI
-0.7988,2.3478,1.5323,10.2999,-2.7658,-9.2214,1.6255,1.275,12.696,?,-0.7988,2.3478,1.5323,10.2999,-2.7658,9.5131,2.1319,1.4601,11.3803,0.3145,0.0866,1,-0.084,11.5439,-0.9693,-0.084,1.2018,1,1.0494,0.8321,0.8732,1.0494,1.4443,1,1.1013,0.6924,0.7625,1.1013,0.5958,1,-1.4486,1.6783,-2.4312,-1.4486,0,1,0.1647,0,0,0.1647,0.8113,1,0.9051,1.2326,1.1156,0.9051,0.0325,11.9583,0.3268,1,-0.4897,0.3268,-0.9517,-0.4897,-0.4618,0.0019,0.0432,0.5135,?,-0.3335,0.0015,0.0382,0.3836,?,0.5479,0.002,0.0449,0.2041,0.6783,1.3847,-0.8428,-0.6087,1.1299,0.9624,0.8518,1.2767,0.9262,0.7255,1.3386,-1.1927,-0.8911,1,0,0,1.3386,2.5152,1.879,0.0028,1.3432,0.3225,0.3152,0.7348,0.3706,0.9675,0.9836,4,0,TASCA_DESTRA_DIETRO_PANTALONI
4.9208,13.6509,3.6947,14.7273,-0.0521,-3.0181,33.7529,5.8097,15.6071,-2.9384,4.9208,13.6509,3.6947,14.7273,-0.0521,9.7576,23.3822,4.8355,16.6497,0.1647,-1.6304,1,0.5043,-0.6133,-0.3093,0.5043,0.636,1,0.7641,1.5724,1.2015,0.7641,0.4044,1,0.5838,2.4726,1.4435,0.5838,0.0626,1,-0.2221,15.9667,-3.5463,-0.2221,3.5323,1,0.7022,0.2831,0.1988,0.7022,0.9436,1,0.8845,1.0597,0.9374,0.8845,0.0502,15.5455,-0.5178,1,0.9138,-0.5178,-0.7844,0.9138,0.1915,0.0638,0.2526,0.9424,-0.7643,-0.3345,0.1394,0.3734,0.9371,-4.3528,0.5951,0.011,0.1047,0.3049,0.5701,-0.5725,0.3217,-0.562,0.6765,2.4138,3.5679,0.4577,5.8266,12.73,0.5357,-1.0099,-1.8851,3.0508,0.7532,0.2469,1.0056,3.0911,3.074,0.0047,1.2972,-0.0751,-0.8219,0.4415,21.1343,326.7674,18.0767,40.6131,0.0926,TASCA_DESTRA_DIETRO_PANTALONI
4.3593,44.3596,6.6603,26.4787,-0.3661,1.7054,26.0595,5.1049,23.5657,-1.718,4.3593,44.3596,6.6603,26.4787,-0.3661,10.0523,54.6448,7.3922,27.2085,0.0558,2.5562,1,0.4337,0.3912,0.1696,0.4337,1.3047,1,0.901,0.7665,0.6906,0.901,1.7022,1,0.8118,0.5875,0.4769,0.8118,0.4764,1,-4.4154,2.0992,-9.269,-4.4154,2.2356,1,0.6727,0.4473,0.3009,0.6727,1.1236,1,0.9732,0.89,0.8661,0.9732,0.0221,15.3318,-0.74,1,0.9124,-0.74,-0.7502,0.9124,-0.0617,0.0613,0.2475,0.6506,-4.8773,-0.2344,0.0047,0.0683,0.3547,-11.3041,-0.8052,0.0287,0.1694,0.954,?,0.2633,0.0767,0.2911,3.6224,1.4613,0.4034,13.122,2.1353,0.1627,1.6569,0.5659,0.3416,3.8402,0,0,1.8344,0.682,0.3718,0.0029,1.2269,-0.403,-0.9732,0.4247,3.1138,38.2387,6.1837,25,0,TASCA_DESTRA_DIETRO_PANTALONI
2.2909,18.8987,4.3473,19.2667,-0.191,2.25,7.71,2.7767,13.0897,-0.6905,2.2909,18.8987,4.3473,19.2667,-0.191,6.5475,18.196,4.2657,20.8881,0.0872,1.0182,1,0.3499,0.9822,0.3436,0.3499,1.5656,1,1.0191,0.6387,0.6509,1.0191,2.4512,1,1.0386,0.408,0.4237,1.0386,0.5779,1,-1.548,1.7304,-2.6787,-1.548,2.0892,1,0.7069,0.4786,0.3384,0.7069,1.4719,1,0.9224,0.6794,0.6267,0.9224,0.0138,9.6118,-0.5142,1,0.9445,-0.5142,-0.4271,0.9445,0.2325,0.0077,0.0879,0.4168,0.2745,-0.0107,0.0184,0.1356,0.3785,-2.3841,0.4679,0.0409,0.2022,0.5886,0.3437,-21.7696,0.497,-0.0228,0.6479,0.4345,0.6706,0.4198,0.1888,0.4497,-0.5913,0.5116,-0.8653,5.1355,0.6406,0.1247,1.101,0.7081,0.6431,0.0018,0.8199,-0.6663,0.7896,-0.9454,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
7.906,0.0244,0.1563,0.782,0.9056,5.5452,0.0143,0.1195,0.482,0.9165,7.906,0.0244,0.1563,0.782,0.9056,12.4815,0.0357,0.189,0.9894,0.9237,1.4257,1,0.6334,0.7014,0.4443,0.6334,1.3082,1,0.8268,0.7644,0.632,0.8268,1.7114,1,0.6836,0.5843,0.3994,0.6836,1.4174,1,0.6263,0.7055,0.4419,0.6263,1.4345,1,0.6388,0.6971,0.4453,0.6388,1.6222,1,0.7904,0.6164,0.4872,0.7904,0.0427,21.3572,-0.2976,1.003,0.9644,-0.2976,-0.0318,0.9644,-0.1584,0,0.0022,0.1622,?,-0.7557,0,0.0007,0.7574,?,-0.4673,0.0001,0.0076,0.4784,?,0.2097,0.339,1.617,3.0325,0.2971,0.098,9.1962,0.0883,0.0096,0.2141,0.3389,1.5831,1,1,1,0.2141,0.3389,1.5831,0.0031,1.3815,-0.3184,0.8391,-0.032,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
2.6894,21.5548,4.6427,19.5547,-0.2254,1.6382,6.2127,2.4925,9.9428,-0.4184,2.6894,21.5548,4.6427,19.5547,-0.2254,6.6163,22.696,4.764,21.044,0.0684,1.6417,1,0.4065,0.6091,0.2476,0.4065,1.8627,1,0.9745,0.5369,0.5232,0.9745,3.4695,1,0.9497,0.2882,0.2737,0.9497,1.2264,1,-2.3298,0.8154,-1.8997,-2.3298,2.2765,1,0.7065,0.4393,0.3103,0.7065,1.9667,1,0.9292,0.5085,0.4725,0.9292,0.015,9.8561,-0.3909,1,0.9307,-0.3909,-0.3361,0.9307,0.2063,0.0111,0.1053,0.4347,0.2278,-0.0479,0.0159,0.1259,0.3262,-4.0432,0.4232,0.0478,0.2187,0.5901,0.2884,-4.3065,0.4874,-0.1132,0.8363,0.4815,0.5758,0.6994,0.2318,0.3315,-0.4903,0.5361,-1.0934,8.702,0.6787,0.078,1.3324,0.7366,0.5528,0.0017,0.7398,-0.5357,0.7488,-0.9352,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.9746,26.7299,5.1701,23.0206,-1.3215,3.4563,16.0136,4.0017,19.9558,-0.8656,1.9746,26.7299,5.1701,23.0206,-1.3215,8.129,23.1367,4.8101,17.6742,0.1598,0.5713,1,0.2429,1.7503,0.4252,0.2429,1.292,1,1.0749,0.774,0.8319,1.0749,1.6692,1,1.1553,0.5991,0.6921,1.1553,1.4153,1,-3.8995,0.7066,-2.7552,-3.8995,0.927,1,0.4714,1.0787,0.5085,0.4714,1.1536,1,1.3025,0.8669,1.1291,1.3025,0.016,12.9009,-0.2211,1,0.379,-0.2211,0.1016,0.379,0.3406,0.0475,0.218,0.4825,0.233,0.2286,0.0254,0.1593,0.3513,0.1882,0.4737,0.0207,0.1439,0.3253,0.5094,1.4899,0.719,0.4826,1.3686,1.5148,1.1068,1.8729,2.2945,1.2251,1.7989,0.4339,0.2412,1.4536,0.9487,0.6527,1.3736,1.4833,1.0799,0.0023,1.0428,0.9872,0.9974,0.9918,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5391,0.0126,0.1124,0.6927,0.9104,6.3955,0.0049,0.0701,0.3392,0.9484,7.5391,0.0126,0.1124,0.6927,0.9104,12.4336,0.0152,0.1231,0.783,0.9382,1.1788,1,0.6063,0.8483,0.5144,0.6063,1.6037,1,0.9125,0.6236,0.569,0.9125,2.5718,1,0.8326,0.3888,0.3238,0.8326,1.1293,1,0.5918,0.8855,0.5241,0.5918,1.1764,1,0.6099,0.8501,0.5185,0.6099,2.0421,1,0.8847,0.4897,0.4332,0.8847,0.0444,21.4738,-0.4686,1.0015,0.9684,-0.4686,-0.2238,0.9684,0.6382,0,0.0031,0.0119,0.9816,0.3489,0,0.0064,0.0181,0.9493,0.671,0,0.0021,0.0098,0.9855,1.829,0.9511,0.52,0.485,1.4738,3.0389,0.2352,2.1721,9.2351,1.8713,0.9528,0.5092,1.8098,0.9566,0.5286,0.6567,1.2099,1.8423,0.0035,1.6581,-0.9003,-0.9097,0.7066,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.8456,0.8073,0.8985,7.8659,-1.9425,-9.6504,1.0923,1.0451,12.677,?,-1.8456,0.8073,0.8985,7.8659,-1.9425,10.0675,1.2949,1.1379,8.2681,0.4292,0.1912,1,-0.1833,5.2288,-0.9586,-0.1833,0.8597,1,0.7896,1.1632,0.9184,0.7896,0.7391,1,0.6235,1.3529,0.8435,0.6235,0.4096,1,-0.8353,2.4413,-2.0391,-0.8353,0,1,0.1846,0,0,0.1846,0.6205,1,0.9514,1.6116,1.5332,0.9514,0.0353,13.3826,0.2783,1,-0.5732,0.2783,-0.9336,-0.5732,-0.4071,0.0001,0.0115,0.4351,?,0.5526,0.0001,0.0074,0.04,0.9297,-0.4915,0.0018,0.0428,0.5293,?,-0.7367,0.8282,-1.1242,1.5573,0.269,0.1727,2.4252,0.0723,0.0298,-0.8223,0.822,-0.9997,0,1,0,10.8693,0.822,0.0756,0.003,1.4512,0.4807,-0.3721,0.2457,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.3675,23.0422,4.8002,20.176,-4.1572,3.6756,11.3277,3.3657,14.3679,-0.3198,-2.3675,23.0422,4.8002,20.176,-4.1572,7.489,26.0474,5.1037,22.0333,0.0425,-0.6441,1,-0.3161,-1.5525,0.4908,-0.3161,1.4262,1,0.9405,0.7011,0.6595,0.9405,2.0341,1,0.8846,0.4916,0.4349,0.8846,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.3594,1,0.17,2.7827,0.4731,0.17,1.4042,1,0.9157,0.7121,0.6521,0.9157,0.0176,10.7239,0.7678,1,-0.7696,0.7678,-0.2638,-0.7696,0.1998,0.0423,0.2056,0.6574,-0.9558,0.2029,0.0161,0.127,0.3824,0.2233,0.4053,0.008,0.0892,0.4001,0.1316,0.9848,0.493,0.5006,1.619,2.3041,1.4231,2.6212,5.3088,2.0253,-2.9229,-5.2996,1.8131,0.6828,0.7295,1.0684,1.7192,1.6429,0.9556,0.0018,0.8865,-0.9677,0.9044,-0.8329,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0352,2.5323,1.5913,8.3658,-1.6726,-9.8735,1.8724,1.3683,16.5034,?,-0.0352,2.5323,1.5913,8.3658,-1.6726,10.1174,2.0645,1.4368,9.7448,0.425,0.0036,1,-0.0035,280.7879,-0.9759,-0.0035,1.163,1,1.1075,0.8599,0.9523,1.1075,1.3525,1,1.2266,0.7394,0.9069,1.2266,0.3172,1,-0.7269,3.1522,-2.2913,-0.7269,0,1,0.1847,0,0,0.1847,0.5069,1,0.8585,1.9727,1.6936,0.8585,0.0349,12.366,0.3223,1,-0.4993,0.3223,-0.9643,-0.4993,-0.5241,0.0019,0.0436,0.5744,?,0.4388,0.0007,0.026,0.1178,0.7753,-0.4655,0.0024,0.0489,0.5352,?,-1.1944,1.1257,-0.9426,1.6786,0.8919,0.5313,2.8179,0.7955,0.2823,-1.4132,1.0733,-0.7595,0,1,0,4.8773,1.0733,0.2201,0.0029,1.4284,0.9685,0.7823,0.7327,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.4942,8.1104,2.8479,19.0215,-2.5264,2.2533,10.9936,3.3157,13.3848,-0.4338,-3.4942,8.1104,2.8479,19.0215,-2.5264,6.8786,9.3944,3.065,17.7593,0.0822,-1.5507,1,-0.508,-0.6449,0.3276,-0.508,0.8589,1,0.9291,1.1643,1.0818,0.9291,0.7377,1,0.8633,1.3555,1.1702,0.8633,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.5778,1,0.2788,1.7307,0.4825,0.2788,1.4211,1,1.0711,0.7037,0.7537,1.0711,0.019,10.8019,0.5275,1,-0.7804,0.5275,-0.1566,-0.7804,0.031,0.0448,0.2116,0.7956,-1.5377,0.233,0.0039,0.0621,0.2954,0.296,0.5208,0.0162,0.1274,0.4977,0.283,0.1329,0.0595,0.4474,3.4087,1.6614,0.4874,11.6193,2.7601,0.2375,-3.8818,-2.4538,0.6321,0.7471,0.4516,0.6045,2.6929,1.5985,0.5936,0.002,0.9141,-0.7929,-0.1009,-0.005,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.9233,18.7138,4.3259,12.1051,-20.7931,0.6503,5.9599,2.4413,8.8298,-1.4392,-3.9233,18.7138,4.3259,12.1051,-20.7931,7.0181,25.3408,5.034,14.9158,0.1046,-6.0326,1,-0.559,-0.1658,0.0927,-0.559,1.772,1,0.8594,0.5643,0.485,0.8594,3.14,1,0.7385,0.3185,0.2352,0.7385,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.1534,1,0.0333,6.5172,0.2173,0.0333,1.3709,1,0.8116,0.7294,0.592,0.8116,0.0426,10.6088,0.9257,1,-0.9852,0.9257,-0.937,-0.9852,-0.0799,0.0469,0.2166,0.5489,-3.655,0.2369,0.0281,0.1677,0.4485,0.1711,0.6048,0.0424,0.2059,0.7155,0.0268,-0.3373,-0.1321,0.3916,1.2912,1.0516,0.8145,1.6672,1.1059,0.6633,-4.6551,-21.8432,4.6923,0.2179,0.1604,0.7359,1.224,0.7672,0.6268,0.005,1.0324,-0.9912,0.8615,-0.917,4.8931,15.1794,3.8961,12,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5288,5.5986,2.3661,9.5157,-90.4676,2.9201,6.5606,2.5614,8.7815,-0.8304,-1.5288,5.5986,2.3661,9.5157,-90.4676,5.1554,4.3812,2.0931,12.1296,0.1251,-0.5236,1,-0.2966,-1.91,0.5664,-0.2966,0.9238,1,1.1304,1.0825,1.2237,1.1304,0.8534,1,1.2779,1.1718,1.4974,1.2779,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0242,6.7021,0.9358,1,-0.882,0.9358,-0.7234,-0.882,0.0683,0.0185,0.1362,0.4882,-2.5714,0.2311,0.0002,0.0129,0.0508,0.808,0.7127,0.0096,0.0978,0.3781,0.5042,0.2955,0.0958,0.3243,10.5544,1.393,0.132,111.3944,1.9403,0.0174,-1.6431,-0.9144,0.5565,0.5163,0.1793,0.3472,9.6045,1.2914,0.1345,0.005,1.0847,-0.6491,0.998,-0.6173,34.0692,20.5911,4.5377,23.201,0.4103,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8389,4.6104,2.1472,11.7432,-6.8061,3.2826,5.2783,2.2974,9.4478,-1.005,-0.8389,4.6104,2.1472,11.7432,-6.8061,4.7134,4.4661,2.1133,13.8592,0.0846,-0.2556,1,-0.178,-3.9128,0.6964,-0.178,0.9346,1,1.016,1.07,1.0871,1.016,0.8735,1,1.0323,1.1449,1.1818,1.0323,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3193,1,0.0994,3.1323,0.3112,0.0994,1.243,1,0.8473,0.8045,0.6817,0.8473,0.0233,5.8879,0.8854,1,-0.9143,0.8854,-0.7193,-0.9143,0.1477,0.008,0.0892,0.5458,-1.021,0.2092,0.0026,0.0511,0.2685,0.3245,0.674,0.0036,0.06,0.3377,0.5205,0.7062,0.2192,0.3104,1.746,1.4861,0.8512,3.0484,2.2086,0.7245,-2.1382,-0.7521,0.3518,0.6795,0.3834,0.5643,2.0327,1.6161,0.7951,0.0048,1.0503,-0.9756,0.7524,-0.7487,35.6786,28.5836,5.3464,25.3598,0.3401,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.8322,5.8687,2.4225,16.3745,?,-6.1973,8.4587,2.9084,12.7064,-10.889,-7.8322,5.8687,2.4225,16.3745,?,13.1666,7.9285,2.8158,20.8486,0.1262,1.2638,1,-0.5949,0.7913,-0.4707,-0.5949,0.8329,1,0.8603,1.2006,1.0329,0.8603,0.6938,1,0.7402,1.4413,1.0669,0.7402,1.407,1,-5.4376,0.7107,-3.8646,-5.4376,0,1,0,0,0.0448,0,1.2887,1,0.7854,0.776,0.6095,0.7854,0.0432,21.8882,-0.2403,1,-0.8613,-0.2403,-0.2605,-0.8613,-0.2693,0.0252,0.1589,0.4495,?,0.5932,0.0036,0.0603,0.1856,0.7379,-0.2295,0.0062,0.0789,0.3581,-17.9836,-0.454,1.1736,-2.5848,2.6345,2.0146,0.7647,6.9406,4.0585,0.5847,-0.8598,1.325,-1.541,0,0,37.5547,2.4213,1.2552,0.5184,0.0023,1.0921,0.8506,0.2112,0.5699,0.0884,0.1486,0.3855,5,0,TASCA_SINISTRA_DAVANTI_PANTALONI
2.4398,19.0572,4.3655,19.2786,-0.2051,2.6853,3.368,1.8352,11.183,-0.5848,2.4398,19.0572,4.3655,19.2786,-0.2051,6.3268,20.5701,4.5354,20.8881,0.0929,0.9086,1,0.3856,1.1006,0.4244,0.3856,2.3787,1,0.9625,0.4204,0.4046,0.9625,5.6583,1,0.9265,0.1767,0.1637,0.9265,0.7952,1,-1.5342,1.2576,-1.9294,-1.5342,2.2671,1,0.6947,0.4411,0.3064,0.6947,1.7239,1,0.9229,0.5801,0.5354,0.9229,0.0156,9.5511,-0.1178,1,0.9596,-0.1178,-0.0259,0.9596,-0.095,0.0216,0.147,0.4819,-1.7459,0.0075,0.0529,0.2301,0.8643,-2.1204,0.2695,0.7552,0.869,1.9059,-0.9879,-12.6299,-0.3526,0.0279,0.6389,0.1691,0.2647,0.4082,0.0286,0.0701,0.5217,0.3235,0.6201,0.6336,0.183,0.2889,0.5576,0.2528,0.4535,0.001,1.24,0.9393,0.9414,0.9269,3.4107,0.3063,0.5535,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
