@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.2328,0.2358,0.4856,1.9799,-0.1416,-0.3432,0.4464,0.6681,2.6405,-5.6127,-0.0139,0.0692,0.263,1.5504,-0.554,0.6236,0.5346,0.7312,2.7772,0.0111,-0.6783,-16.7464,0.3733,24.6898,-0.5503,-0.0223,0.7268,1.8462,0.6641,2.5403,0.9138,0.3597,0.5282,3.4086,0.441,6.4533,0.835,0.1294,0.1096,0.4443,-7.853,4.0549,-71.665,-17.6737,4.3432,1.7383,0.6175,0.4002,0.1422,0.3552,0.7498,1.277,0.7129,1.7031,0.9508,0.5583,0.0029,0.9389,-0.8534,0.6757,0.9238,-0.6554,-0.9555,0.6667,-0.0182,0.0266,0.1631,0.8844,-0.6662,-0.0226,0.0112,0.1059,0.6003,-0.5753,0.0872,0.0221,0.1485,0.6847,-0.2524,0.8058,-0.2091,-0.2595,1.5393,1.098,0.7133,2.3695,1.2055,0.5088,1.613,2.5624,1.5886,1.3929,0.971,0.6971,1.4733,1.2917,0.8768,0.0006,0.3228,0.7634,0.5577,0.2619,1100,0,0,0,1,DIETRO_PANTALONI
0.1873,3.4661,1.8618,10.6184,-1.3434,0.4639,2.8476,1.6875,8.9461,-0.6389,-1.0973,4.688,2.1652,9.8784,-4.1566,2.9186,3.9377,1.9844,9.5491,0.011,0.4037,-0.1707,0.0642,-0.4228,0.1589,-0.376,1.1033,0.8599,0.9382,0.7794,0.8504,1.0911,1.2172,0.7394,0.8802,0.6074,0.7232,1.1905,1.7454,0.7645,-57.4453,0.438,-32.9126,-75.1443,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1869,1.0749,1.112,0.9056,0.9369,1.0345,0.0083,4.2543,0.4057,0.2265,-0.0534,-0.3582,0.4673,-0.6903,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.3524,3.3414,1.828,9.5228,-1.1855,0.5292,1.4331,1.1971,7.6284,-0.8038,-1.1266,2.7759,1.6661,6.8973,-2.8633,2.491,3.0187,1.7374,5.6272,0.0063,0.6658,-0.3128,0.1414,-0.4697,0.2124,-0.4523,1.527,1.0971,1.0521,0.7185,0.689,0.9589,2.3316,1.2037,1.1069,0.5163,0.4747,0.9196,1.5195,1.0105,-143.68,0.665,-94.5558,-142.1886,1.0303,2.4406,0.7694,2.3687,0.7468,0.3153,1.2483,1.3807,1.6923,1.106,1.3556,1.2257,0.0089,3.6902,0.045,0.2336,-0.0727,-0.3925,0.4971,-0.7244,0.4788,0.397,0.6301,3.465,-0.3553,-0.4425,0.5574,0.7466,3.7064,-1.6238,-0.1317,0.7579,0.8706,4.3846,-1.496,-1.0821,-3.6348,3.359,0.8439,0.7238,0.8576,0.7122,0.5238,0.7355,0.396,0.3457,0.8728,1.8099,1.4554,0.8041,0.9349,0.7903,0.8453,0.0046,1.6634,0.2991,0.2052,0.5834,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0707,5.9836,2.4461,14.1617,-1.6187,0.2134,2.6668,1.633,6.9827,-0.9848,-0.9798,5.1027,2.2589,11.976,-2.2004,3.1903,4.5855,2.1414,9.1054,0.0103,0.3315,-0.0722,0.0222,-0.2178,0.0669,-0.3071,1.4979,1.0829,1.1423,0.7229,0.7626,1.0549,2.2437,1.1726,1.3049,0.5226,0.5816,1.1128,2.5267,1.0632,-92.5523,0.4208,-36.6301,-87.0547,1.5371,1.4452,0.5878,0.9402,0.3824,0.4067,2.0281,1.1825,1.5553,0.5831,0.7669,1.3153,0.0069,4.6108,0.4137,0.2018,-0.252,-0.1148,0.2292,-0.6524,0.4474,0.5304,0.7283,3.8046,-0.4919,-0.4169,0.7723,0.8788,5.222,-1.7755,-0.0637,0.8421,0.9177,5.8405,-1.2052,-1.073,-7.0243,6.5464,0.8287,0.7937,0.9577,0.6868,0.6299,0.9171,0.3755,0.393,1.0466,1.3554,0.9629,0.7104,0.7286,0.6514,0.8941,0.0042,1.596,-0.0411,0.1399,0.679,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1873,3.4661,1.8618,10.6184,-1.3434,0.4639,2.8476,1.6875,8.9461,-0.6389,-1.0973,4.688,2.1652,9.8784,-4.1566,2.9186,3.9377,1.9844,9.5491,0.011,0.4037,-0.1707,0.0642,-0.4228,0.1589,-0.376,1.1033,0.8599,0.9382,0.7794,0.8504,1.0911,1.2172,0.7394,0.8802,0.6074,0.7232,1.1905,1.7454,0.7645,-57.4453,0.438,-32.9126,-75.1443,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1869,1.0749,1.112,0.9056,0.9369,1.0345,0.0083,4.2543,0.4057,0.2265,-0.0534,-0.3582,0.4673,-0.6903,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.3524,3.3414,1.828,9.5228,-1.1855,0.5292,1.4331,1.1971,7.6284,-0.8038,-1.1266,2.7759,1.6661,6.8973,-2.8633,2.491,3.0187,1.7374,5.6272,0.0063,0.6658,-0.3128,0.1414,-0.4697,0.2124,-0.4523,1.527,1.0971,1.0521,0.7185,0.689,0.9589,2.3316,1.2037,1.1069,0.5163,0.4747,0.9196,1.5195,1.0105,-143.68,0.665,-94.5558,-142.1886,1.0303,2.4406,0.7694,2.3687,0.7468,0.3153,1.2483,1.3807,1.6923,1.106,1.3556,1.2257,0.0089,3.6902,0.045,0.2336,-0.0727,-0.3925,0.4971,-0.7244,0.4788,0.397,0.6301,3.465,-0.3553,-0.4425,0.5574,0.7466,3.7064,-1.6238,-0.1317,0.7579,0.8706,4.3846,-1.496,-1.0821,-3.6348,3.359,0.8439,0.7238,0.8576,0.7122,0.5238,0.7355,0.396,0.3457,0.8728,1.8099,1.4554,0.8041,0.9349,0.7903,0.8453,0.0046,1.6634,0.2991,0.2052,0.5834,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0707,5.9836,2.4461,14.1617,-1.6187,0.2134,2.6668,1.633,6.9827,-0.9848,-0.9798,5.1027,2.2589,11.976,-2.2004,3.1903,4.5855,2.1414,9.1054,0.0103,0.3315,-0.0722,0.0222,-0.2178,0.0669,-0.3071,1.4979,1.0829,1.1423,0.7229,0.7626,1.0549,2.2437,1.1726,1.3049,0.5226,0.5816,1.1128,2.5267,1.0632,-92.5523,0.4208,-36.6301,-87.0547,1.5371,1.4452,0.5878,0.9402,0.3824,0.4067,2.0281,1.1825,1.5553,0.5831,0.7669,1.3153,0.0069,4.6108,0.4137,0.2018,-0.252,-0.1148,0.2292,-0.6524,0.4474,0.5304,0.7283,3.8046,-0.4919,-0.4169,0.7723,0.8788,5.222,-1.7755,-0.0637,0.8421,0.9177,5.8405,-1.2052,-1.073,-7.0243,6.5464,0.8287,0.7937,0.9577,0.6868,0.6299,0.9171,0.3755,0.393,1.0466,1.3554,0.9629,0.7104,0.7286,0.6514,0.8941,0.0042,1.596,-0.0411,0.1399,0.679,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3399,10.7007,3.2712,15.291,-1.1017,0.2631,8.192,2.8622,11.1987,-0.817,-1.5379,15.0991,3.8858,20.7139,-2.3753,5.6075,5.098,2.2579,14.8148,0.0503,-1.2919,0.221,-0.0606,-0.1711,0.0469,-0.2743,1.1429,0.8418,1.4488,0.7366,1.2676,1.721,1.3062,0.7087,2.099,0.5426,1.6069,2.9618,1.5918,0.5499,-10.2068,0.3454,-6.412,-18.5625,1.1805,1.1856,0.4664,1.0043,0.3951,0.3934,1.3654,0.7382,1.0321,0.5406,0.7559,1.3982,0.0113,8.2669,0.3339,0.0205,0.05,0.4775,-0.0185,-0.6287,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.4874,7.8931,2.8095,14.0801,-0.637,0.2556,2.6456,1.6265,8.4416,-0.5809,-1.1956,6.9435,2.635,17.005,-2.2539,3.929,3.7775,1.9436,12.5077,0.0362,-1.9068,0.4077,-0.1241,-0.2138,0.0651,-0.3043,1.7273,1.0662,1.4455,0.6173,0.8369,1.3558,2.9835,1.1368,2.0895,0.381,0.7004,1.8381,1.7663,0.4651,-11.6707,0.2633,-6.6073,-25.0917,1.6108,1.6459,0.6628,1.0218,0.4115,0.4027,1.6679,0.828,1.1257,0.4964,0.6749,1.3596,0.009,5.9361,0.3271,-0.0189,0.0963,-0.0965,0.3278,-0.5336,0.3826,1.3672,1.1693,5.8511,-0.808,0.2494,0.8824,0.9394,5.2092,-0.7048,0.367,1.2078,1.099,6.0829,-0.3857,1.5344,1.0426,0.6794,1.2447,1.064,0.8548,1.5494,1.132,0.7306,1.2142,1.5443,1.2719,1.0591,0.7372,0.6961,1.1232,0.9619,0.8564,0.004,2.4607,-0.2142,0.552,-0.1901,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.02,0.0114,0.107,0.6073,-0.8674,-0.0176,0.0099,0.0996,0.4556,-1.2134,-0.0087,0.0049,0.0702,0.3578,-1.0265,0.1475,0.0053,0.0729,0.3543,0.0348,-1.1357,-2.2887,0.1353,2.0153,-0.1191,-0.0591,1.0742,1.5244,1.4683,1.419,1.3669,0.9632,1.1539,2.3237,2.1559,2.0137,1.8683,0.9278,1.1294,1.5567,-22.1088,1.3783,-19.5751,-14.2027,1.58,1.8422,0.8859,1.166,0.5607,0.4809,1.333,1.6976,1.714,1.2735,1.2858,1.0097,0.0002,0.2243,-0.5397,-0.1261,0.1109,-0.1638,-0.1267,0.1362,-0.0009,0.0002,0.0158,0.0833,-0.7355,0.0228,0.0003,0.0185,0.1089,-0.5054,0.0032,0.0008,0.0284,0.1314,-0.6896,-0.0388,-0.2791,7.1898,0.8551,0.556,0.6502,0.7312,0.3091,0.4227,0.9654,0.6585,0.6821,0.6633,0.6173,0.9307,0.7647,0.6341,0.8293,0.0002,0.0607,0.5005,0.5207,0.3067,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0493,0.0265,0.1627,0.8357,-1.7013,0.0677,0.0196,0.1401,0.743,-0.6088,0.0626,0.0275,0.1657,0.8551,-1.0841,0.2606,0.0166,0.1289,0.7231,0.0269,-0.7272,-0.7866,-0.1891,1.0817,0.26,0.2403,1.1617,0.9818,1.2627,0.8452,1.087,1.2862,1.3495,0.9639,1.5945,0.7143,1.1816,1.6542,1.872,1.1833,-26.3091,0.6321,-14.0541,-22.2334,0.6698,0.754,0.4163,1.1256,0.6215,0.5522,1.1247,0.9773,1.1558,0.8689,1.0276,1.1826,0.0008,0.3912,-0.1879,-0.1352,-0.3036,-0.4015,0.4647,-0.0133,-0.0927,0.0153,0.1238,0.5597,-8.714,-0.0171,0.0081,0.0898,0.4112,-2.6063,-0.0311,0.0055,0.0743,0.3589,-2.6207,5.4271,2.9806,0.5492,1.379,1.6662,1.2083,1.9016,2.7761,1.4599,1.6894,1.9328,1.1441,0.5053,0.5813,1.1504,1.361,1.5595,1.1458,0.0007,0.2176,0.6588,0.6834,0.8672,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.0926,5.2237,2.2855,11.467,-3.6567,-0.263,3.4864,1.8672,9.1133,-1.1226,-0.3922,1.6003,1.265,9.0958,-1.9788,2.4116,5.9112,2.4313,10.639,0.0072,4.1549,2.7861,-0.4531,0.6706,-0.109,-0.1626,1.2241,1.8067,0.9401,1.476,0.768,0.5203,1.4983,3.2643,0.8837,2.1786,0.5898,0.2707,1.8682,1.4902,-116.4641,0.7977,-62.3398,-78.1514,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.2583,1.2607,1.0778,1.0019,0.8566,0.855,0.0083,3.5933,0.2047,0.5658,-0.7539,-0.1835,0.0983,-0.587,0.3206,0.7165,0.8465,4.109,-0.1242,0.5602,1.0311,1.0155,3.9146,-0.133,-0.9177,2.4545,1.5667,5.7037,-34.6475,0.5723,-0.3494,-0.6104,0.8336,0.5403,0.6482,0.6949,0.2919,0.4201,0.9879,0.0819,0.0829,1.0579,22.8434,21.5938,1.0497,0.7204,0.6863,0.0078,1.9128,0.5008,-0.8261,-0.7031,1100,0,0,0,1,TASCA_GIACCA_BASSA
