@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.5654,6.3429,2.5185,14.4412,-0.7272,-0.81,5.568,2.3597,12.108,-1.7273,0.6829,6.9869,2.6433,16.441,-0.5691,3.7168,6.5251,2.5544,13.0817,0.0214,-0.698,0.8278,0.1521,-1.186,-0.2179,0.1837,1.0673,0.9528,0.9859,0.8927,0.9237,1.0348,1.1392,0.9078,0.9721,0.7969,0.8533,1.0708,0.7929,1.0197,-21.3044,1.2861,-26.8703,-20.8931,1.8833,0.7979,0.6255,0.4237,0.3321,0.7839,1.1927,0.8784,1.1039,0.7365,0.9256,1.2568,0.0087,5.4826,0.139,0.244,0.3558,0.2562,-0.287,0.379,0.2482,0.0346,0.1861,0.5395,0.0533,-0.1261,0.0077,0.0878,0.4467,-2.5496,0.0203,0.0611,0.2472,0.827,-0.4544,-1.9685,12.2052,-6.2004,2.1184,0.7526,0.3553,4.4878,0.5665,0.1262,-0.0947,-0.1176,1.2418,4.5285,1.0022,0.2213,1.2078,0.6524,0.5401,0.002,0.5827,-0.309,0.9267,-0.2325,1.3142,2.2082,1.486,5.4239,-0.0412,0.4202,2.118,1.4553,7.4042,-0.51,0.5559,1.311,1.145,5.1942,-1.0811,3.1279,2.3642,0.7558,1.0211,1.2978,1.271,1.0426,1.6844,1.6156,0.0859,0.0796,0.9268,1.0623,2.087,1.9645,0.7325,1.0442,1.4255,0.0107,3.4194,0.3668,0.4775,-0.4494,DIETRO_PANTALONI
0.0735,7.945,2.8187,19.2148,-0.5935,-0.7966,6.6602,2.5807,12.7879,-0.9375,0.0563,5.8956,2.4281,22.3516,-0.6203,3.8043,6.6716,2.5829,14.2151,0.0257,-0.0922,1.3057,0.0193,-14.155,-0.2094,0.0148,1.0922,1.1609,1.0913,1.0629,0.9991,0.94,1.1929,1.3476,1.1909,1.1297,0.9983,0.8837,1.1565,0.8363,-19.0798,0.7231,-16.4974,-22.8135,1.827,0.8741,0.8265,0.4785,0.4524,0.9455,1.5026,0.8597,1.3517,0.5721,0.8996,1.5724,0.0058,5.4938,0.4044,0.258,0.2185,0.0808,-0.0849,0.0764,0.2006,0.0081,0.0897,0.4959,0.218,-0.0443,0.0051,0.0717,0.3016,-2.4035,0.0155,0.1697,0.4119,1.0849,-0.4284,-4.5283,12.9354,-2.8565,1.252,0.2178,0.174,1.5675,0.0474,0.0303,-0.649,-0.4248,0.6544,7.1567,0.8349,0.1167,1.6444,0.4571,0.278,0.0015,0.6186,-0.093,0.7301,-0.6444,0.8904,2.1192,1.4558,5.8127,-0.1216,-0.1793,1.7928,1.3389,7.6306,-1.4064,1.7274,4.3098,2.076,9.9858,-0.4608,-4.9652,0.5154,-0.1038,1.0872,0.7012,0.645,1.1821,0.4917,0.416,0.1413,0.2001,1.4157,1.6343,0.7581,0.4639,0.7618,0.5821,0.7641,0.014,3.6638,-0.4113,0.2687,-0.0194,DIETRO_PANTALONI
0.7097,6.7392,2.596,14.4138,-0.3407,-0.9754,5.693,2.386,13.3718,-1.3409,-0.2969,9.8271,3.1348,26.6004,-2.5527,4.0656,7.2733,2.6969,19.7294,0.0498,-0.7276,-2.3903,0.1746,3.2852,-0.2399,-0.073,1.088,0.8281,0.9626,0.7611,0.8847,1.1624,1.1838,0.6858,0.9266,0.5793,0.7827,1.3511,0.4782,0.1916,-3.5399,0.4007,-7.4022,-18.471,1.882,1.4359,0.5178,0.7629,0.2751,0.3606,1.0779,0.5419,0.7306,0.5027,0.6778,1.3483,0.0089,6.2605,0.1596,-0.046,0.5152,0.2605,-0.2415,-0.502,0.4833,0.0168,0.1295,0.5176,0.1878,0.1077,0.0117,0.108,0.4144,-0.6857,0.645,0.0034,0.0582,0.3184,0.6101,4.4871,0.7493,0.167,1.1995,2.2261,1.8559,1.4387,4.9553,3.4443,-0.7101,0.2403,-0.3384,2.5925,0.7805,0.3011,1.2491,1.6259,1.3016,0.0058,1.2735,0.9114,-0.0796,-0.2275,0.6269,1.4205,1.1918,6.21,-0.2568,-0.1503,1.1232,1.0598,6.963,-2.9829,0.0827,2.2868,1.5122,7.4661,-0.4572,-4.1708,7.5799,-1.8174,1.1246,0.7881,0.7008,1.2647,0.6211,0.4911,0.2433,0.5417,2.2261,2.8263,0.9644,0.3412,0.8919,0.8318,0.9326,0.0046,2.5174,-0.3254,0.6321,-0.0083,DIETRO_PANTALONI
0.172,0.0211,0.1453,0.9069,-0.5047,-0.0715,0.027,0.1643,1.2053,-0.6795,-0.2252,0.0066,0.0814,0.503,-7.742,0.3453,0.021,0.1448,0.6932,0.1354,-2.4064,-0.7637,0.4982,0.3174,-0.207,-0.6523,0.8844,1.7852,1.0035,2.0186,1.1347,0.5621,0.7821,3.1869,1.007,4.0749,1.2876,0.316,0.6238,0.6828,-2.8029,1.0947,-4.4936,-4.105,0.8398,10.4748,0.7518,12.4728,0.8952,0.0718,0.7524,1.8029,1.3083,2.3962,1.7388,0.7256,0.0022,0.5449,-0.5839,-0.4871,0.6704,0.0725,-0.1849,-0.6246,0.6607,0,0.0015,0.0047,0.9929,-0.0552,0,0.0062,0.0683,?,0.6463,0,0.0017,0.0057,0.9912,-11.9766,1.0224,-0.0854,0.2484,0.902,3.6312,0.0617,0.8137,13.1857,-9.6386,1.0242,-0.1063,0,1.0225,0,0.0686,0.8257,12.0369,0.0069,1.3622,-0.9008,-0.0566,0.1433,-0.0105,0.0024,0.0489,0.2435,-2.3558,0.0184,0.0012,0.0347,0.235,-0.5411,0.0125,0.0011,0.0334,0.2275,-0.5021,-0.5667,-0.8332,1.4702,1.4074,1.4621,1.0389,1.9809,2.1378,1.0792,2.0721,2.248,1.0849,0.4759,0.4791,1.0067,1.0364,1.0704,1.0329,0.0002,0.0949,0.4265,0.6551,0.5744,DIETRO_PANTALONI
0.0656,0.0171,0.1309,0.6464,-0.6996,-0.079,0.0074,0.0858,0.4953,-1.6172,-0.1181,0.0067,0.0816,0.4572,-4.4131,0.2201,0.0072,0.085,0.4444,0.0553,-0.8297,-0.5553,0.298,0.6692,-0.3591,-0.5367,1.5262,1.6036,1.54,1.0507,1.0091,0.9604,2.3292,2.5714,2.3717,1.104,1.0183,0.9223,0.8693,0.7138,-10.2205,0.8212,-11.7576,-14.3176,2.0094,4.5028,0.8085,2.2409,0.4023,0.1795,1.3049,1.4138,1.4546,1.0835,1.1147,1.0288,0.0011,0.338,-0.1212,-0.2194,0.4725,-0.4578,-0.1715,-0.499,0.6941,0,0.0013,0.0048,0.993,-0.0895,0,0.0012,0.0911,?,0.593,0,0.0047,0.0213,0.9648,-7.7571,1.1705,-0.1509,1.1309,0.2769,0.2448,1.279,0.0767,0.06,-7.5819,1.1865,-0.1565,0,1.1527,0,0.0531,0.2274,4.2834,0.0064,1.3766,-0.3662,0.0866,0.6743,0.0142,0.0008,0.0286,0.1527,-0.7667,0.0327,0.0016,0.0395,0.2328,-0.3152,0.015,0.0012,0.0348,0.1955,-0.4099,0.4342,0.9441,2.1745,0.7231,0.8206,1.1349,0.5228,0.6734,1.2879,1.1879,1.1665,0.982,0.4883,0.6236,1.277,0.656,0.7814,1.1913,0.0003,0.0958,0.3649,0.4343,0.7503,DIETRO_PANTALONI
0.0534,0.022,0.1482,0.869,-0.7706,-0.0344,0.0109,0.1044,0.5713,-1.2537,-0.1334,0.0096,0.0978,0.7129,-3.5908,0.2305,0.0112,0.1057,0.6401,0.0924,-1.5531,-0.4004,0.2318,0.2578,-0.1493,-0.5789,1.4192,1.5152,1.4021,1.0676,0.988,0.9254,2.0141,2.2959,1.966,1.1399,0.9761,0.8563,1.19,0.6783,-5.8024,0.57,-4.8761,-8.5546,1.936,3.1607,0.6959,1.6326,0.3594,0.2202,1.521,1.219,1.3576,0.8014,0.8926,1.1137,0.0011,0.349,0.021,-0.3019,0.5884,-0.3045,0.206,-0.5451,0.6879,0,0.0017,0.0062,0.991,-0.0749,0,0.0026,0.081,?,0.5536,0.0001,0.0087,0.0272,0.952,-9.1793,1.2426,-0.1354,0.6542,0.1992,0.3045,0.4279,0.0397,0.0927,-8.4663,1.2712,-0.1501,0,1.2211,0,0.077,0.229,2.9751,0.0064,1.3164,0.4678,-0.6964,-0.657,0.0047,0.0029,0.0541,0.2307,-1.8073,0.0319,0.0066,0.0814,0.4102,-0.9819,0.0326,0.0032,0.0567,0.2457,-0.6335,0.1486,0.1454,0.9785,0.6641,0.9531,1.4353,0.441,0.9084,2.06,0.7309,1.5589,2.1328,0.3971,0.5465,1.3761,0.5625,0.9391,1.6696,0.0003,0.1681,0.589,0.4163,0.7513,DIETRO_PANTALONI
0.1138,0.0367,0.1915,0.9175,-0.2992,-0.0923,0.158,0.3975,2.3545,-0.8174,-0.2423,0.0356,0.1886,1.2066,-1.2645,0.4836,0.0766,0.2768,1.2428,0.06,-1.2323,-0.4696,0.2353,0.3811,-0.191,-0.5011,0.4817,1.0151,0.6917,2.1073,1.4361,0.6815,0.232,1.0303,0.4785,4.4409,2.0623,0.4644,0.1995,0.3136,-2.6621,1.5718,-13.3411,-8.4879,0.5451,1.3254,0.5341,2.4315,0.9799,0.403,0.3897,0.7604,0.7383,1.9514,1.8946,0.9709,0.002,0.7169,-0.4868,0.1052,0.6383,-0.2899,-0.3117,0.1268,0.6914,0,0.003,0.0128,0.9816,-0.1189,0.0006,0.0253,0.1484,?,0.5785,0.0001,0.0097,0.0297,0.9498,-5.8167,1.1952,-0.2055,0.1188,0.3092,2.6025,0.0141,0.0956,6.773,-4.603,1.213,-0.2635,0,1.1737,0,0.0862,0.43,4.9901,0.0064,1.3888,-0.9019,-0.5532,0.6671,-0.0182,0.0266,0.1631,0.8844,-0.6662,-0.0226,0.0112,0.1059,0.6003,-0.5753,0.0872,0.0221,0.1485,0.6847,-0.2524,0.8058,-0.2091,-0.2595,1.5393,1.098,0.7133,2.3695,1.2055,0.5088,1.613,2.5624,1.5886,1.3929,0.971,0.6971,1.4733,1.2917,0.8768,0.0006,0.3228,0.7634,0.5577,0.2619,DIETRO_PANTALONI
-0.1007,2.6533,1.6289,9.0431,-1.4909,-0.3228,3.2387,1.7996,7.386,-1.1338,0.0856,2.2029,1.4842,8.0922,-1.5555,2.4576,2.1765,1.4753,6.0779,0.0128,0.312,-1.1769,-0.041,-3.7722,-0.1313,0.0348,0.9051,1.0975,1.1041,1.2125,1.2199,1.006,0.8192,1.2045,1.2191,1.4702,1.488,1.0121,1.3792,1.0989,-68.4571,0.7968,-49.6357,-62.2969,1.0488,1.1465,0.5896,1.0931,0.5622,0.5143,1.2244,1.1175,1.4879,0.9127,1.2152,1.3314,0.0024,3.7044,0.5014,0.3508,-0.2203,-0.0971,-0.0214,-0.159,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,TASCA_GIACCA_ALTA
-0.1325,2.1379,1.4621,7.1796,-1.4399,-0.2042,1.6769,1.295,7.0473,-0.9401,0.0229,1.1439,1.0695,5.6285,-1.0922,1.8743,1.5056,1.227,4.7187,0.0079,0.649,-5.7842,-0.0707,-8.9131,-0.1089,0.0122,1.1291,1.3671,1.1916,1.2108,1.0554,0.8717,1.2749,1.8689,1.42,1.4659,1.1138,0.7598,1.2407,1.442,-113.4762,1.1622,-91.4584,-78.6948,0.8101,1.0938,0.6187,1.3503,0.7638,0.5656,1.0188,1.2756,1.5215,1.2521,1.4935,1.1928,0.0017,2.7659,0.3327,0.2589,-0.2285,0.0088,-0.1374,0.0358,0.4291,0.0165,0.1284,0.3821,0.4366,-0.0254,0.008,0.0892,0.2224,-1.671,0.2177,0.0084,0.0916,0.2906,0.0393,-16.9106,1.9711,-0.1166,1.4395,1.4008,0.9731,2.0721,1.9623,0.947,-2.1282,24.9383,-11.7181,8.1447,2.242,0.2753,1.7178,1.3147,0.7653,0.0033,0.7318,-0.9348,-0.8735,0.883,0.4788,0.397,0.6301,3.465,-0.3553,-0.4425,0.5574,0.7466,3.7064,-1.6238,-0.1317,0.7579,0.8706,4.3846,-1.496,-1.0821,-3.6348,3.359,0.8439,0.7238,0.8576,0.7122,0.5238,0.7355,0.396,0.3457,0.8728,1.8099,1.4554,0.8041,0.9349,0.7903,0.8453,0.0046,1.6634,0.2991,0.2052,0.5834,TASCA_GIACCA_ALTA
-0.1566,4.8604,2.2046,13.2474,-1.3673,-0.4632,3.1875,1.7854,8.794,-1.455,0.1706,3.1688,1.7801,16.5788,-0.3949,2.8154,3.5586,1.8864,12.677,0.0058,0.3381,-0.918,-0.0556,-2.7154,-0.1645,0.0606,1.2348,1.2385,1.1687,1.0029,0.9464,0.9437,1.5248,1.5338,1.3658,1.0059,0.8957,0.8905,1.4681,1.6303,-103.2301,1.1105,-70.3173,-63.3195,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.7991,1.045,0.5304,0.6937,1.3078,0.0036,4.1053,0.4926,0.1464,-0.3116,-0.0041,-0.2759,0.2246,0.413,0.012,0.1097,0.3342,0.4928,0.0258,0.0057,0.0753,0.2074,-1.2959,0.2425,0.0068,0.0822,0.2768,0.0703,15.9976,1.7036,0.1065,1.4559,1.3336,0.916,2.1195,1.7784,0.8391,-2.7741,15.5134,-5.5923,7.2951,2.2134,0.3034,1.6116,1.2075,0.7493,0.0033,0.7285,-0.9844,-0.9158,0.9202,0.4474,0.5304,0.7283,3.8046,-0.4919,-0.4169,0.7723,0.8788,5.222,-1.7755,-0.0637,0.8421,0.9177,5.8405,-1.2052,-1.073,-7.0243,6.5464,0.8287,0.7937,0.9577,0.6868,0.6299,0.9171,0.3755,0.393,1.0466,1.3554,0.9629,0.7104,0.7286,0.6514,0.8941,0.0042,1.596,-0.0411,0.1399,0.679,TASCA_GIACCA_ALTA
-0.1007,2.6533,1.6289,9.0431,-1.4909,-0.3228,3.2387,1.7996,7.386,-1.1338,0.0856,2.2029,1.4842,8.0922,-1.5555,2.4576,2.1765,1.4753,6.0779,0.0128,0.312,-1.1769,-0.041,-3.7722,-0.1313,0.0348,0.9051,1.0975,1.1041,1.2125,1.2199,1.006,0.8192,1.2045,1.2191,1.4702,1.488,1.0121,1.3792,1.0989,-68.4571,0.7968,-49.6357,-62.2969,1.0488,1.1465,0.5896,1.0931,0.5622,0.5143,1.2244,1.1175,1.4879,0.9127,1.2152,1.3314,0.0024,3.7044,0.5014,0.3508,-0.2203,-0.0971,-0.0214,-0.159,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,TASCA_GIACCA_ALTA
