@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0042,1.4181,1.1908,8.85,-1.6463,2.71,10.2527,3.202,19.4691,-0.1909,9.6056,1.9693,1.4033,7.4947,0.4075,10.4354,4.3535,2.0865,13.2032,0.3389,-0.0016,-0.0004,-0.0004,0.2821,0.2597,0.9205,0.3719,0.8486,0.5707,2.2817,1.5346,0.6726,0.1383,0.7201,0.3257,5.2062,2.3551,0.4524,1.7639,-1.0681,-0.8136,-0.6055,-0.4613,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.4546,1.1808,0.6703,2.5977,1.4746,0.5676,0.0257,13.4105,-0.1883,0.4399,0.0383,0.2882,0.8064,0.726,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0357,1.3469,1.1606,7.6979,-1.3513,3.5325,9.6095,3.0999,15.5522,-0.2107,9.6039,1.533,1.2381,6.2436,0.5005,10.667,3.4184,1.8489,9.7428,0.4278,-0.0101,-0.0037,-0.0033,0.3678,0.3312,0.9003,0.3744,0.9373,0.6277,2.5037,1.6766,0.6697,0.1402,0.8786,0.394,6.2685,2.8111,0.4484,1.6345,-0.707,-0.6073,-0.4326,-0.3716,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.495,1.2329,0.7901,2.4909,1.5963,0.6408,0.0264,14.16,-0.2339,0.3169,-0.0462,0.3278,0.8646,0.703,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0041,2.6114,1.616,14.2512,-1.0723,3.2713,8.1026,2.8465,21.1461,-0.7447,9.5327,2.2555,1.5018,8.6858,0.3805,10.5461,3.3228,1.8228,8.533,0.4428,0.0013,0.0004,0.0004,0.3432,0.3102,0.9039,0.5677,1.076,0.8865,1.8953,1.5616,0.8239,0.3223,1.1578,0.7859,3.5923,2.4385,0.6788,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.026,13.9558,-0.0962,0.4711,0.0986,0.1655,0.7361,0.6777,1.0683,1.0581,1.0286,3.1319,0.089,6.9068,1.1225,1.0595,3.0135,0.6727,6.4556,3.4669,1.862,6.5458,0.1383,0.1547,0.1655,1.0699,0.9709,0.5524,0.569,0.9426,0.3052,0.3238,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.0246,14.4307,0.9147,-0.9002,-0.9792,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0042,1.4181,1.1908,8.85,-1.6463,2.71,10.2527,3.202,19.4691,-0.1909,9.6056,1.9693,1.4033,7.4947,0.4075,10.4354,4.3535,2.0865,13.2032,0.3389,-0.0016,-0.0004,-0.0004,0.2821,0.2597,0.9205,0.3719,0.8486,0.5707,2.2817,1.5346,0.6726,0.1383,0.7201,0.3257,5.2062,2.3551,0.4524,1.7639,-1.0681,-0.8136,-0.6055,-0.4613,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.4546,1.1808,0.6703,2.5977,1.4746,0.5676,0.0257,13.4105,-0.1883,0.4399,0.0383,0.2882,0.8064,0.726,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0357,1.3469,1.1606,7.6979,-1.3513,3.5325,9.6095,3.0999,15.5522,-0.2107,9.6039,1.533,1.2381,6.2436,0.5005,10.667,3.4184,1.8489,9.7428,0.4278,-0.0101,-0.0037,-0.0033,0.3678,0.3312,0.9003,0.3744,0.9373,0.6277,2.5037,1.6766,0.6697,0.1402,0.8786,0.394,6.2685,2.8111,0.4484,1.6345,-0.707,-0.6073,-0.4326,-0.3716,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.495,1.2329,0.7901,2.4909,1.5963,0.6408,0.0264,14.16,-0.2339,0.3169,-0.0462,0.3278,0.8646,0.703,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0041,2.6114,1.616,14.2512,-1.0723,3.2713,8.1026,2.8465,21.1461,-0.7447,9.5327,2.2555,1.5018,8.6858,0.3805,10.5461,3.3228,1.8228,8.533,0.4428,0.0013,0.0004,0.0004,0.3432,0.3102,0.9039,0.5677,1.076,0.8865,1.8953,1.5616,0.8239,0.3223,1.1578,0.7859,3.5923,2.4385,0.6788,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.026,13.9558,-0.0962,0.4711,0.0986,0.1655,0.7361,0.6777,1.0683,1.0581,1.0286,3.1319,0.089,6.9068,1.1225,1.0595,3.0135,0.6727,6.4556,3.4669,1.862,6.5458,0.1383,0.1547,0.1655,1.0699,0.9709,0.5524,0.569,0.9426,0.3052,0.3238,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.0246,14.4307,0.9147,-0.9002,-0.9792,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1892,3.7359,1.9328,14.9457,-0.6682,4.9219,20.1314,4.4868,21.3261,-0.4812,9.4107,3.4181,1.8488,13.5495,0.0439,11.6377,4.6709,2.1612,9.884,0.4306,-0.0384,-0.0201,-0.0163,0.523,0.4229,0.8086,0.4308,1.0454,0.8943,2.4268,2.076,0.8555,0.1856,1.093,0.7998,5.8896,4.31,0.7318,0.8641,-9.634,-0.801,-11.1493,-0.9269,0.0831,0.6223,0.6322,0.5161,1.016,0.8295,0.8164,0.7008,1.103,1.5121,1.5739,2.1576,1.3708,0.0282,16.8822,0.1256,-0.4495,-0.2943,0.0362,0.6194,0.638,-6.5801,9.6981,3.1142,9.6696,?,3.1733,8.0823,2.8429,11.4552,-0.3066,1.7309,22.0116,4.6917,14.1137,-0.4854,-2.0736,-3.8016,1.8333,1.0954,0.6638,0.606,1.1999,0.4406,0.3672,3.5977,2.0966,0.5828,0,0,0.9227,0.8441,0.6851,0.8116,0.02,14.1,0.3177,0.8477,0.3239,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4002,4.1906,2.0471,18.4182,-0.607,8.4466,4.8731,2.2075,10.4659,0.2905,9.5974,2.6239,1.6198,9.9965,0.2825,13.0701,4.4747,2.1153,12.2076,0.3418,-0.0474,-0.0417,-0.0306,0.8801,0.6463,0.7343,0.9273,1.2638,0.9677,1.3628,1.0436,0.7658,0.8599,1.5971,0.9365,1.8572,1.089,0.5864,-1.6239,-1.7676,-1.0973,1.0885,0.6757,0.6208,0.777,0.8226,0.6179,1.0587,0.7952,0.7511,1.7598,1.8425,1.5087,1.047,0.8573,0.8189,0.033,19.5888,0.3432,-0.3368,0.076,0.1878,0.8223,0.6709,-6.2887,6.1453,2.479,8.9029,?,5.036,1.3702,1.1705,5.6285,0.3345,3.8352,9.0313,3.0052,10.7874,-0.149,-1.2488,-1.6398,1.3131,2.1178,0.8249,0.3895,4.4851,0.6804,0.1517,-3.1468,6.3638,-2.0223,0,0,0.9009,1.5818,0.8253,0.5218,0.023,15.4087,-0.0918,0.7198,-0.6451,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1082,0.01,0.1002,0.667,-1.3397,6.3488,0.0456,0.2136,1.4862,0.7981,9.921,0.0089,0.0943,0.7522,0.9265,11.7808,0.0231,0.152,1.187,0.9058,0.017,0.0109,0.0092,0.6399,0.5389,0.8421,0.469,1.0622,0.6591,2.2651,1.4054,0.6204,0.2199,1.1283,0.4343,5.1307,1.975,0.3849,-0.065,-0.0403,-0.0335,0.6198,0.5149,0.8309,0.0387,0.0279,0.0226,0.7194,0.5844,0.8123,0.4488,0.8868,0.5619,1.9758,1.252,0.6337,0.0304,16.3981,-0.0592,0.5968,0.2664,0.1801,0.8566,0.6567,7.5115,0.0055,0.0743,0.2733,0.964,6.299,0.0077,0.0878,0.3226,0.9505,0.2382,0.0003,0.016,0.0667,0.7483,1.1925,31.5307,26.4409,0.8469,4.6492,5.4897,0.7172,21.6151,30.1364,1.1829,36.9634,31.2471,1.1663,28.6904,24.5992,0.8472,4.099,4.8385,0.0253,14.0487,-1.0029,0.6565,-0.6578,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1134,0.0146,0.1207,0.6378,-0.3801,6.3608,0.1055,0.3248,1.9271,0.7424,9.9193,0.0266,0.1632,1.0681,0.8996,11.7875,0.0675,0.2598,1.5411,0.8793,0.0178,0.0114,0.0096,0.6413,0.5396,0.8415,0.3717,0.7397,0.4647,1.9903,1.2502,0.6282,0.1381,0.5472,0.2159,3.9613,1.5631,0.3946,-0.0316,-0.0184,-0.0156,0.5807,0.4947,0.8519,0.0618,0.0435,0.0362,0.7036,0.5859,0.8327,0.3309,0.5971,0.4139,1.8043,1.2505,0.6931,0.032,16.4143,0.2761,0.6228,0.5189,0.3547,0.8686,0.7708,7.5972,0.0151,0.1231,0.3557,0.9541,6.188,0.0248,0.1576,0.4497,0.9303,-0.3053,0.029,0.1704,0.5183,?,1.2277,-24.8847,-20.2689,0.7809,0.7224,0.925,0.6098,0.5218,0.8557,1.2311,-14.2483,-11.5738,1.2004,0,0,0.7909,0.6862,0.8676,0.0266,14.0905,-0.9994,-0.8404,0.86,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2382,0.7346,0.8571,5.8854,-0.6643,0.4299,7.0262,2.6507,16.7049,-0.6051,9.8898,0.9476,0.9734,7.8583,0.4027,10.2574,1.5437,1.2425,7.7745,0.4892,0.5541,0.0241,0.0232,0.0435,0.0419,0.9642,0.3234,0.8805,0.6898,2.723,2.1334,0.7835,0.1046,0.7753,0.4759,7.4149,4.5515,0.6138,0.373,-0.4434,-0.3155,-1.1888,-0.8458,0.7115,0.3398,0.2688,0.2323,0.7911,0.6838,0.8643,0.3523,0.7489,0.757,2.1258,2.1487,1.0108,0.0261,12.1272,0.1217,-0.0797,0.0609,0.5701,0.7043,0.8126,-1.2609,5.0596,2.2494,8.1632,?,2.5316,0.6765,0.8225,4.7933,-0.586,9.0273,0.9393,0.9692,4.0282,0.572,-0.4981,-0.1397,0.2804,2.7348,2.3209,0.8487,7.4793,5.3867,0.7202,4.6093,-1.5165,-0.329,0,0,0.3211,1.703,2.0265,1.19,0.0249,12.8838,0.9115,0.9613,0.9762,?,?,?,?,?,TASCA_GIACCA_BASSA
