@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0049,0.0133,0.1153,0.4632,-0.9993,0.0696,0.0198,0.1407,0.6472,-0.6209,-0.029,0.006,0.0778,0.3858,-2.3131,0.186,0.0103,0.1012,0.4339,0.0768,-0.0702,0.1686,-0.0263,-2.401,0.3744,-0.1559,0.8199,1.483,1.1391,1.8088,1.3894,0.7681,0.6722,2.1992,1.2976,3.2716,1.9304,0.59,0.9338,0.8595,-6.4137,0.9205,-6.8683,-7.4618,0.5802,1.9896,0.493,3.429,0.8496,0.2478,0.7157,1.2006,1.0676,1.6776,1.4918,0.8892,0.0016,0.2755,-0.1696,-0.0754,-0.0606,-0.5551,0.6704,-0.4799,-27.5829,0.1104,0.3322,28.0197,?,-23.8929,0.0982,0.3134,24.4797,?,-9.982,0.0293,0.1713,10.1395,?,1.1544,2.7633,2.3936,1.06,1.9395,1.8297,1.1236,3.7616,3.3478,1.1446,2.7634,2.4143,1,1,1,1.1446,2.7634,2.4143,0.7882,61.4578,-0.6343,0.6763,-0.349,?,?,?,?,?,DIETRO_PANTALONI
-0.3186,4.5987,2.1445,10.273,-1.4543,1.018,2.8541,1.6894,6.6951,-0.2265,-3.1051,4.1901,2.047,9.0955,-7.0295,4.2203,4.6118,2.1475,8.6701,0.102,-0.313,0.1026,-0.0755,-0.3278,0.2412,-0.7358,1.2694,1.0476,0.9986,0.8253,0.7867,0.9532,1.6113,1.0975,0.9972,0.6812,0.6189,0.9086,4.9227,0.7645,-6.1803,0.1553,-1.2555,-8.0844,0.7668,3.6952,0.4335,4.8188,0.5654,0.1173,1.5344,1.1295,1.1849,0.7361,0.7722,1.0491,0.067,6.0234,0.0421,-0.0686,-0.1501,-0.7027,0.8121,-0.7937,10.3266,2.0206,1.4215,6.3004,0.5353,-46.5324,9.2004,3.0332,53.9398,?,-97.836,10.9511,3.3092,101.4587,?,-0.2219,-0.1056,0.4756,0.4686,0.4295,0.9166,0.2196,0.1845,0.8401,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,2.221,154.695,0.5017,-0.3905,-0.9876,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5807,5.2236,2.2855,9.5228,-1.1855,1.3267,1.781,1.3345,5.8508,-0.3835,-2.8436,2.4837,1.576,6.8244,-2.9851,4.3247,0.9693,0.9845,3.4637,0.3884,-0.4377,0.2042,-0.1343,-0.4665,0.3068,-0.6575,1.7126,1.4502,2.3215,0.8468,1.3555,1.6008,2.933,2.1031,5.3893,0.7171,1.8375,2.5625,3.185,1.0105,-2.3486,0.3173,-0.7374,-2.3243,1.0303,2.5444,0.7694,2.4695,0.7468,0.3024,1.6276,1.3954,2.7493,0.8573,1.6892,1.9703,0.0651,6.4374,0.0386,-0.0073,-0.105,-0.1619,0.4305,-0.3873,6.2405,1.0017,1.0009,3.1799,0.5985,-47.2451,14.4041,3.7953,53.2791,?,-96.2821,16.6007,4.0744,101.1597,?,-0.1321,-0.0648,0.4907,0.2637,0.2456,0.9315,0.0695,0.0603,0.8677,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,2.1925,149.7678,0.5767,-0.5053,-0.9942,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.8768,10.1938,3.1928,14.7356,-1.4819,0.2723,1.8714,1.368,6.533,-1.4732,-3.0913,8.0912,2.8445,17.1938,-0.8821,4.9777,5.7779,2.4037,9.034,0.0757,-3.2203,0.2836,-0.1761,-0.0881,0.0547,-0.621,2.3339,1.1224,1.3283,0.4809,0.5691,1.1834,5.447,1.2599,1.7643,0.2313,0.3239,1.4004,2.2609,1.0918,-11.8927,0.4829,-5.2601,-10.8926,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.857,1.6311,0.38,0.7232,1.9032,0.0658,7.2034,-0.0608,-0.0387,-0.5259,-0.4429,0.19,-0.3312,9.7694,3.9184,1.9795,6.5399,0.4906,-47.1519,4.5732,2.1385,52.4399,?,-95.5829,6.5853,2.5662,98.8785,?,-0.2072,-0.1022,0.4933,0.9256,0.7714,0.8333,0.8568,0.595,0.6945,-0.1201,-0.0637,0.5303,0,0,1,0.1247,0.0661,0.5303,2.1842,152.5042,0.8867,-0.7903,-0.9767,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3186,4.5987,2.1445,10.273,-1.4543,1.018,2.8541,1.6894,6.6951,-0.2265,-3.1051,4.1901,2.047,9.0955,-7.0295,4.2203,4.6118,2.1475,8.6701,0.102,-0.313,0.1026,-0.0755,-0.3278,0.2412,-0.7358,1.2694,1.0476,0.9986,0.8253,0.7867,0.9532,1.6113,1.0975,0.9972,0.6812,0.6189,0.9086,4.9227,0.7645,-6.1803,0.1553,-1.2555,-8.0844,0.7668,3.6952,0.4335,4.8188,0.5654,0.1173,1.5344,1.1295,1.1849,0.7361,0.7722,1.0491,0.067,6.0234,0.0421,-0.0686,-0.1501,-0.7027,0.8121,-0.7937,10.3266,2.0206,1.4215,6.3004,0.5353,-46.5324,9.2004,3.0332,53.9398,?,-97.836,10.9511,3.3092,101.4587,?,-0.2219,-0.1056,0.4756,0.4686,0.4295,0.9166,0.2196,0.1845,0.8401,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,2.221,154.695,0.5017,-0.3905,-0.9876,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5807,5.2236,2.2855,9.5228,-1.1855,1.3267,1.781,1.3345,5.8508,-0.3835,-2.8436,2.4837,1.576,6.8244,-2.9851,4.3247,0.9693,0.9845,3.4637,0.3884,-0.4377,0.2042,-0.1343,-0.4665,0.3068,-0.6575,1.7126,1.4502,2.3215,0.8468,1.3555,1.6008,2.933,2.1031,5.3893,0.7171,1.8375,2.5625,3.185,1.0105,-2.3486,0.3173,-0.7374,-2.3243,1.0303,2.5444,0.7694,2.4695,0.7468,0.3024,1.6276,1.3954,2.7493,0.8573,1.6892,1.9703,0.0651,6.4374,0.0386,-0.0073,-0.105,-0.1619,0.4305,-0.3873,6.2405,1.0017,1.0009,3.1799,0.5985,-47.2451,14.4041,3.7953,53.2791,?,-96.2821,16.6007,4.0744,101.1597,?,-0.1321,-0.0648,0.4907,0.2637,0.2456,0.9315,0.0695,0.0603,0.8677,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,2.1925,149.7678,0.5767,-0.5053,-0.9942,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.8768,10.1938,3.1928,14.7356,-1.4819,0.2723,1.8714,1.368,6.533,-1.4732,-3.0913,8.0912,2.8445,17.1938,-0.8821,4.9777,5.7779,2.4037,9.034,0.0757,-3.2203,0.2836,-0.1761,-0.0881,0.0547,-0.621,2.3339,1.1224,1.3283,0.4809,0.5691,1.1834,5.447,1.2599,1.7643,0.2313,0.3239,1.4004,2.2609,1.0918,-11.8927,0.4829,-5.2601,-10.8926,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.857,1.6311,0.38,0.7232,1.9032,0.0658,7.2034,-0.0608,-0.0387,-0.5259,-0.4429,0.19,-0.3312,9.7694,3.9184,1.9795,6.5399,0.4906,-47.1519,4.5732,2.1385,52.4399,?,-95.5829,6.5853,2.5662,98.8785,?,-0.2072,-0.1022,0.4933,0.9256,0.7714,0.8333,0.8568,0.595,0.6945,-0.1201,-0.0637,0.5303,0,0,1,0.1247,0.0661,0.5303,2.1842,152.5042,0.8867,-0.7903,-0.9767,?,?,?,?,?,TASCA_GIACCA_ALTA
2.2663,7.1058,2.6657,9.6834,-0.3309,3.1256,2.1348,1.4611,5.6037,0.0679,0.3591,7.3663,2.7141,10.9044,-0.9003,5.3619,2.8918,1.7005,6.6181,0.2666,0.7251,6.3103,0.4227,8.703,0.5829,0.067,1.8245,0.9822,1.5676,0.5383,0.8592,1.596,3.3286,0.9646,2.4572,0.2898,0.7382,2.5473,-5.8959,0.4661,-1.0011,-0.0791,0.1698,-2.1479,1.2102,1.2679,0.8063,1.0477,0.6663,0.636,1.728,0.888,1.4632,0.5139,0.8467,1.6477,0.0825,8.3097,-0.1045,-0.7223,0.7229,0.6031,0.3536,-0.306,17.4454,122.1055,11.0501,35.939,-0.0399,-34.7737,30.8373,5.5531,40.3198,?,5.0229,33.5307,5.7906,18.3594,-0.0552,-0.5017,3.4732,-6.9231,1.9899,1.9083,0.959,3.9597,3.6416,0.9197,0.0342,1.4372,42.0095,0,1.9862,0,0.8913,1.9575,2.1961,0.8346,57.5991,0.9174,-0.8983,-0.6527,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6228,9.4624,3.0761,12.1913,-0.4174,0.6117,3.8995,1.9747,7.3175,-0.5364,-0.9895,6.9332,2.6331,10.9555,-1.0963,4.1492,4.8205,2.1956,9.6012,0.0466,1.0182,-0.6294,0.1501,-0.6182,0.1474,-0.2385,1.5577,1.1682,1.4011,0.75,0.8994,1.1993,2.4265,1.3648,1.963,0.5624,0.809,1.4383,1.4052,0.6266,-7.6473,0.4459,-5.4422,-12.2051,1.806,1.6459,0.8541,0.9113,0.4729,0.5189,1.6661,1.1128,1.2698,0.6679,0.7621,1.1411,0.0269,6.4797,0.8862,-0.5033,0.6554,-0.4609,0.6093,-0.3658,13.7332,41.7636,6.4625,19.9188,0.0377,-37.1088,7.5479,2.7473,41.5192,?,-4.2645,27.7135,5.2644,16.7389,-1.3848,-0.3701,-3.2204,8.7019,2.3523,1.2276,0.5219,5.5332,1.507,0.2724,-0.0188,-0.0802,4.2716,0,2.9489,0,0.4798,1.19,2.4804,0.8122,57.1045,0.9793,-0.9901,-0.9659,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0143,0.007,0.0837,0.3526,-0.698,-0.0261,0.0069,0.0833,0.3603,-2.1691,-0.0096,0.0029,0.0537,0.2524,-0.8569,0.1192,0.0036,0.0601,0.2443,0.0891,-0.5463,-1.4892,0.1198,2.726,-0.2194,-0.0805,1.0045,1.5603,1.3938,1.5533,1.3876,0.8933,1.009,2.4345,1.9426,2.4128,1.9254,0.798,0.5878,1.2443,-6.0657,2.1168,-10.3194,-4.875,1.8268,1.5277,0.7742,0.8363,0.4238,0.5068,0.9787,1.3969,1.4432,1.4272,1.4745,1.0331,0.0006,0.1749,-0.4316,-0.251,0.4019,-0.2167,-0.5738,0.122,-40.9915,0.0095,0.0975,41.2186,?,-7.2198,0.0607,0.2464,7.7393,?,-6.3618,0.0697,0.2641,6.72,?,5.6776,6.4434,1.1349,0.3955,0.3691,0.9332,0.1564,0.1362,0.8709,5.3259,6.1337,1.1517,1,1,1,5.3259,6.1337,1.1517,0.8593,54.5731,0.2579,0.3237,0.5795,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0554,0.0344,0.1855,0.8357,-1.7013,0.091,0.0244,0.1562,0.6912,-0.4966,-0.0177,0.0159,0.1262,0.4637,-1.2198,0.2547,0.0215,0.1468,0.7231,0.0269,-0.6092,3.1385,-0.2177,-5.1521,0.3573,-0.0694,1.1881,1.4705,1.2642,1.2377,1.0641,0.8597,1.4115,2.1623,1.5982,1.5319,1.1323,0.7391,2.2949,2.0655,-26.3091,0.9,-11.4643,-12.7375,0.6698,1.481,0.4163,2.2109,0.6215,0.2811,1.2091,1.8022,1.1558,1.4906,0.9559,0.6413,0.0023,0.3989,-0.584,0.2166,-0.4942,-0.7037,0.644,-0.3972,-41.3443,0.065,0.2549,41.9388,?,-7.943,0.1454,0.3813,8.6395,?,-4.0284,0.2891,0.5377,5.04,?,5.2051,10.2633,1.9718,0.6684,0.474,0.7091,0.4468,0.2247,0.5029,4.8543,8.3212,1.7142,1,1,1,4.8543,8.3212,1.7142,0.9194,53.3157,-0.6265,-0.5087,-0.1488,?,?,?,?,?,TASCA_GIACCA_ALTA
-3.0045,7.136,2.6713,10.0006,-9.0393,-0.5112,2.9426,1.7154,7.6072,-0.8498,-1.0283,3.821,1.9547,9.0958,-1.9788,4.0466,7.8705,2.8054,9.7635,0.0889,5.8769,2.9217,-0.7425,0.4972,-0.1263,-0.2541,1.5573,1.3666,0.9522,0.8776,0.6115,0.6968,2.425,1.8676,0.9067,0.7701,0.3739,0.4855,2.5765,1.4902,-9.4505,0.5784,-3.668,-6.3416,0.2422,0.3262,0.093,1.3468,0.3837,0.2849,1.3146,1.0995,1.0243,0.8363,0.7791,0.9316,0.067,6.2161,-0.5504,0.5676,-0.9481,-0.5428,0.5646,-0.6865,19.9068,56.5176,7.5178,18.84,0.3819,15.1141,15.6466,3.9556,11.3388,0.4933,-48.1394,21.8649,4.676,52.8,?,1.3171,-0.4135,-0.314,1.9006,1.6077,0.8459,3.6121,2.5849,0.7156,1.0543,-0.2204,-0.2091,1.362,0,0,1.6616,0.3568,0.2148,1.13,83.1604,0.9735,0.9859,0.9941,?,?,?,?,?,TASCA_GIACCA_BASSA
