@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
1.8292,3.666,1.9147,8.3682,-0.3296,8.3139,2.4647,1.5699,7.0352,0.4176,1.8292,3.666,1.9147,8.3682,-0.3296,9.0869,3.0393,1.7434,6.7885,0.4616,0.22,1,0.2013,4.5451,0.9149,0.2013,1.2196,1,1.0983,0.8199,0.9005,1.0983,1.4874,1,1.2062,0.6723,0.8109,1.2062,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.5211,1,0.4992,1.9192,0.958,0.4992,1.1895,1,1.2327,0.8407,1.0363,1.2327,0.1777,12.6825,0.1209,1,0.5565,0.1209,0.8415,0.5565,0.5851,0.004,0.0634,0.2053,0.6972,-0.1245,0.0001,0.0104,0.1391,?,0.0994,0.0019,0.0435,0.1507,0.073,-4.6983,5.8889,-1.2534,6.0859,1.4566,0.2393,37.0383,2.1215,0.0573,-3.3982,39.8209,-11.7181,0,4.1708,0,1.4758,1.3624,0.9231,0.0124,0.809,-0.1643,0.4537,-0.6353,?,?,?,?,?,TASCA_GIACCA
1.375,9.0796,3.0132,14.356,-0.7102,7.0942,1.9693,1.4033,6.696,0.3055,1.375,9.0796,3.0132,14.356,-0.7102,8.4488,2.855,1.6897,7.2004,0.4113,0.1938,1,0.1627,5.1596,0.8397,0.1627,2.1472,1,1.7833,0.4657,0.8305,1.7833,4.6105,1,3.1802,0.2169,0.6898,3.1802,-2.024,1,-1.185,-0.4941,0.5854,-1.185,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.144,1,1.9938,0.4664,0.9299,1.9938,0.1501,12.5978,-0.1473,1,0.1042,-0.1473,0.4354,0.1042,0.5572,0.0034,0.0583,0.202,0.6939,-0.0706,0.0015,0.0382,0.1238,-17.6209,0.1398,0.0041,0.064,0.2191,0.0872,-7.8895,3.9852,-0.5051,1.5246,0.91,0.5968,2.3245,0.828,0.3562,-3.9092,21.8785,-5.5967,99.2708,2.7498,0.0277,1.6319,0.9222,0.5651,0.0118,0.7686,-0.8913,-0.57,0.7537,?,?,?,?,?,TASCA_GIACCA
1.4054,3.827,1.9563,9.1859,-0.7204,7.5341,3.7195,1.9286,7.1566,0.4184,1.4054,3.827,1.9563,9.1859,-0.7204,8.2612,3.8385,1.9592,7.0372,0.4371,0.1865,1,0.1701,5.3607,0.912,0.1701,1.0143,1,0.9985,0.9859,0.9844,0.9985,1.0289,1,0.997,0.9719,0.969,0.997,-0.7471,1,-0.704,-1.3384,0.9423,-0.704,0.4339,1,0.4271,2.3046,0.9843,0.4271,1.2836,1,1.3053,0.7791,1.017,1.3053,0.159,11.8024,0.0213,1,0.1573,0.0213,0.9353,0.1573,0.5502,0.004,0.0634,0.1708,0.7395,-0.0877,0.0007,0.0257,0.1439,?,0.1072,0.0019,0.0432,0.1417,0.1876,-6.2752,5.1308,-0.8176,2.463,1.4692,0.5965,6.0664,2.1586,0.3558,-3.367,14.8134,-4.3995,0,3.7577,0,1.1863,1.205,1.0158,0.0116,0.7451,-0.7665,-0.1647,0.0021,?,?,?,?,?,TASCA_GIACCA
1.8292,3.666,1.9147,8.3682,-0.3296,8.3139,2.4647,1.5699,7.0352,0.4176,1.8292,3.666,1.9147,8.3682,-0.3296,9.0869,3.0393,1.7434,6.7885,0.4616,0.22,1,0.2013,4.5451,0.9149,0.2013,1.2196,1,1.0983,0.8199,0.9005,1.0983,1.4874,1,1.2062,0.6723,0.8109,1.2062,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.5211,1,0.4992,1.9192,0.958,0.4992,1.1895,1,1.2327,0.8407,1.0363,1.2327,0.1777,12.6825,0.1209,1,0.5565,0.1209,0.8415,0.5565,0.5851,0.004,0.0634,0.2053,0.6972,-0.1245,0.0001,0.0104,0.1391,?,0.0994,0.0019,0.0435,0.1507,0.073,-4.6983,5.8889,-1.2534,6.0859,1.4566,0.2393,37.0383,2.1215,0.0573,-3.3982,39.8209,-11.7181,0,4.1708,0,1.4758,1.3624,0.9231,0.0124,0.809,-0.1643,0.4537,-0.6353,?,?,?,?,?,TASCA_GIACCA
1.375,9.0796,3.0132,14.356,-0.7102,7.0942,1.9693,1.4033,6.696,0.3055,1.375,9.0796,3.0132,14.356,-0.7102,8.4488,2.855,1.6897,7.2004,0.4113,0.1938,1,0.1627,5.1596,0.8397,0.1627,2.1472,1,1.7833,0.4657,0.8305,1.7833,4.6105,1,3.1802,0.2169,0.6898,3.1802,-2.024,1,-1.185,-0.4941,0.5854,-1.185,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.144,1,1.9938,0.4664,0.9299,1.9938,0.1501,12.5978,-0.1473,1,0.1042,-0.1473,0.4354,0.1042,0.5572,0.0034,0.0583,0.202,0.6939,-0.0706,0.0015,0.0382,0.1238,-17.6209,0.1398,0.0041,0.064,0.2191,0.0872,-7.8895,3.9852,-0.5051,1.5246,0.91,0.5968,2.3245,0.828,0.3562,-3.9092,21.8785,-5.5967,99.2708,2.7498,0.0277,1.6319,0.9222,0.5651,0.0118,0.7686,-0.8913,-0.57,0.7537,?,?,?,?,?,TASCA_GIACCA
-6.223,10.6654,3.2658,11.321,-5151.3335,5.0257,3.3105,1.8195,8.073,-0.0029,-6.223,10.6654,3.2658,11.321,-5151.3335,10.8253,10.1635,3.188,10.1226,0.3676,-1.2382,1,-0.5749,-0.8076,0.4643,-0.5749,1.7949,1,1.0244,0.5571,0.5707,1.0244,3.2217,1,1.0494,0.3104,0.3257,1.0494,492.5578,1,-1.9235,0.002,-0.0039,-1.9235,0.0003,1,0.0001,3663.6667,0.5029,0.0001,1.4023,1,1.1184,0.7131,0.7975,1.1184,0.2156,17.4729,0.6764,1,-0.9797,0.6764,-0.5939,-0.9797,0.5939,0.0069,0.0829,0.2669,0.6296,-0.3319,0.0354,0.1882,0.5883,?,-0.69,0.0008,0.0283,0.7347,?,-1.7895,-0.8607,0.481,0.4403,2.9265,6.6467,0.1939,8.5644,44.1783,-0.7711,-0.6175,0.8007,0,0,1,0.4536,0.3633,0.8007,0.0206,1.6157,0.99,-0.634,-0.6302,?,?,?,?,?,TASCA_GIACCA
-6.8517,8.1632,2.8571,11.0187,-24.944,5.478,4.2811,2.0691,7.441,0.2366,-6.8517,8.1632,2.8571,11.0187,-24.944,11.8382,4.3638,2.089,7.1561,0.5313,-1.2508,1,-0.5788,-0.7995,0.4627,-0.5788,1.3809,1,1.3677,0.7242,0.9905,1.3677,1.9068,1,1.8707,0.5244,0.981,1.8707,-4.5937,1,-1.3059,-0.2177,0.2843,-1.3059,0.0436,1,0.0278,22.9502,0.6384,0.0278,1.4808,1,1.5398,0.6753,1.0398,1.5398,0.2272,19.216,0.8862,1,-0.9202,0.8862,-0.7601,-0.9202,0.6405,0.0005,0.0227,0.0791,0.8847,-0.223,0.0156,0.1248,0.4501,?,-0.6724,0.0044,0.0665,0.7417,?,-2.872,-0.9526,0.3317,0.1819,0.3411,1.8752,0.0331,0.1164,3.5165,-1.3478,-0.8178,0.6068,0,0,1,0.1757,0.1066,0.6068,0.0195,1.5359,-0.396,0.6657,-0.9416,?,?,?,?,?,TASCA_GIACCA
7.6532,0.0068,0.0825,0.3737,0.9525,6.3256,0.0068,0.0824,0.3785,0.9416,7.6532,0.0068,0.0825,0.3737,0.9525,12.5367,0.0083,0.091,0.4007,0.9686,1.2099,1,0.6105,0.8265,0.5046,0.6105,1.001,1,0.9061,0.999,0.9052,0.9061,1.0021,1,0.8211,0.9979,0.8194,0.8211,1.2267,1,0.6062,0.8152,0.4942,0.6062,1.2128,1,0.6165,0.8246,0.5083,0.6165,0.9874,1,0.9327,1.0127,0.9446,0.9327,0.2558,21.632,-0.4288,0.9997,0.9145,-0.4288,-0.0193,0.9145,0.3513,0,0.0008,0.003,0.9916,-0.6034,0,0.0002,0.6038,?,-0.1184,0,0.0029,0.1219,?,-0.5822,-2.968,5.0979,4.0772,0.2615,0.0641,16.6237,0.0684,0.0041,-0.5795,-2.8701,4.9524,0,0,1,0.0049,0.0243,4.9524,0.0145,1.0731,1.0412,0.9465,0.7895,?,?,?,?,?,TASCA_GIACCA
7.5069,0.0263,0.1621,0.7724,0.9022,6.5032,0.0098,0.0991,0.4713,0.9301,7.5069,0.0263,0.1621,0.7724,0.9022,12.4511,0.0324,0.1799,0.8169,0.9369,1.1543,1,0.6029,0.8663,0.5223,0.6029,1.635,1,0.9011,0.6116,0.5511,0.9011,2.6732,1,0.812,0.3741,0.3037,0.812,1.1363,1,0.5877,0.8801,0.5173,0.5877,1.1714,1,0.6103,0.8537,0.521,0.6103,1.6389,1,0.9456,0.6102,0.577,0.9456,0.2707,21.5171,-0.4128,1.0003,0.9648,-0.4128,-0.1574,0.9648,0.3659,0,0.0022,0.0075,0.9797,-0.612,0,0.0012,0.6134,?,-0.121,0,0.0039,0.1249,?,-0.5978,-3.0229,5.0564,1.9481,0.571,0.2931,3.7951,0.3261,0.0859,-0.5911,-2.904,4.9125,0,0,1,0.0122,0.0601,4.9125,0.0157,1.099,0.3345,0.3817,0.9584,?,?,?,?,?,TASCA_GIACCA
-4.668,13.0864,3.6175,12.5257,?,1.2457,2.599,1.6121,7.203,-0.4191,-4.668,13.0864,3.6175,12.5257,?,6.9404,25.7354,5.073,17.2944,0.0394,-3.7473,1,-0.6726,-0.2669,0.1795,-0.6726,2.2439,1,0.7131,0.4456,0.3178,0.7131,5.0353,1,0.5085,0.1986,0.101,0.5085,5.8883,1,-17.6689,0.1698,-3.0007,-17.6689,0,1,0,0,0.2819,0,1.739,1,0.7243,0.5751,0.4165,0.7243,0.14,10.8964,-0.3692,1,-0.9934,-0.3692,0.4389,-0.9934,0.1187,0.0005,0.0215,0.0614,0.5748,0.244,0.0216,0.147,0.4026,0.1158,0.0208,0.0363,0.1906,0.6173,-1.6464,0.4864,5.696,11.7094,0.1465,0.113,0.7711,0.0215,0.0128,0.5946,1.574,-0.216,-0.1372,0.317,0.6188,1.9517,0.1525,0.0994,0.6521,0.0057,0.5291,-0.409,0.1452,-0.9525,?,?,?,?,?,TASCA_GIACCA
