@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.1912,0.0157,0.1252,0.6934,-4.2461,0.2248,0.0323,0.1798,0.9027,-0.1993,0.0377,0.017,0.1305,0.5577,-0.7019,0.3423,0.0364,0.1907,0.9177,0.0414,-0.8504,-5.0761,-0.5585,5.9691,0.6568,0.11,0.6961,0.959,0.6564,1.3777,0.943,0.6845,0.4845,0.9197,0.4309,1.8982,0.8893,0.4685,3.7412,2.4399,-14.1435,0.6522,-3.7805,-5.7968,0.1756,0.4033,0.1381,2.2968,0.7862,0.3423,0.7681,1.2432,0.7556,1.6185,0.9837,0.6077,0.0016,0.5444,-0.8641,-0.2037,-0.8916,0.6616,0.9486,0.5344,-27.1888,0.2503,0.5003,28.0197,?,-24.2247,0.265,0.5148,25.4395,?,-9.7159,0.0959,0.3096,10.1395,?,1.1224,2.7984,2.4933,0.9719,1.6159,1.6626,0.9446,2.6112,2.7643,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.1984,61.1293,-0.8596,0.8758,-0.6891,1100,0,0,0,1,DIETRO_PANTALONI
-0.0231,2.7491,1.658,8.7668,-1.6432,-0.2842,6.2622,2.5024,13.7124,-0.6077,-0.1945,2.7233,1.6503,7.2669,-1.5747,2.9073,3.4011,1.8442,8.9951,0.0052,0.0814,0.1189,-0.008,1.4613,-0.0977,-0.0669,0.6626,1.0047,0.8991,1.5164,1.3569,0.8948,0.439,1.0095,0.8083,2.2995,1.8412,0.8007,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0018,4.3211,-0.1314,0.4098,-0.3203,0.4414,0.2273,0.0007,14.5127,21.3604,4.6217,13.7405,0.3457,-41.7682,28.2665,5.3166,53.9398,?,-99.971,10.2249,3.1976,103.3798,?,-0.3475,-0.1452,0.4178,0.8693,1.4454,1.6627,0.7557,2.0891,2.7645,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5635,156.252,0.9204,-0.6207,-0.8699,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0674,2.5958,1.6111,7.6347,-1.3433,-0.0852,3.4605,1.8602,8.8977,-0.9202,-0.1834,1.7282,1.3146,6.2609,-1.1764,2.5868,1.1382,1.0669,5.1073,0.0422,0.7913,0.3675,-0.0261,0.4645,-0.0329,-0.0709,0.8661,1.2256,1.5101,1.415,1.7436,1.2322,0.7501,1.502,2.2805,2.0023,3.0402,1.5183,1.0264,1.2932,-19.446,1.2599,-18.945,-15.0366,0.7031,1.1326,0.611,1.6108,0.869,0.5395,0.8581,1.2194,1.4949,1.4212,1.7421,1.2259,0.0011,3.9292,-0.1452,0.3425,-0.299,0.3325,-0.2574,-0.1514,9.8739,21.5615,4.6434,15.3,0.2365,-43.9719,20.5497,4.5332,53.2791,?,-98.3751,12.7598,3.5721,101.3992,?,-0.2246,-0.1004,0.447,1.0243,1.2999,1.2691,1.0492,1.6898,1.6105,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,0.5578,152.2209,0.8337,-0.488,-0.875,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.013,5.142,2.2676,14.1918,-1.0724,-0.5472,6.845,2.6163,19.6942,-3.1864,-0.3367,3.0778,1.7544,8.5168,-1.0189,3.3043,4.5592,2.1352,15.243,0.0047,-0.0237,-0.0385,0.0039,1.6253,-0.1656,-0.1019,0.8667,1.2926,1.062,1.4913,1.2253,0.8216,0.7512,1.6707,1.1278,2.224,1.5014,0.6751,0.4899,1.7086,-101.6027,3.4874,-207.3856,-59.4669,1.4557,1.6233,0.4471,1.1151,0.3072,0.2754,0.7206,1.6663,0.931,2.3124,1.292,0.5587,0.0033,4.954,0.0769,0.5217,-0.3622,0.2154,-0.353,-0.2822,13.6807,19.1956,4.3813,12.8998,0.3281,-43.6344,15.233,3.9029,52.4399,?,-96.8881,4.8697,2.2067,98.9395,?,-0.3135,-0.1412,0.4504,1.1226,1.9854,1.7687,1.2601,3.9419,3.1281,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.5523,154.2032,0.9776,-0.6764,-0.7875,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0231,2.7491,1.658,8.7668,-1.6432,-0.2842,6.2622,2.5024,13.7124,-0.6077,-0.1945,2.7233,1.6503,7.2669,-1.5747,2.9073,3.4011,1.8442,8.9951,0.0052,0.0814,0.1189,-0.008,1.4613,-0.0977,-0.0669,0.6626,1.0047,0.8991,1.5164,1.3569,0.8948,0.439,1.0095,0.8083,2.2995,1.8412,0.8007,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0018,4.3211,-0.1314,0.4098,-0.3203,0.4414,0.2273,0.0007,14.5127,21.3604,4.6217,13.7405,0.3457,-41.7682,28.2665,5.3166,53.9398,?,-99.971,10.2249,3.1976,103.3798,?,-0.3475,-0.1452,0.4178,0.8693,1.4454,1.6627,0.7557,2.0891,2.7645,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5635,156.252,0.9204,-0.6207,-0.8699,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0674,2.5958,1.6111,7.6347,-1.3433,-0.0852,3.4605,1.8602,8.8977,-0.9202,-0.1834,1.7282,1.3146,6.2609,-1.1764,2.5868,1.1382,1.0669,5.1073,0.0422,0.7913,0.3675,-0.0261,0.4645,-0.0329,-0.0709,0.8661,1.2256,1.5101,1.415,1.7436,1.2322,0.7501,1.502,2.2805,2.0023,3.0402,1.5183,1.0264,1.2932,-19.446,1.2599,-18.945,-15.0366,0.7031,1.1326,0.611,1.6108,0.869,0.5395,0.8581,1.2194,1.4949,1.4212,1.7421,1.2259,0.0011,3.9292,-0.1452,0.3425,-0.299,0.3325,-0.2574,-0.1514,9.8739,21.5615,4.6434,15.3,0.2365,-43.9719,20.5497,4.5332,53.2791,?,-98.3751,12.7598,3.5721,101.3992,?,-0.2246,-0.1004,0.447,1.0243,1.2999,1.2691,1.0492,1.6898,1.6105,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,0.5578,152.2209,0.8337,-0.488,-0.875,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.013,5.142,2.2676,14.1918,-1.0724,-0.5472,6.845,2.6163,19.6942,-3.1864,-0.3367,3.0778,1.7544,8.5168,-1.0189,3.3043,4.5592,2.1352,15.243,0.0047,-0.0237,-0.0385,0.0039,1.6253,-0.1656,-0.1019,0.8667,1.2926,1.062,1.4913,1.2253,0.8216,0.7512,1.6707,1.1278,2.224,1.5014,0.6751,0.4899,1.7086,-101.6027,3.4874,-207.3856,-59.4669,1.4557,1.6233,0.4471,1.1151,0.3072,0.2754,0.7206,1.6663,0.931,2.3124,1.292,0.5587,0.0033,4.954,0.0769,0.5217,-0.3622,0.2154,-0.353,-0.2822,13.6807,19.1956,4.3813,12.8998,0.3281,-43.6344,15.233,3.9029,52.4399,?,-96.8881,4.8697,2.2067,98.9395,?,-0.3135,-0.1412,0.4504,1.1226,1.9854,1.7687,1.2601,3.9419,3.1281,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.5523,154.2032,0.9776,-0.6764,-0.7875,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2367,3.2921,1.8144,8.6615,-1.2708,-1.1836,6.5819,2.5655,12.8385,-2.3279,-1.0003,2.2662,1.5054,7.2129,-1.8394,3.249,4.0414,2.0103,9.3016,0.0609,0.2,0.2366,-0.0728,1.1832,-0.3643,-0.3079,0.7072,1.2053,0.9026,1.7042,1.2762,0.7488,0.5002,1.4527,0.8146,2.9045,1.6286,0.5607,0.5397,1.0374,-8.0412,1.922,-14.8982,-7.7516,0.9887,1.5015,0.3851,1.5187,0.3895,0.2565,0.6747,1.2008,0.9312,1.7799,1.3802,0.7755,0.0083,4.9514,-0.4235,-0.259,0.2546,0.614,-0.7769,-0.7224,26.3122,147.1269,12.1296,40.5594,-0.0352,-27.117,91.9584,9.5895,40.3198,?,7.0863,26.5999,5.1575,18.3594,-0.0552,-0.9703,3.7131,-3.8267,1.2649,2.3518,1.8593,1.5999,5.5311,3.4571,0.0342,1.4372,42.0095,0,2.2518,0,1.0059,2.2092,2.1961,0.2045,60.6947,0.9208,-0.126,0.2078,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.814,3.6359,1.9068,9.9979,-2.3658,-1.1935,3.136,1.7709,8.8562,-1.5121,-0.7561,3.4607,1.8603,8.2791,-2.6538,3.1447,3.0023,1.7327,8.1594,0.0301,0.682,1.0766,-0.2589,1.5786,-0.3795,-0.2404,1.0768,1.025,1.1005,0.9519,1.022,1.0736,1.1594,1.0506,1.2111,0.9062,1.0445,1.1527,1.3183,1.1687,-27.729,0.8865,-21.034,-23.7272,0.8426,1.3109,0.3531,1.5559,0.4191,0.2693,1.1289,1.2076,1.2253,1.0697,1.0854,1.0147,0.0084,4.7852,-0.1821,-0.454,-0.099,0.8128,-0.5886,-0.5543,13.8821,23.3011,4.8271,19.9188,0.0377,-35.7763,6.7846,2.6047,41.5192,?,-8.8501,46.1929,6.7965,26.0986,-2.7183,-0.388,-1.5686,4.0425,1.8532,0.7102,0.3832,3.4344,0.5044,0.1469,-0.0188,-0.0409,2.1761,0,2.9489,0,0.4798,0.7632,1.5909,0.203,59.4838,0.5793,-0.372,-0.9476,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1175,0.0044,0.0664,0.3124,-0.2526,0.0183,0.0278,0.1667,0.7949,-0.9647,0.007,0.0054,0.0734,0.433,-1.2248,0.21,0.0077,0.0877,0.3921,0.1081,6.4253,16.8086,0.5596,2.616,0.0871,0.0333,0.398,0.9045,0.7568,2.2727,1.9016,0.8367,0.1584,0.8181,0.5728,5.165,3.6161,0.7001,0.1614,0.2642,-1.3249,1.6374,-8.2107,-5.0146,0.6164,1.2813,0.5672,2.0788,0.9203,0.4427,0.3929,0.7214,0.7966,1.8358,2.0274,1.1043,0.0006,0.3106,-0.1767,0.4931,0.4402,0.157,-0.073,0.073,-41.1833,0.0542,0.2329,41.6397,?,-7.1243,0.0663,0.2576,7.7393,?,-6.39,0.0563,0.2373,6.839,?,5.7807,6.4449,1.1149,0.9043,0.9815,1.0854,0.8177,0.9634,1.1782,5.3803,6.0886,1.1316,1,1,1,5.3803,6.0886,1.1316,0.2179,54.6977,-0.4924,0.3032,0.1642,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1094,0.0075,0.0868,0.4369,-0.2846,0.0025,0.063,0.2511,1.3603,-0.44,0.0075,0.0109,0.1046,0.5623,-0.6458,0.2683,0.0216,0.1469,0.9019,0.05,43.7075,14.5218,0.4077,0.3322,0.0093,0.0281,0.3458,0.8299,0.5909,2.3997,1.7087,0.7121,0.1196,0.6887,0.3492,5.7584,2.9198,0.507,0.2329,0.4387,-2.0385,1.8836,-8.7534,-4.6472,0.3601,0.9955,0.3583,2.7648,0.995,0.3599,0.3212,0.777,0.4845,2.419,1.5083,0.6235,0.0006,0.3851,0.0212,0.4732,0.2692,-0.0179,0.4182,0.0895,-41.392,0.0443,0.2104,41.9388,?,-7.728,0.1367,0.3698,8.6395,?,-4.4412,0.3304,0.5748,5.159,?,5.3561,9.3199,1.7401,0.5691,0.3661,0.6433,0.3239,0.134,0.4138,4.8543,8.1293,1.6747,1,1,1,4.8543,8.1293,1.6747,0.2301,53.5612,-0.5648,-0.1477,-0.4654,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4299,1.471,1.2129,5.7641,-0.5887,-0.3219,16.5763,4.0714,17.7962,-0.6256,-0.2479,1.819,1.3487,7.8309,-1.506,3.8321,5.5313,2.3519,10.8713,0.0084,-1.3358,-1.7345,0.1122,1.2985,-0.084,-0.0647,0.2979,0.8993,0.5157,3.0188,1.7311,0.5735,0.0887,0.8087,0.2659,9.113,2.9968,0.3288,0.3119,0.4539,-23.2973,1.4553,-74.698,-51.3295,0.3314,1.1611,0.3309,3.5035,0.9986,0.285,0.3239,0.7361,0.5302,2.2726,1.637,0.7203,0.0031,5.3066,0.0759,-0.0382,0.2979,0.581,0.4382,0.1693,15.732,44.4695,6.6685,19.0796,0.374,13.8137,9.2763,3.0457,12.059,0.4779,-50.2667,14.9225,3.863,52.8,?,1.1389,-0.313,-0.2748,2.1895,1.7263,0.7884,4.7939,2.98,0.6216,1.0326,-0.2159,-0.2091,1.3195,0,0,1.5822,0.3614,0.2284,0.2866,79.8124,0.9513,0.9855,0.9848,1100,0,0,0,1,TASCA_GIACCA_BASSA
