@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.0958,2.3669,1.5385,8.4561,-1.8912,-0.9623,2.7359,1.6541,7.1801,-1.2055,-0.5761,4.0321,2.008,8.9394,-1.4664,3.0915,2.0361,1.4269,6.3576,0.0773,1.1387,1.9021,-0.3545,1.6704,-0.3113,-0.1863,0.9301,0.7662,1.0782,0.8237,1.1592,1.4072,0.8651,0.587,1.1625,0.6785,1.3437,1.9803,1.4094,1.0407,-10.3806,0.7384,-7.3652,-9.9745,0.8984,0.807,0.4245,0.8982,0.4725,0.526,1.1777,0.9459,1.3301,0.8032,1.1294,1.4061,0.0162,4.7462,-0.0937,-0.0039,-0.6155,-0.6607,0.3456,-0.3281,0.8514,0.9282,0.9634,3.4447,-0.4012,-0.3042,0.4686,0.6845,2.7888,-2.7114,0.2179,1.383,1.176,3.2866,-1.0156,-2.7992,3.907,-1.3958,1.4074,0.8192,0.5821,1.9808,0.6711,0.3388,0.4841,0.5956,1.2304,3.2716,1.5076,0.4608,1.2352,1.0481,0.8486,0.0096,2.6995,0.6303,0.3912,0.5726,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.2158,2.1377,1.4621,6.7943,-1.6568,-0.2726,1.6752,1.2943,5.7805,-0.8914,-0.712,1.9993,1.414,9.1487,-1.7334,2.6425,0.8887,0.9427,5.4415,0.085,4.4605,1.7075,-0.4601,0.3828,-0.1031,-0.2695,1.1296,1.034,1.551,0.9154,1.373,1.4999,1.2761,1.0692,2.4055,0.8379,1.885,2.2497,1.5552,0.7303,-8.3806,0.4696,-5.3887,-11.4757,0.8368,0.7641,0.43,0.9131,0.5139,0.5628,1.1754,0.7427,1.2486,0.6318,1.0623,1.6813,0.0148,3.9098,0.1346,-0.0682,-0.4206,0.0335,-0.055,0.2468,0.9863,0.5164,0.7186,2.8145,-0.0949,-0.1235,0.7284,0.8535,3.7096,-1.6201,-0.1786,1.9097,1.3819,4.4006,-1.4825,-7.9882,-5.5234,0.6914,0.842,0.52,0.6176,0.7089,0.2704,0.3814,0.1064,0.0929,0.8728,1.8156,1.45,0.7987,0.7587,0.6396,0.843,0.0104,2.7373,0.6184,0.4372,0.8056,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.1945,7.4522,2.7299,13.2474,-1.3673,-1.4605,1.4625,1.2094,5.9405,-7.1538,-0.2108,6.5108,2.5516,16.7269,-0.4073,3.8641,4.0991,2.0246,11.3244,0.1119,0.8179,5.6653,-0.3091,6.9269,-0.378,-0.0546,2.2573,1.0699,1.3483,0.474,0.5973,1.2603,5.0954,1.1446,1.818,0.2246,0.3568,1.5883,1.4681,1.5804,-5.3628,1.0765,-3.653,-3.3933,7.6808,0.4708,0.4389,0.0613,0.0571,0.9321,2.23,0.792,1.1698,0.3551,0.5246,1.4771,0.0196,5.6721,-0.0124,0.0597,-0.6179,-0.3621,-0.3501,0.2742,0.9137,0.9224,0.9604,3.8719,-0.5038,-0.6798,1.7015,1.3044,5.2306,-1.78,-0.1048,2.2064,1.4854,5.8981,-1.2162,-1.3441,-8.7205,6.4881,0.7363,0.6466,0.8782,0.5421,0.4181,0.7712,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0118,3.3686,0.3503,0.3407,0.8173,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.0958,2.3669,1.5385,8.4561,-1.8912,-0.9623,2.7359,1.6541,7.1801,-1.2055,-0.5761,4.0321,2.008,8.9394,-1.4664,3.0915,2.0361,1.4269,6.3576,0.0773,1.1387,1.9021,-0.3545,1.6704,-0.3113,-0.1863,0.9301,0.7662,1.0782,0.8237,1.1592,1.4072,0.8651,0.587,1.1625,0.6785,1.3437,1.9803,1.4094,1.0407,-10.3806,0.7384,-7.3652,-9.9745,0.8984,0.807,0.4245,0.8982,0.4725,0.526,1.1777,0.9459,1.3301,0.8032,1.1294,1.4061,0.0162,4.7462,-0.0937,-0.0039,-0.6155,-0.6607,0.3456,-0.3281,0.8514,0.9282,0.9634,3.4447,-0.4012,-0.3042,0.4686,0.6845,2.7888,-2.7114,0.2179,1.383,1.176,3.2866,-1.0156,-2.7992,3.907,-1.3958,1.4074,0.8192,0.5821,1.9808,0.6711,0.3388,0.4841,0.5956,1.2304,3.2716,1.5076,0.4608,1.2352,1.0481,0.8486,0.0096,2.6995,0.6303,0.3912,0.5726,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.2158,2.1377,1.4621,6.7943,-1.6568,-0.2726,1.6752,1.2943,5.7805,-0.8914,-0.712,1.9993,1.414,9.1487,-1.7334,2.6425,0.8887,0.9427,5.4415,0.085,4.4605,1.7075,-0.4601,0.3828,-0.1031,-0.2695,1.1296,1.034,1.551,0.9154,1.373,1.4999,1.2761,1.0692,2.4055,0.8379,1.885,2.2497,1.5552,0.7303,-8.3806,0.4696,-5.3887,-11.4757,0.8368,0.7641,0.43,0.9131,0.5139,0.5628,1.1754,0.7427,1.2486,0.6318,1.0623,1.6813,0.0148,3.9098,0.1346,-0.0682,-0.4206,0.0335,-0.055,0.2468,0.9863,0.5164,0.7186,2.8145,-0.0949,-0.1235,0.7284,0.8535,3.7096,-1.6201,-0.1786,1.9097,1.3819,4.4006,-1.4825,-7.9882,-5.5234,0.6914,0.842,0.52,0.6176,0.7089,0.2704,0.3814,0.1064,0.0929,0.8728,1.8156,1.45,0.7987,0.7587,0.6396,0.843,0.0104,2.7373,0.6184,0.4372,0.8056,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.1945,7.4522,2.7299,13.2474,-1.3673,-1.4605,1.4625,1.2094,5.9405,-7.1538,-0.2108,6.5108,2.5516,16.7269,-0.4073,3.8641,4.0991,2.0246,11.3244,0.1119,0.8179,5.6653,-0.3091,6.9269,-0.378,-0.0546,2.2573,1.0699,1.3483,0.474,0.5973,1.2603,5.0954,1.1446,1.818,0.2246,0.3568,1.5883,1.4681,1.5804,-5.3628,1.0765,-3.653,-3.3933,7.6808,0.4708,0.4389,0.0613,0.0571,0.9321,2.23,0.792,1.1698,0.3551,0.5246,1.4771,0.0196,5.6721,-0.0124,0.0597,-0.6179,-0.3621,-0.3501,0.2742,0.9137,0.9224,0.9604,3.8719,-0.5038,-0.6798,1.7015,1.3044,5.2306,-1.78,-0.1048,2.2064,1.4854,5.8981,-1.2162,-1.3441,-8.7205,6.4881,0.7363,0.6466,0.8782,0.5421,0.4181,0.7712,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0118,3.3686,0.3503,0.3407,0.8173,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.9056,3.3684,1.8353,7.2871,-0.4515,-0.9508,2.689,1.6398,6.6058,-1.151,-0.0089,3.4817,1.8659,7.6447,-1.106,3.0275,2.0976,1.4483,5.8055,0.108,-0.9524,-102.1443,0.2991,107.246,-0.314,-0.0029,1.1192,0.9836,1.2672,0.8788,1.1322,1.2884,1.2527,0.9675,1.6058,0.7723,1.2819,1.6599,0.6413,0.5646,-3.2245,0.8804,-5.0283,-5.7111,1.6347,1.383,0.7714,0.846,0.4719,0.5577,1.1031,0.9532,1.2552,0.8641,1.1378,1.3168,0.014,4.8669,-0.0818,-0.4202,0.723,0.684,-0.2151,-0.417,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4425,4.8432,2.2007,10.104,-0.5156,-0.6648,1.8453,1.3584,5.6089,-1.6026,0.7849,3.6842,1.9194,10.1945,-0.4128,3.0895,2.0817,1.4428,6.9696,0.0369,-0.6656,0.5637,0.1432,-0.847,-0.2152,0.2541,1.6201,1.1466,1.5253,0.7077,0.9415,1.3303,2.6246,1.3146,2.3265,0.5009,0.8864,1.7698,0.9952,1.1539,-12.8878,1.1595,-12.9504,-11.1693,3.0935,0.9239,0.9213,0.2987,0.2978,0.9971,1.8014,0.9911,1.4497,0.5502,0.8048,1.4627,0.0115,4.55,0.7254,-0.1558,0.2946,0.0037,0.0408,0.3013,0.765,1.5952,1.263,4.8834,-0.8932,-0.0374,1.8954,1.3767,5.2092,-0.7048,1.1781,2.3024,1.5174,6.5315,-0.3499,-20.4286,0.6493,-0.0318,0.9174,0.8324,0.9073,0.8417,0.6929,0.8232,1.0698,1.3607,1.2719,0.8442,0.5331,0.6315,0.9375,0.7477,0.7975,0.0145,4.1068,0.0292,0.918,-0.0653,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0208,0.0055,0.0739,0.3382,-0.697,-0.0201,0.0049,0.0701,0.3359,-1.6751,-0.1215,0.0031,0.0559,0.2856,-7.0179,0.1625,0.0027,0.0519,0.223,0.2043,-1.0338,-0.1712,0.128,0.1656,-0.1238,-0.7476,1.0547,1.3217,1.4241,1.2532,1.3503,1.0775,1.1123,1.747,2.0282,1.5706,1.8234,1.161,0.6602,0.5556,-2.4252,0.8416,-3.6733,-4.3647,1.5868,5.5949,0.7111,3.5258,0.4481,0.1271,1.0066,1.1842,1.5165,1.1764,1.5066,1.2807,0.0013,0.2406,-0.3054,-0.247,0.4935,-0.3166,-0.1354,-0.7136,0.0011,0.0001,0.0093,0.0385,-1.2581,0.0215,0.0002,0.0138,0.0555,-0.1618,0.0125,0.0003,0.0184,0.0993,-0.5816,0.0505,0.0865,1.713,0.6705,0.5055,0.7539,0.4496,0.2555,0.5683,2.7692,0.5865,0.2118,0.3562,0.2711,0.7612,0.6923,0.3871,0.5591,0.0003,0.0462,0.5943,0.5874,0.6651,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0012,0.0277,0.1664,0.8441,-1.001,0.0159,0.0098,0.099,0.5138,-0.4743,-0.1089,0.0104,0.1018,0.408,-4.5585,0.2095,0.0161,0.1268,0.5637,0.0689,0.0729,-0.0106,0.0055,-0.1457,0.0758,-0.5198,1.6812,1.635,1.3121,0.9725,0.7804,0.8025,2.8265,2.6732,1.7215,0.9458,0.6091,0.644,2.5545,1.2621,-10.1261,0.4941,-3.964,-8.0233,1.2103,5.7474,0.6967,4.7486,0.5756,0.1212,1.6428,2.069,1.4973,1.2595,0.9114,0.7237,0.0012,0.3203,-0.4491,0.0319,-0.1351,-0.5628,0.638,-0.7412,-0.0532,0.004,0.0635,0.251,-3.2772,-0.018,0.013,0.1141,0.4027,-2.8174,-0.0063,0.008,0.0893,0.3696,-2.6117,2.9627,8.3899,2.8319,0.5567,0.7115,1.2779,0.3099,0.5062,1.6331,0.6471,0.7197,1.1121,0.5563,0.5735,1.0309,0.6233,0.6792,1.0896,0.0006,0.2147,0.8531,0.723,0.9436,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1584,4.8908,2.2115,8.4027,-1.0383,-0.4041,5.9309,2.4353,11.7009,-1.0863,-0.0339,2.2373,1.4958,6.7263,-0.8804,3.2457,2.7139,1.6474,6.7221,0.0125,0.392,4.6709,-0.0488,11.916,-0.1245,-0.0104,0.9081,1.4785,1.3424,1.6282,1.4783,0.908,0.8246,2.186,1.8021,2.6509,2.1854,0.8244,0.7026,1.3591,-50.2821,1.9345,-71.5685,-36.9956,0.735,1.1525,0.6056,1.568,0.8239,0.5255,0.7181,1.2492,1.25,1.7396,1.7407,1.0006,0.0046,4.9299,-0.5435,0.3874,-0.2619,-0.2783,0.5402,-0.2147,0.9227,1.5315,1.2375,4.1165,-0.124,1.6353,1.3513,1.1624,3.9168,-0.1329,-2.7433,2.3141,1.5212,5.5437,?,0.5642,-0.3363,-0.5961,1.0646,0.8135,0.7642,1.1334,0.6618,0.5839,0.9879,0.0819,0.0829,1.0594,0,0,1.051,0.7426,0.7065,0.035,5.4869,0.2042,-0.8399,-0.2287,1100,0,0,0,1,TASCA_GIACCA_BASSA
