@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0339,0.649,0.8056,8.6073,-0.4117,-0.0382,1.87,1.3675,11.5875,-0.9859,0.0119,1.4091,1.1871,10.8703,-2.0017,1.1618,2.5811,1.6066,8.8257,0.0043,-0.8877,2.8515,0.0292,-3.2122,-0.0329,0.0102,0.5891,0.6787,0.5014,1.152,0.8512,0.7389,0.3471,0.4606,0.2515,1.3271,0.7245,0.5459,0.4363,0.3463,-65.9529,0.7936,-151.1519,-190.4699,1.045,1.6836,0.6879,1.6112,0.6583,0.4086,0.7428,0.7918,0.9753,1.066,1.3129,1.2317,0.0004,1.7299,-0.1669,-0.2657,0.1742,-0.2045,0.0412,-0.2589,2.6943,0.9923,0.9961,2.9587,0.3701,-8.6744,0.1683,0.4102,9.6311,?,2.8774,4.2263,2.0558,5.6921,-0.1805,-0.3106,0.9364,-3.0147,2.4282,0.4845,0.1996,5.8959,0.2348,0.0398,-0.1805,-1.9976,11.0653,0,0.9742,0,0.3072,0.5198,1.692,0.0644,14.3889,-0.1612,-0.8131,0.6499,-14.8169,13.577,3.6847,22.0367,?,56.8034,12.619,3.5523,12.7518,0.7892,-0.6748,131.7228,11.4771,33.3542,-0.7169,-0.2608,21.9568,-84.1756,1.0373,0.321,0.3095,1.0759,0.1031,0.0958,-0.4617,1.5823,-3.4271,0,0,3.1131,1.7281,0.6607,0.3823,0.3967,82.4573,0.7302,-0.5388,-0.9285,TASCA_DESTRA_DIETRO_PANTALONI
-0.0238,5.5801,2.3622,23.2608,-0.3264,-0.2913,3.0393,1.7434,10.9035,-1.0072,-0.1398,3.3689,1.8355,18.3853,-0.7399,2.6476,5.0835,2.2547,20.3589,0.0059,0.0816,0.17,-0.009,2.0831,-0.11,-0.0528,1.355,1.287,1.0477,0.9498,0.7732,0.8141,1.836,1.6564,1.0977,0.9022,0.5979,0.6627,1.0462,0.7321,-47.6942,0.6998,-45.5882,-65.1468,3.2283,1.6596,0.8563,0.5141,0.2653,0.516,2.1333,1.2652,1.1425,0.5931,0.5356,0.9031,0.0023,3.8981,0.4819,0.3687,0.2743,0.0079,-0.1026,0.0973,2.4097,10.4075,3.2261,10.2412,-0.0674,3.0191,2.5482,1.5963,6.1253,-0.1866,8.1071,2.5485,1.5964,9.1855,0.0032,0.7982,0.2972,0.3724,2.021,2.0209,0.9999,4.0843,4.0838,0.9999,0.6711,-22.1598,-33.0188,1.8587,1.0413,0.5602,1.6719,1.1149,0.6668,0.0628,14.1058,-0.7095,-0.8268,0.4997,-25.5005,72.101,8.4912,38.6398,?,-11.8675,316.7486,17.7974,52.6199,-0.9446,-20.2957,21.5718,4.6445,25.3189,?,2.1488,1.2564,0.5847,0.4771,1.8282,3.8319,0.2276,3.3424,14.6835,1.5117,1.5261,1.0095,0,1,0,0.7343,1.5261,2.0783,0.2426,65.9585,-0.7968,-0.9158,0.9187,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0179,0.0246,0.1569,1.2604,-0.1663,0.0137,0.0545,0.2335,2.1153,-0.2167,-0.1177,0.0044,0.0662,0.473,-1.3668,0.1975,0.0589,0.2427,1.9749,0.0185,1.3085,-0.1524,0.0908,-0.1164,0.0694,-0.596,0.6716,2.3705,0.6464,3.5294,0.9624,0.2727,0.4511,5.6193,0.4178,12.4568,0.9262,0.0744,0.4771,0.658,-4.8374,1.3794,-10.14,-7.3512,0.6216,5.407,0.5371,8.6985,0.864,0.0993,0.5959,2.6645,0.6382,4.4717,1.0711,0.2395,0.0008,0.2922,0.8223,0.4566,0.8167,0.3168,0.9237,0.2027,9.0165,0.0011,0.0334,0.1113,0.9877,3.7171,0.0034,0.0586,0.2012,0.9478,-1.0218,0.0065,0.0803,1.1701,?,2.4257,-8.8245,-3.638,0.5704,0.4157,0.7289,0.3253,0.1728,0.5312,2.4468,-7.6418,-3.1232,2.348,0,0,0.5532,0.0951,0.172,0.0686,13.7554,-1.0027,0.981,-0.971,-41.8637,0.0601,0.2451,42.659,?,-2.1034,0.139,0.3729,2.9388,?,-9.5278,0.13,0.3605,10.2585,?,19.9026,4.3938,0.2208,0.6574,0.6799,1.0343,0.4322,0.4623,1.0697,14.5156,4.1584,0.2865,1,1,1,14.5156,4.1584,0.2865,0.3006,53.495,0.5688,-0.525,-0.3646,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1465,4.2939,2.0722,15.2674,-0.2996,-0.4676,3.9729,1.9932,8.4049,-0.9638,-0.1079,0.9046,0.9511,5.2123,-0.9774,2.6663,2.3137,1.5211,11.8689,0.0103,-0.3133,-1.3576,0.0549,4.3331,-0.1754,-0.0405,1.0396,2.1787,1.3623,2.0957,1.3104,0.6253,1.0808,4.7466,1.8558,4.3919,1.7171,0.391,0.8533,1.3662,-28.5372,1.6011,-33.4423,-20.8873,2.7448,4.4567,0.9796,1.6237,0.3569,0.2198,1.8165,2.9291,1.2863,1.6125,0.7081,0.4392,0.0035,3.9457,0.6004,0.345,0.2852,0.1449,-0.0247,0.1128,2.0603,6.9243,2.6314,7.013,-0.0486,1.6857,12.3234,3.5105,9.7612,-1.2396,8.3112,0.7493,0.8656,2.6698,0.7056,1.2222,0.2479,0.2028,0.7496,3.0399,4.0555,0.5619,9.2412,16.4469,0.0602,-0.0508,-0.8445,1.5345,0.7376,0.4807,0.7185,2.6268,3.6562,0.0606,14.3026,-0.7747,-0.9506,0.9063,-15.733,41.8006,6.4653,27.7191,-19.0951,7.9239,102.9777,10.1478,29.2206,0.0041,-33.8841,10.3516,3.2174,36.7798,?,-1.9855,0.4643,-0.2339,0.6371,2.0095,3.154,0.4059,4.0381,9.948,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.2652,57.6159,0.5092,0.0524,0.8784,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0237,0.0093,0.0964,0.7961,-3.3801,-0.0806,0.011,0.1049,0.9447,-3.0307,-0.1563,0.008,0.0895,0.5483,-2.7551,0.2176,0.0125,0.1116,0.8859,0.0185,0.2947,0.1519,-0.1091,0.5155,-0.3704,-0.7185,0.9186,1.0771,0.8636,1.1726,0.9401,0.8017,0.8438,1.1602,0.7457,1.3751,0.8838,0.6427,0.8649,1.5272,-36.8472,1.7657,-42.6029,-24.128,0.7755,1.2448,0.2014,1.6051,0.2597,0.1618,0.8427,1.452,0.8986,1.7229,1.0663,0.6189,0.0012,0.3194,0.4499,-0.1171,-0.4399,0.1305,-0.6755,-0.5383,7.9735,0.0081,0.0902,0.3203,0.9605,5.603,0.0177,0.1329,0.4658,0.9207,-1.0833,0.0008,0.028,1.1226,?,1.4231,-7.3606,-5.1724,0.6789,3.2182,4.7402,0.4609,10.3567,22.4691,1.44,-6.9355,-4.8164,1.3803,0,0,0.6875,0.2853,0.415,0.0686,14.6598,-1.0022,-0.9342,0.9352,-35.6377,0.0773,0.278,36.5997,?,-7.6105,0.2138,0.4623,8.4,?,23.6376,0.0911,0.3018,1.2589,0.9484,4.6827,-1.5077,-0.322,0.6012,0.9212,1.5322,0.3615,0.8487,2.3477,4.3571,-1.5803,-0.3627,1,0,0,4.3571,29.0739,6.6727,0.3037,66.8858,-0.6437,-0.2569,0.148,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0317,0.0031,0.0555,0.3304,-0.6621,-0.0333,0.0023,0.0482,0.2816,-1.5976,-0.1091,0.0046,0.0677,0.3084,-5.7935,0.1444,0.0031,0.0561,0.292,0.0649,-0.9538,-0.291,0.2198,0.3051,-0.2305,-0.7553,1.15,0.8195,0.9893,0.7126,0.8603,1.2072,1.3226,0.6716,0.9788,0.5078,0.7401,1.4574,0.7601,0.5005,-6.4925,0.6585,-8.5421,-12.9721,1.8339,4.3793,0.6366,2.388,0.3471,0.1454,1.1735,1.0715,1.1316,0.9131,0.9643,1.0561,0.0008,0.2103,-0.3923,-0.0175,0.2755,-0.1706,-0.073,-0.8343,8.7352,0.0008,0.0289,0.0918,0.9895,4.4401,0.0029,0.0537,0.1713,0.9622,-0.3842,0.0013,0.0361,0.4295,?,1.9673,-22.7374,-11.5575,0.5372,0.7992,1.4878,0.2886,0.6388,2.2134,1.9915,-20.2248,-10.1553,1.9365,0,0,0.5361,0.2139,0.399,0.0686,13.5594,-0.9893,0.9497,-0.9469,-24.7305,0.0606,0.2462,25.3189,?,-27.9886,0.0382,0.1954,28.4988,?,18.8132,0.0355,0.1883,0.9003,0.9533,0.8836,-1.3145,-1.4877,1.2599,1.3076,1.0378,1.5874,1.7097,1.077,0.8884,-1.3791,-1.5523,1,0,0,0.8884,28.1237,31.6559,0.2924,71.5323,-0.3184,-0.2547,0.2554,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.708,4.5214,2.1264,7.0254,-18.8729,-0.1471,0.5178,0.7196,3.1758,-1.5054,-1.1667,4.1299,2.0322,8.2773,-9.0665,2.582,6.8024,2.6081,9.2779,0.0134,11.6082,1.4639,-0.6615,0.1261,-0.057,-0.4519,2.9549,1.0463,0.8153,0.3541,0.2759,0.7792,8.7314,1.0948,0.6647,0.1254,0.0761,0.6071,3.4964,0.8949,-52.9819,0.256,-15.1532,-59.2014,0.2789,0.4299,0.0376,1.5416,0.1348,0.0874,2.2122,0.8487,0.7572,0.3837,0.3423,0.8922,0.0628,3.8225,0.016,0.8349,-0.9646,-0.039,-0.0106,-0.9363,-0.6413,3.1882,1.7856,6.3691,-9.6918,1.9916,0.0425,0.2061,0.873,0.6256,8.8464,1.1582,1.0762,4.5234,0.5273,-0.322,-0.0725,0.2251,8.6631,1.6592,0.1915,75.0486,2.7529,0.0367,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0694,12.0937,0.6522,0.9589,0.6379,-6.1131,233.6592,15.2859,52.625,-0.472,-6.7748,5.1823,2.2765,12.875,?,-25.9485,18.4098,4.2907,31.125,?,0.9023,0.2356,0.2611,6.7148,3.5626,0.5306,45.088,12.6921,0.2815,1.3107,0.5422,0.4137,0,0,1,4.0874,1.6908,0.4137,0.21,47.7762,-0.7652,0.6579,-0.1928,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1568,15.0959,3.8853,46.436,-1.2588,-0.4167,2.8296,1.6821,8.9096,-1.6122,0.1851,7.9138,2.8131,33.6442,-0.6117,3.4647,14.0674,3.7507,28.8703,0.0193,-0.3764,0.8473,0.0453,-2.2512,-0.1203,0.0534,2.3098,1.3811,1.0359,0.598,0.4485,0.75,5.335,1.9075,1.0731,0.3576,0.2011,0.5626,4.7061,2.0266,-45.4544,0.4306,-9.6587,-22.4291,6.0274,0.9848,0.6983,0.1634,0.1159,0.7091,5.2119,1.3802,1.6084,0.2648,0.3086,1.1654,0.0033,5.046,-0.1085,0.6656,-0.1631,0.09,0.0361,0.028,5.0195,11.0571,3.3252,12.0479,-0.3666,0.6253,0.4754,0.6895,2.6349,-0.2832,-7.5128,2.6569,1.63,9.8059,?,8.027,-0.6681,-0.0832,4.8227,2.04,0.423,23.2585,4.1616,0.1789,5.5579,0.3296,0.0593,4.2934,0,0,4.5725,1.2286,0.2687,0.0629,13.6693,0.0347,0.8953,-0.149,-45.9188,177.6231,13.3275,56.6986,?,-20.8317,25.241,5.024,28.6789,?,27.743,249.8894,15.8079,58.139,-0.001,2.2043,-1.6551,-0.7509,2.6528,0.8431,0.3178,7.0371,0.7108,0.101,1.977,952.7692,481.9231,1,0,0,1.977,0.9752,0.4933,0.3997,94.4943,-0.315,0.9123,-0.1652,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1239,0.0273,0.1652,0.8681,-0.6081,-0.1734,0.0248,0.1575,0.7731,-3.6933,-0.0698,0.0141,0.1188,0.6395,-1.5765,0.3027,0.0249,0.1578,0.6554,0.0734,-0.7145,-1.7753,0.4094,2.4845,-0.573,-0.2306,1.0491,1.3904,1.0469,1.3253,0.9979,0.7529,1.1006,1.9332,1.0959,1.7565,0.9958,0.5669,0.5396,0.839,-6.322,1.5549,-11.7162,-7.5348,3.2771,2.1751,0.7632,0.6637,0.2329,0.3509,1.1229,1.3576,1.3245,1.2091,1.1796,0.9756,0.0016,0.4612,-0.3959,-0.336,0.6484,0.0211,-0.8141,-0.2515,5.9339,0.0576,0.2401,0.8034,0.8705,7.7978,0.0318,0.1783,0.5899,0.9279,-0.2485,0.0016,0.0399,0.3509,?,0.761,-23.8819,-31.3836,1.3466,6.0192,4.4699,1.8133,36.2308,19.9802,0.7109,-15.3857,-21.643,0.7578,0,0,1.3618,2.2897,1.6814,0.0695,13.9801,-0.9995,0.709,-0.7021,-7.6591,2.006,1.4163,9.4193,?,-54.0205,0.2962,0.5442,55.1987,?,11.7001,0.7357,0.8577,3.9001,0.6977,0.1418,-0.6546,-4.6171,2.6025,1.6513,0.6345,6.7731,2.7267,0.4026,0.1706,-1.0466,-6.1334,1,0,0,0.1706,2.4151,14.153,0.3958,73.3797,-0.9044,-0.9304,0.8604,TASCA_SINISTRA_DAVANTI_PANTALONI
0.036,0.0102,0.1012,0.6485,-0.4887,-0.0443,0.0059,0.0766,0.5001,-1.7234,-0.1141,0.0068,0.0827,0.6109,-2.2048,0.1826,0.0059,0.0768,0.4396,0.0908,-0.8137,-0.3156,0.1973,0.3879,-0.2424,-0.625,1.3213,1.2242,1.3182,0.9265,0.9976,1.0767,1.7458,1.4987,1.7376,0.8585,0.9953,1.1594,0.6727,0.5066,-4.8468,0.7531,-7.2049,-9.5674,2.3723,2.2855,0.901,0.9634,0.3798,0.3942,1.2968,1.0617,1.4753,0.8187,1.1377,1.3896,0.0009,0.2728,-0.0224,-0.103,0.5354,-0.2472,-0.201,-0.4342,7.4,0.0004,0.02,0.0934,0.9874,6.417,0.0006,0.0247,0.1085,0.9832,-0.4792,0.0021,0.0454,0.5494,?,1.1532,-15.4438,-13.3922,0.8104,0.441,0.5442,0.6567,0.1945,0.2962,1.1528,-13.3661,-11.5946,1.1479,0,0,0.8608,0.1701,0.1976,0.0686,14.2962,-0.9413,-0.4325,0.5391,-19.1295,0.0444,0.2108,19.6198,?,-49.8402,0.0622,0.2495,50.3387,?,16.7494,0.0725,0.2693,1.4404,0.9172,0.3838,-1.1421,-2.9756,0.8448,0.7825,0.9263,0.7137,0.6124,0.858,0.3898,-1.2294,-3.1542,1,0,0,0.3898,13.6208,34.947,0.3913,85.7191,0.1834,-0.1285,0.3597,TASCA_SINISTRA_DAVANTI_PANTALONI
0.065,8.6303,2.9377,21.5527,-1.0505,-0.3874,5.573,2.3607,13.2687,-1.1613,-0.0802,2.5002,1.5812,9.4016,-1.0659,3.4339,5.0729,2.2523,12.1746,0.015,-0.1678,-0.8104,0.0189,4.8311,-0.1128,-0.0234,1.2444,1.8579,1.3043,1.493,1.0481,0.702,1.5486,3.4518,1.7013,2.229,1.0986,0.4929,1.5488,2.2763,-59.5006,1.4697,-38.4177,-26.1393,1.7121,2.3097,0.8504,1.3491,0.4967,0.3682,1.6243,2.2925,1.7703,1.4113,1.0899,0.7722,0.0027,5.0332,-0.1447,-0.0328,0.0546,-0.0644,0.068,0.0178,-6.9519,1.0788,1.0386,8.4321,?,-6.5818,1.0376,1.0186,8.5434,?,1.2438,0.8565,0.9255,4.2737,-0.1154,1.0562,-5.5892,-5.2916,1.0196,1.1223,1.1006,1.0397,1.2594,1.2114,0.987,19.0657,19.3175,1,0,0,0.987,1.973,1.9991,0.0661,14.851,-0.973,0.3477,-0.1964,22.4,37.1888,6.0983,23.0576,0.3027,24.905,13.7238,3.7046,12.4023,0.6048,9.4385,29.3616,5.4186,24.1058,-0.362,0.8994,2.3732,2.6387,1.6461,1.1254,0.6837,2.7098,1.2666,0.4674,0.5274,-1.562,-2.9619,1.0537,1.8683,1.773,1.8591,0.9565,0.5145,0.2384,57.4014,-0.9102,0.3864,-0.6323,TASCA_SINISTRA_DIETRO_PANTALONI
