@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4091,4.9601,2.2271,17.6286,-1.0653,-7.697,22.5821,4.7521,25.5614,-101.3286,9.9124,9.0024,3.0004,16.6671,0.1518,13.1033,22.5142,4.7449,26.6968,0.1211,0.0532,-0.0413,-0.0312,-0.7765,-0.5874,0.7565,0.4687,0.7423,0.4694,1.5838,1.0015,0.6323,0.2196,0.551,0.2203,2.5085,1.003,0.3999,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.0647,19.1075,0.2056,0.2688,-0.0172,-0.4882,-0.8709,0.8402,-94.172,20.1659,4.4906,100.75,?,-18.328,426.4244,20.65,61.6875,-3.2179,-2.7384,79.683,8.9265,30.625,-1.7684,5.1382,34.3894,6.6929,0.2175,0.5031,2.3133,0.0473,0.2531,5.3515,2.1408,5.1502,2.4058,0,0,1.322,1.6332,3.2898,2.0143,0.4947,122.3479,0.8198,0.4526,0.0942,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1222,8.1438,2.8537,15.3834,-1.0526,6.978,19.1194,4.3726,22.8671,-0.6618,9.8201,8.8498,2.9749,16.1909,0.158,13.0482,11.0006,3.3167,15.1227,0.2239,-0.0175,-0.0124,-0.0094,0.7106,0.5348,0.7526,0.6526,0.9593,0.8604,1.4698,1.3183,0.8969,0.4259,0.9202,0.7403,2.1604,1.738,0.8045,0.8663,-2.5975,-1.8086,-2.9986,-2.0878,0.6963,0.5447,0.3898,0.3846,0.7156,0.7062,0.9868,0.6727,0.9501,1.0172,1.4123,1.5121,1.0706,0.0309,19.2002,-0.1212,0.0431,-0.114,-0.2159,0.3056,0.8294,-5.2073,414.1868,20.3516,56.5521,-6.1,-38.2635,108.0084,10.3927,46.5408,?,-14.9885,122.6696,11.0756,34.3964,-1.8764,0.1361,0.3474,2.5529,1.9583,1.8375,0.9383,3.8348,3.3764,0.8805,1.044,2.1654,2.0742,0,0.6661,0,1.2151,1.6441,1.3531,0.1062,70.3393,-0.8622,-0.9884,0.8564,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.1522,0.0097,0.0985,0.4919,-0.3848,6.2239,0.0431,0.2077,0.973,0.8553,9.6302,0.0042,0.0651,0.3515,0.9641,11.4693,0.0148,0.1218,0.5263,0.9552,0.0244,0.0158,0.0133,0.6463,0.5427,0.8397,0.4741,1.5124,0.8083,3.19,1.7048,0.5344,0.2248,2.2873,0.6533,10.1758,2.9063,0.2856,-0.0238,-0.0145,-0.0122,0.6093,0.5121,0.8405,0.0528,0.0363,0.0302,0.6868,0.5719,0.8327,0.5056,1.3995,0.9346,2.7682,1.8486,0.6678,0.0573,16.0141,-0.376,0.0951,-0.2967,-0.0652,0.8928,0.3877,38.112,0.0481,0.2193,0.63,0.9836,-15.5777,0.158,0.3974,16.163,?,15.2676,0.0197,0.1404,0.311,0.9799,-2.4466,2.4963,-1.0203,0.5518,1.5622,2.831,0.3045,2.4403,8.0143,-2.3389,2.4905,-1.0648,0,2.4811,0,0.039,2.0257,51.9711,0.2196,68.9572,0.8858,-0.7791,-0.7652,1013.25,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.0466,5.5762,2.3614,17.1996,-1.6606,7.9447,10.2087,3.1951,18.5993,-0.4704,9.5177,8.154,2.8555,17.8132,0.0535,13.1293,5.268,2.2952,17.5748,0.0818,0.0059,0.0049,0.0035,0.8347,0.6051,0.7249,0.7391,0.827,1.0288,1.1189,1.3921,1.2441,0.5462,0.6839,1.0585,1.252,1.9379,1.5478,1.804,-10.6591,-6.8579,-5.9084,-3.8014,0.6434,0.5111,0.3435,0.3378,0.6721,0.6609,0.9833,0.9247,0.9656,0.9786,1.0441,1.0583,1.0136,0.0617,19.1855,0.4959,-0.1488,-0.0155,0.1504,0.4396,0.8566,-23.5968,38.9193,6.2385,41.687,?,-18.4172,66.3761,8.1472,42.45,-2.9588,3.4626,212.0184,14.5609,55.346,-0.1064,1.2812,-6.8147,-5.3189,0.7657,0.4284,0.5595,0.5863,0.1836,0.3131,1.3139,7.833,5.9615,0,0,0.2144,0.982,0.7532,0.767,0.1499,52.2206,-0.679,-0.9219,0.4734,1013.25,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.1043,16.9411,4.116,22.8502,-1.0962,-11.5953,32.4071,5.6927,31.1499,-11.3555,9.9439,20.9078,4.5725,24.2536,-0.0378,16.1135,43.9567,6.63,34.3104,0.0642,-0.009,0.0105,0.0065,-1.1661,-0.7196,0.6171,0.723,0.9002,0.6208,1.245,0.8586,0.6897,0.5228,0.8103,0.3854,1.55,0.7373,0.4756,0.4174,13.5176,-5.0785,32.3855,-12.1671,-0.3757,4.3237,0.4664,0.2973,0.1079,0.0688,0.6374,0.7336,0.9421,0.666,1.2843,0.9079,0.7069,0.0398,24.3201,0.0245,-0.3784,-0.1691,-0.8667,-0.9479,0.9503,20.7144,257.4871,16.0464,55.7983,-0.4904,25.6574,175.5402,13.2492,51.5396,-0.3338,-16.1334,211.1597,14.5313,45.2988,-40.9901,0.8073,-1.2839,-1.5903,1.2111,1.1043,0.9118,1.4668,1.2194,0.8313,1.4232,0.4152,0.2917,0.9689,34.7044,35.8175,1.0826,1.2318,1.1378,0.0956,67.8137,0.5029,0.8365,0.7277,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
-0.6549,8.7974,2.966,19.3627,-1.5627,-10.289,18.7158,4.3262,26.366,-7.5334,10.2063,8.6739,2.9451,22.7573,-0.0687,15.0626,19.7661,4.4459,28.2005,0.107,0.0636,-0.0642,-0.0435,-1.0081,-0.6831,0.6776,0.6856,1.0071,0.6671,1.4689,0.9731,0.6624,0.4701,1.0142,0.4451,2.1577,0.9469,0.4388,0.5073,8.0719,-3.4927,15.9125,-6.8853,-0.4327,2.4453,0.3548,0.2392,0.1451,0.0978,0.6743,0.7344,0.8508,0.6866,1.1586,0.9349,0.807,0.038,22.3652,0.0047,-0.629,-0.4585,-0.6996,-0.8583,0.943,20.5166,114.0689,10.6803,46.4371,-0.5,34.2874,14.6097,3.8223,25.8606,0.3586,-12.9581,91.729,9.5775,37.9196,?,0.5984,-1.5833,-2.646,2.7942,1.1151,0.3991,7.8078,1.2435,0.1593,-1.0705,0.4082,-0.3813,0.7678,0,0,1.7957,1.2246,0.682,0.11,69.5968,0.5281,0.6918,0.8259,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
-0.3697,5.4561,2.3358,17.6556,-2.1932,-1.2561,39.2649,6.2662,32.1411,-3.0814,9.5021,16.6673,4.0826,22.8881,0.0511,11.2206,27.4909,5.2432,25.1221,0.1587,0.2943,-0.0389,-0.0329,-0.1322,-0.1119,0.8468,0.3728,0.5721,0.4455,1.5349,1.1951,0.7786,0.139,0.3274,0.1985,2.3558,1.4283,0.6063,0.4997,-9.8336,-2.5592,-19.678,-5.1212,0.2602,0.7021,0.2292,0.1852,0.3265,0.2637,0.8078,0.5493,0.7714,0.7028,1.4043,1.2794,0.9111,0.0247,14.5268,0.4794,-0.4228,-0.5294,0.0163,-0.6813,0.6624,-8.5345,74.0643,8.6061,30.2399,?,-6.4797,50.3511,7.0959,37.4985,-0.4535,-36.1857,75.1693,8.67,41.0995,?,1.3171,0.2359,0.1791,1.2128,0.9926,0.8184,1.471,0.9853,0.6698,2.5848,0.7358,0.2846,0,1,0,0.8064,0.7358,0.9124,0.097,53.7665,-0.7435,-0.9189,0.9331,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.6963,7.1547,2.6748,17.0351,-0.7202,5.1212,119.124,10.9144,54.0254,-2.2909,9.6793,16.7702,4.0951,22.6029,0.0376,14.4716,54.0205,7.3499,42.1133,0.0502,0.136,0.0719,0.0481,0.5291,0.3539,0.6688,0.2451,0.6532,0.3639,2.6652,1.485,0.5572,0.0601,0.4266,0.1324,7.1033,2.2052,0.3104,0.1896,-8.0847,-3.2025,-42.6331,-16.8876,0.3961,0.6032,0.4217,0.2233,0.699,0.3702,0.5297,0.3153,0.7537,0.4045,2.3902,1.2829,0.5367,0.0284,21.7706,-0.568,0.0949,0.1452,-0.3725,-0.557,0.946,9.3263,94.3755,9.7147,35.939,-1.1392,-27.8567,32.4154,5.6935,31.6177,-104.7194,-16.1203,16.1042,4.013,23.3398,?,-0.3348,-0.5785,1.728,1.7063,2.4208,1.4187,2.9114,5.8603,2.0129,0.6111,0.82,1.3419,56.1735,0,0,1.1367,1.5398,1.3547,0.0868,56.7566,-0.8664,0.797,-0.4808,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
-0.4965,10.1114,3.1798,22.4492,-2.1194,0.5335,39.0468,6.2487,31.4422,-2.4319,10.0451,30.0308,5.48,30.4027,-0.0023,11.956,37.6769,6.1381,32.8474,0.0449,-0.9305,-0.0494,-0.0415,0.0531,0.0446,0.8402,0.5089,0.5803,0.518,1.1403,1.018,0.8928,0.259,0.3367,0.2684,1.3002,1.0364,0.7971,0.6846,214.6678,-9.8774,313.5804,-14.4286,-0.046,0.7855,0.2373,0.2093,0.3021,0.2664,0.882,0.714,0.7384,0.6834,1.0342,0.9572,0.9256,0.026,16.5099,0.6592,-0.3822,-0.5864,0.0824,-0.3808,0.8543,-10.1902,31.687,5.6291,26.5198,?,-9.2914,72.2075,8.4975,42.5385,-0.4926,-25.5151,48.8372,6.9884,29.4586,?,1.0967,0.3994,0.3642,0.6624,0.8055,1.216,0.4388,0.6488,1.4785,1.8889,0.9002,0.4766,0,1,0,0.6234,0.9002,1.444,0.0749,47.8434,-0.5508,-0.8176,0.91,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.2551,12.1257,3.4822,19.7543,-0.6272,3.103,78.1362,8.8395,29.8789,-1.1501,9.7462,15.6247,3.9528,20.1195,0.0502,13.7193,22.35,4.7276,25.3546,0.0758,0.0822,0.0262,0.0186,0.3184,0.2262,0.7104,0.3939,0.8809,0.7366,2.2362,1.8698,0.8361,0.1552,0.7761,0.5425,5.0008,3.496,0.6991,0.4764,-7.1657,-3.6625,-15.0412,-7.6878,0.5111,0.8736,0.5731,0.4425,0.656,0.5065,0.7721,0.6611,0.9819,0.7791,1.4851,1.1784,0.7935,0.0263,20.8099,-0.3309,0.4534,0.5637,-0.3368,-0.4167,0.9564,-14.4993,107.7151,10.3786,39.299,?,-24.3193,446.265,21.125,72.0581,-1.0565,-24.4787,41.8228,6.4671,30.2399,?,0.5962,0.5923,0.9935,0.4913,1.6048,3.2666,0.2414,2.5755,10.6704,1.0616,1.2996,1.2242,0,1,0,0.5454,1.2996,2.3829,0.0962,70.2303,-0.556,-0.9691,0.6864,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.0975,10.6663,3.2659,22.0728,-1.1952,-1.8154,41.1323,6.4134,35.4662,-5.5995,10.4959,24.6134,4.9612,27.9743,0.0504,11.8856,48.615,6.9724,40.1927,0.0358,-0.0537,0.0093,0.0082,-0.173,-0.1527,0.8831,0.5092,0.6583,0.4684,1.2927,0.9198,0.7115,0.2593,0.4334,0.2194,1.6711,0.8461,0.5063,0.3994,-8.0933,-8.0516,-20.2652,-20.1608,0.9948,1.871,0.3413,0.2412,0.1824,0.1289,0.7067,0.6224,0.789,0.5492,1.2678,0.8824,0.696,0.0549,15.8811,-0.1098,-0.2758,-0.0582,-0.7086,-0.884,0.9364,13.7606,121.1992,11.0091,43.625,-1.059,21.0013,36.4844,6.0402,31.3125,0.1827,-61.8454,2.1367,1.4617,65.1875,?,0.6552,-0.2225,-0.3396,1.8226,7.5315,4.1322,3.3219,56.723,17.0752,-3.2054,0.3442,-0.1074,0.553,0,0,1.3932,0.6692,0.4803,0.3441,99.9398,0.3189,0.4637,0.8443,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.659,6.7897,2.6057,15.2216,-1.1641,3.6246,81.1655,9.0092,30.0193,-1.812,9.7069,9.5615,3.0922,16.6545,0.1943,13.724,16.9652,4.1189,24.1338,0.1506,-0.1818,-0.0679,-0.048,0.3734,0.2641,0.7073,0.2892,0.8427,0.6326,2.9136,2.1873,0.7507,0.0837,0.7101,0.4002,8.4888,4.7842,0.5636,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6589,0.3403,0.2476,0.5164,0.3757,0.7276,0.5071,0.914,0.6307,1.8025,1.2439,0.6901,0.0519,20.6449,0.2568,0.2348,0.0006,-0.3785,-0.5533,0.9234,-20.1731,93.4698,9.668,44.9466,?,-25.8666,351.132,18.7385,64.8419,-1.5554,-18.2634,205.8508,14.3475,53.9962,-1.5173,0.7799,1.1046,1.4163,0.5159,0.6738,1.306,0.2662,0.4541,1.7058,1.1388,1.381,1.2127,0,0,1.183,0.6932,0.8324,1.2009,0.1877,72.3256,-0.8785,-0.5818,0.8036,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.1558,3.6314,1.9056,9.7366,-1.1153,-2.2626,66.0344,8.1262,25.7697,-3.0806,9.7539,3.6229,1.9034,8.1441,0.4352,12.412,19.511,4.4171,17.1531,0.2838,-0.0689,0.016,0.0126,-0.232,-0.1823,0.7858,0.2345,1.0012,0.4314,4.2693,1.8397,0.4309,0.055,1.0023,0.1861,18.227,3.3845,0.1857,0.2639,-0.8181,-0.7552,-3.1002,-2.862,0.9232,0.7289,0.3192,0.1922,0.438,0.2637,0.602,0.3778,1.1955,0.5676,3.1642,1.5023,0.4748,0.0498,17.8028,0.4686,-0.32,-0.5794,-0.6146,-0.8842,0.8561,2.1792,646.9474,25.4352,73.2,-1.6859,2.217,438.8166,20.948,54.5062,-0.3932,-25.94,177.5422,13.3245,45.2838,-27.4156,0.983,-0.084,-0.0855,1.2142,1.9089,1.5721,1.4743,3.6439,2.4716,2.9867,1.0516,0.3521,0.6966,17.1015,24.5494,1.343,1.6165,1.2037,0.13,67.0841,-0.3674,-0.6508,0.7532,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.4743,0.0597,0.2444,1.3788,-0.1756,-7.2228,0.4954,0.7039,9.7105,?,9.6776,0.0566,0.238,1.6424,0.8436,12.0984,0.2902,0.5387,3.4739,0.7545,-0.0657,0.049,0.0392,-0.7463,-0.597,0.7999,0.3473,1.027,0.4537,2.9575,1.3066,0.4418,0.1206,1.0547,0.2059,8.7467,1.7072,0.1952,0.0212,-0.0233,-0.0193,-1.0964,-0.9095,0.8295,0,0.1117,0.0829,0,0,0.742,0.142,0.8395,0.3969,5.9123,2.7953,0.4728,0.0601,17.3795,-0.2141,-0.125,0.1537,-0.4507,-0.9502,0.7029,-8.0017,1.6852,1.2981,12.2117,?,38.6358,2.0885,1.4452,4.6367,0.8847,11.3268,11.327,3.3656,9.9195,0.4304,-0.2071,-0.7064,3.411,0.8983,0.3857,0.4294,0.8069,0.1488,0.1844,-0.3432,-1.6291,4.7471,0,0,2.3095,2.6337,1.2311,0.4674,0.2042,57.9643,0.8777,-0.8981,-0.9699,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.0847,3.1323,1.7698,16.6026,-1.364,-6.4116,9.2501,3.0414,26.6087,-4.6323,9.556,2.699,1.6429,15.2621,0.1419,11.8862,6.2316,2.4963,19.7084,0.1904,-0.0132,0.0089,0.0071,-0.671,-0.5394,0.804,0.5819,1.0773,0.709,1.8513,1.2184,0.6581,0.3386,1.1605,0.5026,3.4272,1.4844,0.4331,0.4377,-3.7961,-2.0668,-8.6722,-4.7218,0.5445,1.4866,0.3949,0.2885,0.2656,0.1941,0.7306,0.624,1.0878,0.8424,1.7434,1.3501,0.7744,0.0293,17.0104,0.3321,0.1989,-0.0987,-0.1581,-0.7831,0.6513,-17.8979,42.936,6.5526,32.3914,?,53.9924,36.8216,6.0681,19.4702,0.6781,1.6854,120.0064,10.9547,33.3542,-0.7169,-0.3315,-10.6197,32.0362,1.0798,0.5981,0.5539,1.1661,0.3578,0.3068,-0.7898,2.3258,-2.9447,0,0,3.1131,1.6636,0.9711,0.5837,0.1448,82.2141,0.9268,-0.566,-0.7414,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
-0.2043,19.1988,4.3816,29.9542,-1.8068,4.7247,54.8196,7.404,37.6929,-1.7044,9.695,23.214,4.8181,30.3993,-0.2545,13.7467,24.6196,4.9618,26.0484,0.1365,-0.0432,-0.0211,-0.0149,0.4873,0.3437,0.7053,0.5918,0.9094,0.8831,1.5367,1.4922,0.971,0.3502,0.827,0.7798,2.3615,2.2267,0.9429,0.8117,3.1266,-4.6846,3.8519,-5.7714,-1.4983,0.7657,0.4404,0.3538,0.5752,0.4621,0.8033,0.7947,0.9854,1.1499,1.2399,1.447,1.167,0.0279,20.4667,0.6195,0.1109,-0.2733,0.1236,-0.2709,0.7131,-17.5894,230.0634,15.1678,49.2172,?,-30.8973,429.6854,20.7289,70.9503,-1.7026,-19.5493,86.3341,9.2916,35.405,-3.8471,0.5693,0.8997,1.5805,0.7317,1.6324,2.2309,0.5354,2.6648,4.977,1.1011,1.7515,1.5906,0,0,3.5941,0.6937,1.3901,2.004,0.1048,73.5891,-0.8833,-0.7692,0.9146,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.1814,0.5746,0.758,5.9619,-1.0493,0.653,6.1495,2.4798,15.0673,-1.1342,9.9795,2.9144,1.7072,12.1246,0.3413,10.3195,3.1979,1.7883,11.8839,0.3573,0.2778,0.0182,0.0176,0.0654,0.0633,0.9671,0.3057,0.444,0.4239,1.4526,1.3867,0.9547,0.0934,0.1972,0.1797,2.11,1.923,0.9114,0.3812,-0.4859,-0.462,-1.2747,-1.2118,0.9507,0.4121,0.1581,0.1573,0.3835,0.3818,0.9954,0.3957,0.4917,0.5017,1.2427,1.2679,1.0203,0.0263,12.5052,-0.2296,-0.0339,0.0232,0.2686,0.2844,0.9619,5.2453,105.9358,10.2925,39.3585,-2.1844,-0.4805,12.744,3.5699,17.3386,-5.0217,-32.1562,5.5298,2.3516,33.5999,?,-10.9163,-0.1631,0.0149,2.8832,4.3769,1.5181,8.3126,19.1573,2.3046,1.8672,0.8035,0.4303,4.2925,0,0,2.27,1.1714,0.516,0.0857,45.9497,0.69,-0.6253,-0.5058,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
