@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4307,13.9582,3.7361,30.4493,-0.9477,-6.5083,50.3122,7.0931,52.3637,-1.6696,9.1685,14.3097,3.7828,20.3786,-0.017,12.9891,36.469,6.039,34.5922,0.0774,0.0662,-0.047,-0.0332,-0.7098,-0.5011,0.7059,0.5267,0.9876,0.6187,1.8751,1.1746,0.6264,0.2774,0.9754,0.3827,3.5159,1.3796,0.3924,0.4524,43.5202,-5.1035,96.1977,-11.2808,-0.1173,0.797,0.7802,0.4169,0.9789,0.5231,0.5344,0.5815,1.4942,0.8802,2.5695,1.5137,0.5891,0.0281,19.2475,0.3409,-0.0421,-0.1663,-0.4682,-0.7225,0.7472,-35.9083,98.715,9.9355,53.5965,-4.062,-2.6694,315.5611,17.764,65.2359,-0.5637,-0.2935,82.6046,9.0887,33.931,-0.875,13.4516,122.3323,9.0943,0.5593,1.0932,1.9545,0.3128,1.195,3.8201,1.8288,2.7162,1.4852,0.2538,0.5851,2.3053,0.8216,1.5796,1.9226,0.09,59.0125,0.6071,-0.1662,0.1595,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2893,13.8094,3.7161,24.7862,-0.8249,-6.1668,65.0477,8.0652,43.628,-1.5972,8.9691,16.1124,4.014,21.5629,-0.0113,13.3355,35.6906,5.9742,29.792,0.119,-0.0469,0.0323,0.0217,-0.6876,-0.4624,0.6726,0.4608,0.9258,0.622,2.0093,1.35,0.6719,0.2123,0.8571,0.3869,4.0371,1.8225,0.4514,0.4176,46.6124,-2.7829,111.6225,-6.6641,-0.0597,0.8086,0.637,0.4016,0.7878,0.4967,0.6305,0.5681,1.1495,0.832,2.0233,1.4644,0.7238,0.0278,19.642,-0.041,-0.1307,-0.0737,-0.1915,-0.6616,0.7491,-13.2379,706.7341,26.5845,72.8668,-1.3194,31.4989,83.9347,9.1616,31.8695,0.3263,-17.6616,38.9872,6.244,38.5239,?,-0.4203,0.7495,-1.7835,2.9017,4.2576,1.4673,8.42,18.1273,2.1529,-2.6856,1.076,-0.4006,0.6641,0,0,2.2864,1.8915,0.8273,0.0981,76.4669,0.4765,-0.4427,0.0162,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2054,0.5177,0.7195,3.0181,-0.6748,8.8417,4.1152,2.0286,7.2044,0.4653,9.6314,3.8122,1.9525,7.1096,0.4963,13.103,7.7388,2.7819,9.5077,0.5016,-0.0232,-0.0213,-0.0157,0.918,0.6748,0.7351,0.3547,0.3685,0.2586,1.039,0.7292,0.7019,0.1258,0.1358,0.0669,1.0795,0.5318,0.4926,-0.1939,-0.1736,-0.1271,0.8951,0.6553,0.7321,0.1337,0.1277,0.0945,0.9546,0.7063,0.7399,0.4189,0.4245,0.3174,1.0133,0.7577,0.7478,0.0654,19.1178,0.4887,0.2986,0.3963,0.9633,0.9902,0.9912,14.3954,1.4287,1.1953,5.1,0.6891,-36.5405,0.6194,0.787,37.9137,?,-23.6438,1.8691,1.3671,26.4643,?,-0.394,-0.6088,1.5455,1.5188,0.8743,0.5756,2.3068,0.7644,0.3314,-0.2981,-0.4271,1.4326,0,0,1,0.1345,0.1927,1.4326,0.2292,74.5798,0.5328,0.3053,-0.4066,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.3245,0.326,0.5709,2.7131,-0.4358,10.3042,9.8672,3.1412,12.4584,0.2921,9.2409,8.304,2.8817,11.582,0.3084,13.8577,18.1361,4.2587,16.9594,0.3021,0.0315,0.0351,0.0234,1.1151,0.7436,0.6668,0.1818,0.1981,0.1341,1.0901,0.7376,0.6767,0.033,0.0393,0.018,1.1882,0.5441,0.4579,-0.1602,-0.1594,-0.1122,0.9953,0.7002,0.7036,0.1074,0.1128,0.0778,1.0509,0.7242,0.6892,0.2178,0.2342,0.16,1.0757,0.7346,0.6829,0.0689,20.0501,0.4078,0.323,0.3735,0.9913,0.9984,0.9972,4.7532,1.2756,1.1294,4.6,0.3034,-41.4189,0.6802,0.8248,42.8177,?,-22.8797,2.3155,1.5217,25.6384,?,-0.1148,-0.2077,1.8103,1.3694,0.7422,0.542,1.8753,0.5509,0.2938,-0.0468,-0.0781,1.6701,0,0,1,0.1074,0.1794,1.6701,0.2366,69.0517,0.5835,-0.2844,-0.8661,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2928,0.1915,0.4376,1.8965,-1.7624,11.9263,1.2779,1.1304,5.545,0.635,9.5724,0.521,0.7218,3.7343,0.6832,15.3067,1.647,1.2833,6.6438,0.6542,-0.0245,-0.0306,-0.0191,1.2459,0.7792,0.6254,0.3871,0.6062,0.341,1.5661,0.8808,0.5624,0.1498,0.3675,0.1163,2.4527,0.7759,0.3163,-0.1254,-0.1503,-0.0963,1.198,0.7673,0.6405,0.0452,0.0583,0.0357,1.2889,0.7906,0.6134,0.342,0.5079,0.2855,1.4849,0.8346,0.5621,0.0761,21.9308,0.0727,0.0588,0.0612,0.8528,0.9825,0.935,15.488,5.049,2.247,7.5,0.6155,-43.1186,0.3849,0.6204,44.248,?,-1.8627,24.2929,4.9288,14.557,-2.8457,-0.3592,-8.3148,23.1485,3.6217,0.4559,0.1259,13.1166,0.2078,0.0158,-0.2713,-1.1143,4.1078,0,5.1525,0,0.1695,0.5152,3.0396,0.2281,62.9002,0.511,0.8633,0.0955,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2734,0.0132,0.1151,0.6696,-0.0808,3.846,0.0615,0.2481,1.268,0.7153,9.5984,0.0143,0.1197,0.6404,0.9357,10.3469,0.0252,0.1588,0.8366,0.9226,0.0711,0.0285,0.0264,0.4007,0.3717,0.9277,0.4639,0.961,0.7245,2.0717,1.5618,0.7539,0.2152,0.9235,0.5249,4.292,2.4393,0.5683,-0.0157,-0.0054,-0.005,0.3418,0.3196,0.9351,0.1391,0.0622,0.0573,0.4471,0.4122,0.922,0.528,1.0455,0.8003,1.9801,1.5157,0.7655,0.0517,13.7184,0.0251,0.0319,0.0568,0.2079,0.7288,0.8195,44.6629,0.039,0.1975,0.9,0.98,2.5551,0.0263,0.1623,0.7152,0.7491,-15.224,0.1311,0.3621,16.037,?,17.48,-2.9337,-0.1678,1.2169,0.5455,0.4483,1.4808,0.2976,0.201,20.6974,-2.7563,-0.1332,15.821,0,0,1.2585,0.0561,0.0446,0.2363,62.442,-0.2856,0.2654,-0.4619,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.356,0.0231,0.1519,0.8256,-0.0094,5.5305,0.0743,0.2725,1.7023,0.7299,9.5849,0.0114,0.1066,0.6063,0.9387,11.0751,0.0352,0.1875,1.3257,0.8869,0.0644,0.0371,0.0321,0.577,0.4994,0.8654,0.5574,1.4253,0.81,2.557,1.4531,0.5683,0.3107,2.0314,0.6561,6.5382,2.1116,0.323,-0.0017,-0.0008,-0.0007,0.4956,0.4423,0.8923,0.1298,0.0827,0.0697,0.6374,0.5374,0.8432,0.485,1.3617,0.6227,2.8077,1.2841,0.4573,0.0554,15.4715,-0.6191,-0.1206,-0.4766,0.3745,0.8872,0.7604,40.9499,0.0341,0.1846,0.8,0.9806,-10.3296,0.0191,0.1382,10.7373,?,6.3405,0.1103,0.3321,1.5486,0.7815,-3.9643,6.4585,-1.6292,1.3359,0.5559,0.4162,1.7847,0.3091,0.1732,-3.7722,7.3106,-1.938,0,5.8264,0,0.0745,0.5166,6.9335,0.2135,57.6201,0.0538,-0.2205,0.2497,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0994,1.5973,1.2639,7.2759,-0.9766,-6.8742,5.1051,2.2594,12.0045,?,9.9912,1.7273,1.3143,6.0263,0.5648,12.3209,3.7141,1.9272,8.7291,0.4769,0.0145,-0.01,-0.0081,-0.688,-0.5579,0.8109,0.5594,0.9616,0.6558,1.7192,1.1724,0.682,0.3129,0.9248,0.4301,2.9555,1.3745,0.4651,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.0603,17.8402,0.281,0.0094,-0.1691,-0.4667,-0.849,0.8517,-23.8254,29.6639,5.4465,36.3965,?,42.1479,23.9704,4.896,16.6532,0.6553,5.2989,25.107,5.0107,21.2676,-0.0422,-0.5653,-4.4963,7.954,1.1124,1.087,0.9771,1.2375,1.1815,0.9547,-1.1495,42.293,-36.7913,0,0,2.3676,2.1856,1.7114,0.783,0.2423,71.3288,0.8627,-0.0479,-0.5062,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1447,1.2405,1.1138,6.8711,-1.0893,3.7779,1.4515,1.2048,7.35,-0.0377,9.485,1.7361,1.3176,8.6118,0.3204,10.3345,1.8853,1.3731,9.0096,0.3535,-0.0383,-0.0153,-0.014,0.3983,0.3656,0.9178,0.9244,0.8453,0.8112,0.9144,0.8775,0.9596,0.8546,0.7145,0.658,0.8361,0.7699,0.9209,13.4009,-0.8823,-0.7272,-0.0658,-0.0543,0.8242,0.4643,0.2595,0.236,0.5589,0.5082,0.9093,0.9348,0.7979,0.7626,0.8535,0.8158,0.9558,0.0508,14.0291,0.7868,0.2393,0.459,0.3502,0.6076,0.9425,-20.6443,26.2804,5.1264,36.4965,?,-26.9559,12.09,3.4771,33.1118,?,-25.6939,235.2539,15.338,65.2483,-1.0676,0.7659,0.8035,1.0491,1.4744,0.3342,0.2267,2.1737,0.1117,0.0514,1.1022,1.0833,0.9828,1,0,0,1.1022,0.5593,0.5075,0.2118,76.8316,-0.4629,-0.8895,0.7546,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.181,0.5806,0.762,3.5825,-0.8215,0.905,1.7876,1.337,8.1364,-0.5805,9.5426,1.2657,1.125,6.0416,0.528,9.7113,1.2382,1.1128,5.9808,0.5378,0.2,0.019,0.0186,0.0948,0.0932,0.9826,0.5699,0.6773,0.6848,1.1884,1.2015,1.011,0.3248,0.4587,0.4689,1.4124,1.4437,1.0222,0.5407,-0.239,-0.2322,-0.4421,-0.4294,0.9712,0.3821,0.1536,0.152,0.4022,0.3978,0.9892,0.4403,0.593,0.599,1.3467,1.3604,1.0102,0.0477,11.5727,0.4327,-0.7615,-0.7713,-0.2993,-0.2714,0.9911,-12.0727,71.403,8.45,34.5965,?,9.2899,12.4168,3.5238,12.873,0.3365,-42.8848,26.7913,5.176,46.4931,?,-1.2995,0.2815,-0.2166,2.398,1.6325,0.6808,5.7505,2.6652,0.4635,-5.299,0.7441,-0.1404,0,1,0,2.6875,0.7441,0.2769,0.2264,64.2474,-0.8533,-0.9833,0.8856,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0451,2.4477,1.5645,7.5356,-1.1349,0.7781,6.2002,2.49,11.4196,-1.3691,9.6644,7.0386,2.653,12.6455,0.1364,10.1184,7.3116,2.704,11.8646,0.2235,-0.058,-0.0047,-0.0045,0.0805,0.0769,0.9551,0.6283,0.5897,0.5786,0.9386,0.9209,0.9812,0.3948,0.3478,0.3348,0.8809,0.848,0.9627,0.607,-2.0058,-1.1732,-3.3044,-1.9329,0.5849,0.7323,0.2411,0.231,0.3292,0.3155,0.9584,0.6599,0.5959,0.6351,0.9031,0.9625,1.0658,0.0482,13.1682,0.0786,-0.528,-0.5408,-0.367,-0.4069,0.9919,1.2239,209.8912,14.4876,44,-2.6975,-2.4674,30.0031,5.4775,24.3057,-1.47,-32.5404,6.7244,2.5931,36.7255,?,-0.496,-0.0376,0.0758,2.6449,5.5869,2.1123,6.9957,31.2133,4.4618,2.2191,0.8741,0.3939,1.2093,0,0,1.8103,1.1981,0.6618,0.1625,49.8786,-0.6712,-0.6868,0.8749,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3938,1.4848,1.2185,5.6958,-1.6171,-8.1603,2.3487,1.5325,15.3738,?,9.8876,2.4075,1.5516,7.6452,0.5093,12.9078,4.141,2.035,10.8956,0.4747,0.0483,-0.0398,-0.0305,-0.8253,-0.6322,0.766,0.7951,0.7853,0.5988,0.9877,0.7531,0.7625,0.6322,0.6167,0.3585,0.9756,0.5672,0.5814,0.2289,-0.4435,-0.3574,-1.9373,-1.5613,0.8059,0,0.1397,0.1049,0,0,0.7512,0.3705,0.745,0.5228,2.0109,1.411,0.7017,0.0638,19.0768,0.5466,-0.1578,-0.3736,-0.6968,-0.906,0.9333,-32.1335,36.9407,6.0779,45.9345,?,26.2592,43.2567,6.577,28.4002,0.1978,15.3132,7.4096,2.7221,14.3517,0.2634,-1.2237,-2.0984,1.7148,0.9241,2.2328,2.4162,0.854,4.9855,5.8379,-6.561,-8.9519,1.3644,0,0,1.817,1.6174,3.2006,1.9789,0.2201,73.7059,0.981,0.7763,0.7696,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2621,0.8068,0.8982,6.8256,-0.9851,0.641,2.7738,1.6655,12.7429,-0.9425,9.5687,3.1929,1.7869,11.1893,0.2167,9.7929,2.9116,1.7063,9.293,0.3535,0.4089,0.0274,0.0268,0.067,0.0655,0.9771,0.5393,0.5027,0.5264,0.9321,0.9761,1.0472,0.2909,0.2527,0.2771,0.8687,0.9527,1.0966,0.5478,-1.094,-0.6666,-1.997,-1.2169,0.6093,0.5241,0.2407,0.2392,0.4592,0.4564,0.9938,0.5356,0.61,0.7345,1.1388,1.3712,1.2041,0.0477,11.6858,0.2407,0.1645,0.1808,-0.1756,-0.1934,0.9754,-19.4648,81.1515,9.0084,36.5,-2.883,-2.7761,193.4993,13.9104,47.6188,-0.546,-24.8721,61.5018,7.8423,40.7847,?,7.0116,0.7826,0.1116,0.6476,1.1487,1.7738,0.4194,1.3195,3.1462,1.6113,0.6645,0.4124,0.3052,0,0,0.7665,0.8949,1.1676,0.1577,58.2502,0.2779,-0.5234,-0.4628,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3497,1.4734,1.2138,7.1837,-0.8104,5.1121,12.1923,3.4918,12.8962,-0.43,9.5464,2.371,1.5398,7.168,0.4327,11.4207,2.9941,1.7303,7.5785,0.4744,-0.0684,-0.0366,-0.0306,0.5355,0.4476,0.8359,0.3476,0.7883,0.7015,2.2677,2.0179,0.8899,0.1208,0.6214,0.4921,5.1424,4.0721,0.7919,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.44,0.314,0.2752,0.7137,0.6255,0.8764,0.557,1.0022,0.9479,1.7991,1.7017,0.9458,0.0539,16.2869,-0.3946,0.5036,0.2626,-0.248,0.2627,0.8424,-81.4129,70.9807,8.425,99.3546,?,54.0936,68.1643,8.2562,27.8483,0.6217,-37.0142,138.0094,11.7477,44.8122,?,-1.505,2.1995,-1.4614,1.0205,0.7172,0.7028,1.0413,0.5143,0.4939,-2.1709,2.2171,-1.0213,0,1,0,3.5677,2.2171,0.6214,0.52,172.5207,-0.799,-0.9569,0.922,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.3408,1.2978,1.1392,7.7143,-0.5516,6.1462,7.099,2.6644,10.9392,0.1731,9.4538,2.5317,1.5911,9.2481,0.3009,11.5384,5.0599,2.2494,12.8999,0.304,0.0554,0.036,0.0295,0.6501,0.5327,0.8193,0.4276,0.716,0.5064,1.6745,1.1845,0.7074,0.1828,0.5126,0.2565,2.804,1.403,0.5004,-1.198,-0.689,-0.4867,0.5752,0.4063,0.7064,0.3758,0.3758,0.2682,1,0.7137,0.7137,0.7052,0.8341,0.598,1.1829,0.848,0.7169,0.0561,16.4743,-0.3239,0.1392,-0.1848,0.1511,0.8254,0.6766,-45.6278,66.3725,8.1469,64.3546,?,13.5331,6.9592,2.638,7.7739,0.4971,-13.2907,60.5916,7.7841,28.7039,-1.5753,-3.3716,3.4331,-1.0182,3.0883,1.0466,0.3389,9.5374,1.0954,0.1149,-8.375,3.6653,-0.4376,0,0,1.3869,8.2783,2.242,0.2708,0.2458,73.9843,0.9759,-0.9306,-0.8577,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.1692,5.8212,2.4127,26.5174,-0.8313,5.0999,48.2018,6.9428,56.0031,-0.6037,9.4643,18.9824,4.3569,21.8193,-0.0528,12.5825,30.297,5.5043,36.8247,0.0579,0.0332,0.0179,0.0134,0.5389,0.4053,0.7522,0.3475,0.5538,0.4383,1.5935,1.2613,0.7915,0.1208,0.3067,0.1921,2.5393,1.591,0.6265,0.571,11.0017,-5.3221,19.2684,-9.3211,-0.4838,0.4147,0.6987,0.3705,1.6849,0.8934,0.5302,0.4735,1.2153,0.7201,2.5667,1.5208,0.5925,0.0185,18.1492,0.3148,-0.1157,0.1537,0.1169,0.2238,0.785,-22.1509,180.0165,13.417,42.2409,-14.1605,-12.3808,304.684,17.4552,75.0351,-1.1365,-30.9572,82.8107,9.1,42.7246,?,1.7891,0.7155,0.3999,0.7687,1.4744,1.9181,0.5908,2.1738,3.6793,0.9885,0.9235,0.9342,0.0793,0,0,0.5629,0.9887,1.7563,0.069,73.013,-0.0343,-0.71,0.1981,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4752,9.7977,3.1301,17.6913,-1.1048,6.7429,34.2072,5.8487,24.1666,-0.6729,9.7464,9.9102,3.148,17.2737,0.1129,13.5278,11.5987,3.4057,16.3692,0.2007,-0.0705,-0.0488,-0.0351,0.6918,0.4984,0.7205,0.5352,0.9943,0.9191,1.8579,1.7173,0.9243,0.2864,0.9887,0.8447,3.4517,2.9492,0.8544,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5818,0.4316,0.4104,0.7419,0.7054,0.9508,0.7321,1.0242,1.0808,1.399,1.4763,1.0553,0.0301,20.2318,0.7014,0.1139,0.1591,0.0197,0.1291,0.8714,-17.807,52.0478,7.2144,40.2649,?,-29.4848,69.5111,8.3373,44.487,-4.0546,-21.0138,32.2116,5.6755,30.2719,-4.184,0.6039,0.8474,1.4031,0.8653,1.2711,1.469,0.7488,1.6158,2.158,1.1283,1.648,1.4606,0,0,1.5072,0.9051,1.3301,1.4696,0.1024,68.936,-0.9293,-0.8066,0.9282,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
