@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0073,1.8901,1.3748,8.7668,-1.6432,-0.2078,6.9944,2.6447,13.7124,-0.6077,-0.1285,2.4367,1.561,7.2669,-1.5747,2.8545,3.2328,1.798,8.9951,0.0052,0.035,0.0565,-0.0025,1.6174,-0.0728,-0.045,0.5198,0.8807,0.7646,1.6942,1.4709,0.8682,0.2702,0.7757,0.5847,2.8704,2.1636,0.7538,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0008,4.1899,-0.0154,0.4149,-0.2677,0.6122,0.1312,-0.0156,1.2081,1.2644,1.1245,3.7474,0.0367,6.6558,2.3065,1.5187,3.9276,0.5749,6.4575,5.1285,2.2646,7.2665,0.1183,0.1815,0.1871,1.0307,0.7404,0.4965,0.6706,0.5482,0.2465,0.4497,0.0268,0.1462,5.4482,0.421,0.472,1.1212,0.9541,0.5157,0.5405,0.0321,14.3215,0.9177,-0.9129,-0.9661,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0422,1.7415,1.3197,7.6347,-1.3433,-0.0703,3.1274,1.7685,9.7024,-0.9054,-0.1053,1.3724,1.1715,6.2609,-1.1764,2.0639,1.9994,1.414,5.6109,0.0063,0.6014,0.4012,-0.0205,0.6672,-0.034,-0.051,0.7462,1.1265,0.9333,1.5095,1.2507,0.8285,0.5568,1.2689,0.871,2.2787,1.5641,0.6864,0.9493,1.2932,-123.776,1.3623,-130.3883,-95.7097,0.6398,1.1326,0.577,1.7701,0.9018,0.5095,0.7869,1.2194,1.3607,1.5497,1.7292,1.1158,0.0005,3.101,-0.1128,0.3245,-0.1926,0.4531,-0.1405,-0.1442,1.983,1.7996,1.3415,3.5174,0.0752,7.0986,1.7434,1.3204,3.5501,0.6174,5.6969,5.8463,2.4179,7.4429,0.0642,0.2794,0.3481,1.246,1.016,0.5548,0.5461,1.0322,0.3078,0.2982,0.0499,0.5606,11.2283,0.4099,0.4782,1.1668,0.9908,0.4726,0.477,0.032,14.7785,0.8299,-0.8054,-0.9757,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0081,3.4762,1.8645,14.1918,-1.0724,-0.4007,7.6015,2.7571,20.009,-2.9866,-0.2382,2.9366,1.7136,8.5168,-1.0189,3.1935,4.0333,2.0083,15.243,0.0047,-0.0201,-0.0339,0.0025,1.6824,-0.1255,-0.0746,0.6762,1.088,0.9284,1.6089,1.3728,0.8533,0.4573,1.1838,0.8619,2.5886,1.8847,0.7281,0.4899,1.7086,-101.6027,3.4874,-207.3856,-59.4669,1.3644,1.6233,0.4471,1.1898,0.3277,0.2754,0.7093,1.6663,0.931,2.3493,1.3127,0.5587,0.0016,4.7195,0.0895,0.4595,-0.3127,0.4822,-0.2387,-0.2061,1.3151,1.1688,1.0811,3.1319,0.089,7.1372,1.2862,1.1341,2.9962,0.6746,6.0808,4.0663,2.0165,6.5311,0.1385,0.1843,0.2163,1.1737,0.9532,0.5361,0.5624,0.9087,0.2874,0.3163,0.0493,0.2913,5.9129,0.3734,0.4535,1.2144,1.0453,0.4795,0.4588,0.0326,14.5331,0.8999,-0.886,-0.9766,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0073,1.8901,1.3748,8.7668,-1.6432,-0.2078,6.9944,2.6447,13.7124,-0.6077,-0.1285,2.4367,1.561,7.2669,-1.5747,2.8545,3.2328,1.798,8.9951,0.0052,0.035,0.0565,-0.0025,1.6174,-0.0728,-0.045,0.5198,0.8807,0.7646,1.6942,1.4709,0.8682,0.2702,0.7757,0.5847,2.8704,2.1636,0.7538,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0008,4.1899,-0.0154,0.4149,-0.2677,0.6122,0.1312,-0.0156,1.2081,1.2644,1.1245,3.7474,0.0367,6.6558,2.3065,1.5187,3.9276,0.5749,6.4575,5.1285,2.2646,7.2665,0.1183,0.1815,0.1871,1.0307,0.7404,0.4965,0.6706,0.5482,0.2465,0.4497,0.0268,0.1462,5.4482,0.421,0.472,1.1212,0.9541,0.5157,0.5405,0.0321,14.3215,0.9177,-0.9129,-0.9661,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0422,1.7415,1.3197,7.6347,-1.3433,-0.0703,3.1274,1.7685,9.7024,-0.9054,-0.1053,1.3724,1.1715,6.2609,-1.1764,2.0639,1.9994,1.414,5.6109,0.0063,0.6014,0.4012,-0.0205,0.6672,-0.034,-0.051,0.7462,1.1265,0.9333,1.5095,1.2507,0.8285,0.5568,1.2689,0.871,2.2787,1.5641,0.6864,0.9493,1.2932,-123.776,1.3623,-130.3883,-95.7097,0.6398,1.1326,0.577,1.7701,0.9018,0.5095,0.7869,1.2194,1.3607,1.5497,1.7292,1.1158,0.0005,3.101,-0.1128,0.3245,-0.1926,0.4531,-0.1405,-0.1442,1.983,1.7996,1.3415,3.5174,0.0752,7.0986,1.7434,1.3204,3.5501,0.6174,5.6969,5.8463,2.4179,7.4429,0.0642,0.2794,0.3481,1.246,1.016,0.5548,0.5461,1.0322,0.3078,0.2982,0.0499,0.5606,11.2283,0.4099,0.4782,1.1668,0.9908,0.4726,0.477,0.032,14.7785,0.8299,-0.8054,-0.9757,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0081,3.4762,1.8645,14.1918,-1.0724,-0.4007,7.6015,2.7571,20.009,-2.9866,-0.2382,2.9366,1.7136,8.5168,-1.0189,3.1935,4.0333,2.0083,15.243,0.0047,-0.0201,-0.0339,0.0025,1.6824,-0.1255,-0.0746,0.6762,1.088,0.9284,1.6089,1.3728,0.8533,0.4573,1.1838,0.8619,2.5886,1.8847,0.7281,0.4899,1.7086,-101.6027,3.4874,-207.3856,-59.4669,1.3644,1.6233,0.4471,1.1898,0.3277,0.2754,0.7093,1.6663,0.931,2.3493,1.3127,0.5587,0.0016,4.7195,0.0895,0.4595,-0.3127,0.4822,-0.2387,-0.2061,1.3151,1.1688,1.0811,3.1319,0.089,7.1372,1.2862,1.1341,2.9962,0.6746,6.0808,4.0663,2.0165,6.5311,0.1385,0.1843,0.2163,1.1737,0.9532,0.5361,0.5624,0.9087,0.2874,0.3163,0.0493,0.2913,5.9129,0.3734,0.4535,1.2144,1.0453,0.4795,0.4588,0.0326,14.5331,0.8999,-0.886,-0.9766,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2325,4.4515,2.1099,15.011,-0.6692,-1.0214,4.8529,2.2029,12.8385,-2.3279,-0.7543,3.7294,1.9312,13.4386,-2.2633,3.2563,4.0964,2.0239,12.9041,0.0038,0.2276,0.3082,-0.0714,1.3541,-0.3137,-0.2317,0.9577,1.0925,1.0424,1.1407,1.0884,0.9542,0.9173,1.1936,1.0867,1.3013,1.1847,0.9104,0.6701,0.6457,-123.2693,0.9635,-183.9563,-190.9179,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1692,1.117,1.1633,0.9553,0.9949,1.0414,0.0046,4.9615,-0.2031,-0.5103,0.1716,0.429,-0.6385,-0.4897,-8.1235,2.3503,1.5331,9.6696,?,3.0814,10.4169,3.2275,11.4552,-0.3066,-0.5842,7.5564,2.7489,10.8429,-0.7402,-2.6363,13.9053,-5.2746,0.475,0.5577,1.1741,0.2256,0.311,1.3785,3.5977,2.0966,0.5828,0,0,1.4071,0.8441,0.8918,1.0565,0.0309,14.1083,0.7612,0.3878,0.5908,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4777,4.3755,2.0918,18.3462,-0.6209,-0.7599,3.1393,1.7718,8.8562,-1.5121,-0.4819,2.9735,1.7244,9.8908,-1.5508,2.8771,3.2483,1.8023,12.6361,0.0197,0.6286,0.9913,-0.166,1.577,-0.2641,-0.1675,1.1806,1.2131,1.1606,1.0275,0.9831,0.9568,1.3938,1.4715,1.347,1.0558,0.9664,0.9154,1.3183,1.1687,-27.729,0.8865,-21.034,-23.7272,3.2106,2.9191,0.8781,0.9092,0.2735,0.3008,2.0716,1.8549,1.4519,0.8954,0.7009,0.7827,0.0035,4.3953,0.1745,-0.398,-0.0318,0.6878,-0.4463,-0.4943,-7.5755,0.822,0.9067,8.9029,?,5.2078,1.4283,1.1951,4.8068,0.4317,2.4111,3.5904,1.8948,6.7516,-0.2614,-1.4547,-3.1419,2.1599,0.7587,0.4785,0.6307,0.5756,0.229,0.3978,-2.4386,6.3638,-2.6097,0,0,1.5801,1.8522,1.3186,0.712,0.0327,15.5261,0.833,-0.3971,-0.7908,?,?,?,?,?,TASCA_GIACCA_ALTA
0.12,0.0047,0.0688,0.3167,-0.2483,-0.0212,0.0283,0.1681,0.7949,-0.9647,0.0085,0.005,0.0704,0.433,-1.2248,0.2144,0.0069,0.0832,0.3921,0.1081,-5.6736,14.099,0.5599,-2.485,-0.0987,0.0397,0.4096,0.9782,0.8278,2.3883,2.021,0.8462,0.1678,0.9569,0.6852,5.704,4.0845,0.7161,0.1614,0.2642,-1.3249,1.6374,-8.2107,-5.0146,0.627,1.3035,0.5771,2.0788,0.9203,0.4427,0.3984,0.7314,0.8077,1.8358,2.0274,1.1043,0.0004,0.3155,-0.0375,0.361,0.3865,0.0894,-0.1441,0.1264,7.5499,0.0007,0.0263,0.1119,0.9853,6.2536,0.001,0.0316,0.135,0.9787,0.2442,0.0001,0.0117,0.0452,0.8295,1.2073,30.9216,25.6126,0.831,2.2455,2.702,0.6906,5.0421,7.3005,1.209,34.0789,28.1877,1.2009,28.6904,23.8909,0.8289,2.478,2.9894,0.0338,14.0477,-0.9993,-0.2334,0.2178,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1087,0.0116,0.1077,0.6282,-0.3682,0.0025,0.0598,0.2446,1.5745,-0.6667,-0.0033,0.0194,0.1393,0.7631,-0.7895,0.2823,0.023,0.1517,0.9019,0.05,43.9357,-32.5713,0.385,-0.7413,0.0088,-0.0118,0.4403,0.7734,0.7102,1.7563,1.6128,0.9183,0.1939,0.5981,0.5044,3.0845,2.6012,0.8433,0.2684,0.5021,-3.56,1.8707,-13.264,-7.0904,0.4861,1.0767,0.4836,2.2153,0.995,0.4492,0.399,0.8232,0.6965,2.0632,1.7457,0.8461,0.0004,0.4146,0.2425,0.5448,0.3602,0.2471,0.3719,0.2086,7.559,0.0143,0.1196,0.3557,0.9541,6.2378,0.0231,0.152,0.4497,0.9303,-0.2467,0.0249,0.158,0.5183,?,1.2118,-30.6381,-25.2827,0.7866,0.7571,0.9625,0.6187,0.5732,0.9264,1.2311,-14.2483,-11.5738,1.2004,0,0,0.7909,0.6862,0.8676,0.0355,14.0435,-0.9991,-0.7708,0.7967,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3191,1.0144,1.0072,5.7641,-0.5887,-0.184,11.1373,3.3373,17.7962,-0.6256,-0.1767,1.2337,1.1107,7.8309,-1.506,2.6453,6.5545,2.5602,10.8991,0.0058,-1.7338,-1.806,0.1206,1.0417,-0.0696,-0.0668,0.3018,0.9068,0.3934,3.0046,1.3035,0.4338,0.0911,0.8223,0.1548,9.0275,1.6992,0.1882,0.3119,0.4539,-33.4828,1.4553,-107.3556,-73.7706,0.3314,1.1611,0.3309,3.5035,0.9986,0.285,0.3239,0.7361,0.5289,2.2726,1.6328,0.7185,0.0014,3.6744,0.0658,-0.0496,0.3236,0.5819,0.2902,0.0655,-1.5988,6.2895,2.5079,8.1632,?,2.4451,0.8719,0.9338,4.7933,-0.586,8.9038,1.1913,1.0915,4.0219,0.5724,-0.6539,-0.1796,0.2746,2.6858,2.2977,0.8555,7.2133,5.2794,0.7319,4.6093,-1.5165,-0.329,0,0,0.3214,1.703,2.0297,1.1918,0.0329,13.0329,0.9103,0.9598,0.9761,?,?,?,?,?,TASCA_GIACCA_BASSA
