@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.1046,6.5759,2.5644,22.1573,-1.8371,0.4243,28.8592,5.3721,40.1945,-0.339,0.0786,5.6995,2.3874,13.2028,-0.8157,4.9383,16.945,4.1164,32.8832,0.0157,0.2465,1.3297,0.0212,5.3949,0.0859,0.0159,0.4773,1.0741,0.623,2.2502,1.305,0.58,0.2279,1.1538,0.3881,5.0634,1.7031,0.3364,1.4098,2.4189,-27.4006,1.7158,-19.436,-11.3279,0.2602,1.0741,0.2338,4.1282,0.8985,0.2177,0.5513,1.6782,0.6738,3.0444,1.2223,0.4015,0.0015,7.234,-0.223,0.6439,-0.2905,-0.1698,0.6723,-0.1273,0.3135,1.2903,1.1359,4.8108,-0.6489,-0.1026,0.9782,0.989,6.3777,-1.7036,-0.2502,0.5341,0.7308,4.6046,-2.5551,-3.0548,-1.2531,0.4102,1.1485,1.5543,1.3533,1.3191,2.4159,1.8315,0.4711,0.5721,1.2143,1.2368,2.2526,1.8213,0.7543,1.0448,1.3851,0.0014,2.1726,0.0435,-0.3651,0.2426,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.0997,6.522,2.5538,16.4388,-1.2724,-0.0246,5.3747,2.3183,11.7085,-0.6895,0.316,14.6236,3.8241,25.9837,-1.1828,4.5034,6.3505,2.52,14.2886,0.0555,4.0605,-0.3156,-0.0221,-0.0777,-0.0055,0.0702,1.1016,0.6678,1.0134,0.6062,0.92,1.5175,1.2135,0.446,1.027,0.3675,0.8463,2.3027,1.9262,0.6537,-10.9638,0.3394,-5.6918,-16.7712,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.404,0.6327,1.1505,0.4506,0.8194,1.8185,0.0011,6.7324,0.5057,0.4201,0.0349,0.2938,0.1435,0.3537,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.1228,4.2469,2.0608,12.1321,-1.1615,-0.1518,5.4022,2.3243,9.6784,-0.9573,0.2275,7.7794,2.7892,12.3347,-0.6967,3.8099,3.003,1.7329,8.3616,0.0152,-0.8089,0.5396,0.0322,-0.6671,-0.0398,0.0597,0.8866,0.7389,1.1892,0.8333,1.3412,1.6095,0.7861,0.5459,1.4142,0.6944,1.7989,2.5905,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.001,5.7899,0.3368,0.2815,0.1096,0.0029,-0.095,0.4286,0.3327,1.3286,1.1526,6.1053,-1.146,-0.3558,0.9445,0.9718,5.1494,-0.8954,-0.0489,0.5469,0.7395,3.5493,-1.4531,-0.9352,-6.8013,7.2726,1.186,1.5587,1.3142,1.4067,2.4294,1.727,1.3403,1.5508,1.157,1.0472,1.9663,1.8776,1.1856,1.7201,1.4508,0.0017,2.2749,0.3033,0.401,0.4572,0.6156,0.2366,0.4864,1,0,TASCA_GIACCA_ALTA
0.1046,6.5759,2.5644,22.1573,-1.8371,0.4243,28.8592,5.3721,40.1945,-0.339,0.0786,5.6995,2.3874,13.2028,-0.8157,4.9383,16.945,4.1164,32.8832,0.0157,0.2465,1.3297,0.0212,5.3949,0.0859,0.0159,0.4773,1.0741,0.623,2.2502,1.305,0.58,0.2279,1.1538,0.3881,5.0634,1.7031,0.3364,1.4098,2.4189,-27.4006,1.7158,-19.436,-11.3279,0.2602,1.0741,0.2338,4.1282,0.8985,0.2177,0.5513,1.6782,0.6738,3.0444,1.2223,0.4015,0.0015,7.234,-0.223,0.6439,-0.2905,-0.1698,0.6723,-0.1273,0.3135,1.2903,1.1359,4.8108,-0.6489,-0.1026,0.9782,0.989,6.3777,-1.7036,-0.2502,0.5341,0.7308,4.6046,-2.5551,-3.0548,-1.2531,0.4102,1.1485,1.5543,1.3533,1.3191,2.4159,1.8315,0.4711,0.5721,1.2143,1.2368,2.2526,1.8213,0.7543,1.0448,1.3851,0.0014,2.1726,0.0435,-0.3651,0.2426,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.0997,6.522,2.5538,16.4388,-1.2724,-0.0246,5.3747,2.3183,11.7085,-0.6895,0.316,14.6236,3.8241,25.9837,-1.1828,4.5034,6.3505,2.52,14.2886,0.0555,4.0605,-0.3156,-0.0221,-0.0777,-0.0055,0.0702,1.1016,0.6678,1.0134,0.6062,0.92,1.5175,1.2135,0.446,1.027,0.3675,0.8463,2.3027,1.9262,0.6537,-10.9638,0.3394,-5.6918,-16.7712,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.404,0.6327,1.1505,0.4506,0.8194,1.8185,0.0011,6.7324,0.5057,0.4201,0.0349,0.2938,0.1435,0.3537,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.1228,4.2469,2.0608,12.1321,-1.1615,-0.1518,5.4022,2.3243,9.6784,-0.9573,0.2275,7.7794,2.7892,12.3347,-0.6967,3.8099,3.003,1.7329,8.3616,0.0152,-0.8089,0.5396,0.0322,-0.6671,-0.0398,0.0597,0.8866,0.7389,1.1892,0.8333,1.3412,1.6095,0.7861,0.5459,1.4142,0.6944,1.7989,2.5905,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.001,5.7899,0.3368,0.2815,0.1096,0.0029,-0.095,0.4286,0.3327,1.3286,1.1526,6.1053,-1.146,-0.3558,0.9445,0.9718,5.1494,-0.8954,-0.0489,0.5469,0.7395,3.5493,-1.4531,-0.9352,-6.8013,7.2726,1.186,1.5587,1.3142,1.4067,2.4294,1.727,1.3403,1.5508,1.157,1.0472,1.9663,1.8776,1.1856,1.7201,1.4508,0.0017,2.2749,0.3033,0.401,0.4572,0.6156,0.2366,0.4864,1,0,TASCA_GIACCA_ALTA
0.6235,2.4858,1.5767,10.7972,-1.2854,-0.2885,3.1133,1.7645,9.0902,-1.2391,0.334,2.3728,1.5404,10.6948,-0.7776,2.5509,2.0482,1.4311,7.4974,0.02,-2.1615,1.8666,0.2444,-0.8636,-0.1131,0.1309,0.8936,1.0235,1.1017,1.1454,1.2329,1.0763,0.7985,1.0476,1.2137,1.3121,1.5201,1.1585,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.7853,0.6175,0.6748,0.5307,0.7864,1.1878,1.0096,1.4401,0.85,1.2124,1.4265,0.0027,3.7044,0.6491,-0.0309,0.1738,-0.0442,0.0489,0.1466,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.5232,2.7889,1.67,9.9416,-1.3781,-0.2906,3.6075,1.8993,8.7703,-0.8721,0.0978,2.9769,1.7254,10.9678,-1.1701,2.8682,1.5144,1.2306,7.8007,0.064,-1.8006,5.3487,0.1824,-2.9705,-0.1013,0.0341,0.8793,0.9679,1.357,1.1008,1.5434,1.402,0.7731,0.9369,1.8415,1.2118,2.382,1.9656,1.4101,0.9742,-10.8041,0.6909,-7.6619,-11.0902,0.8924,0.8271,0.5016,0.9269,0.5621,0.6065,1.1335,0.9064,1.2745,0.7996,1.1243,1.406,0.0022,4.331,0.5296,0.0847,0.1742,0.0385,0.1054,-0.0418,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0418,1.2306,1.1093,6.6776,-0.5606,0.2311,0.4577,0.6765,2.7726,-0.3761,0.169,0.4072,0.6382,2.4494,-0.7638,1.2644,0.5806,0.762,4.0513,0.0639,0.1808,0.2473,0.033,1.3678,0.1828,0.1336,1.6397,1.7383,1.4559,1.0601,0.8879,0.8375,2.6887,3.0218,2.1195,1.1239,0.7883,0.7014,3.1651,2.2613,-8.669,0.7144,-2.7389,-3.8336,2.1239,3.0814,0.9887,1.4508,0.4655,0.3209,2.4085,2.7263,1.6483,1.1319,0.6844,0.6046,0.0011,1.8899,-0.1495,-0.2478,0.3318,0.2423,0.5521,0.1597,-0.5939,0.0731,0.2704,1.1686,?,-0.4115,0.0145,0.1206,0.6561,?,0.0391,0.0513,0.2264,1.2711,-1.4099,1.443,-15.2,-10.5337,2.2427,1.1943,0.5325,5.0296,1.4263,0.2836,1.7811,1.5715,0.8823,1,0,0,1.7811,0.9194,0.5162,0.0028,1.181,0.4518,0.6659,0.4689,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.0868,1.2585,1.1218,6.1429,-0.8419,0.344,0.4045,0.636,2.6911,-0.2915,0.3432,0.5665,0.7527,2.9351,-0.685,1.3663,0.6064,0.7787,3.3808,0.0442,-0.2524,-0.253,-0.0636,1.0023,0.2518,0.2512,1.7639,1.4904,1.4405,0.845,0.8167,0.9665,3.1112,2.2214,2.0752,0.714,0.667,0.9342,4.6231,2.3532,-17.9546,0.509,-3.8836,-7.6299,1.6005,1.9147,0.9429,1.1963,0.5891,0.4924,2.2827,2.093,1.817,0.9169,0.796,0.8682,0.0018,2.0333,0.3607,-0.0634,0.2477,0.068,0.6716,0.2415,-0.528,0.0717,0.2677,1.1942,-16.2151,-0.4105,0.034,0.1843,0.8577,-13.148,0.0863,0.0635,0.252,1.3063,-0.533,1.2862,-6.1209,-4.759,1.4525,1.0623,0.7314,2.1097,1.1285,0.5349,1.4111,2.4766,1.755,1.1442,0.0814,0.0711,1.3923,0.9141,0.6566,0.0024,1.1388,0.5971,0.7095,0.4905,?,?,?,?,?,TASCA_GIACCA_ALTA
0.209,4.3077,2.0755,16.1947,-0.6451,-1.3214,6.6348,2.5758,10.479,-3.4515,0.0867,8.6863,2.9473,11.9367,-0.9871,4.0072,5.3689,2.3171,10.279,0.0675,-0.1582,2.4102,0.0522,-15.2379,-0.3298,0.0216,0.8058,0.7042,0.8957,0.874,1.1117,1.272,0.6493,0.4959,0.8023,0.7638,1.2358,1.6179,0.7816,1.071,-8.5369,1.3702,-10.9219,-7.9709,4.1817,1.6387,0.893,0.3919,0.2136,0.545,1.5454,1.3567,1.5755,0.8779,1.0195,1.1613,0.0047,5.8222,0.156,0.1769,0.1352,-0.1544,-0.6775,0.4705,0.4355,1.1271,1.0617,7.3497,-0.4739,-0.638,2.2015,1.4838,7.0528,-4.0656,1.132,5.4937,2.3439,9.3108,-0.0615,-0.6826,0.3847,-0.5636,0.7155,0.4529,0.633,0.512,0.2052,0.4007,0.4175,4.3779,10.4863,3.5815,0.5685,0.1587,1.0421,0.7894,0.7575,0.0048,2.7654,0.1306,0.6354,-0.0845,0,0,0,0,0,TASCA_GIACCA_BASSA
0.6754,8.0162,2.8313,19.9127,-0.6154,-0.9476,5.5958,2.3656,12.3704,-1.1139,0.6259,6.2443,2.4989,12.9302,-0.8501,4.0641,5.0852,2.255,11.9747,0.0566,-0.7128,1.0791,0.1662,-1.514,-0.2332,0.154,1.1969,1.133,1.2555,0.9467,1.049,1.1081,1.4325,1.2838,1.5764,0.8962,1.1004,1.2279,1.1637,1.2767,-10.5661,1.0971,-9.0796,-8.2759,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.54,1.6629,0.9567,1.033,1.0798,0.0046,6.1479,0.2156,-0.0252,0.2538,-0.0976,-0.3922,0.4219,0.1879,0.9837,0.9918,5.3737,-1.0597,-0.577,1.3148,1.1466,5.2957,-3.1964,1.1615,4.0365,2.0091,6.4461,-0.0924,-0.3257,0.1618,-0.4968,0.865,0.4937,0.5707,0.7482,0.2437,0.3257,0.6854,5.0717,7.3995,2.0673,0.4421,0.2139,1.0147,0.8336,0.8215,0.0046,2.8856,0.1095,0.1964,0.1453,2.4667,2.5577,1.5993,6,0,TASCA_GIACCA_BASSA
0.209,4.3077,2.0755,16.1947,-0.6451,-1.3214,6.6348,2.5758,10.479,-3.4515,0.0867,8.6863,2.9473,11.9367,-0.9871,4.0072,5.3689,2.3171,10.279,0.0675,-0.1582,2.4102,0.0522,-15.2379,-0.3298,0.0216,0.8058,0.7042,0.8957,0.874,1.1117,1.272,0.6493,0.4959,0.8023,0.7638,1.2358,1.6179,0.7816,1.071,-8.5369,1.3702,-10.9219,-7.9709,4.1817,1.6387,0.893,0.3919,0.2136,0.545,1.5454,1.3567,1.5755,0.8779,1.0195,1.1613,0.0047,5.8222,0.156,0.1769,0.1352,-0.1544,-0.6775,0.4705,0.4355,1.1271,1.0617,7.3497,-0.4739,-0.638,2.2015,1.4838,7.0528,-4.0656,1.132,5.4937,2.3439,9.3108,-0.0615,-0.6826,0.3847,-0.5636,0.7155,0.4529,0.633,0.512,0.2052,0.4007,0.4175,4.3779,10.4863,3.5815,0.5685,0.1587,1.0421,0.7894,0.7575,0.0048,2.7654,0.1306,0.6354,-0.0845,0,0,0,0,0,TASCA_GIACCA_BASSA
0.6754,8.0162,2.8313,19.9127,-0.6154,-0.9476,5.5958,2.3656,12.3704,-1.1139,0.6259,6.2443,2.4989,12.9302,-0.8501,4.0641,5.0852,2.255,11.9747,0.0566,-0.7128,1.0791,0.1662,-1.514,-0.2332,0.154,1.1969,1.133,1.2555,0.9467,1.049,1.1081,1.4325,1.2838,1.5764,0.8962,1.1004,1.2279,1.1637,1.2767,-10.5661,1.0971,-9.0796,-8.2759,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.54,1.6629,0.9567,1.033,1.0798,0.0046,6.1479,0.2156,-0.0252,0.2538,-0.0976,-0.3922,0.4219,0.1879,0.9837,0.9918,5.3737,-1.0597,-0.577,1.3148,1.1466,5.2957,-3.1964,1.1615,4.0365,2.0091,6.4461,-0.0924,-0.3257,0.1618,-0.4968,0.865,0.4937,0.5707,0.7482,0.2437,0.3257,0.6854,5.0717,7.3995,2.0673,0.4421,0.2139,1.0147,0.8336,0.8215,0.0046,2.8856,0.1095,0.1964,0.1453,2.4667,2.5577,1.5993,6,0,TASCA_GIACCA_BASSA
-0.2392,8.2462,2.8716,27.5743,-2.4389,-1.1848,13.3595,3.6551,20.1076,-0.7976,0.4659,12.4711,3.5314,46.0207,-2.8744,4.114,18.8295,4.3393,38.9506,0.0119,0.2019,-0.5135,-0.0582,-2.5431,-0.288,0.1132,0.7857,0.8132,0.6618,1.035,0.8423,0.8138,0.6172,0.6612,0.4379,1.0712,0.7095,0.6623,2.1919,0.5728,-41.5245,0.2613,-18.9446,-72.4976,0.7168,0.6751,0.2034,0.9417,0.2837,0.3013,1.3713,0.5992,0.7079,0.4369,0.5162,1.1815,0.0046,6.0579,-0.4499,0.3557,-0.4971,0.0508,0.3071,-0.2606,0.3105,1.1844,1.0883,8.6774,-1.1868,1.1383,1.6956,1.3022,6.7494,-0.2646,0.3775,5.5704,2.3602,8.9198,-2.4726,0.2728,0.8227,3.0157,0.8358,0.4611,0.5517,0.6985,0.2126,0.3044,3.3345,0.7415,0.2224,0.7435,1.5448,2.0778,1.2856,0.9728,0.7567,0.0044,3.9206,0.289,-0.4042,0.0258,2.6761,0.8176,0.9042,4,0,TASCA_GIACCA_BASSA
