@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-1.8625,6.5749,2.5642,7.6152,-8.3278,-1.0941,3.1628,1.7784,6.4277,-3.9266,-0.9645,1.6492,1.2842,5.4863,-2.7107,3.0678,7.5719,2.7517,7.947,0.0351,1.7023,1.931,-0.6071,1.1343,-0.3566,-0.3144,1.4418,1.9967,0.9318,1.3848,0.6463,0.4667,2.0789,3.9867,0.8683,1.9178,0.4177,0.2178,1.3271,1.6964,-23.5219,1.2783,-17.7242,-13.8658,0.6257,0.5522,0.0991,0.8824,0.1584,0.1795,1.1847,1.388,0.9583,1.1716,0.8088,0.6904,0.0717,4.826,0.7787,0.7145,-0.9555,0.8519,-0.885,-0.8076,0.2701,0.5246,0.7243,3.6065,-0.2158,0.8721,2.7766,1.6663,4.9822,-0.1969,-1.7665,0.5095,0.7138,3.3084,?,0.3097,-0.1529,-0.4937,0.4347,1.0147,2.3345,0.1889,1.0297,5.4498,0.7809,0.1935,0.2478,0.7127,0,0,0.7239,1.0901,1.5059,0.0152,3.6288,0.4088,-0.5979,-0.668,13.8397,64.6384,8.0398,24,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2916,4.3345,2.082,14.7071,-2.3121,-0.979,3.5986,1.897,8.7833,-1.0645,-1.0948,21.458,4.6323,19.9843,-0.9027,4.8159,8.4399,2.9052,13.9034,0.039,0.2978,0.2663,-0.0605,0.8942,-0.2033,-0.2273,1.0975,0.4494,0.7166,0.4095,0.653,1.5945,1.2045,0.202,0.5136,0.1677,0.4264,2.5424,2.267,1.0828,-18.2117,0.4777,-8.0335,-16.8187,1.0437,0.4228,0.3069,0.4051,0.2941,0.726,1.6744,0.7359,1.0578,0.4395,0.6317,1.4374,0.01,6.788,0.3879,-0.0741,-0.3892,0.3508,-0.1715,0.3007,-0.0509,2.0053,1.4161,8.2124,-2.0335,0.9028,5.9836,2.4461,11.298,-0.4875,-0.7595,2.301,1.5169,5.7918,-3.9088,-0.0564,0.067,-1.1886,0.5789,0.9335,1.6126,0.3351,0.8715,2.6004,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0079,3.8361,0.1543,0.2759,-0.707,34.8449,115.402,10.7425,45.0137,0.0843,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0296,2.2354,1.4951,10.4375,-1.7268,-0.6625,1.6241,1.2744,7.1984,-1.3911,0.5481,2.7353,1.6539,9.2341,-0.2473,1.905,3.7061,1.9251,7.8069,0.0136,-0.0447,0.054,0.0155,-1.2087,-0.3478,0.2877,1.1732,0.904,0.7766,0.7706,0.662,0.8591,1.3764,0.8172,0.6032,0.5938,0.4382,0.7381,1.5783,3.61,-61.2603,2.2872,-38.8133,-16.9698,1.2714,0.517,0.4836,0.4067,0.3804,0.9354,1.45,1.1303,1.337,0.7795,0.9221,1.1828,0.0057,2.8362,-0.743,-0.2819,-0.2583,0.0186,-0.2208,0.6761,0.709,1.2985,1.1395,4.9509,-0.1538,0.5163,1.6434,1.2819,6.3525,-0.1849,0.4653,2.9726,1.7241,6.0284,-0.2393,1.3732,1.5239,1.1097,0.8889,0.6609,0.7435,0.7901,0.4368,0.5528,0.6656,0.5668,0.8516,0.8004,0.8821,1.1021,0.7794,0.8213,1.0537,0.0066,3.0389,0.8278,0.6992,0.7384,4.0472,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2062,3.0922,1.7585,7.6618,-0.5946,0.3119,3.8188,1.9542,11.9823,-1.2426,0.3219,4.3027,2.0743,10.9162,-0.643,2.9916,2.5073,1.5834,7.2145,0.0606,0.6612,0.6406,0.0689,0.9689,0.1043,0.1076,0.8999,0.8477,1.1105,0.9421,1.2341,1.31,0.8097,0.7187,1.2333,0.8875,1.523,1.7161,0.4303,0.6688,-6.1408,1.5542,-14.2699,-9.1818,0.8993,0.7231,0.6256,0.8042,0.6957,0.8652,0.6394,0.7019,1.062,1.0977,1.6609,1.5131,0.0033,4.4235,0.4252,0.2028,0.2173,0.2546,0.0162,0.4563,0.1069,0.6232,0.7894,3.1581,-1.5025,0.1615,0.7338,0.8566,3.6154,-0.7919,0.0754,0.3221,0.5675,3.2114,-0.6331,0.662,1.4186,2.1429,0.9215,1.391,1.5094,0.8492,1.9348,2.2783,1.1868,1.5231,1.2834,0.6255,0.6417,1.026,0.8735,0.9834,1.1258,0.0014,1.7955,0.1346,-0.493,0.0581,4.2088,0.2726,0.5221,3.9881,0.5007,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.2983,20.0609,4.4789,18.4316,-1.9029,-1.1834,17.8113,4.2203,16.9024,-2.2645,0.6124,11.1526,3.3396,25.8488,-0.6977,6.0708,19.2282,4.385,16.7386,0.028,1.9421,-3.753,-0.3786,-1.9324,-0.1949,0.1009,1.0613,1.3412,1.0214,1.2637,0.9625,0.7616,1.1263,1.7988,1.0433,1.5971,0.9263,0.58,1.0305,1.1373,-25.082,1.1037,-24.3396,-22.0531,1.2263,0.417,0.3687,0.3401,0.3007,0.8842,1.0905,0.7131,1.1011,0.6539,1.0098,1.5443,0.009,9.1704,0.224,-0.4927,-0.6798,-0.2163,-0.5801,0.3406,0.0779,1.4175,1.1906,4.6762,-1.1938,0.6379,2.6982,1.6426,9.095,-0.5276,-0.8529,4.3266,2.08,7.3315,-3.1567,0.1222,-0.0914,-0.7479,0.7248,0.5724,0.7897,0.5254,0.3276,0.6236,0.8101,0.457,0.5642,0.358,1.2085,3.3755,0.5142,0.6378,1.2405,0.0036,3.9005,0.2761,0.2696,-0.4529,3.4576,138.3514,11.7623,47,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.0673,24.2533,4.9248,27.9851,-0.9222,-0.4416,12.6095,3.551,15.2203,-1.4623,-0.0458,20.3093,4.5066,34.7819,-0.9534,6.7147,13.4208,3.6634,18.5335,0.0489,2.4167,23.2929,-0.159,9.6382,-0.0658,-0.0068,1.3869,1.0928,1.3443,0.788,0.9693,1.2301,1.9234,1.1942,1.8071,0.6209,0.9396,1.5133,1.4853,0.7909,-14.0978,0.5324,-9.4914,-17.8259,2.3554,0.8177,0.7472,0.3472,0.3172,0.9138,1.8387,0.8046,1.51,0.4376,0.8212,1.8767,0.0039,9.9181,0.0399,-0.0024,-0.2542,-0.1066,-0.1041,0.0389,0.9661,2.061,1.4356,6.6597,-0.6096,1.036,6.643,2.5774,13.9944,-0.824,-0.7354,7.2749,2.6972,10.5455,-1.1664,0.9325,-1.3137,-1.4088,0.557,0.5323,0.9556,0.3103,0.2833,0.9131,0.399,0.4442,1.1135,0.5393,0.85,1.5762,0.4759,0.6315,1.3271,0.0054,5.847,0.5792,-0.3642,-0.4308,0.1443,0.1235,0.3514,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6402,4.8372,2.1994,14.0644,-0.3225,-0.7977,3.3808,1.8387,8.9995,-1.7738,-0.2265,5.8388,2.4164,22.4871,-0.3059,3.362,3.8512,1.9624,17.7587,0.0116,-0.8026,-2.8263,0.1904,3.5213,-0.2373,-0.0674,1.1962,0.9102,1.1207,0.7609,0.9369,1.2313,1.4308,0.8285,1.256,0.579,0.8779,1.5161,0.5959,0.6511,-16.4492,1.0927,-27.6042,-25.2631,3.2779,0.6176,0.5919,0.1884,0.1806,0.9584,1.5628,0.6254,0.792,0.4002,0.5068,1.2663,0.0039,4.9113,0.4655,0.0698,0.3183,-0.0728,-0.095,0.3621,0.4469,1.0903,1.0442,5.2306,-0.6544,-0.3391,0.9505,0.9749,6.1256,-3.2489,1.2835,2.9381,1.7141,7.2098,-0.4901,-1.318,0.3482,-0.2642,1.071,0.6092,0.5688,1.1471,0.3711,0.3235,0.4417,0.8725,1.9752,2.1929,0.6534,0.298,0.8539,0.7255,0.8496,0.0051,3.0478,-0.2388,0.07,0.229,1.9779,0.176,0.4195,2,0.3333,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4838,17.3509,4.1654,32.1505,-0.7984,-0.9713,11.3147,3.3637,23.5831,-0.377,0.2309,10.4969,3.2399,21.1038,-0.2937,5.0121,15.2717,3.9079,23.4023,0.0104,-0.4981,2.0951,0.0965,-4.2062,-0.1938,0.0461,1.2383,1.2857,1.0659,1.0382,0.8608,0.8291,1.5335,1.653,1.1361,1.0779,0.7409,0.6873,2.2105,2.9793,-57.9234,1.3478,-26.2033,-19.4418,1.0438,1.0959,0.7559,1.0498,0.7242,0.6898,1.3633,1.5234,1.3738,1.1175,1.0077,0.9018,0.004,7.4508,-0.073,-0.0076,0.1224,0.339,0.6027,0.6408,-0.2573,1.6719,1.293,6.5582,-1.1514,-1.192,3.7452,1.9353,7.7374,-2.5067,-0.4753,2.5544,1.5982,9.3193,-1.0814,0.2159,0.5414,2.5079,0.6681,0.809,1.2109,0.4464,0.6545,1.4662,0.6346,0.7249,1.1423,1.3815,0.6808,0.4928,0.8476,0.7037,0.8303,0.0047,4.1193,0.0813,0.1441,0.477,1.3718,0.8473,0.9205,3,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0703,0.4895,0.6997,3.1576,-0.7754,-0.1129,0.1682,0.4101,1.8472,-1.2497,-0.0053,0.3715,0.6095,2.2816,-1.2495,0.9701,0.1059,0.3254,1.5512,0.145,-0.6227,-13.1941,0.0724,21.19,-0.1163,-0.0055,1.706,1.1479,2.1502,0.6729,1.2604,1.8731,2.9103,1.3178,4.6234,0.4528,1.5887,3.5085,1.344,1.0882,-5.2413,0.8097,-3.8998,-4.8166,2.1662,1.7536,0.9803,0.8095,0.4525,0.559,1.7094,1.384,2.0356,0.8096,1.1908,1.4708,0.0005,1.4608,0.3599,0.2229,0.0915,0.2824,0.1177,-0.0115,0.2547,0.0339,0.1842,1.1279,-0.8961,0.1541,0.0369,0.1922,0.9474,-0.6903,0.0129,0.0474,0.2177,1.0681,-0.7159,1.653,19.788,11.9711,0.9584,0.846,0.8828,0.9185,0.7158,0.7793,1.3777,1.1962,0.8683,1.0613,0.9556,0.9004,1.1905,1.056,0.887,0.0011,0.6436,0.0008,0.1188,0.3991,0.1355,0.1172,0.3423,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2497,0.583,0.7636,3.6304,-0.5468,-0.3032,0.2801,0.5292,2.3155,-1.148,-0.5241,0.4239,0.651,2.436,-2.2883,1.2124,0.2461,0.496,2.2575,0.1157,-0.8234,-0.4764,0.2059,0.5785,-0.2501,-0.4323,1.4428,1.1728,1.5393,0.8129,1.0669,1.3125,2.0816,1.3755,2.3694,0.6608,1.1383,1.7226,1.037,0.757,-4.3462,0.73,-4.1912,-5.7412,2.1773,3.1682,0.9194,1.4551,0.4223,0.2902,1.5678,1.4903,1.6081,0.9505,1.0257,1.0791,0.0024,1.8491,0.2899,-0.0332,0.4638,0.2795,-0.1019,-0.6665,0.3245,0.1142,0.3379,1.4014,-0.4048,0.3314,0.0532,0.2306,0.9186,-0.018,0.0083,0.0416,0.2039,0.9784,-0.9292,0.9792,39.2241,40.0572,1.4653,1.6573,1.131,2.147,2.7465,1.2792,24.8022,0.8569,0.0345,1.1056,1.967,1.7792,1.5256,1.4323,0.9389,0.0017,0.8883,0.7789,-0.0742,-0.046,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1925,4.7884,2.1883,11.5591,-0.7604,-0.4299,1.3865,1.1775,6.8071,-1.8666,0.6593,5.9278,2.4347,12.5942,-0.6247,2.9253,4.2022,2.0499,7.8518,0.034,0.4478,-0.292,-0.0658,-0.6521,-0.147,0.2254,1.8584,0.8988,1.0675,0.4836,0.5744,1.1877,3.4537,0.8078,1.1395,0.2339,0.3299,1.4106,1.1264,1.0311,-18.0895,0.9153,-16.059,-17.5445,2.7651,0.8471,0.8079,0.3063,0.2922,0.9537,1.6981,0.9178,1.4722,0.5405,0.8669,1.604,0.0054,4.2511,-0.2087,-0.6002,-0.0531,-0.0641,-0.4348,0.1955,-0.513,3.4423,1.8554,8.5971,-0.8212,-0.0906,2.1292,1.4592,7.9107,-0.6615,-0.2642,2.6924,1.6409,8.9222,-0.6462,5.6642,1.9415,0.3428,1.2715,1.1307,0.8893,1.6168,1.2785,0.7908,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0039,3.4639,0.873,0.918,0.7968,4.1432,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.2705,6.3088,2.5117,13.0288,-0.5238,-0.9385,3.2957,1.8154,8.9153,-1.2672,0.7215,9.2798,3.0463,14.365,-0.8033,4.0195,4.2025,2.05,8.6507,0.092,-0.2883,0.375,0.0673,-1.3007,-0.2335,0.1795,1.3836,0.8245,1.2252,0.5959,0.8856,1.486,1.9143,0.6798,1.5012,0.3551,0.7842,2.2082,0.8988,0.6999,-5.107,0.7787,-5.682,-7.297,2.1743,1.0734,0.8974,0.4937,0.4127,0.8361,1.4614,0.907,1.5061,0.6206,1.0306,1.6606,0.0044,6.1213,0.1156,0.4889,0.4453,-0.0229,-0.1291,0.3946,0.7646,3.5184,1.8758,9.4817,-0.538,-0.525,1.6423,1.2815,6.0562,-1.2538,0.1239,2.9856,1.7279,6.4162,-0.5286,-1.4563,6.1716,-4.2378,1.4637,1.0856,0.7417,2.1424,1.1785,0.5501,0.9844,1.4948,1.5185,2.2943,1.4688,0.6402,1.5656,1.4778,0.9439,0.0034,4.0669,0.2376,0.6207,0.4418,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.3145,13.2849,3.6449,18.4203,-0.4753,-0.9651,5.3493,2.3129,11.8339,-2.2816,1.0529,6.858,2.6188,15.7147,-0.243,3.9291,12.1934,3.4919,16.2253,0.0029,-0.3259,0.2987,0.08,-0.9166,-0.2456,0.268,1.5759,1.3918,1.0438,0.8832,0.6623,0.75,2.4835,1.9371,1.0895,0.78,0.4387,0.5624,0.7213,1.9315,-123.8701,2.678,-171.7412,-64.1315,3.4624,0.9876,0.7673,0.2852,0.2216,0.7769,1.5566,1.1722,1.1353,0.753,0.7294,0.9685,0.0052,5.7219,0.3877,0.5248,0.4934,0.1105,-0.2085,0.7455,1.3118,3.5275,1.8782,7.1638,-0.041,0.8099,2.0223,1.4221,6.5742,-0.1514,1.2508,2.4292,1.5586,4.9229,-0.0519,1.6197,1.0488,0.6475,1.3207,1.205,0.9124,1.7443,1.4521,0.8325,0.3263,1.1622,3.5618,1.2052,1.4704,1.22,1.0897,1.4552,1.3354,0.0071,3.6235,0.3581,0.4779,0.1113,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.7214,6.4251,2.5348,16.2998,-0.4285,-0.8377,4.2059,2.0508,9.6086,-1.5766,0.1534,6.7141,2.5912,14.4645,-1.007,3.6954,4.9351,2.2215,12.599,0.004,-0.8611,4.7023,0.1952,-5.4606,-0.2267,0.0415,1.236,0.9782,1.141,0.7915,0.9232,1.1664,1.5277,0.957,1.3019,0.6264,0.8522,1.3605,0.8316,0.6737,-97.0766,0.8101,-116.7286,-144.0899,3.0597,1.5832,0.902,0.5174,0.2948,0.5697,1.6964,1.1269,1.2937,0.6643,0.7626,1.1481,0.004,5.4931,0.4236,0.5905,0.4652,0.0966,-0.0488,0.1963,0.6265,1.2376,1.1125,5.6963,-0.3598,-0.3448,1.0292,1.0145,6.0583,-1.3864,1.0768,2.6505,1.628,6.7419,-0.614,-1.8171,0.5818,-0.3202,1.0966,0.6833,0.6231,1.2025,0.4669,0.3883,0.4282,0.5876,1.3723,1.6501,1.0028,0.6077,0.9402,0.8449,0.8986,0.0046,3.249,-0.3917,0.1775,-0.2116,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1631,0.8202,0.9057,5.1251,-0.835,0.2654,1.0692,1.034,4.0959,-0.4669,0.4763,0.8501,0.922,5.5876,-0.6764,1.5717,0.5933,0.7702,4.4164,0.0497,-0.6146,-0.3425,-0.1038,0.5573,0.1689,0.303,0.8759,0.9823,1.1758,1.1215,1.3425,1.197,0.7672,0.9649,1.3826,1.2577,1.8022,1.4329,1.7888,1.0344,-10.0969,0.5782,-5.6445,-9.7614,1.0003,0.838,0.601,0.8377,0.6008,0.7172,1.2513,0.9172,1.1605,0.733,0.9274,1.2652,0.002,2.3347,-0.1804,-0.166,-0.0947,0.0633,0.5295,0.5218,-0.724,0.4697,0.6853,2.494,-5.56,-0.414,0.3235,0.5688,2.7985,-2.9532,0.0732,0.0481,0.2194,1.0126,-0.5197,1.7488,-9.8953,-5.6584,1.205,3.1242,2.5928,1.452,9.7608,6.7224,1.0111,6.1044,6.0371,0.5371,0.5706,1.0625,0.8912,2.4631,2.7637,0.0029,1.468,0.8521,-0.1356,-0.1871,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.2537,0.5281,0.7267,3.3664,-0.4613,-0.2844,0.2404,0.4903,2.1332,-0.9371,-0.038,0.2743,0.5238,2.0837,-0.4392,0.993,0.2034,0.451,2.1481,0.1177,-0.8922,-6.6754,0.2555,7.4816,-0.2864,-0.0383,1.4823,1.3875,1.6113,0.936,1.087,1.1613,2.1972,1.9252,2.5962,0.8762,1.1816,1.3486,1.0298,1.6712,-3.708,1.6229,-3.6008,-2.2187,2.0919,1.5912,0.9462,0.7607,0.4523,0.5946,1.5781,1.6156,1.5672,1.0238,0.9931,0.97,0.0013,1.4977,-0.3365,-0.2034,0.5182,0.3891,0.2478,0.4242,-0.2962,0.0323,0.1798,0.8641,-5.9776,-0.1116,0.0272,0.1651,0.8054,-1.9252,0.0423,0.0264,0.1624,0.7968,-0.5516,2.655,-7.0084,-2.6397,1.0895,1.1076,1.0166,1.1869,1.2267,1.0335,1.3966,2.6133,1.8712,0.4498,0.2411,0.5361,1.0729,1.0845,1.0107,0.0011,0.5733,0.5006,0.3741,0.0431,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.2459,1.0573,1.0283,6.1274,-0.7114,0.2189,0.5187,0.7202,3.1489,-0.4436,0.3357,0.2506,0.5006,3.0127,-0.7398,1.206,0.5932,0.7702,3.4734,0.0573,-1.1231,-0.7325,-0.2039,0.6522,0.1815,0.2783,1.4278,2.0541,1.3351,1.4387,0.9351,0.6499,2.0385,4.2194,1.7824,2.0698,0.8743,0.4224,2.6322,1.9882,-12.0536,0.7553,-4.5794,-6.0627,1.6415,2.0676,0.9717,1.2596,0.592,0.47,1.9459,2.0338,1.7641,1.0452,0.9066,0.8674,0.0017,1.8248,-0.187,-0.2403,0.0107,0.2311,0.7074,0.4023,-0.4968,0.1825,0.4272,1.5135,-7.8594,-0.3148,0.1218,0.3491,1.6908,-1.459,0.0153,0.0379,0.1946,0.9314,-0.6711,1.5781,-32.5138,-20.6033,1.2239,2.1954,1.7938,1.4979,4.8196,3.2176,1.3384,3.5895,2.682,0.2485,0.3065,1.2337,0.8951,1.625,1.8154,0.0021,1.0589,0.7481,0.1663,0.263,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
