@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.1755,2.6502,1.628,10.6184,-1.3434,0.3869,2.5064,1.5832,9.0843,-0.6642,-0.8176,3.7436,1.9348,9.8784,-4.1566,2.3747,4.1099,2.0273,9.5543,0.0104,0.4535,-0.2146,0.0739,-0.4732,0.1629,-0.3443,1.0283,0.8414,0.803,0.8182,0.7809,0.9544,1.0574,0.7079,0.6448,0.6695,0.6098,0.9109,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0024,3.4581,0.4277,0.2058,-0.0184,-0.3264,0.4179,-0.6774,0.4005,0.532,0.7294,3.4447,-0.4012,-0.2829,0.3433,0.5859,2.9523,-2.9289,-0.0199,0.4577,0.6765,3.2866,-1.0156,-1.4156,-20.1091,14.2053,1.2449,1.0781,0.866,1.5497,1.1623,0.75,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0013,1.2023,-0.2294,0.0922,0.504,GIACCA
0.2643,3.0891,1.7576,9.5228,-1.1855,0.4189,2.3818,1.5433,7.8176,-0.8486,-0.8691,2.3972,1.5483,9.5627,-4.3562,2.4561,2.8362,1.6841,7.7766,0.0046,0.631,-0.3041,0.1076,-0.482,0.1706,-0.3539,1.1388,1.1352,1.0436,0.9968,0.9164,0.9194,1.297,1.2886,1.0892,0.9936,0.8398,0.8452,1.4394,0.6642,-143.68,0.4614,-99.8168,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2181,0.9958,1.2246,0.8175,1.0053,1.2297,0.0026,3.6052,0.3478,0.1907,-0.0564,-0.2354,0.3008,-0.6433,0.3606,0.3427,0.5854,3.4789,-0.3534,-0.3283,0.4553,0.6748,3.7096,-1.6201,-0.0974,0.5774,0.7599,4.4006,-1.4825,-1.0983,-3.7026,3.3712,0.8676,0.7704,0.888,0.7527,0.5935,0.7886,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0013,1.2629,0.1705,0.1639,0.5847,GIACCA
0.0745,4.5329,2.1291,14.7356,-1.4819,0.1825,2.074,1.4402,7.5285,-1.0699,-0.7319,4.1446,2.0358,17.3692,-0.9013,2.4639,5.2551,2.2924,9.729,0.0046,0.4086,-0.1019,0.0303,-0.2493,0.0741,-0.297,1.4784,1.0458,0.9288,0.7074,0.6282,0.8881,2.1856,1.0937,0.8626,0.5004,0.3947,0.7887,2.2609,1.0685,-196.3838,0.4726,-86.8599,-183.7862,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5146,0.4334,0.7738,1.7853,0.002,3.5644,0.3868,0.1777,-0.1948,-0.118,0.1866,-0.5855,0.3396,0.4396,0.663,3.8719,-0.5038,-0.3112,0.6186,0.7865,5.2306,-1.78,-0.0449,0.6304,0.794,5.8981,-1.2162,-1.0911,-7.5645,6.9328,0.843,0.8351,0.9906,0.7106,0.6973,0.9813,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0012,1.2208,-0.1024,0.1235,0.6683,GIACCA
0.1755,2.6502,1.628,10.6184,-1.3434,0.3869,2.5064,1.5832,9.0843,-0.6642,-0.8176,3.7436,1.9348,9.8784,-4.1566,2.3747,4.1099,2.0273,9.5543,0.0104,0.4535,-0.2146,0.0739,-0.4732,0.1629,-0.3443,1.0283,0.8414,0.803,0.8182,0.7809,0.9544,1.0574,0.7079,0.6448,0.6695,0.6098,0.9109,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0024,3.4581,0.4277,0.2058,-0.0184,-0.3264,0.4179,-0.6774,0.4005,0.532,0.7294,3.4447,-0.4012,-0.2829,0.3433,0.5859,2.9523,-2.9289,-0.0199,0.4577,0.6765,3.2866,-1.0156,-1.4156,-20.1091,14.2053,1.2449,1.0781,0.866,1.5497,1.1623,0.75,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0013,1.2023,-0.2294,0.0922,0.504,GIACCA
0.2643,3.0891,1.7576,9.5228,-1.1855,0.4189,2.3818,1.5433,7.8176,-0.8486,-0.8691,2.3972,1.5483,9.5627,-4.3562,2.4561,2.8362,1.6841,7.7766,0.0046,0.631,-0.3041,0.1076,-0.482,0.1706,-0.3539,1.1388,1.1352,1.0436,0.9968,0.9164,0.9194,1.297,1.2886,1.0892,0.9936,0.8398,0.8452,1.4394,0.6642,-143.68,0.4614,-99.8168,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2181,0.9958,1.2246,0.8175,1.0053,1.2297,0.0026,3.6052,0.3478,0.1907,-0.0564,-0.2354,0.3008,-0.6433,0.3606,0.3427,0.5854,3.4789,-0.3534,-0.3283,0.4553,0.6748,3.7096,-1.6201,-0.0974,0.5774,0.7599,4.4006,-1.4825,-1.0983,-3.7026,3.3712,0.8676,0.7704,0.888,0.7527,0.5935,0.7886,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0013,1.2629,0.1705,0.1639,0.5847,GIACCA
0.0745,4.5329,2.1291,14.7356,-1.4819,0.1825,2.074,1.4402,7.5285,-1.0699,-0.7319,4.1446,2.0358,17.3692,-0.9013,2.4639,5.2551,2.2924,9.729,0.0046,0.4086,-0.1019,0.0303,-0.2493,0.0741,-0.297,1.4784,1.0458,0.9288,0.7074,0.6282,0.8881,2.1856,1.0937,0.8626,0.5004,0.3947,0.7887,2.2609,1.0685,-196.3838,0.4726,-86.8599,-183.7862,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5146,0.4334,0.7738,1.7853,0.002,3.5644,0.3868,0.1777,-0.1948,-0.118,0.1866,-0.5855,0.3396,0.4396,0.663,3.8719,-0.5038,-0.3112,0.6186,0.7865,5.2306,-1.78,-0.0449,0.6304,0.794,5.8981,-1.2162,-1.0911,-7.5645,6.9328,0.843,0.8351,0.9906,0.7106,0.6973,0.9813,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0012,1.2208,-0.1024,0.1235,0.6683,GIACCA
-0.6061,8.9594,2.9932,15.4989,-1.1058,0.4283,7.3267,2.7068,11.1987,-0.817,-1.3616,12.0883,3.4768,20.7139,-2.3753,5.0501,5.2759,2.2969,15.0227,0.037,-1.4151,0.4451,-0.12,-0.3145,0.0848,-0.2696,1.1058,0.8609,1.3031,0.7785,1.1784,1.5137,1.2228,0.7412,1.6982,0.6061,1.3887,2.2912,1.6164,0.5583,-14.096,0.3454,-8.7208,-25.2463,1.1941,1.1993,0.4718,1.0043,0.3951,0.3934,1.384,0.7482,1.0317,0.5406,0.7455,1.3788,0.0041,7.4611,0.3139,0.0339,0.0532,0.4014,-0.0299,-0.6182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.7954,7.0744,2.6598,14.4404,-0.6788,0.4293,2.2919,1.5139,8.4895,-0.5898,-1.1919,6.6793,2.5844,22.0165,-2.3772,3.6891,4.6735,2.1618,16.2101,0.0168,-1.8527,0.6673,-0.2156,-0.3602,0.1164,-0.3231,1.7569,1.0292,1.2303,0.5858,0.7003,1.1955,3.0867,1.0592,1.5137,0.3431,0.4904,1.4292,1.8539,0.3768,-21.0318,0.2032,-11.3446,-55.821,1.6108,1.3194,0.5217,0.8191,0.3239,0.3954,1.701,0.6559,0.8908,0.3856,0.5237,1.3582,0.0039,5.6038,0.1809,0.0659,-0.0519,-0.1725,0.3125,-0.5939,0.4685,1.1503,1.0725,5.8511,-0.808,0.5636,1.3108,1.1449,6.8797,-0.4557,0.2093,1.1369,1.0662,6.743,-0.3937,0.8312,2.2383,2.6929,0.9368,1.0059,1.0737,0.8776,1.0118,1.1529,1.2142,1.3728,1.1307,0.6848,0.6689,0.9768,0.8505,0.8677,1.0203,0.002,2.574,-0.1216,0.4631,-0.3283,GIACCA
0.0455,0.0162,0.1274,0.7915,-1.032,-0.0604,0.0168,0.1294,0.6098,-1.8735,-0.0127,0.0096,0.098,0.7247,-1.2967,0.1915,0.0118,0.1086,0.5268,0.0236,-0.7544,-3.5831,0.2378,4.7494,-0.3153,-0.0664,0.9841,1.3,1.173,1.3211,1.192,0.9023,0.9684,1.6901,1.3759,1.7452,1.4208,0.8141,1.011,0.9825,-31.5045,0.9718,-31.1604,-32.0662,1.8355,1.2344,0.7219,0.6726,0.3933,0.5848,1.2979,1.0922,1.5025,0.8415,1.1576,1.3757,0.0002,0.2948,-0.4119,-0.379,0.3334,-0.1834,-0.5255,-0.0649,0.0054,0.0007,0.0261,0.1869,-0.2595,0.0283,0.0007,0.026,0.1826,-0.2504,0.0126,0.0012,0.0346,0.22,-0.3752,0.1916,0.4313,2.2513,1.0036,0.7535,0.7508,1.0073,0.5678,0.5637,1.053,0.6416,0.6093,1.016,0.9275,0.9129,1.0234,0.8495,0.8301,0.0001,0.077,0.7161,0.5184,0.5564,GIACCA
-0.0335,0.029,0.1703,1.0258,-1.0789,0.0456,0.0242,0.1556,0.8076,-0.5341,0.0434,0.032,0.1788,0.9544,-0.9346,0.2663,0.0194,0.1393,0.7591,0.0226,-0.7341,-0.7712,-0.1257,1.0505,0.1712,0.163,1.0944,0.9524,1.223,0.8702,1.1175,1.2841,1.1978,0.907,1.4957,0.7572,1.2487,1.649,1.8935,1.1547,-30.3854,0.6098,-16.0473,-26.3141,0.9373,1.0003,0.6354,1.0672,0.6779,0.6352,1.2702,1.0749,1.3514,0.8463,1.0639,1.2572,0.0002,0.4037,-0.0488,-0.2417,-0.0774,-0.4763,0.4853,-0.1437,-0.0732,0.0136,0.1168,0.5746,-6.9184,-0.0103,0.0066,0.0814,0.4112,-2.6063,-0.0213,0.0056,0.0751,0.4742,-1.291,7.09,3.4425,0.4855,1.4341,1.5554,1.0846,2.0567,2.4193,1.1763,1.6894,1.8787,1.1121,0.6364,0.3506,0.5509,1.3974,1.2117,0.8671,0.0002,0.198,0.6228,0.5837,0.8337,GIACCA
-0.7787,4.1068,2.0265,11.467,-3.6567,-0.1782,2.688,1.6395,9.8699,-1.2988,-0.3093,1.2115,1.1007,9.0958,-1.9788,1.8412,5.35,2.313,10.6976,0.0017,4.3699,2.5178,-0.4229,0.5762,-0.0968,-0.168,1.2361,1.8411,0.8761,1.4895,0.7088,0.4759,1.5278,3.3897,0.7676,2.2186,0.5024,0.2265,1.6147,1.4902,-481.1149,0.9229,-297.9511,-322.8445,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.1618,1.2607,1.0719,1.0851,0.9226,0.8503,0.0023,2.7379,0.2144,0.5834,-0.7606,-0.1622,0.0273,-0.618,0.2416,0.5422,0.7363,4.1165,-0.124,0.4247,0.8281,0.91,3.9168,-0.1329,-0.6897,1.9861,1.4093,5.7401,-28.2383,0.5688,-0.3503,-0.6159,0.8092,0.5225,0.6457,0.6547,0.273,0.4169,0.9879,0.0819,0.0829,1.0594,18.6558,17.6102,1.051,0.7172,0.6824,0.0022,1.4519,0.518,-0.8317,-0.7244,GIACCA
