@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.1522,0.0097,0.0985,0.4919,-0.3848,6.2239,0.0431,0.2077,0.973,0.8553,9.6302,0.0042,0.0651,0.3515,0.9641,11.4693,0.0148,0.1218,0.5263,0.9552,0.0244,0.0158,0.0133,0.6463,0.5427,0.8397,0.4741,1.5124,0.8083,3.19,1.7048,0.5344,0.2248,2.2873,0.6533,10.1758,2.9063,0.2856,-0.0238,-0.0145,-0.0122,0.6093,0.5121,0.8405,0.0528,0.0363,0.0302,0.6868,0.5719,0.8327,0.5056,1.3995,0.9346,2.7682,1.8486,0.6678,0.0573,16.0141,-0.376,0.0951,-0.2967,-0.0652,0.8928,0.3877,38.112,0.0481,0.2193,0.63,0.9836,-15.5777,0.158,0.3974,16.163,?,15.2676,0.0197,0.1404,0.311,0.9799,-2.4466,2.4963,-1.0203,0.5518,1.5622,2.831,0.3045,2.4403,8.0143,-2.3389,2.4905,-1.0648,0,2.4811,0,0.039,2.0257,51.9711,0.2196,68.9572,0.8858,-0.7791,-0.7652,PANTALONI
0.0466,5.5762,2.3614,17.1996,-1.6606,7.9447,10.2087,3.1951,18.5993,-0.4704,9.5177,8.154,2.8555,17.8132,0.0535,13.1293,5.268,2.2952,17.5748,0.0818,0.0059,0.0049,0.0035,0.8347,0.6051,0.7249,0.7391,0.827,1.0288,1.1189,1.3921,1.2441,0.5462,0.6839,1.0585,1.252,1.9379,1.5478,1.804,-10.6591,-6.8579,-5.9084,-3.8014,0.6434,0.5111,0.3435,0.3378,0.6721,0.6609,0.9833,0.9247,0.9656,0.9786,1.0441,1.0583,1.0136,0.0617,19.1855,0.4959,-0.1488,-0.0155,0.1504,0.4396,0.8566,-23.5968,38.9193,6.2385,41.687,?,-18.4172,66.3761,8.1472,42.45,-2.9588,3.4626,212.0184,14.5609,55.346,-0.1064,1.2812,-6.8147,-5.3189,0.7657,0.4284,0.5595,0.5863,0.1836,0.3131,1.3139,7.833,5.9615,0,0,0.2144,0.982,0.7532,0.767,0.1499,52.2206,-0.679,-0.9219,0.4734,PANTALONI
0.131,16.7908,4.0977,22.6667,-1.0952,-11.5773,32.1518,5.6703,31.1499,-11.3555,9.921,20.764,4.5568,24.2536,-0.0378,16.0888,43.3337,6.5828,34.3104,0.0642,-0.0113,0.0132,0.0081,-1.1669,-0.7196,0.6166,0.7227,0.8992,0.6225,1.2444,0.8614,0.6922,0.5222,0.8086,0.3875,1.5484,0.742,0.4792,0.4139,13.4029,-5.0354,32.3855,-12.1671,-0.3757,4.2911,0.4629,0.2951,0.1079,0.0688,0.6374,0.7277,0.9346,0.6606,1.2843,0.9079,0.7069,0.0794,24.292,0.0283,-0.3791,-0.1691,-0.8662,-0.9478,0.9496,20.7355,256.0716,16.0022,55.7983,-0.4904,25.6019,177.3116,13.3158,51.5396,-0.3338,-16.1915,211.3344,14.5373,45.2988,-40.9901,0.8099,-1.2806,-1.5812,1.2017,1.1008,0.916,1.4442,1.2117,0.839,1.4232,0.4152,0.2917,0.9689,34.7044,35.8175,1.0826,1.2318,1.1378,0.1912,67.8372,0.4989,0.8348,0.7274,PANTALONI
-0.6604,8.7708,2.9616,16.3745,-2.3103,-10.2745,18.8523,4.3419,26.366,-7.5334,10.201,8.754,2.9587,19.9502,0.0452,15.0422,20.1709,4.4912,28.2005,0.107,0.0643,-0.0647,-0.0439,-1.0072,-0.683,0.6782,0.6821,1.001,0.6594,1.4675,0.9668,0.6588,0.4652,1.0019,0.4348,2.1536,0.9346,0.434,0.491,-12.1052,-3.3805,-24.6559,-6.8853,0.2793,1.601,0.2367,0.1566,0.1479,0.0978,0.6616,0.621,0.8208,0.5806,1.3216,0.9349,0.7074,0.0759,22.3343,-0.007,-0.6212,-0.4542,-0.701,-0.8592,0.9501,20.4646,116.3021,10.7843,46.4371,-0.5,34.2511,15.1517,3.8925,25.8606,0.3586,-12.9841,92.639,9.6249,37.9196,?,0.5975,-1.5761,-2.6379,2.7705,1.1205,0.4044,7.6758,1.2554,0.1636,-1.0705,0.4082,-0.3813,0.7678,0,0,1.7957,1.2246,0.682,0.2197,69.5827,0.5401,0.6979,0.8244,PANTALONI
-0.4077,5.0976,2.2578,16.9242,-2.0609,-1.3032,39.3129,6.27,31.3653,-3.4182,9.4891,16.9204,4.1134,22.7853,0.0554,11.2178,27.3998,5.2345,24.7051,0.1609,0.3128,-0.043,-0.0363,-0.1373,-0.1162,0.8459,0.3601,0.5489,0.4313,1.5243,1.1978,0.7858,0.1297,0.3013,0.186,2.3234,1.4348,0.6175,0.4696,-8.5293,-2.4048,-18.1637,-5.1212,0.2819,0.7789,0.2292,0.1878,0.2943,0.2411,0.8192,0.5396,0.7428,0.685,1.3766,1.2696,0.9223,0.0492,14.4982,0.4862,-0.4136,-0.5314,0.0249,-0.6745,0.6641,-8.5328,73.7082,8.5853,30.2399,?,-6.4427,51.8312,7.1994,37.4985,-0.4535,-36.1627,75.8964,8.7119,41.0995,?,1.3244,0.236,0.1782,1.1925,0.9855,0.8264,1.4221,0.9712,0.6829,2.5848,0.7358,0.2846,0,1,0,0.8064,0.7358,0.9124,0.1934,53.767,-0.7382,-0.9159,0.9332,PANTALONI
0.6985,7.0252,2.6505,15.7928,-0.7004,5.1698,115.7574,10.7591,50.7977,-2.2625,9.6461,16.2515,4.0313,21.9412,0.0387,14.3949,52.0844,7.217,39.3237,0.0536,0.1351,0.0724,0.0485,0.536,0.3591,0.6701,0.2464,0.6575,0.3673,2.6689,1.4908,0.5586,0.0607,0.4323,0.1349,7.1229,2.2225,0.312,0.1847,-7.3743,-2.9211,-39.9334,-15.8182,0.3961,0.5965,0.4069,0.2235,0.6822,0.3747,0.5493,0.3109,0.7198,0.4016,2.3152,1.2918,0.558,0.0568,21.6655,-0.5621,0.109,0.1543,-0.3692,-0.5574,0.9438,9.3492,93.8111,9.6856,35.939,-1.1392,-27.8958,31.0413,5.5715,31.6177,-104.7194,-16.1129,16.0458,4.0057,23.3398,?,-0.3351,-0.5802,1.7313,1.7384,2.4179,1.3909,3.0221,5.8464,1.9345,0.6111,0.82,1.3419,56.1735,0,0,1.1367,1.5398,1.3547,0.1738,56.7841,-0.8691,0.7957,-0.4814,PANTALONI
-0.455,10.3281,3.2137,22.4492,-2.1194,0.5661,39.4731,6.2828,31.2746,-2.4772,10.0596,30.341,5.5083,30.2799,0.0017,12.0005,37.8528,6.1525,32.8474,0.0449,-0.8038,-0.0452,-0.0379,0.0563,0.0472,0.8383,0.5115,0.5834,0.5223,1.1406,1.0212,0.8953,0.2616,0.3404,0.2728,1.301,1.0428,0.8016,0.6846,-294.8051,-9.8774,-430.6426,-14.4286,0.0335,0.8001,0.2373,0.2093,0.2965,0.2615,0.882,0.7178,0.7414,0.6834,1.0328,0.9521,0.9218,0.052,16.639,0.6645,-0.338,-0.5457,0.1014,-0.3587,0.8562,-10.1925,31.6288,5.624,26.5198,?,-9.2199,74.7603,8.6464,42.5385,-0.4926,-25.4767,49.5429,7.0387,29.4586,?,1.1055,0.4001,0.3619,0.6504,0.799,1.2284,0.4231,0.6384,1.509,1.8889,0.9002,0.4766,0,1,0,0.6234,0.9002,1.444,0.1492,47.842,-0.5393,-0.81,0.9102,PANTALONI
0.2425,12.2472,3.4996,19.4996,-0.6248,3.0639,77.6218,8.8103,29.6773,-1.1621,9.7085,15.4378,3.9291,20.0046,0.0504,13.6677,22.201,4.7118,25.2354,0.0801,0.0792,0.025,0.0177,0.3156,0.2242,0.7103,0.3972,0.8907,0.7427,2.2423,1.8698,0.8339,0.1578,0.7933,0.5516,5.028,3.4963,0.6954,0.4701,-7.0565,-3.4111,-15.0114,-7.2565,0.4834,0.8743,0.5697,0.4375,0.6516,0.5003,0.7679,0.6571,0.9748,0.7727,1.4835,1.176,0.7927,0.0522,20.7432,-0.3305,0.4597,0.5719,-0.3365,-0.4164,0.9554,-14.4623,106.8998,10.3392,39.299,?,-24.2099,453.1786,21.288,72.0581,-1.0565,-24.4872,41.7129,6.4586,30.2399,?,0.5974,0.5906,0.9887,0.4857,1.6009,3.2961,0.2359,2.5627,10.8642,1.0616,1.2996,1.2242,0,1,0,0.5454,1.2996,2.3829,0.1915,70.2601,-0.549,-0.9687,0.6827,PANTALONI
0.0975,10.6663,3.2659,22.0728,-1.1952,-1.8154,41.1323,6.4134,35.4662,-5.5995,10.4959,24.6134,4.9612,27.9743,0.0504,11.8856,48.615,6.9724,40.1927,0.0358,-0.0537,0.0093,0.0082,-0.173,-0.1527,0.8831,0.5092,0.6583,0.4684,1.2927,0.9198,0.7115,0.2593,0.4334,0.2194,1.6711,0.8461,0.5063,0.3994,-8.0933,-8.0516,-20.2652,-20.1608,0.9948,1.871,0.3413,0.2412,0.1824,0.1289,0.7067,0.6224,0.789,0.5492,1.2678,0.8824,0.696,0.0549,15.8811,-0.1098,-0.2758,-0.0582,-0.7086,-0.884,0.9364,13.7606,121.1992,11.0091,43.625,-1.059,21.0013,36.4844,6.0402,31.3125,0.1827,-61.8454,2.1367,1.4617,65.1875,?,0.6552,-0.2225,-0.3396,1.8226,7.5315,4.1322,3.3219,56.723,17.0752,-3.2054,0.3442,-0.1074,0.553,0,0,1.3932,0.6692,0.4803,0.3441,99.9398,0.3189,0.4637,0.8443,PANTALONI
-0.659,6.7897,2.6057,15.2216,-1.1641,3.6246,81.1655,9.0092,30.0193,-1.812,9.7069,9.5615,3.0922,16.6545,0.1943,13.724,16.9652,4.1189,24.1338,0.1506,-0.1818,-0.0679,-0.048,0.3734,0.2641,0.7073,0.2892,0.8427,0.6326,2.9136,2.1873,0.7507,0.0837,0.7101,0.4002,8.4888,4.7842,0.5636,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6589,0.3403,0.2476,0.5164,0.3757,0.7276,0.5071,0.914,0.6307,1.8025,1.2439,0.6901,0.0519,20.6449,0.2568,0.2348,0.0006,-0.3785,-0.5533,0.9234,-20.1731,93.4698,9.668,44.9466,?,-25.8666,351.132,18.7385,64.8419,-1.5554,-18.2634,205.8508,14.3475,53.9962,-1.5173,0.7799,1.1046,1.4163,0.5159,0.6738,1.306,0.2662,0.4541,1.7058,1.1388,1.381,1.2127,0,0,1.183,0.6932,0.8324,1.2009,0.1877,72.3256,-0.8785,-0.5818,0.8036,PANTALONI
0.1558,3.6314,1.9056,9.7366,-1.1153,-2.2626,66.0344,8.1262,25.7697,-3.0806,9.7539,3.6229,1.9034,8.1441,0.4352,12.412,19.511,4.4171,17.1531,0.2838,-0.0689,0.016,0.0126,-0.232,-0.1823,0.7858,0.2345,1.0012,0.4314,4.2693,1.8397,0.4309,0.055,1.0023,0.1861,18.227,3.3845,0.1857,0.2639,-0.8181,-0.7552,-3.1002,-2.862,0.9232,0.7289,0.3192,0.1922,0.438,0.2637,0.602,0.3778,1.1955,0.5676,3.1642,1.5023,0.4748,0.0498,17.8028,0.4686,-0.32,-0.5794,-0.6146,-0.8842,0.8561,2.1792,646.9474,25.4352,73.2,-1.6859,2.217,438.8166,20.948,54.5062,-0.3932,-25.94,177.5422,13.3245,45.2838,-27.4156,0.983,-0.084,-0.0855,1.2142,1.9089,1.5721,1.4743,3.6439,2.4716,2.9867,1.0516,0.3521,0.6966,17.1015,24.5494,1.343,1.6165,1.2037,0.13,67.0841,-0.3674,-0.6508,0.7532,PANTALONI
0.4743,0.0597,0.2444,1.3788,-0.1756,-7.2228,0.4954,0.7039,9.7105,?,9.6776,0.0566,0.238,1.6424,0.8436,12.0984,0.2902,0.5387,3.4739,0.7545,-0.0657,0.049,0.0392,-0.7463,-0.597,0.7999,0.3473,1.027,0.4537,2.9575,1.3066,0.4418,0.1206,1.0547,0.2059,8.7467,1.7072,0.1952,0.0212,-0.0233,-0.0193,-1.0964,-0.9095,0.8295,0,0.1117,0.0829,0,0,0.742,0.142,0.8395,0.3969,5.9123,2.7953,0.4728,0.0601,17.3795,-0.2141,-0.125,0.1537,-0.4507,-0.9502,0.7029,-8.0017,1.6852,1.2981,12.2117,?,38.6358,2.0885,1.4452,4.6367,0.8847,11.3268,11.327,3.3656,9.9195,0.4304,-0.2071,-0.7064,3.411,0.8983,0.3857,0.4294,0.8069,0.1488,0.1844,-0.3432,-1.6291,4.7471,0,0,2.3095,2.6337,1.2311,0.4674,0.2042,57.9643,0.8777,-0.8981,-0.9699,PANTALONI
0.0603,3.6391,1.9076,16.6026,-1.364,-6.477,9.4066,3.067,22.8996,-21.5573,9.485,2.8074,1.6755,15.2621,0.1419,11.8727,6.8143,2.6104,19.031,0.2182,-0.0093,0.0064,0.0051,-0.6829,-0.5455,0.7989,0.622,1.1385,0.7308,1.8305,1.1749,0.6419,0.3869,1.2963,0.534,3.3507,1.3804,0.412,0.4377,-3.7961,-1.8033,-8.6722,-4.1196,0.475,6.9182,0.3949,0.2885,0.0571,0.0417,0.7306,0.725,1.0878,0.8724,1.5004,1.2033,0.802,0.0583,17.0034,0.2961,0.2954,-0.091,-0.1445,-0.8297,0.5883,-17.8924,43.078,6.5634,32.3914,?,53.9757,36.9335,6.0773,19.4702,0.6781,1.6754,120.0818,10.9582,33.3542,-0.7169,-0.3315,-10.6795,32.2166,1.08,0.5989,0.5546,1.1664,0.3587,0.3076,-0.7898,2.3258,-2.9447,0,0,3.1131,1.6636,0.9711,0.5837,0.2888,82.192,0.9279,-0.5654,-0.7409,PANTALONI
-0.1763,18.5129,4.3027,27.1271,-1.5419,4.7387,52.9426,7.2762,34.9387,-1.5068,9.6572,22.9275,4.7883,29.2765,-0.245,13.6678,23.3225,4.8293,23.169,0.1509,-0.0372,-0.0183,-0.0129,0.4907,0.3467,0.7066,0.5913,0.8986,0.8909,1.5196,1.5067,0.9915,0.3497,0.8075,0.7938,2.3091,2.27,0.9831,0.7835,2.8564,-3.9978,3.6456,-5.1022,-1.3996,0.7657,0.4538,0.3911,0.5927,0.5108,0.8619,0.7764,0.9266,1.1708,1.1934,1.508,1.2636,0.0555,20.3609,0.599,0.1328,-0.2353,0.139,-0.2408,0.7149,-17.5785,229.7226,15.1566,49.2172,?,-30.8729,432.2856,20.7915,70.9503,-1.7026,-19.5544,87.0528,9.3302,35.405,-3.8471,0.5694,0.899,1.5788,0.729,1.6245,2.2284,0.5314,2.6389,4.9658,1.1011,1.7515,1.5906,0,0,3.5941,0.6937,1.3901,2.004,0.209,73.6202,-0.8837,-0.77,0.9134,PANTALONI
0.1995,0.5354,0.7317,5.0624,-0.7401,0.7039,6.392,2.5282,14.9028,-1.1613,9.9893,2.8322,1.6829,12.1246,0.3413,10.3412,3.1412,1.7723,11.8839,0.3573,0.2834,0.02,0.0193,0.0705,0.0681,0.966,0.2894,0.4348,0.4129,1.5023,1.4265,0.9496,0.0838,0.1891,0.1705,2.2569,2.0349,0.9017,0.2689,-0.3427,-0.3259,-1.2747,-1.2118,0.9507,0.4219,0.1581,0.1573,0.3746,0.3729,0.9954,0.3397,0.4175,0.426,1.2291,1.254,1.0203,0.0527,12.5495,-0.2551,-0.0047,0.064,0.2753,0.2898,0.9575,5.3288,103.9794,10.197,39.3585,-2.1844,-0.4556,12.3056,3.5079,17.3386,-5.0217,-32.1895,4.8895,2.2112,33.5999,?,-11.6973,-0.1655,0.0142,2.9068,4.6115,1.5864,8.4498,21.2661,2.5168,1.8672,0.8035,0.4303,4.2925,0,0,2.27,1.1714,0.516,0.1717,45.9267,0.6836,-0.6221,-0.4781,PANTALONI
-0.6137,3.3385,1.8272,9.5848,-0.8152,4.265,24.9996,5,23.1945,-0.8023,9.912,6.0278,2.4552,19.8061,0.0284,11.9122,9.2796,3.0462,19.2411,0.0778,-0.1439,-0.0619,-0.0515,0.4303,0.358,0.8321,0.3654,0.7442,0.5998,2.0365,1.6414,0.806,0.1335,0.5539,0.3598,4.1474,2.694,0.6496,0.4169,-7.4235,-2.6503,-17.8065,-6.3572,0.357,0.4103,0.259,0.2531,0.6313,0.6168,0.977,0.4132,0.4839,0.4981,1.1711,1.2055,1.0294,0.0581,17.4677,-0.1251,-0.3253,-0.4805,0.0063,0.0782,0.9299,-3.0702,168.0024,12.9616,48.4787,-3.8676,-26.6126,51.9998,7.2111,40.6784,-6.1376,-19.6663,23.1261,4.809,24.2996,?,0.1154,0.1561,1.3532,1.7974,2.6953,1.4995,3.2308,7.2646,2.2485,1.1012,1.5852,1.4395,1.7475,0,0,1.1918,1.995,1.674,0.1787,55.1084,-0.7689,-0.7037,0.426,PANTALONI
-0.1281,2.2644,1.5048,11.8478,-0.7888,4.0918,8.5521,2.9244,16.7714,-0.3661,9.9794,4.5197,2.126,25.3595,0.1463,11.2476,5.1749,2.2748,25.4211,0.1582,-0.0313,-0.0128,-0.0114,0.41,0.3638,0.8872,0.5146,0.7078,0.6615,1.3756,1.2855,0.9346,0.2648,0.501,0.4376,1.8922,1.6526,0.8734,1.1623,-1.2019,-1.0936,-1.034,-0.9408,0.9099,0.5395,0.223,0.2193,0.4133,0.4065,0.9837,0.7064,0.4672,0.4661,0.6613,0.6597,0.9976,0.0568,15.5339,0.1774,0.2565,0.3745,0.0733,0.2861,0.9469,-22.8772,75.2592,8.6752,38.6398,?,-14.8818,266.0596,16.3113,52.6199,-0.9446,-21.6978,22.2965,4.7219,26.9989,?,1.5373,1.0544,0.6859,0.5319,1.8372,3.4544,0.2829,3.3754,11.9328,1.5117,1.4312,0.9467,0,1,0,0.7343,1.4312,1.949,0.1835,65.6998,-0.8103,-0.9379,0.9087,PANTALONI
0.5209,2.788,1.6697,8.9669,-0.7653,-0.0936,22.2144,4.7132,30.5656,-0.9001,9.9299,13.3544,3.6544,22.8646,0.1138,10.9685,16.9323,4.1149,26.9301,0.1154,-5.5644,0.0525,0.0475,-0.0094,-0.0085,0.9053,0.3543,0.4569,0.4058,1.2897,1.1454,0.8881,0.1255,0.2088,0.1647,1.6635,1.3119,0.7887,0.2685,-1.3235,-1.1065,-4.9294,-4.121,0.836,0.3158,0.1969,0.1668,0.6235,0.5284,0.8475,0.2934,0.3922,0.333,1.3368,1.135,0.849,0.0532,14.7273,-0.5162,0.068,0.1958,-0.3107,-0.2907,0.9491,-18.89,256.3407,16.0106,47.0398,-13.7927,4.7808,84.9757,9.2182,42.4179,-1.0316,-27.8846,195.2996,13.975,42.4789,-12.113,-3.9512,0.6774,-0.1715,1.7368,1.1457,0.6596,3.0166,1.3126,0.4351,2.0363,1.1177,0.5489,0.1523,0.9816,6.4451,1.109,1.1074,0.9986,0.1819,56.7764,0.4793,-0.8859,-0.7617,PANTALONI
