@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.608,5.4526,2.3351,18.4729,-0.7248,2.6849,33.6814,5.8036,32.9701,-0.4682,10.2022,13.1049,3.6201,25.9763,0.0916,12.0251,19.2992,4.3931,25.9152,0.1137,-0.2264,-0.0596,-0.0506,0.2632,0.2233,0.8484,0.4024,0.645,0.5315,1.6032,1.3211,0.824,0.1619,0.4161,0.2825,2.5701,1.7452,0.679,0.7383,-2.9622,-2.3353,-4.0122,-3.1631,0.7884,0.4769,0.3745,0.3663,0.7853,0.768,0.978,0.5603,0.7111,0.7128,1.2692,1.2722,1.0024,0.0565,16.8779,0.3229,-0.1037,0.0462,0.0375,0.3971,0.8724,-32.6367,130.6563,11.4305,44.0399,?,-0.8733,527.8356,22.9747,63.9587,-1.0151,-2.5926,199.799,14.135,46.6782,-1.1028,37.3734,12.5886,0.3368,0.4975,0.8087,1.6254,0.2475,0.6539,2.6418,1.3669,1.799,1.3162,0,0,1.4298,0.6886,0.9435,1.3702,0.1751,64.5991,-0.6232,-0.7102,0.2533,PANTALONI
-0.4341,0.1625,0.4032,1.4211,-3.3965,11.1561,1.3914,1.1796,6.3094,0.5729,9.5658,0.9346,0.9667,5.5471,0.5713,14.7087,2.2916,1.5138,8.376,0.5736,-0.0389,-0.0454,-0.0295,1.1662,0.7585,0.6503,0.3418,0.417,0.2663,1.2202,0.7792,0.6386,0.1168,0.1739,0.0709,1.4888,0.6072,0.4078,-0.1297,-0.1485,-0.0974,1.145,0.7512,0.6561,0.0219,0.025,0.0165,1.1417,0.7521,0.6587,0.2252,0.2562,0.1697,1.1374,0.7533,0.6623,0.0795,21.1924,0.0422,-0.0165,0.0098,0.9757,0.9956,0.9919,-11.4826,1.7214,1.312,13.3194,?,-37.6686,0.4083,0.6389,38.6398,?,19.7317,3.0981,1.7601,5.0995,0.769,0.3048,-0.5819,-1.909,2.0534,0.7454,0.363,4.2166,0.5556,0.1318,0.3447,-0.7844,-2.2756,1,0,0,0.3447,2.6119,7.5772,0.2381,68.8829,0.7302,0.8617,0.8965,PANTALONI
0.2114,0.8103,0.9002,4.015,-0.3747,7.4161,2.6929,1.641,7.2564,0.3417,9.6199,1.0809,1.0397,5.5286,0.5797,12.2469,2.1817,1.4771,6.7881,0.5777,0.0285,0.022,0.0173,0.7709,0.6055,0.7855,0.5485,0.8658,0.6094,1.5784,1.111,0.7039,0.3009,0.7497,0.3714,2.4914,1.2343,0.4954,-0.2906,-0.1435,-0.1179,0.494,0.4057,0.8211,0.2649,0.222,0.1817,0.8381,0.6858,0.8183,0.5533,0.7262,0.5915,1.3125,1.069,0.8145,0.0657,17.7001,0.3268,-0.0995,0.2066,0.2816,0.8503,0.7406,-32.6191,10.547,3.2476,40.4999,?,-11.7232,10.4683,3.2355,15.1794,?,27.1455,7.1273,2.6697,11.5799,0.6186,2.7824,-1.2016,-0.4319,1.0038,1.2165,1.2119,1.0075,1.4798,1.4688,2.6681,-2.1567,-0.8083,1,0,0,2.6681,3.4974,1.3108,0.238,71.4878,-0.9355,0.8922,-0.7082,PANTALONI
-0.0048,0.0282,0.168,1.7504,-4.6226,6.4443,0.0507,0.2252,1.7887,0.7495,9.8616,0.0226,0.1503,1.0058,0.9043,11.7836,0.028,0.1674,0.7919,0.9356,-0.0007,-0.0005,-0.0004,0.6535,0.5469,0.8369,0.7461,1.1175,1.0034,1.4977,1.3448,0.8979,0.5567,1.2487,1.0068,2.2431,1.8086,0.8063,-0.2689,-0.1513,-0.125,0.5627,0.4649,0.8261,0.0436,0.0296,0.0253,0.679,0.5803,0.8547,0.9786,1.7402,2.2104,1.7783,2.2588,1.2702,0.0604,16.4153,0.1368,-0.4258,-0.2601,-0.0988,0.6406,0.7007,-30.7974,0.3383,0.5816,31.9794,?,-4.129,0.3651,0.6042,5.3986,?,31.1349,0.1671,0.4088,1.561,0.9511,7.4587,-0.9892,-0.1326,0.9626,1.4227,1.478,0.9265,2.024,2.1845,5.9237,-1.0534,-0.1778,1,0,0,5.9237,20.4868,3.4585,0.2256,66.0614,-0.7344,0.6787,-0.7058,PANTALONI
0.015,0.2076,0.4556,1.919,-0.9739,5.679,0.598,0.7733,3.2027,0.5522,9.8983,0.3164,0.5625,3.3504,0.7236,11.4457,0.3463,0.5885,2.6761,0.7948,0.0026,0.0015,0.0013,0.5737,0.4962,0.8648,0.5892,0.81,0.7742,1.3749,1.3141,0.9558,0.3471,0.6561,0.5994,1.8902,1.7269,0.9136,-0.2397,-0.1079,-0.0913,0.4502,0.3809,0.8462,0.1359,0.0802,0.0745,0.5899,0.5483,0.9294,0.5992,0.5727,0.7171,0.9559,1.1968,1.252,0.061,15.9618,0.009,-0.314,-0.2432,-0.0879,0.5784,0.76,-38.4724,1.7298,1.3152,39.7186,?,-0.3346,3.8592,1.9645,6.3583,-1.1636,15.7054,24.6671,4.9666,17.1005,0.3949,114.9747,-2.4496,-0.0213,0.6695,0.2648,0.3955,0.4482,0.0701,0.1565,11.6154,-3.5594,-0.3064,0,0,0.104,6.2467,2.3227,0.3718,0.2222,55.9748,0.5214,0.9131,0.7765,PANTALONI
0.0821,0.0177,0.1329,1.4241,-2.4262,4.0314,0.0922,0.3036,3.0596,0.5317,9.9701,0.0355,0.1883,1.9018,0.8358,10.7576,0.0817,0.2858,2.9685,0.7762,0.0204,0.0082,0.0076,0.4043,0.3747,0.9268,0.4378,0.7057,0.4651,1.6121,1.0623,0.659,0.1916,0.498,0.2163,2.5988,1.1286,0.4343,-0.2903,-0.1042,-0.098,0.3588,0.3375,0.9405,0.0636,0.0359,0.0313,0.5641,0.4926,0.8734,0.4655,0.7488,0.4797,1.6088,1.0307,0.6407,0.0566,14.1123,-0.851,-0.8633,-0.907,0.7846,0.9171,0.9663,-41.8868,0.0572,0.2392,42.659,?,-2.3269,0.2639,0.5137,3.2394,?,-9.4047,0.1503,0.3877,10.2585,?,18.0009,4.4538,0.2474,0.4656,0.6169,1.3249,0.2168,0.3805,1.7552,13.1686,4.1584,0.3158,1,1,1,13.1686,4.1584,0.3158,0.2263,53.6184,0.4271,-0.4689,-0.6,PANTALONI
0.1618,0.7098,0.8425,5.2167,-1.6333,0.2718,5.3672,2.3167,12.1694,-0.6885,10.139,3.8597,1.9646,12.4275,0.3299,10.423,4.1966,2.0486,13.57,0.3115,0.5953,0.016,0.0155,0.0268,0.0261,0.9728,0.3637,0.4288,0.4113,1.1792,1.1309,0.959,0.1322,0.1839,0.1691,1.3906,1.279,0.9197,0.6521,-0.529,-0.5271,-0.8112,-0.8084,0.9965,0.2749,0.1068,0.1005,0.3887,0.3657,0.941,0.4287,0.4198,0.3844,0.9792,0.8968,0.9158,0.0551,12.434,0.049,0.116,0.1027,0.3968,0.4179,0.9823,4.7618,99.1806,9.9589,38.3392,-2.3108,3.2735,20.5351,4.5316,20.8191,-2.0709,-32.3735,8.6172,2.9355,35.2188,?,1.4547,-0.1471,-0.1011,2.1977,3.3926,1.5437,4.8298,11.5096,2.383,1.906,0.7598,0.3986,1.7081,0,0,1.8415,1.0886,0.5911,0.1787,47.1464,0.9254,-0.5813,-0.6249,PANTALONI
-0.5621,3.2018,1.7893,12.5065,-0.5864,3.7832,28.598,5.3477,21.1342,-0.6652,9.7926,8.0664,2.8401,18.5985,0.0514,11.875,9.3739,3.0617,17.744,0.1095,-0.1486,-0.0574,-0.0473,0.3863,0.3186,0.8246,0.3346,0.63,0.5844,1.8829,1.7467,0.9276,0.112,0.3969,0.3416,3.5453,3.0508,0.8605,0.5476,-4.5866,-2.1179,-8.3764,-3.8678,0.4618,0.6212,0.4021,0.3956,0.6473,0.6369,0.9839,0.5918,0.6724,0.7048,1.1363,1.1911,1.0482,0.0571,16.7077,0.0974,0.0536,-0.0648,-0.01,0.415,0.8335,-21.4112,551.6184,23.4866,58.6792,-2.6493,-18.5204,142.4406,11.9348,38.4583,-12.3567,-6.678,156.9105,12.5264,38.4583,-1.3742,1.1561,3.2062,2.7734,1.9679,1.875,0.9528,3.8726,3.5155,0.9078,1.1973,1.9138,1.5984,5.5845,0.9927,0.1778,1.5258,1.5258,1,0.1581,60.1256,-0.8688,-0.5708,0.2844,PANTALONI
0.0382,3.5139,1.8746,8.8639,-0.928,-0.0506,6.6486,2.5785,13.2993,-1.7491,10.003,2.0095,1.4176,9.1509,0.4187,10.4854,2.2918,1.5139,9.4058,0.4278,-0.7551,0.0038,0.0036,-0.0051,-0.0048,0.954,0.727,1.3224,1.2382,1.819,1.7032,0.9364,0.5285,1.7487,1.5333,3.3086,2.901,0.8768,0.5042,-0.6474,-0.6067,-1.284,-1.2033,0.9372,0.9504,0.2921,0.2797,0.3073,0.2943,0.9576,0.6665,0.9686,0.9424,1.4533,1.4139,0.9729,0.0521,13.4001,0.1895,0.508,0.5615,0.2312,-0.0008,0.9346,-16.1602,31.9089,5.6488,27.7191,-19.0951,6.5086,83.2536,9.1243,29.2206,0.0041,-34.3201,8.3545,2.8904,36.7798,?,-2.4829,0.4709,-0.1896,0.6191,1.9543,3.1568,0.3833,3.8194,9.9651,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.2005,57.0451,0.5212,0.0839,0.8856,PANTALONI
-0.0339,3.6695,1.9156,11.3379,-0.6279,2.7275,38.7965,6.2287,33.9618,-0.1937,10.0388,21.1615,4.6002,26.2409,-0.0641,11.7294,34.2665,5.8538,30.7535,0.0867,-0.0124,-0.0034,-0.0029,0.2717,0.2325,0.8559,0.3075,0.4164,0.3272,1.354,1.064,0.7858,0.0946,0.1734,0.1071,1.8334,1.1322,0.6176,0.7936,2.7673,-1.4978,3.4869,-1.8874,-0.5413,0.2448,0.2824,0.2068,1.1537,0.8449,0.7323,0.3338,0.4321,0.3687,1.2942,1.1043,0.8533,0.0559,15.8516,-0.0187,-0.0683,-0.0481,0.2651,0.6486,0.8649,-31.8654,182.6262,13.5139,51.7197,?,7.699,181.9834,13.4901,56.8771,-0.848,-23.0957,158.9279,12.6067,37.8586,?,-4.1389,1.3797,-0.3334,1.0018,1.072,1.0701,1.0035,1.1491,1.1451,1.9817,1.3661,0.6894,0,1,0,0.9093,1.3661,1.5024,0.2156,67.2474,0.412,-0.9366,-0.4603,PANTALONI
-0.4348,0.4082,0.6389,3.3052,-1.4774,4.4091,2.7089,1.6459,7.5862,0.0595,9.7982,1.3573,1.165,6.0638,0.5456,10.8597,2.1756,1.475,6.2138,0.5637,-0.0986,-0.0444,-0.04,0.45,0.406,0.9023,0.3882,0.5484,0.4332,1.4127,1.1158,0.7898,0.1507,0.3007,0.1876,1.9958,1.2451,0.6239,-4.1051,-0.2707,-0.2455,0.0659,0.0598,0.9067,0.1654,0.1,0.0937,0.6045,0.5663,0.9369,0.4357,0.5451,0.5319,1.2511,1.2209,0.9759,0.0584,14.8404,-0.2644,-0.1076,-0.1976,0.4093,0.7329,0.9171,3.9462,112.894,10.6252,37.6785,-0.5506,-29.6226,7.9442,2.8185,31.9199,?,-23.9865,1.9882,1.41,26.3397,?,-0.1332,-0.1645,1.235,3.7697,7.5355,1.9989,14.2109,56.7834,3.9958,0.4191,0.5079,1.2119,0,0,1,1.1804,1.4305,1.2119,0.2083,62.8626,0.7021,0.4783,0.0764,PANTALONI
0.0256,4.4286,2.1044,17.3708,-0.6665,2.8331,26.2397,5.1225,21.9407,-0.6744,10.1077,34.9375,5.9108,41.8606,-0.2414,12.3049,24.3873,4.9384,31.4771,0.069,0.009,0.0025,0.0021,0.2803,0.2302,0.8214,0.4108,0.356,0.4261,0.8666,1.0373,1.1969,0.1688,0.1268,0.1816,0.751,1.076,1.4326,0.7861,0.8533,-2.9781,1.0854,-3.7883,-3.4901,0.7955,0.3091,0.3083,0.3886,0.3876,0.9973,0.7917,0.415,0.5519,0.5241,0.697,1.3299,0.0564,15.5205,-0.3626,0.1504,0.2865,0.0155,0.1392,0.776,7.7689,117.5448,10.8418,32.6385,-0.8758,-8.5124,244.1175,15.6243,39.1785,-11.5616,-19.7313,396.8057,19.92,50.0381,-1.866,-0.9127,-0.3937,0.4314,0.6939,0.5443,0.7844,0.4815,0.2962,0.6152,0.4226,0.4678,1.1068,5.5788,0.9966,0.1786,0.8331,0.6523,0.783,0.1229,50.7815,0.8717,-0.9585,-0.9749,PANTALONI
0.0511,0.385,0.6205,2.5416,-0.9733,5.0287,0.7395,0.8599,3.5431,0.472,9.9892,0.7058,0.8401,4.7968,0.6502,11.2311,0.7678,0.8762,4.912,0.6672,0.0102,0.0051,0.0045,0.5034,0.4478,0.8894,0.7216,0.7386,0.7081,1.0236,0.9814,0.9588,0.5207,0.5455,0.5015,1.0477,0.9631,0.9193,-0.3958,-0.1406,-0.1273,0.3553,0.3216,0.9051,0.192,0.0939,0.0873,0.4894,0.4546,0.9289,0.7173,0.5299,0.5174,0.7386,0.7213,0.9765,0.0628,15.5274,0.827,-0.211,0.1717,0.0979,0.5183,0.9002,-38.2613,0.0664,0.2578,38.6993,?,-1.4315,0.3806,0.6169,2.7588,?,21.4668,0.2423,0.4923,2.0401,0.9093,26.729,-1.7824,-0.0667,0.4179,0.5236,1.2532,0.1746,0.2742,1.5704,14.0277,-1.8916,-0.1348,1,0,0,14.0277,18.9693,1.3523,0.2466,61.1596,-0.7272,0.582,-0.429,PANTALONI
0.0711,0.0166,0.1287,0.8357,-0.4112,6.6166,0.1144,0.3382,1.8408,0.7704,9.8986,0.0096,0.0981,0.9992,0.9059,11.9101,0.0556,0.2358,1.8472,0.8613,0.0108,0.0072,0.006,0.6684,0.5555,0.8311,0.3805,1.3118,0.5458,3.4477,1.4344,0.416,0.1448,1.7209,0.2979,11.8864,2.0574,0.1731,-0.0394,-0.0253,-0.0212,0.6417,0.5382,0.8387,0.0739,0.0557,0.0445,0.7546,0.6018,0.7974,0.454,0.8364,0.4524,1.8423,0.9966,0.5409,0.0623,16.6174,0.7614,0.3366,0.7469,0.3566,0.9456,0.6444,-35.5564,0.084,0.2899,36.5997,?,-8.099,1.0104,1.0052,10.4385,?,23.6958,0.0934,0.3056,1.2589,0.9484,4.3902,-1.5005,-0.3418,0.2884,0.9486,3.289,0.0832,0.8998,10.8176,3.5062,-1.5803,-0.4507,1,0,0,3.5062,29.0739,8.2921,0.2277,67.3512,-0.6621,-0.0076,-0.3511,PANTALONI
-0.2053,0.4802,0.693,3.3448,-1.366,10.5277,2.9445,1.716,8.257,0.4939,9.9645,1.8076,1.3445,5.7534,0.5845,14.5225,4.497,2.1206,9.4641,0.5527,-0.0195,-0.0206,-0.0141,1.0565,0.7249,0.6861,0.4038,0.5154,0.3268,1.2763,0.8092,0.634,0.1631,0.2656,0.1068,1.629,0.6548,0.402,-0.2397,-0.2386,-0.1652,0.9956,0.6891,0.6922,0.0867,0.1021,0.0668,1.1782,0.7711,0.6545,0.4051,0.5814,0.3534,1.4351,0.8725,0.6079,0.0779,21.1386,0.4558,0.1984,0.3535,0.8975,0.9816,0.9651,-15.2774,1.6665,1.2909,16.7999,?,-37.9151,4.3137,2.077,41.9388,?,14.5208,35.6792,5.9732,19.6793,0.0296,0.4029,-1.0521,-2.6111,0.6216,0.2161,0.3477,0.3863,0.0467,0.1209,0.4006,-28.0153,-69.9364,1,0,0,0.4006,0.8537,2.1311,0.2332,67.7133,-0.8744,-0.8874,0.9732,PANTALONI
0.3474,0.4915,0.7011,2.4462,-0.4152,5.613,2.1074,1.4517,5.3506,0.3754,10.1802,0.9953,0.9976,4.251,0.6624,11.698,2.012,1.4185,5.194,0.6509,0.0619,0.0341,0.0297,0.5514,0.4798,0.8702,0.483,0.7028,0.4943,1.4551,1.0234,0.7033,0.2333,0.4939,0.2443,2.1173,1.0474,0.4947,-0.2232,-0.086,-0.0741,0.3855,0.3321,0.8613,0.2018,0.1373,0.1162,0.6803,0.5758,0.8463,0.4572,0.5754,0.471,1.2587,1.0301,0.8185,0.0612,16.4348,0.891,0.4025,0.7083,0.5743,0.8691,0.9032,-39.166,0.4894,0.6996,40.6799,?,-2.7906,2.0227,1.4222,5.3391,-5.3618,22.4203,0.2215,0.4706,1.86,0.9201,14.0348,-1.7469,-0.1245,0.4919,1.4866,3.0222,0.2419,2.2098,9.1335,9.0404,-1.8993,-0.2101,0,0,0.0361,7.6193,21.8704,2.8704,0.238,64.4704,-0.759,0.3066,-0.212,PANTALONI
-0.3804,1.2831,1.1327,7.414,-1.9135,3.0811,6.1573,2.4814,12.9237,-0.5148,10.0401,2.5709,1.6034,14.6859,0.2642,10.8418,2.9083,1.7054,15.1487,0.2789,-0.1235,-0.0379,-0.0351,0.3069,0.2842,0.9261,0.4565,0.7065,0.6642,1.5476,1.455,0.9402,0.2084,0.4991,0.4412,2.395,2.1171,0.884,1.1087,-0.9234,-0.831,-0.8329,-0.7495,0.8999,0.2983,0.1275,0.1211,0.4275,0.4061,0.95,0.5737,0.5048,0.4894,0.88,0.8531,0.9694,0.0565,14.6077,0.408,-0.2503,-0.074,-0.0972,0.1018,0.9615,-23.5263,58.3848,7.641,43.0786,?,-20.7626,102.9535,10.1466,44.3375,-1.7371,-26.9937,24.0683,4.9059,32.8186,?,1.1331,0.8715,0.7692,0.7531,1.5575,2.0682,0.5671,2.4258,4.2776,1.5309,1.3126,0.8574,0,1,0,0.9716,1.3126,1.351,0.2225,72.6044,-0.926,-0.8954,0.8374,PANTALONI
-0.2156,4.5264,2.1275,10.7486,-0.7903,3.0618,14.8243,3.8502,18.1292,-0.7567,9.5192,9.1467,3.0243,23.2152,-0.0892,10.8474,10.8667,3.2965,21.3917,0.0258,-0.0704,-0.0227,-0.0199,0.3216,0.2823,0.8776,0.5526,0.7035,0.6454,1.2731,1.168,0.9174,0.3053,0.4949,0.4165,1.6207,1.3642,0.8417,0.6076,2.4947,-8.368,4.1059,-13.7725,-3.3543,0.5818,0.2817,0.2734,0.4842,0.47,0.9706,0.5929,0.463,0.5025,0.7809,0.8475,1.0852,0.0538,15.3495,-0.2688,-0.0677,-0.1996,0.27,0.3727,0.9535,15.4499,418.7031,20.4622,65.2786,-1.1847,-28.1695,30.9124,5.5599,40.6189,?,-28.8799,5.29,2.3,32.4585,?,-0.5485,-0.535,0.9754,3.6803,8.8966,2.4173,13.5448,79.1501,5.8436,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.2323,81.7196,-0.0801,0.2177,-0.7183,PANTALONI
