@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.2015,0.017,0.1305,0.6847,-4.5711,7.0133,0.0292,0.1708,0.85,0.8864,9.9944,0.0122,0.1104,0.5044,0.9508,12.2125,0.0286,0.1692,0.7098,0.9439,-0.0287,-0.0202,-0.0165,0.7017,0.5743,0.8184,0.7639,1.1814,0.7713,1.5465,1.0096,0.6528,0.5836,1.3958,0.5949,2.3918,1.0193,0.4262,-0.0847,-0.0576,-0.0471,0.6801,0.556,0.8175,0.0164,0.012,0.0097,0.7295,0.592,0.8115,0.8055,1.3574,0.9646,1.6852,1.1976,0.7106,0.2544,17.2168,-0.8813,-0.1595,-0.6104,0.5773,0.9011,0.8725,-0.0288,0.0181,0.1346,0.4881,-2.6286,0.0057,0.0047,0.0685,0.2852,-2.3902,0.0108,0.0046,0.0677,0.2371,-1.3922,-5.0234,-2.6633,0.5302,1.9644,1.9898,1.0129,3.8588,3.9593,1.026,1.7587,2.5624,1.457,1.5991,1.3571,0.8487,1.7116,2.0586,1.2027,0.0007,0.2149,0.8831,0.4971,0.7982,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.818,2.6314,1.6222,7.77,-2.4316,5.3239,19.59,4.4261,16.5089,-0.0099,8.6021,1.6751,1.2942,6.094,0.4798,10.77,10.9112,3.3032,13.2032,0.3389,-0.1536,-0.0951,-0.0759,0.6189,0.4943,0.7987,0.3665,1.2534,0.4911,3.4198,1.3399,0.3918,0.1343,1.5709,0.2412,11.695,1.7954,0.1535,34.1618,-0.9796,-0.8136,-0.0287,-0.0238,0.8306,0.1385,0.1933,0.1134,1.3955,0.8186,0.5866,0.4707,1.275,0.5885,2.709,1.2504,0.4616,0.2071,15.2399,-0.1889,-0.1002,-0.287,0.6181,0.9258,0.8416,0.8473,0.9274,0.963,3.4447,-0.4012,-0.3045,0.4743,0.6887,2.7675,-2.683,0.2268,1.362,1.167,3.261,-1.0183,-2.7826,3.7363,-1.3427,1.3983,0.8252,0.5901,1.9552,0.6809,0.3483,0.4892,0.5995,1.2254,3.2716,1.5216,0.4651,1.2447,1.0563,0.8487,0.0189,2.6882,0.6326,0.3935,0.5707,0,0,0,0,0,TASCA_GIACCA
-1.0538,2.4459,1.5639,7.3844,-1.4944,6.9981,8.7779,2.9628,10.631,0.1223,8.9303,1.6055,1.2671,5.7199,0.5224,11.7061,5.6291,2.3726,9.661,0.4326,-0.1506,-0.118,-0.09,0.7836,0.5978,0.7629,0.5279,1.2343,0.6592,2.3383,1.2488,0.5341,0.2786,1.5235,0.4345,5.4674,1.5594,0.2852,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.6946,1.291,0.7644,1.8586,1.1004,0.5921,0.2325,17.382,0.0778,0.0264,-0.0031,0.5837,0.9127,0.8509,0.9858,0.5045,0.7103,2.8006,-0.0954,-0.1346,0.7467,0.8641,3.7064,-1.6238,-0.1905,1.9051,1.3802,4.3846,-1.496,-7.3222,-5.1744,0.7067,0.822,0.5146,0.6261,0.6757,0.2648,0.3919,0.1064,0.0929,0.8728,1.8099,1.4554,0.8041,0.7556,0.6387,0.8453,0.0207,2.7381,0.6248,0.4505,0.8064,0,0,0,0,0,TASCA_GIACCA
-0.7077,8.2702,2.8758,14.1798,-1.0619,4.8825,16.3026,4.0376,21.1289,-0.7457,8.274,2.0733,1.4399,6.468,0.452,10.7049,4.8483,2.2019,8.5214,0.4431,-0.145,-0.0855,-0.0661,0.5901,0.4561,0.7729,0.7122,1.9972,1.3061,2.8042,1.8337,0.6539,0.5073,3.989,1.7058,7.8633,3.3625,0.4276,0.8091,-1.3691,-1.0769,-1.6921,-1.331,0.7866,0.5682,0.5827,0.4494,1.0255,0.7909,0.7712,0.6711,2.1923,1.664,3.2667,2.4795,0.759,0.1966,15.7713,-0.1479,0.4071,-0.1466,-0.1056,0.5871,0.4619,0.925,0.9362,0.9676,3.8719,-0.5038,-0.6781,1.7091,1.3073,4.9966,-2.0327,-0.1088,2.18,1.4765,5.8981,-1.2162,-1.3642,-8.5004,6.231,0.7401,0.6553,0.8854,0.5478,0.4295,0.784,0.3873,0.4008,1.0347,1.5628,0.9675,0.6191,0.7749,0.6565,0.8472,0.0235,3.3775,0.3434,0.3339,0.8185,0,0,0,0,0,TASCA_GIACCA
-0.818,2.6314,1.6222,7.77,-2.4316,5.3239,19.59,4.4261,16.5089,-0.0099,8.6021,1.6751,1.2942,6.094,0.4798,10.77,10.9112,3.3032,13.2032,0.3389,-0.1536,-0.0951,-0.0759,0.6189,0.4943,0.7987,0.3665,1.2534,0.4911,3.4198,1.3399,0.3918,0.1343,1.5709,0.2412,11.695,1.7954,0.1535,34.1618,-0.9796,-0.8136,-0.0287,-0.0238,0.8306,0.1385,0.1933,0.1134,1.3955,0.8186,0.5866,0.4707,1.275,0.5885,2.709,1.2504,0.4616,0.2071,15.2399,-0.1889,-0.1002,-0.287,0.6181,0.9258,0.8416,0.8473,0.9274,0.963,3.4447,-0.4012,-0.3045,0.4743,0.6887,2.7675,-2.683,0.2268,1.362,1.167,3.261,-1.0183,-2.7826,3.7363,-1.3427,1.3983,0.8252,0.5901,1.9552,0.6809,0.3483,0.4892,0.5995,1.2254,3.2716,1.5216,0.4651,1.2447,1.0563,0.8487,0.0189,2.6882,0.6326,0.3935,0.5707,0,0,0,0,0,TASCA_GIACCA
-1.0538,2.4459,1.5639,7.3844,-1.4944,6.9981,8.7779,2.9628,10.631,0.1223,8.9303,1.6055,1.2671,5.7199,0.5224,11.7061,5.6291,2.3726,9.661,0.4326,-0.1506,-0.118,-0.09,0.7836,0.5978,0.7629,0.5279,1.2343,0.6592,2.3383,1.2488,0.5341,0.2786,1.5235,0.4345,5.4674,1.5594,0.2852,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.6946,1.291,0.7644,1.8586,1.1004,0.5921,0.2325,17.382,0.0778,0.0264,-0.0031,0.5837,0.9127,0.8509,0.9858,0.5045,0.7103,2.8006,-0.0954,-0.1346,0.7467,0.8641,3.7064,-1.6238,-0.1905,1.9051,1.3802,4.3846,-1.496,-7.3222,-5.1744,0.7067,0.822,0.5146,0.6261,0.6757,0.2648,0.3919,0.1064,0.0929,0.8728,1.8099,1.4554,0.8041,0.7556,0.6387,0.8453,0.0207,2.7381,0.6248,0.4505,0.8064,0,0,0,0,0,TASCA_GIACCA
-0.7077,8.2702,2.8758,14.1798,-1.0619,4.8825,16.3026,4.0376,21.1289,-0.7457,8.274,2.0733,1.4399,6.468,0.452,10.7049,4.8483,2.2019,8.5214,0.4431,-0.145,-0.0855,-0.0661,0.5901,0.4561,0.7729,0.7122,1.9972,1.3061,2.8042,1.8337,0.6539,0.5073,3.989,1.7058,7.8633,3.3625,0.4276,0.8091,-1.3691,-1.0769,-1.6921,-1.331,0.7866,0.5682,0.5827,0.4494,1.0255,0.7909,0.7712,0.6711,2.1923,1.664,3.2667,2.4795,0.759,0.1966,15.7713,-0.1479,0.4071,-0.1466,-0.1056,0.5871,0.4619,0.925,0.9362,0.9676,3.8719,-0.5038,-0.6781,1.7091,1.3073,4.9966,-2.0327,-0.1088,2.18,1.4765,5.8981,-1.2162,-1.3642,-8.5004,6.231,0.7401,0.6553,0.8854,0.5478,0.4295,0.784,0.3873,0.4008,1.0347,1.5628,0.9675,0.6191,0.7749,0.6565,0.8472,0.0235,3.3775,0.3434,0.3339,0.8185,0,0,0,0,0,TASCA_GIACCA
-0.0915,2.0962,1.4478,5.7893,-1.1512,8.4571,7.2797,2.6981,10.9208,0.2248,8.5653,3.1922,1.7867,6.0864,0.4596,12.3242,5.5763,2.3614,8.9014,0.4797,-0.0108,-0.0107,-0.0074,0.9874,0.6862,0.695,0.5366,0.8103,0.6131,1.5101,1.1426,0.7566,0.288,0.6567,0.3759,2.2804,1.3055,0.5725,-0.9782,-0.5986,-0.3775,0.6119,0.3859,0.6307,0.191,0.2389,0.1573,1.2509,0.8234,0.6583,0.5301,0.9512,0.6504,1.7943,1.2269,0.6838,0.2561,18.2595,-0.297,-0.4662,-0.4914,0.1231,0.8063,0.6775,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.606,3.7766,1.9434,8.6913,-1.7268,9.7376,5.6541,2.3778,8.5869,0.4178,9.3473,1.7111,1.3081,4.6493,0.598,13.8092,3.007,1.7341,7.119,0.6016,-0.0622,-0.0648,-0.0439,1.0418,0.7052,0.6769,0.8173,1.4856,1.1207,1.8178,1.3713,0.7544,0.6679,2.2071,1.256,3.3043,1.8803,0.5691,-0.893,-0.7958,-0.5119,0.8911,0.5732,0.6433,0.2161,0.2756,0.1784,1.2753,0.8254,0.6472,1.0122,1.8694,1.2209,1.8469,1.2062,0.6531,0.2757,20.7129,0.3607,-0.4213,0.0361,-0.2913,0.8031,0.3249,0.7485,1.619,1.2724,4.8834,-0.8932,-0.0414,1.8783,1.3705,5.2092,-0.7048,1.1585,2.2629,1.5043,6.0829,-0.3857,-18.0832,0.6461,-0.0357,0.9284,0.8458,0.9111,0.862,0.7154,0.83,1.0698,1.3607,1.2719,0.8442,0.5876,0.6961,0.9375,0.8028,0.8564,0.0282,4.1034,0.0199,0.9181,-0.0715,0,0,0,0,0,TASCA_GIACCA
0.1188,0.0035,0.0594,0.2996,-0.2662,6.3481,0.0248,0.1575,0.6313,0.9039,9.9292,0.0039,0.0621,0.2779,0.9724,11.7865,0.0116,0.1076,0.5284,0.9561,0.0187,0.012,0.0101,0.6393,0.5386,0.8424,0.377,0.956,0.552,2.5358,1.4643,0.5775,0.1421,0.9139,0.3047,6.4305,2.1443,0.3335,-0.0106,-0.0064,-0.0055,0.605,0.5157,0.8524,0.036,0.0235,0.0197,0.6509,0.5455,0.8381,0.4745,1.0778,0.567,2.2714,1.1949,0.526,0.2405,16.3993,-0.2763,0.4318,-0.0021,0.1992,0.8784,0.6451,0.0009,0.0001,0.0093,0.0385,-1.2581,0.0214,0.0002,0.0139,0.0555,-0.1618,0.0119,0.0003,0.0186,0.0972,-0.6021,0.0429,0.077,1.7933,0.6674,0.4986,0.7471,0.4454,0.2486,0.5581,2.7692,0.5865,0.2118,0.3562,0.2807,0.788,0.6923,0.3956,0.5714,0.0005,0.0461,0.6138,0.5844,0.684,0,0,0,0,0,TASCA_GIACCA
0.0957,0.009,0.0948,0.4042,-0.3173,6.6419,0.0631,0.2511,1.3358,0.8201,9.9353,0.0129,0.1136,0.5302,0.9483,11.9539,0.0223,0.1493,0.6224,0.9494,0.0144,0.0096,0.008,0.6685,0.5556,0.8311,0.3775,0.8348,0.635,2.2112,1.6821,0.7607,0.1425,0.6968,0.4032,4.8895,2.8296,0.5787,-0.016,-0.01,-0.0083,0.6262,0.5216,0.833,0.0413,0.0299,0.0249,0.7241,0.6038,0.8339,0.3026,0.7623,0.6494,2.5193,2.1463,0.8519,0.2598,16.6898,-0.0147,0.5886,0.362,-0.2539,0.7888,0.3933,-0.0539,0.004,0.0633,0.2499,-3.3379,-0.0193,0.0133,0.1153,0.4016,-2.8463,-0.0079,0.0082,0.0903,0.3589,-2.6207,2.7966,6.8043,2.4331,0.549,0.7005,1.2759,0.3014,0.4906,1.6279,0.6471,0.7404,1.1441,0.5518,0.5813,1.0534,0.6223,0.6964,1.119,0.0013,0.217,0.849,0.7138,0.9432,0,0,0,0,0,TASCA_GIACCA
0.6215,2.3583,1.5357,5.8854,-0.6643,0.3449,15.3876,3.9227,14.8401,-0.4772,9.7284,2.7167,1.6482,6.3298,0.5112,10.5246,4.8416,2.2004,7.7745,0.4892,1.802,0.0639,0.059,0.0354,0.0328,0.9243,0.3915,0.9317,0.6979,2.38,1.7828,0.7491,0.1533,0.8681,0.4871,5.6642,3.1782,0.5611,0.49,-0.3548,-0.3155,-0.7242,-0.6439,0.8891,0.352,0.2731,0.2323,0.7758,0.66,0.8508,0.3966,0.9298,0.757,2.3445,1.9088,0.8142,0.2032,13.744,0.0377,-0.0653,0.0302,0.4635,0.765,0.8732,0.9291,1.5622,1.2499,4.109,-0.1242,1.6222,1.3692,1.1701,3.9146,-0.133,-2.7413,2.3006,1.5168,5.5437,?,0.5727,-0.3389,-0.5918,1.0682,0.824,0.7715,1.141,0.6791,0.5951,0.9879,0.0819,0.0829,1.0579,0,0,1.0497,0.7412,0.7061,0.0691,5.4741,0.2143,-0.8379,-0.2364,2.6875,0.2148,0.4635,1,0.6667,TASCA_GIACCA
