@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0607,2.7847,1.6687,11.1047,-1.3612,4.322,7.5779,2.7528,17.2015,-0.0449,9.7269,2.2815,1.5105,9.2081,0.397,10.9809,5.3591,2.315,14.0485,0.3622,0.0141,0.0062,0.0055,0.4443,0.3936,0.8858,0.6062,1.1048,0.7208,1.8225,1.1891,0.6525,0.3675,1.2205,0.5196,3.3214,1.414,0.4257,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.071,15.1475,-0.1543,-0.7419,-0.5852,0.4029,0.8123,0.8389,0.3838,0.0298,0.1728,0.4273,0.338,-0.1702,0.0128,0.113,0.3693,?,-0.3327,0.071,0.2665,0.8069,-3.7888,-2.2559,-1.1536,0.5114,1.5293,0.6482,0.4239,2.3387,0.4202,0.1797,-0.5907,-0.3417,0.5785,0,3.8309,0,1.1572,0.5296,0.4577,0.0036,0.9278,-0.8537,0.7954,-0.9164,SINISTRA_PANTALONI
0.3319,4.5048,2.1225,9.5793,-0.5549,-11.7537,6.2701,2.504,19.8584,?,9.3896,4.4146,2.1011,12.386,0.1978,15.2299,9.6639,3.1087,18.0488,0.2828,-0.0282,0.0353,0.0218,-1.2518,-0.7718,0.6165,0.8476,1.0102,0.6828,1.1918,0.8055,0.6759,0.7185,1.0204,0.4662,1.4203,0.6488,0.4568,0.1721,-1.1192,-0.4803,-6.5013,-2.7903,0.4292,0,0.399,0.2448,0,0,0.6136,0.4824,0.7734,0.5307,1.6033,1.1003,0.6863,0.0997,22.8544,0.1463,-0.3734,-0.205,-0.8411,-0.9724,0.9378,-0.6817,0.0018,0.0428,0.7567,?,0.3432,0.004,0.0635,0.1852,0.5786,-0.2748,0.0033,0.0579,0.3954,?,-1.9863,2.4809,-1.249,0.6733,0.7392,1.0978,0.4534,0.5464,1.2052,-2.9747,1.9135,-0.6433,0,1,0,4.0851,1.9135,0.4684,0.0054,1.2997,0.0879,-0.9071,-0.2956,SINISTRA_PANTALONI
-0.4717,14.8429,3.8527,17.906,-0.9531,-3.9132,13.7698,3.7108,14.9607,-3.8696,10.8944,20.3944,4.516,21.5633,-0.0062,12.6263,23.8087,4.8794,19.1729,0.187,0.1205,-0.0433,-0.0374,-0.3592,-0.3099,0.8628,1.0382,0.8531,0.7896,0.8217,0.7605,0.9255,1.0779,0.7278,0.6234,0.6752,0.5784,0.8566,0.735,65.547,-1.9817,89.1795,-2.6962,-0.0302,2.9841,0.4278,0.3888,0.1434,0.1303,0.9087,1.1969,0.8304,0.9339,0.6938,0.7803,1.1247,0.0783,18.1437,0.1307,-0.479,-0.3515,-0.6349,-0.8271,0.9299,-0.6479,0.009,0.0946,0.7839,?,0.2241,0.015,0.1225,0.488,-0.019,0.6208,0.0064,0.0802,0.3989,0.5177,-2.8914,-1.0438,0.361,0.7724,1.18,1.5276,0.5967,1.3924,2.3337,86.3484,-1.8307,-0.0212,0,0,0.579,1.6065,1.9653,1.2233,0.0062,1.4932,0.4125,0.9191,0.2787,SINISTRA_PANTALONI
-0.765,11.9674,3.4594,26.2096,-1.3222,-7.6292,47.5781,6.8977,32.6126,-2.5394,10.382,21.2082,4.6052,22.2757,-0.0581,14.3631,41.0311,6.4056,28.9298,0.0303,0.1003,-0.0737,-0.0533,-0.7349,-0.5312,0.7228,0.5015,0.7512,0.5401,1.4978,1.0768,0.7189,0.2515,0.5643,0.2917,2.2434,1.1596,0.5169,0.6378,12.1936,-16.5057,19.1186,-25.8795,-1.3536,1.2249,0.5361,0.3783,0.4377,0.3088,0.7056,0.8037,1.1766,0.906,1.464,1.1273,0.77,0.0866,21.7222,-0.2047,-0.3022,-0.1598,-0.6437,-0.8175,0.8797,-0.6238,0.0308,0.1756,1.3288,-1.2983,0.1526,0.0283,0.1682,0.5329,-0.6009,0.521,0.0525,0.229,1.6285,-1.0761,-4.0876,-1.1972,0.2929,1.0441,0.7666,0.7343,1.0901,0.5877,0.5391,3.7524,0.8893,0.237,1.7367,0.737,0.4244,2.4933,0.8159,0.3273,0.0055,1.4121,0.0004,-0.694,-0.1993,SINISTRA_PANTALONI
-0.3424,4.2347,2.0578,10.9091,-1.1344,4.4223,16.1231,4.0154,18.1735,-0.5543,9.8784,6.9344,2.6333,14.506,0.2727,11.7224,7.1338,2.6709,14.8624,0.2794,-0.0774,-0.0347,-0.0292,0.4477,0.3773,0.8427,0.5125,0.7815,0.7705,1.5248,1.5034,0.9859,0.2626,0.6107,0.5936,2.3251,2.2601,0.9721,0.8946,-1.066,-1.006,-1.1916,-1.1246,0.9437,0.4371,0.2563,0.2478,0.5862,0.5669,0.967,0.6003,0.752,0.734,1.2528,1.2228,0.976,0.0796,16.802,0.1605,-0.0016,-0.1275,0.1387,0.4713,0.8788,-0.1349,0.0392,0.1979,0.6303,-2.3046,-0.0567,0.082,0.2864,0.8386,-1.7283,0.0847,0.7337,0.8566,1.8871,-0.9852,2.3768,-1.5922,-0.6699,0.691,0.2311,0.3344,0.4775,0.0534,0.1118,0.8275,0.4694,0.5672,0.6206,0.2006,0.3233,0.7517,0.334,0.4444,0.0012,1.3075,0.9673,0.9311,0.8994,SINISTRA_PANTALONI
0.5539,6.465,2.5426,17.9638,-1.8698,4.1446,79.0691,8.8921,58.1452,-0.1859,10.0099,17.2827,4.1572,25.7103,0.1047,12.9696,52.2884,7.2311,49.1568,0.0731,0.1336,0.0553,0.0427,0.4141,0.3196,0.7718,0.2859,0.6116,0.3516,2.1389,1.2297,0.5749,0.0818,0.3741,0.1236,4.5751,1.5122,0.3305,1.2842,-3.8913,-3.0175,-3.0302,-2.3497,0.7754,0.1277,0.218,0.118,1.7073,0.9245,0.5415,0.3089,0.6987,0.3654,2.2616,1.1829,0.523,0.078,18.4267,-0.4858,-0.2343,-0.487,0.161,0.7076,0.719,0.2182,0.0112,0.1059,0.3478,0.1513,-0.587,0.0193,0.139,0.8106,?,-0.1124,0.0764,0.2765,0.7446,-2.194,-0.3717,-1.9412,5.2228,0.7618,0.3831,0.5029,0.5804,0.1468,0.2529,-0.0765,-0.1212,1.5848,0,1.7577,0,0.429,0.467,1.0886,0.0046,1.0583,-0.1815,-0.1754,0.9362,SINISTRA_PANTALONI
0.0586,0.355,0.5958,2.1089,-1.0182,6.6002,0.3832,0.619,2.6832,0.663,9.8507,0.4222,0.6497,2.763,0.7582,11.8887,0.4207,0.6486,2.5254,0.8101,0.0089,0.006,0.0049,0.67,0.5552,0.8286,0.9625,0.917,0.9186,0.9527,0.9544,1.0018,0.9264,0.8409,0.8439,0.9077,0.911,1.0036,-0.2016,-0.1228,-0.0987,0.6092,0.4898,0.804,0.1312,0.0914,0.0786,0.6967,0.5985,0.8591,0.7859,0.7632,0.8351,0.9711,1.0625,1.0941,0.0866,16.9695,-0.1404,-0.1589,-0.2027,0.0476,0.57,0.8472,0.3728,0.0014,0.037,0.1226,0.7254,-0.6183,0.0002,0.0141,0.6329,?,-0.1351,0.0018,0.0429,0.2151,?,-0.6029,-2.76,4.5778,2.6211,0.8631,0.3293,6.8701,0.745,0.1084,-0.5119,-1.5065,2.943,0,0,1,0.1938,0.5703,2.943,0.0054,1.1262,0.6488,0.9532,0.6104,SINISTRA_PANTALONI
0.5533,0.4768,0.6905,2.4436,-0.4943,6.1339,0.8591,0.9269,3.3467,0.5675,9.9124,0.562,0.7497,3.9737,0.6776,11.7173,0.7886,0.888,4.4815,0.6862,0.0902,0.0558,0.0472,0.6188,0.5235,0.846,0.745,0.9211,0.7776,1.2363,1.0437,0.8442,0.5551,0.8484,0.6047,1.5285,1.0893,0.7127,-0.1841,-0.0968,-0.0825,0.5257,0.4482,0.8526,0.2113,0.1327,0.1145,0.6277,0.5419,0.8633,0.7302,0.6149,0.5453,0.8422,0.7468,0.8867,0.084,16.8329,-0.5889,-0.1131,-0.377,0.2773,0.7234,0.8632,0.2222,0.0064,0.0802,0.2187,0.2957,-0.6656,0.0008,0.0285,0.6999,?,-0.2717,0.0058,0.0762,0.3993,?,-0.3337,-0.8177,2.4501,2.8144,1.053,0.3742,7.9206,1.1088,0.14,-0.1312,-0.2299,1.7527,0,0,1,0.3125,0.5477,1.7527,0.0054,1.1595,0.9356,0.9884,0.9323,SINISTRA_PANTALONI
0.5503,7.302,2.7022,14.4792,-0.9156,10.1387,2.2246,1.4915,7.5405,0.4781,9.9839,2.0525,1.4326,6.8931,0.4875,14.5607,2.3397,1.5296,7.3762,0.6063,0.0543,0.0551,0.0378,1.0155,0.6963,0.6857,1.8117,1.8862,1.7666,1.0411,0.9751,0.9366,3.2823,3.5576,3.1208,1.0839,0.9508,0.8772,-1.0017,-1.0554,-0.6093,1.0536,0.6083,0.5774,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.9202,2.1005,1.963,1.0939,1.0223,0.9345,0.0949,22.1214,0.0441,-0.2019,-0.0542,-0.0024,0.633,0.7218,0.041,0.1753,0.4187,1.0783,-0.9455,-0.028,0.1937,0.4401,1.1199,-1.1013,0.0983,0.4883,0.6988,1.4809,-0.9431,-1.463,0.4173,-0.2852,0.9513,0.5991,0.6298,0.905,0.359,0.3967,0.8928,0.7291,0.8166,1.0399,0.7273,0.6993,0.9628,0.7281,0.7563,0.0007,1.5506,0.9819,0.9907,0.993,SINISTRA_PANTALONI
0.8838,6.9265,2.6318,13.7259,-0.7875,6.5214,19.6596,4.4339,19.1233,-0.2043,10.2044,8.8645,2.9773,15.0872,0.1592,12.9691,14.6923,3.8331,18.3794,0.1667,0.1355,0.0866,0.0681,0.6391,0.5028,0.7868,0.5936,0.884,0.6866,1.4892,1.1568,0.7768,0.3523,0.7814,0.4714,2.2178,1.3381,0.6033,1.864,-2.1172,-1.6441,-1.1358,-0.882,0.7765,0.4836,0.428,0.3481,0.885,0.7199,0.8135,0.7178,0.9098,0.7468,1.2675,1.0405,0.8209,0.0874,19.2171,-0.4064,0.4213,0.0283,0.3152,0.7174,0.8623,0.4391,0.0139,0.118,0.4337,0.3304,0.0597,0.0135,0.1163,0.4356,-0.9276,0.7043,0.0144,0.1199,0.4232,0.4953,7.3556,0.6235,0.0848,1.0148,0.9842,0.9699,1.0297,0.9687,0.9407,-1.0209,0.5153,-0.5047,2.866,0.7724,0.2695,0.9955,1.0247,1.0293,0.006,1.2615,0.7434,-0.0204,0.4686,SINISTRA_PANTALONI
0.0679,6.5523,2.5597,13.926,-0.8968,6.3973,25.2606,5.026,21.3719,-0.5244,10.3682,9.6351,3.104,18.7827,0.145,13.4425,9.1764,3.0293,16.5803,0.2608,0.0106,0.0065,0.0051,0.617,0.4759,0.7713,0.5093,0.8246,0.845,1.6192,1.6592,1.0247,0.2594,0.68,0.714,2.6217,2.7528,1.05,0.8956,-2.0672,-1.1256,-2.3083,-1.2568,0.5445,0.5237,0.3342,0.3273,0.6382,0.6251,0.9794,0.6516,0.7414,0.8399,1.1379,1.289,1.1328,0.087,19.3781,0.3149,0.5326,0.6157,-0.091,0.3169,0.8519,0.2069,0.0217,0.1473,0.4621,0.1668,-0.3093,0.0034,0.0579,0.4161,?,-0.5599,0.1532,0.3914,1.1949,-2.4574,-0.6688,-0.3695,0.5524,2.5428,0.3764,0.148,6.466,0.1417,0.0219,-0.2223,-0.1089,0.49,0,1.6048,0,1.1104,0.3867,0.3483,0.0048,1.1335,0.0856,0.9138,-0.1799,SINISTRA_PANTALONI
0.9336,1.816,1.3476,7.0212,-0.5404,1.3166,18.4029,4.2899,22.1142,-0.3982,9.9343,9.2542,3.0421,17.5986,0.1304,10.8015,14.0959,3.7545,20.7345,0.168,0.7091,0.094,0.0864,0.1325,0.1219,0.9197,0.3141,0.443,0.3589,1.4102,1.1426,0.8103,0.0987,0.1962,0.1288,1.9886,1.3055,0.6565,0.3911,-0.9333,-0.5884,-2.3864,-1.5045,0.6305,0.2882,0.2252,0.1829,0.7815,0.6347,0.8121,0.3175,0.399,0.3386,1.2566,1.0665,0.8488,0.0719,14.3236,-0.0542,0.2913,0.3269,0.4973,0.6294,0.9573,0.1976,0.0082,0.0903,0.396,0.2252,0.0046,0.0095,0.0976,0.3571,-0.9462,0.4984,0.055,0.2346,0.6498,0.2614,42.684,0.3964,0.0093,0.9252,0.3851,0.4162,0.856,0.1483,0.1732,-0.6632,0.5005,-0.7547,2.7859,0.5809,0.2085,1.109,0.6094,0.5495,0.0038,0.7821,0.2081,0.6469,-0.353,SINISTRA_PANTALONI
0.489,0.8941,0.9456,5.6938,-0.4263,10.294,1.6153,1.2709,6.1337,0.5813,9.9687,0.7256,0.8518,3.8156,0.6939,14.3798,2.0365,1.4271,6.0139,0.6735,0.0475,0.049,0.034,1.0326,0.7159,0.6932,0.744,1.11,0.6626,1.492,0.8906,0.5969,0.5535,1.2322,0.439,2.2261,0.7932,0.3563,-0.1999,-0.1968,-0.1372,0.9845,0.6864,0.6972,0.2725,0.3203,0.2167,1.1752,0.7953,0.6767,0.9283,1.4923,0.9468,1.6075,1.0199,0.6345,0.0989,21.0549,0.6878,0.117,0.5389,0.6648,0.9606,0.8442,0.341,0.2809,0.53,1.2926,-0.9207,0.0651,0.1024,0.32,0.9291,-1.5544,0.3356,0.3667,0.6055,1.4057,-0.9728,5.2376,1.0161,0.194,1.6563,0.8753,0.5284,2.7434,0.7661,0.2792,1.096,0.8939,0.8156,1.8503,0.9445,0.5105,1.3913,0.9196,0.6609,0.0033,1.6294,0.9814,0.9981,0.9894,SINISTRA_PANTALONI
-0.2051,0.3713,0.6094,2.4487,-0.623,8.4445,0.2213,0.4704,2.1678,0.7791,10.0196,0.3741,0.6117,2.8604,0.7626,13.1239,0.4718,0.6869,3.3413,0.7844,-0.0243,-0.0205,-0.0156,0.8428,0.6434,0.7635,1.2954,0.9962,0.8871,0.769,0.6848,0.8905,1.6782,0.9925,0.787,0.5914,0.469,0.793,-0.1229,-0.1023,-0.0773,0.8321,0.6289,0.7558,0.1537,0.1252,0.0973,0.8144,0.6332,0.7774,1.1296,0.8561,0.7329,0.7579,0.6488,0.8561,0.0904,19.0261,0.3765,-0.2093,0.0391,0.58,0.8354,0.9318,0.2374,0.3626,0.6022,1.3235,-0.9423,0.0757,0.0915,0.3025,0.7401,-1.1091,0.2487,0.4199,0.648,1.3984,-0.9811,3.1353,0.9546,0.3044,1.9907,0.9293,0.4668,3.9627,0.8637,0.2179,1.6497,0.9272,0.562,1.9418,0.9654,0.4972,1.7882,0.9465,0.5293,0.0024,1.6488,0.99,0.9998,0.9921,SINISTRA_PANTALONI
0.4009,0.2084,0.4565,2.421,-0.3879,9.5425,0.8884,0.9425,4.5817,0.6333,9.8961,0.7993,0.894,4.9577,0.6308,13.7664,1.5358,1.2393,6.3236,0.6545,0.042,0.0405,0.0291,0.9643,0.6932,0.7189,0.4844,0.5107,0.3684,1.0543,0.7605,0.7214,0.2346,0.2608,0.1357,1.1115,0.5784,0.5204,-0.0855,-0.0799,-0.0565,0.9343,0.6608,0.7072,0.1396,0.1299,0.0953,0.9306,0.6828,0.7338,0.5284,0.4883,0.3829,0.9242,0.7246,0.784,0.0982,19.8968,0.3064,-0.0332,0.1632,0.8139,0.9573,0.9469,0.59,0.1114,0.3337,1.3322,-0.8896,0.1673,0.0252,0.1587,0.7336,-1.1108,0.5792,0.1256,0.3543,1.3977,-1.0076,3.5271,1.0186,0.2888,2.1023,0.9417,0.448,4.4198,0.8869,0.2007,1.6245,0.8941,0.5503,2.0285,1.0127,0.4992,1.8159,0.9531,0.5249,0.006,1.5766,0.9264,0.9974,0.9456,SINISTRA_PANTALONI
0.0704,2.3776,1.5419,11.5559,-2.0923,8.6108,54.618,7.3904,61.9828,-0.1781,9.989,24.8473,4.9847,36.0079,0.0423,14.0008,59.7513,7.7299,58.9616,0.0833,0.0082,0.0071,0.005,0.862,0.615,0.7135,0.2086,0.3093,0.1995,1.4826,0.9561,0.6449,0.0435,0.0957,0.0398,2.1981,0.9141,0.4158,0.8346,-4.9163,-1.4592,-5.8906,-1.7483,0.2968,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.1864,0.3209,0.196,1.7214,1.0512,0.6107,0.091,20.3001,-0.3472,-0.2394,-0.3414,0.7575,0.8849,0.9364,0.569,0.0057,0.0753,0.2478,0.6249,-0.289,0.0008,0.0279,0.3538,?,-0.1556,0.0028,0.0529,0.2334,?,-1.9687,-3.6574,1.8578,2.7013,1.4221,0.5264,7.2973,2.0224,0.2771,-1.1666,-1.7687,1.5161,0,0,1,0.7003,1.0618,1.5161,0.0045,1.0136,0.5626,-0.6566,-0.2806,TASCA_GIACCA_ALTA
-0.1279,4.6471,2.1557,14.0253,-1.5162,2.357,13.0872,3.6176,18.2794,-0.4783,9.8304,16.5651,4.07,21.3115,-0.1187,10.9832,15.8782,3.9847,17.531,0.1828,-0.0543,-0.013,-0.0116,0.2398,0.2146,0.895,0.5959,0.5297,0.541,0.8888,0.9079,1.0214,0.3551,0.2805,0.2927,0.79,0.8242,1.0433,1.4289,3.7375,-2.1558,2.6156,-1.5087,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.7673,0.6581,0.8,0.8577,1.0427,1.2156,0.0674,14.3713,0.1884,0.1351,0.1391,-0.1273,0.2297,0.8866,0.3077,0.006,0.0773,0.2274,0.4993,-0.1465,0.0145,0.1204,0.3132,?,-0.0829,0.0007,0.0268,0.162,?,-2.1,-3.7096,1.7665,0.6417,2.8846,4.4949,0.4118,8.3209,20.2042,-0.7241,-1.3997,1.9332,0,0,1,0.7262,1.4039,1.9332,0.0023,0.5371,-0.95,-0.5775,0.5373,TASCA_GIACCA_ALTA
0.1321,3.7568,1.9382,8.8495,-1.0045,2.8255,15.4777,3.9342,16.1868,-0.4034,10.0212,7.9877,2.8263,13.9347,0.1771,11.2453,9.1911,3.0317,12.6438,0.2911,0.0467,0.0132,0.0117,0.2819,0.2513,0.8911,0.4927,0.6858,0.6393,1.392,1.2977,0.9322,0.2427,0.4703,0.4087,1.9377,1.684,0.8691,0.9531,-1.4783,-0.8542,-1.551,-0.8962,0.5779,0.3828,0.2607,0.2475,0.6811,0.6467,0.9495,0.5467,0.6351,0.6999,1.1616,1.2802,1.1021,0.0708,15.322,0.2853,0.0297,0.05,-0.0873,0.2947,0.8945,0.2711,0.0039,0.0627,0.2493,0.4465,-0.2137,0.0175,0.1324,0.3823,?,-0.1653,0.0058,0.0763,0.3482,?,-1.2686,-1.6401,1.2929,0.474,0.8226,1.7352,0.2247,0.6766,3.011,-0.5261,-0.5775,1.0977,0,0,1,0.6523,0.716,1.0977,0.0026,0.65,-0.5686,-0.1363,0.6703,TASCA_GIACCA_ALTA
0.0704,2.3776,1.5419,11.5559,-2.0923,8.6108,54.618,7.3904,61.9828,-0.1781,9.989,24.8473,4.9847,36.0079,0.0423,14.0008,59.7513,7.7299,58.9616,0.0833,0.0082,0.0071,0.005,0.862,0.615,0.7135,0.2086,0.3093,0.1995,1.4826,0.9561,0.6449,0.0435,0.0957,0.0398,2.1981,0.9141,0.4158,0.8346,-4.9163,-1.4592,-5.8906,-1.7483,0.2968,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.1864,0.3209,0.196,1.7214,1.0512,0.6107,0.091,20.3001,-0.3472,-0.2394,-0.3414,0.7575,0.8849,0.9364,0.569,0.0057,0.0753,0.2478,0.6249,-0.289,0.0008,0.0279,0.3538,?,-0.1556,0.0028,0.0529,0.2334,?,-1.9687,-3.6574,1.8578,2.7013,1.4221,0.5264,7.2973,2.0224,0.2771,-1.1666,-1.7687,1.5161,0,0,1,0.7003,1.0618,1.5161,0.0045,1.0136,0.5626,-0.6566,-0.2806,TASCA_GIACCA_ALTA
