@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.6061,3.6255,1.9041,7.4354,-0.895,3.2455,14.1048,3.7556,13.2272,-0.4397,-0.0533,2.9261,1.7106,6.3895,-1.1448,5.2587,3.906,1.9764,7.5162,0.2153,0.1868,-11.3744,0.1153,-60.9028,0.6172,-0.0101,0.507,1.1131,0.9634,2.1955,1.9003,0.8655,0.257,1.239,0.9282,4.8203,3.611,0.7491,0.8694,1.0297,-1.7031,1.1844,-1.9591,-1.654,0.4271,1.3171,0.4097,3.0841,0.9592,0.311,0.5621,1.1637,0.9893,2.0701,1.7598,0.8501,0.0688,7.348,-0.7559,-0.1174,-0.5593,0.0931,0.7562,0.1142,-9.1738,0.1986,0.4457,9.6449,?,-1.0579,0.7818,0.8842,3.0133,-3.3104,2.0372,5.7613,2.4003,8.059,-0.469,8.672,-4.5031,-0.5193,0.5041,0.1857,0.3684,0.2541,0.0345,0.1357,4.1676,3.7483,0.8994,0,0,0.1274,3.2007,1.1968,0.3739,0.197,13.0967,0.8757,0.7299,0.9545,2,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.5691,2.0531,1.4329,6.3928,?,-1.0068,3.8113,1.9523,6.6894,-1.7326,3.5364,3.4492,1.8572,7.1741,-0.1729,6.518,1.2262,1.1074,4.1298,0.5068,4.5382,-1.292,-0.701,-0.2847,-0.1545,0.5426,0.7339,0.7715,1.2939,1.0512,1.763,1.6771,0.5387,0.5952,1.6743,1.105,3.1082,2.8128,1.5072,6.0435,-1.5066,4.0097,-0.9996,-0.2493,0,0,0,0.4002,0.2924,0.7305,0.9557,0.8911,1.5479,0.9324,1.6198,1.7371,0.1333,10.0512,-0.4325,0.2468,-0.4365,-0.7346,-0.4586,0.6899,-3.1899,4.0838,2.0209,6.4805,-43.8378,1.0606,1.4727,1.2136,3.8418,-0.4421,6.9424,0.689,0.8301,2.9102,0.6504,-3.0077,-0.4595,0.1528,1.6652,2.4345,1.462,2.773,5.9268,2.1373,5.3798,-1.1703,-0.2175,0.0543,0.0174,0.32,1.6868,2.2268,1.3201,0.1753,11.5305,0.9837,0.9921,0.9947,18.5455,68.4297,8.2722,24,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0195,2.8314,1.6827,6.6099,-0.7409,-4.2389,29.3321,5.4159,14.8056,-5.6631,0.7501,37.6216,6.1336,23.1503,-0.4567,8.002,24.2841,4.9279,14.7286,0.1132,-0.0046,0.026,0.0024,-5.6508,-0.5297,0.0937,0.3107,0.2743,0.3415,0.883,1.099,1.2447,0.0965,0.0753,0.1166,0.7797,1.2079,1.5492,0.2236,0.3876,-1.4962,1.7337,-6.6926,-3.8603,1.7087,0.2389,0.2286,0.1398,0.1338,0.9568,0.4464,0.2855,0.4488,0.6395,1.0052,1.5718,0.0861,11.224,-0.8624,0.279,0.6968,-0.3242,-0.8312,0.683,-3.743,11.9641,3.4589,9.0604,?,0.525,2.8472,1.6874,6.0456,-2.3846,7.6905,7.9934,2.8273,8.8134,0.0952,-7.1296,-0.4867,0.0683,2.0499,1.2234,0.5968,4.202,1.4967,0.3562,2.1271,-9.7673,-4.5917,0,0,0.1834,1.4987,1.028,0.686,0.1714,12.9811,0.7483,0.9379,0.9115,30.7717,267.0545,16.3418,45.0137,0.0843,TASCA_SINISTRA_DAVANTI_PANTALONI
6.3154,6.285,2.507,11.2181,0.0343,0.4091,6.0265,2.4549,10.1778,-0.5155,1.8745,0.8082,0.899,3.9115,-0.1531,7.1679,5.3073,2.3038,9.6617,0.1839,15.4382,3.369,0.8811,0.2182,0.0571,0.2615,1.0212,2.7886,1.0882,2.7307,1.0656,0.3902,1.0429,7.7764,1.1842,7.4566,1.1355,0.1523,-0.1151,-0.7676,0.1831,6.6664,-1.5898,-0.2385,1.7298,3.4246,0.9812,1.9798,0.5672,0.2865,1.1022,2.868,1.1611,2.602,1.0534,0.4048,0.132,10.2915,0.1009,-0.4807,0.9724,-0.6343,0.2203,-0.5279,4.6207,5.0257,2.2418,7.6621,-0.1446,8.2586,0.9381,0.9686,2.6568,0.7278,0.804,0.069,0.2627,1.622,0.1878,0.5595,5.7474,10.2721,2.3146,8.5323,3.6863,5.3573,72.7996,13.5889,-0.1362,-2.5812,18.9465,0.6858,3.3521,4.8879,2.8839,4.7238,1.638,0.1899,13.7498,-0.9459,-0.1634,-0.0981,4.0472,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.696,11.3934,3.3754,11.2759,-0.5743,-0.3398,9.396,3.0653,14.527,-1.0169,0.3806,7.7339,2.781,12.7151,-1.1489,4.7913,6.3119,2.5123,9.7053,0.0937,-2.0485,1.8289,0.1453,-0.8928,-0.0709,0.0794,1.1012,1.2137,1.3435,1.1022,1.2201,1.1069,1.2126,1.4732,1.8051,1.2149,1.4886,1.2253,0.5616,0.6051,-4.0976,1.0774,-7.2962,-6.7718,0.9944,1.2105,0.6688,1.2172,0.6726,0.5525,0.7762,0.8868,1.1618,1.1425,1.4968,1.3101,0.0169,7.44,0.2806,-0.3503,0.2218,-0.9494,-0.0307,0.0601,-0.3444,0.103,0.3209,1.0827,-3.2547,-9.4065,0.0516,0.2272,9.7615,?,-2.594,0.7553,0.8691,3.8561,?,0.0366,0.1328,3.6263,1.4125,0.3692,0.2614,1.995,0.1363,0.0683,0.0848,0.2148,2.5314,0,0,1,0.1109,0.2808,2.5314,0.1914,12.4,-0.8739,0.9005,-0.9899,4.2064,0.3393,0.5825,3.803,0.5126,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9217,2.3713,1.5399,12.3064,-1.6964,-1.3386,4.8287,2.1974,13.0826,-1.0246,1.0742,4.0534,2.0133,10.9039,-0.7115,3.3775,3.6408,1.9081,10.1743,0.0798,-0.6885,0.858,0.2729,-1.2462,-0.3963,0.318,0.7008,0.7649,0.807,1.0914,1.1516,1.0551,0.4911,0.585,0.6513,1.1913,1.3262,1.1133,1.1694,1.708,-8.7759,1.4606,-7.5045,-5.138,0.7063,0.7164,0.4128,1.0142,0.5844,0.5762,0.9407,1.1286,1.2096,1.1998,1.2858,1.0717,0.0197,5.3713,-0.8923,0.4999,0.2516,-0.6516,-0.5376,0.335,-9.4382,0.1605,0.4007,9.8047,?,-0.9503,1.3612,1.1667,3.937,?,-1.8934,1.0822,1.0403,3.3126,?,9.9317,4.9847,0.5019,0.3434,0.3852,1.1215,0.1179,0.1483,1.2578,2.4904,2.9598,1.1885,1,1,1,2.4904,2.9598,1.1885,0.0977,12.2819,-0.9721,-0.8251,0.7124,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5616,14.2587,3.7761,19.8662,-0.9959,-3.012,63.5219,7.9701,36.1064,-0.9589,0.7365,31.3467,5.5988,20.6036,-0.9217,9.3923,30.8418,5.5535,20.7325,0.0529,-0.1865,0.7625,0.0598,-4.0896,-0.3207,0.0784,0.4738,0.6744,0.6799,1.4235,1.4351,1.0082,0.2245,0.4549,0.4623,2.0264,2.0596,1.0164,0.5609,1.0031,-8.5642,1.7885,-15.2699,-8.5377,0.54,0.9284,0.4547,1.7192,0.842,0.4898,0.5502,0.9642,0.9582,1.7524,1.7415,0.9938,0.0315,14.4193,-0.788,0.4322,0.062,-0.7954,-0.3628,0.4212,-8.2954,1.9526,1.3974,9.6396,?,-4.4996,4.08,2.0199,8.7378,?,-0.4249,0.9278,0.9632,2.9554,-2.1743,1.8436,19.5223,10.5895,0.6918,1.4507,2.097,0.4786,2.1046,4.3976,1.1032,4.7618,4.3164,1,0,0,1.1032,3.2617,2.9566,0.0945,13.6417,-0.9414,-0.8798,0.9323,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1073,8.3225,2.8849,8.7384,-1.7476,-3.2011,11.5056,3.392,12.4823,-3.6726,1.468,11.2574,3.3552,11.6806,-0.4198,6.2079,6.1753,2.485,9.9371,0.1219,0.3459,-0.7543,-0.1784,-2.1806,-0.5156,0.2365,0.8505,0.8598,1.1609,1.011,1.365,1.3502,0.7233,0.7393,1.3477,1.022,1.8632,1.823,0.5665,1.6092,-4.0295,2.8406,-7.1128,-2.5039,1.1905,0.3866,0.281,0.3247,0.2361,0.727,0.7001,0.7481,0.8794,1.0686,1.2561,1.1754,0.0406,9.3718,0.9259,0.3937,-0.743,0.4719,-0.7318,0.0334,8.0425,1.6305,1.2769,3.2349,0.6553,1.9701,2.525,1.589,4.2846,-0.0737,4.0963,6.6466,2.5781,6.0193,0.2116,4.0822,1.9634,0.481,0.8036,0.4953,0.6163,0.6457,0.2453,0.3799,-20.9112,3.8072,-0.1821,2.3517,1.2292,0.5227,0.755,0.5374,0.7118,0.1015,14.1811,0.8843,-0.978,-0.9458,1.9341,0.5231,0.7233,2,0.3333,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1054,7.1962,2.6826,15.0488,-1.6154,4.8524,152.6528,12.3553,51.6352,-0.0886,1.1095,26.4228,5.1403,26.3064,-0.1939,8.3431,142.6628,11.9442,48.1108,0.021,0.2278,0.9963,0.1325,4.3735,0.5816,0.133,0.2171,0.5219,0.2246,2.4036,1.0344,0.4304,0.0471,0.2723,0.0504,5.7773,1.07,0.1852,2.2119,2.1752,-8.9903,0.9834,-4.0645,-4.1331,0.1213,0.2611,0.1171,2.1528,0.9652,0.4483,0.2914,0.5721,0.3128,1.9628,1.0733,0.5468,0.0548,11.5244,-0.6235,-0.6719,-0.615,0.6208,0.9676,0.728,3.9968,0.3329,0.577,2.8319,0.5155,8.612,0.1388,0.3726,1.6489,0.8225,-2.1945,0.7644,0.8743,3.1883,?,0.4641,-1.8213,-3.9244,1.5485,0.66,0.4262,2.398,0.4355,0.1816,0.3944,-0.945,-2.396,0.6293,0,0,1.7174,0.8882,0.5172,0.1048,14.8033,-0.8661,-0.1757,0.6309,0.2796,0.2014,0.4488,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3697,0.1869,0.4323,1.432,-0.2148,0.0413,0.3992,0.6318,2.576,-0.8425,-0.4393,0.1355,0.3681,1.3505,-44.1934,0.9337,0.1812,0.4256,1.3852,0.1428,8.9426,-0.8415,0.3959,-0.0941,0.0443,-0.4705,0.6842,1.1744,1.0157,1.7163,1.4845,0.8649,0.4682,1.3791,1.0317,2.9457,2.2036,0.7481,0.2149,0.1917,-1.0969,0.892,-5.1036,-5.7216,0.8432,39.45,0.7295,46.7871,0.8652,0.0185,0.5559,1.0604,1.0338,1.9075,1.8597,0.9749,0.0063,1.3588,0.1219,-0.4821,0.7218,-0.1667,0.1575,-0.6347,7.3214,0.0191,0.1383,0.3551,0.9528,6.4833,0.0251,0.1585,0.4096,0.9385,-0.6954,0.0057,0.0755,0.8288,?,1.1293,-10.5281,-9.3228,0.8725,1.8323,2.1,0.7613,3.3573,4.4099,1.1478,-8.6497,-7.5358,1.1305,0,0,0.8669,0.4284,0.4942,0.1077,14.5002,-0.9976,-0.1016,0.1599,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5237,0.1813,0.4258,1.4207,-9.5119,0.1393,0.7738,0.8796,2.9361,-0.6979,0.2275,0.4026,0.6345,2.1237,-0.6156,1.2153,0.2261,0.4755,1.8868,0.1326,-3.7583,-2.3019,-0.4309,0.6125,0.1147,0.1872,0.4841,0.671,0.8954,1.3863,1.8499,1.3344,0.2343,0.4503,0.8018,1.9217,3.422,1.7807,1.0653,1.5887,-4.459,1.4914,-4.1858,-2.8067,0.0782,0.1028,0.0621,1.3156,0.795,0.6043,0.4839,0.669,0.753,1.3825,1.5561,1.1256,0.0063,1.8659,-0.7088,0.7096,-0.6427,-0.2221,0.8081,-0.1527,7.365,0.0129,0.1138,0.354,0.9533,6.4658,0.0189,0.1374,0.429,0.9353,0.2071,0.0456,0.2134,0.6376,-0.1883,1.1391,35.5652,31.2232,0.8281,0.5332,0.6438,0.6858,0.2843,0.4145,1.1641,-71.4903,-61.415,1.1421,14.1191,12.362,0.8252,0.5551,0.6728,0.1054,14.0559,-0.9993,0.9433,-0.9526,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.002,5.5222,2.3499,11.3202,-1.0342,-0.3369,1.3512,1.1624,5.8301,-2.4723,0.6522,1.8007,1.3419,5.2397,-0.8424,2.7423,1.6927,1.301,6.7993,0.0922,0.0059,-0.003,-0.0007,-0.5165,-0.1228,0.2378,2.0216,1.7512,1.8062,0.8662,0.8934,1.0314,4.087,3.0667,3.2624,0.7503,0.7982,1.0638,1.3864,2.4022,-8.3375,1.7326,-6.0137,-3.4708,3.3144,1.9568,0.743,0.5904,0.2242,0.3797,1.9417,2.1605,1.6649,1.1127,0.8575,0.7706,0.0147,4.0739,-0.1716,0.7892,-0.0209,0.1033,-0.3819,-0.0436,1.7835,0.2041,0.4518,2.117,0.3914,8.3668,0.1546,0.3932,1.3014,0.8572,4.6701,0.8811,0.9387,3.5247,0.364,0.2132,0.3819,1.7916,1.149,0.4813,0.4189,1.3202,0.2316,0.1755,0.1742,0.675,3.8746,0.3816,0.6277,1.645,1.6268,0.6006,0.3692,0.1949,14.8204,0.1927,-0.5563,-0.9216,4.1432,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-1.7827,12.2294,3.4971,12.1305,-2.6983,1.7079,8.5453,2.9232,12.6859,-0.2967,1.1779,7.3753,2.7158,13.2352,-0.4689,5.0113,10.519,3.2433,11.6688,0.0677,-1.0438,-1.5135,-0.3557,1.45,0.3408,0.235,1.1963,1.2877,1.0782,1.0764,0.9013,0.8373,1.4311,1.6582,1.1626,1.1586,0.8124,0.7011,3.0487,2.0949,-10.4418,0.6871,-3.425,-4.9843,0.3353,0.364,0.2621,1.0857,0.7816,0.7199,0.9562,0.9165,1.0396,0.9585,1.0872,1.1342,0.0294,7.6212,-0.5231,0.4949,-0.5574,0.441,0.9058,0.3151,5.1815,0.1956,0.4423,1.6888,0.7117,6.9714,1.3065,1.143,3.0579,0.6516,4.0308,2.9595,1.7203,4.5809,0.2242,0.7432,1.2855,1.7295,0.387,0.2571,0.6644,0.1497,0.0661,0.4415,0.7291,3.1504,4.321,0.6675,0.9922,1.4865,0.5523,0.3687,0.6675,0.103,16.1838,-0.7634,0.7373,-0.9974,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
2.16,8.4026,2.8987,10.7821,-0.5882,-1.1732,39.514,6.286,20.4458,-1.1036,3.6441,26.0518,5.1041,18.1051,-0.2931,9.3264,6.3087,2.5117,11.4807,0.2575,-1.8411,0.5927,0.2316,-0.3219,-0.1258,0.3907,0.4611,0.5679,1.1541,1.2316,2.5027,2.0321,0.2126,0.3225,1.3319,1.5167,6.2634,4.1295,0.3723,0.9731,-1.0028,2.614,-2.6938,-1.0306,0.6985,0.4849,0.4391,0.6942,0.6286,0.9055,0.5273,0.5955,0.9392,1.1293,1.7809,1.577,0.0468,12.92,0.4844,0.6072,0.3355,0.494,0.2015,0.6836,5.8233,0.4744,0.6888,1.9695,0.709,6.2126,0.7112,0.8433,2.4031,0.6703,4.347,3.5703,1.8895,5.0724,0.2727,0.9373,1.3396,1.4292,0.8167,0.3645,0.4463,0.6671,0.1329,0.1992,0.982,2.5231,2.5694,0.9284,0.9703,1.0451,0.8196,0.3883,0.4738,0.1017,16.383,0.7795,-0.9237,-0.942,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.5144,5.4402,2.3324,9.5363,-1.29,1.769,18.2921,4.2769,18.2289,-0.407,0.4566,25.0743,5.0074,20.1229,-0.6081,6.0294,16.0553,4.0069,17.1735,0.0408,-0.2908,-1.1264,-0.0853,3.8741,0.2934,0.0757,0.5454,0.4658,0.5821,0.8541,1.0674,1.2497,0.2974,0.217,0.3388,0.7295,1.1393,1.5617,1.0187,0.706,-7.3606,0.693,-7.2253,-10.4265,0.3214,0.3328,0.2326,1.0353,0.7236,0.6989,0.5231,0.4739,0.5553,0.9059,1.0615,1.1717,0.0204,9.3701,-0.7388,0.054,-0.5448,0.6025,0.7846,0.4935,4.9158,1.2138,1.1017,3.6944,0.5162,2.0784,3.077,1.7541,5.3145,0.0829,7.7906,2.4903,1.5781,4.7897,0.4643,2.3652,0.631,0.2668,0.6281,0.6981,1.1116,0.3945,0.4874,1.2356,8.205,0.9493,0.1157,1.3177,0.854,0.6481,0.6952,0.7713,1.1096,0.1015,14.7848,0.8501,-0.9414,-0.9496,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.8509,0.4475,0.669,2.1328,-0.0722,0.4892,0.7908,0.8893,3.1831,-0.4041,0.2164,1.1988,1.0949,4.0853,-0.5143,1.7026,0.5484,0.7406,2.9155,0.1762,1.7394,3.9328,0.4998,2.261,0.2873,0.1271,0.7522,0.611,0.9033,0.8122,1.2008,1.4784,0.5659,0.3733,0.816,0.6597,1.442,2.1857,0.1567,0.1035,-0.2301,0.6603,-1.4688,-2.2246,0.8775,0.7373,0.5621,0.8403,0.6406,0.7623,0.67,0.5221,0.7315,0.7792,1.0918,1.4013,0.0104,2.5785,0.1362,-0.1748,0.403,0.8857,0.6987,0.5661,8.358,0.0021,0.0455,0.1791,0.9788,5.1111,0.0069,0.0833,0.3205,0.9392,0.3313,0.074,0.272,0.7414,-0.2048,1.6353,25.2308,15.4291,0.5465,0.1674,0.3063,0.2987,0.028,0.0938,1.67,-65.5999,-39.2802,1.6025,13.7266,8.5659,0.5587,0.2416,0.4324,0.1011,13.8236,-0.9896,0.4063,-0.5398,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
