@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.3898,3.6924,1.9215,11.1143,-1.3699,0.3631,14.9963,3.8725,13.9991,-1.3134,8.8327,21.7452,4.6632,20.416,0.0195,9.9291,20.148,4.4887,18.2554,0.1319,1.0735,0.0441,0.0393,0.0411,0.0366,0.8896,0.4962,0.4121,0.4281,0.8304,0.8627,1.0389,0.2462,0.1698,0.1833,0.6896,0.7443,1.0793,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.775,0.2252,0.223,0.2906,0.2877,0.9901,0.7939,0.5444,0.6088,0.6857,0.7668,1.1184,0.059,13.5875,-0.7411,-0.2747,-0.2109,0.1852,0.0752,0.9701,-0.0509,2.0053,1.4161,8.2124,-2.0335,0.9028,5.9836,2.4461,11.298,-0.4875,-0.7595,2.301,1.5169,5.7918,-3.9088,-0.0564,0.067,-1.1886,0.5789,0.9335,1.6126,0.3351,0.8715,2.6004,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0079,3.8361,0.1543,0.2759,-0.707,PANTALONI
0.0607,2.7847,1.6687,11.1047,-1.3612,4.322,7.5779,2.7528,17.2015,-0.0449,9.7269,2.2815,1.5105,9.2081,0.397,10.9809,5.3591,2.315,14.0485,0.3622,0.0141,0.0062,0.0055,0.4443,0.3936,0.8858,0.6062,1.1048,0.7208,1.8225,1.1891,0.6525,0.3675,1.2205,0.5196,3.3214,1.414,0.4257,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.071,15.1475,-0.1543,-0.7419,-0.5852,0.4029,0.8123,0.8389,0.709,1.2985,1.1395,4.9509,-0.1538,0.5163,1.6434,1.2819,6.3525,-0.1849,0.4653,2.9726,1.7241,6.0284,-0.2393,1.3732,1.5239,1.1097,0.8889,0.6609,0.7435,0.7901,0.4368,0.5528,0.6656,0.5668,0.8516,0.8004,0.8821,1.1021,0.7794,0.8213,1.0537,0.0066,3.0389,0.8278,0.6992,0.7384,PANTALONI
0.3319,4.5048,2.1225,9.5793,-0.5549,-11.7537,6.2701,2.504,19.8584,?,9.3896,4.4146,2.1011,12.386,0.1978,15.2299,9.6639,3.1087,18.0488,0.2828,-0.0282,0.0353,0.0218,-1.2518,-0.7718,0.6165,0.8476,1.0102,0.6828,1.1918,0.8055,0.6759,0.7185,1.0204,0.4662,1.4203,0.6488,0.4568,0.1721,-1.1192,-0.4803,-6.5013,-2.7903,0.4292,0,0.399,0.2448,0,0,0.6136,0.4824,0.7734,0.5307,1.6033,1.1003,0.6863,0.0997,22.8544,0.1463,-0.3734,-0.205,-0.8411,-0.9724,0.9378,0.1069,0.6232,0.7894,3.1581,-1.5025,0.1615,0.7338,0.8566,3.6154,-0.7919,0.0754,0.3221,0.5675,3.2114,-0.6331,0.662,1.4186,2.1429,0.9215,1.391,1.5094,0.8492,1.9348,2.2783,1.1868,1.5231,1.2834,0.6255,0.6417,1.026,0.8735,0.9834,1.1258,0.0014,1.7955,0.1346,-0.493,0.0581,PANTALONI
-0.4661,15.1343,3.8903,17.9631,-0.9472,-3.8894,13.9783,3.7388,18.1464,-1.8997,10.8661,20.3234,4.5082,21.5633,-0.0062,12.6224,23.5294,4.8507,20.0872,0.1482,0.1199,-0.0429,-0.0369,-0.3579,-0.3081,0.8609,1.0405,0.8629,0.802,0.8293,0.7708,0.9294,1.0827,0.7447,0.6432,0.6878,0.5941,0.8637,0.735,65.547,-2.5002,89.1795,-3.4016,-0.0381,1.4741,0.4305,0.3912,0.292,0.2654,0.9087,0.9899,0.833,0.8943,0.8415,0.9034,1.0735,0.0392,18.1664,0.1082,-0.4676,-0.3498,-0.6273,-0.812,0.9271,0.0779,1.4175,1.1906,4.6762,-1.1938,0.6379,2.6982,1.6426,9.095,-0.5276,-0.8529,4.3266,2.08,7.3315,-3.1567,0.1222,-0.0914,-0.7479,0.7248,0.5724,0.7897,0.5254,0.3276,0.6236,0.8101,0.457,0.5642,0.358,1.2085,3.3755,0.5142,0.6378,1.2405,0.0036,3.9005,0.2761,0.2696,-0.4529,PANTALONI
-0.7632,12.1487,3.4855,26.2096,-1.3222,-7.6767,48.6673,6.9762,36.9966,-1.7207,10.3927,21.6736,4.6555,25.0526,-0.19,14.4509,41.1838,6.4175,28.9298,0.0303,0.0994,-0.0734,-0.0528,-0.7387,-0.5312,0.7192,0.4996,0.7487,0.5431,1.4985,1.0871,0.7254,0.2496,0.5605,0.295,2.2455,1.1817,0.5263,0.6378,3.7301,-16.5057,5.8485,-25.8795,-4.425,0.83,0.5361,0.3783,0.6459,0.4558,0.7056,0.7084,1.0462,0.906,1.4768,1.2788,0.866,0.0434,21.8676,-0.2135,-0.3194,-0.1691,-0.6279,-0.802,0.8669,0.9661,2.061,1.4356,6.6597,-0.6096,1.036,6.643,2.5774,13.9944,-0.824,-0.7354,7.2749,2.6972,10.5455,-1.1664,0.9325,-1.3137,-1.4088,0.557,0.5323,0.9556,0.3103,0.2833,0.9131,0.399,0.4442,1.1135,0.5393,0.85,1.5762,0.4759,0.6315,1.3271,0.0054,5.847,0.5792,-0.3642,-0.4308,PANTALONI
-0.3859,4.0558,2.0139,12.7028,-1.4853,4.4945,15.9713,3.9964,18.1735,-0.5543,9.9306,7.3009,2.702,20.2946,0.2114,11.7791,7.5454,2.7469,21.0414,0.215,-0.0859,-0.0389,-0.0328,0.4526,0.3816,0.8431,0.5039,0.7453,0.7332,1.479,1.4549,0.9837,0.2539,0.5555,0.5375,2.1876,2.1167,0.9676,1.1713,-1.3958,-1.3173,-1.1916,-1.1246,0.9437,0.4371,0.1986,0.1907,0.4544,0.4362,0.96,0.699,0.6259,0.6037,0.8955,0.8637,0.9645,0.0401,16.8448,0.1809,-0.0055,-0.1195,0.1366,0.4615,0.8851,0.4469,1.0903,1.0442,5.2306,-0.6544,-0.3391,0.9505,0.9749,6.1256,-3.2489,1.2835,2.9381,1.7141,7.2098,-0.4901,-1.318,0.3482,-0.2642,1.071,0.6092,0.5688,1.1471,0.3711,0.3235,0.4417,0.8725,1.9752,2.1929,0.6534,0.298,0.8539,0.7255,0.8496,0.0051,3.0478,-0.2388,0.07,0.229,PANTALONI
0.5424,6.4082,2.5314,18.0346,-1.8489,4.1893,80.4857,8.9714,58.7833,-0.1989,9.9853,17.1465,4.1408,27.2449,0.0994,12.9785,53.1506,7.2904,49.6807,0.0724,0.1295,0.0543,0.0418,0.4195,0.3228,0.7694,0.2822,0.6113,0.3472,2.1666,1.2306,0.568,0.0796,0.3737,0.1206,4.694,1.5143,0.3226,1.2002,-3.8913,-3.0185,-3.2424,-2.5151,0.7757,0.1291,0.2093,0.1182,1.6207,0.9155,0.5649,0.3068,0.6619,0.363,2.1576,1.1832,0.5484,0.0391,18.4622,-0.5127,-0.2618,-0.5178,0.1628,0.7102,0.7183,-0.2573,1.6719,1.293,6.5582,-1.1514,-1.192,3.7452,1.9353,7.7374,-2.5067,-0.4753,2.5544,1.5982,9.3193,-1.0814,0.2159,0.5414,2.5079,0.6681,0.809,1.2109,0.4464,0.6545,1.4662,0.6346,0.7249,1.1423,1.3815,0.6808,0.4928,0.8476,0.7037,0.8303,0.0047,4.1193,0.0813,0.1441,0.477,PANTALONI
0.0602,0.3535,0.5945,2.2377,-0.9064,6.605,0.3923,0.6263,2.6904,0.6624,9.8478,0.4247,0.6517,2.7952,0.7554,11.8891,0.4279,0.6541,2.6944,0.7994,0.0091,0.0061,0.0051,0.6707,0.5556,0.8283,0.9492,0.9123,0.9089,0.9611,0.9575,0.9962,0.9011,0.8323,0.826,0.9237,0.9167,0.9924,-0.2016,-0.1232,-0.0991,0.6113,0.4915,0.804,0.1473,0.1027,0.0874,0.6972,0.5932,0.8508,0.8317,0.8006,0.8305,0.9625,0.9985,1.0374,0.0434,16.9695,-0.1322,-0.147,-0.188,0.055,0.5775,0.8463,0.2547,0.0339,0.1842,1.1279,-0.8961,0.1541,0.0369,0.1922,0.9474,-0.6903,0.0129,0.0474,0.2177,1.0681,-0.7159,1.653,19.788,11.9711,0.9584,0.846,0.8828,0.9185,0.7158,0.7793,1.3777,1.1962,0.8683,1.0613,0.9556,0.9004,1.1905,1.056,0.887,0.0011,0.6436,0.0008,0.1188,0.3991,PANTALONI
0.5525,0.4717,0.6868,2.4541,-0.4912,6.1293,0.8521,0.9231,3.3526,0.567,9.9137,0.5645,0.7514,4.0277,0.6747,11.7155,0.7902,0.8889,4.5032,0.6851,0.0901,0.0557,0.0472,0.6183,0.5232,0.8462,0.744,0.9141,0.7726,1.2286,1.0384,0.8452,0.5535,0.8355,0.5969,1.5094,1.0784,0.7144,-0.1841,-0.0968,-0.0825,0.5256,0.4481,0.8526,0.2125,0.1329,0.1151,0.6254,0.5414,0.8657,0.732,0.6093,0.545,0.8324,0.7445,0.8944,0.0421,16.828,-0.5957,-0.1184,-0.3833,0.2812,0.7233,0.8653,0.3245,0.1142,0.3379,1.4014,-0.4048,0.3314,0.0532,0.2306,0.9186,-0.018,0.0083,0.0416,0.2039,0.9784,-0.9292,0.9792,39.2241,40.0572,1.4653,1.6573,1.131,2.147,2.7465,1.2792,24.8022,0.8569,0.0345,1.1056,1.967,1.7792,1.5256,1.4323,0.9389,0.0017,0.8883,0.7789,-0.0742,-0.046,PANTALONI
0.5503,7.302,2.7022,14.4792,-0.9156,10.1387,2.2246,1.4915,7.5405,0.4781,9.9839,2.0525,1.4326,6.8931,0.4875,14.5607,2.3397,1.5296,7.3762,0.6063,0.0543,0.0551,0.0378,1.0155,0.6963,0.6857,1.8117,1.8862,1.7666,1.0411,0.9751,0.9366,3.2823,3.5576,3.1208,1.0839,0.9508,0.8772,-1.0017,-1.0554,-0.6093,1.0536,0.6083,0.5774,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.9202,2.1005,1.963,1.0939,1.0223,0.9345,0.0949,22.1214,0.0441,-0.2019,-0.0542,-0.0024,0.633,0.7218,-0.513,3.4423,1.8554,8.5971,-0.8212,-0.0906,2.1292,1.4592,7.9107,-0.6615,-0.2642,2.6924,1.6409,8.9222,-0.6462,5.6642,1.9415,0.3428,1.2715,1.1307,0.8893,1.6168,1.2785,0.7908,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0039,3.4639,0.873,0.918,0.7968,PANTALONI
0.9026,6.8412,2.6156,13.7259,-0.7875,6.5321,19.5737,4.4242,19.1402,-0.2041,10.2432,8.8453,2.9741,15.5235,0.1475,12.996,14.7703,3.8432,19.209,0.1526,0.1382,0.0881,0.0695,0.6377,0.5026,0.7882,0.5912,0.8794,0.6806,1.4876,1.1512,0.7739,0.3495,0.7734,0.4632,2.2129,1.3252,0.5989,1.864,-2.2512,-1.7484,-1.2077,-0.938,0.7766,0.4831,0.4217,0.3388,0.873,0.7013,0.8033,0.7171,0.8842,0.7146,1.233,0.9964,0.8081,0.044,19.2488,-0.4161,0.3915,0.01,0.3199,0.717,0.866,0.7646,3.5184,1.8758,9.4817,-0.538,-0.525,1.6423,1.2815,6.0562,-1.2538,0.1239,2.9856,1.7279,6.4162,-0.5286,-1.4563,6.1716,-4.2378,1.4637,1.0856,0.7417,2.1424,1.1785,0.5501,0.9844,1.4948,1.5185,2.2943,1.4688,0.6402,1.5656,1.4778,0.9439,0.0034,4.0669,0.2376,0.6207,0.4418,PANTALONI
0.0474,6.597,2.5685,13.926,-0.8968,6.3786,24.8932,4.9893,21.3857,-0.5239,10.3381,9.7569,3.1236,19.0399,0.1333,13.4104,8.9742,2.9957,16.5803,0.2608,0.0074,0.0046,0.0035,0.617,0.4756,0.7709,0.5148,0.8223,0.8574,1.5973,1.6655,1.0427,0.265,0.6761,0.7351,2.5513,2.7739,1.0872,0.8956,-2.2488,-1.1256,-2.511,-1.2568,0.5005,0.5232,0.3342,0.3273,0.6388,0.6257,0.9794,0.6512,0.7314,0.8399,1.1232,1.2898,1.1483,0.0434,19.3294,0.3082,0.5323,0.6115,-0.0977,0.3012,0.8586,1.3118,3.5275,1.8782,7.1638,-0.041,0.8099,2.0223,1.4221,6.5742,-0.1514,1.2508,2.4292,1.5586,4.9229,-0.0519,1.6197,1.0488,0.6475,1.3207,1.205,0.9124,1.7443,1.4521,0.8325,0.3263,1.1622,3.5618,1.2052,1.4704,1.22,1.0897,1.4552,1.3354,0.0071,3.6235,0.3581,0.4779,0.1113,PANTALONI
0.9277,1.8554,1.3621,7.0212,-0.5404,1.4076,18.4979,4.3009,22.5532,-0.3928,9.9506,9.1976,3.0328,17.5986,0.1304,10.8357,13.995,3.741,21.0906,0.1656,0.659,0.0932,0.0856,0.1415,0.1299,0.9183,0.3167,0.4491,0.3641,1.4182,1.1497,0.8107,0.1003,0.2017,0.1326,2.0112,1.3218,0.6572,0.3873,-0.9333,-0.5884,-2.4099,-1.5194,0.6305,0.2815,0.2252,0.1803,0.8001,0.6406,0.8007,0.3113,0.399,0.3329,1.2815,1.0693,0.8344,0.0362,14.4291,-0.0652,0.2933,0.3259,0.4921,0.6267,0.9565,0.6265,1.2376,1.1125,5.6963,-0.3598,-0.3448,1.0292,1.0145,6.0583,-1.3864,1.0768,2.6505,1.628,6.7419,-0.614,-1.8171,0.5818,-0.3202,1.0966,0.6833,0.6231,1.2025,0.4669,0.3883,0.4282,0.5876,1.3723,1.6501,1.0028,0.6077,0.9402,0.8449,0.8986,0.0046,3.249,-0.3917,0.1775,-0.2116,PANTALONI
0.4784,0.8737,0.9347,5.9204,-0.4831,10.2839,1.5952,1.263,6.2059,0.5784,9.9738,0.7363,0.8581,3.8422,0.6921,14.3747,2.0382,1.4277,6.0139,0.6735,0.0465,0.048,0.0333,1.0311,0.7154,0.6938,0.7401,1.0893,0.6547,1.4719,0.8847,0.6011,0.5477,1.1866,0.4287,2.1664,0.7826,0.3613,-0.2265,-0.2233,-0.1555,0.9858,0.6864,0.6963,0.2712,0.3199,0.2167,1.1796,0.7992,0.6775,0.954,1.5409,0.9845,1.6152,1.0319,0.6389,0.0494,21.0352,0.6748,0.1135,0.5239,0.6775,0.9608,0.8528,-0.724,0.4697,0.6853,2.494,-5.56,-0.414,0.3235,0.5688,2.7985,-2.9532,0.0732,0.0481,0.2194,1.0126,-0.5197,1.7488,-9.8953,-5.6584,1.205,3.1242,2.5928,1.452,9.7608,6.7224,1.0111,6.1044,6.0371,0.5371,0.5706,1.0625,0.8912,2.4631,2.7637,0.0029,1.468,0.8521,-0.1356,-0.1871,PANTALONI
-0.2038,0.3754,0.6127,2.4532,-0.6211,8.4435,0.2212,0.4703,2.1678,0.7791,10.0194,0.3752,0.6126,2.8899,0.7608,13.1233,0.472,0.687,3.3664,0.7832,-0.0241,-0.0203,-0.0155,0.8427,0.6434,0.7635,1.3027,1.0002,0.8918,0.7679,0.6846,0.8916,1.6969,1.0005,0.7954,0.5896,0.4687,0.795,-0.1229,-0.1023,-0.0773,0.8321,0.6289,0.7558,0.1542,0.1253,0.0975,0.8125,0.6321,0.778,1.1317,0.8489,0.7287,0.7501,0.6439,0.8584,0.0452,19.0281,0.3796,-0.2119,0.0389,0.5772,0.8342,0.9314,-0.2962,0.0323,0.1798,0.8641,-5.9776,-0.1116,0.0272,0.1651,0.8054,-1.9252,0.0423,0.0264,0.1624,0.7968,-0.5516,2.655,-7.0084,-2.6397,1.0895,1.1076,1.0166,1.1869,1.2267,1.0335,1.3966,2.6133,1.8712,0.4498,0.2411,0.5361,1.0729,1.0845,1.0107,0.0011,0.5733,0.5006,0.3741,0.0431,PANTALONI
0.4007,0.2071,0.4551,2.4616,-0.4112,9.5368,0.888,0.9423,4.7463,0.6218,9.891,0.7993,0.894,4.9902,0.6284,13.7587,1.5374,1.2399,6.3527,0.6534,0.042,0.0405,0.0291,0.9642,0.6931,0.7189,0.4829,0.509,0.367,1.0541,0.76,0.721,0.2332,0.2591,0.1347,1.111,0.5776,0.5199,-0.0919,-0.085,-0.0599,0.9247,0.6514,0.7045,0.139,0.1299,0.0952,0.9345,0.6846,0.7326,0.5186,0.4933,0.3875,0.9511,0.7471,0.7855,0.0493,19.8874,0.3052,-0.0309,0.1633,0.8161,0.9577,0.9475,-0.4968,0.1825,0.4272,1.5135,-7.8594,-0.3148,0.1218,0.3491,1.6908,-1.459,0.0153,0.0379,0.1946,0.9314,-0.6711,1.5781,-32.5138,-20.6033,1.2239,2.1954,1.7938,1.4979,4.8196,3.2176,1.3384,3.5895,2.682,0.2485,0.3065,1.2337,0.8951,1.625,1.8154,0.0021,1.0589,0.7481,0.1663,0.263,PANTALONI
0.0257,2.5205,1.5876,14.5812,-2.8512,8.6519,58.9351,7.6769,62.3672,-0.1776,10.0137,26.5052,5.1483,36.2021,0.0371,14.0468,65.7805,8.1105,60.3059,0.0683,0.003,0.0026,0.0018,0.864,0.6159,0.7129,0.2068,0.3084,0.1957,1.4911,0.9465,0.6348,0.0428,0.0951,0.0383,2.2235,0.8959,0.4029,1.1474,-7.7318,-2.4417,-6.7383,-2.128,0.3158,0.0715,0.1007,0.0585,1.4086,0.8182,0.5809,0.2338,0.4028,0.2418,1.7228,1.0342,0.6003,0.0456,20.381,-0.3452,-0.2404,-0.3426,0.7836,0.8981,0.9416,0.3135,1.2903,1.1359,4.8108,-0.6489,-0.1026,0.9782,0.989,6.3777,-1.7036,-0.2502,0.5341,0.7308,4.6046,-2.5551,-3.0548,-1.2531,0.4102,1.1485,1.5543,1.3533,1.3191,2.4159,1.8315,0.4711,0.5721,1.2143,1.2368,2.2526,1.8213,0.7543,1.0448,1.3851,0.0014,2.1726,0.0435,-0.3651,0.2426,GIACCA
-0.095,4.6175,2.1488,16.5019,-1.9606,2.3605,13.047,3.6121,18.2794,-0.4783,9.8702,15.9635,3.9954,21.6661,-0.1165,11.0009,15.6103,3.951,17.531,0.1828,-0.0402,-0.0096,-0.0086,0.2392,0.2146,0.8972,0.5949,0.5378,0.5439,0.904,0.9142,1.0113,0.3539,0.2893,0.2958,0.8173,0.8358,1.0226,1.8476,4.8328,-2.7875,2.6156,-1.5087,-0.5768,0.4508,0.2872,0.2598,0.6372,0.5764,0.9046,0.9028,0.7616,0.9413,0.8437,1.0427,1.2359,0.0338,14.4373,0.1904,0.1546,0.1328,-0.129,0.2124,0.899,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.0883,3.8736,1.9682,9.0329,-0.9907,2.7727,15.9081,3.9885,16.4496,-0.4262,9.9757,7.9568,2.8208,14.683,0.163,11.2125,9.2283,3.0378,12.8148,0.2883,0.0318,0.0088,0.0079,0.2779,0.2473,0.8897,0.4935,0.6977,0.6479,1.414,1.313,0.9286,0.2435,0.4868,0.4198,1.9993,1.7238,0.8622,0.9145,-1.5724,-0.8659,-1.7193,-0.9469,0.5507,0.3934,0.2587,0.252,0.6575,0.6406,0.9742,0.5491,0.6152,0.7049,1.1203,1.2836,1.1458,0.0352,15.2894,0.3074,0.0612,0.071,-0.0695,0.3017,0.8948,0.3327,1.3286,1.1526,6.1053,-1.146,-0.3558,0.9445,0.9718,5.1494,-0.8954,-0.0489,0.5469,0.7395,3.5493,-1.4531,-0.9352,-6.8013,7.2726,1.186,1.5587,1.3142,1.4067,2.4294,1.727,1.3403,1.5508,1.157,1.0472,1.9663,1.8776,1.1856,1.7201,1.4508,0.0017,2.2749,0.3033,0.401,0.4572,GIACCA
