@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-5.2987,1.2366,1.112,6.7988,?,-3.1342,1.6961,1.3023,5.123,?,-2.3707,0.6174,0.7857,4.0078,?,6.7509,1.4948,1.2226,4.1341,0.498,1.6906,2.235,-0.7849,1.322,-0.4643,-0.3512,0.8539,1.4153,0.9095,1.6575,1.0652,0.6427,0.7291,2.003,0.8272,2.7473,1.1347,0.413,1.3271,1.6964,-1.6575,1.2783,-1.2489,-0.9771,1,1,0,1,0,0,1.3271,1.6964,1.6446,1.2783,1.2392,0.9694,0.5997,10.8036,0.2097,-0.348,-0.7149,0.5802,-0.8076,-0.3141,17.804,192.2052,13.8638,43.8125,-0.2429,1.3551,9.3819,3.063,10.125,-0.218,-36.1065,180.6077,13.439,49.9375,?,13.1384,-0.4931,-0.0375,4.5262,1.0316,0.2279,20.4868,1.0642,0.0519,4.7241,0.1715,0.0363,4.2406,0,0,4.3272,0.8773,0.2028,0.9155,58.0355,0.8144,0.879,0.7459,125000,0,0,0,1,SINISTRA_PANTALONI
-1.2314,8.0457,2.8365,11.8378,-6.5346,-1.6492,3.0291,1.7404,6.0096,-3.0585,-1.979,21.7739,4.6663,19.812,-0.9178,5.4594,11.1963,3.3461,12.9728,0.1033,0.7467,0.6222,-0.2255,0.8333,-0.3021,-0.3625,1.6298,0.6079,0.8477,0.373,0.5201,1.3945,2.6561,0.3695,0.7186,0.1391,0.2705,1.9447,2.267,1.0828,-6.8708,0.4777,-3.0308,-6.3453,1.0611,0.1521,0.1086,0.1433,0.1024,0.7141,1.9698,0.5975,0.9125,0.3033,0.4632,1.5272,0.0571,7.7911,0.3959,-0.5628,-0.7374,0.1997,-0.5102,0.0243,30.3654,71.3471,8.4467,21.9,0.4925,-0.2038,92.852,9.636,31.8847,-0.3389,-21.9155,328.7252,18.1308,52.274,-2.59,-148.9754,-1.3856,0.0093,0.8766,0.4659,0.5315,0.7684,0.217,0.2825,-2.6334,-0.5636,0.214,1.8121,2.9637,1.6355,0.6869,0.4189,0.61,0.749,63.4027,0.6356,0.8498,0.9315,1100,0,0,0,1,SINISTRA_PANTALONI
1.0532,0.6192,0.7869,3.9485,-0.0316,-1.9112,1.1785,1.0856,4.5263,-12.3737,0.1487,0.9211,0.9598,3.7481,-0.9551,2.4928,1.2888,1.1353,5.206,0.0776,-0.5511,7.0829,0.4225,-12.8528,-0.7667,0.0597,0.7248,0.8199,0.6931,1.1311,0.9563,0.8454,0.5254,0.6722,0.4804,1.2794,0.9144,0.7147,0.0288,0.066,-0.2758,2.2872,-9.5621,-4.1807,11.3096,1.9966,0.6782,0.1765,0.06,0.3397,0.8723,1.0535,0.7585,1.2076,0.8694,0.72,0.0437,3.8278,-0.5934,-0.3622,0.7615,-0.0689,-0.9434,-0.0848,-28.3666,23.7976,4.8783,32.1466,?,-30.2242,18.0929,4.2536,38.6878,?,-21.8891,2.2923,1.514,24.6446,?,0.9385,1.2959,1.3808,1.1469,3.222,2.8094,1.3153,10.3814,7.8928,0.8309,1.3044,1.5698,1,1,1,0.8309,1.3044,1.5698,0.9375,80.4799,-0.9628,0.6085,-0.7689,1100,0,0,0,1,SINISTRA_PANTALONI
-0.1125,1.5745,1.2548,5.5051,-0.7959,0.0505,6.1943,2.4888,11.9823,-1.2426,0.4788,8.9378,2.9896,10.9162,-0.643,3.5918,4.05,2.0125,7.1863,0.0643,-2.227,-0.235,-0.0313,0.1055,0.0141,0.1333,0.5042,0.4197,0.6235,0.8325,1.2367,1.4856,0.2542,0.1762,0.3888,0.693,1.5295,2.2069,0.3675,0.5711,-4.9434,1.5542,-13.4523,-8.6557,0.5737,0.4614,0.3991,0.8042,0.6957,0.8652,0.4594,0.5043,0.7661,1.0977,1.6674,1.519,0.0097,5.255,0.53,0.3175,0.1007,0.2016,-0.1722,0.4306,-16.2584,3.0924,1.7585,19.2466,?,32.691,0.7729,0.8791,3.3152,0.9021,19.0044,22.3897,4.7318,16.1077,0.4083,-0.4973,-0.8555,1.7202,2.0003,0.3716,0.1858,4.0011,0.1381,0.0345,-0.6302,-1.7314,2.7475,0,0,1.2436,5.8055,1.1949,0.2058,0.8071,67.9537,-0.7169,0.9336,-0.859,1100,0,0,0,1,SINISTRA_PANTALONI
-0.5468,3.3296,1.8247,9.7586,-1.5165,-0.3777,3.8149,1.9532,9.6088,-1.9442,0.5311,4.9753,2.2305,18.9218,-0.2428,3.0312,3.6556,1.912,15.0692,0.0346,1.4476,-1.0295,-0.1804,-0.7112,-0.1246,0.1752,0.9342,0.8181,0.9544,0.8756,1.0216,1.1666,0.8728,0.6692,0.9108,0.7668,1.0436,1.361,0.9268,1.591,-10.8827,1.7166,-11.7419,-6.84,1.1882,0.2547,0.2484,0.2144,0.2091,0.9754,1.0156,0.5157,0.6476,0.5078,0.6376,1.2557,0.0086,4.5679,-0.0364,0.1946,-0.0604,-0.2496,-0.3767,0.7629,39.9738,3.8424,1.9602,5.4184,0.8733,-8.7846,9.3682,3.0607,12.8387,-13.532,22.7091,16.2465,4.0307,10.8002,0.6211,-4.5505,1.7603,-0.3868,0.6404,0.4863,0.7594,0.4102,0.2365,0.5766,-3.1228,2.1089,-0.6753,48.3903,1.4999,0.031,0.422,0.5017,1.1888,0.4728,71.521,-0.2406,-0.9755,0.3403,1100,0,0,0,1,SINISTRA_PANTALONI
0.8972,19.284,4.3914,18.9841,-0.6793,-0.6528,10.7908,3.2849,13.9786,-1.3159,-1.0333,19.883,4.459,28.9937,-0.6283,6.4032,11.255,3.3549,18.5335,0.0489,-1.3745,-0.8683,0.1401,0.6318,-0.1019,-0.1614,1.3368,0.9848,1.309,0.7367,0.9792,1.3291,1.7871,0.9699,1.7134,0.5427,0.9588,1.7666,0.9668,0.6864,-8.0634,0.7099,-8.3402,-11.7479,1.873,0.6349,0.5802,0.339,0.3098,0.9138,1.3581,0.6548,1.0243,0.4821,0.7542,1.5644,0.0152,9.4704,0.4618,0.3171,0.2311,0.1134,-0.0907,0.0084,37.5802,29.6352,5.4438,23.1354,0.4841,6.2776,74.7236,8.6443,29.097,-0.3241,24.4544,14.4725,3.8043,13.1119,0.5842,5.9864,1.5367,0.2567,0.6298,1.431,2.2723,0.3966,2.0477,5.1631,-3.048,1.1783,-0.3866,2.0408,1.422,0.6968,0.7951,1.7645,2.2191,0.4527,71.3396,-0.9148,-0.9492,0.8956,1100,0,0,0,1,SINISTRA_PANTALONI
1.3212,5.2752,2.2968,9.1924,-0.4047,-0.4294,4.5527,2.1337,8.9893,-1.7794,-1.0842,4.4387,2.1068,10.1239,-1.0844,3.9025,2.1423,1.4637,5.9392,0.1399,-3.0766,-1.2187,0.3386,0.3961,-0.11,-0.2778,1.0764,1.0902,1.5692,1.0128,1.4578,1.4394,1.1587,1.1885,2.4624,1.0257,2.1251,2.0719,0.4601,0.5028,-2.7407,1.0927,-5.956,-5.4509,2.0234,1.3474,0.9477,0.6659,0.4684,0.7034,1.0226,0.908,1.5478,0.8879,1.5136,1.7046,0.0194,5.693,0.3661,0.2505,0.3047,-0.0844,-0.3168,0.0872,-39.5378,12.2876,3.5054,46.4386,?,-18.842,26.0199,5.101,28.7994,?,8.1652,284.5871,16.8697,37.9181,-0.5229,2.0984,-4.8422,-2.3076,0.6872,0.2078,0.3024,0.4722,0.0432,0.0914,1.6125,3.567,2.2121,1,0,0,1.6125,1.2247,0.7595,0.4896,75.874,-0.9861,0.1655,-0.2104,1100,0,0,0,1,SINISTRA_PANTALONI
-0.7895,26.6797,5.1652,32.1505,-0.7984,-0.093,25.5871,5.0584,23.5831,-0.377,1.7371,11.6374,3.4114,20.0307,-0.2279,5.8861,32.9081,5.7366,23.4023,0.0104,8.4902,-0.4545,-0.1341,-0.0535,-0.0158,0.2951,1.0211,1.5141,0.9004,1.4828,0.8818,0.5947,1.0427,2.2926,0.8107,2.1987,0.7775,0.3536,2.2105,3.8393,-57.9234,1.7368,-26.2033,-15.087,1.0438,1.0959,0.7559,1.0498,0.7242,0.6898,1.3633,1.6051,1.3738,1.1773,1.0077,0.8559,0.0205,8.7214,-0.0379,-0.4342,-0.1575,0.6274,0.8325,0.7086,-38.3638,34.0055,5.8314,47.58,?,-20.9477,14.8274,3.8506,25.3189,?,20.6722,129.3165,11.3717,37.619,-0.0432,1.8314,-1.8558,-1.0133,1.5144,0.5128,0.3386,2.2934,0.263,0.1147,1.8792,30.5108,16.2358,1,0,0,1.8792,1.2648,0.673,0.5199,80.0507,-0.6044,0.994,-0.6427,1100,0,0,0,1,SINISTRA_PANTALONI
-0.2103,0.1607,0.4009,1.5356,-2.9917,-0.395,0.1123,0.3352,1.3719,-2.9672,-0.7552,0.0447,0.2113,1.2673,?,1.0185,0.051,0.2259,0.807,0.4548,0.5323,0.2785,-0.2065,0.5231,-0.3879,-0.7415,1.1963,1.8972,1.7751,1.5859,1.4839,0.9357,1.431,3.5993,3.151,2.5152,2.2019,0.8755,1.1216,0.9081,-1.7094,0.8097,-1.524,-1.8823,1.1124,0,0.2599,0,0.2336,0,1.1193,1.2117,1.903,1.0825,1.7001,1.5705,0.0096,1.5251,-0.346,0.2657,-0.5206,-0.7305,0.0858,-0.5339,-41.9293,0.9189,0.9586,43.1396,?,-10.5505,2.0529,1.4328,13.0188,?,-3.4319,0.6878,0.8293,4.4998,?,3.9741,12.2177,3.0743,0.669,1.1558,1.7276,0.4476,1.336,2.9847,3.3136,9.587,2.8932,1,1,1,3.3136,9.587,2.8932,0.4766,55.9117,-0.9879,-0.8856,0.8541,1100,0,0,0,1,SINISTRA_PANTALONI
0.5167,0.6009,0.7752,2.6957,-0.482,-0.3743,0.219,0.468,1.5329,-2.049,-0.6005,0.1133,0.3367,1.2985,-7.263,1.2315,0.1842,0.4292,1.6279,0.2058,-1.3807,-0.8605,0.4196,0.6233,-0.3039,-0.4876,1.6565,2.3025,1.8061,1.39,1.0903,0.7844,2.7439,5.3017,3.262,1.9322,1.1888,0.6153,0.8511,0.7682,-2.0779,0.9026,-2.4414,-2.7049,3.6177,11.5748,0.8873,3.1995,0.2453,0.0767,1.7585,2.076,1.6559,1.1806,0.9417,0.7976,0.0094,1.9706,-0.2447,-0.7741,0.8982,0.5408,-0.4582,-0.8302,-43.7922,0.2352,0.485,44.339,?,-5.5006,0.5423,0.7364,6.2988,?,3.1019,0.8036,0.8965,3.4195,0.3294,7.9614,-14.1179,-1.7733,0.6586,0.541,0.8214,0.4338,0.2927,0.6748,7.0392,-26.3924,-3.7493,1,0,0,7.0392,12.9665,1.842,0.4758,52.3947,0.9452,-0.8752,-0.8081,1100,0,0,0,1,SINISTRA_PANTALONI
-0.7637,2.8478,1.6875,6.7692,-2.8107,-0.2298,1.0526,1.026,5.9793,-2.8654,1.029,5.6847,2.3843,11.2582,-0.4523,2.7926,3.4813,1.8658,7.8518,0.034,3.3231,-0.7422,-0.2735,-0.2233,-0.0823,0.3685,1.6448,0.7078,0.9044,0.4303,0.5499,1.2779,2.7054,0.501,0.818,0.1852,0.3024,1.6329,1.1264,1.4239,-18.0895,1.2641,-16.059,-12.7042,1.1483,0.2292,0.2186,0.1996,0.1903,0.9537,1.1321,0.6013,0.8621,0.5311,0.7615,1.4338,0.026,3.9325,-0.3485,-0.3463,-0.6516,-0.3538,-0.2508,0.6018,6.3894,16.8131,4.1004,16.3,-0.8411,-39.9359,8.9139,2.9856,46.3908,?,-15.5534,62.9585,7.9346,27.2513,-3.8268,-0.16,-0.4108,2.5677,1.3734,0.5168,0.3763,1.8862,0.267,0.1416,0.1605,0.3447,2.1472,0,1.5681,0,0.3514,0.5981,1.7023,0.8666,63.4794,0.7644,-0.8577,-0.974,1100,0,0,0,1,SINISTRA_PANTALONI
-0.112,4.3653,2.0893,8.8052,-0.7589,-0.2228,2.6508,1.6281,6.1416,-0.5618,0.8399,7.9413,2.818,12.1819,-0.694,3.5221,3.3196,1.822,8.1554,0.0971,0.5028,-0.1334,-0.0318,-0.2653,-0.0633,0.2385,1.2833,0.7414,1.1467,0.5778,0.8936,1.5467,1.6468,0.5497,1.315,0.3338,0.7985,2.3923,1.7196,0.7612,-4.3321,0.4427,-2.5192,-5.6909,1.2731,0.6961,0.5542,0.5468,0.4354,0.7962,1.4337,0.7228,1.0797,0.5042,0.7531,1.4937,0.0095,5.4075,0.3239,0.4963,0.2927,0.2313,0.5828,0.3239,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,SINISTRA_PANTALONI
2.8973,23.1098,4.8073,16.7674,-0.3429,-2.2331,6.8168,2.6109,10.5513,-3.5411,2.8098,14.4976,3.8076,15.7147,-0.243,7.3527,11.6381,3.4115,14.217,0.1264,-1.2974,1.0311,0.394,-0.7948,-0.3037,0.3821,1.8412,1.2626,1.4091,0.6857,0.7653,1.1161,3.3901,1.594,1.9857,0.4702,0.5857,1.2457,0.5204,1.3935,-2.0823,2.678,-4.0015,-1.4942,5.3737,0.9876,0.7673,0.1838,0.1428,0.7769,1.5891,1.067,1.1794,0.6714,0.7422,1.1053,0.0491,10.8454,0.847,0.4513,0.638,0.5493,0.4676,0.8074,-32.3065,22.7471,4.7694,38.6993,?,-10.055,53.4667,7.3121,24.1196,?,-24.166,10.3095,3.2108,28.2593,?,3.213,1.3369,0.4161,0.6523,1.4854,2.2773,0.4254,2.2064,5.1862,1.6045,1.3694,0.8535,1,1,1,1.6045,1.3694,0.8535,0.4423,66.5275,-0.6693,-0.607,-0.1614,1100,0,0,0,1,SINISTRA_PANTALONI
0.658,9.9032,3.1469,12.3125,-0.6587,-0.9839,3.0385,1.7431,8.6521,-1.3201,0.1743,13.9304,3.7323,14.4645,-1.007,4.6978,6.2346,2.4969,10.0445,0.0629,-0.6688,3.7748,0.1401,-5.6439,-0.2094,0.0371,1.8054,0.8432,1.2603,0.467,0.6981,1.4948,3.2593,0.7109,1.5884,0.2181,0.4874,2.2344,0.9932,0.6737,-7.2502,0.6783,-7.2996,-10.7615,1.9905,1.03,0.6925,0.5174,0.3479,0.6724,1.4231,0.8512,1.2258,0.5982,0.8614,1.44,0.0127,7.0235,0.1069,0.7723,0.469,0.0685,0.0244,0.1828,-2.3619,33.4361,5.7824,18.2983,-7.0268,-7.1584,139.2616,11.8009,37.9791,-3.8321,-31.703,50.3246,7.094,36.2396,?,0.3299,0.0745,0.2258,0.49,0.8151,1.6635,0.2401,0.6644,2.7673,0.5318,0.442,0.8311,0.29,0,0,0.4818,0.5049,1.048,0.3504,45.8621,0.8122,-0.9483,-0.9007,1100,0,0,0,1,SINISTRA_PANTALONI
0.0533,1.3703,1.1706,4.8089,-0.7217,0.3263,0.1536,0.3919,1.6072,-0.2913,0.4722,0.2374,0.4872,1.8345,-0.2601,1.303,0.3957,0.6291,2.3324,0.1701,0.1633,0.1128,0.0409,0.691,0.2504,0.3624,2.9872,2.4026,1.8609,0.8043,0.6229,0.7745,8.9233,5.7725,3.4628,0.6469,0.3881,0.5999,5.5601,5.3231,-4.218,0.9574,-0.7586,-0.7924,2.2441,1.9185,0.9939,0.8549,0.4429,0.518,2.9921,2.6213,2.0618,0.8761,0.6891,0.7865,0.006,1.8525,-0.2644,-0.3275,0.3019,0.3413,0.3773,0.2966,-24.13,0.0872,0.2954,24.5392,?,-40.4616,0.0674,0.2595,40.86,?,6.0253,2.3492,1.5327,4.7394,0.4475,0.5964,-4.0048,-6.7153,1.138,0.1927,0.1693,1.2951,0.0371,0.0287,0.6006,-6.3919,-10.6431,1,0,0,0.6006,5.1777,8.6214,0.4896,70.6169,-0.7477,-0.4336,0.6002,1100,0,0,0,1,SINISTRA_PANTALONI
0.2131,1.0283,1.0141,3.349,-0.4537,0.1422,0.2287,0.4783,1.8373,-0.6684,0.3136,0.4096,0.64,2.0837,-0.4392,1.2578,0.2484,0.4984,1.8442,0.2124,1.4983,0.6795,0.1694,0.4535,0.1131,0.2493,2.1203,1.5846,2.0345,0.7473,0.9595,1.2839,4.4957,2.5108,4.139,0.5585,0.9207,1.6485,1.4201,1.6439,-2.1021,1.1576,-1.4802,-1.2787,2.0919,1.5912,0.9839,0.7607,0.4703,0.6183,1.8228,1.6073,1.816,0.8818,0.9963,1.1299,0.0042,1.8117,-0.3222,-0.5304,0.5288,0.3066,0.3071,0.1441,-24.1722,0.0671,0.259,24.6597,?,-38.6034,0.0504,0.2245,38.9389,?,12.1087,2.9953,1.7307,5.7007,0.6184,0.6262,-1.9963,-3.1881,1.1538,0.1497,0.1297,1.3312,0.0224,0.0168,0.6333,-2.669,-4.2145,1,0,0,0.6333,4.3257,6.8306,0.4859,74.8843,-0.0745,-0.2716,0.7989,1100,0,0,0,1,SINISTRA_PANTALONI
-0.7554,0.4807,0.6933,3.1171,-3.9477,0.2632,0.4058,0.637,2.7899,-0.4256,0.7092,0.1704,0.4128,1.6041,0.0737,1.335,0.4176,0.6462,2.873,0.1779,-2.8699,-1.0652,-0.5659,0.3712,0.1972,0.5312,1.0884,1.6797,1.0729,1.5433,0.9857,0.6387,1.1846,2.8216,1.151,2.3819,0.9717,0.4079,2.9862,-19.4916,-4.001,-6.5273,-1.3398,0.2053,0.3219,0.3638,0.1803,1.1301,0.56,0.4955,1.1173,1.9432,1.085,1.7393,0.9711,0.5583,0.0115,2.0599,-0.6295,0.1743,-0.6881,0.3665,0.7989,0.4646,-23.3198,0.5721,0.7563,24.1791,?,-38.8599,0.1408,0.3752,39.5386,?,4.5528,0.3698,0.6081,2.2812,0.6309,0.6001,-5.1221,-8.5355,2.0157,1.2438,0.617,4.0632,1.547,0.3807,0.6115,-6.202,-10.1417,1,0,0,0.6115,10.5993,17.3324,0.4898,66.7324,-0.6276,0.8358,-0.4206,1100,0,0,0,1,SINISTRA_PANTALONI
0.1823,2.1516,1.4668,5.5632,-0.8981,0.5662,12.6662,3.559,11.5928,-0.5071,0.2006,2.4244,1.557,5.6126,-0.4071,3.8945,2.4686,1.5712,6.4643,0.1706,0.3219,0.9084,0.0468,2.8219,0.1454,0.0515,0.4121,0.9421,0.9336,2.2857,2.2651,0.991,0.1699,0.8875,0.8716,5.2246,5.1309,0.9821,0.6748,1.621,-1.9791,2.4022,-2.9329,-1.2209,0.381,0.7348,0.376,1.9284,0.9869,0.5118,0.4799,0.9912,0.8606,2.0655,1.7934,0.8683,0.0065,5.4243,-0.2133,0.626,-0.2124,-0.1722,0.6582,0.0062,-7.0669,4.9271,2.2197,10.2585,?,-55.211,1.9296,1.3891,57.5394,?,-99.2432,1.4742,1.2142,100.679,?,0.128,0.0712,0.5563,1.598,1.8282,1.1441,2.5535,3.3423,1.3089,0.1783,0.1019,0.5715,1,1,1,0.1783,0.1019,0.5715,1.1731,161.5211,-0.8918,0.2674,-0.6375,1100,0,0,0,1,TASCA_GIACCA_ALTA
