@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0417,0.5502,0.7418,6.3338,-0.5909,-0.0007,0.5167,0.7188,5.6286,-0.6715,0.1416,0.3728,0.6106,5.2524,-0.9459,0.8048,0.8138,0.9021,4.2772,0.0054,55.662,-0.2946,-0.0518,-0.0053,-0.0009,0.1759,1.0319,1.2148,0.8222,1.1773,0.7968,0.6768,1.0648,1.4758,0.676,1.386,0.6349,0.4581,1.0404,0.9214,-102.0692,0.8856,-98.1087,-110.7796,1.1823,1.475,0.9259,1.2476,0.7831,0.6277,1.1253,1.2059,1.4808,1.0716,1.316,1.228,0.0008,1.2285,0.2684,-0.3434,-0.128,-0.8942,-0.0385,0.0591,-0.5462,0.0001,0.0112,0.5736,?,0.4263,0.0001,0.009,0.0415,0.9077,-0.4981,0.0002,0.0131,0.5352,?,-1.2813,1.0967,-0.8559,1.2482,0.8558,0.6856,1.558,0.7323,0.47,-1.404,1.0717,-0.7633,0,1,0,13.8152,1.0717,0.0776,0.0045,1.4706,0.8991,-0.8066,-0.8776,0.9794,0.0206,0.1434,0.4949,0.6098,-9.748,0.0002,0.0134,9.7704,?,0.3872,0.0158,0.1258,0.4212,0.1604,-0.1005,2.5295,-25.1762,10.7163,1.1403,0.1064,114.8381,1.3003,0.0113,-0.0792,9.6143,-121.4504,0,2.5286,0,0.0507,1.1751,23.1988,0.0519,11.1146,0.9665,-0.4908,-0.2663,DAVANTI_PANTALONI
0.6894,4.519,2.1258,9.1035,-0.9447,-0.4833,7.4926,2.7373,17.7086,-0.4068,-0.3093,4.3726,2.0911,12.715,-1.3461,3.6217,4.0721,2.0179,12.932,0.0369,-1.4264,-2.2287,0.1904,1.5624,-0.1334,-0.0854,0.7766,1.0166,1.0534,1.309,1.3565,1.0362,0.6031,1.0335,1.1097,1.7136,1.84,1.0738,0.8636,0.6062,-8.9369,0.702,-10.3489,-14.7428,0.3719,0.8637,0.3486,2.3226,0.9375,0.4036,0.5141,0.716,0.704,1.3927,1.3694,0.9832,0.0047,5.491,-0.4377,-0.2097,0.1463,0.3767,0.0641,-0.0358,-0.0745,0.031,0.176,0.5644,-5.8549,0.256,0.0025,0.0504,0.239,0.4304,0.5742,0.0141,0.1188,0.4977,0.283,-0.2909,-0.1297,0.4458,3.4883,1.4817,0.4248,12.1686,2.1955,0.1804,-2.6689,-2.4538,0.9194,0.1962,0.1186,0.6045,2.3616,1.134,0.4802,0.0033,0.9494,-0.7068,0.7134,-0.893,-4.2911,3.3665,1.8348,8.419,?,1.7028,7.9387,2.8176,9.6694,-1.314,7.7405,3.6282,1.9048,6.97,0.2396,-2.52,-0.5544,0.22,0.6512,0.9633,1.4792,0.4241,0.9279,2.1881,1.5333,-3.8335,-2.5002,0,0,0.4559,0.8707,1.2079,1.3873,0.0472,15.0638,0.8998,0.9051,0.9284,DAVANTI_PANTALONI
0.2087,1.3415,1.1582,4.8031,-1.6283,-4.9364,6.036,2.4568,9.0446,-22.9657,1.8044,4.9635,2.2279,7.3531,-0.3307,5.6974,7.5485,2.7475,9.0593,0.0669,-0.0423,0.1157,0.0366,-2.7357,-0.8664,0.3167,0.4714,0.5199,0.4216,1.1028,0.8942,0.8109,0.2223,0.2703,0.1777,1.2161,0.7996,0.6576,0.3433,1.6284,-4.582,4.743,-13.346,-2.8138,4.8423,0.3307,0.1882,0.0683,0.0389,0.5691,0.5311,0.6532,0.5302,1.23,0.9984,0.8117,0.2391,8.1006,0.0623,-0.3534,-0.1966,-0.7867,-0.9802,0.8729,-0.1785,0.0417,0.2041,0.5429,-3.8508,0.3095,0.0266,0.1632,0.4473,0.1733,0.5402,0.0514,0.2267,0.7105,0.027,-0.5768,-0.3305,0.573,1.2503,0.9002,0.72,1.5633,0.8104,0.5184,-4.5955,-21.8432,4.7532,0.2069,0.1533,0.7409,1.2139,0.7641,0.6295,0.0074,1.0785,-0.9869,0.8398,-0.9106,-2.7185,6.3652,2.5229,7.4766,-25.2192,1.4193,1.354,1.1636,3.8438,-0.4775,7.6677,1.8859,1.3733,4.3457,0.5272,-1.9154,-0.3545,0.1851,2.1682,1.8372,0.8473,4.7012,3.3752,0.7179,5.7893,-1.4841,-0.2563,0.1096,0.031,0.283,1.9451,1.7204,0.8845,0.0949,12.1144,0.9767,0.991,0.993,DAVANTI_PANTALONI
0.6342,1.212,1.1009,4.5949,-0.6422,-1.2212,3.7912,1.9471,8.4712,-1.9908,-0.9189,3.6847,1.9196,8.3791,-1.6411,2.7107,4.078,2.0194,7.4909,0.0339,-0.5193,-0.6901,0.2339,1.3289,-0.4505,-0.339,0.5654,0.5735,0.5452,1.0143,0.9642,0.9506,0.3197,0.3289,0.2972,1.0289,0.9297,0.9036,0.3187,0.3451,-6.8317,1.083,-21.4389,-19.7953,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.6134,1.011,1.1309,1.1186,0.0165,4.2442,-0.5975,-0.2234,0.3905,0.8027,-0.8318,-0.6717,0.0359,0.0247,0.157,0.4882,-2.5714,0.2339,0.0002,0.015,0.0508,0.808,0.6884,0.0126,0.112,0.3758,0.5057,0.1533,0.0521,0.3398,10.4344,1.4016,0.1343,108.8772,1.9644,0.018,-1.6431,-0.9144,0.5565,0.5163,0.1798,0.3483,9.6045,1.2992,0.1353,0.0073,1.0669,-0.6108,0.9979,-0.5735,-2.1783,5.1108,2.2607,6.5294,?,3.3694,7.0304,2.6515,9.0321,-0.8105,8.227,0.3119,0.5585,2.2073,0.745,-0.6465,-0.2648,0.4095,0.8526,4.0481,4.7479,0.727,16.3874,22.5426,1.6148,-1.0124,-0.627,0,0,0.5763,0.7229,2.9581,4.0919,0.0915,14.4652,0.9497,0.8172,0.9489,DAVANTI_PANTALONI
0.903,3.6562,1.9121,7.3289,-0.2364,-1.9723,4.7543,2.1804,7.7017,-19.9809,-1.6982,6.3409,2.5181,10.9025,-1.5815,3.8326,7.6518,2.7662,9.1306,0.0349,-0.4578,-0.5318,0.2356,1.1614,-0.5146,-0.4431,0.8769,0.7593,0.6912,0.8659,0.7882,0.9103,0.769,0.5766,0.4778,0.7498,0.6213,0.8287,0.1911,0.2098,-4.2467,1.0981,-22.2247,-20.2388,16.1474,1.4035,0.6265,0.0869,0.0388,0.4464,0.9516,0.6722,0.8027,0.7064,0.8435,1.1941,0.0275,5.7052,-0.688,0.4646,0.5644,0.2689,-0.9304,-0.413,0.1435,0.0119,0.109,0.5458,-1.021,0.2127,0.0039,0.0623,0.2685,0.3245,0.6593,0.0047,0.0689,0.3362,0.5216,0.6745,0.2176,0.3226,1.7501,1.5812,0.9035,3.0629,2.5003,0.8163,-2.1382,-0.7521,0.3518,0.6795,0.3842,0.5655,2.0327,1.6234,0.7986,0.0071,1.0445,-0.9758,0.7791,-0.7664,-0.9379,5.0141,2.2392,9.6913,-5.0321,4.5932,1.38,1.1747,6.4357,-0.1617,8.2154,0.3672,0.6059,3.0586,0.6419,-0.2042,-0.1142,0.5591,1.9062,3.6954,1.9387,3.6334,13.6562,3.7585,9.0257,-1.4743,-0.1633,0.29,0.1881,0.6485,1.5059,3.1686,2.1041,0.0946,14.1956,0.9271,0.8278,0.913,DAVANTI_PANTALONI
0.3476,6.7421,2.5966,18.9911,-0.461,-0.1843,12.2412,3.4987,22.6938,-1.5407,0.103,6.0035,2.4502,16.6028,-1.0051,4.1947,7.557,2.749,15.5254,0.0202,-1.8865,3.3735,0.0829,-1.7882,-0.0439,0.0246,0.7421,1.0597,0.9445,1.4279,1.2727,0.8913,0.5508,1.123,0.8922,2.039,1.6199,0.7944,0.4355,0.7201,-18.6803,1.6536,-42.8978,-25.9423,1.4552,1.5698,0.8203,1.0787,0.5637,0.5226,0.8368,1.1438,1.2232,1.3669,1.4617,1.0694,0.0021,6.3846,-0.3291,0.2918,0.4531,-0.1852,-0.1844,-0.1934,-0.2037,0.024,0.155,0.4474,?,0.6111,0.0041,0.0642,0.1716,0.7577,-0.2398,0.0053,0.0729,0.3392,?,-0.3333,0.8494,-2.5484,2.4121,2.1254,0.8811,5.8184,4.5174,0.7764,-0.8335,1.3188,-1.5823,0,1,0,2.6064,1.3188,0.506,0.0035,1.0546,0.8243,0.3806,0.819,-7.395,3.2648,1.8069,9.4037,?,-5.5435,5.0945,2.2571,8.5106,?,1.1135,1.1535,1.074,3.4312,-0.0831,1.334,-6.641,-4.9783,0.8005,1.6824,2.1016,0.6409,2.8305,4.4167,1.1049,35.7238,32.3311,1,0,0,1.1049,2.7407,2.4804,0.0475,14.0642,-0.9981,0.0933,-0.1184,DAVANTI_PANTALONI
-0.2656,1.6884,1.2994,7.8412,-1.5003,-0.6763,2.8114,1.6767,9.1917,-0.9982,-0.1715,5.5859,2.3635,11.8154,-0.5846,2.6403,3.6717,1.9162,8.6049,0.0293,0.3927,1.5484,-0.1006,3.9432,-0.2562,-0.065,0.775,0.5498,0.6781,0.7094,0.875,1.2334,0.6006,0.3023,0.4598,0.5033,0.7657,1.5213,1.0247,1.0794,-18.1366,1.0534,-17.6997,-16.8025,0.6818,0.4206,0.3538,0.6169,0.5189,0.8412,0.8531,0.6636,0.9113,0.7779,1.0682,1.3731,0.004,4.1737,0.2168,-0.1694,-0.4317,0.5899,0.0732,0.36,-0.1391,0.0265,0.1627,0.4819,-1.7459,-0.0696,0.0614,0.2477,0.8643,-2.1204,-0.0721,0.7795,0.8829,1.9059,-0.9879,2.0001,1.9311,0.9655,0.657,0.1843,0.2806,0.4316,0.034,0.0787,0.5217,0.3235,0.6201,0.6336,0.183,0.2889,0.5576,0.2528,0.4535,0.0009,1.2971,0.9257,0.9373,0.9063,3.6877,11.212,3.3484,9.9206,-0.107,2.9018,2.2153,1.4884,5.0282,0.0477,7.5779,3.2105,1.7918,8.0143,0.1368,1.2708,0.4866,0.3829,2.2497,1.8688,0.8307,5.0611,3.4923,0.69,-3.8042,-0.755,0.1985,1.6972,0.9653,0.5687,1.973,1.2379,0.6274,0.0477,14.5733,-0.5068,-0.8022,0.1527,DAVANTI_PANTALONI
-0.1775,0.0153,0.1239,0.5955,-4.8808,-0.0407,0.0182,0.1349,0.6805,-1.1773,0.011,0.0105,0.1026,0.5051,-0.847,0.2565,0.0116,0.1076,0.4945,0.0564,4.3624,-16.1852,-0.6922,-3.7101,-0.1587,0.0428,0.9183,1.2068,1.1513,1.3141,1.2537,0.954,0.8433,1.4563,1.3255,1.7269,1.5718,0.9102,1.3433,2.1339,-16.7072,1.5886,-12.4378,-7.8296,0.324,0.3703,0.1932,1.1429,0.5963,0.5218,0.8751,1.179,1.2042,1.3473,1.376,1.0214,0.001,0.384,-0.1327,-0.237,-0.7115,0.9861,-0.0636,0.0339,0.6718,0,0.0026,0.0081,0.988,0.3104,0,0.0028,0.0107,0.9662,0.6091,0,0.0022,0.0087,0.9859,2.1643,1.1029,0.5096,0.9435,1.1719,1.242,0.8902,1.3733,1.5426,2.1824,1.1021,0.505,2.1343,1.0998,0.5153,0.7598,0.9375,1.2339,0.0051,1.5913,-0.3426,0.3771,-0.024,6.2917,0.0111,0.1054,0.3052,0.9529,7.4623,0.0092,0.0957,0.2763,0.9635,-0.9353,0.0043,0.0654,1.0193,?,0.8431,-6.7271,-7.9786,1.1005,1.6122,1.465,1.2111,2.5991,2.1461,0.8456,-6.0555,-7.161,0.8551,0,0,1.1044,0.2994,0.2711,0.0522,14.6893,-0.9942,-0.7826,0.8098,DAVANTI_PANTALONI
0.2292,0.0149,0.1221,0.5775,-0.0477,-0.3286,0.0891,0.2984,1.3925,-6.9198,0.1,0.0044,0.066,0.3748,-0.2018,0.4553,0.0715,0.2674,1.2007,0.0379,-0.6974,2.2911,0.5033,-3.285,-0.7217,0.2197,0.4092,1.8494,0.4567,4.5191,1.116,0.2469,0.1675,3.4203,0.2086,20.4226,1.2455,0.061,0.0216,0.4182,-0.5563,19.333,-25.7138,-1.33,3.135,1.7675,0.4417,0.5638,0.1409,0.2499,0.4147,1.5409,0.481,3.7153,1.1598,0.3122,0.0021,0.6742,-0.3275,0.3661,0.5289,-0.418,-0.9545,0.5271,0.2152,0,0.0024,0.0078,0.9645,-0.6941,0,0.0059,0.7004,?,-0.3224,0,0.0025,0.3284,?,-0.3101,-0.6677,2.1531,0.4007,0.9488,2.3677,0.1606,0.9002,5.6061,-0.3026,-0.6454,2.1326,0,0,1,0.0111,0.0238,2.1326,0.0041,1.2317,0.9758,-0.8194,-0.9167,6.8962,0.001,0.0322,0.1282,0.9816,6.9488,0.0018,0.0418,0.1569,0.9777,-0.5517,0.02,0.1416,0.7024,?,0.9924,-12.4989,-12.5943,0.7699,0.2275,0.2955,0.5928,0.0518,0.0873,0.9908,-9.71,-9.8,0.9869,0,0,0.8171,0.1825,0.2233,0.0505,14.3967,-0.9766,-0.9633,0.9795,DAVANTI_PANTALONI
-0.445,3.8016,1.9498,8.658,-1.0096,-1.3547,6.1929,2.4886,10.4791,-2.0712,-0.2134,5.497,2.3446,10.9595,-1.0192,3.7016,3.8683,1.9668,8.3649,0.0235,0.3285,2.0853,-0.1202,6.3476,-0.366,-0.0577,0.7835,0.8316,0.9913,1.0614,1.2653,1.1921,0.6139,0.6916,0.9828,1.1266,1.6009,1.421,0.6155,0.7863,-21.6203,1.2775,-35.1269,-27.496,1.2627,0.7938,0.5029,0.6286,0.3983,0.6336,0.8262,0.79,1.035,0.9562,1.2527,1.3102,0.0075,5.6479,0.2542,-0.5963,-0.3791,0.1285,-0.6042,0.107,-0.1852,0.0011,0.0331,0.2419,?,-0.5194,0.0067,0.0817,0.6923,?,-0.6084,0.0018,0.0427,0.7555,?,0.3565,0.3043,0.8536,0.4055,0.7759,1.9134,0.1644,0.602,3.661,0.3494,0.3202,0.9164,1,1,1,0.3494,0.3202,0.9164,0.0043,1.313,-0.0738,0.3216,-0.6379,7.8294,0.2649,0.5147,2.1446,0.7459,4.1572,1.1444,1.0698,4.4662,0.3659,3.668,2.7057,1.6449,7.2788,-0.0325,1.8833,2.1345,1.1334,0.4811,0.3129,0.6504,0.2315,0.0979,0.423,2.4426,-27.4969,-11.2572,1.1983,1.1973,0.9991,0.4802,0.2946,0.6136,0.0502,15.6615,-0.0206,-0.299,-0.9045,DAVANTI_PANTALONI
0.1579,11.648,3.4129,14.2588,-1.0215,-1.7395,27.4686,5.241,20.4621,-1.2026,-0.5253,10.9819,3.3139,16.9482,-0.7614,6.2156,14.7916,3.846,11.9614,0.0233,-0.0907,-0.3005,0.0254,3.3117,-0.2799,-0.0845,0.6512,1.0299,0.8874,1.5815,1.3627,0.8617,0.424,1.0607,0.7875,2.5013,1.857,0.7424,0.6449,0.9835,-25.2345,1.525,-39.1284,-25.6575,0.7593,0.7331,0.5759,0.9655,0.7585,0.7857,0.6968,0.8413,1.1921,1.2073,1.7107,1.4169,0.0095,9.4202,-0.7437,0.2892,0.2924,0.2847,-0.3228,0.0697,0.0288,0.0943,0.3071,0.8183,-1.7569,0.2464,0.0111,0.1055,0.3531,0.1263,0.4103,0.0034,0.0581,0.2086,0.5773,0.117,0.0703,0.6006,2.9099,5.2831,1.8155,8.4675,27.9108,3.2962,-10.219,-1.8302,0.1791,0.7344,0.6014,0.8189,2.3172,3.9222,1.6927,0.0025,0.9331,0.0786,0.6843,0.733,-3.4165,7.0824,2.6613,7.8631,?,2.5979,26.7512,5.1722,14.1906,-1.0842,6.5258,1.3213,1.1495,3.981,0.4765,-1.3151,-0.5235,0.3981,0.5145,2.3152,4.4996,0.2648,5.3602,20.2463,1.0652,-2.1697,-2.037,0,0,0.8953,0.5541,1.9752,3.5646,0.0409,15.4177,0.6195,0.6836,0.9068,DIETRO_PANTALONI
