@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.1513,3.7925,1.9474,11.5357,-0.8521,0.114,5.9811,2.4456,11.126,-1.3027,-0.1006,1.3184,1.1482,5.9694,-0.5824,2.7065,3.8131,1.9527,7.9062,0.0377,1.3268,-1.5043,0.0559,-1.1338,0.0421,-0.0372,0.7963,1.696,0.9973,2.1299,1.2524,0.588,0.6341,2.8765,0.9946,4.5365,1.5686,0.3458,0.8432,2.4156,-17.1498,2.8649,-20.3393,-7.0995,1.2891,1.6511,0.7581,1.2808,0.5881,0.4592,1.0368,1.9325,1.4591,1.8638,1.4072,0.755,0.0045,4.116,0.6816,-0.6952,-0.0641,-0.6862,-0.2633,0.1664,-0.5395,0.0004,0.0202,0.5642,?,-0.3267,0.0061,0.0782,0.4138,?,0.5523,0.0025,0.0498,0.1423,0.7746,1.6515,-0.9768,-0.5915,0.2578,0.4045,1.5691,0.0665,0.1636,2.462,1.3632,-1.1534,-0.846,1,0,0,1.3632,3.9637,2.9075,0.0175,1.4184,-0.9422,-0.9092,0.9843,-0.3835,0.155,0.3937,1.4291,-3.6858,-0.0752,0.2713,0.5209,2.2943,-1.2912,-0.9457,0.696,0.8342,3.2716,-7.1761,5.0973,0.4055,0.0796,0.7558,0.4719,0.6244,0.5713,0.2227,0.3898,0.8694,0.3915,0.4503,0.3046,0.7622,2.5025,0.6229,0.4368,0.7013,0.0213,1.8906,0.5882,0.8276,0.8436,DESTRA_PANTALONI
0.105,0.4008,0.6331,3.5253,-0.6784,0.1699,1.0324,1.016,4.2474,-1.1617,-0.0977,0.2364,0.4862,2.1152,-1.5387,1.1429,0.4128,0.6425,2.3785,0.0238,0.618,-1.0749,0.0919,-1.7394,0.1487,-0.0855,0.6231,1.3021,0.9855,2.0897,1.5815,0.7568,0.3883,1.6955,0.9711,4.3667,2.5011,0.5728,0.6242,1.1114,-24.5575,1.7804,-39.3413,-22.0964,1.069,2.521,0.8621,2.3582,0.8064,0.342,0.83,1.6666,1.4821,2.008,1.7857,0.8893,0.0046,1.6685,-0.0683,0.1276,0.1494,0.2382,0.1055,-0.2362,-0.4652,0.0005,0.0222,0.4841,?,-0.369,0,0.0054,0.3834,?,0.5125,0.0014,0.0369,0.1139,0.7914,1.2607,-0.9078,-0.7201,4.0946,0.6023,0.1471,16.7656,0.3627,0.0216,1.2627,-1.1195,-0.8866,1,0,0,1.2627,4.2483,3.3644,0.0163,1.3467,-0.8478,-0.9925,0.8206,0.2119,0.0579,0.2406,0.753,-0.3544,0.2496,0.0791,0.2813,1.1781,-0.5656,-0.7051,0.4175,0.6462,1.9461,-12.7376,0.849,-0.3005,-0.354,0.8554,0.3724,0.4354,0.7317,0.1387,0.1896,0.4629,0.1092,0.2359,0.7389,3.9248,5.3118,0.6392,0.3869,0.6054,0.0162,1.2628,0.5852,-0.747,-0.5023,DESTRA_PANTALONI
4.2371,0.5795,0.7613,3.563,0.3966,-1.0541,2.8375,1.6845,5.1906,-2.7471,-0.142,0.7613,0.8725,3.2451,-1.094,4.7478,0.7213,0.8493,2.9544,0.5203,-4.0197,-29.8429,0.8924,7.4241,-0.222,-0.0299,0.4519,0.8725,0.8964,1.9305,1.9835,1.0274,0.2042,0.7612,0.8035,3.727,3.9341,1.0556,-0.6155,-1.3815,0.7309,2.2446,-1.1875,-0.529,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,0.6864,1.098,1.206,1.5995,1.7569,1.0984,0.0874,6.6763,-0.2363,0.1717,0.8281,-0.8638,-0.6478,0.4841,-0.0107,0.0757,0.2751,0.8509,-0.9223,-0.6788,0.006,0.0774,0.7621,?,0.6419,0.0048,0.0695,0.2308,0.6745,0.0157,-0.0166,-1.0574,3.5532,3.9582,1.114,12.6252,15.6677,1.241,0.5357,-0.8535,-1.5933,0,0.6242,0,1.1166,3.6864,3.3016,0.0183,1.5636,-0.9445,-0.7717,0.5234,0.9741,0.2312,0.4808,1.6702,0.082,3.0354,1.633,1.2779,5.0532,-0.1261,2.1008,1.681,1.2965,4.1163,-0.0903,0.3209,0.4637,1.4449,0.3763,0.3709,0.9856,0.1416,0.1375,0.9714,-0.2637,-0.4375,1.6594,0.4055,0.4819,1.1886,0.3305,0.4057,1.2276,0.0749,6.1919,-0.6428,0.9191,-0.559,DESTRA_PANTALONI
5.0224,21.2338,4.608,14.6782,-0.3351,-1.8641,58.344,7.6383,23.1106,-1.9645,1.8917,56.6281,7.5252,25.6999,-1.088,12.3404,16.1975,4.0246,12.4915,0.2998,-2.6943,2.655,0.407,-0.9854,-0.1511,0.1533,0.6033,0.6123,1.145,1.015,1.8979,1.8698,0.3639,0.375,1.3109,1.0303,3.602,3.4961,0.2406,0.2751,-0.6888,1.1436,-2.8633,-2.5037,1.4103,0.8932,0.6163,0.6334,0.437,0.6899,0.6351,0.5711,1.1751,0.8992,1.8501,2.0574,0.1235,18.9374,-0.3115,0.6475,0.7108,0.1996,-0.7482,0.169,-0.3654,0.0437,0.2091,0.6107,-7.6305,-0.2178,0.0134,0.1158,0.3546,-11.3007,-0.5929,0.0156,0.1249,0.8257,?,1.6773,0.6163,0.3674,1.8061,1.6749,0.9274,3.2619,2.8054,0.8601,1.6574,0.6539,0.3945,2.4546,0,0,1.7222,0.7396,0.4294,0.0149,1.189,-0.573,-0.9765,0.6409,-1.413,1.0938,1.0458,4.2863,-3.8691,-0.8449,9.3064,3.0506,9.2648,-2.0578,2.816,2.4275,1.558,4.6249,0.0842,1.6725,-0.5018,-0.3,0.3428,0.6712,1.958,0.1175,0.4506,3.8338,0.5463,-8.0113,-14.665,0.2905,0.1743,0.6,0.4626,0.9268,2.0032,0.0666,7.039,0.3298,-0.1365,-0.8915,DESTRA_PANTALONI
0.7314,7.7556,2.7849,9.4025,-0.4002,-0.7106,1.7431,1.3203,6.1914,-0.7166,0.0331,3.5573,1.8861,8.4377,-0.6108,3.2738,3.3791,1.8382,8.0874,0.047,-1.0293,22.1172,0.2234,-21.4883,-0.2171,0.0101,2.1093,1.4765,1.515,0.7,0.7182,1.026,4.4492,2.1802,2.2952,0.49,0.5159,1.0527,1.0398,0.84,-6.7444,0.8079,-6.4865,-8.0292,1.8618,1.2819,0.7913,0.6885,0.425,0.6173,1.5186,1.1143,1.1626,0.7338,0.7656,1.0433,0.0213,4.8819,-0.1509,0.5504,0.7131,-0.1708,-0.1534,0.3875,0.3286,0.0075,0.0863,0.3171,0.448,-0.1898,0.004,0.0629,0.2667,?,0.7324,0.0141,0.1187,0.4014,0.5524,-1.7316,0.4486,-0.2591,1.3721,0.7273,0.5301,1.8828,0.529,0.281,-0.965,0.5195,-0.5383,0,0.6405,0,1.1889,0.7899,0.6644,0.0172,1.2508,0.6566,0.1752,-0.4901,0.6397,0.7298,0.8543,3.1264,-0.3378,-0.8118,1.4094,1.1872,5.2754,-4.6077,2.3418,3.8294,1.9569,6.3542,-0.3333,-0.788,0.2732,-0.3467,0.7196,0.4366,0.6067,0.5178,0.1906,0.368,0.1821,0.4969,2.7288,2.4842,0.4904,0.1974,0.5926,0.492,0.8302,0.0533,4.5881,-0.4877,-0.24,0.4318,SINISTRA_PANTALONI
0.02,0.0124,0.1112,0.5555,-1.1419,-0.0582,0.0039,0.0623,0.2586,-3.624,-0.1365,0.0118,0.1087,0.4765,-4.6136,0.2112,0.0059,0.0768,0.3113,0.2565,-0.3442,-0.1468,0.0949,0.4265,-0.2757,-0.6465,1.7855,1.0234,1.4489,0.5732,0.8115,1.4157,3.1881,1.0474,2.0993,0.3285,0.6585,2.0043,1.4612,0.7561,-2.7569,0.5175,-1.8868,-3.6462,4.6374,3.0549,0.6194,0.6587,0.1336,0.2028,2.1481,1.1656,1.7845,0.5426,0.8307,1.531,0.0031,0.3092,-0.249,-0.0704,0.191,-0.1603,-0.2631,-0.616,-0.1562,0,0.0018,0.1591,?,-0.756,0,0.0006,0.7569,?,-0.4585,0,0.0032,0.464,?,0.2066,0.3407,1.6489,3.3455,0.5775,0.1726,11.1923,0.3335,0.0298,0.2102,0.3428,1.631,1,1,1,0.2102,0.3428,1.631,0.0183,1.3707,-0.8341,0.9537,-0.8959,0.0368,0.0005,0.0224,0.0887,-0.1075,0.0564,0.001,0.0317,0.1581,-0.1769,0.0132,0.0005,0.0233,0.1175,-0.4905,0.6528,2.7803,4.2591,0.7063,0.9605,1.36,0.4988,0.9226,1.8496,0.3622,0.2226,0.6144,0.5959,1.0155,1.704,0.5608,0.7545,1.3455,0.0014,0.1162,0.7399,0.3467,0.4787,SINISTRA_PANTALONI
0.9274,7.9832,2.8254,12.8678,-0.2983,-0.6635,1.3502,1.162,5.0503,-0.9716,-0.0491,4.347,2.085,9.9255,-1.0689,3.3143,3.9988,1.9997,10.4506,0.0592,-1.3977,-18.8803,0.2798,13.508,-0.2002,-0.0148,2.4316,1.3552,1.4129,0.5573,0.5811,1.0426,5.9124,1.8365,1.9964,0.3106,0.3377,1.0871,1.1878,0.5765,-4.4993,0.4853,-3.7879,-7.805,3.8694,2.066,0.8923,0.5339,0.2306,0.4319,2.5479,1.2964,1.2313,0.5088,0.4833,0.9498,0.0248,4.9884,0.1458,0.6946,0.8148,-0.0105,0.1186,0.4801,0.3023,0.0171,0.1308,0.361,0.357,-0.2079,0.0021,0.0456,0.2615,?,0.7114,0.0099,0.0996,0.3371,0.5935,-1.4541,0.4249,-0.2922,2.8664,1.3132,0.4582,8.216,1.7245,0.2099,-0.7663,0.4072,-0.5314,0,0.677,0,1.3803,1.0708,0.7758,0.0174,1.2216,0.8072,0.5273,-0.0374,0.8036,0.7062,0.8403,3.6519,-0.246,-0.9379,0.7682,0.8765,2.9053,-6.1249,1.8396,3.0059,1.7338,5.2701,-0.1895,-0.8569,0.4369,-0.5098,0.9588,0.4847,0.5055,0.9192,0.2349,0.2556,0.2887,0.8586,2.9741,7.1877,0.6615,0.092,1.257,0.6929,0.5513,0.0482,4.1579,-0.5956,-0.3169,0.4777,SINISTRA_PANTALONI
0.7412,1.5685,1.2524,5.447,-0.1876,-2.5972,17.5444,4.1886,15.9531,-34.7778,-0.3664,2.4687,1.5712,6.3186,-3.3361,3.2372,18.5311,4.3048,15.9128,0.016,-0.2854,-2.0229,0.229,7.0884,-0.8023,-0.1132,0.299,0.7971,0.2909,2.6658,0.973,0.365,0.0894,0.6353,0.0846,7.1066,0.9468,0.1332,0.0555,0.177,-3.3158,3.1898,-59.7703,-18.7377,10.2867,3.1477,0.2836,0.306,0.0276,0.0901,0.3414,0.8621,0.3423,2.5248,1.0025,0.3971,0.058,4.6454,-0.9256,-0.3719,0.9279,0.1658,-0.9895,-0.2495,0.6167,0.0001,0.0072,0.0383,0.9392,0.4163,0,0.0051,0.0216,0.9492,0.6547,0.0001,0.0087,0.0317,0.9522,1.4814,0.9419,0.6358,1.4244,0.8261,0.58,2.029,0.6824,0.3363,1.4627,0.9358,0.6398,1.4783,0.9487,0.6418,1.7698,1.2065,0.6818,0.0211,1.6877,-0.8301,0.025,0.2662,0.4198,0.4575,0.6764,2.6372,-0.1741,0.3507,0.1587,0.3984,1.553,-0.192,0.4896,0.7329,0.8561,3.5974,-0.0418,1.197,0.8575,0.7164,1.6979,0.7901,0.4653,2.883,0.6242,0.2165,1.5627,2.7075,1.7326,1.7241,0.6505,0.3773,1.6981,0.7331,0.4317,0.0156,1.3947,0.8241,0.9336,0.7333,SINISTRA_PANTALONI
0.0235,0.0056,0.075,0.309,-0.8271,-0.035,0.0019,0.0441,0.174,-1.9154,-0.0909,0.0201,0.1418,0.5928,-2.6454,0.168,0.0095,0.0975,0.4024,0.0779,-0.6714,-0.2586,0.1399,0.3852,-0.2084,-0.5411,1.7025,0.5292,0.7694,0.3108,0.4519,1.4541,2.8986,0.28,0.5921,0.0966,0.2043,2.1143,1.2236,0.3252,-4.1158,0.2657,-3.3636,-12.6577,2.8336,1.04,0.3875,0.367,0.1368,0.3726,1.7759,0.5212,0.7679,0.2935,0.4324,1.4732,0.0021,0.2344,0.1383,0.341,-0.1866,-0.1983,0.2126,-0.8132,0.6356,0,0.0016,0.0047,0.9927,0.355,0,0.001,0.0036,0.99,0.6727,0,0.0016,0.0045,0.9933,1.7903,0.9448,0.5277,1.4969,0.9952,0.6648,2.2406,0.9904,0.442,1.7946,0.9454,0.5268,1.7897,0.9459,0.5285,1.2999,1.0243,0.788,0.0211,1.6633,-0.9492,-0.9616,0.9356,0.0136,0.0004,0.0192,0.0844,-0.9295,0.0489,0.0005,0.0229,0.094,0.0713,0.0072,0.0002,0.0132,0.0534,-0.5723,0.2787,1.887,6.7714,0.8412,1.4565,1.7314,0.7076,2.1213,2.9978,-5.6321,2.0911,-0.3713,0.4321,1.2875,2.9798,0.8977,1.58,1.76,0.0011,0.0806,0.6598,-0.0215,0.3884,SINISTRA_PANTALONI
0.0266,0.5212,0.7219,5.4884,-0.326,0.0005,0.0928,0.3046,2.2386,-0.5818,0.0098,2.9563,1.7194,16.3338,-0.7701,0.7587,2.9955,1.7308,10.1283,0.0082,53.1748,2.724,0.035,0.0512,0.0007,0.0129,2.3703,0.4199,0.4171,0.1771,0.176,0.9934,5.6184,0.1763,0.174,0.0314,0.031,0.9869,1.639,0.1899,-16.1589,0.1159,-9.859,-85.0923,2.9246,0.4485,0.4053,0.1534,0.1386,0.9036,2.4517,0.336,0.5419,0.1371,0.221,1.6127,0.0006,1.1026,0.6569,0.8327,0.4566,0.7342,0.2893,0.2817,-0.4005,0,0.0027,0.4043,?,0.5497,0,0.0013,0.0041,0.9925,-0.5233,0,0.0034,0.5293,?,-0.7287,0.7654,-1.0504,2.0671,0.7924,0.3834,4.2728,0.628,0.147,-0.7385,0.7639,-1.0345,0,1,0,97.8919,0.7639,0.0078,0.0179,1.4735,0.7001,-0.9218,-0.8652,0.0191,0.0158,0.1258,0.9581,-1.3387,0.0522,0.024,0.1551,1.1247,-0.5097,-0.0209,0.0014,0.0368,0.2222,-5.1852,0.3663,-0.9171,-2.5037,0.8111,3.4155,4.2107,0.6579,11.6656,17.7304,1.4443,2.9446,2.0388,0.5499,11.4053,20.7413,0.8519,4.3125,5.0625,0.0012,0.2119,0.4751,-0.3627,-0.5804,SINISTRA_PANTALONI
-1.7956,9.3321,3.0548,9.6113,-3.7537,-2.0829,8.1898,2.8618,8.4977,-1.5623,2.0465,12.9868,3.6037,13.4387,-0.667,5.9138,7.287,2.6994,10.6671,0.0461,0.8621,-0.8774,-0.3036,-1.0178,-0.3522,0.3461,1.0675,0.8477,1.1317,0.7941,1.0601,1.335,1.1395,0.7186,1.2807,0.6306,1.1239,1.7822,1.4648,1.4115,-14.7287,0.9636,-10.0551,-10.4349,0.6096,0.2508,0.1808,0.4114,0.2966,0.7209,1.131,0.7152,0.901,0.6323,0.7966,1.2598,0.0714,8.8646,-0.7514,-0.6923,-0.7568,0.6363,0.3559,0.6512,-0.0131,0.0575,0.2398,0.6195,-1.076,0.3551,0.0123,0.1108,0.3052,0.3799,0.3374,0.0169,0.13,0.3942,0.1364,-0.0369,-0.0388,1.0522,2.1643,1.8455,0.8527,4.684,3.406,0.7271,-1.7168,-5.1574,3.0041,0.6062,0.6538,1.0786,2.0296,1.5717,0.7744,0.0102,0.9134,-0.9937,0.9046,-0.8882,-0.9668,1.783,1.3353,4.2009,-2.7225,2.2133,3.465,1.8615,6.554,-0.1664,-2.0816,2.0079,1.417,4.6008,?,-0.4368,0.4644,-1.0633,0.7173,0.9423,1.3137,0.5146,0.888,1.7257,3.2855,0.6678,0.2033,0.2008,0,0,0.641,0.9131,1.4245,0.0664,5.7314,-0.7791,0.5891,-0.8415,SINISTRA_PANTALONI
