@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0425,6.3912,2.5281,11.3673,-1.6493,-1.2775,14.2678,3.7773,15.2605,-1.6726,-0.84,5.1804,2.276,8.9985,-1.2632,4.9338,3.8364,1.9587,8.6219,0.1411,0.0333,0.0506,-0.0086,1.5208,-0.2589,-0.1703,0.6693,1.1107,1.2907,1.6596,1.9285,1.162,0.4479,1.2337,1.666,2.7542,3.7191,1.3503,0.741,1.409,-4.9968,1.9016,-6.7436,-3.5464,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.3184,1.6959,1.77,1.0437,0.0312,7.4179,0.108,0.6074,-0.4374,0.045,-0.4698,-0.3712,1.3652,1.6712,1.2928,4.5235,-0.0863,-0.8263,3.2676,1.8077,6.8285,-2.0378,-0.5067,0.6832,0.8266,3.8559,-1.04,-1.6521,-2.6941,1.6307,0.7152,1.564,2.1869,0.5114,2.446,4.7825,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0342,3.9288,0.6059,0.0456,0.6974,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.6644,6.284,2.5068,12.901,-2.294,0.1897,14.0402,3.747,15.0252,-0.7797,-0.598,6.3126,2.5125,8.766,-0.6619,4.6386,5.9553,2.4403,9.7289,0.0699,-3.5033,1.1111,-0.1432,-0.3171,0.0409,-0.1289,0.669,0.9977,1.0272,1.4914,1.5354,1.0296,0.4476,0.9955,1.0552,2.2242,2.3576,1.06,1.3648,2.5733,-12.2835,1.8855,-9,-4.7734,0.4639,0.7425,0.3744,1.6006,0.8071,0.5042,0.8586,1.4717,1.326,1.714,1.5444,0.901,0.0186,6.8671,-0.0605,0.0216,-0.2548,0.3605,0.2039,0.1222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0127,5.6743,2.3821,13.5211,-3.8296,0.5092,25.7657,5.076,26.0102,-0.2901,-0.4769,3.5499,1.8841,10.2114,-0.4861,4.4369,15.7905,3.9737,21.9118,0.0555,-0.025,0.0267,-0.0029,-1.0677,0.1148,-0.1075,0.4693,1.2643,0.5995,2.6941,1.2774,0.4741,0.2202,1.5984,0.3593,7.2582,1.6317,0.2248,1.8332,3.21,-8.3219,1.751,-4.5396,-2.5925,0.1389,0.4074,0.1207,2.9341,0.869,0.2962,0.5198,1.3241,0.6171,2.5472,1.187,0.466,0.0142,6.6615,-0.8449,-0.4347,-0.664,0.8087,0.741,0.6394,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2456,1.3444,1.1595,5.9831,-1.2275,0.3491,4.2456,2.0605,10.7164,-1.3569,-0.2366,2.4422,1.5628,7.6258,-0.9431,2.4293,2.3688,1.5391,6.5088,0.0507,-0.7033,1.0379,-0.1011,-1.4757,0.1437,-0.0974,0.5627,0.7419,0.7533,1.3185,1.3388,1.0154,0.3166,0.5505,0.5675,1.7384,1.7923,1.031,0.5344,0.8908,-9.4752,1.6669,-17.7299,-10.6366,0.5907,0.6844,0.3917,1.1586,0.6631,0.5724,0.5583,0.7846,0.9192,1.4053,1.6465,1.1716,0.0104,3.6135,-0.6425,0.3032,-0.1444,0.042,0.1156,-0.0742,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0893,0.0058,0.0759,0.3474,-0.3185,0.126,0.0334,0.1828,0.8705,-0.4611,0.0347,0.0071,0.0843,0.3733,-0.6425,0.2406,0.0135,0.116,0.5521,0.0764,0.7087,2.5727,0.3711,3.6304,0.5236,0.1442,0.4149,0.9005,0.6541,2.1702,1.5764,0.7264,0.1722,0.8109,0.4279,4.7097,2.4849,0.5276,0.3055,0.5747,-1.8363,1.8812,-6.0108,-3.1952,0.4422,1.1592,0.4407,2.6214,0.9966,0.3802,0.3991,0.9306,0.6292,2.3318,1.5766,0.6761,0.0034,0.3495,-0.2675,0.6107,0.3,0.0095,0.588,0.5147,-0.0058,0.0008,0.0279,0.1025,-1.3447,0.0314,0.0011,0.0338,0.1442,-0.5742,0.0136,0.001,0.0311,0.1378,-0.5035,-0.1863,-0.4303,2.3099,0.8254,0.8982,1.0882,0.6812,0.8067,1.1841,1.1181,1.2745,1.1399,0.4774,0.4772,0.9995,0.7111,0.7442,1.0465,0.0008,0.0885,0.7822,0.68,0.823,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1173,0.0085,0.0923,0.4214,-0.3547,0.0191,0.013,0.1142,0.4366,-0.5367,-0.006,0.006,0.0776,0.2897,-0.9732,0.1938,0.0042,0.0649,0.2611,0.2193,6.1298,-19.6994,0.6055,-3.2137,0.0988,-0.0307,0.8083,1.1905,1.4219,1.4728,1.7592,1.1944,0.6534,1.4172,2.0219,2.1691,3.0946,1.4267,0.7236,0.7721,-1.5044,1.067,-2.079,-1.9485,1.0948,2.1184,0.93,1.9349,0.8495,0.439,0.9652,1.4544,1.6138,1.5069,1.672,1.1096,0.0025,0.2873,-0.6607,0.5932,0.537,-0.277,-0.0836,0.3714,0.0048,0.0001,0.0083,0.0395,-0.6862,0.0275,0.0003,0.0176,0.0887,-0.344,0.0298,0.0006,0.0235,0.1057,-0.6019,0.174,0.1607,0.9238,0.4709,0.3526,0.7488,0.2217,0.1243,0.5606,0.7088,0.4048,0.571,0.3553,0.3551,0.9993,0.4458,0.3737,0.8384,0.0009,0.0703,0.6205,0.1923,0.4113,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.7457,6.8694,2.621,13.6766,-1.227,-6.5033,34.0219,5.8328,23.3799,-7.6338,0.6957,25.752,5.0746,17.4979,-0.6423,9.5568,21.1343,4.5972,18.1603,0.1339,-0.2684,2.5091,0.1827,-9.3474,-0.6805,0.0728,0.4493,0.5165,0.5701,1.1494,1.2688,1.1039,0.2019,0.2668,0.325,1.3211,1.6098,1.2185,0.3645,1.1011,-2.6848,3.0207,-7.3652,-2.4383,2.2679,0.5764,0.2929,0.2542,0.1292,0.5081,0.585,0.7816,0.7531,1.3362,1.2874,0.9635,0.141,13.6065,0.208,-0.3408,-0.3538,-0.2162,-0.9376,0.2921,0.6594,1.5519,1.2458,5.0394,-0.4247,-2.2016,2.0221,1.422,7.6253,-2.9916,4.5853,5.8126,2.4109,7.1083,0.0626,-0.2995,0.1438,-0.4801,0.8761,0.5167,0.5898,0.7675,0.267,0.3479,0.2629,-3.1632,-12.0336,1.8516,0.4664,0.2519,0.6609,0.7089,1.0727,0.1069,8.0308,0.6419,0.7206,0.4865,1100,0,0,0,1,TASCA_GIACCA_BASSA
3.0567,10.1808,3.1907,12.2381,-0.2531,-5.6643,41.8926,6.4724,21.223,-14.625,0.0287,28.2234,5.3126,21.3984,-0.64,8.7515,45.1364,6.7184,23.07,0.0092,-0.5396,106.4777,0.3493,-197.3136,-0.6472,0.0033,0.493,0.6006,0.4749,1.2183,0.9634,0.7908,0.243,0.3607,0.2256,1.4843,0.9281,0.6253,0.1244,0.296,-11.5478,2.3788,-92.8103,-39.0151,7.1903,0.7485,0.4194,0.1041,0.0583,0.5604,0.5766,0.5719,0.5305,0.9918,0.9199,0.9275,0.1341,13.4848,-0.2733,-0.2296,0.3814,-0.5657,-0.9602,0.4716,1.0957,2.9756,1.725,9.1174,-0.3758,-3.147,3.4636,1.8611,5.9323,-102.8131,3.4721,7.2716,2.6966,7.7887,-0.006,-0.3482,0.3156,-0.9064,0.9269,0.6397,0.6902,0.8591,0.4092,0.4763,0.4239,53.7556,126.8231,115.9728,0.856,0.0074,1.5369,1.1706,0.7617,0.1003,8.0764,0.2331,0.3787,-0.4736,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.7457,6.8694,2.621,13.6766,-1.227,-6.5033,34.0219,5.8328,23.3799,-7.6338,0.6957,25.752,5.0746,17.4979,-0.6423,9.5568,21.1343,4.5972,18.1603,0.1339,-0.2684,2.5091,0.1827,-9.3474,-0.6805,0.0728,0.4493,0.5165,0.5701,1.1494,1.2688,1.1039,0.2019,0.2668,0.325,1.3211,1.6098,1.2185,0.3645,1.1011,-2.6848,3.0207,-7.3652,-2.4383,2.2679,0.5764,0.2929,0.2542,0.1292,0.5081,0.585,0.7816,0.7531,1.3362,1.2874,0.9635,0.141,13.6065,0.208,-0.3408,-0.3538,-0.2162,-0.9376,0.2921,0.6594,1.5519,1.2458,5.0394,-0.4247,-2.2016,2.0221,1.422,7.6253,-2.9916,4.5853,5.8126,2.4109,7.1083,0.0626,-0.2995,0.1438,-0.4801,0.8761,0.5167,0.5898,0.7675,0.267,0.3479,0.2629,-3.1632,-12.0336,1.8516,0.4664,0.2519,0.6609,0.7089,1.0727,0.1069,8.0308,0.6419,0.7206,0.4865,1100,0,0,0,1,TASCA_GIACCA_BASSA
3.0567,10.1808,3.1907,12.2381,-0.2531,-5.6643,41.8926,6.4724,21.223,-14.625,0.0287,28.2234,5.3126,21.3984,-0.64,8.7515,45.1364,6.7184,23.07,0.0092,-0.5396,106.4777,0.3493,-197.3136,-0.6472,0.0033,0.493,0.6006,0.4749,1.2183,0.9634,0.7908,0.243,0.3607,0.2256,1.4843,0.9281,0.6253,0.1244,0.296,-11.5478,2.3788,-92.8103,-39.0151,7.1903,0.7485,0.4194,0.1041,0.0583,0.5604,0.5766,0.5719,0.5305,0.9918,0.9199,0.9275,0.1341,13.4848,-0.2733,-0.2296,0.3814,-0.5657,-0.9602,0.4716,1.0957,2.9756,1.725,9.1174,-0.3758,-3.147,3.4636,1.8611,5.9323,-102.8131,3.4721,7.2716,2.6966,7.7887,-0.006,-0.3482,0.3156,-0.9064,0.9269,0.6397,0.6902,0.8591,0.4092,0.4763,0.4239,53.7556,126.8231,115.9728,0.856,0.0074,1.5369,1.1706,0.7617,0.1003,8.0764,0.2331,0.3787,-0.4736,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.3375,19.9947,4.4715,20.4042,-1.2877,-2.4775,12.1719,3.4888,14.2958,-3.1452,0.0844,36.4622,6.0384,25.5982,-1.117,7.0527,25.1475,5.0147,19.553,0.0416,-0.1362,3.9971,0.0479,-29.3418,-0.3513,0.012,1.2817,0.7405,0.8917,0.5778,0.6957,1.2041,1.6427,0.5484,0.7951,0.3338,0.484,1.4499,1.0588,0.8503,-13.5435,0.8031,-12.7908,-15.927,2.5861,0.7376,0.4372,0.2852,0.169,0.5927,1.4273,0.7971,1.0435,0.5585,0.7311,1.3092,0.05,11.1976,0.4756,0.8131,-0.1402,0.0423,-0.7427,0.0786,0.9453,4.1917,2.0474,6.8167,-0.2554,-2.0985,10.7014,3.2713,11.5912,-7.1159,0.9412,3.5282,1.8784,7.3454,-0.4281,-0.4504,1.0043,-2.2296,0.6259,1.09,1.7416,0.3917,1.1881,3.0331,0.1365,0.6298,4.6151,3.8019,1.0557,0.2777,0.5881,0.928,1.578,0.0497,5.9272,-0.8491,0.9148,-0.8325,1100,0,0,0,1,TASCA_GIACCA_BASSA
