@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.3898,3.6924,1.9215,11.1143,-1.3699,0.3631,14.9963,3.8725,13.9991,-1.3134,8.8327,21.7452,4.6632,20.416,0.0195,9.9291,20.148,4.4887,18.2554,0.1319,1.0735,0.0441,0.0393,0.0411,0.0366,0.8896,0.4962,0.4121,0.4281,0.8304,0.8627,1.0389,0.2462,0.1698,0.1833,0.6896,0.7443,1.0793,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.775,0.2252,0.223,0.2906,0.2877,0.9901,0.7939,0.5444,0.6088,0.6857,0.7668,1.1184,0.059,13.5875,-0.7411,-0.2747,-0.2109,0.1852,0.0752,0.9701,-1.7222,6.6389,2.5766,9.8851,-10.9851,1.0136,4.4632,2.1126,8.1549,-1.0934,8.8188,3.368,1.8352,8.8569,0.0948,-1.699,-0.1953,0.1149,1.2196,1.404,1.1512,1.4875,1.9712,1.3252,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0603,12.6981,0.3699,0.9066,0.3862,?,?,?,?,?,PANTALONI
0.0607,2.7847,1.6687,11.1047,-1.3612,4.322,7.5779,2.7528,17.2015,-0.0449,9.7269,2.2815,1.5105,9.2081,0.397,10.9809,5.3591,2.315,14.0485,0.3622,0.0141,0.0062,0.0055,0.4443,0.3936,0.8858,0.6062,1.1048,0.7208,1.8225,1.1891,0.6525,0.3675,1.2205,0.5196,3.3214,1.414,0.4257,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.071,15.1475,-0.1543,-0.7419,-0.5852,0.4029,0.8123,0.8389,0.6925,9.8993,3.1463,10.107,-0.5098,6.2241,3.6844,1.9195,5.3526,0.4516,5.5216,12.9439,3.5978,8.3721,0.0429,0.1113,0.1254,1.1272,1.6391,0.8745,0.5335,2.6868,0.7648,0.2846,-0.7741,-9.1014,11.7573,0.6858,0.7653,1.1159,1.8882,1.2072,0.6393,0.0557,14.1558,0.4482,-0.7623,-0.9168,?,?,?,?,?,PANTALONI
0.3319,4.5048,2.1225,9.5793,-0.5549,-11.7537,6.2701,2.504,19.8584,?,9.3896,4.4146,2.1011,12.386,0.1978,15.2299,9.6639,3.1087,18.0488,0.2828,-0.0282,0.0353,0.0218,-1.2518,-0.7718,0.6165,0.8476,1.0102,0.6828,1.1918,0.8055,0.6759,0.7185,1.0204,0.4662,1.4203,0.6488,0.4568,0.1721,-1.1192,-0.4803,-6.5013,-2.7903,0.4292,0,0.399,0.2448,0,0,0.6136,0.4824,0.7734,0.5307,1.6033,1.1003,0.6863,0.0997,22.8544,0.1463,-0.3734,-0.205,-0.8411,-0.9724,0.9378,-0.184,0.2738,0.5232,1.9513,-2.0078,-9.5385,0.0737,0.2714,9.8097,?,-1.7297,1.8822,1.3719,4.1795,-18.2293,0.0193,0.1064,5.5146,1.9276,0.3814,0.1979,3.7155,0.1455,0.0391,0.1328,0.3288,2.4759,0,2.9848,0,0.1989,0.4669,2.3471,0.0642,11.7762,-0.7534,0.7319,-0.942,?,?,?,?,?,PANTALONI
-0.4717,14.8429,3.8527,17.906,-0.9531,-3.9132,13.7698,3.7108,14.9607,-3.8696,10.8944,20.3944,4.516,21.5633,-0.0062,12.6263,23.8087,4.8794,19.1729,0.187,0.1205,-0.0433,-0.0374,-0.3592,-0.3099,0.8628,1.0382,0.8531,0.7896,0.8217,0.7605,0.9255,1.0779,0.7278,0.6234,0.6752,0.5784,0.8566,0.735,65.547,-1.9817,89.1795,-2.6962,-0.0302,2.9841,0.4278,0.3888,0.1434,0.1303,0.9087,1.1969,0.8304,0.9339,0.6938,0.7803,1.1247,0.0783,18.1437,0.1307,-0.479,-0.3515,-0.6349,-0.8271,0.9299,-9.0377,0.5975,0.773,9.8047,?,-1.4471,8.2395,2.8705,12.5208,-0.8668,0.1038,3.5477,1.8835,7.0804,-0.8792,6.2455,-87.0735,-13.9417,0.2693,0.4104,1.524,0.0725,0.1684,2.3225,1.6865,2.9598,1.7551,0,0,1.78,0.7831,1.3848,1.7684,0.0618,13.004,-0.1029,0.2709,0.1587,?,?,?,?,?,PANTALONI
-0.765,11.9674,3.4594,26.2096,-1.3222,-7.6292,47.5781,6.8977,32.6126,-2.5394,10.382,21.2082,4.6052,22.2757,-0.0581,14.3631,41.0311,6.4056,28.9298,0.0303,0.1003,-0.0737,-0.0533,-0.7349,-0.5312,0.7228,0.5015,0.7512,0.5401,1.4978,1.0768,0.7189,0.2515,0.5643,0.2917,2.2434,1.1596,0.5169,0.6378,12.1936,-16.5057,19.1186,-25.8795,-1.3536,1.2249,0.5361,0.3783,0.4377,0.3088,0.7056,0.8037,1.1766,0.906,1.464,1.1273,0.77,0.0866,21.7222,-0.2047,-0.3022,-0.1598,-0.6437,-0.8175,0.8797,-8.3758,1.5587,1.2485,9.7508,?,-4.1772,4.9505,2.225,8.5942,?,0.5456,1.7568,1.3254,6.1891,-0.4756,2.0051,-15.3508,-7.6558,0.5611,0.942,1.6787,0.3149,0.8873,2.8179,1.1346,4.8878,4.308,1,0,0,1.1346,1.5755,1.3886,0.0629,13.7474,-0.941,-0.1905,0.2911,?,?,?,?,?,PANTALONI
-0.3424,4.2347,2.0578,10.9091,-1.1344,4.4223,16.1231,4.0154,18.1735,-0.5543,9.8784,6.9344,2.6333,14.506,0.2727,11.7224,7.1338,2.6709,14.8624,0.2794,-0.0774,-0.0347,-0.0292,0.4477,0.3773,0.8427,0.5125,0.7815,0.7705,1.5248,1.5034,0.9859,0.2626,0.6107,0.5936,2.3251,2.2601,0.9721,0.8946,-1.066,-1.006,-1.1916,-1.1246,0.9437,0.4371,0.2563,0.2478,0.5862,0.5669,0.967,0.6003,0.752,0.734,1.2528,1.2228,0.976,0.0796,16.802,0.1605,-0.0016,-0.1275,0.1387,0.4713,0.8788,3.6051,14.9163,3.8622,10.1045,-0.0771,3.104,2.7952,1.6719,6.2984,-0.049,6.9992,6.8325,2.6139,7.6579,0.1742,1.1614,0.5151,0.4435,2.31,1.4775,0.6396,5.3363,2.1831,0.4091,2.4586,-0.4476,-0.1821,1.5624,1.0117,0.6475,1.6043,1.3195,0.8225,0.0622,14.1504,-0.4227,-0.8688,0.072,?,?,?,?,?,PANTALONI
0.5539,6.465,2.5426,17.9638,-1.8698,4.1446,79.0691,8.8921,58.1452,-0.1859,10.0099,17.2827,4.1572,25.7103,0.1047,12.9696,52.2884,7.2311,49.1568,0.0731,0.1336,0.0553,0.0427,0.4141,0.3196,0.7718,0.2859,0.6116,0.3516,2.1389,1.2297,0.5749,0.0818,0.3741,0.1236,4.5751,1.5122,0.3305,1.2842,-3.8913,-3.0175,-3.0302,-2.3497,0.7754,0.1277,0.218,0.118,1.7073,0.9245,0.5415,0.3089,0.6987,0.3654,2.2616,1.1829,0.523,0.078,18.4267,-0.4858,-0.2343,-0.487,0.161,0.7076,0.719,6.5668,4.0104,2.0026,5.8297,0.3411,4.8292,11.4259,3.3802,9.1089,0.0193,1.4944,12.0658,3.4736,11.1663,-0.3996,1.3598,4.3942,3.2315,0.5924,0.5765,0.9731,0.351,0.3324,0.947,16.8472,-0.9464,-0.0562,0.9525,1.1089,1.1642,0.64,0.5221,0.8157,0.0596,14.5609,-0.8112,0.7205,-0.9658,?,?,?,?,?,PANTALONI
0.0586,0.355,0.5958,2.1089,-1.0182,6.6002,0.3832,0.619,2.6832,0.663,9.8507,0.4222,0.6497,2.763,0.7582,11.8887,0.4207,0.6486,2.5254,0.8101,0.0089,0.006,0.0049,0.67,0.5552,0.8286,0.9625,0.917,0.9186,0.9527,0.9544,1.0018,0.9264,0.8409,0.8439,0.9077,0.911,1.0036,-0.2016,-0.1228,-0.0987,0.6092,0.4898,0.804,0.1312,0.0914,0.0786,0.6967,0.5985,0.8591,0.7859,0.7632,0.8351,0.9711,1.0625,1.0941,0.0866,16.9695,-0.1404,-0.1589,-0.2027,0.0476,0.57,0.8472,7.2399,0.0178,0.1332,0.6192,0.9177,6.5837,0.0229,0.1512,0.7164,0.8971,-0.4493,0.1633,0.4042,1.217,-2.2687,1.0997,-16.1128,-14.6522,0.8813,0.3297,0.374,0.7767,0.1087,0.1399,1.1054,-8.1745,-7.395,1.0806,20.2087,18.7015,0.8643,0.5088,0.5887,0.0715,14.3598,-0.9917,-0.2876,0.3884,?,?,?,?,?,PANTALONI
0.5533,0.4768,0.6905,2.4436,-0.4943,6.1339,0.8591,0.9269,3.3467,0.5675,9.9124,0.562,0.7497,3.9737,0.6776,11.7173,0.7886,0.888,4.4815,0.6862,0.0902,0.0558,0.0472,0.6188,0.5235,0.846,0.745,0.9211,0.7776,1.2363,1.0437,0.8442,0.5551,0.8484,0.6047,1.5285,1.0893,0.7127,-0.1841,-0.0968,-0.0825,0.5257,0.4482,0.8526,0.2113,0.1327,0.1145,0.6277,0.5419,0.8633,0.7302,0.6149,0.5453,0.8422,0.7468,0.8867,0.084,16.8329,-0.5889,-0.1131,-0.377,0.2773,0.7234,0.8632,7.37,0.0133,0.1151,0.414,0.9458,6.4633,0.0183,0.1352,0.4833,0.9271,0.007,0.0477,0.2184,0.7724,-0.4394,1.1403,1047.4503,918.5916,0.8513,0.527,0.619,0.7247,0.2777,0.3832,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8567,0.536,0.6257,0.0705,14.0108,-1.0004,0.1644,-0.1894,?,?,?,?,?,PANTALONI
0.5503,7.302,2.7022,14.4792,-0.9156,10.1387,2.2246,1.4915,7.5405,0.4781,9.9839,2.0525,1.4326,6.8931,0.4875,14.5607,2.3397,1.5296,7.3762,0.6063,0.0543,0.0551,0.0378,1.0155,0.6963,0.6857,1.8117,1.8862,1.7666,1.0411,0.9751,0.9366,3.2823,3.5576,3.1208,1.0839,0.9508,0.8772,-1.0017,-1.0554,-0.6093,1.0536,0.6083,0.5774,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.9202,2.1005,1.963,1.0939,1.0223,0.9345,0.0949,22.1214,0.0441,-0.2019,-0.0542,-0.0024,0.633,0.7218,5.0589,8.1225,2.85,6.7772,0.1673,7.0757,1.5888,1.2605,3.6966,0.5945,2.5268,4.4803,2.1167,5.651,0.0035,0.715,2.0021,2.8002,2.261,1.3465,0.5955,5.1123,1.813,0.3546,0.2512,67.8731,270.1866,0.8928,1.4351,1.6075,1.8334,1.1993,0.6541,0.0604,14.6614,-0.9319,-0.9527,0.8013,?,?,?,?,?,PANTALONI
0.8838,6.9265,2.6318,13.7259,-0.7875,6.5214,19.6596,4.4339,19.1233,-0.2043,10.2044,8.8645,2.9773,15.0872,0.1592,12.9691,14.6923,3.8331,18.3794,0.1667,0.1355,0.0866,0.0681,0.6391,0.5028,0.7868,0.5936,0.884,0.6866,1.4892,1.1568,0.7768,0.3523,0.7814,0.4714,2.2178,1.3381,0.6033,1.864,-2.1172,-1.6441,-1.1358,-0.882,0.7765,0.4836,0.428,0.3481,0.885,0.7199,0.8135,0.7178,0.9098,0.7468,1.2675,1.0405,0.8209,0.0874,19.2171,-0.4064,0.4213,0.0283,0.3152,0.7174,0.8623,5.7868,0.8186,0.9047,3.4914,0.5443,4.9939,4.1932,2.0477,7.7203,0.1204,5.4128,3.4423,1.8553,7.1477,0.1562,1.1588,1.0691,0.9226,0.4418,0.4876,1.1037,0.1952,0.2378,1.2181,3.9466,3.1504,0.7982,0.8729,0.9044,1.0361,0.4522,0.4885,1.0801,0.0674,16.1934,-0.1053,-0.1004,-0.9103,?,?,?,?,?,PANTALONI
0.0679,6.5523,2.5597,13.926,-0.8968,6.3973,25.2606,5.026,21.3719,-0.5244,10.3682,9.6351,3.104,18.7827,0.145,13.4425,9.1764,3.0293,16.5803,0.2608,0.0106,0.0065,0.0051,0.617,0.4759,0.7713,0.5093,0.8246,0.845,1.6192,1.6592,1.0247,0.2594,0.68,0.714,2.6217,2.7528,1.05,0.8956,-2.0672,-1.1256,-2.3083,-1.2568,0.5445,0.5237,0.3342,0.3273,0.6382,0.6251,0.9794,0.6516,0.7414,0.8399,1.1379,1.289,1.1328,0.087,19.3781,0.3149,0.5326,0.6157,-0.091,0.3169,0.8519,2.4126,7.013,2.6482,6.8432,-0.0115,5.9695,0.2978,0.5457,2.3823,0.6727,6.5987,3.8502,1.9622,6.1585,0.2359,0.4042,0.3656,0.9047,4.8528,1.3496,0.2781,23.5495,1.8215,0.0773,-0.0159,-0.0408,2.5751,0.9294,0.8394,0.9031,2.8725,1.1112,0.3868,0.0659,14.9932,0.4523,-0.8809,-0.7583,?,?,?,?,?,PANTALONI
0.9336,1.816,1.3476,7.0212,-0.5404,1.3166,18.4029,4.2899,22.1142,-0.3982,9.9343,9.2542,3.0421,17.5986,0.1304,10.8015,14.0959,3.7545,20.7345,0.168,0.7091,0.094,0.0864,0.1325,0.1219,0.9197,0.3141,0.443,0.3589,1.4102,1.1426,0.8103,0.0987,0.1962,0.1288,1.9886,1.3055,0.6565,0.3911,-0.9333,-0.5884,-2.3864,-1.5045,0.6305,0.2882,0.2252,0.1829,0.7815,0.6347,0.8121,0.3175,0.399,0.3386,1.2566,1.0665,0.8488,0.0719,14.3236,-0.0542,0.2913,0.3269,0.4973,0.6294,0.9573,2.0983,6.9143,2.6295,8.4969,-0.1128,2.5297,1.6973,1.3028,5.5168,0.0442,8.6867,1.2705,1.1272,5.2484,0.4419,0.8294,0.2416,0.2912,2.0184,2.3328,1.1558,4.0738,5.4422,1.3359,-3.3733,-0.2072,0.0614,1.3229,0.812,0.6138,1.5402,1.619,1.0512,0.0663,13.8595,-0.2735,-0.7076,-0.4162,?,?,?,?,?,PANTALONI
0.489,0.8941,0.9456,5.6938,-0.4263,10.294,1.6153,1.2709,6.1337,0.5813,9.9687,0.7256,0.8518,3.8156,0.6939,14.3798,2.0365,1.4271,6.0139,0.6735,0.0475,0.049,0.034,1.0326,0.7159,0.6932,0.744,1.11,0.6626,1.492,0.8906,0.5969,0.5535,1.2322,0.439,2.2261,0.7932,0.3563,-0.1999,-0.1968,-0.1372,0.9845,0.6864,0.6972,0.2725,0.3203,0.2167,1.1752,0.7953,0.6767,0.9283,1.4923,0.9468,1.6075,1.0199,0.6345,0.0989,21.0549,0.6878,0.117,0.5389,0.6648,0.9606,0.8442,8.3323,0.0059,0.0765,0.3464,0.959,5.1558,0.0154,0.1241,0.5737,0.8961,-0.0736,0.1342,0.3663,1.2481,-1.0283,1.6161,-113.2085,-70.0506,0.617,0.2089,0.3387,0.3807,0.0437,0.1147,1.6363,-12.8015,-7.8237,1.529,13.7266,8.9773,0.6038,0.2775,0.4596,0.0676,13.8007,-0.9942,0.2702,-0.2802,?,?,?,?,?,PANTALONI
-0.2051,0.3713,0.6094,2.4487,-0.623,8.4445,0.2213,0.4704,2.1678,0.7791,10.0196,0.3741,0.6117,2.8604,0.7626,13.1239,0.4718,0.6869,3.3413,0.7844,-0.0243,-0.0205,-0.0156,0.8428,0.6434,0.7635,1.2954,0.9962,0.8871,0.769,0.6848,0.8905,1.6782,0.9925,0.787,0.5914,0.469,0.793,-0.1229,-0.1023,-0.0773,0.8321,0.6289,0.7558,0.1537,0.1252,0.0973,0.8144,0.6332,0.7774,1.1296,0.8561,0.7329,0.7579,0.6488,0.8561,0.0904,19.0261,0.3765,-0.2093,0.0391,0.58,0.8354,0.9318,8.688,0.0113,0.1061,0.4856,0.9454,4.5271,0.0389,0.1973,0.9024,0.8206,-0.3176,0.0437,0.209,0.7357,-7.4087,1.9191,-27.3551,-14.254,0.538,0.5078,0.9437,0.2895,0.2578,0.8906,2.0368,-12.9727,-6.3693,1.7679,101.6602,57.5027,0.538,0.66,1.2267,0.0676,13.54,-0.9982,0.7458,-0.7138,?,?,?,?,?,PANTALONI
0.4009,0.2084,0.4565,2.421,-0.3879,9.5425,0.8884,0.9425,4.5817,0.6333,9.8961,0.7993,0.894,4.9577,0.6308,13.7664,1.5358,1.2393,6.3236,0.6545,0.042,0.0405,0.0291,0.9643,0.6932,0.7189,0.4844,0.5107,0.3684,1.0543,0.7605,0.7214,0.2346,0.2608,0.1357,1.1115,0.5784,0.5204,-0.0855,-0.0799,-0.0565,0.9343,0.6608,0.7072,0.1396,0.1299,0.0953,0.9306,0.6828,0.7338,0.5284,0.4883,0.3829,0.9242,0.7246,0.784,0.0982,19.8968,0.3064,-0.0332,0.1632,0.8139,0.9573,0.9469,8.495,0.0085,0.0921,0.3341,0.9614,4.8835,0.0266,0.163,0.596,0.8853,-0.2483,0.0593,0.2435,0.8726,-1.8125,1.7395,-34.2164,-19.6699,0.5652,0.3784,0.6695,0.3195,0.1432,0.4482,1.8057,-14.776,-8.1828,1.663,27.858,16.7521,0.5605,0.3828,0.683,0.07,13.6957,-0.9974,-0.0059,0.055,?,?,?,?,?,PANTALONI
0.0704,2.3776,1.5419,11.5559,-2.0923,8.6108,54.618,7.3904,61.9828,-0.1781,9.989,24.8473,4.9847,36.0079,0.0423,14.0008,59.7513,7.7299,58.9616,0.0833,0.0082,0.0071,0.005,0.862,0.615,0.7135,0.2086,0.3093,0.1995,1.4826,0.9561,0.6449,0.0435,0.0957,0.0398,2.1981,0.9141,0.4158,0.8346,-4.9163,-1.4592,-5.8906,-1.7483,0.2968,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.1864,0.3209,0.196,1.7214,1.0512,0.6107,0.091,20.3001,-0.3472,-0.2394,-0.3414,0.7575,0.8849,0.9364,2.4486,1.5676,1.2521,3.5796,0.2264,9.1213,0.5478,0.7401,2.2073,0.7736,1.6849,2.027,1.4237,4.6352,-0.0343,0.2685,1.4532,5.4134,1.6917,0.8794,0.5198,2.8618,0.7734,0.2702,0.1389,-6.8217,-49.1239,0.4746,1.0325,2.1756,1.6217,0.7723,0.4762,0.0662,13.2636,-0.9304,0.8503,-0.9565,?,?,?,?,?,GIACCA
-0.1279,4.6471,2.1557,14.0253,-1.5162,2.357,13.0872,3.6176,18.2794,-0.4783,9.8304,16.5651,4.07,21.3115,-0.1187,10.9832,15.8782,3.9847,17.531,0.1828,-0.0543,-0.013,-0.0116,0.2398,0.2146,0.895,0.5959,0.5297,0.541,0.8888,0.9079,1.0214,0.3551,0.2805,0.2927,0.79,0.8242,1.0433,1.4289,3.7375,-2.1558,2.6156,-1.5087,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.7673,0.6581,0.8,0.8577,1.0427,1.2156,0.0674,14.3713,0.1884,0.1351,0.1391,-0.1273,0.2297,0.8866,2.0149,3.2148,1.793,4.6566,0.0008,5.7754,1.7519,1.3236,3.9201,0.5264,7.1207,3.0646,1.7506,4.8766,0.4449,0.3489,0.283,0.8111,1.3546,1.0242,0.7561,1.835,1.049,0.5716,0.0009,0.001,1.1148,0.563,0.5305,0.9422,1.1879,0.9549,0.8039,0.0626,14.911,0.9264,-0.9369,-0.992,?,?,?,?,?,GIACCA
