@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
8.4804,12.32,3.51,23.7859,-0.0238,1.6979,21.4413,4.6305,22.3553,-0.4758,8.4804,12.32,3.51,23.7859,-0.0238,13.0718,21.9248,4.6824,28.1271,0.144,4.9946,1,0.6488,0.2002,0.1299,0.6488,0.758,1,0.7496,1.3192,0.9889,0.7496,0.5746,1,0.5619,1.7404,0.9779,0.5619,0.0767,1,-0.1167,13.0459,-1.523,-0.1167,1.5337,1,0.7071,0.652,0.461,0.7071,1.064,1,0.8457,0.9399,0.7948,0.8457,0.0433,20.7681,-0.2762,1,0.9201,-0.2762,0.0178,0.9201,1.625,1.7915,1.3385,4,0,PANTALONI
7.5742,0.454,0.6738,4.0728,0.6042,5.9652,0.7274,0.8529,3.8407,0.5292,7.5742,0.454,0.6738,4.0728,0.6042,12.2764,1.2466,1.1165,6.2125,0.622,1.2697,1,0.617,0.7876,0.4859,0.617,0.79,1,0.6035,1.2658,0.7639,0.6035,0.6242,1,0.3642,1.6021,0.5835,0.3642,1.4404,1,0.6083,0.6943,0.4223,0.6083,1.2615,1,0.6262,0.7927,0.4964,0.6262,1.0604,1,0.6556,0.943,0.6182,0.6556,0.0443,21.1136,0.5475,1,0.9466,0.5475,0.7873,0.9466,0,0,0,0,0,PANTALONI
7.4839,1.2926,1.1369,5.3463,0.5084,6.1504,0.8458,0.9197,3.6063,0.5783,7.4839,1.2926,1.1369,5.3463,0.5084,12.2888,2.2619,1.504,7.636,0.5483,1.2168,1,0.609,0.8218,0.5005,0.609,1.2362,1,0.7559,0.8089,0.6115,0.7559,1.5283,1,0.5714,0.6543,0.3739,0.5714,1.118,1,0.5964,0.8945,0.5335,0.5964,1.2717,1,0.6433,0.7863,0.5058,0.6433,1.4825,1,0.7001,0.6745,0.4723,0.7001,0.044,21.1183,0.0951,1,0.9402,0.0951,0.4272,0.9402,1.4245,0.2443,0.4943,1,0.5,PANTALONI
7.906,0.0244,0.1563,0.782,0.9056,5.5452,0.0143,0.1195,0.482,0.9165,7.906,0.0244,0.1563,0.782,0.9056,12.4815,0.0357,0.189,0.9894,0.9237,1.4257,1,0.6334,0.7014,0.4443,0.6334,1.3082,1,0.8268,0.7644,0.632,0.8268,1.7114,1,0.6836,0.5843,0.3994,0.6836,1.4174,1,0.6263,0.7055,0.4419,0.6263,1.4345,1,0.6388,0.6971,0.4453,0.6388,1.6222,1,0.7904,0.6164,0.4872,0.7904,0.0427,21.3572,-0.2976,1.003,0.9644,-0.2976,-0.0318,0.9644,0,0,0,0,0,PANTALONI
8.2842,0.381,0.6173,3.7776,0.6418,5.0365,0.3966,0.6298,2.1983,0.6412,8.2842,0.381,0.6173,3.7776,0.6418,12.774,0.6039,0.7771,4.8486,0.6944,1.6448,1,0.6485,0.608,0.3943,0.6485,0.9801,1,0.7943,1.0203,0.8104,0.7943,0.9607,1,0.6309,1.0409,0.6567,0.6309,1.7229,1,0.6142,0.5804,0.3565,0.6142,1.7213,1,0.6646,0.5809,0.3861,0.6646,1.7185,1,0.7791,0.5819,0.4534,0.7791,0.0455,21.6048,-0.2274,0.9999,0.9537,-0.2274,0.0753,0.9537,0,0,0,0,0,PANTALONI
9.1481,0.029,0.1704,2.6624,0.7408,3.7507,0.058,0.2408,3.93,0.2806,9.1481,0.029,0.1704,2.6624,0.7408,13.4715,0.079,0.2812,4.6342,0.7011,2.439,1,0.6791,0.41,0.2784,0.6791,0.7078,1,0.6062,1.4129,0.8565,0.6062,0.5009,1,0.3675,1.9964,0.7336,0.3675,4.9661,1,0.7,0.2014,0.141,0.7,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6775,1,0.5745,1.4761,0.848,0.5745,0.0473,22.0469,0.7054,1.0017,0.9859,0.7054,0.8139,0.9859,0,0,0,0,0,PANTALONI
2.6894,21.5548,4.6427,19.5547,-0.2254,1.6382,6.2127,2.4925,9.9428,-0.4184,2.6894,21.5548,4.6427,19.5547,-0.2254,6.6163,22.696,4.764,21.044,0.0684,1.6417,1,0.4065,0.6091,0.2476,0.4065,1.8627,1,0.9745,0.5369,0.5232,0.9745,3.4695,1,0.9497,0.2882,0.2737,0.9497,1.2264,1,-2.3298,0.8154,-1.8997,-2.3298,2.2765,1,0.7065,0.4393,0.3103,0.7065,1.9667,1,0.9292,0.5085,0.4725,0.9292,0.015,9.8561,-0.3909,1,0.9307,-0.3909,-0.3361,0.9307,?,?,?,?,?,PANTALONI
7.9937,13.724,3.7046,19.2155,-0.0458,0.8539,7.5397,2.7458,13.4693,-1.0038,7.9937,13.724,3.7046,19.2155,-0.0458,11.7924,24.4545,4.9452,24.6445,0.0517,9.3613,1,0.6779,0.1068,0.0724,0.6779,1.3492,1,0.7491,0.7412,0.5553,0.7491,1.8202,1,0.5612,0.5494,0.3083,0.5612,0.1247,1,-0.6261,8.0171,-5.0195,-0.6261,2.7335,1,0.707,0.3658,0.2586,0.707,1.4266,1,0.7797,0.701,0.5465,0.7797,0.0411,18.3474,0.1267,1,0.9885,0.1267,0.1567,0.9885,0.3841,0.5626,0.7501,3,0,PANTALONI
2.2443,11.8656,3.4446,20.9199,-0.1572,1.2238,16.7623,4.0942,15.8914,-0.8473,2.2443,11.8656,3.4446,20.9199,-0.1572,6.2313,13.2358,3.6381,23.9997,0.0633,1.8339,1,0.3602,0.5453,0.1964,0.3602,0.8414,1,0.9468,1.1886,1.1254,0.9468,0.7079,1,0.8965,1.4127,1.2664,0.8965,0.3899,1,-1.7538,2.5645,-4.4976,-1.7538,2.1015,1,0.7056,0.4759,0.3358,0.7056,1.3164,1,0.8717,0.7596,0.6621,0.8717,0.0119,9.5186,-0.6204,1,0.9197,-0.6204,-0.4925,0.9197,5.5261,42.5908,6.5262,18,0,PANTALONI
8.281,24.3147,4.931,28.4038,-0.3592,3.3376,25.6514,5.0647,23.8775,-0.2426,8.281,24.3147,4.931,28.4038,-0.3592,13.7563,33.3352,5.7737,27.7432,0.0612,2.4811,1,0.602,0.403,0.2426,0.602,0.9736,1,0.854,1.0271,0.8772,0.854,0.9479,1,0.7294,1.055,0.7695,0.7294,1.6105,1,-4.148,0.6209,-2.5756,-4.148,1.0875,1,0.7071,0.9196,0.6502,0.7071,1.1896,1,1.0238,0.8406,0.8607,1.0238,0.0436,21.4542,-0.2109,1,0.7919,-0.2109,0.2607,0.7919,2.914,0.437,0.6611,3,0.25,PANTALONI
-0.0032,1.883,1.3722,5.9593,-0.7195,2.5308,3.5166,1.8753,9.2632,-0.3242,-0.0032,1.883,1.3722,5.9593,-0.7195,3.3605,2.3944,1.5474,7.8362,0.0386,-0.0013,1,-0.0009,-793.6624,0.7531,-0.0009,0.7318,1,0.8868,1.3666,1.2119,0.8868,0.5355,1,0.7864,1.8675,1.4687,0.7864,1.0996,1,-7.9331,0.9094,-7.2143,-7.9331,0.4954,1,0.4252,2.0185,0.8583,0.4252,0.6433,1,0.7605,1.5544,1.1821,0.7605,0.0092,5.0622,0.6774,1,0.6081,0.6774,0.7922,0.6081,2.221,0.1722,0.4149,1,0.6667,PANTALONI
1.9746,26.7299,5.1701,23.0206,-1.3215,3.4563,16.0136,4.0017,19.9558,-0.8656,1.9746,26.7299,5.1701,23.0206,-1.3215,8.129,23.1367,4.8101,17.6742,0.1598,0.5713,1,0.2429,1.7503,0.4252,0.2429,1.292,1,1.0749,0.774,0.8319,1.0749,1.6692,1,1.1553,0.5991,0.6921,1.1553,1.4153,1,-3.8995,0.7066,-2.7552,-3.8995,0.927,1,0.4714,1.0787,0.5085,0.4714,1.1536,1,1.3025,0.8669,1.1291,1.3025,0.016,12.9009,-0.2211,1,0.379,-0.2211,0.1016,0.379,0,0,0,0,0,PANTALONI
9.0266,0.9764,0.9881,5.0238,0.6073,4.5602,0.3971,0.6301,2.7208,0.5299,9.0266,0.9764,0.9881,5.0238,0.6073,13.5772,1.7641,1.3282,6.6922,0.6434,1.9794,1,0.6648,0.5052,0.3359,0.6648,1.5681,1,0.744,0.6377,0.4744,0.744,2.4591,1,0.5535,0.4067,0.2251,0.5535,2.5334,1,0.6436,0.3947,0.254,0.6436,2.2105,1,0.6818,0.4524,0.3084,0.6818,1.8465,1,0.7507,0.5416,0.4066,0.7507,0.0508,22.6133,-0.0528,1.0001,0.9877,-0.0528,0.103,0.9877,0,0,0,0,0,PANTALONI
8.0596,0.0136,0.1167,0.8165,0.9026,5.6038,0.0232,0.1522,1.7008,0.7367,8.0596,0.0136,0.1167,0.8165,0.9026,12.7023,0.0212,0.1458,1.7647,0.8692,1.4382,1,0.6345,0.6953,0.4412,0.6345,0.7666,1,0.8005,1.3045,1.0442,0.8005,0.5876,1,0.6408,1.7017,1.0904,0.6408,1.5894,1,0.6447,0.6292,0.4056,0.6447,1.2973,1,0.6209,0.7709,0.4786,0.6209,0.4801,1,0.4627,2.0831,0.9638,0.4627,0.0444,21.7231,-0.2589,1.0044,0.8978,-0.2589,0.1954,0.8978,0,0,0,0,0,PANTALONI
8.0836,1.3062,1.1429,5.4284,0.5385,5.7599,1.6125,1.2698,5.3606,0.4488,8.0836,1.3062,1.1429,5.4284,0.5385,12.8468,3.0513,1.7468,7.885,0.5667,1.4034,1,0.6292,0.7125,0.4484,0.6292,0.9,1,0.6543,1.1111,0.727,0.6543,0.81,1,0.4281,1.2345,0.5285,0.4281,1.4517,1,0.6144,0.6889,0.4232,0.6144,1.2097,1,0.6465,0.8267,0.5344,0.6465,1.0127,1,0.6885,0.9875,0.6799,0.6885,0.0459,21.9271,0.3594,1,0.9352,0.3594,0.6651,0.9352,0,0,0,0,0,PANTALONI
8.735,0.8361,0.9144,3.8669,0.6379,4.8148,0.8206,0.9058,3.0016,0.5608,8.735,0.8361,0.9144,3.8669,0.6379,13.2919,1.6002,1.265,5.6324,0.6572,1.8142,1,0.6572,0.5512,0.3622,0.6572,1.0094,1,0.7228,0.9907,0.7161,0.7228,1.0189,1,0.5225,0.9814,0.5128,0.5225,1.7781,1,0.6309,0.5624,0.3548,0.6309,1.5629,1,0.65,0.6398,0.4159,0.65,1.2883,1,0.6865,0.7762,0.5329,0.6865,0.0467,22.2847,0.0858,0.9999,0.9618,0.0858,0.3543,0.9618,4.7887,0.1666,0.4082,1,0.8,PANTALONI
2.3949,12.3202,3.51,22.0149,-0.145,1.8568,4.5888,2.1422,9.7726,-0.2315,2.3949,12.3202,3.51,22.0149,-0.145,5.2591,16.4899,4.0608,26.786,0.015,1.2898,1,0.4554,0.7753,0.3531,0.4554,1.6385,1,0.8644,0.6103,0.5275,0.8644,2.6848,1,0.7471,0.3725,0.2783,0.7471,1.5176,1,-6.8153,0.6589,-4.4908,-6.8153,2.4229,1,0.707,0.4127,0.2918,0.707,2.2527,1,0.8219,0.4439,0.3648,0.8219,0.0138,8.0305,-0.157,1,0.9148,-0.157,-0.0045,0.9148,3.6272,0.2338,0.4835,1,0.75,PANTALONI
0.7357,6.9727,2.6406,14.0061,-0.4336,1.4936,8.5308,2.9208,14.062,-0.8353,0.7357,6.9727,2.6406,14.0061,-0.4336,4.4725,5.7858,2.4054,13.6409,0.0174,0.4926,1,0.1645,2.0301,0.3339,0.1645,0.9041,1,1.0978,1.1061,1.2143,1.0978,0.8174,1,1.2052,1.2234,1.4744,1.2052,0.6619,1,-17.5864,1.5108,-26.5702,-17.5864,1.2751,1,0.7038,0.7842,0.5519,0.7038,0.996,1,1.0268,1.004,1.0309,1.0268,0.0065,6.5855,-0.0226,1,0.6378,-0.0226,-0.0139,0.6378,0,0,0,0,0,PANTALONI
7.058,18.9993,4.3588,23.4776,-0.0398,2.6982,17.7694,4.2154,18.1027,-0.4119,7.058,18.9993,4.3588,23.4776,-0.0398,11.3039,34.9016,5.9078,30.4804,0.0456,2.6158,1,0.6244,0.3823,0.2387,0.6244,1.034,1,0.7378,0.9671,0.7135,0.7378,1.0692,1,0.5444,0.9353,0.5091,0.5444,0.17,1,-0.6168,5.8838,-3.6289,-0.6168,1.7611,1,0.707,0.5678,0.4015,0.707,1.2969,1,0.7703,0.7711,0.5939,0.7703,0.0373,17.7229,-0.1029,1,0.948,-0.1029,0.1709,0.948,0,0,0,0,0,PANTALONI
7.5391,0.0126,0.1124,0.6927,0.9104,6.3955,0.0049,0.0701,0.3392,0.9484,7.5391,0.0126,0.1124,0.6927,0.9104,12.4336,0.0152,0.1231,0.783,0.9382,1.1788,1,0.6063,0.8483,0.5144,0.6063,1.6037,1,0.9125,0.6236,0.569,0.9125,2.5718,1,0.8326,0.3888,0.3238,0.8326,1.1293,1,0.5918,0.8855,0.5241,0.5918,1.1764,1,0.6099,0.8501,0.5185,0.6099,2.0421,1,0.8847,0.4897,0.4332,0.8847,0.0444,21.4738,-0.4686,1.0015,0.9684,-0.4686,-0.2238,0.9684,0,0,0,0,0,PANTALONI
8.0027,0.5992,0.7741,4.2275,0.6108,5.8619,0.1842,0.4292,1.727,0.7479,8.0027,0.5992,0.7741,4.2275,0.6108,12.7546,1.1493,1.0721,5.9127,0.6462,1.3652,1,0.6274,0.7325,0.4596,0.6274,1.8037,1,0.722,0.5544,0.4003,0.722,3.2535,1,0.5214,0.3074,0.1602,0.5214,1.2948,1,0.6142,0.7723,0.4743,0.6142,1.5855,1,0.6498,0.6307,0.4099,0.6498,2.448,1,0.715,0.4085,0.2921,0.715,0.0455,21.8672,0.4161,1,0.9865,0.4161,0.5592,0.9865,0,0,0,0,0,PANTALONI
8.8974,0.0041,0.0643,0.3452,0.962,4.4741,0.005,0.0707,0.407,0.9134,8.8974,0.0041,0.0643,0.3452,0.962,13.3548,0.0054,0.0734,0.4147,0.9695,1.9887,1,0.6662,0.5029,0.335,0.6662,0.9096,1,0.8762,1.0994,0.9633,0.8762,0.8273,1,0.7677,1.2087,0.9279,0.7677,2.0334,1,0.6635,0.4918,0.3263,0.6635,1.9307,1,0.6686,0.5179,0.3463,0.6686,0.848,1,0.8324,1.1793,0.9816,0.8324,0.0469,22.2688,-0.6112,1.0066,0.9772,-0.6112,-0.3864,0.9772,0,0,0,0,0,PANTALONI
8.4875,0.8449,0.9192,4.8655,0.5893,5.1115,0.9916,0.9958,4.2502,0.4606,8.4875,0.8449,0.9192,4.8655,0.5893,13.0714,2.0206,1.4215,6.4406,0.636,1.6605,1,0.6493,0.6022,0.391,0.6493,0.923,1,0.6466,1.0834,0.7005,0.6466,0.852,1,0.4181,1.1737,0.4908,0.4181,1.9238,1,0.6204,0.5198,0.3225,0.6204,1.5036,1,0.6695,0.6651,0.4453,0.6695,1.1448,1,0.7554,0.8735,0.6599,0.7554,0.045,22.0864,0.4472,0.9999,0.9648,0.4472,0.6657,0.9648,0,0,0,0,0,PANTALONI
8.2127,3.1081,1.763,8.9657,0.396,5.3478,1.8184,1.3485,5.0714,0.4037,8.2127,3.1081,1.763,8.9657,0.396,12.8981,5.1687,2.2735,12.23,0.4402,1.5357,1,0.6367,0.6512,0.4146,0.6367,1.3074,1,0.7755,0.7649,0.5931,0.7755,1.7093,1,0.6013,0.585,0.3518,0.6013,1.7124,1,0.6113,0.584,0.357,0.6113,1.7455,1,0.6795,0.5729,0.3893,0.6795,1.7679,1,0.7331,0.5656,0.4147,0.7331,0.046,21.7732,-0.1528,1,0.9612,-0.1528,0.1213,0.9612,3.5576,1.1747,1.0839,3,0.4,PANTALONI
-1.8456,0.8073,0.8985,7.8659,-1.9425,-9.6504,1.0923,1.0451,12.677,?,-1.8456,0.8073,0.8985,7.8659,-1.9425,10.0675,1.2949,1.1379,8.2681,0.4292,0.1912,1,-0.1833,5.2288,-0.9586,-0.1833,0.8597,1,0.7896,1.1632,0.9184,0.7896,0.7391,1,0.6235,1.3529,0.8435,0.6235,0.4096,1,-0.8353,2.4413,-2.0391,-0.8353,0,1,0.1846,0,0,0.1846,0.6205,1,0.9514,1.6116,1.5332,0.9514,0.0353,13.3826,0.2783,1,-0.5732,0.2783,-0.9336,-0.5732,0,0,0,0,0,PANTALONI
-2.3675,23.0422,4.8002,20.176,-4.1572,3.6756,11.3277,3.3657,14.3679,-0.3198,-2.3675,23.0422,4.8002,20.176,-4.1572,7.489,26.0474,5.1037,22.0333,0.0425,-0.6441,1,-0.3161,-1.5525,0.4908,-0.3161,1.4262,1,0.9405,0.7011,0.6595,0.9405,2.0341,1,0.8846,0.4916,0.4349,0.8846,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.3594,1,0.17,2.7827,0.4731,0.17,1.4042,1,0.9157,0.7121,0.6521,0.9157,0.0176,10.7239,0.7678,1,-0.7696,0.7678,-0.2638,-0.7696,?,?,?,?,?,PANTALONI
-0.0352,2.5323,1.5913,8.3658,-1.6726,-9.8735,1.8724,1.3683,16.5034,?,-0.0352,2.5323,1.5913,8.3658,-1.6726,10.1174,2.0645,1.4368,9.7448,0.425,0.0036,1,-0.0035,280.7879,-0.9759,-0.0035,1.163,1,1.1075,0.8599,0.9523,1.1075,1.3525,1,1.2266,0.7394,0.9069,1.2266,0.3172,1,-0.7269,3.1522,-2.2913,-0.7269,0,1,0.1847,0,0,0.1847,0.5069,1,0.8585,1.9727,1.6936,0.8585,0.0349,12.366,0.3223,1,-0.4993,0.3223,-0.9643,-0.4993,0,0,0,0,0,PANTALONI
-3.4942,8.1104,2.8479,19.0215,-2.5264,2.2533,10.9936,3.3157,13.3848,-0.4338,-3.4942,8.1104,2.8479,19.0215,-2.5264,6.8786,9.3944,3.065,17.7593,0.0822,-1.5507,1,-0.508,-0.6449,0.3276,-0.508,0.8589,1,0.9291,1.1643,1.0818,0.9291,0.7377,1,0.8633,1.3555,1.1702,0.8633,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.5778,1,0.2788,1.7307,0.4825,0.2788,1.4211,1,1.0711,0.7037,0.7537,1.0711,0.019,10.8019,0.5275,1,-0.7804,0.5275,-0.1566,-0.7804,?,?,?,?,?,PANTALONI
-3.4153,29.6365,5.4439,22.1815,-7.1812,3.9257,10.494,3.2394,14.8666,-0.2408,-3.4153,29.6365,5.4439,22.1815,-7.1812,8.5932,34.6641,5.8876,26.8505,0.0265,-0.87,1,-0.3974,-1.1495,0.4568,-0.3974,1.6805,1,0.9246,0.5951,0.5502,0.9246,2.8241,1,0.855,0.3541,0.3027,0.855,6.748,1,-26.6474,0.1482,-3.9489,-26.6474,0.2263,1,0.0983,4.419,0.4344,0.0983,1.492,1,0.8261,0.6702,0.5537,0.8261,0.022,12.0355,0.5044,1,-0.9039,0.5044,-0.1506,-0.9039,297.1519,8394.5586,91.6218,330,0.1316,PANTALONI
-3.508,15.9204,3.99,18.6038,-3.5731,3.4667,7.4832,2.7355,13.3444,-0.196,-3.508,15.9204,3.99,18.6038,-3.5731,7.5659,18.7107,4.3256,18.4722,0.1017,-1.0119,1,-0.4637,-0.9882,0.4582,-0.4637,1.4586,1,0.9224,0.6856,0.6324,0.9224,2.1275,1,0.8509,0.47,0.3999,0.8509,6.6474,1,-6.9541,0.1504,-1.0461,-6.9541,0.3646,1,0.1978,2.7427,0.5426,0.1978,1.3941,1,1.0071,0.7173,0.7224,1.0071,0.0212,11.0791,0.7105,1,-0.8755,0.7105,-0.38,-0.8755,6.4246,0.2443,0.4943,1,0.8571,PANTALONI
-9.0161,4.2877,2.0707,13.5724,?,-2.4457,2.5016,1.5816,7.5315,-4.8182,-9.0161,4.2877,2.0707,13.5724,?,13.1003,8.0224,2.8324,17.2222,0.1039,3.6866,1,-0.6882,0.2713,-0.1867,-0.6882,1.3092,1,0.7311,0.7638,0.5584,0.7311,1.714,1,0.5345,0.5834,0.3118,0.5345,2.1761,1,-6.7961,0.4595,-3.1231,-6.7961,0,1,0,0,0.0674,0,1.8021,1,0.7881,0.5549,0.4373,0.7881,0.0902,20.564,-0.1553,1,-0.9927,-0.1553,0.0499,-0.9927,2,0,0,0,1,PANTALONI
-2.9461,34.2365,5.8512,30.7929,-5.2302,0.478,8.7452,2.9572,12.0426,-2.266,-2.9461,34.2365,5.8512,30.7929,-5.2302,5.8391,60.7096,7.7916,36.4622,0.0045,-6.163,1,-0.5045,-0.1623,0.0819,-0.5045,1.9786,1,0.751,0.5054,0.3795,0.751,3.9149,1,0.5639,0.2554,0.144,0.5639,3.0939,1,-155.3278,0.3232,-50.2046,-155.3278,1.3404,1,0.1349,0.746,0.1007,0.1349,2.557,1,0.8445,0.3911,0.3303,0.8445,0.0289,9.3627,0.6799,1,-0.9646,0.6799,-0.6835,-0.9646,2.0828,0.0759,0.2755,1,0.6667,PANTALONI
-3.9233,18.7138,4.3259,12.1051,-20.7931,0.6503,5.9599,2.4413,8.8298,-1.4392,-3.9233,18.7138,4.3259,12.1051,-20.7931,7.0181,25.3408,5.034,14.9158,0.1046,-6.0326,1,-0.559,-0.1658,0.0927,-0.559,1.772,1,0.8594,0.5643,0.485,0.8594,3.14,1,0.7385,0.3185,0.2352,0.7385,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.1534,1,0.0333,6.5172,0.2173,0.0333,1.3709,1,0.8116,0.7294,0.592,0.8116,0.0426,10.6088,0.9257,1,-0.9852,0.9257,-0.937,-0.9852,4.8931,15.1794,3.8961,12,0,PANTALONI
-2.9304,20.9314,4.5751,13.5991,-8.726,1.1121,8.6515,2.9413,10.8409,-1.255,-2.9304,20.9314,4.5751,13.5991,-8.726,6.5032,26.633,5.1607,16.4633,0.0993,-2.635,1,-0.4506,-0.3795,0.171,-0.4506,1.5554,1,0.8865,0.6429,0.5699,0.8865,2.4194,1,0.7859,0.4133,0.3248,0.7859,2.0222,1,-6.7194,0.4945,-3.3228,-6.7194,0.2908,1,0.0765,3.4384,0.263,0.0765,1.2544,1,0.826,0.7972,0.6585,0.826,0.0328,9.6794,0.9329,1,-0.9805,0.9329,-0.933,-0.9805,13.8397,64.6384,8.0398,24,0,PANTALONI
-3.6934,18.8527,4.342,15.0356,-14.3922,0.1601,8.0949,2.8452,10.8793,-2.209,-3.6934,18.8527,4.342,15.0356,-14.3922,6.3215,33.1478,5.7574,19.7599,0.0445,-23.0693,1,-0.5843,-0.0433,0.0253,-0.5843,1.5261,1,0.7542,0.6553,0.4942,0.7542,2.329,1,0.5687,0.4294,0.2442,0.5687,1.8772,1,-15.2817,0.5327,-8.1405,-15.2817,0.2881,1,0.0472,3.4706,0.1639,0.0472,1.382,1,0.7609,0.7236,0.5506,0.7609,0.0399,9.8378,0.9681,1,-0.985,0.9681,-0.9607,-0.985,1,0,0,0,1,PANTALONI
-3.5916,30.4569,5.5188,20.1304,-25.9487,-0.3333,16.4125,4.0512,14.7291,-2.2311,-3.5916,30.4569,5.5188,20.1304,-25.9487,6.7277,57.9749,7.6141,27.7292,0.0171,10.7767,1,-0.5339,0.0928,-0.0495,-0.5339,1.3622,1,0.7248,0.7341,0.5321,0.7248,1.8557,1,0.5253,0.5389,0.2831,0.5253,1.9058,1,-40.2234,0.5247,-21.1054,-40.2234,0.1639,1,0.0265,6.1026,0.1616,0.0265,1.3667,1,0.726,0.7317,0.5312,0.726,0.0392,10.5981,0.871,1,-0.9879,0.871,-0.8445,-0.9879,1,0,0,0,1,PANTALONI
