@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.1551,9.8514,3.1387,16.1189,-1.0539,2.1181,25.3142,5.0313,23.3289,-0.5464,10.0386,7.6084,2.7583,15.1437,0.2463,11.6872,11.4679,3.3864,17.5234,0.2454,0.0732,0.0155,0.0133,0.211,0.1812,0.8589,0.6238,1.1379,0.9268,1.8241,1.4857,0.8145,0.3892,1.2948,0.859,3.3272,2.2074,0.6634,1.0034,-1.6717,-1.4511,-1.6661,-1.4462,0.868,0.5202,0.3906,0.3379,0.7509,0.6496,0.8651,0.6909,1.0644,0.9199,1.5405,1.3313,0.8642,0.0555,16.9454,0.0618,-0.2791,-0.2994,0.2068,0.31,0.941,-0.0891,0.0203,0.1426,0.4841,-1.5461,-0.0295,0.0469,0.2166,0.7405,-2.4244,0.1164,0.7329,0.8561,1.9271,-0.9868,3.0187,-0.7648,-0.2533,0.6584,0.1666,0.253,0.4335,0.0278,0.064,0.5607,0.3071,0.5478,0.8792,0.196,0.2229,0.6537,0.2512,0.3843,0.0008,1.1883,0.8587,0.9587,0.9125,2.7027,11.1642,3.3413,9.5492,-0.1451,2.4284,1.2635,1.1241,3.7406,0.1122,8.3023,1.5142,1.2305,5.4467,0.4287,1.1129,0.3255,0.2925,2.9725,2.7154,0.9135,8.8359,7.3731,0.8344,-2.5585,-0.2961,0.1157,1.9791,0.8748,0.442,2.5529,1.7532,0.6868,0.049,14.1,-0.5721,-0.8805,0.3226,DIETRO_PANTALONI
0.101,9.8482,3.1382,20.4757,-1.8864,1.8943,22.9616,4.7918,19.5747,-0.4245,10.008,9.8282,3.135,19.392,0.143,11.4549,15.1811,3.8963,21.4974,0.1868,0.0533,0.0101,0.0088,0.1893,0.1654,0.8737,0.6549,1.001,0.8054,1.5285,1.2298,0.8046,0.4289,1.002,0.6487,2.3363,1.5125,0.6474,2.2941,-4.1356,-2.7098,-1.8027,-1.1812,0.6552,0.5162,0.3135,0.2683,0.6073,0.5198,0.856,1.046,1.0559,0.9525,1.0094,0.9106,0.9021,0.0548,16.4038,-0.1571,-0.5103,-0.5815,0.2013,0.4041,0.9434,-0.0247,0.0338,0.1837,0.5899,-1.0366,0.0571,0.0193,0.1389,0.5236,-1.735,0.2161,0.7461,0.8637,1.9054,-0.9996,-0.4317,-0.1141,0.2644,1.3225,0.2127,0.1609,1.7491,0.0453,0.0259,0.9038,0.3152,0.3487,1.5128,0.3039,0.2009,1.1265,0.3096,0.2748,0.0012,1.1842,0.7416,0.928,0.904,2.4705,7.0643,2.6579,7.1325,-0.1586,2.1647,2.6663,1.6329,4.3858,-0.1426,8.683,0.2464,0.4963,2.1484,0.7683,1.1413,0.2845,0.2493,1.6277,5.3549,3.2898,2.6495,28.6748,10.8228,1.7832,-0.137,-0.0768,1.6039,0.6639,0.4139,1.6263,3.3199,2.0414,0.0499,13.9691,-0.7513,-0.9111,0.533,DIETRO_PANTALONI
-0.6665,10.6145,3.258,17.7661,-1.0059,7.1603,24.7449,4.9744,25.2749,-0.2451,10.3039,19.4562,4.4109,17.6103,0.1986,13.3037,35.7108,5.9759,23.7828,0.1553,-0.0931,-0.0647,-0.0501,0.6949,0.5382,0.7745,0.6549,0.7386,0.5452,1.1278,0.8324,0.7381,0.429,0.5456,0.2972,1.2718,0.6929,0.5448,1.7907,-2.0413,-2.0371,-1.1399,-1.1376,0.998,0.4363,0.403,0.3146,0.9238,0.721,0.7805,0.7029,1.0088,0.747,1.4352,1.0627,0.7405,0.0683,20.2298,-0.032,-0.4907,-0.3377,0.7044,0.838,0.9613,0.1437,0.0142,0.119,0.3626,-0.3853,-0.4493,0.0097,0.0987,0.5983,?,-0.5552,0.0065,0.0806,0.7745,?,-0.3198,-0.2588,0.8093,1.2059,1.4755,1.2235,1.4542,2.177,1.497,0.1686,0.1302,0.7725,0,0,1,0.606,0.4681,0.7725,0.004,1.1759,-0.6419,0.554,-0.5531,4.2897,1.1167,1.0567,3.9561,0.4619,6.6786,4.7123,2.1708,7.3624,0.1783,4.9628,2.7162,1.6481,7.0487,0.2124,0.6423,0.8644,1.3457,0.4868,0.6412,1.3172,0.237,0.4111,1.7349,2.1266,1.7863,0.84,0.8206,0.8215,1.0011,0.5373,0.5612,1.0445,0.0509,15.9311,-0.4407,0.0718,-0.8871,DIETRO_PANTALONI
-0.0089,1.194,1.0927,4.1568,-0.7432,5.8093,3.7073,1.9254,6.5432,0.3242,10.2169,3.8897,1.9722,7.6731,0.494,11.8709,6.0056,2.4506,8.8735,0.4865,-0.0015,-0.0009,-0.0008,0.5686,0.4894,0.8607,0.5675,0.5541,0.4459,0.9763,0.7857,0.8048,0.3221,0.307,0.1988,0.9531,0.6173,0.6477,-0.5647,-0.2365,-0.2108,0.4189,0.3733,0.8912,0.2463,0.1572,0.138,0.6384,0.5603,0.8776,0.6353,0.5417,0.4684,0.8527,0.7374,0.8647,0.0632,16.964,0.6811,0.0629,0.3175,0.6688,0.8572,0.955,-0.1564,0.0049,0.0699,0.2669,?,-0.686,0.0001,0.0107,0.7011,?,-0.5321,0.0008,0.0289,0.5745,?,0.2279,0.2939,1.2893,6.5619,2.4203,0.3688,43.0581,5.8579,0.136,0.3806,0.4645,1.2204,1,1,1,0.3806,0.4645,1.2204,0.0047,1.3744,-0.3836,0.9889,-0.3602,7.8859,0.0171,0.1308,0.4611,0.944,5.8116,0.0333,0.1824,0.6564,0.89,0.0023,0.1571,0.3963,1.3777,-0.4853,1.3569,3401.5977,2506.8503,0.7172,0.33,0.4602,0.5143,0.1089,0.2118,1.4648,-17.2834,-11.7991,1.381,8.8843,6.4334,0.7025,0.3347,0.4764,0.0527,14.0444,-0.9984,-0.4157,0.3632,DIETRO_PANTALONI
0.0077,1.2101,1.1,4.2851,-0.3833,6.8435,1.6886,1.2994,6.1102,0.4238,9.7993,2.9289,1.7114,7.8408,0.4918,12.0238,4.1139,2.0283,8.0129,0.5415,0.0011,0.0008,0.0006,0.6984,0.5692,0.815,0.8465,0.6428,0.5423,0.7593,0.6407,0.8438,0.7166,0.4131,0.2941,0.5765,0.4105,0.712,-0.2642,-0.1565,-0.1255,0.5924,0.475,0.8018,0.2921,0.2008,0.1773,0.6874,0.6068,0.8828,0.7013,0.5465,0.5348,0.7793,0.7625,0.9785,0.0643,17.5513,0.6273,0.04,0.2896,0.6844,0.868,0.9554,-0.1439,0.0011,0.0335,0.1897,?,-0.6905,0.0001,0.0108,0.7166,?,-0.5306,0.0003,0.0186,0.5593,?,0.2084,0.2711,1.3013,3.1107,1.7956,0.5773,9.6762,3.2243,0.3332,0.2648,0.3392,1.2812,1,1,1,0.2648,0.3392,1.2812,0.0047,1.3649,-0.9236,0.9056,-0.8956,7.8504,0.0197,0.1404,0.4799,0.9406,5.8704,0.0344,0.1855,0.6376,0.8971,0.0256,0.0249,0.1577,0.6146,-1.5492,1.3373,306.7348,229.3722,0.7569,0.8905,1.1765,0.5729,0.793,1.3842,1.3673,-20.3464,-14.881,1.304,33.5121,25.6991,0.7526,0.7808,1.0375,0.0527,13.8563,-1.0014,0.5101,-0.4967,DIETRO_PANTALONI
0.012,1.0403,1.0199,3.5838,-1.1698,6.8403,6.0541,2.4605,9.1495,0.2584,10.031,3.1219,1.7669,7.2154,0.5021,12.27,7.0739,2.6597,9.5521,0.4745,0.0018,0.0012,0.001,0.6819,0.5575,0.8175,0.4145,0.5773,0.3835,1.3926,0.9251,0.6643,0.1718,0.3332,0.1471,1.9393,0.8558,0.4413,-0.6061,-0.2655,-0.224,0.4381,0.3695,0.8435,0.1339,0.114,0.0909,0.8513,0.6787,0.7972,0.3917,0.4967,0.3752,1.2681,0.9579,0.7554,0.0629,17.7602,0.697,0.224,0.4715,0.739,0.9261,0.9364,-0.1802,0.0022,0.0474,0.2704,?,-0.6707,0.0002,0.015,0.6883,?,-0.5813,0.0004,0.0204,0.6168,?,0.2687,0.31,1.1537,3.1651,2.3187,0.7326,10.0177,5.3763,0.5367,0.3928,0.4384,1.116,1,1,1,0.3928,0.4384,1.116,0.0047,1.4322,-0.8593,0.7075,-0.9527,7.5977,0.0708,0.2661,1.0613,0.8673,6.1774,0.0934,0.3055,1.2383,0.8203,0.299,0.0308,0.1755,0.7435,0.1238,1.2299,25.4077,20.6583,0.8709,1.5165,1.7413,0.7585,2.2997,3.032,1.2272,66.0538,53.8234,1.1607,9.4282,8.1227,0.8571,1.4274,1.6654,0.0508,14.0741,-0.9976,-0.5177,0.4632,DIETRO_PANTALONI
-0.2277,5.8476,2.4182,9.4999,-1.2406,8.3807,19.1499,4.3761,20.4796,0.028,10.005,5.6607,2.3792,12.671,0.319,13.6372,15.0732,3.8824,17.7658,0.2831,-0.0272,-0.0228,-0.0167,0.8376,0.6145,0.7337,0.5526,1.0164,0.6229,1.8393,1.1271,0.6128,0.3054,1.033,0.3879,3.383,1.2705,0.3755,-8.917,-0.8862,-0.7498,0.0994,0.0841,0.8461,0.2012,0.2279,0.1711,1.1324,0.8502,0.7508,0.4639,0.7497,0.5347,1.6163,1.1528,0.7132,0.0698,20.3485,-0.7832,0.0068,-0.5533,0.2872,0.8751,0.6971,-0.0414,0.0145,0.1204,0.4184,-3.7041,0.3379,0.0181,0.1345,0.4621,0.2806,0.8246,0.0017,0.0416,0.1788,0.7934,-0.1224,-0.0502,0.4098,0.8952,2.8928,3.2314,0.8014,8.3682,10.442,-1.8273,-0.4797,0.2625,0.1384,0.1028,0.7423,0.9052,2.3401,2.585,0.0048,1.2521,-0.9926,0.7385,-0.7465,-2.8654,2.8959,1.7017,5.7382,?,5.3724,1.7339,1.3168,4.5724,0.4369,6.8768,7.1688,2.6775,9.6043,-0.0553,-0.5334,-0.4167,0.7812,1.2923,0.6356,0.4918,1.6702,0.404,0.2419,-1.6172,11.4085,-7.0545,0,0,0.8923,1.255,0.5975,0.4761,0.0491,15.1313,-0.9648,0.9074,-0.9687,TASCA_GIACCA_ALTA
-0.2003,5.7975,2.4078,10.8277,-0.7848,6.7675,14.967,3.8687,15.4271,-0.132,9.8466,4.6139,2.148,10.9738,0.3354,12.7357,5.9766,2.4447,12.5339,0.3504,-0.0296,-0.0203,-0.0157,0.6873,0.5314,0.7732,0.6224,1.1209,0.9849,1.8011,1.5825,0.8786,0.3874,1.2565,0.97,3.2439,2.5042,0.772,2.6466,-0.8595,-0.7041,-0.3248,-0.266,0.8191,0.4452,0.3674,0.3144,0.8253,0.7063,0.8558,0.7019,0.9867,0.8639,1.4058,1.2308,0.8755,0.0639,18.6238,-0.8442,0.0697,-0.518,-0.156,0.6449,0.5781,-0.0252,0.0158,0.1258,0.4116,-2.8851,0.3014,0.0391,0.1976,0.5471,0.1738,0.8152,0.0031,0.0557,0.2026,0.7647,-0.0835,-0.0309,0.3697,0.6364,2.259,3.5495,0.4051,5.1031,12.5986,-2.6564,-0.4642,0.1747,0.16,0.123,0.769,0.7522,2.0316,2.7008,0.0047,1.222,-0.989,0.9164,-0.9108,-2.3202,6.4952,2.5486,6.9679,-10.4836,4.6937,3.7366,1.933,5.1287,0.3398,6.9197,10.6013,3.256,10.1508,-0.0751,-0.4943,-0.3353,0.6783,1.3184,0.7827,0.5937,1.7382,0.6127,0.3525,-2.4099,8.9705,-3.7224,0.0781,0.0643,0.8228,1.3586,0.6864,0.5053,0.0464,14.1709,-0.982,0.9267,-0.9561,TASCA_GIACCA_ALTA
-0.1149,0.4477,0.6691,2.803,-0.8347,8.1272,2.3305,1.5266,6.0683,0.4849,9.8308,1.8907,1.375,6.3064,0.5438,12.8309,2.7465,1.6573,6.2407,0.6378,-0.0141,-0.0117,-0.009,0.8267,0.6334,0.7662,0.4383,0.4866,0.4038,1.1102,0.9212,0.8297,0.1921,0.2368,0.163,1.2326,0.8485,0.6884,-0.2233,-0.1696,-0.1161,0.7598,0.5198,0.6841,0.1297,0.1105,0.0887,0.8522,0.6837,0.8023,0.4619,0.4445,0.4492,0.9623,0.9724,1.0105,0.0689,18.51,0.7934,0.3359,0.6859,0.3394,0.8132,0.8218,-0.0347,0.0002,0.0152,0.0676,?,-0.7148,0,0.0029,0.7179,?,-0.5265,0.0002,0.0123,0.5507,?,0.0485,0.0658,1.3578,5.2879,1.2358,0.2337,27.9618,1.5273,0.0546,0.0942,0.1228,1.3038,1,1,1,0.0942,0.1228,1.3038,0.0048,1.276,-0.3549,0.9109,-0.4123,6.7873,0.0064,0.0801,0.3279,0.9527,7.0729,0.0058,0.0762,0.3093,0.9573,-0.2431,0.0052,0.072,0.3558,?,0.9596,-27.9142,-29.0891,1.0502,1.1113,1.0582,1.1029,1.235,1.1198,0.9526,-18.5638,-19.4866,0.9572,0,0,1.06,0.9215,0.8694,0.053,14.1033,-1.0024,0.1574,-0.1285,TASCA_GIACCA_ALTA
0.0329,0.5586,0.7474,3.4688,-0.6164,8.5794,1.8183,1.3484,6.1656,0.4815,9.9091,1.9907,1.4109,6.0655,0.5618,13.1459,3.3498,1.8302,7.877,0.5638,0.0038,0.0033,0.0025,0.8658,0.6526,0.7538,0.5543,0.5297,0.4084,0.9557,0.7368,0.7709,0.3072,0.2806,0.1668,0.9134,0.5428,0.5943,-0.2311,-0.1701,-0.1299,0.7361,0.5623,0.7639,0.1805,0.155,0.1188,0.859,0.6585,0.7666,0.5626,0.5719,0.4404,1.0165,0.7827,0.77,0.0708,19.0619,0.5849,0.0737,0.3335,0.7872,0.9356,0.9535,-0.2483,0.0003,0.0179,0.2766,?,-0.6374,0.0002,0.0142,0.659,?,-0.6321,0.0002,0.0148,0.65,?,0.3896,0.3928,1.0084,1.2653,1.2094,0.9559,1.601,1.4627,0.9137,0.4197,0.4255,1.0138,1,1,1,0.4197,0.4255,1.0138,0.005,1.5179,-0.9651,0.9553,-0.9839,7.6211,0.0032,0.0565,0.2795,0.964,6.1365,0.0066,0.081,0.3654,0.9421,0.618,0.038,0.1949,0.5286,0.3774,1.2419,12.3325,9.9301,0.6971,0.2898,0.4158,0.4859,0.084,0.1729,1.2592,23.3773,18.5651,1.2306,9.1529,7.4377,0.7651,0.5289,0.6912,0.053,14.3756,-0.9805,0.5103,-0.6708,TASCA_GIACCA_ALTA
-0.3313,7.3638,2.7136,9.9917,-1.0507,1.5086,10.2267,3.1979,15.1458,-0.5702,9.5025,6.3221,2.5144,9.3754,0.3834,10.5334,5.644,2.3757,9.3873,0.3944,-0.2196,-0.0349,-0.0314,0.1588,0.1432,0.9021,0.8486,1.0792,1.1422,1.2719,1.3461,1.0584,0.7201,1.1648,1.3047,1.6176,1.812,1.1202,0.9308,-0.8782,-0.8375,-0.9435,-0.8998,0.9536,0.5051,0.3204,0.3143,0.6344,0.6223,0.9809,0.6597,1.0657,1.0644,1.6155,1.6134,0.9987,0.0507,14.6554,-0.3359,0.3394,0.1064,0.321,0.5165,0.921,-0.073,0.0073,0.0854,0.2806,-8.2829,0.1114,0.0028,0.0527,0.173,0.0215,0.6774,0.0305,0.1747,0.533,0.4056,-0.6549,-0.1077,0.1645,1.6205,0.4892,0.3019,2.6261,0.2393,0.0911,-65.9016,-0.6882,0.0104,0.171,0.0337,0.1971,1.622,0.5264,0.3245,0.0036,0.8748,0.5459,0.9819,0.6347,-2.0548,1.0014,1.0007,4.8366,?,0.3624,5.0222,2.241,5.8118,-1.1473,9.2563,0.0977,0.3126,1.584,0.8341,-5.6697,-0.222,0.0392,0.4465,3.2014,7.1695,0.1994,10.249,51.4017,1.5576,-0.6073,-0.3899,0,0,0.2835,0.8322,3.0534,3.669,0.0499,13.4582,0.5523,0.7967,0.4609,TASCA_GIACCA_BASSA
