@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.2415,7.6321,2.7626,19.5802,-0.6032,-2.0253,39.5457,6.2885,27.9286,-0.8074,0.9109,7.8544,2.8026,16.2635,-0.8098,6.9476,11.7538,3.4284,14.8368,0.0472,0.1192,-0.2651,-0.0348,-2.2234,-0.2915,0.1311,0.4393,0.9857,0.8058,2.2438,1.8343,0.8175,0.193,0.9717,0.6493,5.0348,3.3645,0.6682,0.5905,1.0123,-10.0327,1.7144,-16.9904,-9.9106,0.7904,1.3591,0.7844,1.7196,0.9924,0.5771,0.7011,1.2039,1.3197,1.7173,1.8824,1.0962,0.0114,9.9127,0.1053,-0.1414,0.1075,-0.5025,-0.0338,0.3325,-0.2017,0.0394,0.1984,0.6839,-1.9177,0.5233,0.0229,0.1514,0.5778,0.1834,-0.1,0.0573,0.2394,0.7226,-0.8834,-0.3854,2.0178,-5.2357,1.3107,0.8285,0.6321,1.7179,0.6864,0.3995,-3.4645,1.3263,-0.3828,0.3313,0.6109,1.8443,1.1835,0.9465,0.7997,0.0029,1.0054,-0.4672,0.6556,-0.7745,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.017,5.7525,2.3984,12.9852,-2.1426,-0.8445,7.2386,2.6905,12.6236,-1.4273,0.4095,4.371,2.0907,12.7505,-0.3475,3.2847,8.4881,2.9134,14.1164,0.0018,1.2043,-2.4834,-0.3096,-2.0622,-0.2571,0.1247,0.8915,1.1472,0.8232,1.2869,0.9235,0.7176,0.7947,1.3161,0.6777,1.6561,0.8528,0.515,1.1927,2.6927,-354.9251,2.2576,-297.58,-131.8118,0.7945,0.4367,0.2922,0.5496,0.3678,0.6691,1.0286,1.0184,0.9199,0.99,0.8942,0.9032,0.0074,4.9933,0.0085,-0.199,-0.4505,0.113,-0.3659,0.4739,-0.0714,0.0179,0.1339,0.4818,-1.7455,0.046,0.0449,0.2118,0.8637,-2.1186,0.4426,0.6524,0.8077,1.9058,-0.9878,-1.5528,-0.1612,0.1038,0.6321,0.1658,0.2623,0.3995,0.0275,0.0688,0.522,0.3234,0.6196,0.6336,0.183,0.2889,0.5578,0.2528,0.4532,0.0024,1.2103,0.9435,0.9455,0.9316,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0264,0.0508,0.2254,1.4138,-0.6182,-0.012,0.1362,0.369,1.9861,-1.0958,-0.0012,0.0727,0.2696,1.4974,-1.1726,0.4045,0.0969,0.3113,1.2917,0.0184,-2.2011,-21.9118,0.0654,9.9547,-0.0297,-0.003,0.6107,0.8357,0.7239,1.3684,1.1854,0.8662,0.373,0.6985,0.5241,1.8726,1.4051,0.7504,0.5201,0.6683,-22.3059,1.2849,-42.8859,-33.3767,0.9219,1.2677,0.6639,1.375,0.7202,0.5237,0.7118,0.9442,1.0945,1.3264,1.5376,1.1592,0.0002,0.6234,0.2429,0.1783,0.3277,0.9941,0.0144,-0.0047,0.6822,0.0002,0.0127,0.0413,0.9416,0.2959,0.0003,0.0184,0.0686,0.7831,0.5903,0.0005,0.0214,0.0721,0.8825,2.3057,1.1558,0.5013,0.6889,0.5906,0.8573,0.4746,0.3488,0.7349,2.693,1.2314,0.4573,2.2397,1.1542,0.5153,0.603,0.5736,0.9514,0.0051,1.5685,-0.976,-0.9683,0.9663,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0232,0.0777,0.2788,1.4694,-1.2437,-0.1851,1.4961,1.2231,6.4958,-1.5589,0.0004,0.0362,0.1902,1.4349,-0.6044,0.9245,0.7901,0.8889,3.9053,0.0134,-0.1253,56.9119,0.0251,-454.3168,-0.2002,0.0004,0.2279,1.4662,0.3137,6.4324,1.3761,0.2139,0.052,2.1496,0.0984,41.3757,1.8936,0.0458,0.2058,1.5068,-15.3933,7.3212,-74.7914,-10.2157,0.258,0.7322,0.1655,2.8383,0.6413,0.226,0.2262,1.024,0.3762,4.527,1.6633,0.3674,0.001,1.1666,0.4389,-0.5267,-0.198,-0.1386,-0.557,-0.0088,0.1972,0.0007,0.0256,0.071,0.6771,-0.6952,0.0001,0.0081,0.7107,?,-0.3583,0.0019,0.0434,0.4308,?,-0.2837,-0.5505,1.9402,3.1747,0.5904,0.186,10.0786,0.3485,0.0346,-0.2094,-0.3454,1.6495,0,0,1,0.0999,0.1647,1.6495,0.0042,1.2507,0.7153,0.9549,0.5151,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3269,5.02,2.2405,13.8869,-0.6492,-1.0876,6.2066,2.4913,13.9364,-2.2433,0.3347,5.1873,2.2776,15.5848,-0.3556,3.6622,4.4042,2.0986,12.5435,0.0188,0.3006,-0.9768,-0.0893,-3.2494,-0.297,0.0914,0.8993,0.9837,1.0676,1.0938,1.1871,1.0853,0.8088,0.9678,1.1398,1.1965,1.4093,1.1778,0.5671,1.3371,-22.7176,2.3579,-40.0604,-16.9901,1.9597,0.7324,0.6587,0.3738,0.3361,0.8993,0.9964,0.8911,1.1071,0.8942,1.111,1.2425,0.0062,5.4374,0.1895,-0.2285,-0.1324,0.2453,-0.4375,0.311,-0.1296,0.008,0.0896,0.2742,-7.4944,-0.3811,0.0229,0.1512,0.6897,?,-0.7696,0.0285,0.1689,0.9783,?,0.34,0.1684,0.4952,0.5927,0.5304,0.895,0.3512,0.2814,0.801,0.3507,0.2473,0.7051,0,0,1,0.3975,0.2803,0.7051,0.0045,1.2908,0.6549,-0.7302,-0.9409,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3875,3.7843,1.9453,10.7341,-0.4921,-1.8005,19.3032,4.3935,18.576,-2.4441,0.3879,7.9958,2.8277,18.1615,-0.555,4.1298,17.5708,4.1918,14.6692,0.0056,-0.2152,0.9989,0.0938,-4.6412,-0.436,0.0939,0.4428,0.688,0.4641,1.5538,1.0481,0.6746,0.196,0.4733,0.2154,2.4142,1.0986,0.4551,0.2685,0.5461,-42.7394,2.0336,-159.1573,-78.2636,1.3338,0.616,0.4877,0.4618,0.3656,0.7917,0.5778,0.591,0.7317,1.0228,1.2663,1.2381,0.0099,5.9303,-0.6564,0.6104,0.7191,-0.0352,-0.7368,0.3624,0.1554,0.0633,0.2517,0.8183,-1.7569,0.2052,0.0072,0.0847,0.3497,0.1347,0.4051,0.0017,0.0415,0.2086,0.5773,0.7571,0.3835,0.5066,2.9722,6.0579,2.0382,8.8339,36.6979,4.1542,-9.577,-1.8302,0.1911,0.7344,0.6014,0.8189,2.3399,3.9228,1.6765,0.0025,0.8896,-0.1919,0.5111,0.6893,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.4797,4.5335,2.1292,12.6755,-0.6117,-1.8111,19.2243,4.3846,20.3451,-1.5191,0.5046,9.3395,3.0561,15.2942,-0.4437,4.3033,18.3436,4.2829,17.1143,0.0044,-0.2649,0.9507,0.1115,-3.5891,-0.4209,0.1173,0.4856,0.6967,0.4971,1.4347,1.0237,0.7135,0.2358,0.4854,0.2471,2.0584,1.048,0.5091,0.3921,1.0235,-64.2162,2.6102,-163.7682,-62.7427,0.9738,0.7424,0.4575,0.7624,0.4699,0.6163,0.623,0.8288,0.7406,1.3302,1.1888,0.8937,0.0102,6.3878,-0.7083,0.604,0.7114,-0.112,-0.7304,0.5062,0.2687,0.0412,0.203,0.8683,-1.31,0.185,0.0033,0.0577,0.2177,0.3725,0.377,0.001,0.0308,0.2047,0.5352,1.4524,0.7128,0.4908,3.5186,6.5829,1.8709,12.3804,43.3351,3.5003,-3.81,-2.0889,0.5483,1.0833,0.8535,0.7878,3.9878,4.242,1.0637,0.0026,0.8882,-0.8523,-0.0182,0.4295,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.8891,4.3191,2.0783,13.1516,-0.708,-2.2154,17.6713,4.2037,20.0635,-2.5908,0.1828,9.338,3.0558,19.0691,-0.3971,4.38,17.8758,4.228,17.2787,0.0053,-0.4013,4.8628,0.203,-12.1171,-0.5058,0.0417,0.4944,0.6801,0.4915,1.3756,0.9943,0.7228,0.2444,0.4625,0.2416,1.8924,0.9886,0.5224,0.3766,1.0059,-58.8876,2.671,-156.3717,-58.5436,1.3781,0.5641,0.4433,0.4094,0.3217,0.7857,0.6555,0.6897,0.7611,1.0521,1.1612,1.1036,0.0125,6.4895,-0.7786,0.2987,0.7836,0.0067,-0.7445,0.41,0.1819,0.0598,0.2445,0.8442,-1.5331,0.181,0.0039,0.0626,0.3474,-0.0415,0.4122,0.0048,0.0694,0.307,0.4296,1.0049,0.4412,0.4391,3.9084,3.5253,0.902,15.2755,12.4277,0.8136,36.9261,-2.2098,-0.0598,0.999,0.6192,0.6198,2.4298,2.7499,1.1317,0.0025,0.8823,-0.0581,0.2199,0.6852,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
1.0902,6.8844,2.6238,16.9811,-0.9058,-2.1247,13.5565,3.6819,25.9096,-0.9826,0.9198,12.5507,3.5427,33.7929,-0.1548,4.8157,16.3501,4.0435,31.8974,0.0072,-0.5131,1.1854,0.2264,-2.3101,-0.4412,0.191,0.7126,0.7406,0.6489,1.0393,0.9106,0.8761,0.5078,0.5485,0.4211,1.0801,0.8291,0.7676,0.6285,1.7821,-34.6974,2.8355,-55.2055,-19.4696,0.6818,0.3045,0.2773,0.4466,0.4067,0.9108,0.6554,0.5025,0.5324,0.7667,0.8123,1.0594,0.0135,7.3483,-0.3507,0.0427,0.2544,-0.0259,-0.4465,0.6978,0.1104,0.0674,0.2596,0.8108,-1.5286,0.0516,0.0085,0.0924,0.2551,-0.8446,0.4885,0.0258,0.1606,0.5079,0.3391,2.1413,0.226,0.1056,2.8107,1.6167,0.5752,7.9002,2.6139,0.3309,4.1955,-1.8805,-0.4482,2.3183,0.4172,0.18,3.1779,1.5963,0.5023,0.0026,0.8443,0.1389,-0.3247,-0.7825,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.048,6.5627,2.5618,14.0286,-0.6371,1.0556,19.2809,4.391,21.7083,-0.5046,0.5722,11.2795,3.3585,30.259,-0.5207,5.1328,12.221,3.4958,19.9527,0.0085,0.0455,0.0839,0.0093,1.8449,0.2057,0.1115,0.5834,0.7628,0.7328,1.3074,1.2561,0.9607,0.3404,0.5818,0.537,1.7094,1.5777,0.923,0.7499,0.5269,-31.9838,0.7026,-42.6491,-60.6978,0.5939,0.4307,0.4258,0.7251,0.717,0.9888,0.6462,0.4636,0.7031,0.7174,1.088,1.5165,0.0064,7.645,0.6729,-0.1605,0.2363,0.1122,0.3824,0.4652,0.1529,0.0483,0.2198,0.7366,-0.3242,-0.2702,0.0067,0.0816,0.3942,?,-0.5337,0.1301,0.3607,0.9727,?,-0.5659,-0.2865,0.5062,2.6948,0.6094,0.2261,7.2621,0.3714,0.0511,0.4574,0.1854,0.4053,0,0,1,1.8684,0.7573,0.4053,0.0033,1.0156,-0.8702,0.7767,-0.9047,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0363,3.098,1.7601,10.0059,-0.7942,-0.0445,10.2093,3.1952,15.6993,-0.7295,0.6551,6.6209,2.5731,14.7315,-0.5089,3.4782,8.263,2.8745,13.5289,0.0076,0.8165,-0.0555,-0.0104,-0.0679,-0.0128,0.1883,0.5509,0.684,0.6123,1.2418,1.1116,0.8951,0.3035,0.4679,0.3749,1.542,1.2355,0.8013,0.6689,0.8915,-43.0072,1.3329,-64.2991,-48.2408,0.6144,0.5712,0.4091,0.9297,0.6659,0.7162,0.6373,0.6792,0.7396,1.0657,1.1604,1.0889,0.0034,5.403,0.7335,0.1349,0.171,0.3867,0.2381,0.6275,0.0638,0.0158,0.1257,0.5373,-0.3233,-0.1878,0.0078,0.0886,0.4141,?,-0.7377,0.106,0.3255,0.9779,-52.1054,-0.3395,-0.0864,0.2545,1.4186,0.386,0.2721,2.0123,0.149,0.074,0.317,0.1368,0.4316,0,22.0487,0,1.2975,0.5494,0.4234,0.0039,1.0355,-0.6689,0.5027,-0.9473,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0012,0.0124,0.1113,0.6954,-1.1785,-0.1115,0.0468,0.2164,1.2407,-0.9693,0.0025,0.0135,0.1162,0.6018,-0.8539,0.255,0.0201,0.1418,0.6159,0.0455,-0.011,0.4884,0.0048,-44.4795,-0.4373,0.0098,0.5141,0.9578,0.7846,1.8629,1.526,0.8192,0.2643,0.9173,0.6156,3.4704,2.3288,0.671,0.616,1.357,-12.8165,2.2031,-20.8068,-9.4445,0.5066,0.9832,0.4947,1.9408,0.9764,0.5031,0.5604,1.1554,1.129,2.0616,2.0145,0.9772,0.0006,0.3656,-0.1545,0.4639,0.0381,0.0446,-0.4539,-0.0254,0.372,0,0.0046,0.0151,0.9603,-0.579,0,0.0039,0.5851,?,0.0552,0,0.0032,0.0144,0.7651,-0.6424,6.7376,-10.4884,1.1659,1.4373,1.2328,1.3594,2.0658,1.5197,-0.6234,7.7725,-12.4678,0,6.1926,0,0.0258,1.0463,40.6136,0.0035,1.0062,0.8948,-0.8658,-0.7382,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1193,0.0349,0.1867,1.0238,-2.341,0.3836,0.4027,0.6346,2.6268,-0.3556,0.0038,0.0283,0.1682,1.0861,-1.1175,0.6382,0.22,0.469,1.9863,0.0315,-0.311,-31.012,-0.187,99.7012,0.601,0.006,0.2942,1.1101,0.3981,3.7728,1.353,0.3586,0.0866,1.2323,0.1585,14.2341,1.8307,0.1286,1.0411,1.2516,-11.1066,1.2022,-10.668,-8.8739,0.1581,0.5974,0.1494,3.7777,0.9448,0.2501,0.3898,0.9427,0.5155,2.4185,1.3225,0.5468,0.0021,0.8687,-0.6553,0.1008,-0.6518,0.1408,0.878,0.1171,0.3317,0.0002,0.0134,0.0588,0.8403,-0.6143,0.0001,0.0102,0.6221,?,-0.0237,0.0022,0.0468,0.1322,-3.8428,-0.54,-14.0106,25.945,1.3182,0.2866,0.2174,1.7375,0.0821,0.0473,-0.4972,-2.9472,5.9282,0,13.4783,0,0.0945,0.4445,4.7041,0.0036,0.9887,0.7941,-0.1036,-0.5883,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.049,0.0242,0.1555,0.9051,-0.6117,-0.2485,0.1584,0.398,2.1151,-3.5642,-0.0071,0.0511,0.2261,1.7065,-0.9454,0.4416,0.1029,0.3207,1.6793,0.0233,-0.197,-6.932,0.1108,35.1959,-0.5628,-0.016,0.3908,0.688,0.485,1.7604,1.2409,0.7049,0.1527,0.4733,0.2352,3.0988,1.5398,0.4969,0.208,0.4142,-8.5634,1.9916,-41.1724,-20.6732,1.2119,0.6402,0.3266,0.5283,0.2695,0.5102,0.4279,0.5304,0.539,1.2394,1.2595,1.0162,0.0014,0.6313,-0.155,0.6001,0.2848,-0.1148,-0.7768,0.0402,0.3236,0,0.0049,0.0234,0.9314,-0.5884,0,0.005,0.5969,?,-0.0192,0.0001,0.0084,0.037,?,-0.5501,-16.8991,30.7214,0.9778,0.5834,0.5967,0.9561,0.3404,0.356,-0.532,-8.5832,16.1325,0,0,1,0.0392,0.6324,16.1325,0.0038,0.9312,0.5579,-0.8249,-0.8443,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.4603,3.0225,1.7385,17.8483,-0.9381,1.4163,8.9351,2.9892,17.7631,-0.3671,0.1316,2.9241,1.71,13.7103,-1.1082,3.102,7.4943,2.7376,13.7255,0.0057,0.325,3.4984,0.1484,10.7653,0.4566,0.0424,0.5816,1.0167,0.6351,1.748,1.0919,0.6246,0.3383,1.0337,0.4033,3.0557,1.1923,0.3902,1.8113,1.1987,-109.0973,0.6618,-60.233,-91.0144,0.7088,1.4161,0.6671,1.998,0.9412,0.4711,1.0048,1.3018,1.3004,1.2956,1.2942,0.9989,0.0077,4.5018,-0.0003,-0.0769,0.0008,0.2744,0.7031,0.2073,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,1100,0,0,0,1,TASCA_GIACCA
0.539,2.2092,1.4863,9.7451,-0.7415,0.7553,11.2421,3.3529,18.998,-0.3684,0.0077,1.7339,1.3168,7.0903,-0.935,2.5827,9.3762,3.0621,14.0171,0.0027,0.7136,69.6445,0.2087,97.5984,0.2924,0.003,0.4433,1.1287,0.4854,2.5463,1.095,0.43,0.1965,1.2741,0.2356,6.4836,1.199,0.1849,0.8113,1.2111,-108.631,1.4929,-133.9035,-89.6946,0.4031,1.5271,0.3981,3.7889,0.9878,0.2607,0.513,1.3744,0.6952,2.6794,1.3553,0.5058,0.0048,3.8114,0.3122,0.3289,0.3925,0.2666,0.673,0.0147,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,1100,0,0,0,1,TASCA_GIACCA
