@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.3301,6.318,2.5136,12.7791,-0.5135,-1.3289,5.9739,2.4442,12.8276,-2.6926,0.4108,5.9706,2.4435,18.4578,-0.2979,3.9364,4.8111,2.1934,14.6213,0.0184,0.2484,-0.8035,-0.0839,-3.2346,-0.3376,0.1044,1.0284,1.0287,1.146,1.0003,1.1143,1.114,1.0576,1.0582,1.3132,1.0006,1.2417,1.241,0.4635,1.0236,-15.8003,2.2081,-34.0863,-15.4367,2.4305,0.5937,0.5668,0.2443,0.2332,0.9548,0.9962,0.6923,0.874,0.695,0.8773,1.2624,0.0099,5.7352,0.3756,-0.1938,-0.0927,0.1741,-0.4771,0.2914,-0.1779,0.0012,0.034,0.2418,?,-0.4368,0.0181,0.1346,0.6923,?,-0.7013,0.0192,0.1386,0.9552,?,0.4073,0.2537,0.6229,0.253,0.2456,0.9706,0.064,0.0603,0.9421,0.3493,0.2532,0.7248,1,1,1,0.3493,0.2532,0.7248,0.0059,1.316,0.2284,-0.3193,-0.8968,0.546,1.2592,1.1221,5.7774,-0.4595,-0.4625,1.4433,1.2014,6.3799,-2.8418,0.5251,2.1737,1.4743,5.4356,-1.0236,-1.1804,1.0397,-0.8808,0.9341,0.7611,0.8148,0.8725,0.5793,0.664,0.3855,0.6616,1.7164,2.3836,1.4737,0.6182,0.9056,1.0629,1.1737,0.0062,3.2899,-0.0682,0.1321,0.5494,PANTALONI
0.5554,4.6681,2.1606,10.7334,-0.5032,-2.5947,20.3132,4.507,18.4744,-2.5768,0.3923,10.8075,3.2875,18.5869,-0.5593,4.8813,19.1562,4.3768,15.1284,0.0062,-0.2141,1.416,0.1138,-6.6148,-0.5316,0.0804,0.4794,0.6572,0.4936,1.371,1.0298,0.7511,0.2298,0.4319,0.2437,1.8795,1.0604,0.5642,0.27,0.539,-37.9697,1.9964,-140.6453,-70.4508,1.3824,0.599,0.469,0.4333,0.3393,0.783,0.581,0.5775,0.7095,0.9939,1.2212,1.2286,0.0186,7.0776,-0.688,0.6266,0.7602,-0.122,-0.8087,0.4266,0.1155,0.0771,0.2777,0.818,-1.7568,0.2185,0.009,0.0951,0.3531,0.1263,0.4042,0.0023,0.0484,0.2086,0.5774,0.5285,0.2858,0.5407,2.921,5.7419,1.9657,8.5323,32.969,3.864,-10.2156,-1.8293,0.1791,0.7343,0.6012,0.8188,2.3168,3.9217,1.6927,0.0033,0.9022,-0.1084,0.5335,0.7313,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.6859,5.8329,2.4151,12.4954,-0.6056,-2.7589,23.3574,4.833,20.5809,-1.4393,0.4929,12.5789,3.5467,15.3712,-0.4291,5.7187,17.391,4.1702,16.2627,0.0217,-0.2486,1.3914,0.1199,-5.5969,-0.4824,0.0862,0.4997,0.681,0.5791,1.3627,1.1589,0.8505,0.2497,0.4637,0.3354,1.8569,1.3431,0.7233,0.3881,1.0211,-13.0499,2.6311,-33.6249,-12.7797,0.9224,0.7236,0.4681,0.7844,0.5075,0.647,0.6071,0.8129,0.7684,1.3389,1.2655,0.9452,0.02,8.4763,-0.6865,0.5972,0.7345,-0.0694,-0.7167,0.5351,0.2352,0.0524,0.229,0.8681,-1.3104,0.2016,0.0034,0.0581,0.1971,0.4318,0.3787,0.0013,0.0355,0.2048,0.5346,1.1663,0.621,0.5324,3.9402,6.4501,1.637,15.5248,41.6038,2.6798,-3.2863,-2.0928,0.6368,1.083,0.8538,0.7884,4.4038,4.2385,0.9625,0.0034,0.8951,-0.8597,0.0363,0.4181,-0.7137,1.2935,1.1373,4.1026,-6.119,0.6694,1.5125,1.2299,7.355,-0.7131,-0.385,0.6969,0.8348,4.0749,-2.2984,-1.0663,1.8541,-1.7388,0.9248,1.3624,1.4733,0.8552,1.8562,2.1705,1.1517,1.2419,1.0783,0.1342,0.4665,3.4752,0.5578,1.0068,1.805,0.0073,2.2847,-0.7726,0.6316,-0.3642,PANTALONI
1.202,5.0159,2.2396,12.2098,-0.5802,-2.8871,21.2257,4.6071,19.8808,-2.7084,0.2469,12.3022,3.5074,19.3007,-0.3937,5.5638,17.4289,4.1748,16.6141,0.0109,-0.4163,4.8687,0.216,-11.6941,-0.5189,0.0444,0.4861,0.6385,0.5365,1.3135,1.1036,0.8401,0.2363,0.4077,0.2878,1.7254,1.2178,0.7058,0.3087,0.8223,-24.5672,2.6633,-79.5701,-29.876,1.4413,0.5579,0.46,0.3871,0.3192,0.8245,0.6142,0.6326,0.7349,1.0301,1.1966,1.1617,0.0219,8.264,-0.7898,0.2743,0.8035,0.0317,-0.7331,0.4454,0.1343,0.0692,0.2631,0.8432,-1.5365,0.185,0.0051,0.0712,0.3465,-0.0396,0.4218,0.006,0.0778,0.3068,0.4299,0.726,0.3185,0.4387,3.6965,3.3833,0.9153,13.664,11.4465,0.8377,38.6934,-2.2081,-0.0571,0.9973,0.6177,0.6194,2.4332,2.7484,1.1295,0.0034,0.8818,-0.018,0.329,0.6842,-0.6352,1.4417,1.2007,4.9945,-2.1819,0.6615,2.0376,1.4275,6.6501,-0.5015,-0.4182,1.7136,1.3091,5.8607,-2.4517,-0.9601,1.5188,-1.5819,0.8412,0.9172,1.0904,0.7075,0.8413,1.1891,1.5419,0.8227,0.5336,0.3544,0.9245,2.6085,0.751,0.8522,1.1347,0.007,2.6266,-0.7747,0.6571,-0.4285,PANTALONI
1.4563,8.6736,2.9451,17.2762,-0.9217,-2.9175,12.298,3.5068,20.7674,-1.5346,1.1522,13.5074,3.6752,24.9868,-0.2532,5.6172,14.8861,3.8583,21.2698,0.0206,-0.4992,1.264,0.2593,-2.5322,-0.5194,0.2051,0.8398,0.8013,0.7633,0.9542,0.9089,0.9526,0.7053,0.6421,0.5827,0.9105,0.8261,0.9074,0.659,1.6415,-18.517,2.491,-28.0987,-11.2803,1.0972,0.4509,0.414,0.4109,0.3773,0.9181,0.8319,0.6914,0.8122,0.8311,0.9764,1.1748,0.0242,8.6785,-0.3103,0.0449,0.2323,-0.179,-0.5681,0.7026,0.0397,0.0716,0.2675,0.8107,-1.5282,0.0244,0.0085,0.092,0.2547,-0.8404,0.5389,0.024,0.1549,0.5104,0.336,1.6308,0.0737,0.0452,2.9087,1.7274,0.5939,8.4606,2.9839,0.3527,4.2139,-1.8973,-0.4502,2.3173,0.4172,0.18,3.1834,1.5884,0.499,0.0038,0.864,-0.1183,-0.0796,-0.693,-0.4761,0.6023,0.7761,3.4564,-1.4825,0.8368,3.7957,1.9483,8.3527,-0.3988,-0.0274,3.6964,1.9226,8.7201,-1.3777,-0.5689,17.3956,-30.5756,0.3984,0.4037,1.0133,0.1587,0.1629,1.0269,0.8668,0.4085,0.4713,0.2332,0.3796,1.6282,0.4138,0.3964,0.9579,0.0067,3.7358,-0.2901,-0.2826,-0.3655,PANTALONI
-0.0615,8.3492,2.8895,14.0286,-0.6371,1.4685,24.3482,4.9344,21.7083,-0.5046,0.902,14.1299,3.759,30.259,-0.5207,6.2408,10.8533,3.2944,19.1684,0.0475,-0.0419,-0.0682,-0.0099,1.6281,0.2353,0.1445,0.5856,0.7687,0.8771,1.3127,1.4978,1.141,0.3429,0.5909,0.7693,1.7232,2.2434,1.3019,0.7499,0.5269,-5.7165,0.7026,-7.6227,-10.8486,0.5939,0.4307,0.4258,0.7251,0.717,0.9888,0.6462,0.4636,0.7319,0.7174,1.1325,1.5786,0.0121,9.2678,0.7331,-0.1382,0.339,0.0688,0.3715,0.4865,0.1848,0.0602,0.2453,0.7366,-0.3242,-0.2984,0.0055,0.0742,0.3942,?,-0.3904,0.0905,0.3008,0.9385,?,-0.6191,-0.4733,0.7645,3.305,0.8155,0.2468,10.923,0.6651,0.0609,0.4574,0.1921,0.4201,0,0,1,1.8684,0.7848,0.4201,0.0037,0.9518,-0.9433,0.8619,-0.8546,0.8525,1.4933,1.222,7.1062,-0.1664,-0.0792,0.6743,0.8212,3.9392,-1.2615,0.8874,3.2355,1.7988,6.162,-0.4,-10.7598,0.9607,-0.0893,1.4881,0.6794,0.4565,2.2144,0.4615,0.2084,0.4613,0.5758,1.2482,3.4977,1.3842,0.3957,1.804,1.1532,0.6393,0.0087,3.2769,0.0239,-0.089,-0.0671,PANTALONI
-0.09,4.232,2.0572,9.574,-0.8508,-0.1102,12.885,3.5896,14.9667,-0.7843,0.8721,8.1837,2.8607,14.7538,-0.4781,4.3865,6.8396,2.6153,12.9473,0.0315,0.8165,-0.1032,-0.0205,-0.1263,-0.0251,0.1988,0.5731,0.7191,0.7866,1.2548,1.3725,1.0939,0.3284,0.5171,0.6187,1.5745,1.8839,1.1965,0.669,0.9223,-10.4551,1.3786,-15.6283,-11.3364,0.6167,0.5182,0.3869,0.8403,0.6275,0.7467,0.6397,0.6489,0.7395,1.0144,1.156,1.1395,0.006,6.8292,0.7433,0.1306,0.2215,0.3833,0.2892,0.6477,0.0589,0.0206,0.1435,0.5358,-0.3252,-0.206,0.0089,0.0945,0.4142,?,-0.6672,0.1182,0.3438,0.9756,-58.7568,-0.286,-0.0883,0.3088,1.5185,0.4175,0.2749,2.3057,0.1743,0.0756,0.3175,0.1371,0.4317,0,24.7666,0,1.2938,0.5492,0.4245,0.0048,0.9938,-0.7355,0.5601,-0.9384,1.0984,2.8397,1.6851,6.758,-0.1445,-0.2264,0.5275,0.7263,3.6925,-1.5146,1.5319,2.0432,1.4294,4.3771,-0.0215,-4.8518,0.717,-0.1478,2.3203,1.1789,0.5081,5.3838,1.3898,0.2582,0.3837,9.2698,24.156,4.021,1.3779,0.3427,1.8302,1.5439,0.8436,0.0129,3.3591,-0.1712,0.2187,-0.312,PANTALONI
0.0033,0.0145,0.1204,0.6786,-1.4652,-0.0926,0.0392,0.1979,1.2724,-0.9291,-0.0066,0.0115,0.1071,0.534,-1.2019,0.2357,0.0182,0.135,0.6276,0.0502,-0.0362,-0.509,0.0142,14.0701,-0.3929,-0.0279,0.6085,1.1241,0.8918,1.8474,1.4657,0.7934,0.3702,1.2636,0.7954,3.413,2.1483,0.6294,0.6582,1.3838,-12.1698,2.1024,-18.4897,-8.7945,0.4173,1.1351,0.4166,2.7198,0.9982,0.367,0.5333,1.2709,1.0813,2.3828,2.0274,0.8508,0.0006,0.3427,-0.2677,0.5194,0.1223,-0.0618,-0.3346,0.0074,0.3702,0,0.0037,0.0107,0.9715,-0.5801,0,0.0039,0.5849,?,0.0565,0,0.0025,0.0082,0.8657,-0.6381,6.5504,-10.2649,0.938,1.4794,1.5773,0.8798,2.1887,2.4878,-0.6236,6.8699,-11.0162,0,6.1217,0,0.0183,1.2984,71.0197,0.0047,1.0069,0.9105,-0.8115,-0.6812,-0.0139,0.0012,0.034,0.1773,-0.7123,0.0165,0.0018,0.0425,0.188,-0.8574,0.0095,0.0014,0.0371,0.1709,-0.956,-0.8454,-1.4666,1.7349,0.8008,0.9176,1.146,0.6412,0.842,1.3132,0.85,0.8831,1.0389,1.0231,1.1851,1.1584,0.9432,1.0375,1.1,0.0002,0.0973,0.7037,0.418,0.6362,PANTALONI
-0.1771,0.03,0.1731,1.0238,-2.341,0.5559,0.3969,0.63,2.5661,-0.3243,0.0038,0.0345,0.1857,1.0861,-1.1175,0.7571,0.2286,0.4781,1.9816,0.0338,-0.3185,-46.3326,-0.2339,145.4736,0.7343,0.005,0.2748,0.9321,0.3621,3.3921,1.3177,0.3885,0.0755,0.8688,0.1311,11.5065,1.7363,0.1509,1.1416,1.2516,-10.3525,1.0963,-9.0681,-8.2714,0.1581,0.5974,0.1494,3.7777,0.9448,0.2501,0.399,0.9427,0.5167,2.3626,1.295,0.5481,0.004,1.0266,-0.5609,0.1043,-0.5903,0.1505,0.91,0.1485,0.33,0.0002,0.015,0.0588,0.8403,-0.613,0.0001,0.0114,0.6221,?,-0.0374,0.0022,0.0464,0.1322,-3.8428,-0.5383,-8.8323,16.407,1.3193,0.3238,0.2454,1.7405,0.1048,0.0602,-0.4972,-2.9472,5.9282,0,13.4783,0,0.0945,0.4445,4.7041,0.0048,0.9939,0.9007,-0.2641,-0.5622,-0.0949,0.028,0.1674,0.7391,-4.7694,0.0016,0.0206,0.1434,0.8289,-1.4421,-0.1852,0.0282,0.168,0.6932,-6.0697,-61.1061,0.5123,-0.0084,1.1674,0.9963,0.8535,1.3629,0.9927,0.7284,1.2484,1.0267,0.8224,0.3775,1.3066,3.4614,0.8918,1.0663,1.1957,0.0014,0.4334,0.4902,-0.0742,0.3703,PANTALONI
0.0537,0.023,0.1516,0.841,-0.4976,-0.1606,0.1061,0.3258,1.7803,-2.8418,0.003,0.052,0.2281,1.7065,-0.9454,0.3787,0.0664,0.2576,1.3398,0.0291,-0.3343,17.8969,0.1417,-53.5407,-0.424,0.0079,0.4653,0.6646,0.5884,1.4284,1.2646,0.8854,0.2165,0.4417,0.3462,2.0403,1.5993,0.7839,0.2122,0.3369,-6.9656,1.5879,-32.8268,-20.6732,1.2119,0.6402,0.407,0.5283,0.3358,0.6357,0.4724,0.4928,0.6277,1.0432,1.3288,1.2738,0.0013,0.5506,-0.3683,0.6089,0.5523,-0.4406,-0.6034,0.3073,0.3212,0,0.0018,0.0086,0.9737,-0.5899,0,0.0048,0.5969,?,-0.0152,0,0.0056,0.0289,?,-0.5445,-21.0799,38.7149,0.3657,0.3171,0.867,0.1338,0.1005,0.7517,-0.532,-11.0064,20.687,0,0,1,0.0144,0.297,20.687,0.0051,0.9264,0.2668,-0.421,-0.8476,-0.0043,0.0017,0.0418,0.172,-1.0656,0.0171,0.0036,0.0603,0.2809,-0.8553,0.0334,0.0052,0.0718,0.4155,-0.3331,-0.2524,-0.1292,0.5119,0.6931,0.5819,0.8396,0.4804,0.3386,0.7049,0.685,0.8545,1.2474,0.5498,0.2671,0.4858,0.6122,0.4139,0.6761,0.0003,0.1414,0.5028,0.0866,0.2939,PANTALONI
0.6112,3.9092,1.9772,17.8483,-0.9381,1.8715,10.8537,3.2945,17.7631,-0.3671,0.1818,3.811,1.9522,13.7103,-1.1082,3.9356,6.9938,2.6446,13.5023,0.0219,0.3266,3.3619,0.1553,10.2946,0.4755,0.0462,0.6001,1.0128,0.7476,1.6876,1.2458,0.7382,0.3602,1.0257,0.5589,2.848,1.5519,0.5449,1.8113,1.1987,-28.5749,0.6618,-15.7763,-23.8386,0.7088,1.4161,0.6671,1.998,0.9412,0.4711,1.0048,1.3018,1.3219,1.2956,1.3156,1.0154,0.0135,5.7043,-0.0477,-0.0919,-0.0912,0.2623,0.7067,0.2218,0.3273,0.016,0.1264,0.3754,0.3637,-0.0383,0.0149,0.1222,0.3248,-2.8055,0.1182,0.0116,0.1079,0.3407,-0.5256,-8.5377,2.7698,-0.3244,1.0344,1.1716,1.1326,1.07,1.3726,1.2828,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0024,0.5737,-0.9066,-0.9124,0.9702,0.4772,0.7279,0.8532,4.2789,-0.6053,-0.377,1.5964,1.2635,6.0156,-1.9265,-0.2242,1.0242,1.012,5.8276,-1.5299,-1.2658,-2.1281,1.6812,0.6752,0.843,1.2485,0.4559,0.7107,1.5587,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0044,2.1628,0.2332,0.1006,0.5429,GIACCA
