@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.2748,19.0466,4.3642,22.5749,-1.799,-11.1656,110.558,10.5147,52.3637,-1.6696,9.4321,13.6598,3.6959,18.0934,-0.0192,17.1659,63.8566,7.991,29.9815,0.1952,0.1142,-0.1352,-0.0743,-1.1838,-0.6505,0.5495,0.4151,1.1808,0.5461,2.8449,1.3158,0.4625,0.1723,1.3944,0.2983,8.0937,1.7313,0.2139,0.4431,42.6208,-1.9952,96.1977,-4.5033,-0.0468,0.4112,0.4543,0.2165,1.1049,0.5265,0.4765,0.4311,1.2477,0.753,2.8941,1.7465,0.6035,0.2934,25.7114,0.7141,-0.6084,-0.6186,-0.7074,-0.6741,0.7549,-1.1964,3.4604,1.8602,6.2549,-14.0286,-0.1171,10.0334,3.1676,12.0227,-3.5903,4.0133,9.672,3.11,8.875,0.04,10.2189,-0.2981,-0.0292,0.5873,0.5981,1.0185,0.3449,0.3578,1.0374,0.6209,-15.7837,-25.4206,0.1589,0.045,0.2833,0.5203,0.7048,1.3547,0.0838,7.4861,0.612,-0.131,-0.1484,?,?,?,?,?,DESTRA_PANTALONI
-0.0262,15.21,3.9,20.4904,-0.7316,-13.5047,32.98,5.7428,26.83,?,9.7122,12.8174,3.5801,15.3233,0.2125,17.1664,43.0268,6.5595,27.1162,0.1982,0.0019,-0.0027,-0.0015,-1.3905,-0.7867,0.5658,0.6791,1.0893,0.5946,1.6041,0.8755,0.5458,0.4612,1.1867,0.3535,2.5731,0.7665,0.2979,0.3227,-2.094,-1.2918,-6.4894,-4.0034,0.6169,0,0.6081,0.3499,0,0,0.5754,0.7637,1.3372,0.7557,1.7509,0.9894,0.5651,0.3395,26.0754,0.079,0.172,0.0548,-0.8983,-0.9767,0.9541,-1.2416,1.0089,1.0044,4.1656,-8.3827,-1.1821,20.5863,4.5372,17.562,-3.6314,1.8488,3.637,1.9071,6.6191,-0.1986,1.0504,-0.6716,-0.6394,0.2214,0.5267,2.3791,0.049,0.2774,5.6603,0.2703,3.3938,12.557,0.1171,0.0804,0.6866,0.2372,0.6293,2.6532,0.0515,6.4187,-0.378,-0.0345,-0.1834,?,?,?,?,?,DESTRA_PANTALONI
-0.6436,0.0887,0.2978,1.21,?,11.2457,1.4993,1.2245,4.5315,0.6839,9.6532,0.6425,0.8016,3.1604,0.7318,14.8401,2.064,1.4367,5.473,0.7051,-0.0572,-0.0667,-0.0434,1.165,0.7578,0.6505,0.2432,0.3715,0.2073,1.5276,0.8523,0.5579,0.0591,0.138,0.043,2.3336,0.7264,0.3113,-0.1234,-0.1403,-0.0925,1.1367,0.7492,0.6591,0,0,0,1.2164,0.7724,0.635,0.267,0.3829,0.2211,1.4338,0.828,0.5774,0.2909,21.5424,0.7205,0.5855,0.6705,0.9785,0.9968,0.9919,-0.2998,0.0074,0.0862,0.4359,?,0.3807,0.0052,0.0718,0.2718,0.4492,0.0637,0.042,0.2049,0.5766,-0.6394,-0.7876,-4.7064,5.9757,1.2002,0.4205,0.3503,1.4405,0.1768,0.1227,-1.9664,1.9384,-0.9858,0,0,1.403,1.6039,0.756,0.4713,0.0096,0.8724,-0.5811,-0.12,-0.2869,?,?,?,?,?,DESTRA_PANTALONI
-0.3946,2.1482,1.4657,6.2433,-1.3573,-6.2712,12.9146,3.5937,12.0045,?,10.115,2.4624,1.5692,6.0263,0.5648,12.3279,7.3449,2.7102,8.7291,0.4769,0.0629,-0.039,-0.032,-0.62,-0.5087,0.8205,0.4078,0.934,0.5408,2.2901,1.326,0.579,0.1663,0.8724,0.2925,5.2446,1.7583,0.3353,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.1913,0.1587,0,0,0.8297,0.5201,1.036,0.7152,1.992,1.3752,0.6904,0.2335,17.6575,0.1648,0.2515,0.0368,-0.5542,-0.9121,0.8336,0.644,0.0701,0.2648,1.019,0.1269,-0.5696,0.3728,0.6106,1.8492,-3.943,-1.0236,0.2353,0.4851,1.6894,?,-1.1306,-0.6291,0.5565,0.4338,0.5459,1.2586,0.1881,0.298,1.584,-0.1004,-0.0877,0.8732,3.1197,0,0,0.551,0.6032,1.0946,0.0262,2.3296,-0.8264,-0.5199,0.5879,?,?,?,?,?,DESTRA_PANTALONI
0.6313,2.9172,1.708,6.3845,-0.609,-0.0778,7.3366,2.7086,8.9409,-0.7659,10.2941,3.6299,1.9052,6.3363,0.4986,10.8011,3.5938,1.8957,6.7186,0.5045,-8.1167,0.0613,0.0584,-0.0076,-0.0072,0.9531,0.6306,0.8965,0.901,1.4217,1.4288,1.005,0.3976,0.8037,0.8117,2.0211,2.0415,1.0101,0.6232,-0.3836,-0.3533,-0.6155,-0.567,0.9211,0.7837,0.314,0.2927,0.4007,0.3734,0.932,0.7141,1.0076,0.9503,1.4111,1.3308,0.9431,0.2022,14.3735,-0.1829,0.2835,0.3359,-0.7213,-0.6865,0.9848,0.7608,1.9911,1.4111,4.5618,-0.9552,-1.8202,2.0064,1.4165,4.419,-21.5327,1.0116,0.4338,0.6587,2.234,-0.0782,-0.418,0.7521,-1.7994,0.9962,2.1423,2.1505,0.9924,4.5895,4.6248,0.5278,13.7565,26.0657,11.8968,1.126,0.0947,1.0323,2.042,1.9781,0.0435,4.2111,0.0516,-0.5609,0.4273,?,?,?,?,?,DESTRA_PANTALONI
-1.9627,24.1178,4.911,17.6913,-1.1048,-0.0697,52.1117,7.2188,24.1334,-0.6744,9.9094,26.0431,5.1032,17.1421,0.1137,13.5139,21.7005,4.6584,16.1722,0.2026,28.1757,-0.1981,-0.1452,-0.007,-0.0052,0.7333,0.6803,0.9623,1.0542,1.4146,1.5496,1.0955,0.4628,0.9261,1.1114,2.001,2.4014,1.2001,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5832,0.4346,0.4144,0.7452,0.7106,0.9536,0.7331,1.032,1.0939,1.4078,1.4923,1.06,0.202,20.6805,0.7264,0.2508,0.0805,-0.2137,-0.2877,0.8761,0.441,2.4482,1.5647,5.018,-0.512,-2.5113,3.1683,1.78,5.1743,?,2.3646,2.5598,1.5999,4.5972,0.0065,-0.1756,0.1865,-1.062,0.879,0.9779,1.1125,0.7727,0.9564,1.2377,0.3284,-56.7285,-172.7463,0,0.7173,0,0.9698,1.0915,1.1255,0.0695,6.0974,0.009,0.614,-0.7601,?,?,?,?,?,DESTRA_PANTALONI
-0.4567,2.0288,1.4244,6.3532,-1.0663,-11.2211,30.4715,5.5201,23.9666,-94.9442,10.4097,14.5494,3.8144,15.9945,0.1571,15.5223,40.5916,6.3712,26.6968,0.1211,0.0407,-0.0439,-0.0294,-1.078,-0.7229,0.6706,0.258,0.3734,0.2236,1.4472,0.8664,0.5987,0.0666,0.1394,0.05,2.0944,0.7507,0.3584,0.1382,-1.0994,-0.891,-7.9533,-6.4455,0.8104,12.3089,0.162,0.1012,0.0132,0.0082,0.6247,0.2651,0.3972,0.238,1.4984,0.8977,0.5991,0.3125,22.8523,-0.3705,0.4164,0.3951,-0.9141,-0.9848,0.9688,0.9601,1.3408,1.1579,3.7238,-0.4398,0.2514,1.7302,1.3154,6.8075,-0.4819,0.817,0.6789,0.824,2.9041,-0.4556,3.8185,1.1751,0.3077,0.8803,1.4053,1.5964,0.7749,1.9749,2.5484,0.5138,1.2513,2.4355,0.563,1.2964,2.3025,0.547,1.2823,2.3441,0.0262,3.2102,-0.0375,0.7762,-0.2707,?,?,?,?,?,DESTRA_PANTALONI
2.3739,35.9402,5.995,19.7543,-0.6272,-11.0285,6.3455,2.519,15.9826,?,13.0491,27.6329,5.2567,15.4881,0.2688,18.4867,25.7033,5.0698,17.4332,0.3636,-0.2153,0.1819,0.1284,-0.8452,-0.5966,0.7059,2.3799,1.1405,1.1825,0.4792,0.4969,1.0369,5.6639,1.3006,1.3983,0.2296,0.2469,1.0751,0.4764,-1.3372,-0.7645,-2.8069,-1.6048,0.5717,0,0.5731,0.4432,0,0,0.7733,1.236,1.2755,1.1331,1.0319,0.9168,0.8884,0.352,29.793,-0.7386,0.3566,0.5627,-0.6785,-0.8291,0.9568,-0.8956,1.9672,1.4026,4.9219,-2.4044,1.7082,3.7671,1.9409,6.962,-0.4748,3.0269,3.1751,1.7819,5.8479,-0.1084,-0.5243,-0.2959,0.5643,0.7226,0.7871,1.0892,0.5222,0.6196,1.1865,1.5508,6.0789,3.9197,0.3063,0.274,0.8947,0.707,0.8416,1.1905,0.0732,6.642,0.8271,-0.8284,-0.6309,?,?,?,?,?,DESTRA_PANTALONI
-1.899,23.1852,4.8151,15.2216,-1.1641,-11.3003,20.065,4.4794,19.3438,?,11.1211,29.5899,5.4397,16.6545,0.1943,16.8745,43.0739,6.5631,24.1146,0.1512,0.168,-0.1708,-0.1125,-1.0161,-0.6697,0.659,1.0749,0.8852,0.7337,0.8235,0.6825,0.8288,1.1555,0.7836,0.5383,0.6781,0.4658,0.687,0.4233,-2.0385,-1.9055,-4.8159,-4.5016,0.9347,0,0.3403,0.2476,0,0,0.7276,0.7869,0.914,0.6312,1.1615,0.8022,0.6906,0.3194,27.0167,-0.0016,0.4574,0.2253,-0.8029,-0.9634,0.9283,-1.6198,1.735,1.3172,5.374,-4.2576,-2.8508,4.9264,2.2196,7.0858,-5.4294,1.8636,1.6386,1.2801,4.2357,0.0625,0.5682,-0.8691,-1.5297,0.5934,1.029,1.7339,0.3522,1.0589,3.0066,0.7273,-15.4076,-21.1849,0.9275,0.2262,0.2439,0.7584,1.2687,1.6729,0.0754,6.8065,0.3144,0.3555,0.6757,?,?,?,?,?,DESTRA_PANTALONI
-0.4258,4.5531,2.1338,9.6761,-0.6155,-1.4091,46.3995,6.8117,23.0942,-0.8226,9.1898,28.9614,5.3816,33.2805,0.0199,11.3946,36.6967,6.0578,33.5605,0.0367,0.3022,-0.0463,-0.0374,-0.1533,-0.1237,0.8065,0.3133,0.3965,0.3522,1.2657,1.1245,0.8884,0.0981,0.1572,0.1241,1.6021,1.2644,0.7892,0.3537,-5.448,-2.8803,-15.403,-8.1433,0.5287,0.4727,0.1764,0.1719,0.3731,0.3637,0.9746,0.419,0.2907,0.2883,0.6939,0.6881,0.9917,0.198,16.8107,0.4798,-0.373,-0.4701,-0.3242,-0.3131,0.9676,-0.0489,1.5802,1.2571,4.3697,-1.5053,-1.0919,2.8768,1.6961,6.0295,-2.1611,3.0665,3.1314,1.7696,7.7257,-0.2907,0.0448,-0.0159,-0.3561,0.7411,0.7104,0.9585,0.5493,0.5046,0.9187,0.6369,1.5088,2.3688,0.9144,0.2914,0.3187,0.7247,0.5656,0.7805,0.0693,5.8793,-0.3857,-0.7032,0.1428,?,?,?,?,?,SINISTRA_PANTALONI
0.0703,0.1025,0.3202,1.2685,-0.3876,4.7456,0.2997,0.5475,1.849,0.6811,9.7771,0.0205,0.1432,0.5787,0.9422,10.8837,0.0847,0.291,1.0133,0.911,0.0148,0.0072,0.0065,0.4854,0.436,0.8983,0.5848,2.2353,1.1001,3.8223,1.881,0.4921,0.342,4.9967,1.2101,14.6098,3.5383,0.2422,-0.0897,-0.0376,-0.0342,0.4187,0.3809,0.9098,0.1577,0.0913,0.0803,0.5792,0.5095,0.8796,0.686,2.1919,1.2518,3.195,1.8247,0.5711,0.2312,14.7589,0.2892,-0.4388,0.0644,0.1225,0.9004,0.5412,-1.2698,0.1002,0.3166,1.5659,?,-0.6692,0.0112,0.1057,0.78,?,0.41,0.014,0.1182,0.392,0.3007,1.8974,-3.0972,-1.6323,2.9962,2.6791,0.8941,8.9774,7.1775,0.7995,2.0076,-9.2906,-4.6276,1,0,0,2.0076,3.9947,1.9898,0.0318,2.3489,0.9638,-0.0314,-0.0967,?,?,?,?,?,SINISTRA_PANTALONI
-0.7666,3.8948,1.9735,10.3821,-0.8027,7.9986,8.9394,2.9899,11.3648,0.1046,9.1591,8.3637,2.892,12.2848,0.0758,12.5208,12.8835,3.5894,15.6863,0.1222,-0.0958,-0.0837,-0.0612,0.8733,0.6388,0.7315,0.6601,0.6824,0.5498,1.0338,0.833,0.8057,0.4357,0.4657,0.3023,1.0688,0.6939,0.6492,-3.4837,-4.5866,-2.1179,1.3166,0.6079,0.4618,0.4538,0.4333,0.3223,0.9548,0.7103,0.7439,0.9135,0.8451,0.6619,0.9251,0.7245,0.7832,0.2649,18.7954,-0.1423,-0.0109,-0.0654,0.5953,0.8679,0.9099,0.064,0.8074,0.8986,3.5782,-0.9546,-0.545,2.3532,1.534,5.2477,-2.1179,-2.1607,0.4936,0.7026,3.98,?,-0.1174,-0.0296,0.2522,0.5858,1.2789,2.1833,0.3431,1.6356,4.7669,0.4902,0.4391,0.8956,1.0877,0,0,0.6819,0.899,1.3185,0.0485,4.2557,-0.1001,0.708,0.2092,?,?,?,?,?,SINISTRA_PANTALONI
-0.7717,0.2318,0.4814,2.4538,-1.0469,4.0573,0.4996,0.7068,3.303,0.4154,10.3751,1.6758,1.2945,4.5964,0.6647,11.1901,1.8888,1.3743,4.8674,0.6694,-0.1902,-0.0744,-0.069,0.3911,0.3626,0.9272,0.6811,0.3719,0.3503,0.546,0.5143,0.9419,0.4639,0.1383,0.1227,0.2981,0.2645,0.8872,-0.5346,-0.1377,-0.1273,0.2576,0.2382,0.9244,0.2122,0.0875,0.0814,0.4122,0.3838,0.931,0.7429,0.5338,0.5041,0.7186,0.6786,0.9443,0.2482,15.3079,0.7196,0.3087,0.403,0.6387,0.7353,0.991,-0.0272,0.0152,0.1234,0.4625,-1.0145,0.0263,0.0042,0.0647,0.2521,-0.3661,0.162,0.0379,0.1946,0.6387,-0.4313,-1.0347,-0.1682,0.1625,1.9076,0.6345,0.3326,3.6388,0.4026,0.1106,3.4479,1.2101,0.351,1.2442,0.5145,0.4135,1.8347,0.7241,0.3946,0.0037,0.3597,0.2578,-0.8667,-0.2073,?,?,?,?,?,SINISTRA_PANTALONI
-0.833,2.2685,1.5062,7.8473,-2.1014,-0.1359,7.2607,2.6946,12.2651,-0.8272,11.2348,8.9359,2.9893,13.2725,0.3469,11.6554,9.5489,3.0901,14.2422,0.3433,6.1287,-0.0741,-0.0715,-0.0121,-0.0117,0.9639,0.559,0.5039,0.4874,0.9014,0.872,0.9674,0.3124,0.2539,0.2376,0.8125,0.7604,0.9358,0.9576,-0.7542,-0.7141,-0.7876,-0.7458,0.9469,0.377,0.1245,0.1167,0.3303,0.3095,0.9371,0.6398,0.5912,0.551,0.9241,0.8612,0.9319,0.2397,14.7936,0.1708,-0.3499,-0.3512,-0.0311,-0.0321,0.9941,0.7253,0.9429,0.971,5.4004,-0.5548,-0.6994,0.22,0.4691,2.775,-3.9321,2.2489,1.9202,1.3857,5.8821,-0.5151,-1.037,0.3225,-0.311,2.0701,0.7007,0.3385,4.2854,0.491,0.1146,0.871,0.9636,1.1063,6.1735,0.8947,0.1449,1.9461,0.9181,0.4718,0.0524,4.2355,-0.0022,0.4376,0.643,?,?,?,?,?,SINISTRA_PANTALONI
0.0957,0.2813,0.5304,2.0297,-0.8773,6.8464,0.7844,0.8856,2.8412,0.651,10.0933,0.8633,0.9291,4.1545,0.6726,12.2414,0.8339,0.9132,3.5933,0.7544,0.014,0.0095,0.0078,0.6783,0.5593,0.8245,0.5989,0.5709,0.5809,0.9532,0.9699,1.0175,0.3587,0.3259,0.3374,0.9086,0.9406,1.0353,-0.1789,-0.1111,-0.0859,0.621,0.4802,0.7733,0.1328,0.0852,0.0739,0.6416,0.5565,0.8673,0.7144,0.4886,0.5649,0.6839,0.7907,1.1562,0.2595,17.4084,0.5139,-0.2718,0.0576,0.0041,0.5457,0.8394,-0.323,0.0359,0.1895,0.7071,-9.353,-0.1916,0.0257,0.1603,0.6281,-3.4291,0.1239,0.028,0.1673,0.6633,-0.4282,1.6856,-2.6069,-1.5466,1.1821,1.1327,0.9582,1.3974,1.2829,0.9181,1.3137,3.2119,2.4449,0.4817,0.1471,0.3053,1.1259,1.066,0.9469,0.0084,0.718,0.48,0.8153,0.212,?,?,?,?,?,SINISTRA_PANTALONI
0.3138,13.7205,3.7041,15.4055,-0.5855,1.1307,8.4403,2.9052,14.0175,-0.4862,9.4381,35.154,5.9291,16.3113,0.0366,10.8722,29.5658,5.4374,17.7482,0.0839,0.2775,0.0333,0.0289,0.1198,0.104,0.8681,1.275,0.6247,0.6812,0.49,0.5343,1.0904,1.6256,0.3903,0.4641,0.2401,0.2855,1.189,1.2407,-9.1709,-3.5003,-7.3919,-2.8213,0.3817,1.0302,0.5739,0.5015,0.5571,0.4869,0.874,1.099,0.9445,0.868,0.8594,0.7898,0.919,0.1981,14.8736,0.0512,0.6679,0.7036,-0.0833,-0.0765,0.9798,0.5135,0.5106,0.7146,2.5848,-0.5791,1.2294,4.119,2.0295,5.9505,-0.3919,-2.7573,2.0001,1.4142,4.6029,?,0.4176,-0.1862,-0.4459,0.3521,0.5053,1.4351,0.124,0.2553,2.0594,0.5658,0.2059,0.364,0.3829,0,0,0.4344,0.5616,1.2928,0.0638,5.4388,0.1809,0.3418,0.4669,?,?,?,?,?,SINISTRA_PANTALONI
2.1172,2.3127,1.5208,6.5384,-0.2946,-3.3944,5.8368,2.4159,9.3513,-10.6211,9.7232,3.5811,1.8924,6.5299,0.5147,10.8997,3.4722,1.8634,6.6756,0.5348,-0.6237,0.2177,0.1942,-0.3491,-0.3114,0.8921,0.6295,0.8036,0.8161,1.2767,1.2965,1.0156,0.3962,0.6458,0.6661,1.6299,1.681,1.0314,0.1741,-0.2149,-0.1939,-1.2342,-1.1137,0.9024,6.2764,0.3754,0.352,0.0598,0.0561,0.9376,0.6992,1.0013,0.9794,1.4321,1.4008,0.9782,0.219,15.5674,-0.6412,-0.1114,0.348,0.2027,-0.3896,0.7894,0.3312,0.9927,0.9963,3.6689,-0.4822,-1.7655,0.6777,0.8232,3.3023,?,0.6982,0.2123,0.4607,1.6664,0.0222,-0.1876,0.4743,-2.5285,1.2102,2.1626,1.7869,1.4647,4.6768,3.1931,0.3615,-31.5161,-87.1936,0,1.4523,0,1.111,2.2016,1.9817,0.0402,3.3639,0.5766,-0.4415,-0.1414,?,?,?,?,?,SINISTRA_PANTALONI
