@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1947,5.8521,2.4191,10.2939,-0.7187,2.4281,42.9294,6.5521,23.2926,-0.8099,9.7073,13.4606,3.6689,33.3774,0.0171,11.9539,19.5119,4.4172,33.5605,0.0367,-0.0802,-0.0201,-0.0163,0.2501,0.2031,0.8121,0.3692,0.6594,0.5477,1.7859,1.4833,0.8306,0.1363,0.4348,0.2999,3.1893,2.2002,0.6899,0.413,-7.4235,-3.363,-17.9755,-8.1433,0.453,0.4654,0.1764,0.1719,0.379,0.3694,0.9746,0.4419,0.3084,0.3067,0.6979,0.694,0.9945,0.0538,17.688,-0.0052,-0.3207,-0.4988,-0.0796,0.0107,0.9424,-5.2124,325.1352,18.0315,48.4787,-3.8676,-25.1158,102.5462,10.1265,40.6784,-6.1376,-16.2763,23.6108,4.8591,22.6196,?,0.2075,0.3202,1.5431,1.7806,3.7109,2.084,3.1706,13.7706,4.3432,1.1012,1.7029,1.5464,1.7475,0,0,1.1918,2.1432,1.7984,0.1633,56.4409,-0.7712,-0.8758,0.4319,?,?,?,?,?,SINISTRA_PANTALONI
-0.1871,4.3359,2.0823,14.1107,-0.6505,2.7874,13.0419,3.6114,21.2032,-0.269,9.7999,8.6093,2.9342,25.4055,0.1448,10.9574,9.7661,3.1251,25.5168,0.155,-0.0671,-0.0191,-0.0171,0.2844,0.2544,0.8944,0.5766,0.7097,0.6663,1.2308,1.1556,0.9389,0.3325,0.5036,0.444,1.5149,1.3354,0.8816,1.2373,-1.2931,-1.1879,-1.0451,-0.9601,0.9186,0.5117,0.2878,0.2831,0.5625,0.5533,0.9837,0.6655,0.5554,0.553,0.8346,0.831,0.9956,0.0536,15.1356,0.1733,0.2399,0.3615,0.0255,0.2558,0.9431,-29.7541,53.0854,7.286,38.6398,?,-5.6395,352.4287,18.7731,52.6199,-0.9446,-17.9731,15.6589,3.9571,25.0198,?,5.276,1.6555,0.3138,0.3881,1.8412,4.7441,0.1506,3.3901,22.5066,1.5117,1.5444,1.0216,0,1,0,0.7343,1.5444,2.1031,0.1853,65.6834,-0.7221,-0.8288,0.9228,?,?,?,?,?,SINISTRA_PANTALONI
0.5997,3.7456,1.9353,7.862,-0.5478,0.9038,32.1001,5.6657,24.062,-1.5109,9.7879,12.2915,3.5059,17.5196,0.1436,11.3957,15.2539,3.9056,20.5303,0.1588,0.6635,0.0613,0.0526,0.0923,0.0793,0.8589,0.3416,0.552,0.4955,1.616,1.4506,0.8977,0.1167,0.3047,0.2455,2.6116,2.1044,0.8058,0.1922,-0.9473,-0.7182,-4.9294,-3.737,0.7581,0.53,0.2483,0.2081,0.4685,0.3927,0.8382,0.3267,0.4488,0.3829,1.3734,1.172,0.8534,0.0527,16.1351,-0.5226,0.138,0.3149,-0.5488,-0.5208,0.921,-33.3353,63.2642,7.9539,43.8599,?,1.2575,113.0687,10.6334,32.4585,-1.9726,-17.8856,190.5648,13.8045,37.1384,-10.4644,-26.5101,1.8638,-0.0703,0.748,0.5762,0.7703,0.5595,0.332,0.5933,2.0363,1.2938,0.6354,0,0,3.3707,1.3513,1.181,0.874,0.2024,61.5315,0.8023,-0.9415,-0.9309,?,?,?,?,?,SINISTRA_PANTALONI
-0.5978,7.626,2.7615,18.6858,-0.7447,4.54,34.1558,5.8443,26.0503,-0.1431,9.7273,5.2325,2.2875,11.9403,0.252,11.9521,19.7502,4.4441,23.212,0.1658,-0.1317,-0.0615,-0.05,0.4667,0.3798,0.8139,0.4725,1.2072,0.6214,2.5549,1.3151,0.5147,0.2233,1.4574,0.3861,6.5276,1.7294,0.2649,2.4456,-1.9825,-1.7293,-0.8107,-0.7071,0.8723,0.47,0.6709,0.3849,1.4276,0.819,0.5737,0.7173,1.5649,0.805,2.1817,1.1223,0.5144,0.0575,17.1744,0.2909,0.036,0.1832,0.6005,0.8773,0.8649,-38.689,8.1704,2.8584,44.0399,?,5.8017,295.4296,17.1881,49.7986,-0.6274,5.8748,148.2442,12.1756,33.4778,-0.5081,-6.6686,-6.5856,0.9876,0.1663,0.2348,1.4117,0.0277,0.0551,1.9929,2.2939,3.9045,1.7021,0,0,1.3785,0.8844,1.3155,1.4875,0.2116,65.5715,0.1678,0.1472,-0.8435,?,?,?,?,?,SINISTRA_PANTALONI
-0.0695,0.0283,0.1684,0.7965,-1.2209,11.0469,1.0346,1.0172,5.5938,0.6208,9.4526,0.6112,0.7818,4.7915,0.6259,14.541,1.6239,1.2743,7.3314,0.6247,-0.0063,-0.0074,-0.0048,1.1687,0.7597,0.6501,0.1655,0.2154,0.1321,1.3011,0.7982,0.6135,0.0274,0.0464,0.0175,1.6929,0.6371,0.3763,-0.0478,-0.0546,-0.0359,1.1428,0.7504,0.6567,0.0243,0.028,0.0184,1.152,0.7551,0.6555,0.1424,0.1662,0.1086,1.1674,0.763,0.6536,0.0786,20.6457,0.1382,0.0528,0.1039,0.9782,0.9966,0.992,-12.5198,0.1671,0.4088,13.3194,?,-38.1589,0.0678,0.2603,38.6398,?,18.1547,0.4749,0.6892,2.3392,0.8789,0.3281,-0.6896,-2.1019,1.5703,0.5932,0.3778,2.4658,0.3519,0.1427,0.3447,-0.7844,-2.2756,1,0,0,0.3447,5.6941,16.5186,0.2382,68.8334,0.4356,0.4061,0.5491,?,?,?,?,?,SINISTRA_PANTALONI
0.5862,1.0419,1.0207,4.0405,-0.3835,6.6559,3.0193,1.7376,6.2898,0.3677,9.826,1.6942,1.3016,5.5687,0.5771,11.9688,3.6989,1.9232,6.7928,0.5774,0.0881,0.0597,0.049,0.6774,0.5561,0.821,0.5874,0.7842,0.5307,1.335,0.9035,0.6768,0.3451,0.615,0.2817,1.7822,0.8163,0.458,-0.3061,-0.1474,-0.1207,0.4814,0.3942,0.8189,0.2936,0.2218,0.1817,0.7554,0.6189,0.8193,0.6424,0.7256,0.5948,1.1295,0.926,0.8198,0.0642,17.3175,0.5328,-0.1221,0.2499,0.6793,0.9182,0.9122,-34.2456,13.4552,3.6681,40.4999,?,-9.4201,9.1883,3.0312,13.9191,?,26.8122,11.634,3.4109,11.5799,0.6186,3.6354,-1.2772,-0.3513,1.2101,1.0754,0.8887,1.4644,1.1565,0.7898,2.9097,-2.1567,-0.7412,1,0,0,2.9097,3.4974,1.202,0.2405,70.4779,-0.9924,0.972,-0.9606,?,?,?,?,?,SINISTRA_PANTALONI
0.0296,0.0142,0.1191,0.5444,-0.7489,6.3455,0.0334,0.1827,0.89,0.8695,9.8761,0.0159,0.126,0.6882,0.9327,11.7407,0.0238,0.1542,0.6996,0.9427,0.0047,0.003,0.0025,0.6425,0.5405,0.8412,0.652,0.9451,0.7721,1.4496,1.1843,0.817,0.4251,0.8931,0.5962,2.1013,1.4026,0.6675,-0.0393,-0.0244,-0.0203,0.6215,0.5157,0.8297,0.0456,0.0304,0.0255,0.6666,0.559,0.8386,0.6117,0.7911,0.7782,1.2932,1.2722,0.9837,0.0602,16.3218,-0.0003,-0.2271,-0.1547,0.1344,0.7315,0.7754,-31.269,0.1277,0.3574,31.9794,?,-3.6875,0.1748,0.4181,4.6188,?,30.8284,0.1014,0.3185,1.3809,0.9565,8.4797,-1.0143,-0.1196,0.8548,1.1223,1.3129,0.7307,1.2595,1.7237,6.9237,-1.0534,-0.1521,1,0,0,6.9237,23.158,3.3448,0.226,65.7849,-0.7088,0.3759,-0.5595,?,?,?,?,?,SINISTRA_PANTALONI
0.2603,0.1715,0.4141,1.919,-0.9739,5.336,0.7514,0.8668,3.0379,0.5652,9.8727,0.3721,0.61,3.096,0.739,11.263,0.4511,0.6716,2.6497,0.7965,0.0488,0.0264,0.0231,0.5405,0.4738,0.8766,0.4777,0.6789,0.6166,1.421,1.2906,0.9083,0.2282,0.4609,0.3802,2.0191,1.6657,0.825,-0.2397,-0.108,-0.0913,0.4505,0.3809,0.8456,0.1391,0.0819,0.0747,0.589,0.5368,0.9113,0.6317,0.6198,0.7242,0.9812,1.1465,1.1684,0.06,15.615,0.4506,-0.4901,-0.0973,-0.0086,0.6329,0.7674,-37.7117,2.413,1.5534,39.6591,?,1.3671,1.4959,1.2231,4.2587,-0.4491,19.6215,19.4759,4.4131,15.1199,0.475,-27.5844,-1.922,0.0697,1.2701,0.352,0.2771,1.6131,0.1239,0.0768,30.0474,-2.8992,-0.0965,0,0,0.102,9.3124,2.623,0.2817,0.2274,58.8881,0.1185,0.9474,0.365,?,?,?,?,?,SINISTRA_PANTALONI
0.1004,0.0311,0.1762,2.4173,-0.7158,3.9277,0.1698,0.412,5.5728,0.147,9.9592,0.0748,0.2736,3.8645,0.6663,10.712,0.1521,0.39,5.3579,0.596,0.0256,0.0101,0.0094,0.3944,0.3667,0.9297,0.4277,0.6441,0.4518,1.5062,1.0564,0.7014,0.1829,0.4149,0.2041,2.2688,1.116,0.4919,-1.0503,-0.1307,-0.1276,0.1244,0.1215,0.9765,0.2156,0.1216,0.1062,0.5641,0.4926,0.8734,0.4338,0.6255,0.4512,1.4421,1.0401,0.7213,0.0563,14.0207,-0.9343,-0.9294,-0.9534,0.9028,0.9621,0.9812,-41.762,0.0271,0.1645,42.2989,?,-1.9224,0.0655,0.2559,2.2797,?,-9.6614,0.1065,0.3264,10.2585,?,21.7241,4.3226,0.199,0.6429,0.5041,0.7841,0.4133,0.2541,0.6148,18.5549,4.1233,0.2222,1,1,1,18.5549,4.1233,0.2222,0.2258,53.3458,0.2301,-0.1284,0.2524,?,?,?,?,?,SINISTRA_PANTALONI
0.1682,1.3045,1.1421,5.7536,-1.2851,-0.0714,2.6719,1.6346,11.4836,-0.5933,10.1404,7.702,2.7753,13.7363,0.3066,10.3212,8.0135,2.8308,14.6983,0.2928,-2.3538,0.0166,0.0163,-0.007,-0.0069,0.9825,0.6987,0.4115,0.4035,0.589,0.5774,0.9804,0.4882,0.1694,0.1628,0.3469,0.3334,0.9611,0.7567,-0.5328,-0.5318,-0.7041,-0.7028,0.9982,0.3494,0.1271,0.1212,0.3638,0.3468,0.9532,0.501,0.4189,0.3914,0.836,0.7813,0.9346,0.0551,12.2224,-0.33,0.1317,0.1147,0.4411,0.4438,0.9973,-1.485,127.2494,11.2805,37.0789,-2.5931,0.0396,22.4328,4.7363,20.0394,-2.34,-32.2052,18.3436,4.2829,35.2188,?,-37.5241,0.0461,-0.0012,2.3817,2.6338,1.1059,5.6725,6.937,1.2229,1.906,0.7598,0.3986,1.72,0,0,1.8503,1.0528,0.569,0.1752,44.6647,0.8837,-0.7242,-0.8482,?,?,?,?,?,SINISTRA_PANTALONI
-0.5913,3.1552,1.7763,10.4571,-0.8157,3.7803,23.5052,4.8482,16.6721,-0.295,9.6041,8.8925,2.982,17.0148,0.0559,11.4159,12.111,3.4801,16.0333,0.1198,-0.1564,-0.0616,-0.0518,0.3936,0.3311,0.8413,0.3664,0.5957,0.5104,1.6258,1.3931,0.8569,0.1342,0.3548,0.2605,2.6433,1.9408,0.7342,1.237,-4.6609,-2.1522,-3.7679,-1.7398,0.4618,0.4473,0.3196,0.3162,0.7143,0.7068,0.9894,0.6272,0.6146,0.6522,0.9799,1.0398,1.0612,0.0562,15.7638,-0.0187,-0.0616,-0.1318,0.1013,0.5971,0.8384,-39.524,17.9955,4.2421,42.5995,?,-11.7277,62.2108,7.8874,31.3187,?,4.2931,60.3303,7.7673,23.2178,-0.4333,3.3701,-9.2065,-2.7318,0.5378,0.5462,1.0155,0.2893,0.2983,1.0312,1.3602,6.0691,4.462,1,0,0,1.3602,1.8348,1.3489,0.2253,58.6955,-0.9193,0.7962,-0.8153,?,?,?,?,?,SINISTRA_PANTALONI
-0.1433,3.3229,1.8229,9.0514,-0.8975,-1.287,8.6491,2.9409,13.4831,-1.6851,9.841,3.7773,1.9435,12.4927,0.345,10.4926,4.1763,2.0436,13.263,0.3443,0.1114,-0.0146,-0.0137,-0.1308,-0.1227,0.9379,0.6198,0.9379,0.892,1.5132,1.4391,0.951,0.3842,0.8797,0.7957,2.2897,2.071,0.9045,0.506,-0.6506,-0.6148,-1.2858,-1.2151,0.945,0.9499,0.2501,0.2358,0.2633,0.2483,0.943,0.6713,0.7245,0.6825,1.0793,1.0166,0.9419,0.0517,13.8935,-0.0822,0.4381,0.5274,0.1346,-0.0814,0.9531,-15.0834,61.0581,7.814,27.7191,-19.0951,11.0026,123.6284,11.1188,29.2206,0.0041,-32.9323,12.5894,3.5482,36.7798,?,-1.3709,0.458,-0.3341,0.7028,2.2023,3.1337,0.4939,4.85,9.8201,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.1972,59.1451,0.4978,-0.0127,0.8527,?,?,?,?,?,SINISTRA_PANTALONI
0.0301,3.4531,1.8583,10.0615,-0.7689,5.267,55.9636,7.4809,33.9986,-0.1934,9.3218,19.3371,4.3974,19.4244,-0.0886,12.1495,45.7829,6.7663,30.8063,0.0851,0.0057,0.0032,0.0025,0.565,0.4335,0.7673,0.2484,0.4226,0.2746,1.7012,1.1056,0.6499,0.0617,0.1786,0.0754,2.8941,1.2224,0.4224,0.7936,2.7673,-1.5254,3.4869,-1.9221,-0.5512,0.1997,0.3188,0.1689,1.5965,0.846,0.5299,0.2959,0.518,0.3266,1.7503,1.1036,0.6305,0.0576,17.2124,-0.1054,-0.0991,-0.0962,0.5746,0.8784,0.8483,-42.8547,85.0056,9.2198,51.7197,?,3.8356,212.4215,14.5747,51.0574,-1.0457,-13.3102,115.6907,10.756,31.8588,?,-11.1729,3.2197,-0.2882,0.6326,0.8572,1.355,0.4002,0.7348,1.8361,1.9817,1.6234,0.8192,0,1,0,1.013,1.6234,1.6026,0.2421,68.0794,0.6893,-0.9614,-0.7813,?,?,?,?,?,SINISTRA_PANTALONI
-0.4781,0.3856,0.621,2.6923,-2.1322,4.1384,3.2479,1.8022,7.7838,0.035,9.8061,0.5851,0.7649,3.4681,0.6969,10.7818,1.4859,1.219,5.3724,0.5991,-0.1155,-0.0488,-0.0443,0.422,0.3838,0.9095,0.3446,0.8118,0.5094,2.356,1.4784,0.6275,0.1187,0.6591,0.2595,5.5509,2.1858,0.3938,-6.4855,-0.2298,-0.2282,0.0354,0.0352,0.9931,0.1066,0.0751,0.0641,0.705,0.6019,0.8538,0.3459,0.7763,0.5011,2.2444,1.4488,0.6455,0.0579,14.5628,-0.3952,-0.1968,-0.3592,0.5504,0.8812,0.8694,-5.073,17.5227,4.186,15.7181,-5.7195,-30.6009,0.4046,0.6361,31.8588,?,-24.9475,1.3525,1.163,26.3397,?,0.1658,0.2033,1.2266,6.5809,3.5995,0.547,43.3088,12.9561,0.2992,0.4199,0.5079,1.2095,0,0,1,0.4934,0.5967,1.2095,0.2163,61.1455,0.506,-0.8384,-0.7724,?,?,?,?,?,SINISTRA_PANTALONI
-0.0637,8.9676,2.9946,17.4767,-0.6766,4.4121,47.3036,6.8778,22.1578,-0.691,10.0291,69.0003,8.3066,41.9598,-0.2407,14.3415,39.6459,6.2965,31.6051,0.0685,-0.0144,-0.0064,-0.0044,0.4399,0.3076,0.6993,0.4354,0.3605,0.4756,0.828,1.0923,1.3192,0.1896,0.13,0.2262,0.6856,1.1932,1.7404,0.779,0.8663,-3.0334,1.1121,-3.8941,-3.5016,0.7955,0.3082,0.3072,0.3875,0.3862,0.9967,0.7887,0.4165,0.553,0.5281,0.7011,1.3276,0.0589,19.4778,-0.3738,0.128,0.3175,0.0264,0.0133,0.8578,2.1796,168.0631,12.9639,32.6385,-0.8758,-18.8813,266.5038,16.3249,37.9791,-18.7854,-7.6064,486.5246,22.0573,49.9176,-1.8591,-0.1154,-0.2865,2.4823,0.7941,0.5877,0.7401,0.6306,0.3454,0.5478,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.1101,53.8314,0.8239,-0.9477,-0.9615,?,?,?,?,?,SINISTRA_PANTALONI
-0.2203,0.4685,0.6845,2.543,-0.9744,4.874,1.0143,1.0071,4.4127,0.3472,10.1076,0.9448,0.972,4.6006,0.6645,11.2868,1.0033,1.0017,4.912,0.6672,-0.0452,-0.0218,-0.0195,0.4822,0.4318,0.8955,0.6796,0.7042,0.6833,1.0361,1.0054,0.9704,0.4619,0.4958,0.4669,1.0735,1.0109,0.9417,-0.5346,-0.1378,-0.1274,0.2577,0.2383,0.9251,0.1905,0.0939,0.0873,0.493,0.458,0.9289,0.5763,0.5528,0.5177,0.9592,0.8983,0.9366,0.0631,15.5972,0.9179,-0.1016,0.3036,0.0706,0.4884,0.9033,-38.2195,0.078,0.2792,38.6993,?,-1.6267,0.3773,0.6142,2.7588,?,21.786,0.1675,0.4092,1.7395,0.9227,23.4949,-1.7543,-0.0747,0.4546,0.6823,1.501,0.2066,0.4655,2.2529,14.0277,-1.8642,-0.1329,1,0,0,14.0277,22.2474,1.586,0.2473,61.6322,-0.7985,0.6458,-0.4641,?,?,?,?,?,SINISTRA_PANTALONI
0.0515,0.0068,0.0822,0.7012,-0.1842,6.4162,0.0557,0.2359,2.9333,0.6341,9.8942,0.0154,0.124,1.5798,0.8513,11.794,0.0449,0.2118,2.8337,0.7873,0.008,0.0052,0.0044,0.6485,0.544,0.8389,0.3485,0.6633,0.3883,1.9033,1.114,0.5853,0.1215,0.44,0.1507,3.6227,1.241,0.3426,-0.0215,-0.0121,-0.0104,0.5621,0.4847,0.8623,0.0739,0.0557,0.0445,0.7546,0.6018,0.7974,0.2391,0.4439,0.2475,1.8567,1.0351,0.5575,0.0617,16.3814,0.6705,0.397,0.6113,0.6352,0.9254,0.8805,-35.6865,0.0788,0.2807,36.5997,?,-7.384,0.1422,0.3772,7.8598,?,23.6751,0.0887,0.2979,1.1993,0.9509,4.8329,-1.5073,-0.3119,0.7442,0.9423,1.2662,0.5539,0.888,1.6033,4.6566,-1.5763,-0.3385,1,0,0,4.6566,30.5165,6.5534,0.2275,66.7457,-0.7907,-0.1007,-0.0056,?,?,?,?,?,SINISTRA_PANTALONI
