@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.3755,0.5838,0.7641,3.6267,-2.8527,0.3939,0.5665,0.7527,3.6007,-0.4026,0.0703,0.6329,0.7956,5.1657,-1.3888,1.0005,1.0833,1.0408,3.9846,0.0099,-0.9534,-5.3403,-0.3753,5.6016,0.3937,0.0703,1.0151,0.9604,0.7341,0.9461,0.7232,0.7644,1.0305,0.9223,0.5389,0.895,0.5229,0.5843,2.5984,0.8941,-67.673,0.3441,-26.0441,-75.685,0.3667,0.4353,0.2339,1.1872,0.638,0.5374,1.0072,0.7021,0.9102,0.697,0.9037,1.2964,0.0029,1.566,-0.5057,0.4338,-0.7127,0.5543,0.5887,-0.0425,0.0002,0.0273,0.1652,0.8844,-0.6662,-0.0382,0.0167,0.1292,0.8321,-1.1836,0.104,0.0375,0.1938,0.9389,-0.5787,-0.0041,0.0015,-0.3678,1.2783,0.8523,0.6667,1.6341,0.7264,0.4445,0.784,1.0275,1.3105,1.3929,0.8925,0.6407,1.0629,0.942,0.8862,0.0006,0.3843,0.4012,0.4925,0.0877,?,?,?,?,?,DIETRO_PANTALONI
-0.0233,1.4171,1.1904,8.5447,-1.7611,-0.2262,5.4558,2.3358,13.7124,-0.6077,-0.1364,1.8975,1.3775,6.8106,-1.413,2.3361,3.3835,1.8394,8.9951,0.0052,0.1032,0.1711,-0.01,1.6581,-0.0968,-0.0584,0.5096,0.8642,0.6472,1.6957,1.2698,0.7489,0.2597,0.7468,0.4188,2.8753,1.6125,0.5608,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.0014,3.443,0.0273,0.4548,-0.2303,0.6162,0.0726,-0.0288,0.3992,0.5301,0.7281,3.4308,-0.4029,-0.28,0.3375,0.5809,2.9362,-2.9927,-0.02,0.4607,0.6788,3.2866,-1.0156,-1.4257,-19.939,13.9852,1.2533,1.0727,0.8559,1.5707,1.1506,0.7325,0.4477,0.595,1.329,3.3254,1.4997,0.451,1.1684,1.0439,0.8934,0.0025,1.198,-0.2315,0.0845,0.5072,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0209,1.3188,1.1484,7.5041,-1.3032,-0.1269,4.0064,2.0016,9.4755,-1.0274,-0.1031,1.3851,1.1769,5.5168,-0.9178,2.1263,2.2163,1.4887,5.2586,0.0138,0.1645,0.2025,-0.0098,1.2311,-0.0597,-0.0485,0.5737,0.9758,0.7714,1.7007,1.3445,0.7905,0.3292,0.9521,0.595,2.8925,1.8077,0.625,0.8842,1.6082,-57.5693,1.8188,-65.1065,-35.7972,0.6971,1.1326,0.611,1.6247,0.8765,0.5395,0.7919,1.3602,1.427,1.7176,1.8019,1.0491,0.0008,3.1492,-0.0643,0.306,-0.1539,0.5981,-0.1627,-0.1449,0.3597,0.3446,0.587,3.4789,-0.3534,-0.3229,0.455,0.6746,3.7074,-1.6186,-0.0972,0.5808,0.7621,4.3942,-1.4789,-1.1139,-3.7,3.3218,0.8702,0.7703,0.8851,0.7573,0.5933,0.7835,0.3964,0.3465,0.8742,1.8156,1.45,0.7987,0.9383,0.7917,0.8437,0.0025,1.2593,0.171,0.1637,0.5893,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0044,2.4656,1.5702,11.2917,-1.8602,-0.3101,5.3303,2.3087,14.1534,-1.9688,-0.1773,2.1667,1.472,8.4742,-1.0088,2.4145,4.2604,2.0641,9.5828,0.0053,-0.014,-0.0245,0.0018,1.7495,-0.1284,-0.0734,0.6801,1.0668,0.7607,1.5685,1.1185,0.7131,0.4626,1.138,0.5787,2.4601,1.2511,0.5086,0.7824,1.7257,-143.9294,2.2055,-183.9516,-83.4046,0.8281,0.9358,0.4098,1.1301,0.4949,0.4379,0.7978,1.3325,1.1783,1.6702,1.477,0.8843,0.0018,3.5741,0.0738,0.4751,-0.2608,0.487,-0.1742,-0.1916,0.3412,0.4442,0.6665,3.8719,-0.5038,-0.3102,0.6235,0.7896,4.9966,-2.0327,-0.0427,0.6271,0.7919,5.8981,-1.2162,-1.0998,-7.9871,7.2623,0.8441,0.8417,0.9971,0.7125,0.7084,0.9942,0.3873,0.4008,1.0347,1.5628,0.9675,0.6191,0.7749,0.6565,0.8472,0.0024,1.2229,-0.0997,0.1234,0.6686,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0233,1.4171,1.1904,8.5447,-1.7611,-0.2262,5.4558,2.3358,13.7124,-0.6077,-0.1364,1.8975,1.3775,6.8106,-1.413,2.3361,3.3835,1.8394,8.9951,0.0052,0.1032,0.1711,-0.01,1.6581,-0.0968,-0.0584,0.5096,0.8642,0.6472,1.6957,1.2698,0.7489,0.2597,0.7468,0.4188,2.8753,1.6125,0.5608,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.0014,3.443,0.0273,0.4548,-0.2303,0.6162,0.0726,-0.0288,0.3992,0.5301,0.7281,3.4308,-0.4029,-0.28,0.3375,0.5809,2.9362,-2.9927,-0.02,0.4607,0.6788,3.2866,-1.0156,-1.4257,-19.939,13.9852,1.2533,1.0727,0.8559,1.5707,1.1506,0.7325,0.4477,0.595,1.329,3.3254,1.4997,0.451,1.1684,1.0439,0.8934,0.0025,1.198,-0.2315,0.0845,0.5072,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0209,1.3188,1.1484,7.5041,-1.3032,-0.1269,4.0064,2.0016,9.4755,-1.0274,-0.1031,1.3851,1.1769,5.5168,-0.9178,2.1263,2.2163,1.4887,5.2586,0.0138,0.1645,0.2025,-0.0098,1.2311,-0.0597,-0.0485,0.5737,0.9758,0.7714,1.7007,1.3445,0.7905,0.3292,0.9521,0.595,2.8925,1.8077,0.625,0.8842,1.6082,-57.5693,1.8188,-65.1065,-35.7972,0.6971,1.1326,0.611,1.6247,0.8765,0.5395,0.7919,1.3602,1.427,1.7176,1.8019,1.0491,0.0008,3.1492,-0.0643,0.306,-0.1539,0.5981,-0.1627,-0.1449,0.3597,0.3446,0.587,3.4789,-0.3534,-0.3229,0.455,0.6746,3.7074,-1.6186,-0.0972,0.5808,0.7621,4.3942,-1.4789,-1.1139,-3.7,3.3218,0.8702,0.7703,0.8851,0.7573,0.5933,0.7835,0.3964,0.3465,0.8742,1.8156,1.45,0.7987,0.9383,0.7917,0.8437,0.0025,1.2593,0.171,0.1637,0.5893,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0044,2.4656,1.5702,11.2917,-1.8602,-0.3101,5.3303,2.3087,14.1534,-1.9688,-0.1773,2.1667,1.472,8.4742,-1.0088,2.4145,4.2604,2.0641,9.5828,0.0053,-0.014,-0.0245,0.0018,1.7495,-0.1284,-0.0734,0.6801,1.0668,0.7607,1.5685,1.1185,0.7131,0.4626,1.138,0.5787,2.4601,1.2511,0.5086,0.7824,1.7257,-143.9294,2.2055,-183.9516,-83.4046,0.8281,0.9358,0.4098,1.1301,0.4949,0.4379,0.7978,1.3325,1.1783,1.6702,1.477,0.8843,0.0018,3.5741,0.0738,0.4751,-0.2608,0.487,-0.1742,-0.1916,0.3412,0.4442,0.6665,3.8719,-0.5038,-0.3102,0.6235,0.7896,4.9966,-2.0327,-0.0427,0.6271,0.7919,5.8981,-1.2162,-1.0998,-7.9871,7.2623,0.8441,0.8417,0.9971,0.7125,0.7084,0.9942,0.3873,0.4008,1.0347,1.5628,0.9675,0.6191,0.7749,0.6565,0.8472,0.0024,1.2229,-0.0997,0.1234,0.6686,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2005,3.5702,1.8895,14.2368,-0.5831,-0.8249,4.5313,2.1287,12.5023,-2.2407,-0.612,3.1984,1.7884,13.4386,-2.2633,2.9582,3.644,1.9089,12.6292,0.025,0.243,0.3275,-0.0678,1.3479,-0.2789,-0.2069,0.8876,1.0565,0.9898,1.1903,1.1151,0.9369,0.7879,1.1162,0.9797,1.4167,1.2435,0.8777,0.6066,0.5626,-16.1989,0.9275,-26.7041,-28.7924,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1387,1.0594,1.1273,0.9303,0.99,1.0641,0.0056,4.5058,-0.1444,-0.4979,0.1849,0.4807,-0.5927,-0.5107,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3953,4.0579,2.0144,15.4816,-0.5601,-0.7128,2.9799,1.7262,8.7343,-1.5662,-0.4158,2.5143,1.5856,9.797,-1.5892,2.6968,3.1166,1.7654,10.9476,0.0203,0.5546,0.9506,-0.1466,1.7141,-0.2643,-0.1542,1.1669,1.2704,1.1411,1.0887,0.9778,0.8982,1.3618,1.614,1.302,1.1852,0.9561,0.8067,1.0427,0.9243,-24.5367,0.8865,-23.5328,-26.5459,2.9156,2.6227,0.8881,0.8995,0.3046,0.3386,1.7725,1.5802,1.4142,0.8915,0.7978,0.8949,0.0047,4.1296,0.3262,-0.3276,0.0054,0.6517,-0.445,-0.5173,0.4671,1.1486,1.0717,5.8095,-0.8052,0.5653,1.304,1.1419,6.8092,-0.4434,0.2102,1.1486,1.0717,6.7366,-0.3923,0.8263,2.2217,2.6888,0.9385,1,1.0655,0.8808,1,1.1353,1.2389,1.3651,1.1019,0.6822,0.6651,0.975,0.8532,0.8624,1.0108,0.0039,2.5698,-0.123,0.4625,-0.3247,?,?,?,?,?,TASCA_GIACCA_ALTA
0.11,0.0099,0.0995,0.6617,-1.3651,-0.0322,0.0352,0.1876,1.1546,-0.5563,0.0073,0.009,0.0947,0.6911,-1.1563,0.237,0.0111,0.1053,0.8033,0.0559,-3.411,15.0987,0.4641,-4.4264,-0.1361,0.0307,0.5304,1.0501,0.9451,1.9797,1.7818,0.9,0.2814,1.1027,0.8933,3.9194,3.1749,0.81,0.9254,1.0307,-8.0343,1.1137,-8.682,-7.7953,0.3771,0.873,0.3288,2.3149,0.8719,0.3767,0.5731,0.9576,0.8238,1.6708,1.4373,0.8603,0.0006,0.349,0.0864,0.5889,0.086,0.269,0.105,0.1812,0.0058,0.0007,0.0266,0.1869,-0.2595,0.0289,0.0007,0.0264,0.1826,-0.2504,0.0132,0.0012,0.035,0.2168,-0.3551,0.2015,0.4418,2.1927,1.0085,0.7596,0.7532,1.017,0.577,0.5674,1.053,0.6778,0.6437,1.016,0.9275,0.9129,1.0234,0.8621,0.8424,0.0002,0.0778,0.722,0.5389,0.5686,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1129,0.0144,0.1199,0.6164,-0.3425,0.0095,0.0799,0.2826,1.5296,-0.6999,-0.0049,0.0264,0.1623,0.9785,-0.5408,0.3141,0.0348,0.1866,1.0176,0.0451,11.8687,-23.1481,0.3595,-1.9504,0.0303,-0.0155,0.4243,0.7388,0.6427,1.741,1.5146,0.87,0.1801,0.5458,0.4131,3.031,2.2941,0.7569,0.2497,0.4578,-3.2727,1.8339,-13.1089,-7.1481,0.5103,0.723,0.4309,1.417,0.8444,0.5959,0.403,0.63,0.6057,1.5633,1.5031,0.9615,0.0006,0.4636,0.3249,0.5894,0.3842,0.3947,0.472,0.3744,-0.0732,0.0134,0.1159,0.5746,-6.9184,-0.0106,0.0067,0.0818,0.4112,-2.6063,-0.0213,0.0056,0.0749,0.4604,-1.295,6.8878,3.4332,0.4984,1.4176,1.5474,1.0916,2.0095,2.3943,1.1915,1.6894,1.9328,1.1441,0.6364,0.3618,0.5685,1.3974,1.2483,0.8933,0.0004,0.1975,0.6275,0.5812,0.8369,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2711,0.7661,0.8753,5.7141,-0.575,-0.102,8.7936,2.9654,17.5921,-0.6375,-0.1387,0.9261,0.9624,6.4999,-1.0801,2.0998,6.1797,2.4859,10.8351,0.004,-2.6564,-1.9542,0.1291,0.7357,-0.0486,-0.0661,0.2952,0.9095,0.3521,3.0814,1.1929,0.3871,0.0871,0.8272,0.124,9.4949,1.423,0.1499,0.3046,0.618,-48.1591,2.0291,-158.1137,-77.9221,0.3377,1.1611,0.3335,3.4382,0.9876,0.2872,0.3248,0.8791,0.5274,2.7065,1.6236,0.5999,0.0017,2.9024,0.0883,-0.0137,0.3225,0.5834,0.2468,0.0507,0.2389,0.5271,0.726,4.1165,-0.124,0.4229,0.8255,0.9086,3.8847,-0.1237,-0.6833,1.9752,1.4054,5.7027,-28.0479,0.5649,-0.3496,-0.6189,0.7991,0.5166,0.6465,0.6385,0.2668,0.4179,1.062,0.0825,0.0776,1.0594,18.6558,17.6102,1.0597,0.7219,0.6812,0.0044,1.4432,0.5142,-0.8331,-0.7252,?,?,?,?,?,TASCA_GIACCA_BASSA
