@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
3.5748,6.8125,2.6101,20.5974,-0.2896,-8.0922,3.1177,1.7657,15.4701,?,3.5748,6.8125,2.6101,20.5974,-0.2896,10.0635,6.5121,2.5519,19.305,0.1718,-0.4418,1,0.3552,-2.2637,-0.8041,0.3552,1.4782,1,1.0228,0.6765,0.6919,1.0228,2.1851,1,1.0461,0.4576,0.4788,1.0461,0.299,1,-1.1545,3.3449,-3.8618,-1.1545,0,1,0.6852,0,0,0.6852,1.3314,1,1.0669,0.7511,0.8013,1.0669,0.0243,15.3303,0.3626,1,0.8426,0.3626,-0.1098,0.8426,3.612,3.4953,1.8696,5.7299,0.2328,-8.3226,0.6502,0.8064,9.6311,?,2.3725,4.088,2.0219,5.6959,-0.1813,-0.434,1.5224,-3.5079,2.3185,0.9247,0.3988,5.3754,0.855,0.1591,-0.1805,-1.9889,11.0172,0,1.5489,0,0.5949,1.006,1.6909,0.0239,14.4144,0.7295,-0.6964,-0.0559,DESTRA_PANTALONI
1.6497,14.6647,3.8295,27.8182,-0.1424,2.909,5.1981,2.2799,18.0385,-0.1963,1.6497,14.6647,3.8295,27.8182,-0.1424,5.7774,15.0551,3.8801,32.3019,0.0625,0.5671,1,0.2856,1.7633,0.5035,0.2856,1.6796,1,0.987,0.5954,0.5876,0.987,2.8212,1,0.9741,0.3545,0.3453,0.9741,1.1712,1,-1.6105,0.8538,-1.3751,-1.6105,1.615,1,0.7068,0.6192,0.4376,0.7068,1.5422,1,0.8612,0.6484,0.5584,0.8612,0.0098,8.5264,-0.2652,1,0.9229,-0.2652,-0.1277,0.9229,1.5762,9.8701,3.1417,10.7263,-0.1179,3.0609,1.9242,1.3872,6.1455,-0.1905,8.3895,2.1118,1.4532,9.2463,0.0031,0.515,0.1879,0.3649,2.2648,2.1619,0.9545,5.1295,4.6738,0.9112,1.1506,-38.7906,-33.712,1.8587,1.0344,0.5565,1.7454,1.1601,0.6646,0.0239,13.9191,-0.6502,-0.8447,0.4867,SINISTRA_PANTALONI
9.1204,0.0253,0.1591,2.6624,0.7408,3.7978,0.0509,0.2255,3.93,0.2806,9.1204,0.0253,0.1591,2.6624,0.7408,13.4472,0.0631,0.2513,4.6342,0.7011,2.4015,1,0.6782,0.4164,0.2824,0.6782,0.7053,1,0.633,1.4179,0.8976,0.633,0.4974,1,0.4007,2.0105,0.8057,0.4007,4.9661,1,0.7,0.2014,0.141,0.7,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6775,1,0.5745,1.4761,0.848,0.5745,0.0354,22.0387,0.4898,1.0037,0.9773,0.4898,0.6662,0.9773,8.9908,0.0029,0.0541,0.1804,0.9801,3.767,0.0105,0.1026,0.3479,0.913,-1.0592,0.0091,0.0952,1.1947,?,2.3867,-8.4884,-3.5565,0.5272,0.5681,1.0776,0.2779,0.3227,1.1611,2.4296,-7.4278,-3.0572,2.2634,0,0,0.5185,0.151,0.2912,0.0258,13.8171,-0.9936,0.9532,-0.935,SINISTRA_PANTALONI
1.7337,9.6785,3.111,20.9199,-0.1572,1.8549,13.7551,3.7088,15.8914,-0.8473,1.7337,9.6785,3.111,20.9199,-0.1572,5.6123,11.0666,3.3267,23.9997,0.0633,0.9346,1,0.3089,1.0699,0.3305,0.3089,0.8388,1,0.9352,1.1921,1.1149,0.9352,0.7036,1,0.8746,1.4212,1.2429,0.8746,0.3899,1,-1.7538,2.5645,-4.4976,-1.7538,2.1015,1,0.7056,0.4759,0.3358,0.7056,1.3164,1,0.8717,0.7596,0.6621,0.8717,0.008,8.1857,-0.6521,1,0.9255,-0.6521,-0.54,0.9255,1.5517,5.9721,2.4438,7.0137,-0.0487,2.17,9.8521,3.1388,9.763,-1.2397,8.5171,0.6824,0.8261,2.7803,0.6971,0.7151,0.1822,0.2548,0.7786,2.9583,3.7997,0.6062,8.7516,14.4374,0.0603,-0.0509,-0.8446,1.5343,0.7287,0.4749,0.7184,2.5226,3.5115,0.0233,13.9183,-0.7911,-0.956,0.9008,SINISTRA_PANTALONI
7.9717,0.0406,0.2014,1.0462,0.8751,5.7153,0.0708,0.2661,1.7591,0.7301,7.9717,0.0406,0.2014,1.0462,0.8751,12.6444,0.0289,0.1699,1.7647,0.8692,1.3948,1,0.6304,0.7169,0.452,0.6304,0.757,1,1.1856,1.321,1.5663,1.1856,0.573,1,1.4057,1.7452,2.4532,1.4057,1.5411,1,0.6251,0.6489,0.4056,0.6251,1.2857,1,0.6209,0.7778,0.4829,0.6209,0.5947,1,0.5928,1.6815,0.9968,0.5928,0.0332,21.6586,-0.7961,1.0001,0.8941,-0.7961,-0.4471,0.8941,7.8899,0.0291,0.1707,0.6092,0.9249,5.7188,0.057,0.2388,0.8384,0.8658,-1.0608,0.0022,0.047,1.1237,?,1.3796,-7.4375,-5.3909,0.7149,3.6317,5.0803,0.511,13.189,25.8094,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0257,14.6695,-0.9991,-0.972,0.9748,SINISTRA_PANTALONI
8.8832,0.0048,0.0694,0.3737,0.9588,4.5014,0.0068,0.0822,0.4416,0.9068,8.8832,0.0048,0.0694,0.3737,0.9588,13.3452,0.0061,0.0784,0.4418,0.9675,1.9734,1,0.6656,0.5067,0.3373,0.6656,0.8435,1,0.8848,1.1856,1.0491,0.8848,0.7114,1,0.7829,1.4056,1.1005,0.7829,2.0267,1,0.6627,0.4934,0.327,0.6627,1.9167,1,0.6686,0.5217,0.3488,0.6686,0.8464,1,0.8459,1.1815,0.9994,0.8459,0.0351,22.2677,-0.6098,1.0021,0.968,-0.6098,-0.3698,0.968,8.7189,0.0014,0.038,0.1209,0.9862,4.4706,0.005,0.071,0.2254,0.9509,-0.3959,0.0014,0.0373,0.4392,?,1.9503,-22.023,-11.2922,0.5349,1.018,1.9033,0.2861,1.0364,3.6226,1.985,-19.7125,-9.9307,1.9138,0,0,0.5365,0.2753,0.5133,0.0258,13.5854,-1.007,0.9324,-0.9283,SINISTRA_PANTALONI
-1.7637,13.7517,3.7083,14.0588,-13.9796,2.1112,0.5493,0.7412,3.869,-0.0802,-1.7637,13.7517,3.7083,14.0588,-13.9796,4.6872,16.7609,4.094,17.7323,0.0608,-0.8354,1,-0.3763,-1.197,0.4504,-0.3763,5.0034,1,0.9058,0.1999,0.181,0.9058,25.0338,1,0.8205,0.0399,0.0328,0.8205,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.262,1,0.0497,3.8163,0.1897,0.0497,3.6337,1,0.7928,0.2752,0.2182,0.7928,0.0188,7.0627,0.2681,1,-0.9833,0.2681,-0.1777,-0.9833,-0.3627,2.6368,1.6238,6.3691,-9.6918,2.0616,0.047,0.2167,0.873,0.6256,8.9696,0.9182,0.9582,4.5234,0.5273,-0.176,-0.0404,0.2298,7.4917,1.6946,0.2262,56.1262,2.8716,0.0512,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0529,12.0967,0.6821,0.9588,0.6394,SINISTRA_PANTALONI
5.8379,26.2003,5.1186,47.4646,-1.5242,0.267,2.6291,1.6215,7.5053,-1.1335,5.8379,26.2003,5.1186,47.4646,-1.5242,9.8695,25.8558,5.0849,40.1536,0.0094,21.8678,1,0.5915,0.0457,0.027,0.5915,3.1568,1,1.0066,0.3168,0.3189,1.0066,9.9653,1,1.0133,0.1003,0.1017,1.0133,7.1877,1,-75.2995,0.1391,-10.4761,-75.2995,5.3452,1,0.4639,0.1871,0.0868,0.4639,6.3241,1,1.1821,0.1581,0.1869,1.1821,0.0215,15.0722,-0.1487,1,0.2014,-0.1487,-0.2144,0.2014,5.3481,9.5685,3.0933,12.9446,-0.334,0.8683,0.6917,0.8317,4.0075,-0.1697,-4.2994,38.1129,6.1736,18.2158,-1.166,6.1594,-1.2439,-0.202,3.7194,0.5011,0.1347,13.8341,0.2511,0.0181,5.574,0.3306,0.0593,2.8322,1.1538,0.4074,3.2301,0.7106,0.22,0.018,13.895,0.0118,0.2662,0.5182,SINISTRA_PANTALONI
6.0172,0.0854,0.2922,1.2854,0.8036,7.8074,0.0604,0.2457,1.1569,0.8641,6.0172,0.0854,0.2922,1.2854,0.8036,11.5566,0.0457,0.2138,1.0804,0.91,0.7707,1,0.5207,1.2975,0.6756,0.5207,1.189,1,1.3669,0.841,1.1496,1.3669,1.4138,1,1.8685,0.7073,1.3215,1.8685,0.715,1,0.4814,1.3986,0.6733,0.4814,0.7689,1,0.5452,1.3006,0.7091,0.5452,1.1111,1,1.1897,0.9,1.0708,1.1897,0.0308,19.8418,-0.7251,0.9999,0.8426,-0.7251,-0.2405,0.8426,5.8058,0.0931,0.3052,0.8675,0.8601,7.8907,0.05,0.2236,0.634,0.9229,-0.1758,0.0256,0.1599,0.7456,-0.8909,0.7358,-33.0194,-44.8765,1.3647,1.9082,1.3983,1.8623,3.6414,1.9553,0.7024,-15.1833,-21.615,0.7538,15.7265,20.8642,1.3683,1.1635,0.8503,0.0261,13.9234,-0.9996,-0.4289,0.4248,SINISTRA_PANTALONI
7.5275,0.0156,0.1249,0.8546,0.8928,6.4304,0.0071,0.0844,0.5653,0.9157,7.5275,0.0156,0.1249,0.8546,0.8928,12.4376,0.0215,0.1465,0.9363,0.9276,1.1706,1,0.6052,0.8542,0.517,0.6052,1.4806,1,0.8528,0.6754,0.576,0.8528,2.1923,1,0.7273,0.4561,0.3317,0.7273,1.1594,1,0.593,0.8625,0.5115,0.593,1.1891,1,0.6161,0.841,0.5182,0.6161,1.5116,1,0.9127,0.6616,0.6038,0.9127,0.0327,21.4854,-0.254,0.9963,0.9587,-0.254,0.0376,0.9587,7.4109,0.0012,0.0353,0.2276,0.9699,6.4059,0.0016,0.0394,0.2541,0.9609,-0.4547,0.004,0.0629,0.5494,?,1.1569,-16.2968,-14.0866,0.8947,0.5609,0.6269,0.8006,0.3146,0.393,1.176,-13.347,-11.3492,1.1651,0,0,0.8959,0.4142,0.4624,0.0258,14.2715,-1.0141,0.4425,-0.3514,SINISTRA_PANTALONI
-6.3814,8.971,2.9952,21.6971,-6.9814,-7.0135,5.5525,2.3564,14.2775,?,-6.3814,8.971,2.9952,21.6971,-6.9814,11.9431,11.4904,3.3897,24.0895,0.11,0.9099,1,-0.5343,1.0991,-0.5872,-0.5343,1.2711,1,0.8836,0.7867,0.6951,0.8836,1.6157,1,0.7807,0.6189,0.4832,0.7807,1.3293,1,-6.3714,0.7523,-4.7931,-6.3714,0,1,0.1004,0,0,0.1004,1.5197,1,0.9007,0.658,0.5927,0.9007,0.0295,19.8916,-0.136,1,-0.8685,-0.136,-0.2902,-0.8685,-6.4589,1.7282,1.3146,8.4321,?,-6.8316,1.0271,1.0135,8.5434,?,1.7962,1.8023,1.3425,4.7763,-0.1026,0.9455,-3.5959,-3.8034,1.2972,0.9792,0.7549,1.6827,0.9589,0.5699,0.987,18.9787,19.2293,1,0,0,0.987,1.7654,1.7887,0.0247,15.1421,-0.9214,0.6831,-0.4141,SINISTRA_PANTALONI
3.5221,14.9015,3.8602,17.3124,-0.1647,2.7412,5.6769,2.3826,11.5472,-0.2836,3.5221,14.9015,3.8602,17.3124,-0.1647,6.5655,24.699,4.9698,22.1292,0.0187,1.2849,1,0.5365,0.7783,0.4175,0.5365,1.6202,1,0.7767,0.6172,0.4794,0.7767,2.6249,1,0.6033,0.381,0.2298,0.6033,0.9598,1,-5.7967,1.0419,-6.0395,-5.7967,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7823,0.667,0.5218,0.7823,0.0154,10.4548,0.3598,1,0.9635,0.3598,0.5031,0.9635,2.8583,4.9309,2.2206,7.6473,-0.0188,3.3843,3.9624,1.9906,7.4971,0.0513,7.8849,5.4734,2.3395,6.9486,0.2771,0.8446,0.3625,0.4292,1.1155,0.9491,0.8508,1.2444,0.9009,0.7239,-0.3471,-0.0528,0.1523,0.9499,0.7809,0.8221,1.02,1.1005,1.0789,0.0245,14.1362,0.6515,-0.9056,-0.8633,SINISTRA_PANTALONI
0.8958,16.7835,4.0968,23.1824,-0.3235,2.3659,6.5605,2.5613,17.7814,-0.4247,0.8958,16.7835,4.0968,23.1824,-0.3235,5.4547,17.5763,4.1924,24.6749,0.0042,0.3786,1,0.1642,2.641,0.4337,0.1642,1.5995,1,0.9772,0.6252,0.6109,0.9772,2.5583,1,0.9549,0.3909,0.3733,0.9549,1.0691,1,-54.5254,0.9353,-50.9999,-54.5254,1.4034,1,0.7069,0.7126,0.5037,0.7069,1.3037,1,0.9395,0.767,0.7206,0.9395,0.0073,8.3468,0.0523,1,0.8783,0.0523,0.1561,0.8783,0.7077,7.3457,2.7103,8.5863,-0.1552,2.7871,0.6347,0.7967,5.3722,0.1555,8.873,1.1761,1.0845,7.6454,0.1899,0.2539,0.0798,0.3141,3.402,2.4991,0.7346,11.5736,6.2456,0.5396,-1.1663,-0.6436,0.5518,1.1684,0.7875,0.674,1.5983,1.1231,0.7027,0.0252,13.7098,-0.0451,-0.8091,-0.4074,SINISTRA_PANTALONI
5.068,12.9851,3.6035,23.6323,-0.3042,4.3558,16.3022,4.0376,19.0549,-0.4189,5.068,12.9851,3.6035,23.6323,-0.3042,9.5477,21.4577,4.6322,25.1633,0.0181,1.1635,1,0.5308,0.8595,0.4562,0.5308,0.8925,1,0.7779,1.1205,0.8716,0.7779,0.7965,1,0.6051,1.2555,0.7597,0.6051,0.9799,1,-11.9006,1.0205,-12.1451,-11.9006,1.3493,1,0.7071,0.7411,0.5241,0.7071,1.2402,1,0.9392,0.8063,0.7572,0.9392,0.0226,15.6251,0.1878,1,0.8986,0.1878,0.4482,0.8986,4.5745,2.0478,1.431,7.8889,-0.0276,5.3114,8.4767,2.9115,9.0609,-0.0109,5.4969,6.3267,2.5153,8.5914,0.0689,0.8613,0.8322,0.9663,0.4915,0.5689,1.1575,0.2416,0.3237,1.3398,2.1642,-0.3331,-0.1539,0.8565,0.832,0.9714,0.8707,0.9182,1.0546,0.024,15.3899,0.2578,-0.5255,-0.9145,SINISTRA_PANTALONI
9.0246,0.0514,0.2268,1.402,0.8536,4.2142,0.1012,0.3182,2.1173,0.6253,9.0246,0.0514,0.2268,1.402,0.8536,13.446,0.054,0.2324,1.4065,0.9001,2.1414,1,0.6712,0.467,0.3134,0.6712,0.7127,1,0.9756,1.4032,1.3689,0.9756,0.5079,1,0.9518,1.9689,1.874,0.9518,2.3138,1,0.6453,0.4322,0.2789,0.6453,1.6949,1,0.6805,0.59,0.4015,0.6805,0.6622,1,0.9968,1.5102,1.5054,0.9968,0.0378,22.2634,-0.7597,0.9996,0.9505,-0.7597,-0.5227,0.9505,8.7353,0.0106,0.1031,0.3601,0.9593,4.292,0.0409,0.2022,0.6947,0.8541,1.1785,0.0022,0.0473,0.1532,0.8778,2.0352,7.4122,3.6419,0.5101,2.1811,4.2755,0.2602,4.7571,18.2797,2.089,7.7167,3.694,1.8598,7.061,3.7966,0.5184,2.3505,4.5342,0.0275,14.2058,-0.9974,-0.2975,0.2609,SINISTRA_PANTALONI
8.9512,0.0252,0.1588,0.9676,0.897,4.4494,0.0414,0.2035,1.0069,0.8035,8.9512,0.0252,0.1588,0.9676,0.897,13.42,0.0391,0.1976,1.1655,0.9174,2.0118,1,0.667,0.4971,0.3315,0.667,0.7804,1,0.8035,1.2814,1.0296,0.8035,0.609,1,0.6456,1.642,1.0601,0.6456,2.0464,1,0.651,0.4887,0.3181,0.651,1.8331,1,0.6658,0.5455,0.3632,0.6658,0.961,1,0.8302,1.0406,0.8639,0.8302,0.0353,22.3517,-0.3524,0.9985,0.9455,-0.3524,-0.0218,0.9455,8.7309,0.0072,0.0851,0.3326,0.9624,4.4574,0.0272,0.1649,0.6458,0.8671,0.1928,0.0017,0.0406,0.2396,0.18,1.9587,45.2801,23.1173,0.5162,2.0944,4.0576,0.2664,4.3866,16.464,2.0217,161.8675,80.0663,1.8214,30.2822,16.6254,0.5151,1.388,2.6947,0.0258,13.3811,-1.0013,0.2095,-0.2124,SINISTRA_PANTALONI
8.2715,0.0422,0.2055,1.164,0.8682,5.5457,0.0491,0.2217,1.0081,0.8322,8.2715,0.0422,0.2055,1.164,0.8682,12.949,0.0474,0.2177,1.2935,0.9049,1.4915,1,0.6388,0.6705,0.4283,0.6388,0.9271,1,0.9438,1.0787,1.018,0.9438,0.8594,1,0.8907,1.1636,1.0364,0.8907,1.5336,1,0.6231,0.652,0.4063,0.6231,1.4701,1,0.6494,0.6802,0.4418,0.6494,1.1547,1,0.8999,0.8661,0.7793,0.8999,0.035,22.0887,-0.6144,1.0017,0.9413,-0.6144,-0.3102,0.9413,8.0867,0.0215,0.1467,0.5129,0.9382,5.5227,0.0447,0.2113,0.7331,0.8764,0.4498,0.0061,0.078,0.3192,0.5002,1.4643,17.9767,12.277,0.6942,1.8799,2.7079,0.482,3.534,7.3325,1.4987,24.3845,16.2704,1.3999,13.0005,9.2866,0.6996,1.6069,2.2968,0.0265,14.0592,-0.9988,-0.4383,0.397,SINISTRA_PANTALONI
8.6691,1.3608,1.1665,6.9352,0.3322,4.82,1.3939,1.1806,4.7429,0.4352,8.6691,1.3608,1.1665,6.9352,0.3322,13.2798,1.3006,1.1404,7.3102,0.5382,1.7986,1,0.6528,0.556,0.363,0.6528,0.988,1,1.0229,1.0121,1.0353,1.0229,0.9762,1,1.0462,1.0244,1.0717,1.0462,0.944,1,0.4049,1.0593,0.4289,0.4049,1.2367,1,0.656,0.8086,0.5304,0.656,1.4622,1,0.9487,0.6839,0.6488,0.9487,0.0348,22.1582,-0.5925,1,0.9387,-0.5925,-0.2856,0.9387,8.6502,0.105,0.3241,0.9171,0.8973,4.5577,0.313,0.5595,1.5238,0.7265,0.2584,0.0823,0.2868,1.208,-0.1134,1.8979,33.471,17.6354,0.5793,1.13,1.9506,0.3356,1.2768,3.8047,1.9797,-65.1215,-32.8949,1.6029,8.2326,5.136,0.6019,0.7592,1.2614,0.0258,13.4998,-0.9981,-0.9091,0.9043,SINISTRA_PANTALONI
0.8382,2.7906,1.6705,9.4132,-0.691,6.005,3.4479,1.8569,10.7069,0.1299,0.8382,2.7906,1.6705,9.4132,-0.691,6.5178,4.0122,2.0031,9.517,0.2387,0.1396,1,0.1286,7.1641,0.9213,0.1286,0.8996,1,0.834,1.1116,0.927,0.834,0.8094,1,0.6955,1.2355,0.8594,0.6955,-2.407,1,-1.2891,-0.4155,0.5356,-1.2891,0.4524,1,0.4453,2.2105,0.9843,0.4453,0.8792,1,0.9891,1.1374,1.125,0.9891,0.0158,8.7535,0.5285,1,0.6531,0.5285,0.9383,0.6531,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,TASCA_GIACCA_ALTA
1.4181,3.5478,1.8836,8.3682,-0.3296,6.4991,3.4408,1.8549,9.9619,0.1753,1.4181,3.5478,1.8836,8.3682,-0.3296,7.2348,4.4551,2.1107,9.8244,0.2481,0.2182,1,0.196,4.5828,0.8983,0.196,1.0154,1,0.8924,0.9848,0.8788,0.8924,1.0311,1,0.7964,0.9698,0.7723,0.7964,-0.9793,1,-0.6399,-1.0211,0.6534,-0.6399,0.521,1,0.4817,1.9194,0.9245,0.4817,0.84,1,0.8518,1.1904,1.014,0.8518,0.0175,10.1152,0.4937,1,0.7671,0.4937,0.9014,0.7671,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,TASCA_GIACCA_ALTA
