@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-2.7674,3.3941,1.8423,10.0083,-4.0717,-8.946,4.3125,2.0767,15.9893,?,-2.7674,3.3941,1.8423,10.0083,-4.0717,10.0966,4.5075,2.1231,14.3089,0.2705,0.3093,1,-0.2741,3.2327,-0.886,-0.2741,0.8871,1,0.8678,1.1272,0.9781,0.8678,0.787,1,0.753,1.2706,0.9568,0.753,0.5025,1,-1.5141,1.99,-3.013,-1.5141,0,1,0.1006,0,0,0.1006,0.6259,1,0.6994,1.5976,1.1174,0.6994,0.1017,14.6526,-0.0285,1,-0.3994,-0.0285,-0.8885,-0.3994,-0.0589,0.4589,0.6774,2.7119,-0.708,0.2793,0.3944,0.628,3.7598,-0.5241,-0.097,1.3601,1.1663,4.845,-1.455,-0.2109,0.607,-2.8779,1.0787,0.5809,0.5385,1.1636,0.3374,0.29,0.8694,0.3915,0.4503,0.6437,0.8046,1.25,0.7213,0.5597,0.776,0.0031,2.0518,0.5967,0.2627,0.5929,?,?,?,?,?,DIETRO_PANTALONI
-0.8001,2.2484,1.4995,8.9181,-2.2606,-9.4007,0.9411,0.9701,12.1093,?,-0.8001,2.2484,1.4995,8.9181,-2.2606,9.6943,1.112,1.0545,5.1732,0.5882,0.0851,1,-0.0825,11.7489,-0.9697,-0.0825,1.5457,1,1.422,0.647,0.92,1.422,2.3891,1,2.022,0.4186,0.8463,2.022,0.5106,1,-0.8368,1.9585,-1.6388,-0.8368,0,1,0.2177,0,0,0.2177,0.7365,1,1.7239,1.3578,2.3408,1.7239,0.0986,12.2681,-0.0071,1,-0.1928,-0.0071,-0.9181,-0.1928,0.1262,0.3485,0.5903,2.6981,-1.0594,0.0891,0.1954,0.442,2.2206,-0.5864,-0.2953,0.9943,0.9972,3.3336,-1.2299,1.417,-0.4274,-0.3016,1.3354,0.592,0.4433,1.7834,0.3505,0.1965,1.6909,0.7549,0.4464,0.9359,0.8763,0.9363,1.215,0.8094,0.6661,0.0035,1.6584,0.6608,-0.0705,-0.1858,?,?,?,?,?,DIETRO_PANTALONI
6.815,8.1711,2.8585,11.5561,0.1744,-6.2003,19.7952,4.4492,13.6339,-5.8524,6.815,8.1711,2.8585,11.5561,0.1744,12.4337,12.8728,3.5879,13.8348,0.3059,-1.0992,1,0.5481,-0.9098,-0.4987,0.5481,0.6425,1,0.7967,1.5565,1.2401,0.7967,0.4128,1,0.6348,2.4226,1.5378,0.6348,-0.2097,1,0.4004,-4.7686,-1.9094,0.4004,7.0354,1,0.7022,0.1421,0.0998,0.7022,0.8476,1,0.8353,1.1798,0.9855,0.8353,0.1135,20.071,0.1399,1,0.811,0.1399,-0.4455,0.811,0.7057,0.4566,0.6757,2.719,-0.4944,-0.2025,13.6917,3.7002,11.6156,-1.5886,1.8409,1.5692,1.2527,4.2186,-0.1174,-3.4849,0.3834,-0.11,0.1826,0.5394,2.9539,0.0333,0.291,8.7254,0.1262,2.0288,16.0769,0.4055,0.4819,1.1886,0.2341,0.6445,2.7534,0.0196,6.0703,0.3024,0.8826,0.1351,?,?,?,?,?,DIETRO_PANTALONI
6.6632,51.3396,7.1652,26.4787,-0.3661,0.1711,33.3173,5.7721,23.5657,-1.718,6.6632,51.3396,7.1652,26.4787,-0.3661,12.703,63.4569,7.966,27.2085,0.0558,38.9503,1,0.5245,0.0257,0.0135,0.5245,1.2413,1,0.8995,0.8056,0.7246,0.8995,1.5409,1,0.809,0.649,0.525,0.809,0.4764,1,-4.4154,2.0992,-9.269,-4.4154,2.2356,1,0.6727,0.4473,0.3009,0.6727,1.1236,1,0.9732,0.89,0.8661,0.9732,0.0972,20.2615,-0.6956,1,0.8893,-0.6956,-0.707,0.8893,-0.6489,1.2088,1.0995,4.7125,-2.6308,-0.3851,5.0452,2.2462,9.1719,-2.1274,1.893,2.1607,1.4699,4.5844,0.0957,1.685,-0.3428,-0.2035,0.4895,0.748,1.5281,0.2396,0.5594,2.335,0.5473,-7.0408,-12.8651,0.4426,0.256,0.5785,0.5138,1.028,2.0007,0.021,4.3403,0.3373,-0.4966,-0.8,?,?,?,?,?,DIETRO_PANTALONI
3.6324,20.2977,4.5053,18.0896,-0.1182,1.6815,6.9972,2.6452,11.0497,-0.9375,3.6324,20.2977,4.5053,18.0896,-0.1182,7.4114,21.8804,4.6777,20.2207,0.1164,2.1602,1,0.4901,0.4629,0.2269,0.4901,1.7032,1,0.9632,0.5871,0.5655,0.9632,2.9008,1,0.9277,0.3447,0.3198,0.9277,0.3578,1,-0.7182,2.7952,-2.0074,-0.7182,2.8365,1,0.7069,0.3525,0.2492,0.7069,1.6371,1,0.8946,0.6108,0.5465,0.8946,0.0569,10.932,-0.7503,1,0.9585,-0.7503,-0.6501,0.9585,0.455,0.4211,0.6489,3.246,-0.2982,-0.7555,1.1173,1.057,5.3011,-4.4255,1.7419,2.8963,1.7018,6.3329,-0.3339,-0.6022,0.2612,-0.4337,0.6139,0.3813,0.6211,0.3769,0.1454,0.3858,0.1724,0.4703,2.7276,2.5591,0.5267,0.2058,0.6123,0.5126,0.8371,0.0206,3.3762,-0.3765,-0.0763,0.0156,?,?,?,?,?,DAVANTI_PANTALONI
7.9543,0.0197,0.1405,0.7486,0.9094,5.4952,0.0118,0.1085,0.4582,0.9203,7.9543,0.0197,0.1405,0.7486,0.9094,12.5203,0.0318,0.1782,0.9708,0.9251,1.4475,1,0.6353,0.6909,0.4389,0.6353,1.2955,1,0.7885,0.7719,0.6087,0.7885,1.6783,1,0.6218,0.5958,0.3705,0.6218,1.4194,1,0.6264,0.7045,0.4413,0.6264,1.4364,1,0.6373,0.6962,0.4436,0.6373,1.6338,1,0.7712,0.6121,0.472,0.7712,0.1277,21.4037,-0.1399,1.0005,0.9649,-0.1399,0.1255,0.9649,0.0264,0.0015,0.0384,0.2104,-0.825,0.0516,0.003,0.0545,0.2628,-0.5303,0.0181,0.0008,0.0287,0.1378,-0.3753,0.5122,1.4575,2.8455,0.7051,1.3398,1.9001,0.4972,1.795,3.6104,1.0447,2.53,2.4217,0.6715,1.1508,1.7138,0.8008,1.5271,1.907,0.0006,0.1259,0.8102,0.259,0.2794,?,?,?,?,?,DAVANTI_PANTALONI
4.2192,22.8964,4.785,19.262,-0.2296,1.0805,4.388,2.0948,7.4351,-0.6515,4.2192,22.8964,4.785,19.262,-0.2296,7.6052,29.1118,5.3955,19.8161,0.1055,3.905,1,0.5548,0.2561,0.1421,0.5548,2.2843,1,0.8868,0.4378,0.3882,0.8868,5.218,1,0.7865,0.1916,0.1507,0.7865,1.2264,1,-1.5386,0.8154,-1.2546,-1.5386,3.4795,1,0.7071,0.2874,0.2032,0.7071,2.5907,1,0.972,0.386,0.3752,0.972,0.0659,11.3711,-0.6479,1,0.9543,-0.6479,-0.5122,0.9543,0.4543,0.6115,0.782,3.858,-0.3164,-0.8417,0.6201,0.7875,2.9053,-6.1249,1.6142,2.1251,1.4578,5.2701,-0.1895,-0.5397,0.2814,-0.5214,0.993,0.5364,0.5402,0.9861,0.2877,0.2918,0.3712,1.1041,2.9741,7.1877,0.6615,0.092,1.3279,0.7321,0.5513,0.0204,3.4046,-0.3077,-0.3041,0.1062,?,?,?,?,?,DAVANTI_PANTALONI
3.1148,35.3865,5.9487,22.7932,-1.3041,3.4351,23.7559,4.874,19.9558,-0.8656,3.1148,35.3865,5.9487,22.7932,-1.3041,10.3568,18.4698,4.2976,17.5625,0.1632,0.9067,1,0.3007,1.1029,0.3317,0.3007,1.2205,1,1.3842,0.8193,1.1341,1.3842,1.4896,1,1.9159,0.6713,1.2862,1.9159,1.3933,1,-3.7658,0.7177,-2.7027,-3.7658,0.9248,1,0.4713,1.0813,0.5097,0.4713,1.1422,1,1.2978,0.8755,1.1363,1.2978,0.0601,17.0955,-0.2232,1,0.2591,-0.2232,0.1341,0.2591,1.6189,7.1003,2.6646,9.3674,-0.0416,0.8986,1.57,1.253,4.3643,-0.0592,1.4461,4.9002,2.2136,6.9246,-0.02,1.8016,1.1195,0.6214,2.1266,1.2037,0.566,4.5224,1.449,0.3204,1.5337,2.752,1.7944,2.1826,1.3248,0.607,2.1464,1.3528,0.6303,0.0253,4.0287,0.8624,0.9628,0.8538,?,?,?,?,?,DAVANTI_PANTALONI
7.5345,0.0131,0.1144,0.6844,0.9114,6.3888,0.005,0.0708,0.3011,0.954,7.5345,0.0131,0.1144,0.6844,0.9114,12.4245,0.0154,0.1243,0.783,0.9382,1.1793,1,0.6064,0.8479,0.5142,0.6064,1.6162,1,0.921,0.6187,0.5699,0.921,2.6121,1,0.8483,0.3828,0.3248,0.8483,1.1282,1,0.5918,0.8864,0.5246,0.5918,1.1809,1,0.6093,0.8468,0.516,0.6093,2.2727,1,0.874,0.44,0.3846,0.874,0.1322,21.4577,-0.4952,0.9988,0.9669,-0.4952,-0.2549,0.9669,0.0287,0.0013,0.0367,0.1987,-0.2241,0.04,0.002,0.0445,0.2147,-0.5857,0.0075,0.0004,0.0197,0.1335,-1.1626,0.7174,3.8473,5.363,0.8234,1.8612,2.2603,0.678,3.4641,5.109,0.4587,0.5068,1.1048,1.1987,2.6288,2.193,0.9254,1.488,1.608,0.0005,0.0984,0.661,0.2272,0.3978,?,?,?,?,?,DAVANTI_PANTALONI
-1.5828,0.3983,0.6311,5.4868,-1.0525,-9.7675,0.3569,0.5974,11.2238,?,-1.5828,0.3983,0.6311,5.4868,-1.0525,10.0557,0.4504,0.6711,3.9288,0.6663,0.162,1,-0.1574,6.1712,-0.9713,-0.1574,1.0563,1,0.9403,0.9467,0.8902,0.9403,1.1158,1,0.8842,0.8962,0.7925,0.8842,0.2507,1,-0.3586,3.9892,-1.4305,-0.3586,0,1,0.227,0,0,0.227,0.4889,1,1.3965,2.0456,2.8568,1.3965,0.1055,13.0456,0.5856,1,-0.6214,0.5856,-0.9752,-0.6214,0.0346,0.0152,0.1233,0.9581,-1.3387,0.0125,0.0301,0.1735,1.349,-0.8108,-0.0681,0.0203,0.1424,0.5853,-3.8656,2.7673,-0.5081,-0.1836,0.7109,0.8662,1.2185,0.5053,0.7503,1.4847,0.908,1.1794,1.2989,0.5499,3.4054,6.1929,0.7102,1.6369,2.3047,0.0008,0.2867,0.4796,0.4002,0.3274,?,?,?,?,?,DAVANTI_PANTALONI
-3.8398,28.2634,5.3163,19.4667,-5.078,2.6161,13.0977,3.6191,14.3679,-0.3198,-3.8398,28.2634,5.3163,19.4667,-5.078,8.326,36.634,6.0526,22.0333,0.0425,-1.4678,1,-0.4612,-0.6813,0.3142,-0.4612,1.469,1,0.8784,0.6807,0.5979,0.8784,2.1579,1,0.7715,0.4634,0.3575,0.7715,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.2942,1,0.1392,3.399,0.4731,0.1392,1.3549,1,0.8835,0.7381,0.6521,0.8835,0.0634,12.5037,0.7171,1,-0.7949,0.7171,-0.2261,-0.7949,-0.4296,1.256,1.1207,4.2009,-2.7225,1.2734,2.7504,1.6584,6.554,-0.1664,-1.0284,2.1585,1.4692,5.1259,-8.7614,-0.3374,0.4177,-1.2382,0.6758,0.7628,1.1288,0.4567,0.5819,1.2743,3.2855,0.6678,0.2033,0.2008,2.1491,10.7002,0.641,0.8195,1.2786,0.0178,3.2414,-0.8214,0.6879,-0.8684,?,?,?,?,?,DAVANTI_PANTALONI
0.7579,0.1567,0.3958,2.397,-0.4531,-9.8837,0.3848,0.6203,12.2902,?,0.7579,0.1567,0.3958,2.397,-0.4531,9.9582,0.3694,0.6078,5.0601,0.5898,-0.0767,1,0.0761,-13.0417,-0.9925,0.0761,0.6381,1,0.6513,1.5672,1.0207,0.6513,0.4071,1,0.4241,2.4561,1.0417,0.4241,0.0608,1,-0.1027,16.4441,-1.6893,-0.1027,0,1,0.1337,0,0,0.1337,0.195,1,0.4737,5.1272,2.4288,0.4737,0.1046,11.4577,0.4162,1,-0.3372,0.4162,-0.9951,-0.3372,0.0198,0.0094,0.0967,0.4507,-0.4425,0.2172,0.1204,0.3469,1.9077,-0.3157,-0.0518,0.0522,0.2285,1.3885,-1.5762,0.0912,-0.3827,-4.1962,0.2788,0.4233,1.5184,0.0777,0.1792,2.3056,0.3021,0.1628,0.5387,0.2155,0.5797,2.6901,0.2363,0.3246,1.3738,0.0024,0.5121,-0.2065,0.1397,-0.702,?,?,?,?,?,DAVANTI_PANTALONI
-4.2506,9.5509,3.0905,16.2437,-5.2092,0.8712,8.405,2.8991,10.2927,-0.6486,-4.2506,9.5509,3.0905,16.2437,-5.2092,7.1126,13.8121,3.7165,17.7593,0.0822,-4.879,1,-0.5976,-0.205,0.1225,-0.5976,1.066,1,0.8316,0.9381,0.7801,0.8316,1.1363,1,0.6915,0.88,0.6085,0.6915,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.419,1,0.1352,2.3866,0.3227,0.1352,1.5782,1,0.9147,0.6336,0.5796,0.9147,0.0633,11.5471,0.3231,1,-0.9379,0.3231,-0.2324,-0.9379,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-6.0922,14.164,3.7635,11.722,-67,-0.3529,5.8784,2.4245,8.4276,-1.619,-6.0922,14.164,3.7635,11.722,-67,9.2079,23.7754,4.876,14.9158,0.1046,17.2626,1,-0.6616,0.0579,-0.0383,-0.6616,1.5523,1,0.7718,0.6442,0.4972,0.7718,2.4095,1,0.5957,0.415,0.2472,0.5957,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.0536,1,0.0103,18.6667,0.1932,0.0103,1.3909,1,0.7859,0.719,0.565,0.7859,0.0991,14.2725,0.9013,1,-0.9911,0.9013,-0.922,-0.9911,0.6903,1.357,1.1649,4.0891,-0.2883,1.8742,1.5599,1.249,4.171,0.0026,-1.2353,0.859,0.9268,2.7672,-67.6364,0.3683,-0.5588,-1.5172,0.9327,1.2569,1.3476,0.8699,1.5798,1.8161,-83.2222,0.3356,-0.004,0.759,78.7273,103.7273,0.9804,1.4777,1.5073,0.027,4.0588,0.0556,-0.815,-0.3807,?,?,?,?,?,DAVANTI_PANTALONI
-2.1946,7.06,2.6571,9.5157,-90.4676,2.1141,7.8851,2.808,8.7815,-0.8304,-2.1946,7.06,2.6571,9.5157,-90.4676,5.461,6.2843,2.5068,12.1296,0.1251,-1.038,1,-0.4019,-0.9633,0.3871,-0.4019,0.9462,1,1.0599,1.0568,1.1201,1.0599,0.8954,1,1.1234,1.1169,1.2547,1.1234,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0376,7.5789,0.9247,1,-0.8916,0.9247,-0.7225,-0.8916,-0.4822,0.4352,0.6597,1.8876,-56.1296,0.5544,0.6147,0.784,2.4259,-0.065,-1.0872,1.6418,1.2813,3.0665,-142.8518,-0.8697,0.4435,-0.51,0.8414,0.5148,0.6119,0.7079,0.2651,0.3744,12.518,0.609,0.0487,0.0145,1.55,106.8513,0.7781,0.6156,0.7911,0.0131,2.1574,-0.7803,0.8969,-0.8786,?,?,?,?,?,DAVANTI_PANTALONI
-1.2111,6.4947,2.5485,11.7432,-6.8061,2.6964,6.8805,2.6231,9.3225,-1.0324,-1.2111,6.4947,2.5485,11.7432,-6.8061,4.8404,6.6447,2.5777,13.8592,0.0846,-0.4492,1,-0.2502,-2.2264,0.5571,-0.2502,0.9716,1,0.9887,1.0293,1.0176,0.9887,0.9439,1,0.9774,1.0594,1.0355,0.9774,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.328,1,0.0994,3.0491,0.303,0.0994,1.2597,1,0.8473,0.7939,0.6727,0.8473,0.0319,6.4866,0.8824,1,-0.9255,0.8824,-0.7426,-0.9255,-0.2124,0.4116,0.6415,2.67,-4.296,0.7514,4.3108,2.0763,8.9883,-0.4102,-0.8971,2.6355,1.6234,6.2672,-41.9198,-0.2827,0.2368,-0.8376,0.309,0.3952,1.2789,0.0955,0.1562,1.6357,0.8284,0.3538,0.4271,0.0791,3.4526,43.6497,0.297,0.426,1.4342,0.0119,2.6305,-0.8613,0.8176,-0.7726,?,?,?,?,?,DAVANTI_PANTALONI
-7.1342,6.042,2.458,16.3745,?,-5.7253,11.3055,3.3624,12.7064,-10.889,-7.1342,6.042,2.458,16.3745,?,12.2618,7.6109,2.7588,20.315,0.1486,1.2461,1,-0.5818,0.8025,-0.4669,-0.5818,0.731,1,0.891,1.3679,1.2188,0.891,0.5344,1,0.7939,1.8712,1.4854,0.7939,1.407,1,-4.6191,0.7107,-3.2829,-4.6191,0,1,0,0,0.0448,0,1.2887,1,0.806,0.776,0.6255,0.806,0.1184,20.0188,-0.4224,1,-0.8006,-0.4224,-0.1824,-0.8006,0.2212,1.6694,1.292,5.3705,-1.097,0.5059,0.5881,0.7669,4.2853,-1.0385,0.6375,0.5356,0.7318,3.3026,-0.5058,0.4372,0.347,0.7936,1.6848,1.7655,1.0479,2.8385,3.1168,1.098,1.2869,2.5324,1.9678,1.2182,1.1677,0.9585,1.2532,1.6261,1.2975,0.0086,2.5673,0.1707,0.2732,0.4341,?,?,?,?,?,DAVANTI_PANTALONI
4.0004,21.2909,4.6142,18.8121,-0.176,2.4532,3.7446,1.9351,10.5784,-0.6247,4.0004,21.2909,4.6142,18.8121,-0.176,7.6512,25.8093,5.0803,20.665,0.1026,1.6307,1,0.5228,0.6132,0.3206,0.5228,2.3845,1,0.9083,0.4194,0.3809,0.9083,5.6858,1,0.8249,0.1759,0.1451,0.8249,0.6921,1,-1.1918,1.4449,-1.722,-1.1918,2.4569,1,0.6947,0.407,0.2828,0.6947,1.7784,1,0.9103,0.5623,0.5119,0.9103,0.0656,11.7751,-0.128,1,0.9646,-0.128,-0.0023,0.9646,0.7094,0.8572,0.9259,4.3451,-0.3316,-0.4525,0.4211,0.649,3.7651,-2.9887,1.5646,1.5553,1.2471,4.9828,-0.3127,-1.5679,0.4534,-0.2892,1.4267,0.7424,0.5204,2.0355,0.5512,0.2708,0.3836,0.9117,2.3769,3.4568,0.8596,0.2487,1.154,0.872,0.7556,0.0189,3.1462,-0.3931,0.1466,0,?,?,?,?,?,DAVANTI_PANTALONI
6.5329,0.0174,0.132,0.6641,0.9031,7.3028,0.0105,0.1024,0.4606,0.9389,6.5329,0.0174,0.132,0.6641,0.9031,11.7776,0.0217,0.1472,0.6712,0.9448,0.8946,1,0.5547,1.1178,0.6201,0.5547,1.2885,1,0.8966,0.7761,0.6959,0.8966,1.6603,1,0.8039,0.6023,0.4842,0.8039,0.8746,1,0.539,1.1434,0.6163,0.539,0.9093,1,0.5639,1.0998,0.6201,0.5639,1.4419,1,0.9894,0.6935,0.6862,0.9894,0.1253,20.3685,-0.1987,1.0007,0.9067,-0.1987,0.2344,0.9067,0.0339,0.0052,0.0722,0.3087,-0.5884,0.0558,0.0082,0.0907,0.5159,-1.4673,0.0014,0.0012,0.0343,0.1314,-1.1655,0.6075,24.4159,40.1896,0.7965,2.106,2.6441,0.6344,4.4354,6.9913,0.3727,1.6172,4.339,0.9294,3.2032,3.4464,0.5983,2.3496,3.9268,0.0007,0.1799,0.7021,0.0108,0.0183,?,?,?,?,?,DAVANTI_PANTALONI
