@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.2101,3.377,1.8377,15.4871,-0.7602,-0.2025,2.6643,1.6323,8.7898,-1.1981,-0.1093,1.5561,1.2474,9.25,-1.0275,2.0959,3.3018,1.8171,8.9192,0.0113,-1.0377,-1.9233,0.1003,1.8534,-0.0966,-0.0521,1.1258,1.4731,1.0113,1.3085,0.8983,0.6865,1.2675,2.1702,1.0228,1.7121,0.8069,0.4713,1.3961,1.4268,-65.6107,1.022,-46.9957,-45.9837,2.2003,1.9285,0.9753,0.8765,0.4433,0.5057,1.7619,1.6743,1.7364,0.9502,0.9855,1.0371,0.0008,3.0357,0.6384,0.2487,0.2292,0.1445,0.0087,0.159,1.425,10.7698,3.2817,9.9206,-0.107,2.967,1.1152,1.056,5.0282,0.0477,8.4302,2.3398,1.5296,8.0289,0.1366,0.4803,0.169,0.3519,3.1077,2.1454,0.6904,9.6575,4.6029,0.4766,-3.8042,-0.755,0.1985,1.6972,0.9638,0.5678,1.973,1.2356,0.6263,0.0243,13.8732,-0.4081,-0.8669,0.1609,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2705,0.1496,0.3868,2.1723,-0.6325,-0.1924,0.1192,0.3452,1.6297,-1.2268,0.006,0.1043,0.3229,1.5795,-0.4612,0.6166,0.103,0.3209,1.2609,0.0615,-1.4059,44.8625,0.4386,-31.911,-0.312,0.0098,1.1204,1.1976,1.2052,1.0689,1.0756,1.0063,1.2554,1.4343,1.4524,1.1425,1.1569,1.0126,0.9374,1.6883,-10.1897,1.8011,-10.8706,-6.0356,1.8182,1.231,0.9905,0.6771,0.5448,0.8046,1.3329,1.3753,1.7228,1.0318,1.2925,1.2526,0.0009,0.9446,-0.4685,-0.4341,0.4576,0.4821,-0.2168,0.3102,6.1013,0.0485,0.2202,0.7992,0.8766,7.5992,0.0267,0.1634,0.601,0.9239,-1.0489,0.0203,0.1425,1.284,?,0.8029,-5.8171,-7.2452,1.3477,1.5459,1.147,1.8163,2.3897,1.3157,0.7779,-4.4224,-5.6846,0.8199,0,0,1.3297,0.6224,0.4681,0.0261,14.7494,-0.9951,0.7082,-0.6365,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0914,0.2607,0.5106,2.7237,-1.2294,0.0803,0.1698,0.4121,2.0156,-0.6536,-0.127,0.0704,0.2654,1.3752,-0.8786,0.6178,0.1501,0.3875,1.8579,0.0186,1.1383,-0.7195,0.1479,-0.6321,0.13,-0.2056,1.239,1.9241,1.3177,1.5529,1.0635,0.6848,1.5352,3.7022,1.7364,2.4116,1.1311,0.469,1.8851,2.3352,-42.6006,1.2387,-22.5981,-18.2427,1.0023,1.6689,0.6454,1.6651,0.6439,0.3867,1.3513,1.9805,1.466,1.4657,1.0849,0.7402,0.0005,0.9412,-0.7872,-0.221,-0.2602,0.5565,0.4221,0.2782,6.6549,0.0791,0.2813,0.7646,0.89,7.1768,0.0685,0.2618,0.7222,0.9051,-0.449,0.0247,0.1573,0.7024,?,0.9273,-14.8215,-15.9839,1.0745,1.7885,1.6645,1.1545,3.1987,2.7706,0.8984,-8.804,-9.8,0.9136,0,0,1.0588,1.0885,1.0281,0.0253,14.2807,-0.9989,-0.5369,0.5724,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1465,4.448,2.109,12.7851,-1.0103,-0.4453,2.0899,1.4456,8.3679,-0.9953,-0.3381,3.982,1.9955,18.3302,-0.4199,2.7519,3.2811,1.8114,13.5618,0.0173,-0.3289,-0.4332,0.0532,1.3169,-0.1618,-0.1229,1.4589,1.0569,1.1643,0.7245,0.7981,1.1016,2.1283,1.117,1.3556,0.5248,0.6369,1.2136,1.5394,1.1854,-26.8576,0.7701,-17.4472,-22.6562,1.5164,0.4926,0.4608,0.3249,0.3039,0.9354,1.5279,0.6975,0.9427,0.4565,0.617,1.3516,0.0015,4.0607,0.2313,0.2672,0.3057,0.014,-0.1496,0.2552,5.0076,11.1026,3.3321,8.8729,-0.0512,4.02,0.8186,0.9048,4.4731,0.365,6.0027,6.97,2.6401,9.2066,-0.0255,1.2457,0.8342,0.6697,3.6828,1.2621,0.3427,13.5628,1.5929,0.1174,-0.1682,1.8879,-11.2271,1.1983,0.9402,0.7846,1.9836,0.9638,0.4859,0.023,15.1819,-0.0221,-0.842,-0.4324,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5502,2.3423,1.5305,7.6385,-1.9982,-0.7799,8.1447,2.8539,12.7582,-1.3472,0.2957,6.4105,2.5319,16.4573,-0.7274,3.0919,8.3359,2.8872,10.7813,0.0069,0.7055,-1.8606,-0.178,-2.6373,-0.2522,0.0956,0.5363,0.6045,0.5301,1.1272,0.9885,0.8769,0.2876,0.3654,0.281,1.2705,0.9771,0.769,0.6952,0.7346,-68.1391,1.0566,-98.0129,-92.7593,0.4687,0.2674,0.2347,0.5705,0.5007,0.8776,0.5987,0.4641,0.7085,0.7752,1.1834,1.5265,0.0026,4.5971,0.0824,-0.4249,-0.4381,0.0545,-0.3479,0.3772,-1.9835,5.5956,2.3655,7.8631,?,4.3057,16.2965,4.0369,14.1906,-1.0842,7.1258,1.0233,1.0116,4.2058,0.4629,-0.4607,-0.2784,0.6042,0.586,2.3384,3.9907,0.3434,5.4682,15.9254,1.0652,-2.1697,-2.037,0,0,0.8696,0.5541,1.8696,3.374,0.0224,14.8538,0.7028,0.7963,0.9102,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4237,2.1199,1.456,8.3253,-2.2436,-1.13,7.0172,2.649,13.0632,-1.2753,0.146,5.7638,2.4008,15.1131,-0.4745,3.0279,7.2107,2.6853,11.0476,0.0048,0.375,-2.9014,-0.1399,-7.7381,-0.3732,0.0482,0.5496,0.6065,0.5422,1.1034,0.9865,0.8941,0.3021,0.3678,0.294,1.2175,0.9732,0.7993,0.7865,1.1841,-107.4102,1.5055,-136.5659,-90.7128,0.447,0.2504,0.2312,0.5602,0.5172,0.9233,0.6373,0.5509,0.7536,0.8644,1.1825,1.368,0.0032,4.5039,0.6178,-0.2595,-0.5651,-0.0826,-0.5584,0.4032,-1.0632,4.9899,2.2338,8.4263,-15.526,5.8191,8.8748,2.9791,14.2604,-0.9577,6.8384,0.5439,0.7375,4.8249,0.4286,-0.1827,-0.1555,0.8509,0.7498,3.029,4.0395,0.5623,9.1748,16.3178,1.1348,-2.1871,-1.9274,0.07,0.0604,0.8626,0.5909,1.7464,2.9556,0.0237,14.4409,0.9361,0.2536,0.4414,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.6924,2.8464,1.6871,10.4418,-2.6568,-1.1766,9.189,3.0313,15.9852,-1.4065,0.0673,8.2953,2.8802,20.345,-0.4134,3.405,10.6052,3.2566,15.6562,0.0072,0.5885,-10.2826,-0.2033,-17.4737,-0.3456,0.0198,0.5566,0.5858,0.5181,1.0525,0.9308,0.8844,0.3098,0.3431,0.2684,1.1077,0.8665,0.7822,0.812,1.2749,-67.1633,1.5701,-82.7116,-52.6804,0.4299,0.1984,0.1811,0.4615,0.4212,0.9128,0.6532,0.5132,0.6669,0.7857,1.021,1.2995,0.0036,4.9691,0.0715,-0.3333,-0.4914,0.0039,-0.4909,0.4277,-1.384,3.9891,1.9973,7.8684,?,4.5383,15.9808,3.9976,14.5676,-1.1428,7.2684,0.8532,0.9237,4.9133,0.4408,-0.305,-0.1904,0.6244,0.4996,2.1623,4.328,0.2496,4.6757,18.7313,1.0128,-2.0318,-2.0062,0,0,0.7738,0.5401,1.6014,2.9649,0.0228,14.495,0.6915,0.3506,0.5499,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.6961,6.4414,2.538,27.7443,-0.5761,-0.9186,4.864,2.2054,13.2872,-1.4935,0.4457,8.356,2.8907,27.2146,-0.2255,3.4196,9.4946,3.0813,28.6964,0.0048,0.7578,-1.5618,-0.2036,-2.0609,-0.2686,0.1303,1.1508,0.878,0.8237,0.763,0.7157,0.9381,1.3243,0.7709,0.6784,0.5821,0.5123,0.8801,1.2743,2.0248,-73.9457,1.589,-58.0306,-36.5202,3.3035,0.7927,0.6105,0.24,0.1848,0.7701,2.088,1.0195,0.9668,0.4882,0.463,0.9484,0.0033,5.0833,-0.0909,0.1431,-0.0543,-0.0892,-0.192,0.6523,-0.1205,7.0652,2.658,10.3279,-1.8383,2.2354,18.0997,4.2544,14.0371,-1.2064,8.023,1.6254,1.2749,4.8995,0.4994,-0.0539,-0.015,0.2786,0.6248,2.0849,3.337,0.3903,4.3468,11.1358,0.8715,-1.3684,-1.5701,0.572,0.3718,0.65,0.7358,2.1079,2.865,0.0219,13.9964,0.4542,0.7797,0.2566,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.648,4.8243,2.1964,14.1876,-0.3607,-0.8636,3.0523,1.7471,9.3306,-1.0893,0.1863,10.5292,3.2449,31.7069,-0.5332,3.4647,7.602,2.7572,21.8603,0.0119,-0.7504,3.4787,0.187,-4.6357,-0.2492,0.0538,1.2572,0.6769,0.7966,0.5384,0.6336,1.1769,1.5805,0.4582,0.6346,0.2899,0.4015,1.3851,0.7731,0.3411,-14.3108,0.4412,-18.5098,-41.9541,2.3347,0.5042,0.4713,0.2159,0.2019,0.9348,1.5205,0.4475,0.649,0.2943,0.4268,1.4504,0.0029,5.2919,0.3621,0.4253,0.5918,0.1013,0.0631,0.4748,3.0883,4.857,2.2039,6.8319,-0.1113,4.6914,6.558,2.5609,8.9458,0.032,6.8359,6.4776,2.5451,8.2938,0.0974,0.6583,0.4518,0.6863,0.8606,0.8659,1.0062,0.7406,0.7498,1.0124,-2.3097,-0.7647,0.3311,0.6652,0.6691,1.0058,0.7637,0.8237,1.0786,0.0235,14.8703,0.2106,-0.4953,-0.8914,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.4191,3.2737,1.8093,9.9504,-0.6503,-0.3702,2.9022,1.7036,8.54,-0.9645,0.243,4.0569,2.0142,12.9389,-0.5563,2.6531,3.5654,1.8882,8.8968,0.0088,-1.1322,1.7248,0.158,-1.5234,-0.1395,0.0916,1.0621,0.8983,0.9582,0.8458,0.9022,1.0667,1.128,0.807,0.9182,0.7154,0.814,1.1378,0.9352,0.8477,-49.5861,0.9065,-53.0238,-58.4915,1.387,0.7252,0.6717,0.5229,0.4843,0.9262,1.1652,0.769,1.1184,0.66,0.9599,1.4543,0.0016,3.9622,0.5865,0.5521,0.2728,0.1212,0.0514,0.3441,1.5575,7.5032,2.7392,7.7229,-0.1761,2.8367,2.1412,1.4633,6.2794,0.0281,8.5732,2.5385,1.5933,5.7327,0.3897,0.549,0.1817,0.3309,1.872,1.7192,0.9184,3.5043,2.9557,0.8435,-6.3654,-0.3159,0.0496,1.0163,0.6991,0.6878,1.2299,1.3472,1.0954,0.0234,13.7988,0.1917,-0.761,-0.7443,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0783,0.0193,0.1389,0.7351,-0.53,-0.0047,0.0097,0.0985,0.5624,-0.9842,-0.1899,0.012,0.1095,0.6011,-8.0594,0.264,0.0135,0.1161,0.5641,0.0638,-16.5131,-0.4126,0.2967,0.025,-0.018,-0.7192,1.4104,1.269,1.1962,0.8997,0.8481,0.9426,1.9893,1.6104,1.4308,0.8095,0.7192,0.8885,0.9128,0.4762,-6.6285,0.5216,-7.2614,-13.9205,1.695,7.2402,0.7974,4.2716,0.4704,0.1101,1.307,1.2228,1.3031,0.9356,0.997,1.0657,0.0005,0.3927,-0.0646,-0.3815,0.6247,-0.4466,0.2617,-0.8027,8.6177,0.0035,0.0589,0.2028,0.9767,4.6499,0.0116,0.1075,0.3754,0.9226,0.5163,0.0017,0.0416,0.1486,0.755,1.8533,16.6908,9.0059,0.5481,1.416,2.5836,0.3004,2.005,6.6752,1.9012,18.58,9.7729,1.7959,14.3618,7.9972,0.5402,1.3644,2.5257,0.0252,13.7839,-0.9942,-0.4316,0.4002,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0253,0.0253,0.159,1.094,-1.147,-0.0846,0.022,0.1484,0.81,-1.0594,-0.1604,0.0147,0.1213,0.8818,-1.7094,0.2876,0.0128,0.1133,0.5836,0.0728,-0.2996,-0.158,0.0881,0.5273,-0.2941,-0.5577,1.0715,1.3107,1.4035,1.2232,1.3099,1.0708,1.1481,1.7178,1.9698,1.4963,1.7157,1.1467,1.4026,1.0506,-12.7573,0.749,-9.0954,-12.1433,1.2955,1.5657,0.8096,1.2086,0.625,0.5171,1.3506,1.2407,1.8747,0.9186,1.388,1.511,0.0005,0.4338,0.0694,-0.155,0.1475,-0.2996,0.0265,-0.49,8.445,0.1533,0.3915,1.4136,0.8397,4.9239,0.3781,0.6149,2.1161,0.6697,0.2407,0.0202,0.142,0.5497,0.0814,1.7151,35.0906,20.4598,0.6367,2.7567,4.3295,0.4054,7.5995,18.7448,1.7254,151.9501,88.0645,1.3762,14.7329,10.7058,0.668,2.5717,3.8497,0.0254,13.6095,-0.9972,-0.8282,0.8231,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.1098,0.0639,0.2528,1.9981,-0.9533,0.021,0.0267,0.1634,1.2308,-0.8076,-0.2392,0.0146,0.1209,0.8912,-2.4996,0.3784,0.0318,0.1782,0.9699,0.0822,5.2368,-0.4591,0.2902,-0.0877,0.0554,-0.6321,1.5473,2.091,1.4186,1.3514,0.9168,0.6784,2.3941,4.3724,2.0124,1.8263,0.8405,0.4603,1.7734,1.5319,-11.2325,0.8638,-6.3338,-7.3323,1.5024,4.0168,0.9681,2.6736,0.6443,0.241,1.6235,2.242,2.0602,1.381,1.269,0.9189,0.0008,0.5581,-0.113,-0.1173,0.4434,-0.3792,0.1377,-0.47,8.4255,0.0105,0.1025,0.3965,0.9537,4.9204,0.0272,0.1649,0.6648,0.8755,0.9612,0.0093,0.0967,0.3436,0.7008,1.7123,8.7657,5.1191,0.6218,1.0606,1.7057,0.3866,1.1248,2.9093,1.7476,10.1571,5.8119,1.6044,7.463,4.6517,0.5963,1.1537,1.9347,0.0279,14.3071,-0.9978,-0.4875,0.4101,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1083,3.3117,1.8198,15.6004,-0.8796,-0.301,3.6755,1.9172,10.0117,-1.0344,0.1215,2.7185,1.6488,13.6125,-0.4509,2.4063,4.0326,2.0081,11.2371,0.0065,0.3598,-0.8912,-0.045,-2.4772,-0.1251,0.0505,0.9492,1.1037,0.9062,1.1628,0.9547,0.8211,0.901,1.2182,0.8213,1.352,0.9115,0.6741,1.4341,1.7258,-99.3928,1.2034,-69.3054,-57.5921,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.5582,1.146,1.3883,0.7355,0.891,1.2114,0.0009,3.6098,0.3245,0.1387,-0.2389,0.1273,-0.1222,0.2249,0.6779,2.6097,1.6154,4.7924,-0.1553,5.5373,2.6792,1.6368,4.8346,0.474,7.477,3.8429,1.9603,6.1146,0.3021,0.1224,0.0907,0.7406,0.9869,0.8241,0.835,0.9741,0.6791,0.6972,-0.1479,-0.2434,1.6459,0.4513,0.4734,1.0491,0.9913,0.7838,0.7907,0.0241,14.3695,0.897,-0.8618,-0.9907,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0857,2.8066,1.6753,11.329,-1.2316,-0.3405,3.1051,1.7621,9.3741,-1.6713,0.1549,1.8605,1.364,12.8563,-0.8145,2.0183,3.8459,1.9611,8.7238,0.0029,0.2516,-0.5531,-0.0425,-2.198,-0.1687,0.0768,0.9507,1.2282,0.8543,1.2919,0.8985,0.6955,0.9039,1.5085,0.7298,1.669,0.8074,0.4838,1.0661,1.0834,-248.9352,1.0163,-233.5096,-229.7671,1.4467,0.7165,0.5803,0.4953,0.4011,0.8099,1.2085,0.8812,1.2986,0.7291,1.0745,1.4737,0.001,2.9685,0.4778,0.3886,-0.1969,-0.0975,-0.3551,0.0507,0.2378,1.6803,1.2963,4.1377,-0.1669,5.2403,1.2821,1.1323,4.4102,0.5138,7.9777,2.0446,1.4299,6.103,0.2912,0.0454,0.0298,0.6569,1.1448,0.9065,0.7919,1.3106,0.8218,0.6271,-0.127,-0.236,1.8581,0.391,0.4118,1.0533,0.9382,0.678,0.7226,0.0248,14.1757,0.8962,-0.8387,-0.99,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1914,2.9316,1.7122,13.5879,-2.6604,-0.2467,2.9139,1.707,9.8208,-0.9219,0.0966,3.6827,1.919,16.3138,-1.2448,2.2536,4.5563,2.1346,9.9823,0.0071,0.7759,-1.9809,-0.0849,-2.5531,-0.1095,0.0429,1.003,0.8922,0.8021,0.8895,0.7997,0.899,1.0061,0.7961,0.6434,0.7912,0.6395,0.8083,2.0963,1.0917,-137.437,0.5208,-65.5608,-125.8953,0.7265,0.5108,0.3692,0.7031,0.5082,0.7228,1.3836,0.8329,1.3612,0.602,0.9838,1.6343,0.0008,3.2652,0.3252,0.1565,-0.3035,0.1717,-0.0104,0.0972,0.6966,2.1918,1.4805,4.2869,-0.106,6.0815,2.5018,1.5817,4.4401,0.5246,6.9974,5.0422,2.2455,7.2765,0.1426,0.1145,0.0996,0.8691,0.936,0.6593,0.7044,0.8761,0.4347,0.4962,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0238,14.2032,0.9469,-0.9294,-0.9795,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1083,3.3117,1.8198,15.6004,-0.8796,-0.301,3.6755,1.9172,10.0117,-1.0344,0.1215,2.7185,1.6488,13.6125,-0.4509,2.4063,4.0326,2.0081,11.2371,0.0065,0.3598,-0.8912,-0.045,-2.4772,-0.1251,0.0505,0.9492,1.1037,0.9062,1.1628,0.9547,0.8211,0.901,1.2182,0.8213,1.352,0.9115,0.6741,1.4341,1.7258,-99.3928,1.2034,-69.3054,-57.5921,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.5582,1.146,1.3883,0.7355,0.891,1.2114,0.0009,3.6098,0.3245,0.1387,-0.2389,0.1273,-0.1222,0.2249,0.6779,2.6097,1.6154,4.7924,-0.1553,5.5373,2.6792,1.6368,4.8346,0.474,7.477,3.8429,1.9603,6.1146,0.3021,0.1224,0.0907,0.7406,0.9869,0.8241,0.835,0.9741,0.6791,0.6972,-0.1479,-0.2434,1.6459,0.4513,0.4734,1.0491,0.9913,0.7838,0.7907,0.0241,14.3695,0.897,-0.8618,-0.9907,1100,0,0,0,1,TASCA_GIACCA_ALTA
