@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0377,4.148,2.0367,20.6553,-1.3185,-0.0061,2.2844,1.5114,12.7053,-1.2646,-0.1934,2.959,1.7202,17.1007,-1.2199,1.9886,5.4759,2.3401,13.876,0.0036,-6.1379,-0.1948,0.0189,0.0317,-0.0031,-0.0972,1.3475,1.184,0.8703,0.8787,0.6459,0.7351,1.8157,1.4018,0.7575,0.772,0.4172,0.5404,1.6556,1.25,-236.9361,0.755,-143.1124,-189.5503,1.5879,1.1565,0.6397,0.7283,0.4029,0.5532,1.6257,1.2079,1.4886,0.743,0.9156,1.2324,0.001,2.9439,0.2649,-0.0812,-0.0591,-0.0957,-0.112,-0.2291,?,?,?,?,?,DIETRO_PANTALONI
1.6803,15.7526,3.969,17.9952,-0.6544,-0.6722,17.1097,4.1364,24.5625,-2.3004,0.0729,18.9352,4.3515,25.7724,-1.0994,5.1364,28.6954,5.3568,18.9273,0.0204,-2.4996,23.0582,0.3271,-9.2246,-0.1309,0.0142,0.9595,0.9121,0.7409,0.9506,0.7722,0.8123,0.9207,0.8319,0.549,0.9036,0.5963,0.6599,0.4158,0.5274,-18.0589,1.2685,-43.4357,-34.2416,1.4616,0.8861,0.563,0.6062,0.3852,0.6354,0.7326,0.6982,0.9508,0.9531,1.2977,1.3617,0.0098,7.7231,-0.3431,0.3064,0.7444,0.1543,-0.4704,0.1196,?,?,?,?,?,DIETRO_PANTALONI
0.1173,2.8136,1.6774,9.6638,-0.3763,-0.3639,2.4921,1.5786,8.165,-1.0124,-0.1457,1.1197,1.0581,7.7622,-0.8009,1.9466,2.8036,1.6744,8.2166,0.0036,-0.3223,-0.8047,0.0603,2.4968,-0.1869,-0.0749,1.0626,1.5852,1.0018,1.4919,0.9428,0.632,1.129,2.5129,1.0036,2.2257,0.8889,0.3994,0.6433,0.7655,-88.7885,1.1899,-138.0187,-115.9905,1.7305,1.629,0.8515,0.9413,0.492,0.5227,1.1836,1.245,1.1761,1.0519,0.9937,0.9447,0.0022,2.8496,0.4161,0.4574,0.361,0.0372,-0.1255,0.1236,?,?,?,?,?,DAVANTI_PANTALONI
0.7153,4.7218,2.173,16.0312,-0.5183,-0.668,3.4098,1.8466,10.3445,-1.9568,-0.0124,3.0241,1.739,13.7114,-0.8506,2.8436,4.0276,2.0069,11.8569,0.0426,-1.0708,-57.9074,0.2515,54.0767,-0.2349,-0.0043,1.1768,1.2496,1.0828,1.0619,0.9201,0.8665,1.3848,1.5614,1.1724,1.1275,0.8466,0.7509,0.7994,0.8684,-10.3708,1.0863,-12.973,-11.9426,3.018,1.425,0.8525,0.4722,0.2825,0.5983,1.5497,1.1692,1.3521,0.7544,0.8725,1.1564,0.0053,4.312,0.5682,0.4133,-0.1012,0.2777,-0.3736,-0.16,?,?,?,?,?,DAVANTI_PANTALONI
0.0245,4.2126,2.0525,23.2608,-0.3264,-0.2344,2.3028,1.5175,10.9035,-1.0072,-0.1294,2.5542,1.5982,18.3853,-0.7399,2.0868,4.7869,2.1879,20.415,0.0031,-0.1046,-0.1895,0.0117,1.8118,-0.1123,-0.062,1.3525,1.2843,0.9381,0.9495,0.6936,0.7305,1.8294,1.6493,0.88,0.9016,0.4811,0.5336,1.0462,0.7321,-89.57,0.6998,-85.6148,-122.346,3.2283,1.6596,0.8563,0.5141,0.2653,0.516,2.1333,1.2652,1.1394,0.5931,0.5341,0.9006,0.0014,3.0763,0.4811,0.3652,0.2271,0.01,-0.1215,0.0806,?,?,?,?,?,DAVANTI_PANTALONI
0.3161,9.0687,3.0114,26.4091,-0.253,-1.4235,4.0765,2.019,9.7717,-1.9658,0.3593,7.7266,2.7797,14.0003,-0.785,4.081,6.4731,2.5442,21.2054,0.027,-0.222,0.8796,0.0774,-3.9619,-0.3488,0.088,1.4915,1.0834,1.1836,0.7264,0.7936,1.0925,2.2246,1.1737,1.401,0.5276,0.6298,1.1936,0.8232,0.8659,-9.068,1.052,-11.0159,-10.4718,6.3973,2.6873,0.9671,0.4201,0.1512,0.3599,2.7026,1.8863,1.2454,0.698,0.4608,0.6602,0.008,6.1338,0.0207,0.329,0.5569,-0.0182,-0.2297,0.2239,?,?,?,?,?,DAVANTI_PANTALONI
0.1746,9.4449,3.0733,20.3561,-0.3853,-1.1127,5.0099,2.2383,12.3583,-1.2027,-0.0294,6.96,2.6382,18.6423,-0.5058,4.0757,6.0731,2.4644,18.6995,0.0356,-0.1569,-5.9304,0.0428,37.8024,-0.273,-0.0072,1.373,1.1649,1.2471,0.8484,0.9083,1.0705,1.8852,1.357,1.5552,0.7198,0.8249,1.146,0.8391,0.9042,-8.1959,1.0776,-9.7677,-9.0642,2.619,1.1869,0.7578,0.4532,0.2894,0.6385,1.6472,1.0919,1.0886,0.6629,0.6609,0.9969,0.0061,6.2275,0.1396,0.6411,0.3084,0.0295,-0.3081,0.3062,?,?,?,?,?,DAVANTI_PANTALONI
0.1922,0.435,0.6596,4.2146,-0.4428,-0.5412,0.6973,0.835,3.9301,-1.2219,-0.2536,0.2077,0.4557,1.8487,-2.085,1.1805,0.3406,0.5836,3.2507,0.0149,-0.3551,-0.7578,0.1628,2.1341,-0.4584,-0.2148,0.7899,1.4473,1.1301,1.8323,1.4307,0.7808,0.6239,2.0947,1.2772,3.3574,2.047,0.6097,0.5985,1.0353,-26.3736,1.7299,-44.0675,-25.4745,1.6515,4.8745,0.8852,2.9516,0.536,0.1816,1.0724,2.2798,1.2965,2.1259,1.209,0.5687,0.0034,1.7665,0.5657,-0.3137,0.1101,-0.4454,-0.1351,-0.284,?,?,?,?,?,DAVANTI_PANTALONI
-0.2864,1.162,1.078,5.3388,-0.7239,-0.2365,0.677,0.8228,3.627,-0.7163,-0.1144,0.4205,0.6484,2.9204,-2.4488,1.3599,0.5612,0.7492,3.2068,0.0114,1.2112,2.5043,-0.2106,2.0677,-0.1739,-0.0841,1.3101,1.6624,1.4389,1.2689,1.0983,0.8655,1.7163,2.7637,2.0704,1.6102,1.2063,0.7492,1.481,1.0811,-60.5555,0.73,-40.8893,-56.0115,1.4655,3.6574,0.9547,2.4957,0.6515,0.261,1.4719,1.8281,1.6649,1.242,1.1311,0.9107,0.0021,2.0431,0.1576,0.0645,-0.1071,-0.483,0.5036,-0.4125,?,?,?,?,?,DAVANTI_PANTALONI
0.0452,0.0317,0.1781,1.5613,-0.355,-0.0964,0.0118,0.1087,1.1161,-9.6268,-0.1684,0.0225,0.1501,0.7897,-2.4526,0.2891,0.0221,0.1488,1.4609,0.047,-0.4683,-0.2681,0.1562,0.5725,-0.3334,-0.5824,1.639,1.1867,1.197,0.7241,0.7304,1.0087,2.6862,1.4082,1.4328,0.5243,0.5334,1.0175,0.4046,0.7292,-5.6781,1.8024,-14.0343,-7.7863,10.97,5.0375,0.7516,0.4592,0.0685,0.1492,1.3988,1.9771,1.0687,1.4134,0.764,0.5406,0.001,0.4295,-0.2334,0.0827,0.4061,-0.0711,-0.4527,-0.4878,?,?,?,?,?,DAVANTI_PANTALONI
-0.0847,0.4181,0.6466,4.1863,-0.6077,0.0417,0.0751,0.274,1.3801,-0.526,0.0318,0.1683,0.4103,1.8952,-1.3939,0.712,0.1645,0.4056,2.4488,0.0685,-2.0283,-2.6658,-0.1189,1.3143,0.0586,0.0446,2.3597,1.576,1.5942,0.6679,0.6756,1.0115,5.568,2.4839,2.5415,0.4461,0.4565,1.0232,3.3265,1.4339,-8.7929,0.4311,-2.6433,-6.132,2.8791,3.289,0.9905,1.1424,0.344,0.3012,3.0333,2.2088,1.7095,0.7282,0.5636,0.7739,0.0005,1.0333,0.005,-0.0024,0.1315,-0.1605,0.5857,-0.1807,?,?,?,?,?,DAVANTI_PANTALONI
-0.0227,0.0226,0.1504,1.7606,-8.7767,-0.0494,0.0388,0.1969,2.8567,-3.277,-0.1093,0.0041,0.0643,0.4635,-3.2418,0.1747,0.0499,0.2234,2.7113,0.0042,0.4592,0.2075,-0.1298,0.4519,-0.2827,-0.6255,0.7641,2.3402,0.6735,3.0628,0.8814,0.2878,0.5838,5.4766,0.4536,9.3807,0.7769,0.0828,0.7221,4.4621,-136.6065,6.1793,-189.1781,-30.615,0.2696,1.6481,0.0661,6.1129,0.2453,0.0401,0.6163,3.7987,0.6493,6.1636,1.0536,0.1709,0.0006,0.2577,0.813,0.3325,-0.8487,0.1455,-0.8399,-0.4454,?,?,?,?,?,DAVANTI_PANTALONI
0.1534,3.6904,1.9211,13.349,-0.3468,-0.2952,2.6475,1.6271,8.0392,-1.0408,-0.1032,1.8281,1.3521,11.9764,-0.7488,2.2457,3.2442,1.8012,11.0752,0.0029,-0.5196,-1.486,0.0683,2.8599,-0.1314,-0.046,1.1807,1.4208,1.0666,1.2034,0.9034,0.7507,1.394,2.0187,1.1376,1.4482,0.8161,0.5635,0.8384,0.6703,-105.9568,0.7995,-126.3848,-158.0736,2.5162,1.4473,0.8923,0.5752,0.3546,0.6165,1.6605,1.1146,1.2053,0.6713,0.7259,1.0814,0.0019,3.3001,0.48,0.5676,0.4027,0.0923,-0.0288,0.2667,?,?,?,?,?,DAVANTI_PANTALONI
0.5463,5.4246,2.3291,14.7016,-0.7469,-0.9928,3.0511,1.7467,10.5766,-2.4914,-0.2823,5.2239,2.2856,18.4645,-0.3909,3.2992,4.179,2.0443,14.8315,0.0233,-0.5503,-1.9351,0.1656,3.5166,-0.3009,-0.0856,1.3334,1.019,1.1393,0.7642,0.8545,1.1181,1.7779,1.0384,1.2981,0.5841,0.7301,1.25,0.8328,1.2114,-17.7579,1.4545,-21.3222,-14.6594,2.7782,0.6339,0.5542,0.2282,0.1995,0.8742,1.39,0.7962,0.9912,0.5728,0.7131,1.245,0.0063,4.9635,0.3253,0.0504,-0.0474,-0.1433,-0.5109,0.3285,?,?,?,?,?,DAVANTI_PANTALONI
0.1547,3.2195,1.7943,15.2674,-0.2996,-0.3415,3.0227,1.7386,8.4049,-0.9638,-0.0758,0.6877,0.8293,5.2123,-0.9774,2.0613,2.827,1.6814,11.8992,0.0078,-0.4529,-2.0391,0.075,4.5019,-0.1657,-0.0368,1.032,2.1637,1.0672,2.0965,1.034,0.4932,1.0651,4.6817,1.1388,4.3955,1.0692,0.2432,0.8533,1.3662,-37.8624,1.6011,-44.3702,-27.7126,2.7448,4.4567,0.9796,1.6237,0.3569,0.2198,1.8165,2.9291,1.2831,1.6125,0.7063,0.438,0.002,3.0466,0.5958,0.3442,0.2189,0.1504,-0.097,0.0462,?,?,?,?,?,DAVANTI_PANTALONI
0.2091,16.2286,4.0285,25.9615,-0.9203,-0.3791,7.6176,2.76,15.507,-0.6691,-0.1979,7.7186,2.7782,15.4011,-0.7606,4.9753,7.0374,2.6528,15.2342,0.0267,-0.5517,-1.0569,0.042,1.9157,-0.0762,-0.0398,1.4596,1.45,1.5186,0.9934,1.0404,1.0473,2.1304,2.1025,2.306,0.9869,1.0824,1.0968,2.0015,1.87,-29.7589,0.9343,-14.8679,-15.9136,1.4551,1.5455,0.8637,1.0621,0.5936,0.5589,1.6742,1.6857,1.7042,1.0069,1.0179,1.011,0.0026,7.391,0.2266,0.5,0.2438,-0.0798,0.0552,0.3273,?,?,?,?,?,DAVANTI_PANTALONI
0.5197,1.1166,1.0567,5.3977,-0.5885,0.0259,2.3436,1.5309,8.5996,-1.0879,-0.3667,1.3399,1.1575,6.3251,-0.8632,1.9725,1.3146,1.1466,4.7498,0.0933,20.0346,-1.4173,0.2635,-0.0707,0.0132,-0.1859,0.6902,0.9129,0.9216,1.3225,1.3352,1.0096,0.4764,0.8333,0.8493,1.7491,1.7827,1.0192,0.4463,0.6824,-4.0891,1.5291,-9.1626,-5.9921,0.825,1.0009,0.6486,1.2133,0.7862,0.648,0.6277,0.8534,1.1364,1.3596,1.8105,1.3317,0.0035,2.9192,0.7509,-0.1151,0.2333,-0.0598,0.1217,-0.1712,?,?,?,?,?,DAVANTI_PANTALONI
-0.0948,4.4776,2.116,16.3626,-2.1439,-1.4036,21.9785,4.6881,24.978,-3.5518,0.9669,18.7147,4.326,27.4726,-0.215,3.1576,38.1145,6.1737,23.9793,0.0027,0.0675,-0.098,-0.03,-1.4516,-0.4445,0.3062,0.4514,0.4891,0.3427,1.0837,0.7594,0.7007,0.2037,0.2393,0.1175,1.1744,0.5766,0.491,0.5725,2.2952,-174.827,4.0092,-305.3822,-76.1703,0.9484,0.2302,0.2165,0.2427,0.2282,0.9404,0.6551,0.5956,0.6824,0.9092,1.0417,1.1457,0.0092,4.3879,-0.476,-0.8934,-0.3784,0.2882,-0.5292,0.6261,?,?,?,?,?,DAVANTI_PANTALONI
0.2145,0.7951,0.8917,5.0009,-0.3529,-0.1253,0.3394,0.5826,2.4183,-1.4026,-0.4056,0.1204,0.347,1.5383,-6.6983,1.0355,0.4089,0.6395,3.5934,0.0633,-1.7118,-0.5288,0.2071,0.3089,-0.121,-0.3917,1.5305,2.5696,1.3944,1.679,0.9111,0.5427,2.3423,6.6029,1.9443,2.8189,0.8301,0.2945,0.9241,0.9747,-5.3719,1.0547,-5.8132,-5.5116,3.6724,18.498,0.9635,5.0371,0.2624,0.0521,2.068,3.2509,1.3917,1.572,0.673,0.4281,0.0027,1.4514,0.1279,0.153,0.7859,-0.2478,0.1792,0.02,?,?,?,?,?,DAVANTI_PANTALONI
-0.0412,0.0098,0.0991,0.5496,-1.7772,-0.0863,0.022,0.1485,1.4661,-0.4918,-0.1994,0.0154,0.1242,0.6985,-3.515,0.2747,0.0208,0.1441,0.9738,0.0309,0.4781,0.2069,-0.1502,0.4327,-0.3141,-0.7259,0.6676,0.7979,0.6879,1.1953,1.0304,0.8621,0.4457,0.6367,0.4732,1.4287,1.0617,0.7431,0.7276,0.6468,-11.3302,0.8889,-15.5725,-17.5186,0.2014,1.2792,0.1969,6.3527,0.978,0.1539,0.3749,0.7868,0.5643,2.099,1.5055,0.7172,0.0012,0.4036,0.0115,0.3172,-0.2519,0.2581,-0.0263,-0.7053,?,?,?,?,?,DAVANTI_PANTALONI
0.2732,1.4441,1.2017,6.3706,-0.535,0.0649,1.1609,1.0774,4.9435,-0.3724,-0.1955,0.4308,0.6564,3.4138,-1.9398,1.4907,0.9307,0.9647,4.1394,0.0363,4.2109,-1.3972,0.1833,-0.3318,0.0435,-0.1312,1.1154,1.8309,1.2456,1.6415,1.1168,0.6803,1.244,3.3522,1.5516,2.6946,1.2473,0.4629,1.6553,0.9857,-14.2429,0.5955,-8.6046,-14.4496,1.1522,3.574,0.9662,3.102,0.8386,0.2703,1.2887,1.8661,1.539,1.4481,1.1943,0.8247,0.0018,2.1579,0.3444,0.1331,0.6396,-0.0669,0.6648,-0.1221,?,?,?,?,?,DAVANTI_PANTALONI
0.0662,0.6756,0.8219,3.6778,-0.829,0.1964,0.7423,0.8615,2.9082,-0.4336,-0.3728,0.1197,0.346,1.5594,-6.3287,1.1487,0.3998,0.6323,2.5585,0.0686,0.3372,-0.1776,0.0576,-0.5268,0.171,-0.3245,0.954,2.3757,1.2998,2.4902,1.3625,0.5471,0.9101,5.6439,1.6896,6.2011,1.8564,0.2994,1.8952,1.2379,-8.8415,0.6532,-4.6651,-7.1424,0.9912,9.45,0.732,9.5337,0.7385,0.0775,1.2646,2.3584,1.4375,1.8649,1.1367,0.6095,0.0023,1.7668,0.4587,-0.0316,0.2977,-0.6454,0.7821,-0.6285,?,?,?,?,?,DAVANTI_PANTALONI
0.3658,3.425,1.8507,13.4227,-0.2775,-0.4227,2.5012,1.5815,9.4793,-0.9706,-0.0695,1.9593,1.3997,10.8466,-0.862,2.2671,3.063,1.7501,12.294,0.0198,-0.8653,-5.2633,0.1613,6.0827,-0.1865,-0.0307,1.1702,1.3222,1.0574,1.1299,0.9036,0.7998,1.3694,1.7481,1.1182,1.2766,0.8166,0.6397,0.6245,0.5806,-11.7683,0.9298,-18.8451,-20.2678,2.1843,1.8037,0.8378,0.8258,0.3835,0.4645,1.416,1.2375,1.0918,0.8739,0.7711,0.8823,0.003,3.3196,0.2906,0.3458,0.5269,-0.1744,-0.0647,0.3806,?,?,?,?,?,DAVANTI_PANTALONI
0.194,4.1609,2.0398,12.6455,-0.8014,-0.5622,4.6996,2.1679,11.798,-0.8324,-0.4833,10.6093,3.2572,28.2949,-0.719,3.6379,6.8228,2.6121,17.546,0.0207,-0.3451,-0.4014,0.0533,1.1632,-0.1545,-0.1329,0.9409,0.6263,0.7809,0.6656,0.8299,1.247,0.8854,0.3922,0.6099,0.443,0.6888,1.555,1.0497,0.4754,-15.1468,0.4529,-14.4299,-31.864,1.0903,0.4265,0.3918,0.3912,0.3593,0.9187,1.0718,0.4469,0.7207,0.417,0.6724,1.6126,0.0041,5.405,0.5807,0.2978,0.0682,-0.0205,-0.0966,0.0608,?,?,?,?,?,DAVANTI_PANTALONI
0.5007,11.6319,3.4106,24.8411,-0.3998,-0.5271,7.6767,2.7707,13.5822,-1.5474,-0.3681,13.2903,3.6456,24.6374,-0.8065,5.0579,7.6807,2.7714,21.4456,0.0419,-0.95,-1.3603,0.099,1.4318,-0.1042,-0.0728,1.2309,0.9355,1.2306,0.76,0.9997,1.3154,1.5152,0.8752,1.5144,0.5776,0.9995,1.7303,0.8599,0.645,-7.5729,0.7501,-8.807,-11.741,3.3284,1.3012,0.7929,0.3909,0.2382,0.6093,1.8289,1.0083,1.1583,0.5513,0.6333,1.1488,0.0044,7.6599,0.1721,0.4268,0.428,-0.2338,-0.1795,0.1505,?,?,?,?,?,DAVANTI_PANTALONI
0.0266,0.0106,0.1031,0.6468,-1.4858,-0.095,0.0054,0.0738,0.3317,-4.5576,-0.0734,0.0169,0.13,0.7303,-1.433,0.2012,0.0076,0.0872,0.4024,0.0779,-0.28,-0.3622,0.1322,1.2936,-0.472,-0.3649,1.3976,0.7931,1.1824,0.5674,0.846,1.4909,1.9533,0.629,1.3981,0.322,0.7158,2.2228,1.4214,0.8987,-11.376,0.6323,-8.0035,-12.6577,4.36,0.8668,0.5963,0.1988,0.1368,0.6879,1.9501,0.8856,1.6075,0.4541,0.8243,1.8151,0.0007,0.2987,-0.1677,0.0749,-0.0069,-0.2248,-0.3312,-0.4659,?,?,?,?,?,DAVANTI_PANTALONI
0.0111,0.6703,0.8187,4.1763,-0.6989,-0.1554,0.1474,0.384,1.9358,-0.7021,-0.0242,0.311,0.5577,2.7213,-0.8967,0.978,0.1971,0.4439,2.5427,0.0563,-0.0716,-0.4607,0.0114,6.4315,-0.1589,-0.0247,2.1323,1.4679,1.8442,0.6884,0.8649,1.2563,4.5466,2.1549,3.4009,0.474,0.748,1.5782,2.1517,1.3354,-11.3324,0.6206,-5.2668,-8.4861,2.1615,1.7133,0.9124,0.7926,0.4221,0.5325,2.1575,1.5347,1.6424,0.7113,0.7613,1.0702,0.0008,1.4324,0.2712,-0.2304,0.4606,-0.2048,0.4287,-0.1974,?,?,?,?,?,DAVANTI_PANTALONI
0.0443,0.0038,0.062,0.3813,-0.66,-0.0265,0.0023,0.0476,0.2468,-1.1188,-0.1146,0.0045,0.0674,0.3275,-5.5263,0.1512,0.0036,0.0598,0.3075,0.0798,-1.6705,-0.3867,0.293,0.2315,-0.1754,-0.7578,1.3042,0.9206,1.0368,0.7059,0.795,1.1262,1.7009,0.8475,1.075,0.4983,0.632,1.2683,1.1633,0.5467,-5.6893,0.4699,-4.8906,-10.4072,1.9719,4.5771,0.6875,2.3212,0.3486,0.1502,1.5449,1.1642,1.2401,0.7536,0.8027,1.0652,0.0007,0.2216,-0.248,-0.0144,0.3393,-0.2316,0.0377,-0.8373,?,?,?,?,?,DAVANTI_PANTALONI
0.0258,0.7579,0.8706,4.7383,-0.3612,-0.3324,0.6349,0.7968,3.8385,-0.6653,-0.4531,0.1098,0.3314,1.8569,-6.3052,1.1891,0.405,0.6364,3.2998,0.0645,-0.0777,-0.057,0.0217,0.7337,-0.2796,-0.381,1.0926,2.6271,1.368,2.4045,1.2521,0.5207,1.1937,6.9018,1.8714,5.7818,1.5678,0.2712,0.8199,0.7845,-5.5291,0.9568,-6.7434,-7.048,1.5101,13.6941,0.9869,9.0682,0.6535,0.0721,1.2344,2.5517,1.4359,2.0671,1.1632,0.5627,0.0029,1.7762,0.5684,-0.4086,0.67,-0.4269,0.4812,-0.397,?,?,?,?,?,DAVANTI_PANTALONI
0.1471,2.3016,1.5171,7.9826,-0.3648,0.0371,1.2582,1.1217,4.3485,-0.5047,-0.193,0.7152,0.8457,3.4933,-2.0012,1.8175,1.0318,1.0158,6.1498,0.0539,3.9606,-0.7619,0.0809,-0.1924,0.0204,-0.1062,1.3525,1.7939,1.4936,1.3264,1.1043,0.8326,1.8293,3.2182,2.2307,1.7593,1.2195,0.6931,1.4629,0.916,-6.0862,0.6262,-4.1604,-6.6441,2.0239,5.0249,0.8998,2.4828,0.4446,0.1791,1.8357,2.2851,1.298,1.2448,0.7071,0.568,0.0013,2.7813,0.2085,-0.1661,0.4561,-0.5634,0.638,-0.4767,?,?,?,?,?,DAVANTI_PANTALONI
-0.0622,1.0559,1.0276,6.6018,-1.9184,-0.0769,1.6641,1.29,8.7209,-0.7031,-0.0321,0.9436,0.9714,11.0054,-1.8249,1.3973,1.722,1.3123,7.2383,0.0061,0.8082,1.9369,-0.0445,2.3966,-0.0551,-0.023,0.7966,1.0578,0.7831,1.328,0.983,0.7402,0.6345,1.119,0.6132,1.7636,0.9664,0.548,1.2053,0.6104,-97.0713,0.5064,-80.5362,-159.0301,0.4418,0.5807,0.3106,1.3143,0.7031,0.5349,0.757,0.5999,0.9121,0.7924,1.2048,1.5204,0.0006,2.0825,0.5116,0.2464,-0.2566,0.2172,-0.0366,-0.0433,?,?,?,?,?,DAVANTI_PANTALONI
-0.7082,4.2854,2.0701,10.2027,-2.9858,-0.6569,4.2721,2.0669,8.8808,-1.4108,0.3243,5.3706,2.3175,12.8727,-0.5871,2.9688,6.1528,2.4805,11.0674,0.0143,1.0781,-2.1836,-0.2386,-2.0254,-0.2213,0.1092,1.0015,0.8933,0.8346,0.8919,0.8333,0.9343,1.0031,0.7979,0.6965,0.7955,0.6943,0.8729,1.4706,1.6051,-47.4426,1.0915,-32.2605,-29.5573,0.6949,0.3156,0.228,0.4542,0.3281,0.7224,1.1488,0.7926,0.9219,0.6899,0.8024,1.1631,0.0054,4.4741,-0.0297,-0.4713,-0.666,0.2442,-0.1994,0.5321,?,?,?,?,?,DAVANTI_PANTALONI
