@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
7.9618,1.7507,1.3231,6.3734,0.4809,6.1117,2.9873,1.7284,5.9307,0.3924,7.9618,1.7507,1.3231,6.3734,0.4809,12.8901,4.4683,2.1138,9.59,0.4968,1.3027,1,0.6177,0.7676,0.4741,0.6177,0.7655,1,0.6259,1.3063,0.8176,0.6259,0.586,1,0.3918,1.7064,0.6685,0.3918,1.5417,1,0.6235,0.6486,0.4044,0.6235,1.2579,1,0.6442,0.795,0.5121,0.6442,1.0747,1,0.6646,0.9305,0.6184,0.6646,0.0664,22.0353,0.3788,1,0.9291,0.3788,0.6923,0.9291,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-2.5663,3.5734,1.8904,9.0942,-5.7749,5.5161,7.3594,2.7128,12.2649,0.0325,-2.5663,3.5734,1.8904,9.0942,-5.7749,7.1778,6.5837,2.5659,9.6567,0.2683,-0.4652,1,-0.3575,-2.1494,0.7685,-0.3575,0.6968,1,0.7367,1.4351,1.0573,0.7367,0.4856,1,0.5428,2.0595,1.1178,0.5428,-18.8409,1,-2.1887,-0.0531,0.1162,-2.1887,0.1059,1,0.1017,9.4434,0.9604,0.1017,0.7415,1,0.9418,1.3486,1.2701,0.9418,0.0353,10.8399,0.075,1,-0.5042,0.075,0.7864,-0.5042,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.7359,6.4936,2.5483,12.8802,-4.0597,4.509,6.6048,2.57,10.7557,-0.1567,-1.7359,6.4936,2.5483,12.8802,-4.0597,6.2302,7.1348,2.6711,14.3379,0.0513,-0.385,1,-0.2786,-2.5975,0.7237,-0.2786,0.9915,1,0.954,1.0085,0.9621,0.954,0.9832,1,0.9101,1.0171,0.9257,0.9101,7.0923,1,-13.3242,0.141,-1.8787,-13.3242,0.2738,1,0.1684,3.6528,0.6152,0.1684,1.1975,1,0.8983,0.8351,0.7502,0.8983,0.0275,9.5843,-0.113,1,-0.6859,-0.113,0.7223,-0.6859,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
6.9709,1.5766,1.2556,6.6615,0.3566,6.9216,1.1272,1.0617,3.9264,0.5919,6.9709,1.5766,1.2556,6.6615,0.3566,12.0952,3.0817,1.7555,8.5901,0.5029,1.0071,1,0.5763,0.9929,0.5723,0.5763,1.1827,1,0.7152,0.8456,0.6048,0.7152,1.3987,1,0.5116,0.715,0.3658,0.5116,0.6483,1,0.4248,1.5425,0.6553,0.4248,1.0761,1,0.5991,0.9293,0.5568,0.5991,1.6966,1,0.7755,0.5894,0.4571,0.7755,0.0651,20.8634,0.3891,1,0.9438,0.3891,0.6703,0.9438,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
7.6887,1.3863,1.1774,5.3023,0.5017,6.2078,1.2398,1.1135,4.7203,0.4711,7.6887,1.3863,1.1774,5.3023,0.5017,12.5533,3.1945,1.7873,7.9801,0.5431,1.2385,1,0.6125,0.8074,0.4945,0.6125,1.0574,1,0.6588,0.9457,0.623,0.6588,1.1182,1,0.434,0.8943,0.3881,0.434,1.2695,1,0.5628,0.7877,0.4433,0.5628,1.1922,1,0.6092,0.8388,0.511,0.6092,1.1233,1,0.6644,0.8902,0.5915,0.6644,0.0677,21.5851,0.5329,1,0.963,0.5329,0.7402,0.963,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-2.1771,3.7118,1.9266,9.6738,-3.2737,0.669,5.1894,2.278,9.9714,-0.6301,-2.1771,3.7118,1.9266,9.6738,-3.2737,4.4151,3.0463,1.7454,10.2948,0.0255,-3.2545,1,-0.4931,-0.3073,0.1515,-0.4931,0.8457,1,1.1038,1.1824,1.3052,1.1038,0.7153,1,1.2184,1.3981,1.7035,1.2184,1.9227,1,-27.5366,0.5201,-14.3222,-27.5366,0.37,1,0.2143,2.7025,0.5791,0.2143,0.9702,1,0.9397,1.0308,0.9686,0.9397,0.0166,6.9458,0.5145,1,-0.6357,0.5145,-0.1226,-0.6357,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
8.3483,2.6377,1.6241,6.9745,0.4449,5.9099,1.3287,1.1527,4.1454,0.4855,8.3483,2.6377,1.6241,6.9745,0.4449,13.2491,5.3822,2.32,9.7885,0.4866,1.4126,1,0.6301,0.7079,0.4461,0.6301,1.409,1,0.7001,0.7097,0.4969,0.7001,1.9852,1,0.4901,0.5037,0.2469,0.4901,1.429,1,0.6025,0.6998,0.4216,0.6025,1.5594,1,0.659,0.6413,0.4226,0.659,1.6825,1,0.7125,0.5944,0.4235,0.7125,0.0699,22.6066,0.4089,1,0.9783,0.4089,0.5886,0.9783,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
8.2368,2.6796,1.6369,8.0742,0.4217,5.2189,1.2123,1.1011,4.5548,0.4461,8.2368,2.6796,1.6369,8.0742,0.4217,12.8001,5.6534,2.3777,11.6642,0.4433,1.5783,1,0.6435,0.6336,0.4077,0.6435,1.4867,1,0.6885,0.6726,0.4631,0.6885,2.2103,1,0.474,0.4524,0.2144,0.474,1.6047,1,0.6339,0.6232,0.395,0.6339,1.6977,1,0.6664,0.589,0.3925,0.6664,1.7727,1,0.6922,0.5641,0.3905,0.6922,0.0672,21.6924,0.508,1,0.9835,0.508,0.6549,0.9835,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-4.7642,13.9879,3.74,15.8356,?,1.2264,2.8258,1.681,12.0018,-0.9267,-4.7642,13.9879,3.74,15.8356,?,7.1855,26.0703,5.1059,20.6693,0.0773,-3.8848,1,-0.663,-0.2574,0.1707,-0.663,2.2249,1,0.7325,0.4495,0.3292,0.7325,4.95,1,0.5365,0.202,0.1084,0.5365,2.7432,1,-9.1418,0.3645,-3.3326,-9.1418,0,1,0,0,0.2781,0,1.3194,1,0.7661,0.7579,0.5807,0.7661,0.0364,11.2303,0.3644,1,-0.9902,0.3644,-0.2853,-0.9902,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
7.7637,2.4642,1.5698,6.4639,0.458,5.4972,1.4765,1.2151,3.9574,0.4957,7.7637,2.4642,1.5698,6.4639,0.458,12.339,4.9235,2.2189,9.0991,0.5062,1.4123,1,0.6292,0.7081,0.4455,0.6292,1.2919,1,0.7075,0.7741,0.5476,0.7075,1.6689,1,0.5005,0.5992,0.2999,0.5005,1.4039,1,0.5854,0.7123,0.417,0.5854,1.5196,1,0.6471,0.6581,0.4259,0.6471,1.6334,1,0.7104,0.6122,0.4349,0.7104,0.0646,21.0245,0.3292,1,0.9684,0.3292,0.5532,0.9684,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
